"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","14/339","89/9521",0.157303370786517,4.41795101256173,6.2245594660015,2.73071615913054e-06,7.29845955258526e-05,6.08858244093221e-05,"3678/3675/3371/3655/7060/961/7057/3912/1311/7059/1293/1291/7148/5649",14,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","19/339","159/9521",0.119496855345912,3.35613439453813,5.75657254336019,3.47662520500993e-06,8.51773175227433e-05,7.10573397164311e-05,"4599/23586/3434/6772/5610/841/7098/4938/4939/10379/4940/3665/6773/8737/578/148022/4792/7132/9069",19,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","22/339","214/9521",0.102803738317757,2.88729909298928,5.36528059785261,7.29339989334976e-06,0.000160971954403098,0.000134287380508134,"3106/6891/6890/567/684/3105/841/25939/3107/6892/3134/3710/8737/3133/85363/55080/578/60489/7097/4792/7132/5533",22,"Down_res_DEq_MS_BD_vs_B1"
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","12/339","72/9521",0.166666666666667,4.68092428711898,6.0239295944274,7.66533116205229e-06,0.000160971954403098,0.000134287380508134,"9636/23586/64135/841/57169/103/3665/64343/8737/79132/4793/4792",12,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","20/339","196/9521",0.102040816326531,2.86587201252182,5.07148499629316,2.1282622403472e-05,0.000417139399108052,0.000347989545263788,"6772/3106/5610/3105/841/7098/10379/3107/3134/3665/6773/3710/3133/578/3459/148022/4792/7132/5533/3717",20,"Down_res_DEq_MS_BD_vs_B1"
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","12/339","83/9521",0.144578313253012,4.06056082738032,5.38083598165049,3.39908404191457e-05,0.000624581692701802,0.000521043803793483,"23586/11277/841/834/25939/103/3665/197259/8737/840/4793/4792",12,"Down_res_DEq_MS_BD_vs_B1"
"Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","16/339","157/9521",0.101910828025478,2.86222122014918,4.52064156602891,0.000144190536255757,0.00249364809759956,0.00208027213297779,"834/4240/102/961/7057/140885/6868/840/3988/6376/80824/2621/6513/23411/3717/5467",16,"Down_res_DEq_MS_BD_vs_B1"
"Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","15/339","154/9521",0.0974025974025974,2.73560510286174,4.17215752807221,0.000379348857649394,0.00619603134160676,0.00516890548726952,"3678/3675/3371/3655/7060/7057/3912/1311/29780/7059/1293/1291/7148/5649/3684",15,"Down_res_DEq_MS_BD_vs_B1"
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","12/339","109/9521",0.110091743119266,3.09198668506942,4.22066501810969,0.00048015976871584,0.00742984063170826,0.00619818427206597,"6772/841/7098/10379/958/3929/3665/6773/8737/148022/7097/4792",12,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","16/339","182/9521",0.0879120879120879,2.46905896463419,3.84480583967773,0.000766472966611787,0.0110795172319552,0.0092428482457772,"6772/972/841/3929/8767/527/10312/9902/3459/1520/7097/10892/7132/5533/3717/3684",16,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","9/339","70/9521",0.128571428571429,3.6109987357775,4.21275768041027,0.000791394087996803,0.0110795172319552,0.0092428482457772,"3106/3105/841/3107/3134/958/3133/1604/1981",9,"Down_res_DEq_MS_BD_vs_B1"
"Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","12/339","119/9521",0.100840336134454,2.83215587119804,3.86434110871302,0.00105833424569128,0.0141431940106016,0.0117986545093812,"841/197259/8737/7128/6868/840/1435/6376/8809/4792/7132/4318",12,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","18/339","227/9521",0.079295154185022,2.22704767845308,3.59519715751543,0.00123116896279523,0.0157375510896434,0.0131287125094411,"3106/6891/6890/567/3105/841/3107/6892/3134/3710/8737/3133/55080/578/6376/4792/7132/5533",18,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","11/339","112/9521",0.0982142857142857,2.75840181205225,3.59670715420882,0.00209474066423017,0.0256605731368196,0.0214067795949838,"6772/841/958/3655/3912/3459/7097/4793/4792/7132/3717",11,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Immune disease","hsa05330","Allograft rejection","6/339","39/9521",0.153846153846154,4.32085318810983,3.99283793826005,0.00235372785887441,0.0276798396203631,0.0230913090996942,"3106/3105/3107/3134/958/3133",6,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","16/339","205/9521",0.0780487804878049,2.1920425929923,3.31515350790593,0.00265788230145602,0.0299040538390959,0.0249468118313976,"3106/6672/5610/3105/841/10379/3107/3134/3665/3066/3133/578/2934/2959/4792/2961",16,"Down_res_DEq_MS_BD_vs_B1"
"Cellular Processes","Transport and catabolism","hsa04142","Lysosome","12/339","133/9521",0.0902255639097744,2.53403420054561,3.42313479684246,0.00274629065869248,0.0299040538390959,0.0249468118313976,"6448/527/968/10312/5641/950/3988/1520/967/54/1519/1515",12,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","7/339","54/9521",0.12962962962963,3.64071888998143,3.7390609323684,0.00286063096380625,0.0300366251199657,0.0250574065626638,"3106/3105/3107/3134/958/3133/7038",7,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","18/339","251/9521",0.0717131474103586,2.01410288051334,3.12844618745532,0.00371129203099666,0.0376248226590696,0.0313876966686832,"841/834/3831/9267/8767/83547/197259/8737/578/8743/840/64837/7097/5420/63916/23207/4792/7132",18,"Down_res_DEq_MS_BD_vs_B1"
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","13/339","157/9521",0.0828025477707006,2.32555474137121,3.21785499867162,0.00394251117443908,0.0378496952078575,0.0315752917416069,"3106/3105/3107/3134/5054/3710/3133/4683/7048/11200/23411/5533/5810",13,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","18/339","253/9521",0.0711462450592885,1.99818111861205,3.09190596900856,0.00403472601749318,0.0378496952078575,0.0315752917416069,"10616/3678/834/9267/8767/10241/3710/5580/8737/64121/55072/3098/63916/10892/4793/4792/7132/5581",18,"Down_res_DEq_MS_BD_vs_B1"
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","10/339","105/9521",0.0952380952380952,2.6748138783537,3.31571851742479,0.0041196947165015,0.0378496952078575,0.0315752917416069,"6772/841/834/10379/6773/3710/5580/10892/4792/5533",10,"Down_res_DEq_MS_BD_vs_B1"
"Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","12/339","143/9521",0.0839160839160839,2.35682901169627,3.14114297590498,0.00495910725931137,0.0441811374011376,0.0368571608108309,"6772/10379/6773/3710/140885/3459/7048/54/1435/4792/7132/5533",12,"Down_res_DEq_MS_BD_vs_B1"
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","13/339","163/9521",0.0797546012269939,2.23995149935755,3.06800920951874,0.00541166613540717,0.0467949954061679,0.0390377154659403,"23586/6772/64135/841/7098/3665/6773/7048/148022/7097/4792/4318/3717",13,"Down_res_DEq_MS_BD_vs_B1"
"Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","15/339","203/9521",0.0738916256157636,2.07528662975718,2.9755043584558,0.00592937144468726,0.0498067201353729,0.0415501818529964,"3678/3675/3371/394/3655/7060/7057/3912/1311/29780/7059/1293/1291/7148/5649",15,"Down_res_DEq_MS_BD_vs_B1"
