"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","14/297","81/9521",0.172839506172839,5.54075736791786,7.36413701573099,1.69096761697282e-07,3.56512339245104e-06,2.87761155870814e-06,"51733/1806/2944/1807/7498/2938/1548/7366/1576/1571/2941/2948/7367/1549",14,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","10/297","39/9521",0.256410256410256,8.21980488647155,8.10671379676442,2.13783064130528e-07,4.16054732500182e-06,3.35821169565364e-06,"10840/27232/6470/635/10841/4522/875/1491/23743/1719",10,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","9/297","31/9521",0.290322580645161,9.3069403714565,8.31238950683936,2.73042495282457e-07,4.93426795046154e-06,3.98272511915764e-06,"230/229/5211/414328/2821/64080/5236/9104/2203",9,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","12/297","63/9521",0.19047619047619,6.10614077280744,7.29626258525939,4.36791476743484e-07,6.90831342188324e-06,5.57608822070043e-06,"3248/145482/1559/1571/2053/1558/1557/113612/8529/1555/242/6916",12,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","11/297","52/9521",0.211538461538462,6.78133903133903,7.50092984202359,4.36889386364158e-07,6.90831342188324e-06,5.57608822070043e-06,"27232/635/3939/26227/6898/875/1491/883/23743/1036/55256",11,"Up_res_DEq_MS_BD_vs_CM"
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","14/297","88/9521",0.159090909090909,5.10001530456076,6.93328333528907,4.90059927037059e-07,7.29324479649269e-06,5.8867879780303e-06,"3827/2158/5627/2161/4153/2160/10878/3080/1361/731/729/735/713/10877",14,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","12/297","64/9521",0.1875,6.01073232323232,7.21691428505202,5.22784689578052e-07,7.34802924795817e-06,5.93100758936503e-06,"1109/3290/6718/9420/7366/1576/1571/6716/51478/7367/1544/8630",12,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","9/297","37/9521",0.243243243243243,7.7977067977068,7.43369211126799,1.42870765892801e-06,1.90243704057256e-05,1.53556391042678e-05,"125/1644/126/316/127/130/124/6898/4282",9,"Up_res_DEq_MS_BD_vs_CM"
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","10/297","51/9521",0.196078431372549,6.28573314847825,6.7912916910798,3.08303594815453e-06,3.90004047441548e-05,3.14794196811568e-05,"55908/64241/350/341/344/8647/1593/345/4018/64240",10,"Up_res_DEq_MS_BD_vs_CM"
"Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","8/297","31/9521",0.258064516129032,8.27283588573911,7.27760667565532,3.44306014942987e-06,4.14806770383694e-05,3.34813869167616e-05,"11309/6470/635/10599/4522/23743/1719/28234",8,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","17/297","154/9521",0.11038961038961,3.53878612969522,5.69932297816795,5.79374363697635e-06,6.66280518252281e-05,5.37792471566226e-05,"554235/122622/10327/125061/4351/6470/55191/210/4522/23498/4338/7366/5372/9104/1719/7367/8630",17,"Up_res_DEq_MS_BD_vs_CM"
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","11/297","76/9521",0.144736842105263,4.63986354775829,5.71647054044465,2.12721344927784e-05,0.000233993479420562,0.000188869294810023,"9415/6319/116519/6342/123/1582/2168/1593/345/10998/3158",11,"Up_res_DEq_MS_BD_vs_CM"
"Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","13/297","107/9521",0.121495327102804,3.89480474527203,5.40332536201262,2.65573986280559e-05,0.000279959243870756,0.000225970847975563,"2645/32/5207/3939/5211/5256/5836/5261/2203/2998/5257/6514/23235",13,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","8/297","41/9521",0.195121951219512,6.25507103555884,6.05066909409767,3.17824240536198e-05,0.000321638131422632,0.000259612221743252,"27232/6470/635/1610/26227/875/1491/2628",8,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","8/297","42/9521",0.19047619047619,6.10614077280744,5.9507707426599,3.82102858797648e-05,0.000371815474137712,0.000300113176545522,"64577/1644/316/130013/125061/23498/883/1544",8,"Up_res_DEq_MS_BD_vs_CM"
"Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","8/297","45/9521",0.177777777777778,5.69906472128694,5.66946670640461,6.433289614528e-05,0.000602823063879846,0.000486572391898024,"5244/64241/23460/10351/8647/1672/20/64240",8,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Carbohydrate metabolism","hsa00040","Pentose and glucuronate interconversions","7/297","36/9521",0.194444444444444,6.23335203890759,5.64481332719742,0.000102656569906107,0.000927575435223037,0.000748698291796419,"51084/6652/10327/9942/7366/51181/7367",7,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","7/297","37/9521",0.189189189189189,6.06488306488307,5.53874746357368,0.000123269632281366,0.00107542127473054,0.000868032982307984,"4351/2645/2821/5236/197258/5372/6675",7,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","5/297","17/9521",0.294117647058824,9.42859972271737,6.24113717476777,0.000129774300217826,0.001094429931837,0.000883375938324854,"570/2326/2329/1036/2330",5,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Glycan biosynthesis and metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","7/297","38/9521",0.184210526315789,5.90528087896509,5.43650579242208,0.000147120023203567,0.00120068922162911,0.000969143786128762,"4351/2645/2821/5236/197258/5372/6675",7,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","7/297","40/9521",0.175,5.61001683501684,5.24254884445859,0.000206032081227976,0.00162894114220868,0.00131480999204695,"178/2645/5836/2821/5236/57733/2998",7,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","6/297","30/9521",0.2,6.41144781144781,5.32666233136605,0.000276305068562702,0.00211833885898072,0.0017098304083306,"1559/1576/1571/1558/1557/1544",6,"Up_res_DEq_MS_BD_vs_CM"
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","13/297","138/9521",0.0942028985507246,3.01988483872542,4.28876594911311,0.000364660022398239,0.00271349957843395,0.00219021809118447,"2194/5313/2645/32/5256/5836/5261/2203/5507/2998/5257/3667/79660",13,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","4/297","16/9521",0.25,8.01430976430976,5.03855407195822,0.00125481727784492,0.00907053632270759,0.00732133990682452,"1644/5053/6898/4282",4,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","5/297","27/9521",0.185185185185185,5.93652575134057,4.60909571425978,0.00131063629203478,0.00921086060791108,0.00743460352791658,"570/9415/3992/6319/6342",5,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","6/297","43/9521",0.13953488372093,4.47310312426591,4.0957232738555,0.00201940099202493,0.0138083365130353,0.0111454848492983,"125/126/127/130/124/113612",6,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Carbohydrate metabolism","hsa00053","Ascorbate and aldarate metabolism","5/297","31/9521",0.161290322580645,5.17052242858694,4.17325818210321,0.00249132127276958,0.0165869547897554,0.0133882639035263,"10327/7366/9104/51171/7367",5,"Up_res_DEq_MS_BD_vs_CM"
"Organismal Systems","Digestive system","hsa04978","Mineral absorption","7/297","61/9521",0.114754098360656,3.67869956394547,3.7660008005447,0.00275957353834198,0.0179018488512954,0.0144495888377421,"7018/4494/486/1317/4495/4891/491",7,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","5/297","32/9521",0.15625,5.0089436026936,4.07597737116732,0.00287857841071875,0.0182070084477961,0.0146959003073536,"48/125061/55902/6470/2752",5,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Lipid metabolism","hsa00100","Steroid biosynthesis","4/297","20/9521",0.2,6.41144781144781,4.34691216620783,0.00302744083549857,0.0186815251556375,0.0150789094245629,"4047/1595/7108/51478",4,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","4/297","23/9521",0.173913043478261,5.57517200995462,3.94177938356635,0.00514098901284573,0.0295606868238629,0.0238600925476572,"2752/383/27165/162417",4,"Up_res_DEq_MS_BD_vs_CM"
"Metabolism","Metabolism of terpenoids and polyketides","hsa00900","Terpenoid backbone biosynthesis","4/297","23/9521",0.173913043478261,5.57517200995462,3.94177938356635,0.00514098901284573,0.0295606868238629,0.0238600925476572,"57107/2224/3422/3158",4,"Up_res_DEq_MS_BD_vs_CM"
"Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","4/297","23/9521",0.173913043478261,5.57517200995462,3.94177938356635,0.00514098901284573,0.0295606868238629,0.0238600925476572,"10991/8671/27165/486",4,"Up_res_DEq_MS_BD_vs_CM"
"Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","11/297","144/9521",0.0763888888888889,2.44881687242798,3.14340134553922,0.00534001829988149,0.030022769552667,0.0242330655012166,"2194/125/126/6319/127/130/32/124/1571/2168/713",11,"Up_res_DEq_MS_BD_vs_CM"
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","7/297","71/9521",0.0985915492957746,3.16057286479822,3.27883256033995,0.00646209416289241,0.0355415178959082,0.0286875576110098,"2645/3939/5211/5163/9123/27165/6514",7,"Up_res_DEq_MS_BD_vs_CM"
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","9/297","110/9521",0.0818181818181818,2.6228650137741,3.07183514788973,0.00732251831562206,0.0394169602947315,0.031815645089153,"230/229/7018/3939/5211/5163/5230/2026/5232",9,"Up_res_DEq_MS_BD_vs_CM"
"Human Diseases","Endocrine and metabolic disease","hsa04950","Maturity onset diabetes of the young","4/297","26/9521",0.153846153846154,4.93188293188293,3.60227463279107,0.0080664397921239,0.0425168597376531,0.0343177482384219,"5313/2645/6514/3087",4,"Up_res_DEq_MS_BD_vs_CM"
