"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","7/158","40/9521",0.175,10.5454113924051,7.85845334071724,3.57103839492524e-06,6.04100661808187e-05,4.41681064635491e-05,"178/2998/5836/57733/2548/2538/2645",7,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","5/158","17/9521",0.294117647058824,17.7233804914371,8.96468066189131,6.22223536731983e-06,9.71625984281482e-05,7.10392863799268e-05,"1109/6718/10998/6342/51302",5,"Up_res_DEq_MS_BDM_vs_BT"
"Organismal Systems","Digestive system","hsa04978","Mineral absorption","8/158","61/9521",0.131147540983607,7.90288441585391,7.02569766151242,6.72678125974607e-06,9.7538328266318e-05,7.13139968138493e-05,"7018/4502/4501/475/4495/4493/486/4494",8,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","8/158","63/9521",0.126984126984127,7.65199919630299,6.88117042260278,8.60174535453668e-06,0.000116410287131396,8.51120066659419e-05,"1571/3248/1559/8529/1558/1555/4051/11283",8,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","6/158","32/9521",0.1875,11.2986550632911,7.58027190725157,1.20435341265319e-05,0.000152802339230374,0.000111719625779013,"48/6470/55902/125061/2752/2653",6,"Up_res_DEq_MS_BDM_vs_BT"
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","11/158","138/9521",0.0797101449275362,4.80329297376628,5.84612331799728,1.74193588412588e-05,0.000208007637927973,0.000152082327963932,"2194/5313/2998/5836/5261/32/2203/5105/5256/2538/2645",11,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","7/158","52/9521",0.134615384615385,8.11185491723466,6.67993148343621,2.16866730957958e-05,0.000244577479913697,0.000178819936053053,"635/27232/3939/1491/23743/6898/1036",7,"Up_res_DEq_MS_BDM_vs_BT"
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","14/158","227/9521",0.0616740088105727,3.71644454357888,5.38086311173669,2.35472302776267e-05,0.000251583565597801,0.000183942352861239,"1571/1109/2944/10327/2938/4706/9377/1337/4707/6392/522/4717/1350/4509",14,"Up_res_DEq_MS_BDM_vs_BT"
"Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","5/158","23/9521",0.217391304347826,13.0998899284535,7.54690287664688,3.12159302978266e-05,0.00031684169252294,0.000231655061683871,"27165/10991/5105/760/486",5,"Up_res_DEq_MS_BDM_vs_BT"
"Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","7/158","71/9521",0.0985915492957746,5.94107684079158,5.42843177468476,0.000165628972655268,0.00160108006900093,0.00117061078418009,"1571/1548/1559/2944/1558/2938/1549",7,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","7/158","75/9521",0.0933333333333333,5.6242194092827,5.22257396353779,0.00023388014290956,0.00208263967418564,0.00152269740243803,"48/6470/5313/230/2752/1491/229",7,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","10/158","154/9521",0.0649350649350649,3.91295413447312,4.73405449425482,0.000235964101016107,0.00208263967418564,0.00152269740243803,"210/6470/122622/2990/554235/125061/23498/10327/9104/8630",10,"Up_res_DEq_MS_BDM_vs_BT"
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","7/158","76/9521",0.0921052631578947,5.55021652231845,5.17341578750051,0.000254066835014979,0.0021489819795017,0.00157120279548737,"10998/2168/5105/1622/6342/116519/345",7,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","9/158","138/9521",0.0652173913043478,3.92996697853605,4.50371517322773,0.000469922947123234,0.00381577433064066,0.00278985833871057,"4706/9377/1337/4707/6392/522/4717/1350/4509",9,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","5/158","41/9521",0.121951219512195,7.34871874035196,5.2919210110565,0.000546454467622063,0.00426654834335688,0.00311943643460368,"635/27232/6470/1491/2653",5,"Up_res_DEq_MS_BDM_vs_BT"
"Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","11/158","205/9521",0.0536585365853659,3.23343624575486,4.19928408941787,0.000598632271831122,0.00443761174875576,0.00324450742325415,"2998/4706/9377/1337/4707/6392/522/4717/1350/4509/1536",11,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","5/158","42/9521",0.119047619047619,7.17374924653406,5.20873035745841,0.000612084379138725,0.00443761174875576,0.00324450742325415,"64577/316/125061/23498/1644",5,"Up_res_DEq_MS_BDM_vs_BT"
"Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","9/158","144/9521",0.0625,3.76621835443038,4.34485465233837,0.00064072542742859,0.00448507799200013,0.00327921180644033,"1571/127/126/125/2194/130/32/2168/124",9,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","5/158","43/9521",0.116279069767442,7.00691786870768,5.12822504762108,0.000683451865443034,0.00462469095616453,0.00338128817640238,"127/126/125/130/124",5,"Up_res_DEq_MS_BDM_vs_BT"
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","9/158","157/9521",0.0573248407643312,3.45436587922277,4.02807858165763,0.00118735726797563,0.0077752750128727,0.00568480050202256,"1571/5313/4706/9377/1337/4707/6392/4717/1350",9,"Up_res_DEq_MS_BDM_vs_BT"
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","5/158","51/9521",0.0980392156862745,5.90779349714569,4.56494853164628,0.00149942697018914,0.00951198984213739,0.00695457903936413,"55908/345/344/341/4018",5,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","4/158","31/9521",0.129032258064516,7.77541853817885,4.90821269887117,0.0016201132008309,0.00967302881672568,0.00707232078381292,"230/9104/2203/229",4,"Up_res_DEq_MS_BDM_vs_BT"
"Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","4/158","31/9521",0.129032258064516,7.77541853817885,4.90821269887117,0.0016201132008309,0.00967302881672568,0.00707232078381292,"635/6470/23743/11309",4,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","3/158","16/9521",0.1875,11.2986550632911,5.35554840699308,0.00214235613590226,0.0124256655882331,0.00908487865149531,"1644/6898/4282",3,"Up_res_DEq_MS_BDM_vs_BT"
"Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","12/158","278/9521",0.0431654676258993,2.60112922320372,3.51950682395473,0.00225395023135904,0.012709774915719,0.00929260183104164,"4706/9377/1337/731/3310/4707/6392/522/4717/1350/4509/1536",12,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","4/158","37/9521",0.108108108108108,6.51453985631201,4.3656998645129,0.0031484279420448,0.0172738073577052,0.0126295402511612,"122622/27165/2752/443",4,"Up_res_DEq_MS_BDM_vs_BT"
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","6/158","88/9521",0.0681818181818182,4.10860184119678,3.80558147846686,0.00335898436978437,0.0179440480806902,0.013119578840432,"10878/2155/3827/2160/731/3080",6,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","4/158","38/9521",0.105263157894737,6.34310459693538,4.28698639295212,0.00347401256464487,0.0180826807852028,0.0132209385051262,"316/554235/4860/54981",4,"Up_res_DEq_MS_BDM_vs_BT"
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","7/158","122/9521",0.0573770491803279,3.45751193193609,3.54874040784946,0.00413076485825722,0.0209636316556554,0.0153273117109018,"2194/2998/32/2203/5105/2538/5207",7,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","3/158","21/9521",0.142857142857143,8.60849909584087,4.53405040685032,0.00478823986637926,0.0237076266554876,0.0173335512492805,"51733/1806/1807",3,"Up_res_DEq_MS_BDM_vs_BT"
"Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","3/158","22/9521",0.136363636363636,8.21720368239355,4.40231246655967,0.00547749116281742,0.0264745406202842,0.019356547718227,"10841/131669/443",3,"Up_res_DEq_MS_BDM_vs_BT"
"Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","10/158","235/9521",0.0425531914893617,2.56423377322919,3.15399322365593,0.00572190346291253,0.0270127070458429,0.019750021744692,"4706/9377/1337/4707/6392/522/152831/4717/1350/4509",10,"Up_res_DEq_MS_BDM_vs_BT"
"Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","13/158","371/9521",0.0350404312668464,2.11151864614965,2.83682578865037,0.00870679903075205,0.0401700046191515,0.0293698244817234,"10013/2877/4706/9377/1337/4707/6392/522/283/4717/29107/1350/4509",13,"Up_res_DEq_MS_BDM_vs_BT"
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","6/158","109/9521",0.055045871559633,3.31703634885611,3.16041884389346,0.00945703801415424,0.0426617492638514,0.0311916341519473,"2998/10998/5836/32/5105/2538",6,"Up_res_DEq_MS_BDM_vs_BT"
