"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","6/205","41/9521",0.146341463414634,6.79666864961333,5.51755791375306,0.000222017628868082,0.00338250387510784,0.00284567487155994,"27232/6470/635/26227/1491/2628",6,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","8/205","81/9521",0.0987654320987654,4.58705209274315,4.8092223950617,0.000336957324714403,0.0048484415056128,0.00407895708864804,"51733/1806/2944/1548/1571/1576/7366/1549",8,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","11/205","154/9521",0.0714285714285714,3.31742160278746,4.30076602461483,0.00048195799520292,0.00656984846092402,0.00552716371229942,"125061/554235/122622/10327/6470/5372/55191/4338/7366/1719/8630",11,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Lipid metabolism","hsa00100","Steroid biosynthesis","4/205","20/9521",0.2,9.28878048780488,5.50429424296217,0.000771320959326678,0.00998860642328048,0.00840333887266433,"2222/4047/1595/7108",4,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","6/205","52/9521",0.115384615384615,5.35891181988743,4.67528792404011,0.00082596970198132,0.0101869596577696,0.00857021194537009,"27232/635/26227/1491/3939/1036",6,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","9/205","117/9521",0.0769230769230769,3.57260787992495,4.15327684637044,0.000925835069583702,0.0108996037737354,0.00916975403846059,"48/230/5313/229/26007/6470/26227/414328/2645",9,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","5/205","37/9521",0.135135135135135,6.27620303230059,4.76987780439256,0.00109643917609899,0.0121507649818117,0.0102223464793133,"1644/125/126/130/4282",5,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","4/205","22/9521",0.181818181818182,8.44434589800444,5.18536826680369,0.00112593961221421,0.0121507649818117,0.0102223464793133,"3176/10841/443/84735",4,"Up_res_DEq_MS_BD_vs_B2"
"Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","4/205","23/9521",0.173913043478261,8.07720042417816,5.04069006597172,0.00134022168185772,0.013884696624046,0.0116810900271389,"10991/8671/27165/486",4,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","5/205","42/9521",0.119047619047619,5.52903600464576,4.36344816889438,0.00196150671131813,0.0195396245473614,0.0164385380260265,"1644/64577/125061/130013/1544",5,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","6/205","63/9521",0.0952380952380952,4.42322880371661,4.04377713623349,0.00226682328426021,0.0217447122453109,0.0182936615922754,"3248/1559/1571/1557/1558/1555",6,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","4/205","27/9521",0.148148148148148,6.88057813911472,4.53897675124635,0.00248350821778565,0.0229724510145172,0.0193265489128432,"3992/9415/6319/570",4,"Up_res_DEq_MS_BD_vs_B2"
"Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","5/205","45/9521",0.111111111111111,5.16043360433604,4.14966455501404,0.00267422967400274,0.0238836374333348,0.0200931231404199,"23460/10351/1672/5244/20",5,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","3/205","16/9521",0.1875,8.70823170731707,4.5774051770614,0.00447839222801358,0.0378769794065122,0.0318656156762773,"1644/5053/4282",3,"Up_res_DEq_MS_BD_vs_B2"
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","5/205","51/9521",0.0980392156862745,4.5533237685318,3.77420550958951,0.00463425548323043,0.0378769794065122,0.0318656156762773,"55908/350/341/344/4018",5,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","4/205","32/9521",0.125,5.80548780487805,4.03908423150467,0.00467978123941464,0.0378769794065122,0.0318656156762773,"48/125061/2752/6470",4,"Up_res_DEq_MS_BD_vs_B2"
"Metabolism","Lipid metabolism","hsa00061","Fatty acid biosynthesis","3/205","18/9521",0.166666666666667,7.74065040650406,4.2460817990052,0.00632238977991567,0.0496211803938836,0.0417459229487255,"2194/32/23305",3,"Up_res_DEq_MS_BD_vs_B2"
