"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","12/175","83/9521",0.144578313253012,7.86588640275387,8.59647260562614,3.17788287046318e-08,6.90467278218818e-07,5.5042755938166e-07,"25939/23586/103/3665/11277/834/840/8737/197259/841/79792/4792",12,"Down_res_DEq_MS_BD_vs_BDM"
"Cellular Processes","Cell growth and death","hsa04217","Necroptosis","16/175","168/9521",0.0952380952380952,5.18149659863946,7.48230714383371,6.94469940445166e-08,1.38315263138662e-06,1.10262332649627e-06,"6772/5610/6773/834/10616/10379/7098/7128/8737/197259/841/2495/55072/51510/148022/8743",16,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","17/175","196/9521",0.086734693877551,4.71886297376093,7.19844021633394,1.05565952235238e-07,1.94078942955553e-06,1.54716091939904e-06,"6772/3106/5610/3107/6773/3105/3665/10379/7098/3134/841/3133/148022/2787/4792/5600/4775",17,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","17/175","227/9521",0.0748898678414097,4.07443675267464,6.41507543887958,8.63576063061259e-07,1.47424770765458e-05,1.175242612136e-05,"6891/3106/3107/6890/3105/6892/567/3134/8737/841/3133/55080/2787/4792/5600/4775/6376",17,"Down_res_DEq_MS_BD_vs_BDM"
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","11/175","109/9521",0.100917431192661,5.49048492791612,6.45193736969287,4.76175373214008e-06,7.5870609465432e-05,6.04826263520951e-05,"6772/6773/3665/10379/7098/958/8737/841/148022/4792/5600",11,"Down_res_DEq_MS_BD_vs_BDM"
"Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","11/175","119/9521",0.092436974789916,5.02909963985594,6.05195897140369,1.11620763816388e-05,0.00016673351595073,0.000132916830597147,"840/7128/8737/197259/841/1051/8809/4792/1435/5600/6376",11,"Down_res_DEq_MS_BD_vs_BDM"
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","10/175","105/9521",0.0952380952380952,5.18149659863946,5.89546116179304,2.17583014571895e-05,0.00030589612048637,0.000243854647910297,"6772/6773/834/10379/841/5580/4792/5600/4775/2207",10,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Immune disease","hsa05330","Allograft rejection","6/175","39/9521",0.153846153846154,8.37010989010989,6.31074891875928,6.97836860988489e-05,0.000926572276534716,0.000738646034145711,"3106/3107/3105/958/3134/3133",6,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","17/175","333/9521",0.0510510510510511,2.7774688974689,4.51791695494696,0.000130718924326788,0.00164430646916328,0.00131081026610242,"4599/6772/9636/8638/3106/5610/3107/6773/3105/10379/7098/3134/841/3133/148022/5526/4851",17,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","11/175","163/9521",0.0674846625766871,3.67155127081507,4.7075008302501,0.000201765449982405,0.00241109712728974,0.00192208139193765,"6772/23586/64135/6773/3665/7098/841/148022/4792/5600/4775",11,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","7/175","70/9521",0.1,5.44057142857143,5.10238950830005,0.000284224574419734,0.00323474634696745,0.00257867909623919,"3106/3107/3105/958/3134/841/3133",7,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","12/175","205/9521",0.0585365853658537,3.18472473867596,4.32696644397527,0.000389928116639496,0.00423603726712907,0.00337688943118415,"3106/5610/3107/6672/3105/3665/10379/3134/841/3133/2959/4792",12,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","6/175","54/9521",0.111111111111111,6.04507936507937,5.08725262016141,0.000439886665875956,0.00457099622366754,0.00364391242670701,"3106/3107/3105/958/3134/3133",6,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","7/175","78/9521",0.0897435897435897,4.8825641025641,4.71124350264349,0.00055386526293781,0.00551557491008903,0.00439691283297121,"716/834/715/840/710/148022/5600",7,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","12/175","216/9521",0.0555555555555556,3.02253968253968,4.11424687864988,0.000623678828610047,0.00596236960151205,0.00475308917803867,"3665/834/840/958/7436/841/1573/148022/8743/4792/5600/4775",12,"Down_res_DEq_MS_BD_vs_BDM"
"Cellular Processes","Transport and catabolism","hsa04145","Phagosome","10/175","159/9521",0.0628930817610063,3.42174303683738,4.21373203217752,0.000685931783310865,0.0063052960081268,0.00502646367527395,"6891/3106/3107/6890/3105/715/1520/3134/83547/3133",10,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","13/175","251/9521",0.051792828685259,2.81782583949915,3.99368563595621,0.000720990589092841,0.00638210188122922,0.00508769187624968,"834/840/8737/197259/83547/841/79792/9267/8767/8743/5420/4792/5600",13,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","5/175","44/9521",0.113636363636364,6.18246753246753,4.71467866404453,0.0012043186731828,0.0102797201032389,0.00819479999421379,"3106/3107/3105/3134/3133",5,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","5/175","45/9521",0.111111111111111,6.04507936507937,4.64179913912281,0.00133498051992693,0.0110020808366391,0.00877065241766873,"3106/3107/3105/3134/3133",5,"Down_res_DEq_MS_BD_vs_BDM"
"Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","7/175","95/9521",0.0736842105263158,4.00884210526316,4.03294308471368,0.00178491844591762,0.0142198502858104,0.0113357978495119,"7128/841/29761/1051/4792/5600/5598",7,"Down_res_DEq_MS_BD_vs_BDM"
"Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","9/175","157/9521",0.0573248407643312,3.11879890809827,3.66297094939248,0.0024053407034637,0.0185444009073492,0.0147832484661097,"834/840/961/1051/3988/5600/23411/4775/6376",9,"Down_res_DEq_MS_BD_vs_BDM"
"Cellular Processes","Cell growth and death","hsa04210","Apoptosis","8/175","137/9521",0.0583941605839416,3.17697601668405,3.51191938896676,0.00371347235597409,0.0277349966586815,0.0221098189615563,"840/1520/8737/841/8743/1519/4792/10018",8,"Down_res_DEq_MS_BD_vs_BDM"
"Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","10/175","203/9521",0.0492610837438424,2.68008444757213,3.31087197456658,0.00421642602169729,0.0305371460359288,0.0243436398700864,"834/840/8737/100506658/841/9267/8743/4792/5600/9069",10,"Down_res_DEq_MS_BD_vs_BDM"
"Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","4/175","38/9521",0.105263157894737,5.72691729323308,3.99504372317216,0.00500023892773328,0.0351487383449487,0.0280199147343568,"4907/65220/952/23411",4,"Down_res_DEq_MS_BD_vs_BDM"
"Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","11/175","252/9521",0.0436507936507936,2.37485260770975,3.02666657912601,0.00676057615825982,0.0461650771949742,0.0368019333727828,"3106/5371/3107/3105/30844/3134/3133/64744/9267/51510/409",11,"Down_res_DEq_MS_BD_vs_BDM"
