"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","16/271","107/9521",0.149532710280374,5.25350898368797,7.57328672450279,5.06191208762633e-08,1.17823847736719e-06,9.40880090819535e-07,"3939/5256/5211/5261/5836/5565/32/2203/5207/5105/2998/5257/2645/91860/2308/2538",16,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","14/271","81/9521",0.172839506172839,6.07234294565168,7.84688656472237,5.41718840168823e-08,1.17823847736719e-06,9.40880090819535e-07,"51733/1806/7498/1807/2944/2990/3251/2938/1571/2948/1548/1576/1549/2939",14,"Down_CM_vs_res_DEq_MS_BDM"
"Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","13/271","71/9521",0.183098591549296,6.43277376435736,7.86442805071929,8.0263912082014e-08,1.61145238872351e-06,1.28682223418937e-06,"2944/3290/2938/1571/1559/1558/2948/1548/1557/1576/1551/1549/2939",13,"Down_CM_vs_res_DEq_MS_BDM"
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","13/271","76/9521",0.171052631578947,6.00956496407069,7.50478199775335,1.85766205667482e-07,3.46321283422948e-06,2.76554200918506e-06,"1582/123/6342/116519/2168/5105/1622/345/1593/51703/10998/3158/1581",13,"Down_CM_vs_res_DEq_MS_BDM"
"Organismal Systems","Digestive system","hsa04976","Bile secretion","14/271","90/9521",0.155555555555556,5.46510865108651,7.28461605643439,2.134834957005e-07,3.7146128251887e-06,2.96629699289116e-06,"5244/570/6580/64241/760/10864/8671/8647/1576/366/10998/28234/64240/1581",14,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","18/271","154/9521",0.116883116883117,4.10643599942493,6.65203865163499,3.49144080552542e-07,5.36148230057678e-06,4.28140147414479e-06,"122622/554235/6470/55191/10327/210/125061/4522/29968/23498/2990/9104/6999/4351/55163/8564/57026/8630",18,"Down_CM_vs_res_DEq_MS_BDM"
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","17/271","138/9521",0.123188405797101,4.32795871436975,6.74029443613782,3.4921532225979e-07,5.36148230057678e-06,4.28140147414479e-06,"5313/2194/5256/5261/5836/5565/32/2203/5105/2998/5257/2645/91860/5507/90673/2308/2538",17,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","9/271","37/9521",0.243243243243243,8.5458262690735,7.87125794484031,6.64074070576907e-07,9.62907402336515e-06,7.68927871194314e-06,"126/125/316/1644/127/130/6898/124/4282",9,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","9/271","39/9521",0.230769230769231,8.10757876809537,7.61265700372135,1.07610182282218e-06,1.47822408292941e-05,1.18043302448084e-05,"10840/6470/27232/635/10841/4522/875/1491/23743",9,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","11/271","63/9521",0.174603174603175,6.13430562877057,6.99817164726977,1.34282181535449e-06,1.60666990977737e-05,1.28300319474055e-05,"3248/1571/247/1559/145482/2053/1558/1557/8529/4051/1555",11,"Down_CM_vs_res_DEq_MS_BDM"
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","10/271","51/9521",0.196078431372549,6.88879241733594,7.21719762135064,1.34811291809533e-06,1.60666990977737e-05,1.28300319474055e-05,"55908/64241/344/345/8647/1593/341/4018/64240/1581",10,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","9/271","40/9521",0.225,7.90488929889299,7.49017381390538,1.35428115000391e-06,1.60666990977737e-05,1.28300319474055e-05,"178/5836/2821/5236/2548/57733/2998/2645/2538",9,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","10/271","52/9521",0.192307692307692,6.75631564007948,7.12404192613478,1.62768376345929e-06,1.84706722722989e-05,1.47497201448485e-05,"3939/27232/635/6898/875/26227/29968/1491/23743/1036",10,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","9/271","42/9521",0.214285714285714,7.5284659989457,7.25749563704123,2.10086871857915e-06,2.28469473145482e-05,1.82443862402926e-05,"64577/316/1644/125061/130013/23498/6999/39/8564",9,"Down_CM_vs_res_DEq_MS_BDM"
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","12/271","88/9521",0.136363636363636,4.79084199932908,6.11482955094198,6.62967936863539e-06,6.92138526085534e-05,5.5270590104834e-05,"4153/3827/2161/10878/2160/731/3080/729/2155/735/713/10877",12,"Down_CM_vs_res_DEq_MS_BDM"
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","13/271","110/9521",0.118181818181818,4.15206306608521,5.69122305740463,1.35953614522226e-05,0.000136476513039619,0.000108983059414578,"230/3939/5211/229/5163/7018/5230/2027/2026/2023/2597/5232/1536",13,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","6/271","22/9521",0.272727272727273,9.58168399865817,6.8972690664982,2.55665497756227e-05,0.000247143314497686,0.000197355822829368,"10841/144193/131669/443/3176/55748",6,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","7/271","37/9521",0.189189189189189,6.64675376483495,5.89028342942109,6.9333787367025e-05,0.00064628994652834,0.000516093605213193,"6675/2582/2821/4351/5236/2645/64841",7,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Glycan biosynthesis and metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","7/271","38/9521",0.184210526315789,6.47183919207613,5.78474876481724,8.29466888626365e-05,0.000746520199763728,0.000596132282932923,"6675/2582/2821/4351/5236/2645/64841",7,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","7/271","41/9521",0.170731707317073,5.99828998289983,5.489609618899,0.0001373677880057,0.00119509975564959,0.000954344632460655,"6470/27232/635/875/26227/29968/1491",7,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","7/271","43/9521",0.162790697674419,5.71929975113705,5.30866954012448,0.000187556499076182,0.0015791047180285,0.00126099106339844,"126/125/127/130/124/39/51703",7,"Down_CM_vs_res_DEq_MS_BDM"
"Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","6/271","31/9521",0.193548387096774,6.79990477324128,5.53606087538345,0.000203380289122145,0.0016588204831525,0.00132464793572976,"6470/635/4522/11309/23743/28234",6,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","6/271","32/9521",0.1875,6.58740774907749,5.41885318762019,0.000244405816834755,0.00187617406452562,0.0014982152239406,"5211/2582/5236/2548/2645/2538",6,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","6/271","32/9521",0.1875,6.58740774907749,5.41885318762019,0.000244405816834755,0.00187617406452562,0.0014982152239406,"48/6470/55902/125061/2752/39",6,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","5/271","23/9521",0.217391304347826,7.63757420182897,5.45493371611496,0.000397615809205233,0.00288271461673794,0.00230198626381977,"383/2752/2875/27165/162417",5,"Down_CM_vs_res_DEq_MS_BDM"
"Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","5/271","23/9521",0.217391304347826,7.63757420182897,5.45493371611496,0.000397615809205233,0.00288271461673794,0.00230198626381977,"10991/760/5105/27165/8671",5,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","8/271","64/9521",0.125,4.39160516605166,4.65962357458174,0.000431864242933046,0.00304639371366284,0.00243269189475799,"1109/3290/6718/1571/1576/1551/8630/1581",8,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Carbohydrate metabolism","hsa00040","Pentose and glucuronate interconversions","6/271","36/9521",0.166666666666667,5.85547355473555,4.99570090563487,0.000477518131203405,0.00327979558537075,0.00261907451463363,"6652/10327/51084/55277/51181/2990",6,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","6/271","37/9521",0.162162162162162,5.69721751271567,4.89979617171147,0.00055652155259109,0.00372441346734037,0.00297412327700501,"122622/443/2752/2875/56954/27165",6,"Down_CM_vs_res_DEq_MS_BDM"
"Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","12/271","144/9521",0.0833333333333333,2.92773677736777,3.98959925599552,0.000814609078456373,0.00531532423692783,0.00424454204037794,"126/125/2194/127/130/124/5565/32/2168/1571/713/2308",12,"Down_CM_vs_res_DEq_MS_BDM"
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","10/271","109/9521",0.0917431192660551,3.22319645214801,3.99560348899165,0.00105551534938099,0.00671925624849851,0.00536564927284817,"5836/5565/32/5105/2998/5507/10998/90673/2308/2538",10,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","7/271","59/9521",0.11864406779661,4.16830320845581,4.17824136549598,0.00134800623215447,0.00837689587124561,0.00668935423475149,"26873/2944/51056/2877/2938/2948/2939",7,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","5/271","30/9521",0.166666666666667,5.85547355473555,4.55898839825257,0.00143096199028748,0.00868560649918677,0.00693587451840686,"1571/1559/1558/1557/1576",5,"Down_CM_vs_res_DEq_MS_BDM"
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","10/271","122/9521",0.0819672131147541,2.87974109249289,3.57659182305386,0.00247148337812756,0.0146603900384385,0.0117070265279727,"2194/5211/5565/32/2203/5207/5105/2998/2308/2538",10,"Down_CM_vs_res_DEq_MS_BDM"
"Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","5/271","38/9521",0.131578947368421,4.62274228005438,3.82991041844641,0.00418867162350843,0.0242942954163489,0.0194001633088812,"554235/316/55191/54981/4837",5,"Down_CM_vs_res_DEq_MS_BDM"
"Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","5/271","42/9521",0.119047619047619,4.18248111052539,3.53786674822755,0.00647399744381513,0.0367328985399076,0.0293329861298718,"7018/1356/112483/51703/1536",5,"Down_CM_vs_res_DEq_MS_BDM"
"Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","5/271","45/9521",0.111111111111111,3.90364903649037,3.34172037188052,0.00867899173594371,0.0481961030442831,0.0384869062422588,"5244/64241/8647/23460/64240",5,"Down_CM_vs_res_DEq_MS_BDM"
