"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","9/188","81/9521",0.111111111111111,5.62706855791962,5.93538934266516,2.88769101464966e-05,0.000690420669866238,0.000580301543613808,"51733/2944/1806/1548/1571/1807/1576/2948/1549",9,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","7/188","47/9521",0.148936170212766,7.54266636487098,6.38151477720743,3.37486554950245e-05,0.000739658032932621,0.000621685759118873,"134526/125/5313/126/32/130/3939",7,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","7/188","52/9521",0.134615384615385,6.81740998363339,5.96988618373677,6.60571022616174e-05,0.00133638599190811,0.00112323817610848,"635/27232/26227/23743/1491/3939/1036",7,"Up_res_DEq_MS_BD_vs_BM1"
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","8/188","71/9521",0.112676056338028,5.70632304465088,5.64913261567191,7.31601926605404e-05,0.00137436647640872,0.00115516093674537,"5296/3939/2645/5211/27165/9123/5163/4233",8,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","10/188","117/9521",0.0854700854700855,4.32851427532279,5.14131023213379,0.000101550711730795,0.00178052247901328,0.00149653680445382,"48/230/229/5313/26227/26007/6470/2645/5211/55753",10,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","6/188","41/9521",0.146341463414634,7.41126102750389,5.8387245148584,0.000138448694597621,0.00227575041744839,0.00191277801746713,"635/27232/26227/1491/6470/2628",6,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","5/188","27/9521",0.185185185185185,9.3784475965327,6.18739143754632,0.000161382342883995,0.00249667977520533,0.00209847009322842,"570/9415/3992/6319/6342",5,"Up_res_DEq_MS_BD_vs_BM1"
"Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","6/188","45/9521",0.133333333333333,6.75248226950355,5.48953787096208,0.000234906987868054,0.00343225210051656,0.00288482265802873,"23460/5244/10351/1672/10060/20",6,"Up_res_DEq_MS_BD_vs_BM1"
"Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","9/188","107/9521",0.0841121495327103,4.25974348777093,4.81254700252756,0.00025553360390117,0.00353712304347409,0.00297296713680032,"32/2998/5207/5261/3939/2645/5211/5256/5257",9,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","5/188","30/9521",0.166666666666667,8.44060283687943,5.79294666525877,0.000271517764358423,0.00357045860131327,0.0030009858165931,"1559/1558/1571/1576/1557",5,"Up_res_DEq_MS_BD_vs_BM1"
"Organismal Systems","Digestive system","hsa04976","Bile secretion","8/188","90/9521",0.0888888888888889,4.5016548463357,4.7369901776965,0.000387500602697092,0.00470753061731129,0.00395669973838452,"570/6580/1576/10864/5244/8671/6554/486",8,"Up_res_DEq_MS_BD_vs_BM1"
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","10/188","138/9521",0.072463768115942,3.66982732038236,4.48372144488353,0.000393785831105888,0.00470753061731129,0.00395669973838452,"2194/5313/32/2998/5296/5261/2645/5256/5257/5507",10,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","5/188","37/9521",0.135135135135135,6.84373202990224,5.05454593851464,0.000742658547237317,0.00849213904014845,0.00713767940136552,"1644/316/125/126/130",5,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","4/188","22/9521",0.181818181818182,9.20793036750484,5.47006926828636,0.000815065593722124,0.00893176046453828,0.0075071831000722,"10841/3176/443/84735",4,"Up_res_DEq_MS_BD_vs_BM1"
"Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","4/188","23/9521",0.173913043478261,8.80758556891767,5.32048660292335,0.00097155934387012,0.0102208042975137,0.00859062998790422,"10991/27165/8671/486",4,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","5/188","42/9521",0.119047619047619,6.02900202634245,4.63566410654091,0.00133835415645952,0.0135379670441867,0.0113787195488462,"64577/1644/316/130013/125061",5,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","6/188","63/9521",0.0952380952380952,4.82320162107396,4.32100319520917,0.00146117933494185,0.0137691956710206,0.0115730682045801,"3248/1559/1558/1571/1555/1557",6,"Up_res_DEq_MS_BD_vs_BM1"
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","8/188","110/9521",0.0727272727272727,3.68317214700193,4.01711032091742,0.00146592197258014,0.0137691956710206,0.0115730682045801,"7018/230/229/5296/3939/5211/7037/5163",8,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","6/188","64/9521",0.09375,4.74783909574468,4.26953910490615,0.00158634125880038,0.014386474174638,0.0120918934427615,"6718/1109/1571/9420/1576/6716",6,"Up_res_DEq_MS_BD_vs_BM1"
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","5/188","50/9521",0.1,5.06436170212766,4.08946221833302,0.00293565161002015,0.0250891838564614,0.0210875669796154,"6382/3043/6383/4233/7042",5,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","4/188","31/9521",0.129032258064516,6.53466026080988,4.38051804750906,0.00305267636276337,0.0250891838564614,0.0210875669796154,"51733/1806/1807/84735",4,"Up_res_DEq_MS_BD_vs_BM1"
"Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","4/188","31/9521",0.129032258064516,6.53466026080988,4.38051804750906,0.00305267636276337,0.0250891838564614,0.0210875669796154,"635/23743/6470/1719",4,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","5/188","57/9521",0.087719298245614,4.44242254572602,3.6995679240764,0.00519297344028446,0.0413864246907519,0.0347854680210443,"2194/9415/3992/6319/6342",5,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","4/188","37/9521",0.108108108108108,5.47498562392179,3.87064641132829,0.00584525119725462,0.0452147372022931,0.0380031811586214,"2645/197258/5372/6675",4,"Up_res_DEq_MS_BD_vs_BM1"
"Metabolism","Glycan biosynthesis and metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","4/188","38/9521",0.105263157894737,5.33090705487122,3.79651003737349,0.00643390963927662,0.0483462352894215,0.0406352187743787,"2645/197258/5372/6675",4,"Up_res_DEq_MS_BD_vs_BM1"
