"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","7/434","24/9521",0.291666666666667,6.39852150537634,5.78682451383488,6.85980234060224e-05,0.00192698083931463,0.00166735865503633,"2131/2132/9653/11285/26229/126792/2135",7,"Up_CM_vs_res_DEq_MS_BDM"
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","13/434","88/9521",0.147727272727273,3.24080959363217,4.61502915466995,0.000161851134981968,0.00416766672578567,0.00360615686714209,"2243/2244/2266/5054/2153/2162/1675/1604/966/5648/5270/10544/732",13,"Up_CM_vs_res_DEq_MS_BDM"
"Cellular Processes","Transport and catabolism","hsa04142","Lysosome","16/434","133/9521",0.120300751879699,2.63913239319497,4.16012507543753,0.000347177507055711,0.00816623958660155,0.00706600189063803,"527/23659/2629/967/4758/84572/10312/537/51172/1201/26503/54/9516/245972/23545/1515",16,"Up_CM_vs_res_DEq_MS_BDM"
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","9/434","50/9521",0.18,3.94880184331797,4.56862748476969,0.000369991437580653,0.00816623958660155,0.00706600189063803,"7057/3606/7060/1311/7059/7042/7040/3040/3576",9,"Up_CM_vs_res_DEq_MS_BDM"
"Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","8/434","41/9521",0.195121951219512,4.28054400359672,4.60030580310653,0.000442634206712701,0.00872864234982068,0.00755263211328378,"7057/1613/6714/1026/1029/3265/3576/4318",8,"Up_CM_vs_res_DEq_MS_BDM"
"Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","14/434","110/9521",0.127272727272727,2.79208211143695,4.13132570816982,0.000451968535913045,0.00872864234982068,0.00755263211328378,"7057/7037/2331/2014/57817/90/7046/4052/7042/4756/7040/650/7048/91",14,"Up_CM_vs_res_DEq_MS_BDM"
"Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","13/434","99/9521",0.131313131313131,2.88071963878415,4.1107700321669,0.000529029924196412,0.00934529957604196,0.00808620709356041,"3655/3673/3675/3679/3693/3685/3688/3678/781/7042/7040/1674/1636",13,"Up_CM_vs_res_DEq_MS_BDM"
"Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","11/434","75/9521",0.146666666666667,3.21754224270353,4.213389781011,0.000544386383070406,0.00934529957604196,0.00808620709356041,"7057/5054/50484/2810/598/1026/8795/1029/11200/83667/64393",11,"Up_CM_vs_res_DEq_MS_BDM"
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","17/434","157/9521",0.10828025477707,2.3754292758813,3.79761087726866,0.000788030166544269,0.0128158590243252,0.0110891779668833,"8878/5054/3710/6237/22800/1026/3105/7046/3106/7042/7040/1029/11200/3265/3576/59341/7048",17,"Up_CM_vs_res_DEq_MS_BDM"
"Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","22/434","232/9521",0.0948275862068965,2.08030748450659,3.64049107668312,0.000895674452528255,0.0138381702915615,0.011973753207483,"2335/3655/3673/3675/10672/10398/3679/2934/3693/3685/6237/22800/3688/8826/3678/6714/28964/3265/23396/2768/732/324",22,"Up_CM_vs_res_DEq_MS_BDM"
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","7/434","36/9521",0.194444444444444,4.26568100358423,4.2900209956538,0.0010299460767038,0.0151549208429274,0.0131130979189356,"4172/4171/2237/4176/4174/4173/4175",7,"Up_CM_vs_res_DEq_MS_BDM"
"Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","9/434","59/9521",0.152542372881356,3.34644224009998,3.95091309527601,0.00129121951053538,0.0172724443895421,0.0149453274568002,"2539/2950/50484/9027/2940/221357/6240/290/2878",9,"Up_CM_vs_res_DEq_MS_BDM"
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","10/434","71/9521",0.140845070422535,3.08982929837087,3.8625770745177,0.00132855156033856,0.0172724443895421,0.0149453274568002,"80201/2539/2744/57103/441531/5213/6513/8140/3098/3265",10,"Up_CM_vs_res_DEq_MS_BDM"
"Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling","26/434","302/9521",0.0860927152317881,1.8886837366863,3.42974531372104,0.00134154907879939,0.0172724443895421,0.0149453274568002,"2243/2244/2266/10381/4133/10398/5792/3688/84617/8826/3678/5362/2037/6714/351/8440/8829/5361/28964/9423/199731/5789/1272/57522/5802/8828",26,"Up_CM_vs_res_DEq_MS_BDM"
"Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","13/434","112/9521",0.116071428571429,2.54635039499671,3.59747895154397,0.00169982623550595,0.0210098522708536,0.0181791942660426,"3655/3915/3459/3716/3688/3912/3911/598/3909/7042/7040/3918/3914",13,"Up_CM_vs_res_DEq_MS_BDM"
"Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","12/434","103/9521",0.116504854368932,2.55585879826406,3.46946510905288,0.00245005848980575,0.0290269347461414,0.0251161349872932,"23171/1606/8611/23659/43/79888/3931/259230/84803/26279/51365/1040",12,"Up_CM_vs_res_DEq_MS_BDM"
"Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","22/434","252/9521",0.0873015873015873,1.91520371589496,3.21776763396427,0.00258993861947496,0.0290269347461414,0.0251161349872932,"7037/30845/10938/1601/6714/9267/3105/23111/857/79720/7046/3106/28964/89853/26056/858/80223/1759/3800/3265/23396/7048",22,"Up_CM_vs_res_DEq_MS_BDM"
"Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","7/434","42/9521",0.166666666666667,3.6562980030722,3.77027696124413,0.0026302724041811,0.0290269347461414,0.0251161349872932,"6520/7037/2495/2182/2512/5621/64116",7,"Up_CM_vs_res_DEq_MS_BDM"
"Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","12/434","105/9521",0.114285714285714,2.50717577353522,3.39373872561618,0.00288141302604459,0.0296785541682593,0.0256799617058009,"6520/1293/1292/1291/6564/1280/483/1306/1303/54407/1290/206358",12,"Up_CM_vs_res_DEq_MS_BDM"
"Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","12/434","105/9521",0.114285714285714,2.50717577353522,3.39373872561618,0.00288141302604459,0.0296785541682593,0.0256799617058009,"3655/3673/3675/3679/3693/3685/3688/3678/781/7042/7040/1674",12,"Up_CM_vs_res_DEq_MS_BDM"
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","16/434","170/9521",0.0941176470588235,2.06473298997018,3.06118247019082,0.00466989832178795,0.045685245444134,0.0395300710025891,"2950/1728/2940/598/221357/1026/578/7046/7042/7040/3481/1029/3265/7048/7855/324",16,"Up_CM_vs_res_DEq_MS_BDM"
"Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","9/434","71/9521",0.126760563380282,2.78084636853378,3.29149197099445,0.00473115810424689,0.045685245444134,0.0395300710025891,"102/527/6714/10312/537/28964/245972/23545/3576",9,"Up_CM_vs_res_DEq_MS_BDM"
