"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","8/410","36/9521",0.222222222222222,5.16043360433604,5.30516086868859,0.000115414494552273,0.00322111362068618,0.0027832012083419,"4175/4172/4171/4174/4176/2237/4173/5981",8,"Down_res_DEq_MS_BDM_vs_C"
"Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","13/410","93/9521",0.139784946236559,3.24607920272751,4.6172579013118,0.000162749476731083,0.00416367411303687,0.00359762001195025,"3673/3685/2335/3915/3655/3688/3675/3911/598/1026/3918/3909/3912",13,"Down_res_DEq_MS_BDM_vs_C"
"Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","31/410","362/9521",0.0856353591160221,1.98862013205767,4.06805752112556,0.000193459757649712,0.00456862658449704,0.00394751894151638,"7057/3673/3685/2335/3915/3655/1969/3688/3675/7060/3679/3911/3716/3693/1311/598/3678/5649/3371/7148/7059/1026/3918/3909/1292/3481/1291/6194/3265/3912/1293",31,"Down_res_DEq_MS_BDM_vs_C"
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","9/410","50/9521",0.18,4.1799512195122,4.78227912797836,0.000242686806630481,0.00532177497396841,0.00459827633615649,"7057/3606/7060/1311/7042/7059/3040/7040/948",9,"Down_res_DEq_MS_BDM_vs_C"
"Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","11/410","75/9521",0.146666666666667,3.40588617886179,4.43720115708851,0.000336128785433184,0.0068794358085325,0.00594417220555526,"7057/5054/598/50484/2810/1026/83667/8797/1029/8795/11200",11,"Down_res_DEq_MS_BDM_vs_C"
"Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","22/410","232/9521",0.0948275862068965,2.20208158116064,3.93206630875016,0.000417533110318774,0.00801141655424147,0.00692225946054809,"3673/3685/2335/3655/10672/3688/2934/3675/3679/22800/727/3693/6237/3678/6714/23396/10398/28964/3265/2768/324/732",22,"Down_res_DEq_MS_BDM_vs_C"
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","10/410","71/9521",0.140845070422535,3.27069735486087,4.07380187176456,0.000861930784431656,0.0147420302903464,0.0127378420475477,"2744/80201/2539/57103/6513/5213/3098/441531/8140/3265",10,"Down_res_DEq_MS_BDM_vs_C"
"Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","9/410","59/9521",0.152542372881356,3.54233154195949,4.15522072914638,0.000864353567512165,0.0147420302903464,0.0127378420475477,"2539/9027/221357/50484/290/2678/6240/2878/2940",9,"Down_res_DEq_MS_BDM_vs_C"
"Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","12/410","99/9521",0.121212121212121,2.81478196600148,3.85032936464192,0.00107342398559857,0.0173442717673031,0.0149863071673595,"3673/3685/3655/3688/3675/3679/3693/3678/7042/7040/781/1636",12,"Down_res_DEq_MS_BDM_vs_C"
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","16/410","157/9521",0.101910828025478,2.36656827714774,3.66250172514844,0.00117314696345324,0.0180078058890072,0.0155596334100114,"5054/8878/22800/6237/3105/3106/7042/1026/7040/3265/7046/1029/3710/11200/7048/3708",16,"Down_res_DEq_MS_BDM_vs_C"
"Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","7/410","41/9521",0.170731707317073,3.96472337894111,4.03551826253893,0.00164727217712669,0.0240192116529877,0.0207537847987413,"7057/6714/1613/1026/4318/3265/1029",7,"Down_res_DEq_MS_BDM_vs_C"
"Cellular Processes","Transport and catabolism","hsa04142","Lysosome","14/410","133/9521",0.105263157894737,2.44441591784339,3.55843408117068,0.00172124643767339,0.0240192116529877,0.0207537847987413,"967/10312/2629/527/84572/537/3373/1201/54/57192/23545/6272/245972/1511",14,"Down_res_DEq_MS_BDM_vs_C"
"Organismal Systems","Development and regeneration","hsa04360","Axon guidance","17/410","184/9521",0.0923913043478261,2.14550636267232,3.32835864419744,0.00243284737407525,0.0324732236452654,0.0280584685705704,"1969/3688/6237/10154/8829/6714/2050/29984/10398/5361/4756/10509/9423/5362/3265/57522/59277",17,"Down_res_DEq_MS_BDM_vs_C"
"Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","12/410","110/9521",0.109090909090909,2.53330376940133,3.43110523481428,0.00267105976965849,0.0341673062202149,0.0295222395593834,"7057/7037/2014/2331/7042/57817/7040/4756/90/4052/7046/7048",12,"Down_res_DEq_MS_BDM_vs_C"
"Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","12/410","112/9521",0.107142857142857,2.48806620209059,3.36036853199763,0.00310543351888359,0.0367881104284158,0.031786743795511,"3915/3655/3459/3688/3911/3716/598/7042/3918/3909/7040/3912",12,"Down_res_DEq_MS_BDM_vs_C"
"Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","5/410","24/9521",0.208333333333333,4.83790650406504,3.99332053719439,0.0031156054434489,0.0367881104284158,0.031786743795511,"2131/2132/9653/11285/126792",5,"Down_res_DEq_MS_BDM_vs_C"
"Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","11/410","100/9521",0.11,2.55441463414634,3.3147116420609,0.0037171145688747,0.0422649693572049,0.0365190203257865,"3673/3655/7037/3675/960/3678/928/290/1604/966/948",11,"Down_res_DEq_MS_BDM_vs_C"
