"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","9/363","36/9521",0.25,6.55716253443526,6.65054366142506,5.82089830491635e-06,0.000164043497684006,0.000137027845264059,"4174/4172/4171/2237/4173/4176/5424/4175/5981",9,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","24/363","238/9521",0.100840336134454,2.64490589624279,5.11630972938247,1.25098974859288e-05,0.000323172351719827,0.0002699504194332,"4599/4938/6772/4939/23586/9636/4940/64135/6773/5610/10379/103/834/100293534/715/7098/8829/1636/7097/5600/2162/1675/6167/3455",24,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05162","Measles","17/363","139/9521",0.122302158273381,3.20782052044315,5.22029346998316,2.03601080667109e-05,0.000450621060130306,0.000376410121534993,"4599/4938/6772/4939/23586/4940/64135/6773/5610/10379/103/841/3665/7128/578/7097/3455",17,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","22/363","214/9521",0.102803738317757,2.69640328518833,4.99692236048381,2.13817017882626e-05,0.000450621060130306,0.000376410121534993,"25939/6891/3107/6890/6892/3106/3105/684/3134/567/841/8737/3710/60489/3133/85363/578/7097/5600/59345/5533/3265",22,"Up_BM2_vs_res_DEq_MS_BD"
"Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","18/363","154/9521",0.116883116883117,3.06568637973597,5.14512527300774,2.18042448450148e-05,0.000450621060130306,0.000376410121534993,"3655/7057/3678/3675/7060/5649/3912/1291/3371/83706/1293/1311/29780/1292/7148/7059/80144/3684",18,"Up_BM2_vs_res_DEq_MS_BD"
"Cellular Processes","Transport and catabolism","hsa04142","Lysosome","16/363","133/9521",0.120300751879699,3.15532633235982,4.98337744247761,4.37147899769766e-05,0.000846974055803922,0.000707489364101069,"950/10312/527/5641/4758/967/537/54/3988/968/2629/3373/245972/23545/8763/1515",16,"Up_BM2_vs_res_DEq_MS_BD"
"Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","12/363","82/9521",0.146341463414634,3.83833904454747,5.13901247232926,5.85288784946658e-05,0.00106729131372626,0.000891523474284073,"6891/3107/6890/6892/3106/3105/3134/567/972/5641/3133/10437",12,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","19/363","182/9521",0.104395604395604,2.73815578361033,4.71352344128524,6.3233456048165e-05,0.00108902063194062,0.000909674279991145,"6772/3929/10312/841/972/527/3606/8767/9902/537/3459/11151/245972/7097/23545/5600/5533/3717/3684",19,"Up_BM2_vs_res_DEq_MS_BD"
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","11/363","72/9521",0.152777777777778,4.00715488215488,5.09918287555786,7.94884853730902e-05,0.00129691739292937,0.00108333337405984,"23586/9636/64135/103/57169/841/8737/3665/79132/5600/64343",11,"Up_BM2_vs_res_DEq_MS_BD"
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","13/363","109/9521",0.119266055045872,3.12818763110673,4.44891052656528,0.000246504691417456,0.00382082271697057,0.0031915870572997,"6772/6773/10379/3929/958/841/7098/8737/3665/7097/5600/3455/148022",13,"Up_BM2_vs_res_DEq_MS_BD"
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","11/363","83/9521",0.132530120481928,3.47608616283315,4.51062040254713,0.000291860964957798,0.00429286291223953,0.00358588888424762,"25939/23586/103/11277/834/841/197259/3606/8737/3665/5440",11,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","19/363","205/9521",0.0926829268292683,2.43094806154673,4.12341957559757,0.000304654787320225,0.00429286291223953,0.00358588888424762,"3107/3106/6672/5610/3105/10379/3134/841/2934/4067/3665/3066/3133/2959/578/2960/245972/4193/3265",19,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","9/363","71/9521",0.126760563380282,3.32475846816436,3.91437632062532,0.00142035637332773,0.0191439337274607,0.0159911976127516,"102/10312/527/4067/537/245972/23545/28964/5600",9,"Up_BM2_vs_res_DEq_MS_BD"
"Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","17/363","203/9521",0.083743842364532,2.19648794256945,3.4305713745765,0.00192390831455601,0.0248504823963485,0.0207579581307359,"3655/7057/3678/3675/7060/5649/23396/3912/1291/3371/1293/1311/29780/1292/7148/7059/3265",17,"Up_BM2_vs_res_DEq_MS_BD"
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","11/363","105/9521",0.104761904761905,2.74776334776335,3.58521759626762,0.00213624026051681,0.0264893792304084,0.0221269517510372,"6772/6773/10379/834/841/3710/5580/5600/5533/4193/3265",11,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","18/363","227/9521",0.079295154185022,2.07980485673718,3.27814634832114,0.00262013916703173,0.0308054662625415,0.0257322400698988,"6891/3107/6890/6892/3106/3105/3134/567/841/8737/3710/3133/578/5600/59345/5533/4193/3265",18,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","7/363","50/9521",0.14,3.67201101928375,3.77134962520461,0.00268305673899555,0.0308054662625415,0.0257322400698988,"7057/7060/958/3606/1311/7059/7097",7,"Up_BM2_vs_res_DEq_MS_BD"
"Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","25/363","362/9521",0.069060773480663,1.81137086586609,3.13343818945247,0.00292887036171574,0.0321797845611277,0.0268802275111627,"3655/7057/3678/3675/7060/5520/5649/3912/1291/3371/1293/1311/5526/1292/7148/7059/7097/2247/59345/1435/3455/4193/3717/3481/3265",25,"Up_BM2_vs_res_DEq_MS_BD"
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","7/363","51/9521",0.137254901960784,3.60001080321936,3.70643781537486,0.00301036694281517,0.0321797845611277,0.0268802275111627,"27329/3988/51129/255738/3931/6646/5360",7,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Immune disease","hsa05330","Allograft rejection","6/363","39/9521",0.153846153846154,4.03517694426785,3.7812710503033,0.00331155698437709,0.0339313261671907,0.0283433148968724,"3107/3106/3105/3134/958/3133",6,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","19/363","251/9521",0.0756972111553785,1.98543566779713,3.14989979568456,0.00339313261671907,0.0339313261671907,0.0283433148968724,"834/3831/841/197259/3606/8737/83547/8767/64837/9267/578/5420/8743/7097/63916/23207/5600/10382/3265",19,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","19/363","253/9521",0.075098814229249,1.96974052417818,3.11239178055748,0.00370218495585445,0.0341147445307806,0.0284965268406521,"3678/834/10616/80201/3606/8737/3710/8767/10241/64121/55072/9267/10670/5580/63916/5600/5581/9181/4193",19,"Up_BM2_vs_res_DEq_MS_BD"
"Organismal Systems","Excretory system","hsa04966","Collecting duct acid secretion","5/363","28/9521",0.178571428571429,4.68368752459662,3.88625707441539,0.00373242640354173,0.0341147445307806,0.0284965268406521,"10312/527/10723/245972/23545",5,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","14/363","163/9521",0.0858895705521472,2.2527674964931,3.21176843680106,0.00374161714208562,0.0341147445307806,0.0284965268406521,"6772/23586/64135/6773/841/7098/3665/537/7048/7097/5600/3717/148022/3265",14,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","7/363","54/9521",0.12962962962963,3.40001020304051,3.5210747624442,0.00417728783994035,0.0369988351537574,0.0309056483797091,"3107/3106/3105/3134/958/3133/7038",7,"Up_BM2_vs_res_DEq_MS_BD"
"Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","8/363","70/9521",0.114285714285714,2.99756001574183,3.33949995456559,0.0049545637096853,0.0426642986111789,0.035638089841596,"3107/3106/3105/3134/958/841/1604/3133",8,"Up_BM2_vs_res_DEq_MS_BD"
"Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","10/363","103/9521",0.0970873786407767,2.54647088715932,3.14161155114384,0.00578873408936167,0.0485002045324897,0.0405129042953904,"43/8611/2820/23171/9663/11145/1606/3931/259230/51365",10,"Up_BM2_vs_res_DEq_MS_BD"
