"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","8/133","35/9521",0.228571428571429,16.3626208378088,10.8371610685915,2.01139442373249e-08,3.34622890493677e-07,2.50221315871027e-07,"230/3795/26007/5211/229/2203/5207/51171",8,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","10/133","68/9521",0.147058823529412,10.5274214949138,9.38431896226109,2.94346142985196e-08,4.48877868052424e-07,3.35657882351539e-07,"316/126/127/130/125/124/1559/1558/1548/8630",10,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","8/133","39/9521",0.205128205128205,14.6844033159823,10.1921533117404,5.01689589301317e-08,7.06224575708777e-07,5.28094304527702e-07,"10840/27232/6470/635/875/1491/10841/23743",8,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","7/133","41/9521",0.170731707317073,12.2220795892169,8.57075061222568,1.34099210643872e-06,1.69608506115783e-05,1.26828333592475e-05,"27232/6470/635/875/1491/26227/10993",7,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","9/133","79/9521",0.113924050632911,8.15542019605977,7.60106496230057,1.39023365668675e-06,1.69608506115783e-05,1.26828333592475e-05,"126/127/2944/130/125/124/1571/1559/1548",9,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","8/133","63/9521",0.126984126984127,9.09034490989378,7.66823495260124,2.38390250482467e-06,2.72658848989322e-05,2.03886398438952e-05,"3248/1571/1559/247/1558/1557/8529/4051",8,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","6/133","31/9521",0.193548387096774,13.8554450642736,8.53282053927232,3.66753496955678e-06,3.9479935260523e-05,2.95219533153177e-05,"230/5211/229/9104/2203/414328",6,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","6/133","42/9521",0.142857142857143,10.2266380236305,7.13254664690941,2.30374722540316e-05,0.000234214301249322,0.000175138677954626,"64577/316/1644/125061/23498/130013",6,"Up_BDM_vs_res_DEq_MS_B2"
"Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","10/133","144/9521",0.0694444444444444,4.97128237259816,5.71528392629852,3.16634613575898e-05,0.000304969127812575,0.000228047090110065,"126/127/130/125/124/2194/2168/1571/32/79602",10,"Up_BDM_vs_res_DEq_MS_B2"
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","9/133","122/9521",0.0737704918032787,5.28096881548133,5.6642042952091,4.96832731164694e-05,0.000454601949015695,0.000339938184481106,"2194/5211/2203/32/5207/2998/2538/79602/5105",9,"Up_BDM_vs_res_DEq_MS_B2"
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","7/133","76/9521",0.0921052631578947,6.59349030470914,5.82701933123319,8.69085732471856e-05,0.000757346138296903,0.000566321529931535,"2168/1582/116519/123/5105/345/10998",7,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","7/133","81/9521",0.0864197530864197,6.18648473034438,5.57939835588665,0.000130465065810028,0.00108523213832887,0.000811505194033667,"51733/1806/2944/1807/7498/1571/1548",7,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","5/133","43/9521",0.116279069767442,8.32400769365274,5.72904748190722,0.000310122331803242,0.00246749507478232,0.00184512142491632,"126/127/130/125/124",5,"Up_BDM_vs_res_DEq_MS_B2"
"Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","6/133","71/9521",0.0845070422535211,6.04956052102086,5.08305262604563,0.000451764295713394,0.00330691464462204,0.00247281509232594,"2944/1571/1559/1558/1557/1548",6,"Up_BDM_vs_res_DEq_MS_B2"
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","6/133","71/9521",0.0845070422535211,6.04956052102086,5.08305262604563,0.000451764295713394,0.00330691464462204,0.00247281509232594,"3939/5211/27165/5163/9123/2645",6,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","4/133","30/9521",0.133333333333333,9.54486215538847,5.57914252433542,0.000752468334545512,0.00529621943160879,0.00396035965550269,"1571/1559/1558/1557",4,"Up_BDM_vs_res_DEq_MS_B2"
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","7/133","109/9521",0.0642201834862385,4.59729599227426,4.49579207872617,0.000809311558346796,0.00548533389546162,0.00410177397992528,"32/2998/2538/5105/90673/10998/5507",7,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","4/133","32/9521",0.125,8.94830827067669,5.3604002982945,0.000966284996043003,0.00631536265270963,0.0047224454693831,"2582/5211/2538/2645",4,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","3/133","16/9521",0.1875,13.422462406015,5.91901412083415,0.00130634013226344,0.0082434566966969,0.00616421840995454,"1644/6898/4282",3,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","8/133","154/9521",0.051948051948052,3.71877746313837,4.04847550326622,0.00138901894767248,0.00847301558080212,0.00633587590166394,"122622/6470/554235/125061/23498/55191/9104/8630",8,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","3/133","17/9521",0.176470588235294,12.6329057938965,5.71369708352155,0.00157015122178634,0.00926895721248066,0.00693105802486331,"570/2326/1036",3,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","4/133","38/9521",0.105263157894737,7.53541749109616,4.8045200859315,0.00185933635631264,0.0106330797876629,0.00795110941844222,"554235/316/55191/54981",4,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","4/133","40/9521",0.1,7.15864661654135,4.64564437656365,0.00225304694821254,0.0124941694400877,0.00934277841364053,"178/2998/2538/2645",4,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","3/133","21/9521",0.142857142857143,10.2266380236305,5.03789465327866,0.00294828820182844,0.0158687276745472,0.0118661754253157,"51733/1806/1807",3,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","3/133","22/9521",0.136363636363636,9.76179084073821,4.89692026260612,0.0033792287549538,0.0176685389187584,0.0132120221998194,"131669/10841/443",3,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","3/133","23/9521",0.130434782608696,9.33736515201046,4.76468739414349,0.00384677589112125,0.0190259456236538,0.0142270516599079,"383/27165/162417",3,"Up_BDM_vs_res_DEq_MS_B2"
"Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","3/133","23/9521",0.130434782608696,9.33736515201046,4.76468739414349,0.00384677589112125,0.0190259456236538,0.0142270516599079,"10991/27165/5105",3,"Up_BDM_vs_res_DEq_MS_B2"
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","6/133","110/9521",0.0545454545454545,3.90471633629528,3.64703505141371,0.00434238800587139,0.020912026449328,0.0156374083313928,"230/3939/7018/5211/229/5163",6,"Up_BDM_vs_res_DEq_MS_B2"
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","4/133","51/9521",0.0784313725490196,5.61462479728734,3.93282161612139,0.00547520852267878,0.0256913630679543,0.0192112579743115,"55908/345/344/4018",4,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","3/133","31/9521",0.0967741935483871,6.92772253213679,3.93453453540018,0.00900252154972967,0.0401819864292812,0.030046926866877,"51733/1806/1807",3,"Up_BDM_vs_res_DEq_MS_B2"
"Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","3/133","31/9521",0.0967741935483871,6.92772253213679,3.93453453540018,0.00900252154972967,0.0401819864292812,0.030046926866877,"6470/635/23743",3,"Up_BDM_vs_res_DEq_MS_B2"
"Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","3/133","32/9521",0.09375,6.71123120300752,3.85169829876565,0.0098338563656283,0.0428475170216662,0.0320401335220972,"48/6470/125061",3,"Up_BDM_vs_res_DEq_MS_B2"
"Organismal Systems","Digestive system","hsa04978","Mineral absorption","4/133","61/9521",0.0655737704918033,4.69419450265007,3.44506056423599,0.0102758938504014,0.0437322924331037,0.0327017429755737,"7018/4495/4496/4494",4,"Up_BDM_vs_res_DEq_MS_B2"
