"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","8/167","71/9521",0.112676056338028,6.42388462511597,6.12917102577237,3.15014269795926e-05,0.000321646149160051,0.000244332397625649,"1558/2944/1559/1571/1548/1557/2938/1549",8,"Up_res_DEq_MS_BDM_vs_BM2"
"Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","5/167","23/9521",0.217391304347826,12.3939078365009,7.30968335854489,4.07356285364393e-05,0.000395135596803461,0.000300157262900079,"10991/5105/27165/8671/486",5,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","6/167","40/9521",0.15,8.55179640718563,6.39486267019814,6.23267313226068e-05,0.000575780279837415,0.00043738057068496,"178/2998/5836/2821/57733/2645",6,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","6/167","41/9521",0.146341463414634,8.34321600701037,6.29581691707428,7.19607298673396e-05,0.000634562799739268,0.00048203359719749,"27232/635/875/26227/1491/6470",6,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","6/167","42/9521",0.142857142857143,8.14456800684346,6.20008131026352,8.27464440315831e-05,0.000697948267049005,0.000530183165419755,"64577/125061/1644/316/130013/23498",6,"Up_res_DEq_MS_BDM_vs_BM2"
"Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","5/167","31/9521",0.161290322580645,9.19548000772648,6.10660969505652,0.000183629403388433,0.00148433767738983,0.00112754896817459,"635/4522/6470/23743/11309",5,"Up_res_DEq_MS_BDM_vs_BM2"
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","7/167","76/9521",0.0921052631578947,5.25110305704381,4.97147746817046,0.000356250251537392,0.00275039397314183,0.00208928462419889,"10998/2168/1582/5105/116519/123/345",7,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","10/167","154/9521",0.0649350649350649,3.70207636674703,4.51685081079311,0.00036860950155509,0.00275039397314183,0.00208928462419889,"122622/210/4522/125061/554235/55191/9104/23498/6470/8630",10,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","5/167","43/9521",0.116279069767442,6.62929954045398,4.94320089787292,0.00087803569044648,0.00630884903505989,0.00479239753070203,"130/126/125/127/124",5,"Up_res_DEq_MS_BDM_vs_BM2"
"Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","9/167","144/9521",0.0625,3.56324850299401,4.14112202056291,0.000952712003608448,0.00660093316785854,0.00501427370320236,"130/126/1571/32/2194/125/127/2168/124",9,"Up_res_DEq_MS_BDM_vs_BM2"
"Organismal Systems","Digestive system","hsa04976","Bile secretion","7/167","90/9521",0.0777777777777778,4.43426480372588,4.37375234424058,0.000992008259013523,0.00663619318098701,0.00504105830351699,"10998/570/6580/8671/10864/366/486",7,"Up_res_DEq_MS_BDM_vs_BM2"
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","6/167","71/9521",0.0845070422535211,4.81791346883697,4.31436990819128,0.00148650712429554,0.00961274607044447,0.00730214025969737,"3939/5211/27165/5163/9123/2645",6,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","4/167","30/9521",0.133333333333333,7.60159680638723,4.83873305930224,0.00175281017719851,0.0109691991734358,0.00833254413608799,"1558/1559/1571/1557",4,"Up_res_DEq_MS_BDM_vs_BM2"
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","5/167","51/9521",0.0980392156862745,5.5894094164612,4.3908128639901,0.00191445451253019,0.0116063804822143,0.0088165668340206,"55908/345/344/341/4018",5,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","3/167","16/9521",0.1875,10.689745508982,5.18291789003058,0.00250902168396352,0.0147500062633007,0.0112045625440157,"6898/1644/4282",3,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","3/167","17/9521",0.176470588235294,10.0609369496302,4.99599945395478,0.00300771018239956,0.0171616404525151,0.0130365147224749,"570/2326/1036",3,"Up_res_DEq_MS_BDM_vs_BM2"
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","7/167","110/9521",0.0636363636363636,3.62803483941208,3.7041417776902,0.00315668220430075,0.0174970385038384,0.0132912934917926,"230/7018/229/3939/5211/5163/2027",7,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","4/167","37/9521",0.108108108108108,6.1634568700437,4.20459016494844,0.00384095462824436,0.0206984777188724,0.0157232060805324,"6675/2582/2821/2645",4,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Glycan biosynthesis and metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","4/167","38/9521",0.105263157894737,6.00126063662149,4.12739884259984,0.00423502858838366,0.021620935424906,0.0164239335837593,"6675/2582/2821/2645",4,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","4/167","38/9521",0.105263157894737,6.00126063662149,4.12739884259984,0.00423502858838366,0.021620935424906,0.0164239335837593,"554235/316/55191/54981",4,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","5/167","64/9521",0.078125,4.45406062874252,3.70442900402349,0.0051785208380279,0.0257598216045491,0.0195679599817519,"6718/1571/1109/8630/6716",5,"Up_res_DEq_MS_BDM_vs_BM2"
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","7/167","122/9521",0.0573770491803279,3.27117895356827,3.37340490880457,0.0055820163133541,0.0264415243903635,0.0200858025754254,"2203/32/2998/2194/5211/5105/5207",7,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","3/167","21/9521",0.142857142857143,8.14456800684346,4.37927125179112,0.00558815721652013,0.0264415243903635,0.0200858025754254,"51733/1806/1807",3,"Up_res_DEq_MS_BDM_vs_BM2"
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","8/167","157/9521",0.0509554140127389,2.90506884320531,3.2159391670455,0.00635163255509889,0.0288207526073565,0.0218931381716218,"5313/1571/6392/4706/1337/4707/4717/1350",8,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","3/167","22/9521",0.136363636363636,7.77436037016875,4.2502915270927,0.00638810495936251,0.0288207526073565,0.0218931381716218,"10841/131669/443",3,"Up_res_DEq_MS_BDM_vs_BM2"
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","10/167","227/9521",0.0440528634361234,2.51154079506186,3.07970766812882,0.0066105285159711,0.0291464211840544,0.0221405261300467,"2944/1571/1109/2938/6392/4706/1337/4707/4717/1350",10,"Up_res_DEq_MS_BDM_vs_BM2"
"Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","3/167","23/9521",0.130434782608696,7.43634470190055,4.12919276094385,0.00725285529070025,0.0312678650310188,0.0237520407180827,"383/27165/162417",3,"Up_res_DEq_MS_BDM_vs_BM2"
