"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","17/536","88/9521",0.193181818181818,3.43150016960651,5.59670674413539,6.50642110935115e-06,0.000179694971645602,0.000143946319557219,"5054/2244/2266/2243/715/100293534/1604/10544/2153/2162/710/7035/5648/732/720/1675/3684",17,"Down_res_DEq_MS_BD_vs_C"
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","27/536","189/9521",0.142857142857143,2.53757995735608,5.21462490613566,6.78094232624915e-06,0.000179694971645602,0.000143946319557219,"4938/6772/4939/4940/10379/115361/2633/6773/10616/834/3606/841/7128/2634/4615/3716/837/8767/8737/55072/2635/5580/3665/114769/728358/3710/3455",27,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","24/536","159/9521",0.150943396226415,2.68121655871585,5.22131302929344,8.50595512355768e-06,0.000208068748407026,0.000166675395943397,"4599/4938/3434/6772/23586/4939/4940/10379/5610/6773/7098/841/3716/5520/8737/355/578/581/10197/9451/3665/3265/3455/9069",24,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","27/536","196/9521",0.137755102040816,2.44695210173622,4.9991894910701,1.34302213590432e-05,0.00030505788515541,0.000244369441269809,"6772/3106/10379/5610/3107/3105/6773/3134/7098/841/3716/3459/3383/355/578/3133/581/6714/4067/5533/3665/3710/3717/59345/3265/3455/2247",27,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","25/536","182/9521",0.137362637362637,2.439980728227,4.79053496606702,2.93463274502803e-05,0.000622142141945943,0.00049837271880476,"6772/3929/972/3606/10312/841/4615/3716/3459/8767/9902/581/6714/527/1520/11151/10892/5533/23545/7040/245972/3717/3656/7097/3684",25,"Down_res_DEq_MS_BD_vs_C"
"Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","26/536","203/9521",0.12807881773399,2.27507168590545,4.48500670019348,6.89953154491041e-05,0.00137128189455094,0.00109847804859758,"7057/3655/2335/3673/3915/3678/3675/7060/3911/3371/1311/23396/5649/6714/29780/7148/7059/1292/394/56034/1291/3912/1293/3265/8394/3918",26,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","26/536","205/9521",0.126829268292683,2.25287586457954,4.42906508190675,8.1451520372935e-05,0.00143962748576175,0.0011532269167638,"3106/10379/5610/6672/3107/3105/3134/841/2934/3716/3066/2960/578/3133/581/6714/2959/4067/3665/6908/730394/2961/245972/4193/3516/3265",26,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","11/536","50/9521",0.22,3.90787313432836,5.03505671976992,8.1488348250665e-05,0.00143962748576175,0.0011532269167638,"7057/958/3606/4615/7060/3383/1311/7059/7040/3040/7097",11,"Down_res_DEq_MS_BD_vs_C"
"Cellular Processes","Transport and catabolism","hsa04142","Lysosome","19/536","133/9521",0.142857142857143,2.53757995735608,4.36132868226796,0.000155421132686103,0.00260125895758847,0.00208376255457269,"10312/950/5641/57707/967/2629/527/6448/3988/1520/3373/4758/968/1519/54/23545/245972/1511/10947",19,"Down_res_DEq_MS_BD_vs_C"
"Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","14/536","82/9521",0.170731707317073,3.03271751001092,4.51505234554081,0.000171727387552356,0.00273046546208245,0.00218726462040369,"3106/6891/6890/3107/3105/972/6892/3134/567/5641/3133/10197/1520/10437",14,"Down_res_DEq_MS_BD_vs_C"
"Organismal Systems","Endocrine system","hsa04614","Renin-angiotensin system","7/536","23/9521",0.304347826086957,5.40614860480208,5.1671230513061,0.000191485373220198,0.00289963565162014,0.00232277996587909,"2028/290/4311/4012/10159/1636/1511",7,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","24/536","204/9521",0.117647058823529,2.08977172958736,3.84285857384477,0.000474125170495314,0.00685326382806863,0.0054898703952089,"7057/2335/3339/3673/3678/8826/6237/355/967/6714/960/2719/7078/4318/6194/3481/7040/3549/3710/4193/3265/7097/2247/8323",24,"Down_res_DEq_MS_BD_vs_C"
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","8/536","36/9521",0.222222222222222,3.94734660033168,4.3271865829751,0.000713081425826616,0.0098591258005593,0.00789774393821699,"4175/4172/4174/4171/2237/4176/4173/5981",8,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","24/536","214/9521",0.11214953271028,1.9921188450272,3.58515186656798,0.000944660765589451,0.0125167551440602,0.0100266625119582,"25939/3106/6891/6890/3107/3105/684/6892/3134/567/841/4615/85363/8737/355/578/3133/581/5533/60489/3710/59345/3265/7097",24,"Down_res_DEq_MS_BD_vs_C"
"Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","10/536","59/9521",0.169491525423729,3.01068808499873,3.78373808747627,0.00151901423263915,0.01932186103917,0.0154779555494178,"9027/51056/290/2539/221357/2678/494143/2878/2940/6240",10,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","11/536","70/9521",0.157142857142857,2.79133795309168,3.67391829858807,0.0017015696048461,0.0208115051669639,0.0166712487600307,"3106/3107/3105/958/3134/841/1604/3383/3133/1525/1981",11,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","19/536","163/9521",0.116564417177914,2.07054070140097,3.36703238591856,0.00199408215103036,0.0234858564454687,0.0188135625945165,"6772/23586/64135/6773/3339/7098/841/4615/3716/355/581/6714/4318/3665/7040/7048/3717/3265/7097",19,"Down_res_DEq_MS_BD_vs_C"
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","11/536","72/9521",0.152777777777778,2.71380078772803,3.56513098036618,0.00214722867252207,0.0236148613287624,0.0189169031498196,"23586/9636/64135/841/103/8737/57169/7706/64343/79132/3665",11,"Down_res_DEq_MS_BD_vs_C"
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","12/536","83/9521",0.144578313253012,2.56815320985434,3.50452675043185,0.00222616971664092,0.0236148613287624,0.0189169031498196,"23586/25939/11277/834/197259/3606/841/840/103/8737/3665/5440",12,"Down_res_DEq_MS_BD_vs_C"
"Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","34/536","362/9521",0.0939226519337017,1.66835367362085,3.16649220734502,0.00222781710648702,0.0236148613287624,0.0189169031498196,"7057/3655/2335/3673/3915/3678/3675/7060/3716/3911/1969/3371/5520/1311/5649/7148/7059/1292/5526/56034/6194/1291/3481/3912/3717/59345/4193/1293/3265/3455/7097/1435/2247/3918",34,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","23/536","216/9521",0.106481481481481,1.89143691265893,3.23669016792889,0.00237750236640583,0.0243885726618405,0.0195366917714843,"3929/834/958/3606/841/840/4615/338/3383/355/581/6714/4067/9451/1573/5533/4318/8743/3665/3717/3265/7097/8797",23,"Down_res_DEq_MS_BD_vs_C"
"Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","11/536","75/9521",0.146666666666667,2.60524875621891,3.40871609692059,0.0029891368078404,0.0297045470279139,0.0237951022203084,"7057/5054/83667/841/355/581/3732/11200/25898/4193/8797",11,"Down_res_DEq_MS_BD_vs_C"
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","18/536","157/9521",0.114649681528662,2.03652913775074,3.19847136540711,0.00310549339364082,0.0299256636114479,0.0239722297052975,"5054/3106/3107/3105/3134/8878/6237/3133/5533/7040/11200/3710/7048/3364/4683/4193/3265/23411",18,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","25/536","251/9521",0.099601593625498,1.76922905393352,3.01643868075919,0.00387253043885274,0.0362195493986815,0.029014005145584,"3831/834/197259/3606/841/840/4615/837/83547/8767/6237/8737/578/581/64837/9267/8743/10381/63916/5420/9842/3265/23207/7097/8797",25,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","14/536","112/9521",0.125,2.22038246268657,3.17303646744764,0.00398930925862492,0.0362457241212207,0.02903497264924,"6772/3655/958/3915/841/4615/3716/3911/3459/7040/3912/3717/7097/3918",14,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","25/536","253/9521",0.0988142292490119,1.75524305350717,2.97369084499002,0.00429397482443873,0.0379301109492087,0.030384266301584,"10616/834/3606/3678/8878/4615/837/8767/80201/64121/10241/8737/55072/581/6714/960/9267/5580/10670/10892/3098/63916/3710/4193/5581",25,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","23/536","227/9521",0.101321585903084,1.79978137944638,2.97868591274574,0.00444537776114317,0.0382062196768521,0.030605445752394,"3106/6891/6890/3107/3105/6892/3134/567/841/3716/8737/355/578/3133/581/6714/6376/5533/3710/59345/4193/3265/2768",23,"Down_res_DEq_MS_BD_vs_C"
"Human Diseases","Immune disease","hsa05330","Allograft rejection","7/536","39/9521",0.179487179487179,3.18824148488328,3.34440915427581,0.00549400475756123,0.0459761450764335,0.0368296163803274,"3106/3107/3105/958/3134/355/3133",7,"Down_res_DEq_MS_BD_vs_C"
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","13/536","105/9521",0.123809523809524,2.19923596304193,3.01792120597794,0.00589284956985111,0.0480493888003244,0.0384904074468008,"6772/10379/6773/834/841/6237/6714/5580/10892/5533/3710/4193/3265",13,"Down_res_DEq_MS_BD_vs_C"
