"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.352875000000001,15.2653625,8.53622567288248,3.95753623157588e-05,0.0051594782838432,2.76395350261964,"ACOHC_HUMAN",48,12.0571804158255,4.40695827809501e-06,0.00133344062112179,0.352875000000001,"Non-significant",2.87502631892672,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
0.685925000000001,12.6494875,11.1393127762659,6.1074171812156e-06,0.00156794479904986,4.65508704272678,"CRP_HUMAN",5,12.0388153582534,4.45415028705782e-06,0.00133344062112179,0.685925000000001,"Up in CM",2.87502631892672,"CRP","C-reactive protein","CRP_HUMAN"
0.49145,16.02115,11.1548854322386,6.04684256433648e-06,0.00156794479904986,4.66492940275346,"TKFC_HUMAN",40,11.7629547115565,5.23645878857641e-06,0.00151165344243083,0.49145,"Non-significant",2.82054776259881,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-2.954485,5.879885,-11.3993300865071,5.17941018642115e-06,0.00156794479904986,4.81743456542632,"CO6A3_HUMAN",12,-11.150937664868,7.59368648437114e-06,0.00211654371907489,-2.954485,"Up in B1",2.67437275636224,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN"
0.626125000000002,11.3753375,10.4491417357084,9.62426927602745e-06,0.0020035701210299,4.20292483371864,"APOL3_HUMAN",18,11.0778984296476,7.94782451395189e-06,0.00214140885154244,0.626125000000002,"Up in CM",2.66930040649487,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
-2.7884825,6.57560625,-11.2072989106714,5.84787963916771e-06,0.00156794479904986,4.69794360044932,"LAMB1_HUMAN",30,-11.0180468976599,8.25196616997082e-06,0.00215163363070562,-2.7884825,"Up in B1",2.66723167617876,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN"
-2.8147,6.719555,-11.0126802371309,6.62616555414153e-06,0.00157527341688606,4.57447743072188,"ATS13_HUMAN",7,-10.9183633256993,8.78816518477266e-06,0.00221983559964117,-2.8147,"Up in B1",2.6536791880775,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","ATS13_HUMAN"
-3.0058875,6.70041375,-11.0661372673396,6.40135820470683e-06,0.00156794479904986,4.60863146895231,"CEMIP_HUMAN",47,-10.8319642204627,9.28489988124368e-06,0.00227423774969978,-3.0058875,"Up in B1",2.64316413596076,"CEMIP","Cell migration-inducing and hyaluronan-binding protein","CEMIP_HUMAN"
-0.655425000000001,10.5194875,-9.76573697520075,1.55117944175779e-05,0.00269253368785887,3.72232008409071,"ANXA3_HUMAN",21,-10.7843348163193,9.57225221463898e-06,0.0022756621956155,-0.655425000000001,"Up in B1",2.64289220513652,"ANXA3","Annexin A3","ANXA3_HUMAN"
-0.790199999999995,12.71795,-10.1840772119901,1.15428707212101e-05,0.00233252560098852,4.02058253142661,"K2C7_HUMAN",37,-10.713466888019,1.00185881206506e-05,0.00231372136512053,-0.790199999999995,"Up in B1",2.63568894308381,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
-2.0080975,8.61442625,-10.6514512787307,8.40032287569535e-06,0.00189852455696247,4.33877752613604,"PGBM_HUMAN",106,-10.4882224796069,1.16011125363103e-05,0.00251182762240681,-2.0080975,"Up in B1",2.60001016796281,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
0.344225000000003,11.4467125,7.88601182338041,6.80498960840693e-05,0.00690684265966006,2.20167048400523,"CGNL1_HUMAN",84,10.4458645068792,1.1929252786071e-05,0.00251182762240681,0.344225000000003,"Non-significant",2.60001016796281,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-1.2454725,8.64223875,-13.1671917788495,1.83501807533423e-06,0.000785615354790742,5.81855936167156,"LAMA5_HUMAN",58,-10.4338010839473,1.20246140529126e-05,0.00251182762240681,-1.2454725,"Up in B1",2.60001016796281,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
0.828442500000001,8.54805125,12.2309896758021,3.12513035186749e-06,0.00109597843028078,5.30961899707699,"CDO1_HUMAN",7,10.4219144161707,1.21194206697842e-05,0.00251182762240681,0.828442500000001,"Up in CM",2.60001016796281,"CDO1","Cysteine dioxygenase type 1","CDO1_HUMAN"
0.646975000000003,14.3820125,10.4425937645292,9.66710809355016e-06,0.0020035701210299,4.1984803992047,"NDRG1_HUMAN",15,10.2290608709389,1.37818065473233e-05,0.00275886825979167,0.646975000000003,"Up in CM",2.55926903725606,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.6340325,10.45373375,-9.81388517334871,1.4984701445753e-05,0.00269253368785887,3.7573220425764,"ITA7_HUMAN",33,-10.2063469271237,1.39940119573745e-05,0.00275886825979167,-0.6340325,"Up in B1",2.55926903725606,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
-0.698159999999999,7.2752325,-9.92921869015098,1.38020413349572e-05,0.00265623571691569,3.84044338613442,"ARP6_HUMAN",8,-10.0365969931565,1.57019347288216e-05,0.00302187472412059,-0.698159999999999,"Up in B1",2.51972354388544,"ACTR6","Actin-related protein 6","ARP6_HUMAN"
-0.572099999999999,11.047675,-14.1475266752529,1.08964353871285e-06,0.000550474295213499,6.30600240794883,"MX1_HUMAN",43,-9.99317483923641,1.61757946046881e-05,0.00304067320441148,-0.572099999999999,"Up in B1",2.51703025303812,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
-2.754255,7.58089,-10.0949053339209,1.22822991180807e-05,0.00242141033588893,3.9581005463901,"COL11_HUMAN",2,-9.92814590768519,1.69159274207748e-05,0.00310753275777552,-2.754255,"Up in B1",2.50758428458618,"COLEC11","Collectin-11","COL11_HUMAN"
0.329725000000003,16.4576375,8.0449105264341,5.94116896507112e-05,0.00653896303441277,2.34294605963223,"FAS_HUMAN",149,9.78959758673063,1.86237919181961e-05,0.00330089471443674,0.329725000000003,"Non-significant",2.48136832773523,"FASN","Fatty acid synthase","FAS_HUMAN"
-3.52206,6.6798,-9.88143771911419,1.42787815763041e-05,0.00268407887165735,3.8061303085761,"RELN_HUMAN",51,-9.752612940468,1.91120131813803e-05,0.00330089471443674,-3.52206,"Up in B1",2.48136832773523,"RELN","Reelin","RELN_HUMAN"
0.421777500000003,8.92802875,8.55598454261264,3.89499144173605e-05,0.0051594782838432,2.78040198522128,"PDK4_HUMAN",15,9.74653472798638,1.9193622612709e-05,0.00330089471443674,0.421777500000003,"Non-significant",2.48136832773523,"PDK4","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 4, mitochondrial","PDK4_HUMAN"
0.312199999999999,11.20375,7.58642042920614,8.84381388860333e-05,0.00812324405245235,1.92816233894872,"NADE_HUMAN",23,9.67118740543362,2.02386018846065e-05,0.00340809622985988,0.312199999999999,"Non-significant",2.46748815113916,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN"
0.343999999999999,11.81,7.86820412678023,6.91026056079103e-05,0.00690684265966006,2.18567653733714,"SO2B1_HUMAN",13,9.59313020673025,2.13893480027158e-05,0.00345057473187912,0.343999999999999,"Non-significant",2.46210856229037,"SLCO2B1","Solute carrier organic anion transporter family member 2B1","SO2B1_HUMAN"
-0.764025,10.7509625,-9.53493601936019,1.83458255613562e-05,0.00302631240841719,3.55202267753869,"GSTA5_HUMAN",2,-9.5804323379409,2.15834348082916e-05,0.00345057473187912,-0.764025,"Up in B1",2.46210856229037,"GSTA5","Glutathione S-transferase A5","GSTA5_HUMAN"
0.332424999999997,14.7326875,8.15645583958758,5.40816247824454e-05,0.00624167213079416,2.44059706337348,"PUR6_HUMAN",21,9.56824843292862,2.17715342479074e-05,0.00345057473187912,0.332424999999997,"Non-significant",2.46210856229037,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
0.465924999999999,15.7308875,8.71455179515861,3.4313427016029e-05,0.00462259050950937,2.91109710818395,"BAAT_HUMAN",15,9.53026434034931,2.236991370805e-05,0.00347723100965707,0.465924999999999,"Non-significant",2.4587664560275,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
-0.707560000000003,9.6092,-10.6416107575519,8.45563331073227e-06,0.00189852455696247,4.33223456519684,"COTL1_HUMAN",9,-9.4885675435814,2.30482275186291e-05,0.0035150721326996,-0.707560000000003,"Up in B1",2.45406575840747,"COTL1","Coactosin-like protein","COTL1_HUMAN"
-0.67648,10.29346,-8.76181679866842,3.30536797731162e-05,0.00452835412891692,2.94961001577611,"TRFM_HUMAN",39,-9.3511426184975,2.54534861944857e-05,0.00381000979463014,-0.67648,"Up in B1",2.419073907855,"MELTF","Melanotransferrin","TRFM_HUMAN"
-0.537925000000003,13.4172625,-9.2884874506192,2.20320623900761e-05,0.0035617032059797,3.36546497014785,"ITIH2_HUMAN",47,-9.32141207716486,2.60103157304936e-05,0.00382257058271964,-0.537925000000003,"Up in B1",2.41764448671286,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
-0.268325000000004,11.2694125,-6.42345374180344,0.000265874942275787,0.0149389969629183,0.770203285655544,"G6PD_HUMAN",38,-8.97556458413262,3.36055284371692e-05,0.00485059797067212,-0.268325000000004,"Non-significant",2.31420471926263,"G6PD","Glucose-6-phosphate 1-dehydrogenase","G6PD_HUMAN"
-1.0152275,8.78556375,-9.06971836857725,2.60119379571346e-05,0.00396706593410413,3.19563510161662,"TSN4_HUMAN",4,-8.92033222935646,3.50363106130069e-05,0.0048853941058559,-1.0152275,"Up in B1",2.31110039589718,"TSPAN4","Tetraspanin-4","TSN4_HUMAN"
0.474874999999997,18.9379625,8.13977562139555,5.48434833358326e-05,0.00624167213079416,2.42607340841364,"ALDOB_HUMAN",33,8.90076635961069,3.55595154386754e-05,0.0048853941058559,0.474874999999997,"Non-significant",2.31110039589718,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
0.239599999999999,11.4897,6.60441976588155,0.000221927524823613,0.0136934365125898,0.961111783095761,"C1R_HUMAN",30,8.89705271869344,3.56598109916489e-05,0.0048853941058559,0.239599999999999,"Non-significant",2.31110039589718,"C1R","Complement C1r subcomponent","C1R_HUMAN"
1.770675,8.6539375,8.98405607320813,2.77853483276704e-05,0.00415905500986222,3.1280224668016,"HBB_HUMAN",8,8.8658016727189,3.65165520358296e-05,0.00491938816842684,1.770675,"Up in CM",2.30808890772026,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
0.273724999999999,16.2669875,6.46270407191772,0.000255577362502141,0.01475594157932,0.811964352316553,"AOXA_HUMAN",91,8.7622762388225,3.95246358543259e-05,0.00510410629670785,0.273724999999999,"Non-significant",2.2920802896958,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-1.5294125,9.55501875,-9.11851262550902,2.50587819866668e-05,0.00389519489996591,3.2338655760439,"CO6A1_HUMAN",22,-8.74725661302424,3.99837981546782e-05,0.00510410629670785,-1.5294125,"Up in B1",2.2920802896958,"COL6A1","Collagen alpha-1(VI) chain","CO6A1_HUMAN"
-0.26885,10.22055,-7.03700980737525,0.000146194202507346,0.0112541689415893,1.40102164362279,"NIP7_HUMAN",9,-8.72635086254443,4.06329323999362e-05,0.00510410629670785,-0.26885,"Non-significant",2.2920802896958,"NIP7","60S ribosome subunit biogenesis protein NIP7 homolog","NIP7_HUMAN"
0.357897500000002,7.74382875,7.23211443459647,0.000121881368068967,0.00995118280910569,1.59213489340236,"KAP1_HUMAN",10,8.7177092473785,4.09047173498949e-05,0.00510410629670785,0.357897500000002,"Non-significant",2.2920802896958,"PRKAR1B","cAMP-dependent protein kinase type I-beta regulatory subunit","KAP1_HUMAN"
-0.246949999999998,10.7641,-6.42246314492374,0.000266140735204779,0.0149389969629183,0.769146762314692,"AT2B1_HUMAN",40,-8.70894514601924,4.11824462409545e-05,0.00510410629670785,-0.246949999999998,"Non-significant",2.2920802896958,"ATP2B1","Plasma membrane calcium-transporting ATPase 1","AT2B1_HUMAN"
0.312575000000002,11.6502625,6.84367168774711,0.000175744215071231,0.0122778557195596,1.20722010153082,"AGFG2_HUMAN",15,8.69351833983438,4.16764834322303e-05,0.00510410629670785,0.312575000000002,"Non-significant",2.2920802896958,"AGFG2","Arf-GAP domain and FG repeat-containing protein 2","AGFG2_HUMAN"
-0.694295,10.2753775,-8.76614598907113,3.29409123362043e-05,0.00452835412891692,2.95312748063359,"CCN1_HUMAN",22,-8.60634870631914,4.45965406462052e-05,0.00530205733459538,-0.694295,"Up in B1",2.27555558026876,"CCN1","CCN family member 1","CCN1_HUMAN"
0.473000000000003,11.95285,8.14981065379697,5.43837100435951e-05,0.00624167213079416,2.43481432930293,"KNG1_HUMAN",19,8.59376165454826,4.50369119192298e-05,0.00530205733459538,0.473000000000003,"Non-significant",2.27555558026876,"KNG1","Kininogen-1","KNG1_HUMAN"
-0.492562500000002,9.00733375,-9.59472346847068,1.75595732133565e-05,0.00295695896424084,3.59654065656913,"FLRT3_HUMAN",27,-8.56148825966921,4.61885589590256e-05,0.00530205733459538,-0.492562500000002,"Non-significant",2.27555558026876,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
0.62846,9.437735,8.92647260078185,2.90536526447836e-05,0.00426983044232338,3.08221359035239,"IGHA1_HUMAN",12,8.56031033466828,4.62312145198521e-05,0.00530205733459538,0.62846,"Up in CM",2.27555558026876,"IGHA1","Immunoglobulin heavy constant alpha 1","IGHA1_HUMAN"
-0.32095,10.484325,-7.05928100391293,0.000143162226321508,0.0111267334168918,1.42306124327052,"M4K4_HUMAN",44,-8.54626284797485,4.67433393248607e-05,0.00530205733459538,-0.32095,"Non-significant",2.27555558026876,"MAP4K4","Mitogen-activated protein kinase kinase kinase kinase 4","M4K4_HUMAN"
-0.206849999999996,15.302225,-5.38379953447295,0.000810038326429082,0.0288437876322743,-0.411381081570368,"DHRS7_HUMAN",16,-8.52625839336636,4.74836886935991e-05,0.00530205733459538,-0.206849999999996,"Non-significant",2.27555558026876,"DHRS7","Dehydrogenase/reductase SDR family member 7","DHRS7_HUMAN"
0.737600000000004,10.75885,8.16646612138621,5.36301058610449e-05,0.00624167213079416,2.44929990080957,"RCN2_HUMAN",17,8.51557497612708,4.78844717834297e-05,0.00530205733459538,0.737600000000004,"Up in CM",2.27555558026876,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
0.775850000000002,12.28915,8.18329867942748,5.28803510716804e-05,0.00624167213079416,2.46391163573148,"ATTY_HUMAN",28,8.47178940368772,4.95673047368492e-05,0.00541422329983719,0.775850000000002,"Up in CM",2.26646383650655,"TAT","Tyrosine aminotransferase","ATTY_HUMAN"
0.437650000000003,12.26145,7.42602308709487,0.000102106328876514,0.00887446727213835,1.77776736642183,"PLM_HUMAN",1,8.38897798947481,5.29351243068511e-05,0.0057049947969637,0.437650000000003,"Non-significant",2.24374474732832,"FXYD1","Phospholemman","PLM_HUMAN"
-0.355875000000001,10.5998875,-7.48320307970781,9.69799299244864e-05,0.00867296938926787,1.83170520779426,"ALDR_HUMAN",18,-8.32889918897695,5.55396431886175e-05,0.00575316103715905,-0.355875000000001,"Non-significant",2.24009346943518,"AKR1B1","Aldo-keto reductase family 1 member B1","ALDR_HUMAN"
-3.7029525,7.49360625,-8.4367306621837,4.29008801732904e-05,0.00550425102286835,2.68057194132512,"MATN3_HUMAN",18,-8.31174632156802,5.63094730958358e-05,0.00575316103715905,-3.7029525,"Up in B1",2.24009346943518,"MATN3","Matrilin-3","MATN3_HUMAN"
0.557199999999996,11.839875,10.4777586017594,9.43953823607057e-06,0.0020035701210299,4.22231334871023,"DPYD_HUMAN",55,8.30061909958921,5.68152831136791e-05,0.00575316103715905,0.557199999999996,"Up in CM",2.24009346943518,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
-0.630675,11.5194125,-7.86634274450611,6.92136898963832e-05,0.00690684265966006,2.18400284688018,"DDB2_HUMAN",18,-8.2876293622184,5.74122316353165e-05,0.00575316103715905,-0.630675,"Up in B1",2.24009346943518,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
0.324225,13.0381625,6.78088412437319,0.000186729708017896,0.0126829379269512,1.14331430002214,"KFA_HUMAN",16,8.28245024862055,5.76522036213289e-05,0.00575316103715905,0.324225,"Non-significant",2.24009346943518,"AFMID","Kynurenine formamidase","KFA_HUMAN"
0.271474999999995,16.5866875,6.93534294198641,0.000160975965360658,0.0119373277799101,1.29966763720962,"DHSO_HUMAN",34,8.28244150564078,5.76526096758485e-05,0.00575316103715905,0.271474999999995,"Non-significant",2.24009346943518,"SORD","Sorbitol dehydrogenase","DHSO_HUMAN"
-0.621240000000001,8.036715,-7.89192020817937,6.77045937846476e-05,0.00690684265966006,2.20696984959455,"TSN14_HUMAN",4,-8.22866145915179,6.02122963651442e-05,0.00593531696974952,-0.621240000000001,"Up in B1",2.22655608302155,"TSPAN14","Tetraspanin-14","TSN14_HUMAN"
0.534650000000001,13.7473,7.6362707013205,8.46165583598127e-05,0.00804653695555725,1.97433382420061,"A1AG2_HUMAN",7,8.20719265836065,6.12695989691782e-05,0.00596677311407069,0.534650000000001,"Up in CM",2.22426047584461,"ORM2","Alpha-1-acid glycoprotein 2","A1AG2_HUMAN"
-0.955385000000003,9.59957,-8.13420000097789,5.51008207233492e-05,0.00624167213079416,2.42121249840996,"PTPRF_HUMAN",57,-8.17568712083775,6.28591912591301e-05,0.00604870051128034,-0.955385000000003,"Up in B1",2.21833791814073,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
0.483075000000001,12.8046625,9.79018132647351,1.52416358014021e-05,0.00269253368785887,3.74011255915766,"S38A3_HUMAN",5,8.14831265861493,6.42780569771024e-05,0.00611246511230493,0.483075000000001,"Non-significant",2.21378360665388,"SLC38A3","Sodium-coupled neutral amino acid transporter 3","S38A3_HUMAN"
0.317575,12.5717875,6.64992855399033,0.000212191708997405,0.0134548136051847,1.00847022258345,"OXDA_HUMAN",13,8.08319769535937,6.78000157230406e-05,0.00637241310568997,0.317575,"Non-significant",2.19569607786366,"DAO","D-amino-acid oxidase","OXDA_HUMAN"
0.257775000000001,12.0308875,6.02385519811992,0.000401576261014225,0.018871749521965,0.333570912978395,"MPI_HUMAN",19,8.0531853224871,6.94959529371985e-05,0.00645673319070547,0.257775000000001,"Non-significant",2.18998715942015,"MPI","Mannose-6-phosphate isomerase","MPI_HUMAN"
0.294225000000001,13.5831125,6.55516766932453,0.000233028309798279,0.0141621641210488,0.909565103384585,"ASPDH_HUMAN",17,7.98914877737174,7.32762649874541e-05,0.00673059147606354,0.294225000000001,"Non-significant",2.17194676883645,"ASPDH","Aspartate dehydrogenase domain-containing protein","ASPDH_HUMAN"
-0.503472499999999,9.94178875,-7.3004710883714,0.000114459554631238,0.00963693889843064,1.65805774239604,"PRIO_HUMAN",8,-7.97427995448695,7.41867306419164e-05,0.00673587596634465,-0.503472499999999,"Up in B1",2.17160591848407,"PRNP","Major prion protein","PRIO_HUMAN"
-0.57006,10.128745,-7.50243657421021,9.53207350019656e-05,0.0086570505732684,1.84976721912297,"AGRIN_HUMAN",63,-7.95705479240991,7.52574084942259e-05,0.00673587596634465,-0.57006,"Up in B1",2.17160591848407,"AGRN","Agrin","AGRIN_HUMAN"
2.4151425,6.64560125,8.03595861009924,5.98643157919763e-05,0.00653896303441277,2.33505517609541,"IGHG1_HUMAN",6,7.94789515280011,7.583381330414e-05,0.00673587596634465,2.4151425,"Up in CM",2.17160591848407,"IGHG1","Immunoglobulin heavy constant gamma 1","IGHG1_HUMAN"
-0.708524999999998,10.0425875,-7.77870630677893,7.46769669592461e-05,0.00727245691483839,2.10479523779516,"CDHR2_HUMAN",30,-7.83018080055519,8.3700350789292e-05,0.00732590958468012,-0.708524999999998,"Up in B1",2.13513844563828,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
