"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_B1"
0.820891666666666,8.91316428571429,7.4451925996564,0.000216637439477543,0.0322907950697618,1.22335116392379,"LAMA5_HUMAN",58,-8.01526533735796,9.72762177705125e-05,0.0156366751624051,-0.820891666666666,"Up in B1",1.805855585811,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN",0.820891666666666
0.594024999999998,12.3260428571429,7.14171373095071,0.000276037141794031,0.0365593112264082,0.972447980346052,"RIR2B_HUMAN",23,-7.57990759014684,0.000138092216479481,0.0215501319898155,-0.594024999999998,"Up in B1",1.66655006553698,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN",0.594024999999998
-1.02032166666667,8.86414571428571,-9.4827782991464,5.12559666281951e-05,0.0127465743286994,2.68053223030068,"THRSP_HUMAN",5,7.54799922834486,0.000141775093131299,0.0215501319898155,1.02032166666667,"Up in DM",1.66655006553698,"THRSP","Thyroid hormone-inducible hepatic protein","THRSP_HUMAN",-1.02032166666667
-0.504991666666667,13.6219,-6.84402943688519,0.000352976125207117,0.043951604720863,0.716487320522536,"PFKAP_HUMAN",34,7.54550708642513,0.000142067377893317,0.0215501319898155,0.504991666666667,"Up in DM",1.66655006553698,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN",-0.504991666666667
1.421305,7.30241428571429,7.2086328585809,0.000261490395644719,0.0365593112264082,1.02862729612245,"MRC2_HUMAN",24,-7.49981043785628,0.000147549350534446,0.0215501319898155,-1.421305,"Up in B1",1.66655006553698,"MRC2","C-type mannose receptor 2","MRC2_HUMAN",1.421305
1.62385833333333,8.92253571428571,7.14829133609763,0.00027456720430247,0.0365593112264082,0.977991705048898,"PGBM_HUMAN",106,-7.48043406836702,0.000149945664637568,0.0215501319898155,-1.62385833333333,"Up in B1",1.66655006553698,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN",1.62385833333333
0.696883333333329,11.5360857142857,7.18568237679871,0.000266378648809601,0.0365593112264082,1.00941532064946,"DDB2_HUMAN",18,-7.46243195711126,0.00015221148010837,0.0215501319898155,-0.696883333333329,"Up in B1",1.66655006553698,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN",0.696883333333329
0.272016666666662,14.6750714285714,5.80998472488647,0.000889332157835564,0.0736002823125234,-0.255606784237032,"THRB_HUMAN",42,-7.46043696324155,0.000152464949427824,0.0215501319898155,-0.272016666666662,"Non-significant",1.66655006553698,"F2","Prothrombin","THRB_HUMAN",0.272016666666662
-0.756870833333334,8.19649571428571,-8.58633386836738,9.31914677482227e-05,0.0175218025178426,2.08440161883846,"PP13G_HUMAN",8,7.43639598106157,0.000155557207993566,0.0216145422225637,0.756870833333334,"Up in DM",1.66525395801697,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN",-0.756870833333334
3.0991775,7.62979857142857,7.58193960282107,0.000194740016050478,0.0301222387090909,1.33322897591863,"COL11_HUMAN",2,-7.39812085650346,0.000160627601792178,0.0219470846582046,-3.0991775,"Up in B1",1.65862316111403,"COLEC11","Collectin-11","COL11_HUMAN",3.0991775
1.51065416666666,8.48600428571429,10.6962271507411,2.45973045337904e-05,0.00876733489426148,3.39298429260369,"DMBT1_HUMAN",1,-7.21734265861664,0.000187242393457688,0.0247917891500369,-1.51065416666666,"Up in B1",1.605692130354,"DMBT1","Scavenger receptor cysteine-rich domain-containing protein DMBT1","DMBT1_HUMAN",1.51065416666666
-0.88231666666667,15.3666857142857,-8.78093969112876,8.14846319133023e-05,0.0167002753106313,2.21938281038659,"MT2_HUMAN",6,7.21576350422492,0.00018749584377925,0.0247917891500369,0.88231666666667,"Up in DM",1.605692130354,"MT2A","Metallothionein-2","MT2_HUMAN",-0.88231666666667
-0.960609166666671,9.75234714285714,-7.09260803732962,0.000287298673079818,0.0373853098715611,0.930909958944227,"REEP3_HUMAN",11,7.08504879115125,0.000209882247632084,0.0273113439061559,0.960609166666671,"Up in DM",1.56365692905589,"REEP3","Receptor expression-enhancing protein 3","REEP3_HUMAN",-0.960609166666671
-0.563424166666668,7.30458,-7.50284642453909,0.000207079816170781,0.031437783943853,1.26991262007077,"FOXO3_HUMAN",11,6.97192338544412,0.000231710847238632,0.0291969243207287,0.563424166666668,"Up in DM",1.5346628958423,"FOXO3","Forkhead box protein O3","FOXO3_HUMAN",-0.563424166666668
0.412725,13.5093428571429,6.0794133595558,0.000691241326624744,0.0628832636971082,0.0108165311385342,"ITIH2_HUMAN",47,-6.94497149571067,0.000237281829251071,0.0291969243207287,-0.412725,"Non-significant",1.5346628958423,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN",0.412725
-0.430433333333337,16.4434714285714,-6.30509269850688,0.000563242887757167,0.0556583320532618,0.226652374205406,"ALDOA_HUMAN",29,6.93955494025287,0.000238419567859994,0.0291969243207287,0.430433333333337,"Non-significant",1.5346628958423,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN",-0.430433333333337
-0.599808333333339,18.2117857142857,-6.54946402235448,0.000454018618309829,0.0516950643458886,0.453118092355254,"LDHA_HUMAN",24,6.93861116398655,0.000238618434921788,0.0291969243207287,0.599808333333339,"Up in DM",1.5346628958423,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN",-0.599808333333339
-0.351050000000001,12.8168,-5.84869907910874,0.000857264207727222,0.0732067914057059,-0.216724980104314,"SRBS1_HUMAN",46,6.88133943394237,0.000251043754876554,0.0302655397423233,0.351050000000001,"Non-significant",1.5190515766656,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN",-0.351050000000001
3.05629416666667,8.55097714285714,6.75392212919744,0.000380882974629449,0.0455141366853454,0.637011367737056,"COMP_HUMAN",5,-6.85970707919803,0.000255925406697313,0.0303599418719376,-3.05629416666667,"Up in B1",1.5176990642891,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN",3.05629416666667
0.251449999999995,11.8894857142857,5.61295393322389,0.0010750732684297,0.0744489774184594,-0.456677978407557,"A0AAG2UXZ5_HUMAN;COIA1_HUMAN",30,-6.8453105143069,0.000259233463166093,0.0303599418719376,-0.251449999999995,"Non-significant",1.5176990642891,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN;COIA1_HUMAN",0.251449999999995
0.886082500000001,9.69751285714286,6.4219940356067,0.000507655827970979,0.0534634934085845,0.335911163554563,"PTPRF_HUMAN",57,-6.81313030455131,0.000266803515260466,0.0307286931698272,-0.886082500000001,"Up in B1",1.512455909031,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN",0.886082500000001
-0.482808333333336,10.6124428571429,-6.48825124400438,0.000478928349505228,0.0517068166262315,0.397082536332503,"DEMA_HUMAN",19,6.80035020361388,0.000269878739720366,0.0307286931698272,0.482808333333336,"Non-significant",1.512455909031,"DMTN","Dematin","DEMA_HUMAN",-0.482808333333336
0.352108333333328,11.2323714285714,5.74990746528804,0.000941817197884519,0.0736002823125234,-0.316348605391115,"PRG4_HUMAN",49,-6.76088071185664,0.000279631114149414,0.0314029571752999,-0.352108333333328,"Non-significant",1.50302945305917,"PRG4","Proteoglycan 4","PRG4_HUMAN",0.352108333333328
0.381687499999998,9.66481714285714,6.07819179240158,0.000692018555241183,0.0628832636971082,0.0096303210651012,"HMDH_HUMAN",25,-6.65393809117354,0.000308111343730889,0.0339953430156086,-0.381687499999998,"Non-significant",1.46858057240326,"HMGCR","3-hydroxy-3-methylglutaryl-coenzyme A reductase","HMDH_HUMAN",0.381687499999998
-0.549125000000004,10.5469142857143,-6.1676347908112,0.000637638315886146,0.0607220326984923,0.0959705578504702,"VLDLR_HUMAN",32,6.64368628270546,0.00031100887120891,0.0339953430156086,0.549125000000004,"Up in DM",1.46858057240326,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN",-0.549125000000004
-1.38783416666667,6.71950857142857,-6.33919771669526,0.000546342776861106,0.0556583320532618,0.258704635487711,"SMC5_HUMAN",19,6.57240216488408,0.000332025534303117,0.0356771717629926,1.38783416666667,"Up in DM",1.44760958076479,"SMC5","Structural maintenance of chromosomes protein 5","SMC5_HUMAN",-1.38783416666667
-1.50751666666667,12.4546285714286,-7.41072562588445,0.000222591079077616,0.0325857440406838,1.19534963753092,"ACPM_HUMAN",3,6.56240419284859,0.000335099076085683,0.0356771717629926,1.50751666666667,"Up in DM",1.44760958076479,"NDUFAB1","Acyl carrier protein, mitochondrial","ACPM_HUMAN",-1.50751666666667
-3.87993833333333,9.60972571428571,-6.3207907710584,0.000555391426798489,0.0556583320532618,0.241423790012876,"K1C16_HUMAN",21,6.54628856690759,0.000340120911107267,0.0357475798622741,3.87993833333333,"Up in DM",1.44675335492689,"KRT16","Keratin, type I cytoskeletal 16","K1C16_HUMAN",-3.87993833333333
-0.468855833333333,10.1496157142857,-6.9548949248573,0.000321776377709367,0.0412175428822092,0.812985013289925,"FHL1_HUMAN",12,6.52681418819757,0.000346302715062641,0.0359365779504245,0.468855833333333,"Non-significant",1.44446328081652,"FHL1","Four and a half LIM domains protein 1","FHL1_HUMAN",-0.468855833333333
-1.60387833333334,6.16457142857143,-6.55544830050903,0.000451663375558345,0.0516950643458886,0.458571748115062,"FABPH_HUMAN",6,6.47397621487774,0.000363721679907681,0.0372723791485396,1.60387833333334,"Up in DM",1.42861288473195,"FABP3","Fatty acid-binding protein, heart","FABPH_HUMAN",-1.60387833333334
-0.520375000000005,13.3493428571429,-7.16290218707977,0.000271333806580908,0.0365593112264082,0.990288982233012,"CRIP2_HUMAN",10,6.39138679705024,0.000392958420813476,0.0397712732571466,0.520375000000005,"Up in DM",1.40043050507383,"CRIP2","Cysteine-rich protein 2","CRIP2_HUMAN",-0.520375000000005
3.34573583333333,8.20510571428571,6.20553074032132,0.000616071502373102,0.0594182844288787,0.132239658201192,"FMOD_HUMAN",7,-6.3759699697142,0.00039870376042325,0.0398606515603634,-3.34573583333333,"Up in B1",1.39945560662003,"FMOD","Fibromodulin","FMOD_HUMAN",3.34573583333333
0.234016666666665,11.7890571428571,4.53268837051369,0.00332432232131427,0.134250218670613,-1.65925583463628,"GOGB1_HUMAN",194,-6.31401397672364,0.000422764287653257,0.0417568871106193,-0.234016666666665,"Non-significant",1.3792718845525,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN",0.234016666666665
-0.383925,10.3615142857143,-5.85475363539935,0.000852368290683771,0.0732067914057059,-0.210662625365788,"ANGL3_HUMAN",22,6.27875006639157,0.000437185239983504,0.0424836242613365,0.383925,"Non-significant",1.37177844085411,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN",-0.383925
-0.603033333333338,14.6088428571429,-6.06880964202919,0.00069802110227334,0.0628832636971082,0.000513215538553879,"RL7_HUMAN",17,6.27086123351385,0.000440486467701098,0.0424836242613365,0.603033333333338,"Up in DM",1.37177844085411,"RPL7","Large ribosomal subunit protein uL30","RL7_HUMAN",-0.603033333333338
0.494301666666665,10.2019314285714,5.65511647376883,0.0010319051987811,0.0744489774184594,-0.413198516306654,"AGRIN_HUMAN",63,-6.25413239426174,0.000447580025625985,0.0426658261637422,-0.494301666666665,"Non-significant",1.36991984044783,"AGRN","Agrin","AGRIN_HUMAN",0.494301666666665
0.241166666666667,10.6126428571429,5.77890740134064,0.000916057258597807,0.0736002823125234,-0.286966216064202,"ARRB1_HUMAN",19,-6.2276054475815,0.000459092899647037,0.0428211444074617,-0.241166666666667,"Non-significant",1.36834173024092,"ARRB1","Beta-arrestin-1","ARRB1_HUMAN",0.241166666666667
