"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BT_vs_BM2"
0.219850000000001,13.65265,8.50222456792262,5.11344337525151e-05,0.0038270335927924,2.50882197813158,"BUP1_HUMAN",23,-11.4650610205423,8.62982004663347e-06,0.00131612897050827,-0.219850000000001,"Non-significant",2.88070155112051,"UPB1","Beta-ureidopropionase","BUP1_HUMAN",0.219850000000001
0.330072500000002,9.77820125,11.8998571552123,5.20896994002993e-06,0.00113788562594293,4.84245271183163,"NGEF_HUMAN",33,-11.3919634272446,9.00670848398212e-06,0.00134817082733384,-0.330072500000002,"Non-significant",2.87025507466423,"NGEF","Ephexin-1","NGEF_HUMAN",0.330072500000002
0.351375000000001,12.5680375,9.65901599085303,2.17332283108651e-05,0.0023739146545503,3.39746414813469,"PURA1_HUMAN",29,-11.3180897563183,9.4067142502509e-06,0.00135467650258462,-0.351375000000001,"Non-significant",2.86816440214455,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN",0.351375000000001
-0.971825000000001,8.3551125,-11.4433648207513,6.8243903535911e-06,0.00125367152791084,4.57363022477969,"HBB_HUMAN",8,11.2858108889408,9.587802872106e-06,0.00135467650258462,0.971825000000001,"Up in BT",2.86816440214455,"HBB","Hemoglobin subunit beta","HBB_HUMAN",-0.971825000000001
0.2972,12.173425,9.80207810507442,1.9673302963388e-05,0.00233394145346193,3.49990255033984,"DBNL_HUMAN",24,-11.2521601652913,9.78081652109787e-06,0.00135467650258462,-0.2972,"Non-significant",2.86816440214455,"DBNL","Drebrin-like protein","DBNL_HUMAN",0.2972
-0.963520000000001,7.12801,-11.8392702324409,5.39614196125638e-06,0.00113788562594293,4.80745153668486,"PHLA3_HUMAN",5,11.2448374745502,9.82340043835338e-06,0.00135467650258462,0.963520000000001,"Up in BT",2.86816440214455,"PHLDA3","Pleckstrin homology-like domain family A member 3","PHLA3_HUMAN",-0.963520000000001
0.238250000000001,15.095225,8.26483162963028,6.16924231605939e-05,0.00416414860231859,2.31207765522596,"CNN3_HUMAN",19,-11.2337720761199,9.88814965390232e-06,0.00135467650258462,-0.238250000000001,"Non-significant",2.86816440214455,"CNN3","Calponin-3","CNN3_HUMAN",0.238250000000001
0.342699999999999,12.27935,9.78381765585426,1.99235383259771e-05,0.00233394145346193,3.48691288186671,"CP51A_HUMAN",22,-11.1137059592177,1.06227904095715e-05,0.00143106691467611,-0.342699999999999,"Non-significant",2.84434005876631,"CYP51A1","Lanosterol 14-alpha demethylase","CP51A_HUMAN",0.342699999999999
-0.168500000000002,16.231025,-7.36671803084412,0.000130969874501019,0.00604931140338135,1.5177748153336,"AIFM1_HUMAN",33,11.0853528929887,1.08051979797743e-05,0.00143177729951665,0.168500000000002,"Non-significant",2.84412452749774,"AIFM1","Apoptosis-inducing factor 1, mitochondrial","AIFM1_HUMAN",-0.168500000000002
-0.257724999999997,11.8266125,-9.25514571124303,2.89929300410444e-05,0.00275705710025602,3.09975630537057,"SRSF9_HUMAN",16,10.9993368264233,1.1380719546875e-05,0.00148371542092566,0.257724999999997,"Non-significant",2.82864938947032,"SRSF9","Serine/arginine-rich splicing factor 9","SRSF9_HUMAN",-0.257724999999997
0.373025000000002,11.8061125,11.9082365067613,5.18366673261553e-06,0.00113788562594293,4.84727749410739,"QKI_HUMAN",14,-10.9070642561797,1.20371485981543e-05,0.00153857412942608,-0.373025000000002,"Non-significant",2.81288157434332,"QKI","KH domain-containing RNA-binding protein QKI","QKI_HUMAN",0.373025000000002
0.398100000000001,13.455525,10.8712149650683,9.71046074010059e-06,0.00156979308324466,4.21930702802971,"PFKAP_HUMAN",34,-10.8351508915799,1.2578625510092e-05,0.00153857412942608,-0.398100000000001,"Non-significant",2.81288157434332,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN",0.398100000000001
0.264575000000002,11.3297625,9.33747726965942,2.7314739703564e-05,0.0026600607352278,3.16149138055497,"OGFR_HUMAN",31,-10.8341731848487,1.25861754128934e-05,0.00153857412942608,-0.264575000000002,"Non-significant",2.81288157434332,"OGFR","Opioid growth factor receptor","OGFR_HUMAN",0.264575000000002
0.88916,6.6218675,10.823244083407,1.00094514080729e-05,0.00158639991630301,4.18867530567928,"GAS6_HUMAN",14,-10.8314243157043,1.26074299086785e-05,0.00153857412942608,-0.88916,"Up in BM2",2.81288157434332,"GAS6","Growth arrest-specific protein 6","GAS6_HUMAN",0.88916
0.373369999999998,9.1040675,10.3768319009974,1.33518483901757e-05,0.00186546949826783,3.89640704615665,"CP2CJ_HUMAN",9,-10.8076105276912,1.27932757267795e-05,0.00153857412942608,-0.373369999999998,"Non-significant",2.81288157434332,"CYP2C19","Cytochrome P450 2C19","CP2CJ_HUMAN",0.373369999999998
0.327449999999997,12.1216,9.79614381651593,1.9754233200214e-05,0.00233394145346193,3.49568388999056,"SH3G1_HUMAN",17,-10.7886351389189,1.2943590350238e-05,0.00153857412942608,-0.327449999999997,"Non-significant",2.81288157434332,"SH3GL1","Endophilin-A2","SH3G1_HUMAN",0.327449999999997
0.322519999999997,8.69487,9.09763627126592,3.25379368752116e-05,0.00295066988018001,2.98011499525103,"RELB_HUMAN",19,-10.5409611903028,1.51013251604418e-05,0.00174640883389949,-0.322519999999997,"Non-significant",2.75785408049171,"RELB","Transcription factor RelB","RELB_HUMAN",0.322519999999997
-0.367324999999999,12.7027125,-10.5586794751315,1.18576798684895e-05,0.00179661916096053,4.01705958423752,"FMO5_HUMAN",32,10.5385590179801,1.51241640941438e-05,0.00174640883389949,0.367324999999999,"Non-significant",2.75785408049171,"FMO5","Flavin-containing monooxygenase 5","FMO5_HUMAN",-0.367324999999999
0.288325,11.3733625,8.81622635232742,4.01582592735759e-05,0.00329987631756835,2.76120425713588,"HDGR2_HUMAN",17,-10.4989431748226,1.5506528455371e-05,0.00175347028176082,-0.288325,"Non-significant",2.75610159024821,"HDGFL2","Hepatoma-derived growth factor-related protein 2","HDGR2_HUMAN",0.288325
0.216849999999997,12.65955,7.84153221311275,8.72020985691083e-05,0.0050475340567446,1.94790307711218,"HOIL1_HUMAN",29,-10.48310528807,1.56624533340436e-05,0.00175347028176082,-0.216849999999997,"Non-significant",2.75610159024821,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN",0.216849999999997
0.452575000000003,11.6857625,13.954607718716,1.71882277690644e-06,0.000674467281823949,5.91939196637644,"DPYD_HUMAN",55,-10.4656749321603,1.5836116611226e-05,0.00175347028176082,-0.452575000000003,"Non-significant",2.75610159024821,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN",0.452575000000003
0.183600000000002,11.824875,7.33947498231717,0.00013414662587275,0.00609161335353615,1.4923670552956,"CP2CI_HUMAN",18,-10.3903106732016,1.66125762131894e-05,0.00181458720988122,-0.183600000000002,"Non-significant",2.74122215457281,"CYP2C18","Cytochrome P450 2C18","CP2CI_HUMAN",0.183600000000002
0.529575000000001,12.7336625,9.90134754983015,1.83735135532807e-05,0.00228481707771027,3.57008562221812,"EDF1_HUMAN",12,-10.344301837777,1.71078013571305e-05,0.00184303286582716,-0.529575000000001,"Up in BM2",2.73446692016882,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN",0.529575000000001
1.06901,10.61417,10.3228796818855,1.38352732336683e-05,0.00186546949826783,3.86017836228473,"INHBE_HUMAN",16,-10.3242351302067,1.73290236054515e-05,0.00184303286582716,-1.06901,"Up in BM2",2.73446692016882,"INHBE","Inhibin beta E chain","INHBE_HUMAN",1.06901
0.3208875,9.64700625,8.89896356326602,3.77269497456948e-05,0.00317653057077553,2.82626513904846,"PLCG1_HUMAN",51,-10.2981565616277,1.76213892669366e-05,0.00184978817460582,-0.3208875,"Non-significant",2.73287800125478,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN",0.3208875
0.266050000000002,11.356,8.35651605695306,5.7348167700943e-05,0.00406684988211351,2.38868374493128,"SHLB1_HUMAN",14,-10.2662139984416,1.79871513481595e-05,0.00186397620957914,-0.266050000000002,"Non-significant",2.72955963496188,"SH3GLB1","Endophilin-B1","SHLB1_HUMAN",0.266050000000002
-0.505347500000001,9.38549875,-10.0518266046051,1.65839680927629e-05,0.00212774943006036,3.67509812573725,"RM20_HUMAN",7,10.1742252577905,1.90895396721433e-05,0.00193364168539611,0.505347500000001,"Up in BT",2.71362399999058,"MRPL20","Large ribosomal subunit protein bL20m","RM20_HUMAN",-0.505347500000001
0.483472500000001,8.68824625,10.4356895045822,1.28461149156603e-05,0.00185419905113004,3.93570266328739,"COQ8B_HUMAN",18,-10.1655462915422,1.91974461784503e-05,0.00193364168539611,-0.483472500000001,"Non-significant",2.71362399999058,"COQ8B","Atypical kinase COQ8B, mitochondrial","COQ8B_HUMAN",0.483472500000001
-0.453524999999999,13.7651375,-9.59299037034214,2.27652453899644e-05,0.00242120366430371,3.34966369613051,"ANX13_HUMAN",21,10.1424687784562,1.94877533624921e-05,0.00193364168539611,0.453524999999999,"Non-significant",2.71362399999058,"ANXA13","Annexin A13","ANX13_HUMAN",-0.453524999999999
-0.337949999999999,16.336575,-9.44491753674629,2.52871574667149e-05,0.0025549511725432,3.24123988724275,"EST2_HUMAN",26,10.1323737920124,1.96163080789906e-05,0.00193364168539611,0.337949999999999,"Non-significant",2.71362399999058,"CES2","Cocaine esterase","EST2_HUMAN",-0.337949999999999
0.262300000000002,12.349475,8.65628236569214,4.53760064376216e-05,0.00356091514597374,2.63374233321708,"PSME3_HUMAN",17,-10.0538044951061,2.06503893156499e-05,0.00201104935949877,-0.262300000000002,"Non-significant",2.69657726988318,"PSME3","Proteasome activator complex subunit 3","PSME3_HUMAN",0.262300000000002
0.220199999999998,12.4123,8.25918754207524,6.19717238327462e-05,0.00416414860231859,2.30733593592191,"HPRT_HUMAN",13,-10.0271313754132,2.10153976609593e-05,0.00202123001963375,-0.220199999999998,"Non-significant",2.69438426017432,"HPRT1","Hypoxanthine-guanine phosphoribosyltransferase","HPRT_HUMAN",0.220199999999998
-0.206774999999997,11.8883375,-8.52295225585018,5.03137277878455e-05,0.0038270335927924,2.52575405788937,"GOGB1_HUMAN",194,10.009903009227,2.12550478372967e-05,0.00202123001963375,0.206774999999997,"Non-significant",2.69438426017432,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN",-0.206774999999997
-0.9835525,5.62467375,-9.90932277197277,1.82733717402213e-05,0.00228481707771027,3.57569254236333,"RAB6B_HUMAN",3,9.94859721187925,2.21333136228642e-05,0.00208027411643734,0.9835525,"Up in BT",2.68187943455051,"RAB6B","Ras-related protein Rab-6B","RAB6B_HUMAN",-0.9835525
0.253674999999999,11.7817375,8.17480393422993,6.63218534814899e-05,0.00435819920954188,2.23608246537817,"LAD1_HUMAN",31,-9.90603730671923,2.27672342152966e-05,0.00211525924324417,-0.253674999999999,"Non-significant",2.67463639849659,"LAD1","Ladinin-1","LAD1_HUMAN",0.253674999999999
