"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.410046666666663,9.38350571428571,-11.1583247938916,2.56093275171133e-05,0.00739286408288668,3.38950228621758,"SIN1_HUMAN",21,-13.6694463747175,9.52253310645782e-06,0.00372440575986861,-0.410046666666663,"Non-significant",2.42894301037803,"MAPKAP1","Target of rapamycin complex 2 subunit MAPKAP1","SIN1_HUMAN"
-1.64494583333333,8.93458571428571,-13.9150308073952,6.87227537333697e-06,0.00352621180023569,4.68053882728235,"PGBM_HUMAN",106,-13.6396919213805,9.64440973883416e-06,0.00372440575986861,-1.64494583333333,"Up in BM2",2.42894301037803,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
-2.8604175,6.60499428571429,-13.8789977752791,6.98000603782891e-06,0.00352621180023569,4.66576590681552,"LAMB1_HUMAN",30,-13.6320086660435,9.6761748060424e-06,0.00372440575986861,-2.8604175,"Up in BM2",2.42894301037803,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN"
-0.393308333333334,13.3568142857143,-11.4105320381865,2.24372518470837e-05,0.00718765780303222,3.52274292432403,"SERB1_HUMAN",24,-13.0461713712909,1.24994836035203e-05,0.00442123636250687,-0.393308333333334,"Non-significant",2.35445626677508,"SERBP1","SERPINE1 mRNA-binding protein 1","SERB1_HUMAN"
0.222791666666669,15.4186571428571,8.53106318779758,0.000122620657991576,0.0180207777917437,1.76632878167878,"ERGI1_HUMAN",11,13.031693693828,1.25805315276083e-05,0.00442123636250687,0.222791666666669,"Non-significant",2.35445626677508,"ERGIC1","Endoplasmic reticulum-Golgi intermediate compartment protein 1","ERGI1_HUMAN"
-0.274699999999999,15.1212714285714,-9.48412316795168,6.64696602365418e-05,0.0125067124145358,2.40982016916478,"CO3_HUMAN",111,-12.8987476927693,1.33540312121492e-05,0.00449752642865843,-0.274699999999999,"Non-significant",2.34702627594532,"C3","Complement C3","CO3_HUMAN"
-1.70752416666667,7.16352142857143,-12.6625674954182,1.2083295231749e-05,0.00475491646679967,4.13656629368254,"ALS_HUMAN",10,-12.635261867939,1.50563494335869e-05,0.00486801889886732,-1.70752416666667,"Up in BM2",2.31264774439886,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","ALS_HUMAN"
-2.8201925,7.81175857142857,-12.5798992015317,1.25647134412108e-05,0.00475491646679967,4.09832543051537,"CLC11_HUMAN",7,-12.4428352818131,1.64596851811876e-05,0.00511706289690535,-2.8201925,"Up in BM2",2.29097924481974,"CLEC11A","C-type lectin domain family 11 member A","CLC11_HUMAN"
0.277175000000003,13.6283142857143,9.24800362302845,7.69561457991644e-05,0.0128179148349161,2.25679205224035,"NEUR1_HUMAN",16,12.3284857245647,1.7365451720336e-05,0.00519870171316577,0.277175000000003,"Non-significant",2.28410510044342,"NEU1","Sialidase-1","NEUR1_HUMAN"
0.149825000000003,16.3928857142857,6.08243471724808,0.000810507990945524,0.0450932477824412,-0.26519298020848,"BDH_HUMAN",20,12.0348416391962,1.9969335127919e-05,0.00575788909289113,0.149825000000003,"Non-significant",2.23973670465579,"BDH1","D-beta-hydroxybutyrate dehydrogenase, mitochondrial","BDH_HUMAN"
-1.6533775,6.44270714285714,-12.4207174435775,1.35556134122056e-05,0.00476391405264601,4.02382119204775,"CO6A2_HUMAN",8,-11.9404803858796,2.0900419835724e-05,0.00575788909289113,-1.6533775,"Up in BM2",2.23973670465579,"COL6A2","Collagen alpha-2(VI) chain","CO6A2_HUMAN"
-0.835229999999996,10.6024942857143,-11.4550832289807,2.1925360186309e-05,0.00718765780303222,3.5459257427144,"TRFL_HUMAN",33,-11.894688154446,2.13703665454329e-05,0.00575788909289113,-0.835229999999996,"Up in BM2",2.23973670465579,"LTF","Lactotransferrin","TRFL_HUMAN"
0.200841666666665,18.1477,7.34231076668781,0.000287521604433833,0.0284155032169667,0.856572476584835,"ANXA2_HUMAN",39,11.7165473127297,2.33190459782098e-05,0.00608025318199579,0.200841666666665,"Non-significant",2.21607833631043,"ANXA2","Annexin A2","ANXA2_HUMAN"
-0.687503333333332,9.56528571428571,-11.3090459914263,2.36557501964354e-05,0.00718765780303222,3.46953987277245,"B4GA1_HUMAN",11,-11.5935051472326,2.4785675320779e-05,0.00626070667555802,-0.687503333333332,"Up in BM2",2.20337664315159,"B4GAT1","Beta-1,4-glucuronyltransferase 1","B4GA1_HUMAN"
-0.172941666666665,15.2462571428571,-6.3436473845698,0.000645380310536954,0.041302401750789,-0.0175564871291494,"KPYR_HUMAN",45,-11.3553334138604,2.79398792789041e-05,0.0068435770973146,-0.172941666666665,"Non-significant",2.16471683577287,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
0.176991666666673,15.9514285714286,6.73021625810855,0.000466667194683182,0.0342915539511287,0.333968455202268,"ANXA4_HUMAN",33,11.0985214700696,3.18757089619745e-05,0.00754087914453517,0.176991666666673,"Non-significant",2.12257801946666,"ANXA4","Annexin A4","ANXA4_HUMAN"
-0.530441666666665,10.4309428571429,-10.3935422834403,3.8913923800228e-05,0.00953155291143161,2.96356339850001,"OAT_HUMAN",18,-11.0521801864151,3.26525757835867e-05,0.00754087914453517,-0.530441666666665,"Up in BM2",2.12257801946666,"OAT","Ornithine aminotransferase, mitochondrial","OAT_HUMAN"
-0.290108333333333,17.1403428571429,-11.2807304383621,2.40092491255561e-05,0.00718765780303222,3.45459734756338,"SBP1_HUMAN",39,-10.7689084320426,3.79079345818167e-05,0.00844865646659332,-0.290108333333333,"Non-significant",2.07321234851025,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
-0.834754999999999,9.66818285714286,-10.6346166970763,3.40054502018083e-05,0.00916220179937388,3.10152076828891,"PTPRF_HUMAN",57,-10.7314516095985,3.86737955293768e-05,0.00844865646659332,-0.834754999999999,"Up in BM2",2.07321234851025,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-0.759291666666659,12.0328142857143,-12.5176731919236,1.29417496312746e-05,0.00475491646679967,4.06933802143964,"APOA5_HUMAN",23,-10.5105477504567,4.35729514894053e-05,0.00926842544444375,-0.759291666666659,"Up in BM2",2.03299403919653,"APOA5","Apolipoprotein A-V","APOA5_HUMAN"
0.187925000000007,15.4783142857143,6.75459337905342,0.000457449028787136,0.0342366712933928,0.355559749877746,"ACON_HUMAN",46,10.4480576582532,4.50869003993367e-05,0.00934454912635484,0.187925000000007,"Non-significant",2.02944164844887,"ACO2","Aconitate hydratase, mitochondrial","ACON_HUMAN"
-0.820375,10.6748857142857,-10.4436933015419,3.78288089499037e-05,0.00953155291143161,2.9925530016575,"GSTA5_HUMAN",2,-10.3473299171753,4.76574666258857e-05,0.00942873007110628,-0.820375,"Up in BM2",2.02554679721504,"GSTA5","Glutathione S-transferase A5","GSTA5_HUMAN"
0.380050000000004,12.1246285714286,9.62603751204267,6.09619874981065e-05,0.0123285805389294,2.49988424834615,"HKDC1_HUMAN",55,10.316337093258,4.84822876536194e-05,0.00942873007110628,0.380050000000004,"Non-significant",2.02554679721504,"HKDC1","Hexokinase HKDC1","HKDC1_HUMAN"
-0.421429166666664,9.65495,-9.22799059103128,7.7929414074545e-05,0.0128179148349161,2.24363527521911,"TFPI1_HUMAN",11,-10.2974687056012,4.89925353193695e-05,0.00942873007110628,-0.421429166666664,"Non-significant",2.02554679721504,"TFPI","Tissue factor pathway inhibitor","TFPI1_HUMAN"
0.165883333333339,15.3026428571429,6.07201006999021,0.000818035635340719,0.0450932477824412,-0.275251147832013,"ACOHC_HUMAN",48,10.1664835510267,5.27113062541136e-05,0.00990239106898992,0.165883333333339,"Non-significant",2.00425992634319,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
-0.427088333333334,10.2130871428571,-9.20050397303607,7.92893408073494e-05,0.0128179148349161,2.22551707822876,"MTAP2_HUMAN",13,-10.119990087111,5.41091997013289e-05,0.00990239106898992,-0.427088333333334,"Non-significant",2.00425992634319,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
-0.733415833333334,8.41945142857143,-9.91019529941014,5.14404781563398e-05,0.0113898677706089,2.6760590829732,"NID1_HUMAN",32,-10.0583815114548,5.60282282557247e-05,0.00990239106898992,-0.733415833333334,"Up in BM2",2.00425992634319,"NID1","Nidogen-1","NID1_HUMAN"
0.191691666666671,16.3236285714286,6.73506644106598,0.00046481630342618,0.0342915539511287,0.338269682324702,"ACADV_HUMAN",44,10.0481634011899,5.63540751173495e-05,0.00990239106898992,0.191691666666671,"Non-significant",2.00425992634319,"ACADVL","Very long-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADV_HUMAN"
0.250383333333335,16.5463571428571,7.60461642390419,0.000235988692167477,0.0261300903943796,1.06866121187227,"ALDOA_HUMAN",29,9.82655536271276,6.39911975340229e-05,0.0108520220381624,0.250383333333335,"Non-significant",1.96448933294927,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
-2.0258025,6.93088142857143,-9.887413568973,5.21372148351516e-05,0.0113898677706089,2.66213506297092,"CNTN1_HUMAN",20,-9.81440267685593,6.44435305990098e-05,0.0108520220381624,-2.0258025,"Up in BM2",1.96448933294927,"CNTN1","Contactin-1","CNTN1_HUMAN"
-2.89161083333334,7.62968571428571,-9.90720597512186,5.15312861531849e-05,0.0113898677706089,2.67423399300977,"MATN3_HUMAN",18,-9.76236216021581,6.64228640963173e-05,0.0109570614385823,-2.89161083333334,"Up in BM2",1.96030590316229,"MATN3","Matrilin-3","MATN3_HUMAN"
0.355900000000004,10.3775285714286,9.32696313599612,7.32504232593571e-05,0.0128179148349161,2.30841427579148,"ANGL3_HUMAN",22,9.65044473419127,7.09229148042154e-05,0.0114653984072495,0.355900000000004,"Non-significant",1.94061084951985,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
-0.275699999999999,14.2182428571429,-9.39539917873073,7.02041729574986e-05,0.0128179148349161,2.35278984095014,"VIME_HUMAN",46,-9.57449005712831,7.41782019701066e-05,0.0117565177749877,-0.275699999999999,"Non-significant",1.92972129518634,"VIM","Vimentin","VIME_HUMAN"
0.421600000000005,10.6371857142857,8.95694960018195,9.261183899793e-05,0.0141241791437787,2.06249859506045,"P2RX4_HUMAN",11,9.43828953146211,8.04587258984884e-05,0.0123606316147489,0.421600000000005,"Non-significant",1.90795933670743,"P2RX4","P2X purinoceptor 4","P2RX4_HUMAN"
0.145291666666671,15.9710428571429,5.84005680011757,0.00100801365767576,0.0515681923733746,-0.502626811694818,"CAP1_HUMAN",31,9.42613922613142,8.10483082496217e-05,0.0123606316147489,0.145291666666671,"Non-significant",1.90795933670743,"CAP1","Adenylyl cyclase-associated protein 1","CAP1_HUMAN"
-5.44243166666666,8.61625428571429,-9.36365341613478,7.15987241264411e-05,0.0128179148349161,2.33224720100515,"GPC3_HUMAN",10,-9.22357001978051,9.16536036681888e-05,0.0134740270522777,-5.44243166666666,"Up in BM2",1.87050258503417,"GPC3","Glypican-3","GPC3_HUMAN"
1.07131666666667,11.4743857142857,9.48256360128155,6.65332962792327e-05,0.0125067124145358,2.4088225435464,"NUA4L_HUMAN",5,9.22305169620785,9.1682727684681e-05,0.0134740270522777,1.07131666666667,"Up in DM",1.87050258503417,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-0.305830833333333,9.88511714285714,-7.91941638337964,0.000187559588627687,0.0232056398130381,1.31441835915481,"SIA4A_HUMAN",11,-9.15898651279741,9.53663270186134e-05,0.0137651075230616,-0.305830833333333,"Non-significant",1.8612203918631,"ST3GAL1","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1","SIA4A_HUMAN"
0.215775000000008,16.4689,7.70226040560336,0.000219576652439421,0.0249977194601104,1.14589289332551,"HMGCL_HUMAN",20,9.10434015671971,9.8644128002328e-05,0.0139884295902249,0.215775000000008,"Non-significant",1.85423103880208,"HMGCL","Hydroxymethylglutaryl-CoA lyase, mitochondrial","HMGCL_HUMAN"
-1.21802666666667,5.62850857142857,-9.09580665104677,8.47258307022984e-05,0.013169978645513,2.15598914258375,"DHX40_HUMAN",6,-9.02078598715996,0.000103911126898179,0.0143329182093312,-1.21802666666667,"Up in BM2",1.84366537741967,"DHX40","Probable ATP-dependent RNA helicase DHX40","DHX40_HUMAN"
-2.22927916666667,7.99426714285714,-9.10310288337332,8.43333390788777e-05,0.013169978645513,2.16086109714921,"MIME_HUMAN",7,-9.00991781287318,0.000104619840944023,0.0143329182093312,-2.22927916666667,"Up in BM2",1.84366537741967,"OGN","Mimecan","MIME_HUMAN"
-0.802129166666665,9.03686285714286,-9.26430749660407,7.61736025601148e-05,0.0128179148349161,2.26748860257027,"MASP1_HUMAN",18,-8.92425899027608,0.000110405538820606,0.0148734661714493,-0.802129166666665,"Up in BM2",1.82758780997737,"MASP1","Mannan-binding lectin serine protease 1","MASP1_HUMAN"
-0.279408333333331,11.1908285714286,-7.46774865045476,0.000261420135261236,0.0275266664055931,0.958846989317212,"PRG4_HUMAN",49,-8.8688879659353,0.000114342330133236,0.0151512959748679,-0.279408333333331,"Non-significant",1.81955021794307,"PRG4","Proteoglycan 4","PRG4_HUMAN"
0.167750000000002,10.9140428571429,5.74643099121977,0.00109857105590996,0.0531721547600013,-0.59637889811867,"ITB3_HUMAN",27,8.82883111136831,0.000117291578548374,0.0152914166033307,0.167750000000002,"Non-significant",1.81555227949864,"ITGB3","Integrin beta-3","ITB3_HUMAN"
0.21709166666667,15.1956142857143,7.03471297620142,0.00036519520824552,0.0316171700686814,0.598952716344193,"ERO1A_HUMAN",29,8.70781529719704,0.000126750104937492,0.0161312952411484,0.21709166666667,"Non-significant",1.79233076010641,"ERO1A","ERO1-like protein alpha","ERO1A_HUMAN"
-0.178050000000001,10.5057428571429,-5.99649971451429,0.000875002900767963,0.046530581887549,-0.348516316102316,"SO1B1_HUMAN",15,-8.68477418268982,0.000128649316188246,0.0161312952411484,-0.178050000000001,"Non-significant",1.79233076010641,"SLCO1B1","Solute carrier organic anion transporter family member 1B1","SO1B1_HUMAN"
0.218233333333334,12.7756285714286,6.6363853427179,0.000504187018936546,0.036064988266054,0.250233448653704,"ACOX3_HUMAN",44,8.67194631373305,0.000129720919296628,0.0161312952411484,0.218233333333334,"Non-significant",1.79233076010641,"ACOX3","Peroxisomal acyl-coenzyme A oxidase 3","ACOX3_HUMAN"
0.555633333333333,11.5803285714286,8.34839666102021,0.000138825058601136,0.0188821482132082,1.63475864910013,"EHD2_HUMAN",32,8.64087320908812,0.000132359697816984,0.0162100520826467,0.555633333333333,"Up in DM",1.79021558976779,"EHD2","EH domain-containing protein 2","EHD2_HUMAN"
-0.657933333333331,11.4259285714286,-8.48306904100479,0.000126657089386123,0.0182815938126434,1.73203077523331,"CO5_HUMAN",67,-8.58737774798404,0.000137049288479582,0.0165338716235889,-0.657933333333331,"Up in BM2",1.78162543875272,"C5","Complement C5","CO5_HUMAN"
0.226183333333335,15.1484857142857,7.06912917592861,0.000355405254725844,0.0316171700686814,0.628269766929446,"PPGB_HUMAN",15,8.4585988184927,0.000149147390031993,0.0177159217787812,0.226183333333335,"Non-significant",1.75163624592615,"CTSA","Lysosomal protective protein","PPGB_HUMAN"
-0.390156666666664,9.59238,-7.78047384637461,0.000207371454136255,0.0248273605587358,1.20710000999384,"BCAM_HUMAN",25,-8.43764157376889,0.000151230805732513,0.0177159217787812,-0.390156666666664,"Non-significant",1.75163624592615,"BCAM","Basal cell adhesion molecule","BCAM_HUMAN"
0.259166666666673,14.3288714285714,6.87318656597723,0.000415471497500652,0.033433897933458,0.459654259212549,"MARC2_HUMAN",19,8.32538302514592,0.000162979582294911,0.0185271699403786,0.259166666666673,"Non-significant",1.73219091490368,"MTARC2","Mitochondrial amidoxime reducing component 2","MARC2_HUMAN"
0.18696666666667,15.2684285714286,6.06159984522828,0.00082563246646975,0.0450932477824412,-0.285309036004362,"NAKD2_HUMAN",31,8.31360081888999,0.000164272702927295,0.0185271699403786,0.18696666666667,"Non-significant",1.73219091490368,"NADK2","NAD kinase 2, mitochondrial","NAKD2_HUMAN"
-0.351727499999999,9.16547714285714,-7.56968002140961,0.000242199529429006,0.0264553891401981,1.04080462649934,"BET1L_HUMAN",6,-8.30672941960438,0.000165032319152203,0.0185271699403786,-0.351727499999999,"Non-significant",1.73219091490368,"BET1L","BET1-like protein","BET1L_HUMAN"
-0.292158333333331,13.3948142857143,-7.32002841226485,0.000292464485978727,0.028481812532121,0.838238942239685,"SDCB1_HUMAN",13,-8.21853196970146,0.000175151345766143,0.0189608366799347,-0.292158333333331,"Non-significant",1.72214250257487,"SDCBP","Syntenin-1","SDCB1_HUMAN"
0.143008333333334,15.9871142857143,5.17454577884894,0.00190112577324917,0.0682968872229913,-1.19481867175386,"AL3A2_HUMAN",30,8.16324955990901,0.000181858884658127,0.0189608366799347,0.143008333333334,"Non-significant",1.72214250257487,"ALDH3A2","Aldehyde dehydrogenase family 3 member A2","AL3A2_HUMAN"
-0.262933333333322,17.2541142857143,-7.3389174376132,0.000288268126164947,0.0284155032169667,0.853783757755937,"AHNK_HUMAN",315,-8.163008269253,0.000181888803839776,0.0189608366799347,-0.262933333333322,"Non-significant",1.72214250257487,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN"
0.17084166666667,15.4107428571429,5.6908377103036,0.00115670633618479,0.0536760913082154,-0.652595033914762,"SQOR_HUMAN",36,8.16145111104797,0.000182082022563943,0.0189608366799347,0.17084166666667,"Non-significant",1.72214250257487,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","SQOR_HUMAN"
-3.13242166666667,6.90978857142857,-8.25227703610256,0.000148333936051621,0.0196554623787746,1.56438800779127,"Q15194_HBV",5,-8.14160972848224,0.000184564876221184,0.0189608366799347,-3.13242166666667,"Up in BM2",1.72214250257487,"PreC-C","Capsid protein","Q15194_HBV"
-0.659103333333331,8.47468714285714,-8.04693014460074,0.000171269959690086,0.0216977309603779,1.41134869783813,"PAGE4_HUMAN",3,-8.13898728862779,0.00018489594938956,0.0189608366799347,-0.659103333333331,"Up in BM2",1.72214250257487,"PAGE4","P antigen family member 4","PAGE4_HUMAN"
-0.169841666666665,14.6166857142857,-6.83788839113058,0.000427486704249644,0.033433897933458,0.428834484845993,"THRB_HUMAN",42,-8.13567089935271,0.000185315612732258,0.0189608366799347,-0.169841666666665,"Non-significant",1.72214250257487,"F2","Prothrombin","THRB_HUMAN"
0.130366666666667,16.1696714285714,4.79407767369963,0.00280279312760494,0.080622693417903,-1.61867840666005,"ACADS_HUMAN",19,8.04872373911861,0.000196720310884693,0.0198761284110121,0.130366666666667,"Non-significant",1.70166820612987,"ACADS","Short-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADS_HUMAN"
0.284645000000001,9.41536571428571,7.19751821171417,0.000321444749683695,0.0304997635870626,0.736531933094786,"SYUG_HUMAN",9,7.98637193866687,0.00020539832484132,0.0199966986695327,0.284645000000001,"Non-significant",1.69904169773352,"SNCG","Gamma-synuclein","SYUG_HUMAN"
-1.4070575,7.29427285714286,-8.04256973121599,0.000171799428611183,0.0216977309603779,1.40805840148136,"MRC2_HUMAN",24,-7.97865241182549,0.000206503127594807,0.0199966986695327,-1.4070575,"Up in BM2",1.69904169773352,"MRC2","C-type mannose receptor 2","MRC2_HUMAN"
0.269225,10.7068571428571,6.7569606857225,0.000456564982963587,0.0342366712933928,0.357652964710075,"VLDLR_HUMAN",32,7.97585780976172,0.000206904773797966,0.0199966986695327,0.269225,"Non-significant",1.69904169773352,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN"
0.150758333333336,12.5917857142857,5.10665466069069,0.00203459159706171,0.070058522326848,-1.26890643384841,"NUCG_HUMAN",17,7.96958697955287,0.000207809314393263,0.0199966986695327,0.150758333333336,"Non-significant",1.69904169773352,"ENDOG","Endonuclease G, mitochondrial","NUCG_HUMAN"
-0.250533333333333,10.9526285714286,-6.56301070879873,0.000535939264178178,0.0372080339584306,0.184052416692973,"HYPK_HUMAN",10,-7.94659966011249,0.000211164362371693,0.0200804887182399,-0.250533333333333,"Non-significant",1.69722572155431,"HYPK","Huntingtin-interacting protein K","HYPK_HUMAN"
-0.139925,11.7707571428571,-5.24760192283626,0.0017684530117079,0.0663601751214369,-1.11583189823677,"DDC_HUMAN",22,-7.90926118202166,0.000216748040811357,0.0203717955102116,-0.139925,"Non-significant",1.69097069187307,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN"
-0.428039166666663,8.56811714285714,-9.62473938168231,6.10099247256187e-05,0.0123285805389294,2.49906677664573,"NOC4L_HUMAN",17,-7.82158308943755,0.000230542097776439,0.0214192158198501,-0.428039166666663,"Non-significant",1.66919643319352,"NOC4L","Nucleolar complex protein 4 homolog","NOC4L_HUMAN"
-1.26729666666666,8.56120285714286,-8.06007563933155,0.000169685061341048,0.0216977309603779,1.42125774288887,"S100P_HUMAN",2,-7.80409877039481,0.000233412401943569,0.0214394596012485,-1.26729666666666,"Up in BM2",1.66878616558158,"S100P","Protein S100-P","S100P_HUMAN"
0.21625,13.3635285714286,7.02728563202956,0.000367348273714079,0.0316171700686814,0.592609232511199,"RRAS2_HUMAN",12,7.76790428495056,0.000239486161813901,0.0215272311188756,0.21625,"Non-significant",1.6670118265223,"RRAS2","Ras-related protein R-Ras2","RRAS2_HUMAN"
0.442151666666668,9.32231857142857,7.71077936254065,0.000218208011367575,0.0249977194601104,1.15258767506484,"RM20_HUMAN",7,7.76423828365053,0.000240111447540394,0.0215272311188756,0.442151666666668,"Non-significant",1.6670118265223,"MRPL20","Large ribosomal subunit protein bL20m","RM20_HUMAN"
