"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.6248075,10.48649625,-18.2891622802939,2.31980002073176e-07,0.000118860753562244,7.88887908197796,"K1C19_HUMAN",26,-19.0125818554586,9.49272009649122e-08,4.8657528709217e-05,-1.6248075,"Up in BM2",4.31284995243778,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
-5.9172325,8.75508375,-18.4958986223336,2.14048218415813e-07,0.000116984486304856,7.96463771041792,"TSP4_HUMAN",21,-19.0115885707238,9.49646815500698e-08,4.8657528709217e-05,-5.9172325,"Up in BM2",4.31284995243778,"THBS4","Thrombospondin-4","TSP4_HUMAN"
1.670075,8.7042375,19.3086726011224,1.57290966110654e-07,0.000111017378813672,8.25213458908186,"HBB_HUMAN",8,18.3695144059952,1.23091345581388e-07,5.63212145235577e-05,1.670075,"Up in CM",4.24932798853938,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
-0.730725000000003,11.0647875,-17.9948300114855,2.60528046121357e-07,0.000125635818947228,7.77910004692612,"FSTL1_HUMAN",17,-18.3582560589793,1.23662095806787e-07,5.63212145235577e-05,-0.730725000000003,"Up in BM2",4.24932798853938,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
-0.414649999999996,10.96895,-14.0227602592589,1.53449250109479e-06,0.000339993770918245,6.03885535381473,"MX1_HUMAN",43,-17.9659561855216,1.45543310334701e-07,6.27981083223092e-05,-0.414649999999996,"Non-significant",4.2020534383895,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
-0.573550000000001,12.609625,-15.378744538329,7.98167198983261e-07,0.000261734987890591,6.69292891339433,"K2C7_HUMAN",37,-17.6992657081211,1.62908377229827e-07,6.67761438265061e-05,-0.573550000000001,"Up in BM2",4.17537866409603,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
-4.33701,7.6313375,-16.6811991489295,4.47619147911802e-07,0.000166799171571861,7.25990502585601,"AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",12,-17.0921010069623,2.11871978071961e-07,8.27107845825686e-05,-4.33701,"Up in BM2",4.08243785950023,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN"
-0.632579999999997,10.27151,-14.8761572036096,1.01030507204564e-06,0.000264342445958415,6.45861406729698,"TRFM_HUMAN",39,-16.6990923331586,2.5236528778073e-07,9.40404831466556e-05,-0.632579999999997,"Up in BM2",4.02668514829032,"MELTF","Melanotransferrin","TRFM_HUMAN"
-3.01537,5.9103275,-15.890439571591,6.32533452597186e-07,0.000216062885182989,6.9223475173076,"CO6A3_HUMAN",12,-16.2435246766128,3.10624124238768e-07,0.000104587630725963,-3.01537,"Up in BM2",3.9805196751734,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN"
-0.536084999999998,10.2230325,-14.2626719768966,1.36116496193842e-06,0.000318823724513463,6.15976691923812,"ITA2_HUMAN",32,-16.1363929273797,3.26435089115215e-07,0.000104587630725963,-0.536084999999998,"Up in BM2",3.9805196751734,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
0.567237500000001,9.03476125,14.5784753834405,1.16581411866749e-06,0.000289616489237457,6.31542057373144,"MDR3_HUMAN",28,16.1312869107713,3.27210985196655e-07,0.000104587630725963,0.567237500000001,"Up in CM",3.9805196751734,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
-4.618505,7.6299225,-15.9698180893141,6.10507741292318e-07,0.000216062885182989,6.95714340628424,"COMP_HUMAN",5,-16.1020094146745,3.31700219428523e-07,0.000104587630725963,-4.618505,"Up in BM2",3.9805196751734,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN"
-0.706447500000003,9.50595625,-15.211404292935,8.62619536630318e-07,0.000264342445958415,6.61592549536758,"DREB_HUMAN",21,-15.9844391057632,3.50439897170619e-07,0.000105310692911962,-0.706447500000003,"Up in BM2",3.97752752969874,"DBN1","Drebrin","DREB_HUMAN"
-0.525549999999997,13.499875,-13.2225894299508,2.32171139526411e-06,0.000464229024838419,5.61802165413571,"APOB_HUMAN",239,-15.9290164115223,3.59685216093552e-07,0.000105310692911962,-0.525549999999997,"Up in BM2",3.97752752969874,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-1.1983625,8.61868375,-14.9092441064603,9.94521649635928e-07,0.000264342445958415,6.47432362209718,"LAMA5_HUMAN",58,-15.7589015854462,3.89824253480223e-07,0.000110199283794168,-1.1983625,"Up in BM2",3.95782122803643,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
-0.509775000000001,12.4631125,-13.0485106818368,2.54842778946821e-06,0.000487414599073322,5.52270756386001,"LIMC1_HUMAN",62,-15.3652796269869,4.71104515897086e-07,0.00012873716071081,-0.509775000000001,"Up in BM2",3.89029607343623,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
-3.8603425,7.78799625,-14.8673578888506,1.01455024829354e-06,0.000264342445958415,6.45442931392426,"FMOD_HUMAN",7,-15.0858917688149,5.40395387772475e-07,0.000142908431901895,-3.8603425,"Up in BM2",3.84494214615352,"FMOD","Fibromodulin","FMOD_HUMAN"
-0.310975000000001,11.7349875,-11.1487644189286,7.64563663568884e-06,0.000895413273419673,4.38358297910539,"FPRP_HUMAN",40,-14.5909432443931,6.93237336368487e-07,0.00017055389820808,-0.310975000000001,"Non-significant",3.7681383498367,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
-2.910875,7.2136725,-17.2211059640714,3.56637379612892e-07,0.000146185661903324,7.47928983427296,"Q6VBP1_HBV",1,-14.5655414899126,7.02305305888023e-07,0.00017055389820808,-2.910875,"Up in BM2",3.7681383498367,"S","Large envelope protein","Q6VBP1_HBV"
-1.6827175,6.30993875,-14.8319624562876,1.03183194323851e-06,0.000264342445958415,6.43756682164909,"CO6A2_HUMAN",8,-14.5515769623275,7.07347223600234e-07,0.00017055389820808,-1.6827175,"Up in BM2",3.7681383498367,"COL6A2","Collagen alpha-2(VI) chain","CO6A2_HUMAN"
-0.382475000000001,11.5025125,-11.6084669409444,5.77441796758661e-06,0.000751407595210714,4.67707734008435,"MDR1_HUMAN",52,-14.4133377276081,7.59518708238008e-07,0.000173756085233465,-0.382475000000001,"Non-significant",3.76005997674051,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-0.9040575,9.57390625,-13.4583494919574,2.05016268762794e-06,0.000420180842829347,5.74491567762412,"PTPRF_HUMAN",57,-14.404451595051,7.63017695584867e-07,0.000173756085233465,-0.9040575,"Up in BM2",3.76005997674051,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-0.519000000000005,13.510225,-14.9349198394167,9.82465988380796e-07,0.000264342445958415,6.48648633890985,"IL18_HUMAN",14,-14.3006928306809,8.05245117266563e-07,0.000178416201928413,-0.519000000000005,"Up in BM2",3.74856571000132,"IL18","Interleukin-18","IL18_HUMAN"
-0.676509999999997,9.593675,-17.5474031589403,3.11898422441817e-07,0.000134575961430422,7.60776009253109,"COTL1_HUMAN",9,-14.213236637274,8.42887488462613e-07,0.000181841885010961,-0.676509999999997,"Up in BM2",3.74030607527244,"COTL1","Coactosin-like protein","COTL1_HUMAN"
-0.766849999999998,12.562025,-13.4988978350897,2.00717987960627e-06,0.000420180842829347,5.76649064968321,"LG3BP_HUMAN",20,-14.025819343718,9.30414664169879e-07,0.000195577933765761,-0.766849999999998,"Up in BM2",3.708680146401,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
0.347949999999997,17.63655,11.1973714857515,7.41841576643872e-06,0.000881393803670502,4.41520114464287,"SCP2_HUMAN",39,13.7892576941044,1.0558550888593e-06,0.000215817527545085,0.347949999999997,"Non-significant",3.66591328714618,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-0.585849999999997,11.2199,-13.0425826856294,2.5565781605456e-06,0.000487414599073322,5.51943714182992,"IGSF8_HUMAN",21,-13.7272480354421,1.09181125540282e-06,0.000215817527545085,-0.585849999999997,"Up in BM2",3.66591328714618,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
0.482742500000001,9.88770375,12.3431689758659,3.76277751085401e-06,0.000596222908061425,5.12174765411147,"ANO1_HUMAN",29,13.7039474745345,1.10567652560302e-06,0.000215817527545085,0.482742500000001,"Non-significant",3.66591328714618,"ANO1","Anoctamin-1","ANO1_HUMAN"
0.257025000000002,16.4939875,9.10198051631478,3.07104404553563e-05,0.00254439316448982,2.91013260756671,"FAS_HUMAN",149,13.6342322149416,1.14835900861363e-06,0.000218935980293361,0.257025000000002,"Non-significant",3.65968285990859,"FASN","Fatty acid synthase","FAS_HUMAN"
-0.573875000000003,13.3731375,-12.4974899130268,3.4493160234933e-06,0.00058590188212508,5.21156056215097,"MUC18_HUMAN",27,-13.4842490608605,1.24661746652311e-06,0.000232267499785374,-0.573875000000003,"Up in BM2",3.63401155494935,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
0.368299999999998,16.814325,11.4591085150385,6.31871273658721e-06,0.000796935492531415,4.58306153881222,"ALDOC_HUMAN",31,13.4297891024187,1.28460937486243e-06,0.000234027281224937,0.368299999999998,"Non-significant",3.63073351269738,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.667949999999999,10.563575,-17.7918225720138,2.82541934934002e-07,0.000128682154588275,7.70203722866498,"CD44_HUMAN",8,-13.3229829094784,1.36296182268403e-06,0.000241878536954,-0.667949999999999,"Up in BM2",3.61640266696673,"CD44","CD44 antigen","CD44_HUMAN"
-0.236000000000001,11.2641,-9.47101230506168,2.34507995458575e-05,0.00213610727418822,3.19811589222835,"S12A4_HUMAN",38,-13.2919627434595,1.38671520332252e-06,0.000241878536954,-0.236000000000001,"Non-significant",3.61640266696673,"SLC12A4","Solute carrier family 12 member 4","S12A4_HUMAN"
-3.0453825,6.72016125,-12.7478746817954,3.00155840424555e-06,0.000534929908652282,5.35476185296457,"CEMIP_HUMAN",47,-13.1349158390879,1.51435012341389e-06,0.000252075429697244,-3.0453825,"Up in BM2",3.59846948382351,"CEMIP","Cell migration-inducing and hyaluronan-binding protein","CEMIP_HUMAN"
-0.619770000000001,8.0709025,-11.913457959503,4.81976335799833e-06,0.000683968497239023,4.8651874802515,"MAP1B_HUMAN",55,-13.1171519561174,1.52960097525853e-06,0.000252075429697244,-0.619770000000001,"Up in BM2",3.59846948382351,"MAP1B","Microtubule-associated protein 1B","MAP1B_HUMAN"
3.25198,7.5820575,12.8482914515838,2.84076966580108e-06,0.000517525104894161,5.41133579261153,"HMCN1_HUMAN",9,13.1081212680649,1.53742028358895e-06,0.000252075429697244,3.25198,"Up in CM",3.59846948382351,"HMCN1","Hemicentin-1","HMCN1_HUMAN"
-0.6732075,10.47332125,-12.1376016262982,4.23163303534419e-06,0.000630744138613667,5.00022064409243,"ITA7_HUMAN",33,-13.0231424562644,1.6132433522e-06,0.000259320960810502,-0.6732075,"Up in BM2",3.58616237796098,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
-0.4726,10.428075,-12.1836522295611,4.12111531379541e-06,0.000625646358194348,5.02763497982761,"ANXA3_HUMAN",21,-12.9326911666257,1.69860441425115e-06,0.000267791519000595,-0.4726,"Non-significant",3.57220318128057,"ANXA3","Annexin A3","ANXA3_HUMAN"
-1.5073875,9.54400625,-12.3269733811809,3.79750301497114e-06,0.000596222908061425,5.11225207776692,"CO6A1_HUMAN",22,-12.7141082523852,1.92666541718205e-06,0.00029300051352374,-1.5073875,"Up in BM2",3.53313161848435,"COL6A1","Collagen alpha-1(VI) chain","CO6A1_HUMAN"
-0.678900000000002,10.056675,-12.9505327845483,2.68700007242224e-06,0.000500636968039034,5.46844337580402,"MTAP2_HUMAN",13,-12.7111439669578,1.92998630523078e-06,0.00029300051352374,-0.678900000000002,"Up in BM2",3.53313161848435,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
-0.643554999999999,9.08283,-11.9066552021001,4.8390062014959e-06,0.000683968497239023,4.86104724264964,"FLRT3_HUMAN",27,-12.6667648955606,1.98048155721982e-06,0.000295199778292511,-0.643554999999999,"Up in BM2",3.52988397302235,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
0.261675,10.8161125,9.75467790585661,1.91769747964925e-05,0.00180704413082351,3.41233556141772,"IFIT1_HUMAN",34,12.5824330977974,2.08058271295345e-06,0.000302512339515742,0.261675,"Non-significant",3.51925690572458,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
-0.390024999999998,14.7765125,-11.3253230749236,6.85590077986907e-06,0.000838875740199502,4.49776131808548,"APOA1_HUMAN",25,-12.5638947442237,2.10334268753322e-06,0.000302512339515742,-0.390024999999998,"Non-significant",3.51925690572458,"APOA1","Apolipoprotein A-I","APOA1_HUMAN"
-0.705382499999999,8.57803375,-11.8566323496647,4.98320340457747e-06,0.000692411890012307,4.83052582594251,"BICC1_HUMAN",25,-12.4827942352401,2.20625816261487e-06,0.000307219598854325,-0.705382499999999,"Up in BM2",3.51255108225126,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN"
-0.758975,13.5585375,-19.00759099276,1.76046099606945e-07,0.000111017378813672,8.14751440002028,"CD151_HUMAN",6,-12.4791439248383,2.21102175315994e-06,0.000307219598854325,-0.758975,"Up in BM2",3.51255108225126,"CD151","CD151 antigen","CD151_HUMAN"
-0.593325,11.5898125,-11.092500845676,7.91852831049952e-06,0.000914311198443311,4.34680734884795,"FLNC_HUMAN",102,-12.3018200377895,2.45696948205314e-06,0.000333175396376331,-0.593325,"Up in BM2",3.47732707693066,"FLNC","Filamin-C","FLNC_HUMAN"
0.336225000000001,14.7307875,11.2990267459133,6.96745509183581e-06,0.000839988188865735,4.48087250534027,"PUR6_HUMAN",21,12.286848442645,2.47910455952137e-06,0.000333175396376331,0.336225000000001,"Non-significant",3.47732707693066,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
0.454850000000002,11.961925,11.6869444851895,5.50980228133693e-06,0.000740780401263488,4.72597153646578,"KNG1_HUMAN",19,12.1905171793735,2.62700542758169e-06,0.000345461395330469,0.454850000000002,"Non-significant",3.46160047718035,"KNG1","Kininogen-1","KNG1_HUMAN"
0.698525000000002,12.7351375,12.5265572123754,3.39364020996443e-06,0.00058590188212508,5.22834355534628,"FHR3_HUMAN",12,12.1730936436665,2.65480213537687e-06,0.000345461395330469,0.698525000000002,"Up in CM",3.46160047718035,"CFHR3","Complement factor H-related protein 3","FHR3_HUMAN"
-0.506935,10.0619825,-12.3451294230247,3.75859847946997e-06,0.000596222908061425,5.12289616883871,"SIL1_HUMAN",14,-12.0476547869209,2.86496298274309e-06,0.000366983852070748,-0.506935,"Up in BM2",3.4353530450418,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
-2.742875,6.6836425,-11.6862667949617,5.51202786985518e-06,0.000740780401263488,4.72555078482129,"ATS13_HUMAN",7,-11.8255560165428,3.28456518024723e-06,0.000414259466887181,-2.742875,"Up in BM2",3.38272755805676,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","ATS13_HUMAN"
-0.668329999999997,10.40691,-11.6124896274535,5.76050974686931e-06,0.000751407595210714,4.6795920049079,"TAGL_HUMAN",15,-11.7218930456775,3.50372641455668e-06,0.000435205290099025,-0.668329999999997,"Up in BM2",3.36130583425001,"TAGLN","Transgelin","TAGL_HUMAN"
-2.6495225,6.50612625,-11.3472579205689,6.76439147625032e-06,0.000838875740199502,4.51181801104692,"LAMB1_HUMAN",30,-11.6828694121905,3.59044787149126e-06,0.000439320770902767,-2.6495225,"Up in BM2",3.35721826298734,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN"
-0.53135,10.686075,-10.4849008653655,1.16868050631513e-05,0.00122999862743336,3.93714015278627,"AKA12_HUMAN",66,-11.6466470615659,3.67310698693574e-06,0.000442825457042635,-0.53135,"Up in BM2",3.35376742045965,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
0.373457500000001,9.10664125,10.4933634326497,1.16220258977659e-05,0.00122999862743336,3.9430083455035,"FA11_HUMAN",25,11.5799516017524,3.83095847825171e-06,0.000454191549509611,0.373457500000001,"Non-significant",3.34276095033532,"F11","Coagulation factor XI","FA11_HUMAN"
0.31715,11.46025,9.20497420086495,2.84571360544205e-05,0.00245570106709621,2.99159405457009,"CGNL1_HUMAN",84,11.5605934603724,3.87819083504181e-06,0.000454191549509611,0.31715,"Non-significant",3.34276095033532,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-0.368767500000001,10.19886625,-10.0841931890987,1.52765283768673e-05,0.00152728023943363,3.65376263187583,"ADA10_HUMAN",33,-11.5201894030546,3.97889596083741e-06,0.000459422381506269,-0.368767500000001,"Non-significant",3.33778785126572,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN"
0.700249999999997,10.67315,10.9207360082815,8.82218095012998e-06,0.00100450332540508,4.23334592843083,"PLIN2_HUMAN",25,11.4576251385559,4.14068274058786e-06,0.000471462737601934,0.700249999999997,"Up in CM",3.32655262634841,"PLIN2","Perilipin-2","PLIN2_HUMAN"
-2.71965,6.6500375,-12.0484401174208,4.45527747575167e-06,0.000652220799039504,4.94682573236644,"PCOC1_HUMAN",2,-11.3681159048068,4.38515257743069e-06,0.000492458641503791,-2.71965,"Up in BM2",3.30763023729004,"PCOLCE","Procollagen C-endopeptidase enhancer 1","PCOC1_HUMAN"
0.738715000000001,8.5793925,10.7342847603047,9.93747565841165e-06,0.00110091115469809,4.10811260091901,"C163A_HUMAN",29,11.2935681408815,4.60117070879725e-06,0.000509735100955674,0.738715000000001,"Up in CM",3.29265545935522,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","C163A_HUMAN"
-0.690487500000001,9.77628125,-10.4828141143931,1.17028412954138e-05,0.00122999862743336,3.93569241229197,"FIL1L_HUMAN",39,-11.1539711400576,5.03859967146821e-06,0.000550752534755952,-0.690487500000001,"Up in BM2",3.25904349539737,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
-0.688769999999998,8.546285,-14.1412412575802,1.44595345578028e-06,0.000329275734180187,6.09886026010268,"S10AE_HUMAN",7,-11.090581611191,5.25250033877069e-06,0.000566578918121607,-0.688769999999998,"Up in BM2",3.24673958921161,"S100A14","Protein S100-A14","S10AE_HUMAN"
-0.681707499999998,10.49494625,-10.5320760274861,1.13308123471884e-05,0.00122999862743336,3.96979270449422,"EPHA2_HUMAN",25,-11.0454552709171,5.41098703031118e-06,0.000576094437331053,-0.681707499999998,"Up in BM2",3.23950631822616,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
0.277774999999998,11.5215875,9.00005502726109,3.3140184521572e-05,0.0026899329971074,2.82866643946548,"BAIP2_HUMAN",36,10.9752205775099,5.6684504844275e-06,0.00059556074068124,0.277774999999998,"Non-significant",3.22507393863554,"BAIAP2","BAR/IMD domain-containing adapter protein 2","BAIP2_HUMAN"
0.410800000000002,10.590975,10.7354030680858,9.93032812577674e-06,0.00110091115469809,4.10887026816351,"T23O_HUMAN",17,10.9425722777438,5.79279156489852e-06,0.00059556074068124,0.410800000000002,"Non-significant",3.22507393863554,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
-0.383824999999998,11.0645875,-10.2012018048372,1.41136515927978e-05,0.00142844093528095,3.73764299425135,"5NTD_HUMAN",22,-10.9376593397802,5.81176619352271e-06,0.00059556074068124,-0.383824999999998,"Non-significant",3.22507393863554,"NT5E","5'-nucleotidase","5NTD_HUMAN"
0.417824999999999,12.0022125,10.2356059857407,1.37909856678139e-05,0.00141323125630923,3.76212649057045,"VTDB_HUMAN",21,10.8295081799548,6.24766022370779e-06,0.000632324919925389,0.417824999999999,"Non-significant",3.19905970230378,"GC","Vitamin D-binding protein","VTDB_HUMAN"
-0.681522500000003,10.05348875,-12.4704819525114,3.50197514322139e-06,0.00058590188212508,5.195928789659,"TBB3_HUMAN",8,-10.7653383319396,6.52357804020935e-06,0.000652198692361418,-0.681522500000003,"Up in BM2",3.18562007627644,"TUBB3","Tubulin beta-3 chain","TBB3_HUMAN"
-0.222375000000001,11.3667625,-7.84436334085973,8.30262765864211e-05,0.00457293426459098,1.84138497530128,"CBPD_HUMAN",54,-10.6968962568895,6.83303678781518e-06,0.00066931634484187,-0.222375000000001,"Non-significant",3.17436856930704,"CPD","Carboxypeptidase D","CBPD_HUMAN"
-3.360085,6.5988125,-10.3894322462123,1.24465510477257e-05,0.00129160538593994,3.87061064932185,"RELN_HUMAN",51,-10.6915094270885,6.85808404082911e-06,0.00066931634484187,-3.360085,"Up in BM2",3.17436856930704,"RELN","Reelin","RELN_HUMAN"
-0.555275,10.6828125,-9.92975912129774,1.69804899805761e-05,0.00163535840433039,3.54158267464531,"TRFL_HUMAN",33,-10.6463904275186,7.07196773689764e-06,0.000682070488318669,-0.555275,"Up in BM2",3.16617074102394,"LTF","Lactotransferrin","TRFL_HUMAN"
0.538975000000002,11.7150625,13.9533655711202,1.5891944220873e-06,0.000342847786112412,6.00344200463783,"MBL2_HUMAN",8,10.5869131885364,7.3654431955607e-06,0.00070211515485124,0.538975000000002,"Up in CM",3.15359165280604,"MBL2","Mannose-binding protein C","MBL2_HUMAN"
-0.330800000000002,14.171,-8.94250915506369,3.46072184011996e-05,0.00272798054281764,2.78229322072563,"VIME_HUMAN",46,-10.5148162534622,7.73966857855168e-06,0.000729308080539847,-0.330800000000002,"Non-significant",3.13708897454282,"VIM","Vimentin","VIME_HUMAN"
-0.5449,12.040325,-9.914895225073,1.71555041195918e-05,0.00163535840433039,3.53069610294434,"PAI1_HUMAN",22,-10.3876889406188,8.45267123246749e-06,0.000784700421115312,-0.5449,"Up in BM2",3.10529611432335,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
0.198425,15.0673875,7.6422263594345,9.86043929758811e-05,0.0051177231198106,1.65573030771303,"PH4H_HUMAN",38,10.3764873574855,8.51894821654828e-06,0.000784700421115312,0.198425,"Non-significant",3.10529611432335,"PAH","Phenylalanine-4-hydroxylase","PH4H_HUMAN"
0.277799999999999,12.1107,8.34898067850484,5.48800949202195e-05,0.00362828240448355,2.2874173973591,"PLMN_HUMAN",50,10.2822391675495,9.10026513360808e-06,0.000828933039614656,0.277799999999999,"Non-significant",3.08148054990857,"PLG","Plasminogen","PLMN_HUMAN"
-0.362124999999999,10.1097125,-9.18438055641147,2.8892359987954e-05,0.00246728715813799,2.97537415865264,"A4_HUMAN",27,-10.0963354798687,1.03820852391852e-05,0.000935300382316929,-0.362124999999999,"Non-significant",3.02904888813068,"APP","Amyloid-beta precursor protein","A4_HUMAN"
-0.542725000000003,13.4196625,-9.27505003493319,2.70305678106513e-05,0.00238275908507225,3.04653325087903,"ITIH2_HUMAN",47,-10.0199000725936,1.09668841185186e-05,0.00097724473916973,-0.542725000000003,"Up in BM2",3.00999665883965,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
