"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016725","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups","4/207","11/18369",4.85914059431575e-06,0.000130926843791286,9.63303310802948e-05,"1558/7498/1559/1576",4
"GO:0016405","GO:0016405","CoA-ligase activity","5/207","27/18369",1.14230505190279e-05,0.000291588394827817,0.000214538178723016,"51703/10998/55902/11001/11000",5
"GO:0004180","GO:0004180","carboxypeptidase activity","6/207","47/18369",1.39152200138876e-05,0.000337444085336775,0.000248276820247784,"10404/1522/5476/59342/54504/1357",6
"GO:0016829","GO:0016829","lyase activity","11/207","198/18369",1.57458391051203e-05,0.000347323208762145,0.000255545453652452,"26007/2194/229/5106/230/10841/210/130013/5105/1962/2948",11
"GO:0016903","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","6/207","48/18369",1.57548672015818e-05,0.000347323208762145,0.000255545453652452,"10840/2330/55753/216/160428/501",6
"GO:0070325","GO:0070325","lipoprotein particle receptor binding","5/207","29/18369",1.64983635698277e-05,0.000347900275276801,0.000255970034332796,"116519/348/335/345/336",5
"GO:0004029","GO:0004029","aldehyde dehydrogenase (NAD+) activity","4/207","15/18369",1.93995455288235e-05,0.000363211381346775,0.000267235286547058,"10840/216/160428/501",4
"GO:0004467","GO:0004467","long-chain fatty acid-CoA ligase activity","4/207","15/18369",1.93995455288235e-05,0.000363211381346775,0.000267235286547058,"51703/10998/11001/11000",4
"GO:0008238","GO:0008238","exopeptidase activity","8/207","102/18369",2.01173648946898e-05,0.000363211381346775,0.000267235286547058,"29952/10404/1522/5476/59342/54504/1512/1357",8
"GO:0005201","GO:0005201","extracellular matrix structural constituent","10/207","167/18369",2.02200150440473e-05,0.000363211381346775,0.000267235286547058,"4060/2243/7057/2335/2244/2266/1291/80781/4148/2331",10
"GO:0016878","GO:0016878","acid-thiol ligase activity","5/207","31/18369",2.31769342244348e-05,0.000401457610673246,0.000295375214364038,"51703/10998/55902/11001/11000",5
"GO:0020037","GO:0020037","heme binding","9/207","137/18369",2.54203852505286e-05,0.000414483601405843,0.00030495917716024,"1558/8529/1559/66002/1576/57834/1595/54205/1573",9
"GO:0055102","GO:0055102","lipase inhibitor activity","4/207","16/18369",2.56381609117016e-05,0.000414483601405843,0.00030495917716024,"345/344/341/336",4
"GO:0004030","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity","4/207","17/18369",3.32315281968144e-05,0.000519912618563063,0.000382529305898814,"10840/216/160428/501",4
"GO:0046906","GO:0046906","tetrapyrrole binding","9/207","147/18369",4.43230391664772e-05,0.00067177106236692,0.000494260206494597,"1558/8529/1559/66002/1576/57834/1595/54205/1573",9
"GO:0050660","GO:0050660","flavin adenine dinucleotide binding","7/207","85/18369",4.89253456909318e-05,0.000719054323033392,0.000529049192638784,"1806/2330/7498/1610/2328/2329/2671",7
"GO:0043178","GO:0043178","alcohol binding","7/207","88/18369",6.11604225123456e-05,0.000863094809706875,0.000635027977190734,"335/345/5950/6342/83758/336/3708",7
"GO:0061134","GO:0061134","peptidase regulator activity","11/207","230/18369",6.22851924530734e-05,0.000863094809706875,0.000635027977190734,"5176/2335/2719/6694/1514/727/1512/4018/3698/5858/3827",11
"GO:0016877","GO:0016877","ligase activity, forming carbon-sulfur bonds","5/207","41/18369",9.32890961758342e-05,0.0012568114345911,0.00092470770770783,"51703/10998/55902/11001/11000",5
"GO:0015645","GO:0015645","fatty acid ligase activity","4/207","22/18369",9.77229694964272e-05,0.00128096324880452,0.000942477572099256,"51703/10998/11001/11000",4
"GO:0031957","GO:0031957","very long-chain fatty acid-CoA ligase activity","3/207","10/18369",0.00015965963876081,0.00193587311997482,0.00142433204052407,"10998/11001/11000",3
"GO:0043295","GO:0043295","glutathione binding","3/207","10/18369",0.00015965963876081,0.00193587311997482,0.00142433204052407,"2944/2946/2948",3
"GO:0070008","GO:0070008","serine-type exopeptidase activity","3/207","10/18369",0.00015965963876081,0.00193587311997482,0.00142433204052407,"5476/59342/54504",3
"GO:0047676","GO:0047676","arachidonate-CoA ligase activity","3/207","11/18369",0.000217709825573245,0.00254818386583488,0.0018748439077982,"51703/11001/11000",3
"GO:0005504","GO:0005504","fatty acid binding","5/207","49/18369",0.000220667468793948,0.00254818386583488,0.0018748439077982,"57834/6342/83758/341/2946",5
"GO:0004857","GO:0004857","enzyme inhibitor activity","13/207","359/18369",0.000227061333426129,0.00256104062120168,0.00188430335450325,"5176/345/344/23523/341/2719/6694/336/727/4018/3698/5858/3827",13
"GO:0016628","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","4/207","28/18369",0.000259430189344505,0.00285962822345648,0.00210399124851166,"2194/1806/1717/7108",4
"GO:0016830","GO:0016830","carbon-carbon lyase activity","5/207","51/18369",0.000266926536978603,0.00287687489854717,0.00211668060902331,"229/5106/230/130013/5105",5
"GO:0033293","GO:0033293","monocarboxylic acid binding","6/207","80/18369",0.000286140637854992,0.00301691759477546,0.00221971799159822,"32/57834/6342/83758/341/2946",6
"GO:1901618","GO:1901618","organic hydroxy compound transmembrane transporter activity","5/207","52/18369",0.000292644593518093,0.00301984314587819,0.00222187048606122,"5950/11309/8647/366/6580",5
"GO:0071813","GO:0071813","lipoprotein particle binding","4/207","30/18369",0.000341173396458197,0.00337692035269848,0.00248459251126378,"7057/348/335/336",4
"GO:0071814","GO:0071814","protein-lipid complex binding","4/207","30/18369",0.000341173396458197,0.00337692035269848,0.00248459251126378,"7057/348/335/336",4
"GO:0016874","GO:0016874","ligase activity","8/207","165/18369",0.000575566462091449,0.00558299468228705,0.0041077269610316,"32/51703/10998/55902/122622/11001/2752/11000",8
"GO:0016765","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","5/207","61/18369",0.000617204961974044,0.00586949816779238,0.00431852388254285,"2944/2224/2946/2948/2222",5
"GO:0008201","GO:0008201","heparin binding","8/207","168/18369",0.000648075232129813,0.00604454783813383,0.00444731788850216,"7057/116519/348/2335/4018/3827/9388/7060",8
"GO:0004553","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","6/207","94/18369",0.000680660509808193,0.00622868579730139,0.00458279866583868,"2548/4758/2517/57733/2717/2990",6
"GO:0043394","GO:0043394","proteoglycan binding","4/207","36/18369",0.000695626458170593,0.00624775615208773,0.00459682981130275,"7057/348/2335/1514",4
"GO:0005324","GO:0005324","long-chain fatty acid transporter activity","3/207","17/18369",0.000853541188062964,0.00752668138564614,0.00553780789958555,"10998/11001/11000",3
"GO:0005518","GO:0005518","collagen binding","5/207","66/18369",0.000886010594841746,0.00760890944903653,0.00559830776608439,"4060/7057/2335/1291/1514",5
"GO:0005496","GO:0005496","steroid binding","6/207","99/18369",0.000894242966175427,0.00760890944903653,0.00559830776608439,"335/345/1576/6342/336/2638",6
"GO:0016741","GO:0016741","transferase activity, transferring one-carbon groups","9/207","221/18369",0.000927424856344332,0.00775519060908623,0.00570593514157402,"2628/10840/635/6470/10841/27232/23743/2593/160428",9
"GO:0016620","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","4/207","39/18369",0.000946068864150406,0.00777700676462622,0.00572198652893823,"10840/216/160428/501",4
"GO:0030414","GO:0030414","peptidase inhibitor activity","8/207","180/18369",0.00101537052828254,0.00807627895563185,0.0059421781138561,"5176/2719/6694/727/4018/3698/5858/3827",8
"GO:0016646","GO:0016646","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","3/207","18/18369",0.00101577941503823,0.00807627895563185,0.0059421781138561,"10840/1428/160428",3
"GO:0004745","GO:0004745","NAD-retinol dehydrogenase activity","3/207","19/18369",0.00119626844795389,0.00935790640738127,0.00688514437786707,"125/126/8630",3
"GO:0005539","GO:0005539","glycosaminoglycan binding","9/207","232/18369",0.00130226682568116,0.0100253874675454,0.00737624818556245,"7057/116519/348/2335/4018/3698/3827/9388/7060",9
"GO:0120020","GO:0120020","cholesterol transfer activity","3/207","22/18369",0.00185448858886419,0.0140535463374865,0.0103399939412,"348/335/336",3
"GO:0120015","GO:0120015","sterol transfer activity","3/207","23/18369",0.00211507341443941,0.0157817016308171,0.0116114961537645,"348/335/336",3
"GO:0016746","GO:0016746","acyltransferase activity","9/207","253/18369",0.00235324836309482,0.0171577064139573,0.0126239011922551,"2194/3158/6342/23464/3157/2752/2162/79603/63874",9
"GO:0008395","GO:0008395","steroid hydroxylase activity","3/207","24/18369",0.00239730228443693,0.0171577064139573,0.0126239011922551,"1558/1559/1576",3
"GO:0015485","GO:0015485","cholesterol binding","4/207","50/18369",0.00240561656937958,0.0171577064139573,0.0126239011922551,"335/345/6342/336",4
"GO:0120013","GO:0120013","lipid transfer activity","4/207","51/18369",0.00258763274234988,0.0181884330440535,0.0133822654409856,"348/335/7274/336",4
"GO:0051287","GO:0051287","NAD binding","4/207","52/18369",0.00277888175475253,0.0192536807293568,0.0141660287949038,"3248/9380/216/1962",4
"GO:0050997","GO:0050997","quaternary ammonium group binding","4/207","53/18369",0.00297959058635471,0.0203535413293244,0.0149752588402409,"116519/55753/341/336",4
"GO:0004364","GO:0004364","glutathione transferase activity","3/207","26/18369",0.00302902155154442,0.0204038257291534,0.0150122559352859,"2944/2946/2948",3
"GO:0008198","GO:0008198","ferrous iron binding","3/207","27/18369",0.00337960709167879,0.0224535539652632,0.0165203576651638,"5264/7018/23498",3
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","7/207","173/18369",0.00351747783087022,0.0230537398374602,0.0169619485727596,"5176/6694/727/4018/3698/5858/3827",7
"GO:0016645","GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors","3/207","28/18369",0.0037540283199589,0.0242760498024009,0.0178612715854887,"10840/1428/160428",3
"GO:0016798","GO:0016798","hydrolase activity, acting on glycosyl bonds","6/207","132/18369",0.00385075947547726,0.0245739256000852,0.01808043576436,"2548/4758/2517/57733/2717/2990",6
"GO:0032934","GO:0032934","sterol binding","4/207","59/18369",0.00439491387689392,0.0276822497440721,0.0203674067568973,"335/345/6342/336",4
"GO:0031210","GO:0031210","phosphatidylcholine binding","3/207","30/18369",0.00457627660699195,0.0284550532614243,0.0209360022910968,"116519/341/336",3
"GO:0016627","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","4/207","60/18369",0.0046679942600386,0.0286579394445408,0.0210852772039052,"2194/1806/1717/7108",4
"GO:0008028","GO:0008028","monocarboxylic acid transmembrane transporter activity","4/207","61/18369",0.00495226017569226,0.0292619122159318,0.0215296543487811,"10998/11001/11309/8647",4
"GO:0001968","GO:0001968","fibronectin binding","3/207","31/18369",0.00502499010237082,0.0292619122159318,0.0215296543487811,"7057/1514/4018",3
"GO:0008172","GO:0008172","S-methyltransferase activity","2/207","10/18369",0.00535840783236813,0.0292619122159318,0.0215296543487811,"635/23743",2
"GO:0008401","GO:0008401","retinoic acid 4-hydroxylase activity","2/207","10/18369",0.00535840783236813,0.0292619122159318,0.0215296543487811,"1558/1576",2
"GO:0015245","GO:0015245","fatty acid transmembrane transporter activity","2/207","10/18369",0.00535840783236813,0.0292619122159318,0.0215296543487811,"10998/11001",2
"GO:0016832","GO:0016832","aldehyde-lyase activity","2/207","10/18369",0.00535840783236813,0.0292619122159318,0.0215296543487811,"229/230",2
"GO:0018455","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity","2/207","10/18369",0.00535840783236813,0.0292619122159318,0.0215296543487811,"125/126",2
"GO:0019203","GO:0019203","carbohydrate phosphatase activity","2/207","10/18369",0.00535840783236813,0.0292619122159318,0.0215296543487811,"2203/5207",2
"GO:0050308","GO:0050308","sugar-phosphatase activity","2/207","10/18369",0.00535840783236813,0.0292619122159318,0.0215296543487811,"2203/5207",2
"GO:0061135","GO:0061135","endopeptidase regulator activity","7/207","187/18369",0.00536971172622255,0.0292619122159318,0.0215296543487811,"5176/6694/727/4018/3698/5858/3827",7
"GO:0008236","GO:0008236","serine-type peptidase activity","7/207","190/18369",0.00584721655112386,0.0315100003032786,0.0231837007114735,"29952/5476/59342/54504/1512/4018/5648",7
"GO:0030145","GO:0030145","manganese ion binding","4/207","65/18369",0.00620518927254044,0.0330716131558474,0.0243326681710955,"383/5106/5105/2752",4
"GO:0016670","GO:0016670","oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor","2/207","11/18369",0.00650078516721142,0.0337046916476204,0.0247984600510978,"8991/2671",2
"GO:0016831","GO:0016831","carboxy-lyase activity","3/207","34/18369",0.00652629882754251,0.0337046916476204,0.0247984600510978,"5106/130013/5105",3
"GO:0017171","GO:0017171","serine hydrolase activity","7/207","194/18369",0.0065324557007759,0.0337046916476204,0.0247984600510978,"29952/5476/59342/54504/1512/4018/5648",7
"GO:0090482","GO:0090482","vitamin transmembrane transporter activity","3/207","35/18369",0.00707965875917924,0.0361435210337045,0.0265928456438976,"5950/2638/6580",3
"GO:0016811","GO:0016811","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","4/207","68/18369",0.00727195313544576,0.0367385132363666,0.027030615273203,"51733/125061/91703/10013",4
"GO:0015248","GO:0015248","sterol transporter activity","3/207","36/18369",0.00766002533199821,0.0379346809999902,0.0279107039804594,"348/335/336",3
"GO:0008035","GO:0008035","high-density lipoprotein particle binding","2/207","12/18369",0.0077433678742248,0.0379346809999902,0.0279107039804594,"335/336",2
"GO:0015132","GO:0015132","prostaglandin transmembrane transporter activity","2/207","12/18369",0.0077433678742248,0.0379346809999902,0.0279107039804594,"11309/6580",2
"GO:0005542","GO:0005542","folic acid binding","2/207","13/18369",0.00908377473201243,0.0427731140293789,0.0314706145544427,"10841/27232",2
"GO:0008296","GO:0008296","3'-5'-DNA exonuclease activity","2/207","13/18369",0.00908377473201243,0.0427731140293789,0.0314706145544427,"5424/3669",2
"GO:0016208","GO:0016208","AMP binding","2/207","13/18369",0.00908377473201243,0.0427731140293789,0.0314706145544427,"55902/2203",2
"GO:0071714","GO:0071714","icosanoid transmembrane transporter activity","2/207","13/18369",0.00908377473201243,0.0427731140293789,0.0314706145544427,"11309/6580",2
"GO:0048029","GO:0048029","monosaccharide binding","4/207","75/18369",0.0102140487199245,0.0476328233573403,0.0350461793122916,"5313/229/5264/2203",4
"GO:0015926","GO:0015926","glucosidase activity","2/207","14/18369",0.0105196650103235,0.0476825937383823,0.0350827982144582,"2548/57733",2
"GO:0016863","GO:0016863","intramolecular oxidoreductase activity, transposing C=C bonds","2/207","14/18369",0.0105196650103235,0.0476825937383823,0.0350827982144582,"3422/1962",2
"GO:1901474","GO:1901474","azole transmembrane transporter activity","2/207","14/18369",0.0105196650103235,0.0476825937383823,0.0350827982144582,"10991/6580",2
"GO:0004197","GO:0004197","cysteine-type endopeptidase activity","5/207","118/18369",0.0108549525687846,0.0487467777394492,0.0358657789553408,"1522/5641/1514/1512/8722",5
