"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV.myr_vs_CTRL","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
2.50387988103544,15.8520987622174,11.7487801554733,1.70760262344786e-06,9.65583869097062e-05,5.7931791743938,"P00739",3,11.7037138164736,1.56019369594715e-06,5.08332327873034e-05,-2.50387988103545,"Up in HBV.myr",4.29385227005251,"HPR","Haptoglobin-related protein","P00739"
1.67732919110217,19.5343088716019,11.6018724972934,1.88703813738257e-06,9.65583869097062e-05,5.6904780780983,"P02654",4,11.6491294849152,1.6200120757035e-06,5.08332327873034e-05,-1.67732919110217,"Up in HBV.myr",4.29385227005251,"APOC1","Apolipoprotein C-I","P02654"
1.87722643923023,27.7858448493572,11.1674050366188,2.55298341520793e-06,9.65583869097062e-05,5.37879439112921,"P02765",14,11.6253500573082,1.64686499310918e-06,5.08332327873034e-05,-1.87722643923023,"Up in HBV.myr",4.29385227005251,"AHSG","Alpha-2-HS-glycoprotein","P02765"
1.09300628509669,20.4316056568615,10.2705207005613,4.93116480989445e-06,0.000138897984251189,4.69513808293566,"P05546",18,11.5443295444615,1.74213830192359e-06,5.20393570187498e-05,-1.0930062850967,"Up in HBV.myr",4.28366807807767,"SERPIND1","Heparin cofactor 2","P05546"
2.57421504007765,18.6633851985901,11.8081259558353,1.64057072034865e-06,9.65583869097062e-05,5.83429248477876,"Q86WN2",1,11.3975840180489,1.9306901916718e-06,5.58693474215026e-05,-2.57421504007765,"Up in HBV.myr",4.25282640136036,"IFNE","Interferon epsilon","Q86WN2"
1.03229246046145,22.0417488504812,9.65155172408183,8.0020551745809e-06,0.000189997515170818,4.18868876849024,"P05155",18,10.8353392331565,2.8944408720488e-06,8.12197650762784e-05,-1.03229246046145,"Up in HBV.myr",4.09033827101717,"SERPING1","Plasma protease C1 inhibitor","P05155"
1.61508932113561,20.4473918983588,10.2044709122459,5.18628730956625e-06,0.000139855634309606,4.64250514237731,"P02749",14,10.669723525177,3.27262968365543e-06,8.46118052915869e-05,-1.61508932113562,"Up in HBV.myr",4.07256903867124,"APOH","Beta-2-glycoprotein 1","P02749"
1.05659854071297,18.2538427889111,11.1719391835972,2.54480666254983e-06,9.65583869097062e-05,5.38211014754027,"P49908",3,10.6672447976069,3.27869159507368e-06,8.46118052915869e-05,-1.05659854071297,"Up in HBV.myr",4.07256903867124,"SELENOP","Selenoprotein P","P49908"
0.905907710625751,23.4222363818425,8.90493349953237,1.48811235653211e-05,0.000299563487423637,3.53584965915165,"Q14624",28,10.6628606722075,3.28944383423016e-06,8.46118052915869e-05,-0.905907710625751,"Up in HBV.myr",4.07256903867124,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4","Q14624"
1.12355451458383,20.5344573449415,8.80852000201445,1.61730511986957e-05,0.000305637661428412,3.44795584159246,"P0C0L4",61,10.3977559770629,4.01853161355864e-06,0.000100571899301495,-1.12355451458383,"Up in HBV.myr",3.99752334813785,"C4A","Complement C4-A","P0C0L4"
-1.3492607301407,18.507417541645,-10.5938649925477,3.8675906333721e-06,0.000127906747375092,4.94815371604444,"P0DJI9",3,-10.3530245764645,4.15841240885608e-06,0.000101333944489493,1.3492607301407,"Up in CTRL",3.99424505182524,"SAA2","Serum amyloid A-2 protein","P0DJI9"
1.50296776768628,23.7301215034368,9.43874103278424,9.50950171880407e-06,0.000220144964790314,4.0074722987015,"P02647",31,10.1730409398885,4.7784579936446e-06,0.000113457746208074,-1.50296776768627,"Up in HBV.myr",3.94516584776866,"APOA1","Apolipoprotein A-I","P02647"
-1.40306567097197,15.434973307851,-11.3545328217969,2.23852789882555e-06,9.65583869097062e-05,5.51452178004918,"P13693",1,-10.122871500897,4.96909527271141e-06,0.000115034555563269,1.40306567097198,"Up in CTRL",3.93917168107092,"TPT1","Translatiolly-controlled tumor protein","P13693"
-2.52289087892967,14.4662876165065,-10.1120236671261,5.56834453780349e-06,0.000143230195611279,4.56828366464641,"P29966",2,-10.057928160675,5.22851161709967e-06,0.0001180878477423,2.52289087892967,"Up in CTRL",3.92779479273374,"MARCKS","Myristoylated alanine-rich C-kise substrate","P29966"
2.04072953585383,17.1439324512426,10.3754420196721,4.55407183162146e-06,0.000136034532776822,4.77807758823347,"A0A6Q8PFV8",1,9.92274260230728,5.81807371214162e-06,0.000128274672796265,-2.04072953585383,"Up in HBV.myr",3.8918590844719,"GNB4","Guanine nucleotide-binding protein subunit beta-4","A0A6Q8PFV8"
-1.84218204420295,23.5357243585728,-9.30328199420624,1.06320615550746e-05,0.000228960209302304,3.89014329277825,"P04179",19,-9.66084774405659,7.18179396530363e-06,0.000154659097950492,1.84218204420295,"Up in CTRL",3.81062452717404,"SOD2","Superoxide dismutase [Mn], mitochondrial","P04179"
0.845309519498777,20.8586202032478,8.38747202871642,2.34748878512069e-05,0.000361993546265627,3.05387084119893,"P18065",18,9.56378986647935,7.77431576884907e-06,0.000163614009135324,-0.845309519498773,"Up in HBV.myr",3.78617951344165,"IGFBP2","Insulin-like growth factor-binding protein 2","P18065"
-0.957059353633881,20.0558979843878,-8.72507014324442,1.73920705721905e-05,0.000322101146996968,3.3711862769663,"P07602",14,-9.53291454242519,7.97400758722883e-06,0.000164087356128309,0.957059353633877,"Up in CTRL",3.78492488253778,"PSAP","Prosaposin","P07602"
1.21590817260157,19.4653662760759,8.62459565516973,1.89967747036667e-05,0.000333667293792523,3.27788869906699,"P02671",24,9.35638647458805,9.23073456454558e-06,0.000185818700147157,-1.21590817260157,"Up in HBV.myr",3.73091058225812,"FGA","Fibrinogen alpha chain","P02671"
1.35000922219243,16.7370317387686,9.37366671766215,1.0031456680128e-05,0.000221169735376156,3.95130252317744,"P43251",3,9.21949259367496,1.03567537049358e-05,0.000204050083633415,-1.35000922219242,"Up in HBV.myr",3.69026322288766,"BTD","Biotinidase","P43251"
-0.843304821625217,18.8306330961854,-8.42091462036586,2.27778232779983e-05,0.000360065594199457,3.08579609725918,"P05783",11,-9.15250240407576,1.09625660854356e-05,0.000211486170731528,0.843304821625225,"Up in CTRL",3.67471802626222,"KRT18","Keratin, type I cytoskeletal 18","P05783"
1.39086718856108,17.2097218540979,9.02867104099819,1.33876697654087e-05,0.000275488493394855,3.64741256167708,"P27169",4,9.06874445520916,1.1775879134789e-05,0.000222540083241114,-1.39086718856108,"Up in HBV.myr",3.65259175383987,"PON1","Serum paraoxose/arylesterase 1","P27169"
1.70482730274088,15.0060935058425,9.4051518557475,9.7750527881411e-06,0.000220773143458992,3.97852412320378,"P0C0L5",1,8.91736795708091,1.34207467533342e-05,0.000248552229871749,-1.70482730274087,"Up in HBV.myr",3.60458233626004,"C4B","Complement C4-B","P0C0L5"
-0.877730197838972,17.9982019861602,-8.41295906080969,2.29415443388423e-05,0.000360065594199457,3.07821145009149,"Q9NY33",8,-8.86611908744056,1.40340042064687e-05,0.000254813488140981,0.877730197838975,"Up in CTRL",3.59377758705035,"DPP3","Dipeptidyl peptidase 3","Q9NY33"
-1.29898702338645,17.7786569583588,-8.48203931731934,2.15622027272822e-05,0.000359737367038461,3.14386457727312,"P02794",10,-8.78367848525256,1.50866166365262e-05,0.000267361915499357,1.29898702338645,"Up in CTRL",3.57290045596123,"FTH1","Ferritin heavy chain","P02794"
1.63466064654975,17.6674682571285,8.67714684991498,1.81379188098029e-05,0.000329327702311323,3.32680497572441,"P36980",5,8.76755207010894,1.53025718374362e-05,0.000267361915499357,-1.63466064654975,"Up in HBV.myr",3.57290045596123,"CFHR2","Complement factor H-related protein 2","P36980"
1.75623357085977,17.2199679025265,9.14525836978472,1.21312460129145e-05,0.00025530758654452,3.75127399527805,"Q9UPZ9",1,8.72523644398902,1.58856739027105e-05,0.00027240988951685,-1.75623357085977,"Up in HBV.myr",3.56477712992873,"CILK1","Serine/threonine-protein kise ICK","Q9UPZ9"
0.897307692359099,19.1079177096954,8.00293911271299,3.34372673605115e-05,0.000448737819939618,2.67872786227689,"Q08380",13,8.66216556351128,1.68009231023962e-05,0.000282866450778526,-0.897307692359099,"Up in HBV.myr",3.54841855874934,"LGALS3BP","Galectin-3-binding protein","Q08380"
1.00612582697837,21.7055757468699,7.75373693417322,4.2359604488297e-05,0.000552464700791029,2.42742699697763,"P00734",25,8.55858844642358,1.8433179984057e-05,0.000296105152522834,-1.00612582697837,"Up in HBV.myr",3.52855403539096,"F2","Prothrombin","P00734"
-1.25936149842835,16.6644383990942,-8.82543632025668,1.5937659986524e-05,0.000305637661428412,3.46343918741641,"P00995",2,-8.5636696092063,1.83491374175156e-05,0.000296105152522834,1.25936149842835,"Up in CTRL",3.52855403539096,"SPINK1","Serine protease inhibitor Kazal-type 1","P00995"
-1.19476437514578,20.4962231961693,-8.23130595181172,2.7058235752583e-05,0.000374091829714617,2.90332280074445,"P02792",10,-8.55177501456641,1.85465430305879e-05,0.000296105152522834,1.19476437514578,"Up in CTRL",3.52855403539096,"FTL","Ferritin light chain","P02792"
1.66329687460505,21.2632853796559,8.47208503820907,2.17551755444425e-05,0.000359737367038461,3.1344328339129,"P03952",4,8.51849017822263,1.91115368749232e-05,0.000299953951630151,-1.66329687460505,"Up in HBV.myr",3.52294541224006,"KLKB1","Plasma kallikrein","P03952"
1.79749629582203,18.392770936807,8.27533669003891,2.59902016306165e-05,0.000370260410922321,2.94601600831303,"P04196",12,8.47551149761115,1.9869417657109e-05,0.000306651345841382,-1.79749629582203,"Up in HBV.myr",3.51335512492658,"HRG","Histidine-rich glycoprotein","P04196"
-1.4143062467769,16.7872713065997,-8.61860024780244,1.90975880896368e-05,0.000333667293792523,3.27229133948534,"O14950",2,-8.43710955896617,2.05747662314067e-05,0.000312331697217747,1.4143062467769,"Up in CTRL",3.50538393883028,"MYL12A;MYL12B","Myosin regulatory light chain 12B","O14950"
-1.34983598106068,17.2477289637209,-8.31714993070171,2.50189923984883e-05,0.000361993546265627,2.98637927736776,"H7BYY1",4,-8.35628939825786,2.21514301684518e-05,0.000325590862475974,1.34983598106067,"Up in CTRL",3.48732779184164,"TPM1","Tropomyosin 1 (Alpha), isoform CRA_m","H7BYY1"
-1.5406552746752,15.5160319299014,-8.86404720444225,1.54144793980747e-05,0.000303698040906748,3.49868055001369,"Q9UBI6",1,-8.36274805939101,2.20206436231105e-05,0.000325590862475974,1.5406552746752,"Up in CTRL",3.48732779184164,"GNG12","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12","Q9UBI6"
-1.70278032187253,16.2681394475882,-8.16036751630669,2.88825851453245e-05,0.000393312850655448,2.83412753711818,"P21980",7,-8.29042067354961,2.35354027107538e-05,0.000340527857971219,1.70278032187253,"Up in CTRL",3.46784735344787,"TGM2","Protein-glutamine gamma-glutamyltransferase 2","P21980"
1.28188914595684,17.2907546906772,8.34558954572497,2.43813847597399e-05,0.000361993546265627,3.01373316725074,"A0A140TA44",3,8.23138839476883,2.48572316391253e-05,0.000354119946120463,-1.28188914595685,"Up in HBV.myr",3.45084961053055,"C4A","C4a aphylatoxin","A0A140TA44"
-0.983036385635074,17.2720480057253,-8.42477788845868,2.26987861905131e-05,0.000360065594199457,3.08947700983444,"P10619",3,-8.18756796632188,2.58914810400636e-05,0.000357843454374611,0.983036385635078,"Up in CTRL",3.44630692243491,"CTSA","Lysosomal protective protein","P10619"
-1.02081695204422,15.2762225123398,-8.5845894784373,1.96808166321156e-05,0.000337489559284056,3.24047378170856,"Q96HE7",2,-8.20148522992248,2.55579442030375e-05,0.000357843454374611,1.02081695204422,"Up in CTRL",3.44630692243491,"ERO1A","ERO1-like protein alpha","Q96HE7"
1.35122271494318,16.0710603468623,8.3236932278749,2.48706757101766e-05,0.000361993546265627,2.99267989338901,"P13671",2,8.14349821162045,2.69797662205436e-05,0.000364542320902898,-1.35122271494317,"Up in HBV.myr",3.43825204576116,"C6","Complement component C6","P13671"
-1.0281197126587,17.3761189848419,-7.63785153640337,4.73808088630938e-05,0.000609369847322568,2.30829070992902,"P15144",15,-8.13625113298569,2.71635206720302e-05,0.000364542320902898,1.0281197126587,"Up in CTRL",3.43825204576116,"ANPEP","Aminopeptidase N","P15144"
0.649116437044771,21.8471533969569,5.91460619591992,0.000297414434288298,0.00216854933977137,0.348255980350536,"P04114",128,8.11214907947285,2.77846569609072e-05,0.000367551319225715,-0.649116437044775,"Up in HBV.myr",3.4346820141294,"APOB","Apolipoprotein B-100","P04114"
0.871135072197383,17.2271887581173,7.58335357530265,4.99666081903406e-05,0.000633823002524046,2.25175427898398,"O95479",8,7.92621209579029,3.31391590322341e-05,0.000432209313575335,-0.871135072197372,"Up in HBV.myr",3.36430587884381,"H6PD","GDH/6PGL endoplasmic bifunctiol protein","O95479"
-1.52505393249508,24.1029261199191,-7.49036835811103,5.47459503899676e-05,0.000685064190015,2.15452854721771,"P10809",28,-7.83546972232903,3.61582938989767e-05,0.000465035835422951,1.52505393249508,"Up in CTRL",3.33251357931051,"HSPD1","60 kDa heat shock protein, mitochondrial","P10809"
1.05863771840045,22.4951758117927,7.29934557818692,6.62292157235816e-05,0.000786259663590212,1.95172808266122,"P04004",19,7.79535929718815,3.75885279618589e-05,0.00047680790263947,-1.05863771840045,"Up in HBV.myr",3.32165655518839,"VTN","Vitronectin","P04004"
-0.884834584174548,16.7745388538602,-8.23094782395806,2.70671194285954e-05,0.000374091829714617,2.90297475208002,"Q07021",2,-7.77701786688704,3.82632384041664e-05,0.000478807550841325,0.884834584174548,"Up in CTRL",3.31983900934569,"C1QBP","Complement component 1 Q subcomponent-binding protein, mitochondrial","Q07021"
0.692711400035808,24.0781138432041,6.474894719417,0.000157625276919518,0.00136412155539695,1.02656407632624,"P01008",33,7.74446564492473,3.94938522196254e-05,0.000487617428738308,-0.692711400035801,"Up in HBV.myr",3.31192077994127,"SERPINC1","Antithrombin-III","P01008"
-1.00947957955055,20.3352338544228,-7.0175214296607,8.83268319173816e-05,0.000962242898299945,1.64478877750498,"P07237",33,-7.71576943230523,4.06149636654252e-05,0.00049171701824811,1.00947957955055,"Up in CTRL",3.3082847605865,"P4HB","Protein disulfide-isomerase","P07237"
0.751796839052279,17.5875363414136,7.45858916398542,5.64933532048585e-05,0.000697504600902653,2.12107772219096,"Q9BS26",6,7.70891505905077,4.08879162042165e-05,0.00049171701824811,-0.751796839052275,"Up in HBV.myr",3.3082847605865,"ERP44","Endoplasmic reticulum resident protein 44","Q9BS26"
1.2394392069983,18.226451403733,8.33358419646316,2.46483211432665e-05,0.000361993546265627,3.00219593894794,"Q4G0N4",1,7.69187339092643,4.15753531296388e-05,0.000493574064077507,-1.2394392069983,"Up in HBV.myr",3.30664766932319,"DK2","D kise 2, mitochondrial","Q4G0N4"
0.71377334503563,23.4725641287633,6.86987981859092,0.000103061012268905,0.00105386076163785,1.48019844533763,"P08697",15,7.63198941242568,4.40939911631718e-05,0.000516848554646798,-0.713773345035623,"Up in HBV.myr",3.28663669388169,"SERPINF2","Alpha-2-antiplasmin","P08697"
1.5358804345002,15.6020682107561,7.93529270877095,3.56338393386126e-05,0.000471384788965076,2.61116252449488,"P06276",1,7.57689862614925,4.65602501613171e-05,0.000533883329904614,-1.5358804345002,"Up in HBV.myr",3.27255363944077,"BCHE","Cholinesterase","P06276"
0.744482560278527,18.2970808262096,7.06883169044477,8.37627608287566e-05,0.000923384720564626,1.7013723210971,"P22792",10,7.56540114796015,4.70939154508954e-05,0.000533883329904614,-0.744482560278527,"Up in HBV.myr",3.27255363944077,"CPN2","Carboxypeptidase N subunit 2","P22792"
0.714329439834181,21.6946142696115,6.85438833042964,0.00010475763008653,0.00105440832021877,1.46277434980365,"Q06033",14,7.56149135137362,4.72769255423092e-05,0.000533883329904614,-0.714329439834177,"Up in HBV.myr",3.27255363944077,"ITIH3","Inter-alpha-trypsin inhibitor heavy chain H3","Q06033"
0.998952117513522,17.8320005880843,7.30251218261795,6.60184595684962e-05,0.000786259663590212,1.95512400556077,"P08185",5,7.40020317948558,5.5555086794277e-05,0.000601425701580801,-0.998952117513525,"Up in HBV.myr",3.2208180165145,"SERPI6","Corticosteroid-binding globulin","P08185"
-1.35584147650017,18.0884269632648,-7.27827397483325,6.7650697931319e-05,0.000792968940308879,1.92910096331649,"P09382",7,-7.41082974708569,5.49631081514197e-05,0.000601425701580801,1.35584147650017,"Up in CTRL",3.2208180165145,"LGALS1","Galectin-1","P09382"
-0.988412971489872,20.7040166047325,-7.07652264941246,8.3101324632098e-05,0.000923384720564626,1.70982653549308,"P0DJI8",12,-7.42974306833323,5.39266125153681e-05,0.000601425701580801,0.988412971489872,"Up in CTRL",3.2208180165145,"SAA1","Serum amyloid A-1 protein","P0DJI8"
-0.893555478747821,19.3658852481458,-7.08104563778182,8.27150286534349e-05,0.000923384720564626,1.71479509079611,"P68104",9,-7.39485010145982,5.58559506867698e-05,0.000601425701580801,0.893555478747821,"Up in CTRL",3.2208180165145,"EEF1A1;EEF1A1P5","Elongation factor 1-alpha 1","P68104"
-0.939845368408079,20.3511228911838,-7.1048829944131,8.07115689232805e-05,0.000922702627443923,1.74094042322573,"P18428",8,-7.35678458175975,5.80478685180359e-05,0.000617842830433348,0.939845368408072,"Up in CTRL",3.20912198859509,"LBP","Lipopolysaccharide-binding protein","P18428"
0.833294264737678,19.0744248755071,6.80560975507634,0.000110303862431009,0.00108109299314923,1.40771732291937,"P04003",12,7.24053210311328,6.53502710037297e-05,0.000673759264677378,-0.833294264737674,"Up in HBV.myr",3.17149524990079,"C4BPA","C4b-binding protein alpha chain","P04003"
-0.717843077660845,19.7165833733621,-6.68443210088614,0.000125533092090304,0.00117417821490527,1.26966280715712,"P07858",12,-7.23853631312249,6.54841617936976e-05,0.000673759264677378,0.717843077660849,"Up in CTRL",3.17149524990079,"CTSB","Cathepsin B","P07858"
0.890293296547874,17.9851745291719,6.95525983242294,9.42367193864648e-05,0.00100302531209042,1.57570272761739,"Q14520",9,7.25582311730062,6.43343936625072e-05,0.000673759264677378,-0.890293296547874,"Up in HBV.myr",3.17149524990079,"HABP2","Hyaluron-binding protein 2","Q14520"
0.548433970036676,25.2845189916583,5.23358133834249,0.000679853096573833,0.00392036150661668,-0.53455287060172,"P02787",95,7.22170374014292,6.66254937896473e-05,0.000677969310430916,-0.548433970036676,"Up in HBV.myr",3.16878996485295,"TF","Serotransferrin","P02787"
-1.51186633367257,18.1152781753637,-6.90965588250588,9.88417014700715e-05,0.0010283979276549,1.52480185706085,"P38646",11,-7.06440911146553,7.84156791869848e-05,0.000789270857903782,1.51186633367258,"Up in CTRL",3.10277393227031,"HSPA9","Stress-70 protein, mitochondrial","P38646"
0.61554848573935,19.029745735309,6.40756871850853,0.000169774275387807,0.00142919071826463,0.947256608594079,"Q08830",11,7.01447517330467,8.26249108667935e-05,0.000816669808725765,-0.615548485739353,"Up in HBV.myr",3.08795349944537,"FGL1","Fibrinogen-like protein 1","Q08830"
1.4465298654004,14.9848181708237,7.32864000104122,6.43074641939161e-05,0.000783535682152188,1.98309975411716,"Q8NBP7",1,7.01129037993521,8.29016868468919e-05,0.000816669808725765,-1.4465298654004,"Up in HBV.myr",3.08795349944537,"PCSK9","Proprotein convertase subtilisin/kexin type 9","Q8NBP7"
-0.6267137550755,20.1770647291924,-6.18457395657228,0.000217963292246872,0.00168481664193965,0.680330280710505,"P27797",17,-6.99843332622082,8.402944962653e-05,0.000819066003728071,0.626713755075503,"Up in CTRL",3.08668109958283,"CALR","Calreticulin","P27797"
-1.89849884021553,15.071570826491,-7.1336409545772,7.83654095305764e-05,0.000907079615316421,1.77239289820647,"Q02338",1,-6.97983653606991,8.56906446716846e-05,0.000826557676728958,1.89849884021552,"Up in CTRL",3.08272683621091,"BDH1","D-beta-hydroxybutyrate dehydrogese, mitochondrial","Q02338"
0.983271932002403,21.5519570099776,6.66580701112487,0.000128072558856382,0.0011859518950101,1.24828058218549,"P43652",11,6.94341192842218,8.90499980789163e-05,0.000841431614500781,-0.983271932002403,"Up in HBV.myr",3.07498117458037,"AFM","Afamin","P43652"
