"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.646911172210508,23.0176312950436,-14.6634112817341,4.9107324347731e-07,0.00013944141670739,7.10172921494761,"Q3LXA3",45,-17.4773870584044,7.02095570873257e-09,2.92125501825319e-06,0.646911172210508,"Up in HBV",5.53443052854998,"TKFC","Triokinase/FMN cyclase","Q3LXA3"
-0.615359007186932,20.8894214493123,-14.9016547612414,4.33793608441842e-07,0.00013944141670739,7.22298099944195,"Q9UBR1",27,-17.3962860087368,7.34845300583562e-09,2.92125501825319e-06,0.615359007186935,"Up in HBV",5.53443052854998,"UPB1","Beta-ureidopropionase","Q9UBR1"
-1.69117998736754,17.3220872199925,-22.3551020883162,1.85228727714595e-08,1.94537026139309e-05,10.1115354269786,"P05543",2,-16.9010521628632,9.75026909971004e-09,3.63380341509819e-06,1.69117998736754,"Up in HBV",5.43963857126227,"SERPINA7","Thyroxine-binding globulin","P05543"
-0.607183442613426,21.5510919545921,-17.2648120488527,1.39008506983446e-07,6.37621328570992e-05,8.31178211708692,"P04066",10,-16.6764828427762,1.11129012622487e-08,3.68145723482162e-06,0.607183442613426,"Up in HBV",5.43398024008443,"FUCA1","Tissue alpha-L-fucosidase","P04066"
-0.648273407323352,24.6110757301891,-14.2668880996269,6.06228447442711e-07,0.000157171314439169,6.89471670908532,"P05089",31,-16.6901005283913,1.10245824862185e-08,3.68145723482162e-06,0.648273407323344,"Up in HBV",5.43398024008443,"ARG1","Arginase-1","P05089"
-0.502865799475011,20.574594413789,-14.7286345454731,4.74590752479274e-07,0.00013944141670739,7.13515325134588,"Q08380",18,-16.4407924657513,1.2771058535392e-08,4.00809589718644e-06,0.502865799475011,"Up in HBV",5.39706189614264,"LGALS3BP","Galectin-3-binding protein","Q08380"
-0.528516694632319,20.4795319490935,-14.7198427322166,4.76775903270777e-07,0.00013944141670739,7.13065798590964,"Q9UHL4",15,-15.8978297322784,1.77216349600637e-08,5.283705463343e-06,0.528516694632316,"Up in HBV",5.27706139984064,"DPP7","Dipeptidyl peptidase 2","Q9UHL4"
-0.605558527616914,20.2122260931188,-15.2223286461854,3.68167540426347e-07,0.00013944141670739,7.38261113784144,"P14920",11,-15.5291523637546,2.22695226222131e-08,6.07357033227239e-06,0.60555852761691,"Up in HBV",5.21655593499324,"DAO","D-amino-acid oxidase","P14920"
0.832409525842916,17.332489769921,14.9532475581968,4.22401288469719e-07,0.00013944141670739,7.24893745962322,"Q5TFQ8",9,15.4878582226237,2.28537990985296e-08,6.07357033227239e-06,-0.832409525842916,"Up in CTRL",5.21655593499324,"SIRPA;SIRPB1","Tyrosine-protein phosphatase non-receptor type substrate 1","Q5TFQ8"
-0.664201638813672,20.1202237760368,-14.5727253801715,5.1506794563376e-07,0.000139606825446096,7.05496581559636,"Q9Y646",12,-15.448490466154,2.34264829183741e-08,6.07357033227239e-06,0.664201638813676,"Up in HBV",5.21655593499324,"CPQ","Carboxypeptidase Q","Q9Y646"
0.656048928088705,18.4276360927483,13.2406918254095,1.07368096773794e-06,0.000211700647215085,6.32672710496016,"P02786",22,15.0943099705001,2.93471187393021e-08,7.15587197800919e-06,-0.656048928088705,"Up in CTRL",5.14533743777229,"TFRC","Transferrin receptor protein 1","P02786"
-0.608846377826662,24.3924131824785,-13.0660939327093,1.18815698196376e-06,0.000221405627607809,6.22515274613777,"Q06520",25,-15.0600704765815,3.00011402733909e-08,7.15587197800919e-06,0.608846377826662,"Up in HBV",5.14533743777229,"SULT2A1","Sulfotransferase 2A1","Q06520"
-0.573912986832184,21.5180571303593,-12.637321700932,1.53200811314204e-06,0.000261010410819029,5.96919824618168,"P04114",137,-14.9016596270248,3.32420036758199e-08,7.40212384246991e-06,0.57391298683218,"Up in HBV",5.13064365314372,"APOB","Apolipoprotein B-100","P04114"
-0.443381608216075,23.5589709620662,-12.083979245561,2.15225932101979e-06,0.000289861779621667,5.62451423802697,"Q06278",94,-14.8890385953869,3.35162407758993e-08,7.40212384246991e-06,0.443381608216075,"Non-significant",5.13064365314372,"AOX1","Aldehyde oxidase","Q06278"
-0.643616253583826,24.1878949411982,-12.4724646319789,1.69285108832061e-06,0.000278120467365305,5.8682430959505,"Q13228",50,-14.6649434235566,3.88219263000429e-08,8.26768380454127e-06,0.643616253583826,"Up in HBV",5.08261614120885,"SELENBP1","Methanethiol oxidase","Q13228"
-0.368838386002363,21.3553985655839,-11.8531775443413,2.49055748614298e-06,0.00030939988103897,5.47570355260277,"P07686",27,-14.2342333292759,5.17958634527292e-08,9.2789831946404e-06,0.368838386002363,"Non-significant",5.03249961183622,"HEXB","Beta-hexosaminidase subunit beta","P07686"
0.632416648344126,20.6864582512276,12.1418353652405,2.07574269462804e-06,0.000289861779621667,5.66134200112542,"P08670",34,14.1255009364731,5.57768063527249e-08,9.2789831946404e-06,-0.632416648344122,"Up in CTRL",5.03249961183622,"VIM","Vimentin","P08670"
-0.533271263137284,23.5457280777761,-12.0581372281215,2.18745263843284e-06,0.000289861779621667,5.60800374602927,"P09488",29,-14.0791289309078,5.75754449441044e-08,9.2789831946404e-06,0.533271263137284,"Up in HBV",5.03249961183622,"GSTM1","Glutathione S-transferase Mu 1","P09488"
0.540650147632576,22.307710575265,13.8840078835828,7.46891139824664e-07,0.000173476944962628,6.68840532310313,"P0DJI8",11,14.1081945506704,5.64407763818276e-08,9.2789831946404e-06,-0.540650147632572,"Up in CTRL",5.03249961183622,"SAA1","Serum amyloid A-1 protein","P0DJI8"
-0.522132668419026,21.2806898938515,-12.3199259816185,1.85868257841514e-06,0.000278605484863477,5.77353226790711,"P10253",23,-14.162539446811,5.43843433462004e-08,9.2789831946404e-06,0.522132668419026,"Up in HBV",5.03249961183622,"GAA","Lysosomal alpha-glucosidase","P10253"
-0.63078046274066,21.6507378317979,-13.0069085228111,1.23001787412854e-06,0.000222260502528135,6.19037808418691,"P10619",15,-14.3164581595601,4.89919754908897e-08,9.2789831946404e-06,0.630780462740667,"Up in HBV",5.03249961183622,"CTSA","Lysosomal protective protein","P10619"
-0.57660019730309,21.5895827415689,-12.3583493733506,1.81525985340635e-06,0.000278605484863477,5.79750832927234,"P24298",30,-14.4038664463969,4.6192332226994e-08,9.2789831946404e-06,0.576600197303094,"Up in HBV",5.03249961183622,"GPT","Alanine aminotransferase 1","P24298"
-0.713453165430778,23.2944075710727,-12.440938118368,1.72571814397388e-06,0.000278120467365305,5.84877161508362,"P49327",170,-14.3231283437005,4.87719148314636e-08,9.2789831946404e-06,0.713453165430774,"Up in HBV",5.03249961183622,"FASN","Fatty acid synthase","P49327"
-0.924406303191304,21.0761614523099,-12.3110355192908,1.86889475004848e-06,0.000278605484863477,5.7679731465691,"TRFE_HUMAN",59,-14.1644048511187,5.43152269769391e-08,9.2789831946404e-06,0.924406303191315,"Up in HBV",5.03249961183622,"TF","Serotransferrin","TRFE_HUMAN"
-1.42861201647172,18.3954509527941,-13.1978602905897,1.10057354748745e-06,0.000211700647215085,6.30194810220964,"P12109",5,-13.8687815916612,6.65709757456614e-08,1.0131004109577e-05,1.42861201647172,"Up in HBV",4.99434750847611,"COL6A1","Collagen alpha-1(VI) chain","P12109"
-0.470695326972354,20.3884091384734,-11.5268439923838,3.07519055581199e-06,0.000345987948760508,5.25998046697756,"P47989",42,-13.8391121168612,6.79591085666746e-08,1.0131004109577e-05,0.470695326972354,"Non-significant",4.99434750847611,"XDH","Xanthine dehydrogenase/oxidase","P47989"
-0.704587536551681,24.5551531815273,-11.975733228457,2.30405197998477e-06,0.000298675259927156,5.55510233160613,"Q93088",43,-13.9091346970796,6.47325500498624e-08,1.0131004109577e-05,0.704587536551685,"Up in HBV",4.99434750847611,"BHMT","Betaine--homocysteine S-methyltransferase 1","Q93088"
-0.522407519508043,21.5630837712678,-11.6109237653791,2.9110950373684e-06,0.000333824225150534,5.31616989229403,"Q9NR19",36,-13.6957439072918,7.51284877624256e-08,1.09266139640816e-05,0.522407519508047,"Up in HBV",4.96151440022256,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","Q9NR19"
-0.574440474629107,19.8346509877279,-11.6812583859557,2.78133314529294e-06,0.000325197834223172,5.36284669817878,"CO5_HUMAN",35,-13.6592280321937,7.70840763652003e-08,1.09441035087069e-05,0.5744404746291,"Up in HBV",4.96081980807209,"C5","Complement C5","CO5_HUMAN"
-1.22665033610382,19.2891993335363,-13.861109630038,7.56397881775672e-07,0.000173476944962628,6.67586048035026,"P10643",4,-13.5468222015162,8.34619848570445e-08,1.15740422256408e-05,1.22665033610382,"Up in HBV",4.93651493753068,"C7","Complement component C7","P10643"
-0.490661845818941,22.2390478327758,-11.4125747578824,3.31505226322618e-06,0.000359411939011232,5.18292525598114,"P09972",31,-13.411319225333,9.19290680197627e-08,1.24584780136783e-05,0.490661845818938,"Non-significant",4.90453500989469,"ALDOC","Fructose-bisphosphate aldolase C","P09972"
-0.559230601192972,18.8831914079037,-13.2755491996617,1.05233811021844e-06,0.000211700647215085,6.34682688039305,"Q9HAT2",10,-13.3732825487379,9.4471613836472e-08,1.25185385179307e-05,0.559230601192972,"Up in HBV",4.90244637005902,"SIAE","Sialate O-acetylesterase","Q9HAT2"
-0.459252625115411,26.9210317815204,-11.1573657762118,3.93015970380229e-06,0.000377992617964081,5.00789723364462,"P00325",37,-13.3030923563652,9.93678082964122e-08,1.28810921928588e-05,0.459252625115404,"Non-significant",4.89004731141551,"ADH1B","All-trans-retinol dehydrogenase [NAD(+)] ADH1B","P00325"
-0.432459804356135,20.0202988679492,-11.2238606598106,3.75842428471132e-06,0.000374215157620141,5.05389663690842,"Q9ULD0",29,-13.2586653831835,1.02609939189671e-07,1.3018363135915e-05,0.432459804356139,"Non-significant",4.88544361835839,"OGDHL","2-oxoglutarate dehydrogenase-like, mitochondrial","Q9ULD0"
-0.463160555086645,22.0497984917703,-11.0533117631406,4.21680082530967e-06,0.000386842820328024,4.93534647295382,"P00439",40,-13.1994664789887,1.07111218240522e-07,1.30441311879443e-05,0.463160555086642,"Non-significant",4.88458484204074,"PAH","Phenylalanine-4-hydroxylase","P00439"
-0.62664404312677,19.521290198135,-13.5827030554071,8.83524545031941e-07,0.000195128031926869,6.52142067242007,"P09668",8,-13.1984795967636,1.0718806443221e-07,1.30441311879443e-05,0.62664404312677,"Up in HBV",4.88458484204074,"CTSH","Pro-cathepsin H","P09668"
-0.401942345459986,20.3329146994358,-11.2791134537063,3.62209674031235e-06,0.000372389014870389,5.09190562619178,"P06865",23,-13.0740432945951,1.17378501106477e-07,1.39985600419585e-05,0.401942345459986,"Non-significant",4.85391663560709,"HEXA","Beta-hexosaminidase subunit alpha","P06865"
-0.893509488121246,22.4481834915682,-11.0983049434877,4.0900814082754e-06,0.000381080553711659,4.96680326672936,"P02751",114,-12.7121115887425,1.53551168281206e-07,1.76990963839292e-05,0.893509488121239,"Up in HBV",4.75204890569983,"FN1","Fibronectin","P02751"
-0.393427054389985,22.4089696909154,-10.3809684808286,6.74399560820938e-06,0.000478743402520864,4.44915116285197,"Q9UI17",52,-12.7052616489643,1.54343956391802e-07,1.76990963839292e-05,0.393427054389985,"Non-significant",4.75204890569983,"DMGDH","Dimethylglycine dehydrogenase, mitochondrial","Q9UI17"
-0.411580997996182,21.127496091419,-11.7210056228232,2.71087365411213e-06,0.000323298791989413,5.38909396116027,"Q96C23",15,-12.6353672690158,1.62694103399958e-07,1.83046214825273e-05,0.411580997996182,"Non-significant",4.73743924737515,"GALM","Galactose mutarotase","Q96C23"
-0.42614895368504,18.4147140935084,-11.161933689401,3.91808543063754e-06,0.000377992617964081,5.01106621891615,"P10586",19,-12.5818322108657,1.69423898903072e-07,1.87087909103522e-05,0.42614895368504,"Non-significant",4.72795427866405,"PTPRF","Receptor-type tyrosine-protein phosphatase F","P10586"
-0.433101315345652,23.1066361808062,-10.5066109981662,6.1650812044471e-06,0.000457755061668774,4.54236949720582,"P09467",28,-12.3025553551807,2.09844695035569e-07,2.27509802999472e-05,0.433101315345652,"Non-significant",4.6429998856141,"FBP1","Fructose-1,6-bisphosphatase 1","P09467"
-0.647778985045086,19.5707399379079,-13.3820264748702,9.90031658336323e-07,0.000210841384952125,6.40786079239263,"P17050",6,-12.1348990185514,2.39102454629864e-07,2.45822058096186e-05,0.647778985045086,"Up in HBV",4.609379149604,"NAGA","Alpha-N-acetylgalactosaminidase","P17050"
-0.441616512870606,19.6614842855751,-11.3069420007982,3.55553589018794e-06,0.000372384822668675,5.11097632680499,"Q14894",14,-12.1349170119069,2.39099084853314e-07,2.45822058096186e-05,0.44161651287061,"Non-significant",4.609379149604,"CRYM","Ketimine reductase mu-crystallin","Q14894"
-0.466869921108483,22.1270759835795,-10.1943205218213,7.7195519815888e-06,0.000511463205180156,4.30858361092522,"Q8WXH0",74,-12.1738156090715,2.31934090695975e-07,2.45822058096186e-05,0.466869921108483,"Non-significant",4.609379149604,"SYNE2","Nesprin-2","Q8WXH0"
0.667617213322053,20.729735481535,11.1266274641454,4.01250051419268e-06,0.000379786358192555,4.98653778563219,"P01011",12,12.0953346998112,2.46639097813972e-07,2.49272701739782e-05,-0.667617213322057,"Up in CTRL",4.60332527918941,"SERPINA3","Alpha-1-antichymotrypsin","P01011"
-0.464164861703953,23.5792837980383,-10.2437653513237,7.44659399111381e-06,0.000510391264011628,4.34606730420638,"P34896",35,-12.0598408280626,2.53621644098446e-07,2.52057643959839e-05,0.464164861703949,"Non-significant",4.59850012750875,"SHMT1","Serine hydroxymethyltransferase, cytosolic","P34896"
-0.579316985904619,21.0088727165986,-10.4732194914575,6.31332034141988e-06,0.000459101575559595,4.51770407683684,"Q8N142",27,-12.0356202359962,2.58510340125723e-07,2.52704452158965e-05,0.579316985904615,"Up in HBV",4.597387106592,"ADSS1","Adenylosuccinate synthetase isozyme 1","Q8N142"
-0.435458512685983,20.5074494947161,-10.757653885378,5.167387280455e-06,0.000428587645031976,4.72532988236211,"A6ND91",17,-11.9485623570031,2.76950960167034e-07,2.66136006863944e-05,0.435458512685983,"Non-significant",4.5748963636131,"ASPDH","Putative L-aspartate dehydrogenase","A6ND91"
-0.416438796253718,20.8598803594369,-9.88430601307951,9.70847847343329e-06,0.000571576800582804,4.06942501058385,"P0C0L4",81,-11.9295043763386,2.81176730377804e-07,2.66136006863944e-05,0.416438796253718,"Non-significant",4.5748963636131,"C4A","Complement C4-A","P0C0L4"
-1.03051177678854,20.1291584835953,-10.5970920346022,5.78258074182358e-06,0.000447812064460961,4.60881346922688,"Q99519",13,-11.8172085431555,3.07552104661635e-07,2.86552062515208e-05,1.03051177678853,"Up in HBV",4.54279646127446,"NEU1","Sialidase-1","Q99519"
-0.425327908095948,19.8118782261438,-11.7758637054184,2.61688629152626e-06,0.00031845903992594,5.42516601817304,"P15289",11,-11.7878085126422,3.14895872983916e-07,2.88880629323552e-05,0.425327908095948,"Non-significant",4.53928157847403,"ARSA","Arylsulfatase A","P15289"
-0.442765058271529,22.7833041150254,-10.67647441539,5.46875711363304e-06,0.000433005848079586,4.66664019312876,"CAH2_HUMAN",16,-11.7661534823392,3.20427524936477e-07,2.89501413817608e-05,0.442765058271526,"Non-significant",4.53834931099808,"CA2","Carbonic anhydrase 2","CAH2_HUMAN"
-0.521805919347365,19.5357397308021,-11.2211053377864,3.76537136629356e-06,0.000374215157620141,5.05199616501288,"Q9HB40",11,-11.7359923541151,3.28309678169965e-07,2.92195613571269e-05,0.521805919347369,"Up in HBV",4.53432630796398,"SCPEP1","Retinoid-inducible serine carboxypeptidase","Q9HB40"
-0.495621242398968,19.5061257200963,-11.9214374517317,2.38467808155721e-06,0.00030254968936863,5.52003334986862,"P17900",9,-11.6483226095908,3.52448807050473e-07,3.04587280643764e-05,0.495621242398965,"Non-significant",4.51628823646144,"GM2A","Ganglioside GM2 activator","P17900"
-0.45959983111505,20.5707716060613,-9.98131256853524,9.03046293162971e-06,0.000555140726405237,4.14503740470604,"Q5T2W1",31,-11.6649122812104,3.47736223554299e-07,3.04587280643764e-05,0.45959983111505,"Non-significant",4.51628823646144,"PDZK1","Na(+)/H(+) exchange regulatory cofactor NHE-RF3","Q5T2W1"
-0.367040610600768,22.0967325813331,-10.021626283407,8.76438991064414e-06,0.000550126916180747,4.1762501864347,"P50053",22,-11.5326248816497,3.87320578280102e-07,3.29941801183464e-05,0.36704061060076,"Non-significant",4.4815626590734,"KHK","Ketohexokinase","P50053"
0.424263558213624,20.1853198241529,9.60889847040353,1.19643777662099e-05,0.00067305268509349,3.85078631714732,"Q2TB90",45,11.4517970620877,4.13912851506129e-07,3.47628497680429e-05,-0.424263558213621,"Non-significant",4.45888462843151,"HKDC1","Hexokinase HKDC1","Q2TB90"
-0.285376709202822,20.2399527784732,-9.02410394929111,1.89752012957113e-05,0.000897687517974173,3.36611096250846,"O14841",45,-11.4099686209232,4.28452162082889e-07,3.5484170034726e-05,0.285376709202815,"Non-significant",4.44996534834841,"OPLAH","5-oxoprolinase","O14841"
0.563764939468342,21.1846506683481,10.5364318087361,6.03597724115702e-06,0.000455601674544548,4.56433122549208,"Q13501",12,11.3514827370299,4.49724828272512e-07,3.67357417943697e-05,-0.563764939468346,"Up in CTRL",4.4349111861463,"SQSTM1","Sequestosome-1","Q13501"
-0.40543028585434,20.8111598293436,-9.89214383664205,9.65163573214581e-06,0.000571576800582804,4.07556093404194,"Q15493",21,-11.2798788586106,4.7735330987185e-07,3.8465645767106e-05,0.405430285854344,"Non-significant",4.41492697216328,"RGN","Regucalcin","Q15493"
0.41737796189836,19.8405425481163,9.67714011927146,1.13553288847116e-05,0.000651075251341683,3.90551703723797,"Q10471",27,11.2633203149508,4.84002968701953e-07,3.84814626982633e-05,-0.417377961898357,"Non-significant",4.41474842858559,"GALNT2","Polypeptide N-acetylgalactosaminyltransferase 2","Q10471"
-0.327323690639453,19.8086170253385,-10.7797048680804,5.08876561552982e-06,0.000428587645031976,4.74119466325751,"Q9Y2E5",14,-11.2295240888745,4.97891109943191e-07,3.90647985340954e-05,0.327323690639446,"Non-significant",4.40821441110242,"MAN2B2","Epididymis-specific alpha-mannosidase","Q9Y2E5"
-0.384880075369388,21.7640953544869,-10.3465403366165,6.91305950990716e-06,0.000484971457147957,4.42341188206333,"Q16775",15,-11.2061012269742,5.0777151800048e-07,3.9322617686193e-05,0.384880075369392,"Non-significant",4.40535757911995,"HAGH","Hydroxyacylglutathione hydrolase, mitochondrial","Q16775"
-0.478599045706957,20.0758880455479,-10.7555486846025,5.17496401849778e-06,0.000428587645031976,4.72381355715521,"Q9UN36",11,-11.1775467159133,5.20107187643896e-07,3.97615276912891e-05,0.478599045706957,"Non-significant",4.40053693777696,"NDRG2","Protein NDRG2","Q9UN36"
-0.47085800214656,19.889278608864,-10.1115914484097,8.20161851995917e-06,0.00052587366918835,4.24546573108437,"Q63HM1",15,-11.1076513059414,5.51705352582765e-07,4.16432787019118e-05,0.470858002146556,"Non-significant",4.38045508449071,"AFMID","Kynurenine formamidase","Q63HM1"
1.01355370409798,18.9214159446406,10.1731912955024,7.8395898342311e-06,0.000513708507489231,4.29251111252916,"P15121",8,11.0659849541334,5.71534835159841e-07,4.26007777757266e-05,-1.01355370409798,"Up in CTRL",4.37058247177468,"AKR1B1","Aldo-keto reductase family 1 member B1","P15121"
-0.61740746366263,21.4986017123897,-10.7960911877346,5.03120721113619e-06,0.000428587645031976,4.75296269695948,"Q9UBR2",8,-10.9959253601899,6.066537433659e-07,4.46602008850724e-05,0.61740746366263,"Up in HBV",4.35007932776968,"CTSZ","Cathepsin Z","Q9UBR2"
-0.332265725071114,22.4934290839175,-9.41002123036008,1.39576994831643e-05,0.000756634200164624,3.68914724714982,"P30039",24,-10.975373320541,6.17397746626048e-07,4.48968629650137e-05,0.332265725071107,"Non-significant",4.34778400297395,"PBLD","Phenazine biosynthesis-like domain-containing protein","P30039"
0.518780087022627,20.4695751387637,10.2003489635601,7.68568121102511e-06,0.000511463205180156,4.31316329374979,"P17931",12,10.9388045674089,6.37032011216682e-07,4.57665287094587e-05,-0.51878008702262,"Up in CTRL",4.33945202660478,"LGALS3","Galectin-3","P17931"
0.407009132231117,18.5109800733798,10.7609073857852,5.15570213307259e-06,0.000428587645031976,4.72767271006816,"Q9UIQ6",11,10.8736632744994,6.73717103743599e-07,4.78258939240843e-05,-0.407009132231117,"Non-significant",4.3203369037331,"LNPEP","Leucyl-cystinyl aminopeptidase","Q9UIQ6"
0.599135113839502,18.7087777999445,10.2264922037041,7.54070457273733e-06,0.000510968424627644,4.33299298319988,"P13497",10,10.8432702721534,6.91616849169314e-07,4.85189561364308e-05,-0.599135113839505,"Up in CTRL",4.31408855135585,"BMP1","Bone morphogenetic protein 1","P13497"
-0.554123991205998,23.0921092565882,-9.89105384675656,9.65951843735294e-06,0.000571576800582804,4.07470790590297,"P14324",13,-10.7971929421405,7.19751411870493e-07,4.99055542905087e-05,0.554123991206001,"Up in HBV",4.30185111643112,"FDPS","Farnesyl pyrophosphate synthase","P14324"
-0.929375776996004,22.0978115536244,-12.6527633363388,1.51784149262739e-06,0.000261010410819029,5.97858074152302,"P28340",3,-10.7527374643575,7.48083213664242e-07,5.12737954376997e-05,0.929375776996,"Up in HBV",4.29010453361011,"POLD1","DNA polymerase delta catalytic subunit","P28340"
0.681236752473612,21.0495341664155,10.9935122320102,4.39207199586572e-06,0.000396817050171929,4.89333427369082,"P31431",6,10.7349348103838,7.59768314530645e-07,5.14829370402982e-05,-0.681236752473616,"Up in CTRL",4.28833668507748,"SDC4","Syndecan-4","P31431"
-0.339956681309829,19.791202983209,-9.19752362700202,1.65069526521852e-05,0.000847308614521916,3.51283693057121,"P52888",24,-10.694732607983,7.86895225768922e-07,5.27219801265178e-05,0.339956681309825,"Non-significant",4.27800828692181,"THOP1","Thimet oligopeptidase","P52888"
-0.455377365418855,20.8008793590078,-11.4733778333431,3.18491407593108e-06,0.000351697085829204,5.22402627944109,"P61916",8,-10.6771991066069,7.99055603596948e-07,5.29418729360956e-05,0.455377365418858,"Non-significant",4.27620069863303,"NPC2","NPC intracellular cholesterol transporter 2","P61916"
0.408931640587845,19.0693835476492,9.1130589739373,1.76612615594551e-05,0.00086323034982812,3.44169701119738,"P23229",29,10.6293859259453,8.33270938062247e-07,5.46021385018151e-05,-0.408931640587845,"Non-significant",4.26279034774672,"ITGA6","Integrin alpha-6","P23229"
0.444772021505763,22.4618527456821,8.97778282867328,1.97023081553771e-05,0.000898340451023072,3.32647863809994,"P15144",54,10.6082535690192,8.48899964415813e-07,5.50216357370814e-05,-0.444772021505763,"Non-significant",4.25946650262266,"ANPEP","Aminopeptidase N","P15144"
-1.0958274597245,18.9523474732402,-9.61903212692827,1.18716732587426e-05,0.00067305268509349,3.8589370870741,"Q13103",8,-10.5492517062993,8.94254974879208e-07,5.67281108000502e-05,1.0958274597245,"Up in HBV",4.24620167937863,"SPP2","Secreted phosphoprotein 24","Q13103"
-0.359370710962224,21.0949347958943,-8.94613457038979,2.02169471024597e-05,0.00090660345816062,3.29929208431396,"Q99447",30,-10.5542734978632,8.90293575396284e-07,5.67281108000502e-05,0.359370710962224,"Non-significant",4.24620167937863,"PCYT2","Ethanolamine-phosphate cytidylyltransferase","Q99447"
-0.335687152166464,24.5321768099825,-8.68001212558726,2.51891910721895e-05,0.00104561121370977,3.06714718281117,"O75891",114,-10.5229824070641,9.15293145455538e-07,5.74515055405408e-05,0.335687152166457,"Non-significant",4.24069858595947,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","O75891"
-0.678621139907236,19.2186068630825,-10.6634865263776,5.51877317693251e-06,0.000433005848079586,4.6572087093338,"P23142",6,-10.4808009635154,9.50213119052746e-07,5.90220919678284e-05,0.678621139907232,"Up in HBV",4.22898540151205,"FBLN1","Fibulin-1","P23142"
