"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_CTRL.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.318615321868521,18.5248822894853,6.32396012574048,0.000236851593627459,0.0282469210560108,0.871823690762965,"P11168",7,6.11503484341803,0.000108767963351619,0.0129716673093141,-0.318615321868521,"Non-significant",1.88700419841888,"SLC2A2","Solute carrier family 2, facilitated glucose transporter member 2","P11168"
0.164909637186199,19.5941689105506,5.03416819786683,0.00104056020365689,0.0674441358087612,-0.685541077649555,"P00450",32,6.09545972160943,0.000111636505345254,0.0130527153210539,-0.164909637186206,"Non-significant",1.88429913382119,"CP","Ceruloplasmin","P00450"
-0.311175226499635,22.1929731146986,-5.63743101917344,0.000506748733461649,0.0457839802671487,0.0725379104303627,"P0DJI8",11,-6.03759075776469,0.000120602953924201,0.0133328629065773,0.311175226499639,"Non-significant",1.87507658644284,"SAA1","Serum amyloid A-1 protein","P0DJI8"
0.239049982481419,20.8446131219792,5.46719816054072,0.000617704065079661,0.0518784414094369,-0.135967971074393,"Q6IA69",16,6.03674051535175,0.000120740331537007,0.0133328629065773,-0.239049982481415,"Non-significant",1.87507658644284,"NADSYN1","Glutamine-dependent NAD(+) synthetase","Q6IA69"
0.292280317426787,18.4081098689806,6.45333785627448,0.000206556090925079,0.0260916459807125,1.01525448998759,"Q9UP52",7,6.05132284382785,0.00011840731936809,0.0133328629065773,-0.292280317426787,"Non-significant",1.87507658644284,"TFR2","Transferrin receptor protein 2","Q9UP52"
1.12591025370752,17.3451314089694,5.74578686250128,0.000447639912838668,0.0417074500040153,0.203078544145083,"Q5VTQ0",2,5.95075362923491,0.000135541816082813,0.0146951972600329,-1.12591025370752,"Up in HBV",1.83282457982826,"TTC39B","Tetratricopeptide repeat protein 39B","Q5VTQ0"
0.28556174960757,20.5355317970268,5.09857535006282,0.000961302795804588,0.065948129279998,-0.602036623414524,"P00747",35,5.90697449166568,0.000143816991177875,0.0153139413998869,-0.285561749607567,"Non-significant",1.81491301910407,"PLG","Plasminogen","P00747"
0.291611277391986,18.2553531528465,5.43579427296588,0.000640955616254077,0.0522849427177401,-0.174892994940301,"P13671",12,5.8696695498709,0.000151297144454707,0.0155549115928175,-0.291611277391979,"Non-significant",1.80813245288447,"C6","Complement component C6","P13671"
-0.58617216392631,15.7403154272647,-5.83040868780361,0.000406747703316561,0.0404239425812775,0.303861738572206,"Q53R41",4,-5.8718412368937,0.00015085042915752,0.0155549115928175,0.586172163926317,"Up in CTRL.myr",1.80813245288447,"FASTKD1","FAST kinase domain-containing protein 1, mitochondrial","Q53R41"
0.266156641963427,22.3870386866388,5.15501754709627,0.000897258376451599,0.0652481914485474,-0.52936789787534,"P11712",20,5.83159185680523,0.000159364957644531,0.0161066651260058,-0.266156641963423,"Non-significant",1.79299437064843,"CYP2C9","Cytochrome P450 2C9","P11712"
0.488562094849215,21.2472968354291,7.05801398566748,0.000111733787439837,0.016128326066176,1.65713344166956,"P06703",3,5.8187914584918,0.00016217983722512,0.0161179728228898,-0.488562094849208,"Non-significant",1.79268958084324,"S100A6","Protein S100-A6","P06703"
1.05137666817336,16.2702626870862,5.48845933954519,0.000602488578059774,0.0518784414094369,-0.109696595656618,"P48740",2,5.66339409902927,0.000200953100228349,0.0196439891256007,-1.05137666817337,"Up in HBV",1.70677031495445,"MASP1","Mannan-binding lectin serine protease 1","P48740"
0.402169286638539,26.2310448912117,4.91226494569769,0.001210854855868,0.0746447473542386,-0.845288997261362,"ALBU_BOVIN",53,5.63491192313204,0.000209081846965311,0.020108952475067,-0.402169286638532,"Non-significant",1.69661055228477,"ALB","Albumin","ALBU_BOVIN"
-0.192278180130508,20.5181833204042,-4.82805429423391,0.0013461873500826,0.077872155786177,-0.956943388187208,"O94929",26,-5.61742202335566,0.000214247573606741,0.0202787028796349,0.192278180130508,"Non-significant",1.69295982794981,"ABLIM3","Actin-binding LIM protein 3","O94929"
0.2024006352855,23.918920068794,4.70624361032017,0.00157200598741225,0.081794687413736,-1.12033221976625,"P00738",42,5.5993591659082,0.000219726403924676,0.0204723210406694,-0.202400635285496,"Non-significant",1.6888329165944,"HP","Haptoglobin","P00738"
1.38839995480715,15.0130174156651,5.19033920426385,0.00085956406409711,0.0640344464707306,-0.484133055085296,"P14543",2,5.58523102480687,0.000224116367104347,0.0205600907237419,-1.38839995480715,"Up in HBV",1.68697497329867,"NID1","Nidogen-1","P14543"
0.615411123133267,20.1258696908233,5.76728842525537,0.000436837150652554,0.0417074500040153,0.22878288256149,"P00488",3,5.56703532145936,0.000229909174764412,0.0207719455927301,-0.615411123133267,"Up in HBV",1.68252282360866,"F13A1","Coagulation factor XIII A chain","P00488"
0.220642676469861,22.0691489667001,4.70354276486205,0.00157745917366756,0.081794687413736,-1.1239801335993,"P78329",33,5.49680228666608,0.000253818821801461,0.02258987514033,-0.220642676469865,"Non-significant",1.646086169523,"CYP4F2","Cytochrome P450 4F2","P78329"
0.28012242292241,17.1346719382273,6.12573026157289,0.000293245428701302,0.0336273556028051,0.647721221441057,"Q13948",6,5.48303258830685,0.000258811349899137,0.0226954717565964,-0.280122422922407,"Non-significant",1.64406078541916,"CUX1","Protein CASP","Q13948"
-0.280930139903564,19.5763401674153,-5.43350009980946,0.000642691512598964,0.0522849427177401,-0.177742270783999,"Q8WW52",8,-5.4576786580157,0.000268281099906421,0.0231849304165506,0.280930139903564,"Non-significant",1.63479420318648,"FAM151A","Protein FAM151A","Q8WW52"
-0.249683728795496,19.2903181874694,-5.61348687284042,0.000520937822041957,0.0463634661617342,0.0434640294286757,"P17405",8,-5.44228284761244,0.000274211916488978,0.0233589379717682,0.249683728795496,"Non-significant",1.63154690657187,"SMPD1","Sphingomyelin phosphodiesterase","P17405"
-0.37167694802557,20.3960235692652,-4.87786732783429,0.00126425163270225,0.0753873248580353,-0.890768131216227,"P17931",12,-5.38502892339023,0.000297528735400296,0.0249507980361267,0.37167694802557,"Non-significant",1.60291555917312,"LGALS3","Galectin-3","P17931"
1.07883120277576,16.5064317003593,5.13749491528899,0.00091662659307296,0.0658535466806513,-0.55187726599609,"Q15063",2,5.37629695007698,0.000301267392017629,0.0249507980361267,-1.07883120277576,"Up in HBV",1.60291555917312,"POSTN","Periostin","Q15063"
0.146207715170334,18.6843595115276,4.47783526517406,0.00211487021816176,0.0957578309208386,-1.43267615516561,"O75116",29,5.36423522667544,0.000306514555097401,0.0250376204389836,-0.146207715170338,"Non-significant",1.60140694859761,"ROCK2","Rho-associated protein kinase 2","O75116"
0.261122805542289,17.8418108043763,5.22701145055859,0.000822254907388053,0.0620646330728476,-0.437364831252586,"Q9Y6I3",9,5.34519389600868,0.000314997928560967,0.0253828736217438,-0.261122805542289,"Non-significant",1.59545921252421,"EPN1","Epsin-1","Q9Y6I3"
0.41444757692318,20.437190583528,4.77825488845316,0.00143392390020609,0.0814332211136087,-1.02347240045698,"Q99519",13,5.32187753657324,0.000325729258563752,0.0257472866104438,-0.414447576923187,"Non-significant",1.58926853253358,"NEU1","Sialidase-1","Q99519"
-0.649372454522943,16.966932894347,-4.7619383995343,0.00146401102442284,0.081794687413736,-1.04535108601854,"Q9NX58",10,-5.31671886372764,0.000328155925271463,0.0257472866104438,0.64937245452294,"Up in CTRL.myr",1.58926853253358,"LYAR","Cell growth-regulating nucleolar protein","Q9NX58"
0.204953840819957,20.1589657907105,4.67566429673596,0.00163496696341494,0.0840457586452008,-1.16169810158067,"P12259",20,5.29274260112352,0.000339690827243753,0.0263061870500584,-0.204953840819957,"Non-significant",1.57994209616074,"F5","Coagulation factor V","P12259"
0.156069629426394,20.6189430632387,4.28420541692457,0.0027359988061894,0.107333953166496,-1.70349130880465,"Q00341",60,5.28075066180054,0.00034562197065709,0.026422356551644,-0.156069629426394,"Non-significant",1.57802845122812,"HDLBP","Vigilin","Q00341"
0.189328407221364,24.5467080818029,4.54850684438888,0.00192782008292277,0.0942261570038398,-1.33520555593202,"P07858",23,5.22261030349583,0.00037598874900896,0.0283800115232966,-0.189328407221364,"Non-significant",1.54698743253946,"CTSB","Cathepsin B","P07858"
0.175658804680097,21.0204332810302,4.49731628611453,0.00206141607117261,0.0957578309208386,-1.40573405541391,"P07306",23,5.17565857731557,0.000402590255512906,0.0296376011558451,-0.175658804680101,"Non-significant",1.52815695072441,"ASGR1","Asialoglycoprotein receptor 1","P07306"
0.195635230268429,21.0248447612916,4.36018966078532,0.00247140222306396,0.102340079556461,-1.59656572522625,"P58107",122,5.17868438451933,0.000400816745080828,0.0296376011558451,-0.195635230268429,"Non-significant",1.52815695072441,"EPPK1","Epiplakin","P58107"
0.17500253453408,18.5751160447178,5.4254170129713,0.000648848861498033,0.0522849427177401,-0.187787299620495,"Q8WTW3",10,5.15246819476502,0.000416464041567632,0.0302850619496072,-0.175002534534077,"Non-significant",1.51877153362871,"COG1","Conserved oligomeric Golgi complex subunit 1","Q8WTW3"
-0.182531553413028,20.7399400289427,-4.88860055445088,0.00124731920361728,0.07512893344616,-0.876558053436152,"P56556",13,-5.14350250086737,0.000421963796770619,0.0303153026523277,0.182531553413032,"Non-significant",1.51833809163552,"NDUFA6","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6","P56556"
-0.234355854194686,27.2306235329125,-4.58914939402946,0.00182844870967152,0.0908689502853748,-1.27948661643035,"P62805",17,-5.12544207192481,0.000433279108112974,0.0303958037844431,0.234355854194686,"Non-significant",1.51718636767573,"H4C1","Histone H4","P62805"
-0.180566549515689,21.5799834973353,-4.55925252744401,0.00190098832358119,0.0936825898637575,-1.32044988398464,"P67809",19,-5.13133030339331,0.000429554829512119,0.0303958037844431,0.180566549515696,"Non-significant",1.51718636767573,"YBX1","Y-box-binding protein 1","P67809"
0.250142971552549,18.7849261742711,4.52735693199419,0.00198184082379629,0.0945989594115152,-1.36429807394637,"P01130",18,5.08547096882437,0.000459489015020504,0.0314834042352416,-0.250142971552556,"Non-significant",1.50191831441185,"LDLR","Low-density lipoprotein receptor","P01130"
-0.327282794361267,20.2579389175729,-5.47559232481393,0.000611646974652044,0.0518784414094369,-0.125587840712872,"P55061",5,-5.07026187978943,0.000469901555749874,0.0314834042352416,0.327282794361267,"Non-significant",1.50191831441185,"TMBIM6","Bax inhibitor 1","P55061"
-0.217199008044613,18.0542536428595,-4.97751816309558,0.00111620008748431,0.0708074587411589,-0.759501189405591,"Q8IZL8",10,-5.07628061281391,0.000465751206744645,0.0314834042352416,0.217199008044616,"Non-significant",1.50191831441185,"PELP1","Proline-, glutamic acid- and leucine-rich protein 1","Q8IZL8"
0.144159865861077,21.5928018401095,4.15789537387526,0.00324612760016893,0.11148198152515,-1.88307196942314,"Q9Y490",143,5.07596486248712,0.000465967965163308,0.0314834042352416,-0.144159865861077,"Non-significant",1.50191831441185,"TLN1","Talin-1","Q9Y490"
-0.198871635805709,19.614215380949,-4.41305987640033,0.0023037056721357,0.100786824559227,-1.52266218077901,"Q96PK6",22,-5.03650396728813,0.000493922553506472,0.0327251131839899,0.198871635805709,"Non-significant",1.48511884271159,"RBM14","RNA-binding protein 14","Q96PK6"
0.152777272150953,19.0191832024926,4.08063100469765,0.00360818355930496,0.117571576853199,-1.99403343905213,"P46939",64,5.0096443645703,0.000513969162960659,0.0331813762107138,-0.152777272150956,"Non-significant",1.47910560540255,"UTRN","Utrophin","P46939"
-0.29071114296293,22.3987090294212,-5.25950879543533,0.000790672580736422,0.0604459051145037,-0.396087666756247,"P56385",6,-5.01084216424306,0.000513056963299661,0.0331813762107138,0.29071114296292,"Non-significant",1.47910560540255,"ATP5ME","ATP synthase subunit e, mitochondrial","P56385"
-1.03998741348557,19.527981891279,-4.75639289453866,0.00147439286645154,0.081794687413736,-1.05279610288027,"Q8IWC1",2,-5.00502592961264,0.000517502597282641,0.0331813762107138,1.03998741348557,"Up in CTRL.myr",1.47910560540255,"MAP7D3","MAP7 domain-containing protein 3","Q8IWC1"
0.154052738875905,20.3469407148194,4.58906225398432,0.00182865571595589,0.0908689502853748,-1.27960581842745,"O14579",16,4.99102902259163,0.000528370175238223,0.0332785259877143,-0.154052738875905,"Non-significant",1.47783591824607,"COPE","Coatomer subunit epsilon","O14579"
0.306334560269967,20.6207260312386,4.39805146561814,0.00235001976727745,0.100786824559227,-1.5435998241605,"P04003",22,4.98872858403178,0.000530179434652501,0.0332785259877143,-0.306334560269971,"Non-significant",1.47783591824607,"C4BPA","C4b-binding protein alpha chain","P04003"
0.232040715787825,19.6386910903736,5.91670548154128,0.000369240682206904,0.0383580520808063,0.405598253971212,"Q9H8S9",6,4.97381690347955,0.000542068404557706,0.0336703530872667,-0.232040715787829,"Non-significant",1.47275232931885,"MOB1A;MOB1B","MOB kinase activator 1B","Q9H8S9"
0.327019469595413,20.7004072544155,4.32545029365696,0.00258876518508327,0.10501229114729,-1.64534734264503,"P10632",31,4.94290029054977,0.000567631903140154,0.0348947323548942,-0.327019469595413,"Non-significant",1.45724012839519,"CYP2C8","Cytochrome P450 2C8","P10632"
0.216463672869455,21.2447513037677,4.17379791333727,0.00317658986500327,0.11148198152515,-1.86033778802465,"O00763",76,4.91714709697387,0.000589905748833859,0.0353318911990089,-0.216463672869455,"Non-significant",1.45183311559907,"ACACB","Acetyl-CoA carboxylase 2","O00763"
-0.277613018281375,26.2400157241824,-5.75290085009066,0.000444033515588704,0.0417074500040153,0.211590342319318,"P68431",5,-4.91419397654341,0.000592518718749101,0.0353318911990089,0.277613018281379,"Non-significant",1.45183311559907,"H3-2","Histone HIST2H3PS2","P68431"
0.141952117050554,19.4268667856782,3.99863678210724,0.00404054178577619,0.126145291458552,-2.11269057719929,"Q9UPN3",111,4.92767006167335,0.00058069409574175,0.0353318911990089,-0.141952117050554,"Non-significant",1.45183311559907,"MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5","Q9UPN3"
