"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.778554677963252,14.3309520483017,-26.016216987453,1.29794960454428e-08,2.14929859005557e-06,10.7688943588277,"SERA_HUMAN",27,-29.0355066236882,1.77340724059345e-09,2.99779715628651e-07,0.010660648345949,"Non-significant",6.52319775670648,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN"
-0.760731697082473,11.248425245285,-23.8164415949017,2.49661366947259e-08,3.21547989112708e-06,10.1036912607581,"KPB2_HUMAN",54,-28.8304801944378,1.87724609437465e-09,3.07552739519129e-07,0.275575637817376,"Non-significant",6.51208040015465,"PHKA2","Phosphorylase b kinase regulatory subunit alpha, liver isoform","KPB2_HUMAN"
-0.802830219268778,16.6767060756683,-26.5547999074893,1.11504369405716e-08,2.06756264858546e-06,10.921624404547,"GSTM1_HUMAN",24,-28.7963271304747,1.89519804978512e-09,3.07552739519129e-07,0.029042005538944,"Non-significant",6.51208040015465,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN"
-0.7543456554413,15.3107122182846,-27.79475054983,7.94843589859376e-09,1.69720023371552e-06,11.2594526349427,"KHK_HUMAN",20,-28.6955101101641,1.94932469783141e-09,3.10133737219687e-07,0.179883718490574,"Non-significant",6.50845098741834,"KHK","Ketohexokinase","KHK_HUMAN"
0.69857978820802,11.603978395462,24.1090502945156,2.28094993331542e-08,3.08460462648689e-06,10.196243658816,"BMP1_HUMAN",35,28.5342132462272,2.03956865686622e-09,3.18251155419471e-07,0.14805006980896,"Non-significant",6.49723001095352,"BMP1","Bone morphogenetic protein 1","BMP1_HUMAN"
-0.524467945098877,15.7607734203339,-20.4076993259671,7.80909358393034e-08,6.19274457743269e-06,8.91900805840966,"C1TC_HUMAN",59,-27.8956796469986,2.44585152926648e-09,3.70418029297745e-07,0.200688600540175,"Non-significant",6.43130788312951,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","C1TC_HUMAN"
0.548097372055071,12.8131088018417,22.9639401131507,3.26892259433634e-08,3.68783132403988e-06,9.82636266025574,"GALT2_HUMAN",30,27.8683121851645,2.4651927017597e-09,3.70418029297745e-07,0.381133794784549,"Non-significant",6.43130788312951,"GALNT2","Polypeptide N-acetylgalactosaminyltransferase 2","GALT2_HUMAN"
-0.653957843780525,14.866142988205,-24.899537432692,1.79640088424592e-08,2.60285656692346e-06,10.4398619478153,"GPDA_HUMAN",25,-27.7600773048024,2.54338449625958e-09,3.75218578230005e-07,-0.0957169532775755,"Non-significant",6.42571566650026,"GPD1","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic","GPDA_HUMAN"
-0.814198017120374,14.0113697052002,-36.6671495271278,1.01326487278295e-09,5.77806077928891e-07,13.2250026308258,"PGDH_HUMAN",12,-27.5391001229248,2.71182023977225e-09,3.87741011994333e-07,0.228687524795534,"Non-significant",6.41145826053307,"HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]","PGDH_HUMAN"
-0.730387926101679,11.8815964460373,-22.0394427496463,4.42824111644652e-08,4.31214458229594e-06,9.51196375419984,"ACACB_HUMAN",121,-27.5239234450175,2.72383999059366e-09,3.87741011994333e-07,0.264705896377544,"Non-significant",6.41145826053307,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN"
-0.894737720489502,18.3340408802032,-24.4916986532135,2.03003378687878e-08,2.83994726667834e-06,10.3153204550202,"ADH1G_HUMAN",33,-27.356356705355,2.86060195812088e-09,4.00126761491925e-07,0.0418694019317734,"Non-significant",6.39780240093394,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
-0.650598764419559,15.9405459165573,-21.2966541449536,5.70303280860638e-08,5.19937170888002e-06,9.24834840008227,"AOXA_HUMAN",91,-27.2986453409716,2.90947484939901e-09,4.00126761491925e-07,-0.440049648284925,"Non-significant",6.39780240093394,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-0.65103793144225,11.4714502096176,-22.0153543844271,4.46413784708971e-08,4.31214458229594e-06,9.503572740863,"KPBB_HUMAN",49,-27.1691800240473,3.02255894772162e-09,4.08750721696887e-07,-0.3536536693573,"Non-significant",6.38854146753362,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN"
-0.606837987899802,14.4012011289597,-25.0418309476485,1.722173608893e-08,2.58772530788107e-06,10.4827506936593,"GBP1_HUMAN",22,-26.8677325830815,3.30548568082701e-09,4.39683783839841e-07,-0.290483951568602,"Non-significant",6.35685955148001,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
-3.00479936599734,9.51286935806276,-28.5715628381409,6.47784255633028e-09,1.6425379531895e-06,11.4618460789271,"NUA4L_HUMAN",5,-26.7359880189919,3.43837499746737e-09,4.49983463378229e-07,-0.227794647216799,"Non-significant",6.34680344599253,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-0.719633579254129,14.9365034103394,-23.5948050199453,2.67537722793892e-08,3.33969397346099e-06,10.0327051301989,"CP2C9_HUMAN",28,-26.459186572326,3.73757332855147e-09,4.81375714093121e-07,-0.0871646404266251,"Non-significant",6.31751582411791,"CYP2C9","Cytochrome P450 2C9","CP2C9_HUMAN"
0.449601888656627,11.918551325798,18.6946924879073,1.48822895468418e-07,8.87903657228486e-06,8.2374014614081,"MDR1_HUMAN",52,26.2805430773027,3.94615260241929e-09,4.95880393584927e-07,-0.26430487632755,"Non-significant",6.30462306276396,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
1.35969471931457,11.9787539243698,24.8010208982593,1.84991423091343e-08,2.63336913502308e-06,10.4099986099803,"K1C19_HUMAN",26,26.2587982812507,3.97242119583685e-09,4.95880393584927e-07,0.0239293575286865,"Non-significant",6.30462306276396,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
-0.504958391189593,16.1130131483078,-18.4277168814215,1.65399738090509e-07,9.47320592474335e-06,8.12509404445576,"FAS_HUMAN",149,-26.1026104044974,4.16697352138952e-09,5.1228519928113e-07,0.0381968021392503,"Non-significant",6.29048819138774,"FASN","Fatty acid synthase","FAS_HUMAN"
-0.58076190948487,16.3713283538818,-22.9249894876566,3.31019462407496e-08,3.68783132403988e-06,9.81340984534075,"F16P1_HUMAN",26,-26.0533035805579,4.23059483049695e-09,5.12343976935108e-07,0.0510649681091255,"Non-significant",6.29043836495023,"FBP1","Fructose-1,6-bisphosphatase 1","F16P1_HUMAN"
-0.561685085296629,15.0932264328003,-22.8756567686791,3.36331671159664e-08,3.68783132403988e-06,9.79696830749192,"HEM2_HUMAN",25,-25.7811542004253,4.60197618333859e-09,5.48660699489529e-07,-0.192229270935101,"Non-significant",6.26069614715969,"ALAD","Delta-aminolevulinic acid dehydratase","HEM2_HUMAN"
0.433851480483973,15.3801437616348,18.3233521439532,1.72440031889729e-07,9.64950633622941e-06,8.08071589612085,"AMPN_HUMAN",49,25.7369319954113,4.665712135171e-09,5.48660699489529e-07,-0.313076019287077,"Non-significant",6.26069614715969,"ANPEP","Aminopeptidase N","AMPN_HUMAN"
0.845313787460327,11.2410832643509,23.9310204379145,2.40952690897957e-08,3.15337118378391e-06,10.1400892056181,"SCMC1_HUMAN",23,25.4617054066897,5.08537519475119e-09,5.89467633288731e-07,0.137158155441284,"Non-significant",6.22954003631954,"SLC25A24","Mitochondrial adenyl nucleotide antiporter SLC25A24","SCMC1_HUMAN"
0.579767704009996,10.6731479167938,21.2294346942674,5.83757006697496e-08,5.26289372482609e-06,9.22398449169097,"ADA10_HUMAN",33,25.2869536425109,5.37376479180571e-09,6.14122922826922e-07,0.0171065330505513,"Non-significant",6.21174469178662,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN"
-0.520029783248901,15.4147847890854,-19.3985119234477,1.13426730661945e-07,7.42213300476632e-06,8.52537237457187,"TRFE_HUMAN",51,-25.2309381210062,5.47005560387667e-09,6.16444877359102e-07,0.127249121665955,"Non-significant",6.21010575204323,"TF","Serotransferrin","TRFE_HUMAN"
-0.798333168029799,17.1057825088501,-27.8773547455727,7.77531912398252e-09,1.69720023371552e-06,11.2813033599493,"DOPD_HUMAN",14,-25.1325360486295,5.64393339955818e-09,6.273270630687e-07,0.0138709545135747,"Non-significant",6.20250597647052,"DDT","D-dopachrome decarboxylase","DOPD_HUMAN"
0.838338136672999,12.7319339513778,23.6826981570875,2.60280668243906e-08,3.29987084707978e-06,10.0609476806856,"PAI1_HUMAN",22,24.9901705052522,5.90657947022464e-09,6.47648457045983e-07,-0.160172939300537,"Non-significant",6.18866066479763,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
0.652232646942174,11.5826151371002,23.3995483047045,2.84493994838859e-08,3.49755193048864e-06,9.96952630619967,"5NTD_HUMAN",22,24.912746836206,6.05515561104274e-09,6.55087101706677e-07,0.14011538028717,"Non-significant",6.1837009514958,"NT5E","5'-nucleotidase","5NTD_HUMAN"
-0.990320205688526,18.5194334983826,-22.5707916302777,3.71382406364774e-08,3.85308432152075e-06,9.69445594006413,"ALDOB_HUMAN",33,-24.6398625709955,6.61325948444313e-09,6.99425408157355e-07,0.020958423614502,"Non-significant",6.1552585950435,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
0.874754190444927,14.2071229219437,26.4548323256625,1.14666402743832e-08,2.06756264858546e-06,10.893558584076,"IL18_HUMAN",14,24.6286541925141,6.63738679173235e-09,6.99425408157355e-07,0.109433412551883,"Non-significant",6.1552585950435,"IL18","Interleukin-18","IL18_HUMAN"
-0.496196746826151,15.0681779384613,-19.0950842008896,1.2736585266749e-07,8.01121339956597e-06,8.40263383184053,"HYES_HUMAN",43,-24.5177046351633,6.88162061601857e-09,7.10684171909166e-07,0.539291262626643,"Up in BDM",6.14832335689338,"EPHX2","Bifunctional epoxide hydrolase 2","HYES_HUMAN"
0.583629369735757,10.7828894853592,20.8431949479165,6.68385526743339e-08,5.64925017082859e-06,9.08230126250106,"ITA2_HUMAN",32,24.481791998717,6.96282295541483e-09,7.10684171909166e-07,-0.539121866226189,"Up in BM2",6.14832335689338,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
-0.670261859893824,15.8890216350555,-21.6803360218013,4.99912502341972e-08,4.7721059341209e-06,9.38578562947498,"CP2E1_HUMAN",29,-24.4254365463779,7.09242500919803e-09,7.10684171909166e-07,-0.222705602645872,"Non-significant",6.14832335689338,"CYP2E1","Cytochrome P450 2E1","CP2E1_HUMAN"
-0.721405506134023,15.0556290149689,-24.3937111593517,2.09117286502034e-08,2.8758943435212e-06,10.2850356301462,"CK054_HUMAN",18,-24.3967275813008,7.15948675706092e-09,7.10684171909166e-07,0.213542461395249,"Non-significant",6.14832335689338,"C11orf54","Ester hydrolase C11orf54","CK054_HUMAN"
-0.669548988342303,15.4424142837524,-24.0282277750583,2.33833349667707e-08,3.11036688394061e-06,10.170810467596,"ADH6_HUMAN",19,-24.3870864895908,7.18216688397234e-09,7.10684171909166e-07,-0.0287072658538747,"Non-significant",6.14832335689338,"ADH6","Alcohol dehydrogenase 6","ADH6_HUMAN"
-0.731709718704225,11.4648853540421,-22.9066957977681,3.3297819201287e-08,3.68783132403988e-06,9.80731767933448,"DDC_HUMAN",22,-24.2512968937531,7.51031974652891e-09,7.3420161955826e-07,0.1273820400238,"Non-significant",6.13418466183089,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN"
0.424349069595348,12.1026648283005,18.0731969339244,1.90737899430085e-07,1.03042474031542e-05,7.97323416757316,"FPRP_HUMAN",40,24.2082477416059,7.61783988372623e-09,7.35847057339936e-07,-0.441797256469725,"Non-significant",6.13321244253154,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
0.356982469558698,14.4746915102005,15.1348200503165,6.97218793630347e-07,2.45966664848549e-05,6.57916884303861,"IQGA1_HUMAN",91,24.0837681624365,7.93858540599366e-09,7.57808023343912e-07,0.422096848487855,"Non-significant",6.12044080091436,"IQGAP1","Ras GTPase-activating-like protein IQGAP1","IQGA1_HUMAN"
1.08657264709473,10.4752156734467,30.427121659181,4.05940545429399e-09,1.13579365021177e-06,11.9187781040573,"COTL1_HUMAN",9,24.0352693423273,8.06763116752518e-09,7.61171619689527e-07,0.222784519195576,"Non-significant",6.11851741276811,"COTL1","Coactosin-like protein","COTL1_HUMAN"
-0.500196218490625,10.4351607561111,-19.5322787077844,1.07836267649549e-07,7.25156806396476e-06,8.57882062688574,"IFIT1_HUMAN",34,-23.961505469316,8.26843881790334e-09,7.7115071917779e-07,0.161525726318374,"Non-significant",6.11286073205258,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
