"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
4.68798470497127,15.1040967702866,110.650618765247,2.9588117876892e-13,3.27919102915785e-10,20.923325505112,"ISG15_HUMAN",15,108.918421264634,4.09344230003602e-14,2.95549775940231e-11,0.0746552944183012,"Non-significant",10.5293693655587,"ISG15","Ubiquitin-like protein ISG15","ISG15_HUMAN"
2.2397139072418,12.1676806211472,87.0519010076267,1.76494987480353e-12,1.10160025262738e-09,19.475331605619,"SAMH1_HUMAN",38,108.039382772788,4.37096045265316e-14,2.95549775940231e-11,0.0690810680389244,"Non-significant",10.5293693655587,"SAMHD1","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1","SAMH1_HUMAN"
2.384651184082,10.1917731761932,76.250869238407,4.73099429218091e-12,2.55915251245039e-09,18.5977716927498,"HELZ2_HUMAN",117,96.7693585922269,1.06621379141114e-13,6.65481438731537e-11,-0.162326097488402,"Non-significant",10.1768640531403,"HELZ2","3'-5' exoribonuclease HELZ2","HELZ2_HUMAN"
4.98312187194822,11.0937075614929,100.671939127989,5.98055816334438e-13,4.5694329519984e-10,20.3764794530103,"ISG20_HUMAN",11,93.8523904524643,1.36592634315214e-13,7.91651882024036e-11,0.165063619613626,"Non-significant",10.1014657514308,"ISG20","Interferon-stimulated gene 20 kDa protein","ISG20_HUMAN"
2.40267395973205,11.4022380113602,74.7276809764409,5.49751972551133e-12,2.62393382663523e-09,18.4598912711932,"DDX60_HUMAN",75,91.6003018486357,1.66263578182229e-13,8.99375115580406e-11,-0.111656904220581,"Non-significant",10.0460591329073,"DDX60","Probable ATP-dependent RNA helicase DDX60","DDX60_HUMAN"
1.9242699146271,12.1922887563705,77.448916550972,4.21274848072117e-12,2.44158865518368e-09,18.7035714417776,"5NT3A_HUMAN",23,84.3231143260164,3.24877112842248e-13,1.64753305850125e-10,0.3590545654297,"Non-significant",9.78316586232993,"NT5C3A","Cytosolic 5'-nucleotidase 3A","5NT3A_HUMAN"
4.97838807106018,9.30186259746551,75.2529778410395,5.21828649565319e-12,2.62393382663523e-09,18.5078754552387,"OASL_HUMAN",28,79.5786148253978,5.19056728403017e-13,2.46060506557363e-10,0.0659291744232142,"Non-significant",9.60895808625897,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN"
3.5789134502411,10.5220600366592,71.9862313008389,7.26028460828945e-12,3.27277496175892e-09,18.2017789320084,"IFIH1_HUMAN",45,78.7131176311646,5.67073141025958e-13,2.46060506557363e-10,-0.164048433303826,"Non-significant",9.60895808625897,"IFIH1","Interferon-induced helicase C domain-containing protein 1","IFIH1_HUMAN"
1.5139682292938,11.8223196268082,60.7726086196773,2.5587951020828e-11,8.30482538331992e-09,16.9923453485183,"UBA7_HUMAN",43,78.558215153065,5.76183093984458e-13,2.46060506557363e-10,0.152302503585815,"Non-significant",9.60895808625897,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN"
3.69440627098082,14.6421123743057,71.3448764324499,7.76020988311467e-12,3.31401805218907e-09,18.1394666977885,"OAS3_HUMAN",45,77.7093620883593,6.29119024459615e-13,2.55233588223266e-10,-0.274179220199581,"Non-significant",9.59306217391578,"OAS3","2'-5'-oligoadenylate synthase 3","OAS3_HUMAN"
0.8825089931488,11.1105824708938,41.7944632105808,4.13197892416359e-10,7.20696800817991e-08,14.1429199110185,"PAR14_HUMAN",91,76.6000812892574,7.06721344082568e-13,2.73063665994569e-10,0.15078997612,"Non-significant",9.56373608348474,"PARP14","Protein mono-ADP-ribosyltransferase PARP14","PAR14_HUMAN"
1.93496799468995,12.4351587295532,69.1088057786321,9.83489908495807e-12,3.99001855876749e-09,17.9162075442392,"TAP2_HUMAN",22,73.569523153699,9.79643280345638e-13,3.61310253487478e-10,0.00893640518187766,"Non-significant",9.44211971357771,"TAP2","Antigen peptide transporter 2","TAP2_HUMAN"
1.2912311553955,16.214301109314,55.5593272371972,4.98500642006062e-11,1.55570546509123e-08,16.3287270961519,"AMPL_HUMAN",38,72.4435084725337,1.10981693935834e-12,3.91524115041459e-10,-0.131117582321168,"Non-significant",9.40724148339685,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
1.50129365921022,14.8484289646149,65.6445418785039,1.44188368713402e-11,5.42778667132263e-09,17.550768699247,"GBP1_HUMAN",22,70.6322705937065,1.36205481824372e-12,4.60488033134565e-10,-0.152697324752774,"Non-significant",9.33678165148484,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
1.1061282157898,12.683527469635,50.2629723674966,1.04967296265632e-10,2.74743432870754e-08,15.5718257864668,"AMPE_HUMAN",38,67.7770038879955,1.90165657357647e-12,6.17201657519979e-10,-0.185370922088625,"Non-significant",9.20957291629195,"ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN"
-0.802382469177225,14.115053653717,-37.6831820666839,8.90842844616028e-10,1.2398232768195e-07,13.3253847354216,"LPPRC_HUMAN",87,-67.1530570250285,2.04934133791103e-12,6.39552139069619e-10,-0.172734737396245,"Non-significant",9.1941240441686,"LRPPRC","Leucine-rich PPR motif-containing protein, mitochondrial","LPPRC_HUMAN"
1.9326148033142,11.8324010372162,61.6902887013854,2.28890099172865e-11,7.73839276953594e-09,17.1018031635272,"TAP1_HUMAN",24,66.6897558066963,2.16734793121264e-12,6.51328189402198e-10,0.0333466529846245,"Non-significant",9.18620012520855,"TAP1","Antigen peptide transporter 1","TAP1_HUMAN"
1.51691722869875,12.5080308914184,51.5637062504063,8.68152239122449e-11,2.51578116722841e-08,15.7662852460323,"PML_HUMAN",44,62.2854294658258,3.76578407803861e-12,1.09127042890019e-09,-0.0912828445434499,"Non-significant",8.96206761309111,"PML","Protein PML","PML_HUMAN"
3.00566053390505,13.2286832332611,65.4643519478577,1.47167003659228e-11,5.42778667132263e-09,17.5310740484671,"UB2L6_HUMAN",12,61.6269284587319,4.10368099230173e-12,1.1481816403978e-09,-0.186471462249774,"Non-significant",8.93998940184888,"UBE2L6","Ubiquitin/ISG15-conjugating enzyme E2 L6","UB2L6_HUMAN"
-0.876774787902825,13.2616808414459,-37.2491639100072,9.70750660457484e-10,1.29125751786099e-07,13.2333583845653,"FAT1_HUMAN",153,-61.2426492603194,4.31653449094513e-12,1.16747869531763e-09,1.9242699146271,"Up in BD",8.93275103589283,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
-1.18441367149352,11.7450033426285,-47.9933308565724,1.47962869203425e-10,3.53109035504878e-08,15.2178593667357,"TFR1_HUMAN",34,-59.0694303839126,5.78066666566995e-12,1.51304288145955e-09,-0.0101315975189227,"Non-significant",8.82014876337314,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
2.54691004753113,11.6399801969528,51.8265698255454,8.35956412906103e-11,2.51220382752597e-08,15.8048748527268,"STAT2_HUMAN",35,56.1496796337951,8.70786868069221e-12,2.20798895234802e-09,-0.249830484390275,"Non-significant",8.65600310392576,"STAT2","Signal transducer and activator of transcription 2","STAT2_HUMAN"
1.7766058444977,11.8423944711685,50.9916204420203,9.43201543516986e-11,2.63901287037821e-08,15.6814844153926,"E2AK2_HUMAN",23,54.3246647373028,1.13729018063074e-11,2.79635531079933e-09,0.652716398239125,"Up in BD",8.55340764704808,"EIF2AK2","Interferon-induced, double-stranded RNA-activated protein kinase","E2AK2_HUMAN"
1.04764556884768,15.1678020954132,44.1487860058149,2.75090082571947e-10,5.44409982924091e-08,14.5714335995612,"TYPH_HUMAN",30,53.1914904100279,1.34846338501158e-11,3.21806820764234e-09,0.0931925773620481,"Non-significant",8.49240475517522,"TYMP","Thymidine phosphorylase","TYPH_HUMAN"
1.26021695137025,11.1367040872574,40.3825406436443,5.33236669193333e-10,8.48369085065629e-08,13.8726636054153,"RN213_HUMAN",232,52.4421664294303,1.51222838072883e-11,3.50577745178107e-09,0.103184938430775,"Non-significant",8.45521565656256,"RNF213","E3 ubiquitin-protein ligase RNF213","RN213_HUMAN"
1.37277770042422,12.2496937513351,46.5302896972723,1.86220438854074e-10,3.97629642332094e-08,14.9791535013535,"RO52_HUMAN",27,51.9180120559487,1.6400600655862e-11,3.69651315893511e-09,-0.27418553829193,"Non-significant",8.43220774345193,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN"
1.50391912460326,10.6278073787689,43.9078318745209,2.86498512053912e-10,5.53487839715581e-08,14.5287830085292,"CMTR1_HUMAN",42,50.6018000699601,2.0180943533188e-11,4.4060131990239e-09,-0.0554513931274396,"Non-significant",8.35595420617421,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN"
1.77799749374388,12.2842137813568,46.532610942459,1.86151451280895e-10,3.97629642332094e-08,14.9795390962059,"NUB1_HUMAN",27,50.462741727382,2.06345207743293e-11,4.4060131990239e-09,-0.520530700683601,"Up in BDM",8.35595420617421,"NUB1","NEDD8 ultimate buster 1","NUB1_HUMAN"
1.42181539535526,10.2748839855194,44.3504581419358,2.65936461485593e-10,5.39452112123526e-08,14.6069273378201,"KPCD2_HUMAN",30,49.7945180209182,2.29801059417946e-11,4.78104050286464e-09,0.070370197296123,"Non-significant",8.32047757713749,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN"
0.833486795425447,11.7529116868973,34.635491860308,1.66454924781469e-09,2.12470062847321e-07,12.6531578732611,"DSRAD_HUMAN",59,48.7342939677588,2.73422712322898e-11,5.54637971946998e-09,0.0651473999023509,"Non-significant",8.25599040081923,"ADAR","Double-stranded RNA-specific adenosine deaminase","DSRAD_HUMAN"
1.20960450172423,10.6917797327042,41.7367091475964,4.17460557535686e-10,7.20696800817991e-08,14.1320674509469,"PAR12_HUMAN",33,48.5536029930737,2.81748406088369e-11,5.57586967561227e-09,0.184814453125,"Non-significant",8.25368738552409,"PARP12","Protein mono-ADP-ribosyltransferase PARP12","PAR12_HUMAN"
1.57152462005613,10.9500234127045,48.1767878113783,1.438279098643e-10,3.53109035504878e-08,15.2471931902559,"T23O_HUMAN",17,47.726330699961,3.2368710222535e-11,6.25332654156308e-09,0.146701574325574,"Non-significant",8.20388889236584,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
1.34782123565673,10.3599352836609,41.5351459133213,4.32732810613185e-10,7.31498755274039e-08,14.0940592672135,"ECE1_HUMAN",28,46.0496798222677,4.32029754580755e-11,8.06606317393173e-09,-0.137295961380001,"Non-significant",8.09333838089243,"ECE1","Endothelin-converting enzyme 1","ECE1_HUMAN"
1.45821952819825,16.884102344513,46.6094982728174,1.83882647537162e-10,3.97629642332094e-08,14.9922987120119,"HLAA_HUMAN",17,45.9792527088952,4.374005171962e-11,8.06606317393173e-09,0.0461697578430176,"Non-significant",8.09333838089243,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN"
1.69981646537783,10.6758807897568,40.826840774316,4.91650879974465e-10,7.97851048022562e-08,13.958834499403,"PAR10_HUMAN",43,45.5106059650304,4.75109076680075e-11,8.56674455151584e-09,-0.704702615737926,"Up in BDM",8.06718418296738,"PARP10","Protein mono-ADP-ribosyltransferase PARP10","PAR10_HUMAN"
3.08787178993227,10.5515266656876,42.6385432290191,3.56206697333166e-10,6.58901294685267e-08,14.2996270101048,"GBP4_HUMAN",27,44.9334665521087,5.26659029010379e-11,9.28980730737003e-09,0.324387788772599,"Non-significant",8.03199329421021,"GBP4","Guanylate-binding protein 4","GBP4_HUMAN"
-0.633510589599627,12.4548170566559,-27.41651502348,9.38154450530895e-09,8.36503869407437e-07,10.7684612854507,"MPRI_HUMAN",111,-44.6199275115453,5.57279218878759e-11,9.62077357868563e-09,-0.18081521987915,"Non-significant",8.01679000619012,"IGF2R","Cation-independent mannose-6-phosphate receptor","MPRI_HUMAN"
1.94684720039368,11.763264298439,50.4207843001789,1.02550390139734e-10,2.74743432870754e-08,15.5957349496516,"NAT8_HUMAN",11,44.2373298132132,5.97385850523867e-11,1.00983099815639e-08,-0.301334381103549,"Non-significant",7.99575130216733,"NAT8","N-acetyltransferase 8","NAT8_HUMAN"
1.03301024436948,13.7698351144791,47.2140816603102,1.67095763307648e-10,3.87375720993787e-08,15.0917884640401,"PSB8_HUMAN",16,42.5469670522622,8.18050339637237e-11,1.3546245828197e-08,-0.4338867664337,"Non-significant",7.86818104737274,"PSMB8","Proteasome subunit beta type-8","PSB8_HUMAN"
-1.33595728874208,12.5830091238022,-41.3377431661348,4.48306581399276e-10,7.42359102341577e-08,14.0566341180906,"ZA2G_HUMAN",19,-42.2474315511531,8.66029657578928e-11,1.40539292831908e-08,0.150231599807741,"Non-significant",7.85220223608393,"AZGP1","Zinc-alpha-2-glycoprotein","ZA2G_HUMAN"
1.84161901473997,10.2500159740448,37.9223269235308,8.50014944578178e-10,1.21000372987848e-07,13.3755947289909,"TDRD7_HUMAN",52,41.7726274860613,9.48698201984246e-11,1.50936023743141e-08,-0.150466918945325,"Non-significant",7.82120709524272,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN"
1.2383108139038,13.6796877384186,37.3024994621906,9.60505884197104e-10,1.29125751786099e-07,13.2447306052184,"CN37_HUMAN",30,41.6581964066795,9.69923684280664e-11,1.51345399504871e-08,-0.117079973220827,"Non-significant",7.8200307758968,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN"
-0.540458202362059,10.2541182041168,-26.0743895493194,1.35888132830768e-08,1.07048185416393e-06,10.3608281774063,"PLPL6_HUMAN",52,-41.5027755714787,9.99611441781523e-11,1.53034853558779e-08,0.246412992477401,"Non-significant",7.8152096477155,"PNPLA6","Patatin-like phospholipase domain-containing protein 6","PLPL6_HUMAN"
1.60078740119936,13.6231952905655,42.2119304795219,3.83812740011496e-10,6.92057016100728e-08,14.220866451639,"PSB9_HUMAN",15,41.001490490824,1.10254535474598e-10,1.65667648303868e-08,0.214195966720599,"Non-significant",7.78076229263609,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN"
-0.878630161285397,11.6054925918579,-38.3860395178617,7.76747107544666e-10,1.14591382374862e-07,13.4719674162206,"ANXA3_HUMAN",21,-40.4194971560648,1.23727669183373e-10,1.82532055955252e-08,0.089738845825174,"Non-significant",7.73866085448448,"ANXA3","Annexin A3","ANXA3_HUMAN"
-0.454609870910627,14.0312142372131,-20.9057324334091,6.90805425040219e-08,3.76187598575593e-06,8.56054357050547,"EPIPL_HUMAN",162,-40.1696261524154,1.30071904994588e-10,1.88249596487053e-08,-0.094677686691286,"Non-significant",7.72526594603634,"EPPK1","Epiplakin","EPIPL_HUMAN"
1.44636893272402,12.6098417043686,38.259709260687,7.95972177606944e-10,1.15330683019692e-07,13.4458401995136,"SP100_HUMAN",21,40.035656958342,1.33623290434679e-10,1.88249596487053e-08,-0.247263669967653,"Non-significant",7.72526594603634,"SP100","Nuclear autoantigen Sp-100","SP100_HUMAN"
-1.7223565578461,10.9681845903396,-39.504042431321,6.27757226653396e-10,9.61060780578426e-08,13.6991237320912,"FSTL1_HUMAN",17,-40.0008606526853,1.34563428595626e-10,1.88249596487053e-08,-0.0159850120544505,"Non-significant",7.72526594603634,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
2.06396222114563,11.4892152547836,37.6226709822243,9.01522964411519e-10,1.2398232768195e-07,13.3126244491296,"APOL3_HUMAN",18,38.7454433873329,1.740106858772e-10,2.39308933086035e-08,0.0692384243011492,"Non-significant",7.62104108944523,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
1.22361946105958,11.7769911289215,34.3989302770559,1.75125397503905e-09,2.12470062847321e-07,12.5983118722855,"OGFR_HUMAN",31,38.2025013155731,1.94973695225277e-10,2.63669427176316e-08,-0.0571873188018746,"Non-significant",7.57894022431491,"OGFR","Opioid growth factor receptor","OGFR_HUMAN"
0.495152711868275,13.3566764593124,22.6476027917836,3.83701066301109e-08,2.22382175140514e-06,9.21340242120661,"CO4B_HUMAN",83,38.1070470186156,1.98944905495408e-10,2.64629338227826e-08,0.202011108398436,"Non-significant",7.57736200926365,"C4B_2","Complement C4-B","CO4B_HUMAN"
2.60482954978945,11.4983414411545,42.620877784635,3.57304128249344e-10,6.58901294685267e-08,14.2963833515497,"PLS1_HUMAN",7,37.1376697989845,2.44856804064831e-10,3.20446469061619e-08,0.155753135681149,"Non-significant",7.49424450946142,"PLSCR1","Phospholipid scramblase 1","PLS1_HUMAN"
-0.823947191238396,9.67184245586395,-32.4578387847278,2.69261901400896e-09,3.0771705182632e-07,12.1323244843431,"BCAM_HUMAN",25,-36.2882440413712,2.95031506216486e-10,3.79981847847709e-08,0.1669578552246,"Non-significant",7.42023714961443,"BCAM","Basal cell adhesion molecule","BCAM_HUMAN"
1.15144157409668,14.9763498306274,34.4687572765988,1.72513956904492e-09,2.12470062847321e-07,12.6145433355879,"APOL2_HUMAN",21,36.105157740824,3.0730045842926e-10,3.89599362452347e-08,0.0462479591370002,"Non-significant",7.40938176248042,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
1.16282725334167,13.6747862100601,34.7444376290502,1.62626260035973e-09,2.12470062847321e-07,12.6782804736639,"LG3BP_HUMAN",20,35.9962369360656,3.1487071002197e-10,3.91499718622323e-08,-0.482531547546387,"Non-significant",7.40726854574095,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
1.37288069725039,9.64247834682466,31.9118462791816,3.05293005460552e-09,3.3474965490634e-07,11.995854812911,"ZNFX1_HUMAN",61,35.9457661622844,3.18449364420425e-10,3.91499718622323e-08,0.127146244049049,"Non-significant",7.40726854574095,"ZNFX1","NFX1-type zinc finger-containing protein 1","ZNFX1_HUMAN"
1.13517761230465,12.1878225803375,34.3905024698115,1.75443606245631e-09,2.12470062847321e-07,12.5963503995864,"CASP1_HUMAN",20,35.6231999601521,3.42429195750285e-10,4.12041186862056e-08,-0.143354654312175,"Non-significant",7.38505937053749,"CASP1","Caspase-1","CASP1_HUMAN"
-0.6801388263702,10.7973440885544,-26.6822128608113,1.14637359181931e-08,9.54601936005892e-07,10.548068701529,"EDC4_HUMAN",55,-35.5837757246667,3.45496611455099e-10,4.12041186862056e-08,-0.0914845466613485,"Non-significant",7.38505937053749,"EDC4","Enhancer of mRNA-decapping protein 4","EDC4_HUMAN"
0.791862726211551,11.3089219331741,29.8107048193586,5.05320075812522e-09,5.19408718721106e-07,11.4464879319022,"ABCD1_HUMAN",33,35.5174010769312,3.50730859139966e-10,4.12041186862056e-08,0.140525817871076,"Non-significant",7.38505937053749,"ABCD1","ATP-binding cassette sub-family D member 1","ABCD1_HUMAN"
-0.688985347747778,17.0392396450043,-24.9236318625137,1.89561710827635e-08,1.3733068943352e-06,9.99366934548695,"AHNK_HUMAN",315,-35.4582499116607,3.55470582700812e-10,4.12041186862056e-08,0.0050017833709699,"Non-significant",7.38505937053749,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN"
1.48759818077089,9.58445703983308,32.8119477407287,2.48475387912094e-09,2.92192651814309e-07,12.2195280291708,"PHAR4_HUMAN",29,35.3664711533336,3.6296775561281e-10,4.14805685780612e-08,0.0445408821105744,"Non-significant",7.38215529932682,"PHACTR4","Phosphatase and actin regulator 4","PHAR4_HUMAN"
2.61890339851379,9.64524757862091,33.799447038459,1.99485825663729e-09,2.38033527858162e-07,12.4574796927472,"TREX1_HUMAN",15,34.6161365147264,4.31377618091815e-10,4.86138610166248e-08,0.30238711833954,"Non-significant",7.31323988496074,"TREX1","Three-prime repair exonuclease 1","TREX1_HUMAN"
-0.985348463058468,9.89931571483612,-29.8075976074794,5.05709745858607e-09,5.19408718721106e-07,11.4456455057136,"FIL1L_HUMAN",39,-34.378350040008,4.55992580413959e-10,5.06838876366968e-08,-0.136340856552176,"Non-significant",7.29513008056028,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
1.31152677536015,10.7682893276214,32.2233931928903,2.84107725168823e-09,3.1578768246847e-07,12.0740278562478,"ALAT2_HUMAN",21,33.7025284633886,5.35011901714701e-10,5.86633320339605e-08,0.31212091445923,"Non-significant",7.23163327304887,"GPT2","Alanine aminotransferase 2","ALAT2_HUMAN"
1.35434579849245,12.7273414134979,48.563382947905,1.3553620720877e-10,3.43668995403737e-08,15.308582644126,"SP14L_HUMAN",9,33.611407787176,5.4679727575758e-10,5.91561746066267e-08,1.44374108314514,"Up in BD",7.22799991785548,"SP140L","Nuclear body protein SP140-like protein","SP14L_HUMAN"
-0.6700737476349,12.3969022035599,-25.9677566234819,1.4005937417708e-08,1.08580123608892e-06,10.3275150276457,"CSDE1_HUMAN",47,-33.5005035322548,5.61536509176969e-10,5.995141099292e-08,0.216936826705933,"Non-significant",7.22220059106008,"CSDE1","Cold shock domain-containing protein E1","CSDE1_HUMAN"
1.3102035522461,10.5571694374084,39.1604306636731,6.69789319319753e-10,1.0064204698075e-07,13.6300748384007,"GMPR1_HUMAN",11,32.8053429059141,6.64746936565775e-10,6.91669445372573e-08,-1.23798263072968,"Up in BDM",7.16010140893774,"GMPR","GMP reductase 1","GMPR1_HUMAN"
2.02642560005188,12.4269429445267,40.2454600909845,5.46861719939157e-10,8.53314614535831e-08,13.8458631557903,"BST2_HUMAN",7,32.8043867132119,6.64902843715316e-10,6.91669445372573e-08,-0.0928242206573469,"Non-significant",7.16010140893774,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
1.47389721870422,8.7470520734787,32.3384579418648,2.76708612534303e-09,3.11835233625463e-07,12.102695981323,"TRI38_HUMAN",16,32.4748190678222,7.21168321705174e-10,7.40703767381745e-08,-0.460755825042728,"Non-significant",7.13035544642584,"TRIM38","E3 ubiquitin-protein ligase TRIM38","TRI38_HUMAN"
1.13846373558045,12.1281145811081,28.8701590686734,6.40476986629003e-09,6.26124128856353e-07,11.1871754464908,"PNPT1_HUMAN",42,32.4014685227836,7.34406408608345e-10,7.44871699931014e-08,-0.433382272720337,"Non-significant",7.12791852565499,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1_HUMAN"
-0.63918113708495,14.1265435218811,-25.5309022615237,1.5873166169911e-08,1.21504594625149e-06,10.1895482643183,"PLOD2_HUMAN",38,-32.0633897303742,7.99055300336064e-10,7.99925953759219e-08,-0.169177532196025,"Non-significant",7.09695021221068,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
-0.70470261573792,13.2689272165299,-26.6615189446231,1.15295772403965e-08,9.54601936005892e-07,10.5417668254896,"A1CF_HUMAN",34,-32.0170507180657,8.08404340747547e-10,7.99925953759219e-08,-0.101395606994625,"Non-significant",7.09695021221068,"A1CF","APOBEC1 complementation factor","A1CF_HUMAN"
-0.296000957489023,11.3307282924652,-13.9919499372528,1.28536688344454e-06,3.63396058964077e-05,5.29517283301274,"MACF1_HUMAN",282,-31.4445261989608,9.34643262812908e-10,9.13698245116136e-08,0.0407545566559264,"Non-significant",7.03919720921005,"MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5","MACF1_HUMAN"
-0.389048099517769,12.5795993804932,-17.2607183630973,2.80543574910981e-07,1.08396693658462e-05,6.99830774755287,"LRP1_HUMAN",189,-31.2478719839856,9.8299793889036e-10,9.49529199542427e-08,0.09783935546875,"Non-significant",7.02249167547129,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
-0.969538450241101,10.3580065965653,-28.4831941632555,7.07646303533267e-09,6.75510836102227e-07,11.0779022694898,"GLSK_HUMAN",24,-30.6165437448944,1.1582707245858e-09,1.10498082218916e-07,-0.759265542030334,"Up in BDM",6.95664525943561,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN"
1.1386249065399,11.0022307634353,32.5708583956364,2.62420666997962e-09,3.04183041717352e-07,12.1602670630464,"FBX6_HUMAN",14,30.568402679514,1.1730133417599e-09,1.10498082218916e-07,0.79186272621155,"Up in BD",6.95664525943561,"FBXO6","F-box only protein 6","FBX6_HUMAN"
-0.983305692672696,12.1318355798721,-28.6385591010634,6.79762491343674e-09,6.56618196995544e-07,11.1219607816268,"PEG10_HUMAN",23,-30.5304530727687,1.18478347954716e-09,1.10498082218916e-07,-0.114661931991574,"Non-significant",6.95664525943561,"PEG10","Retrotransposon-derived protein PEG10","PEG10_HUMAN"
