"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.481582164764399,8.58799695968628,-5.99670614126485,0.000413449100668621,0.16587029123364,0.456195732358329,"RM02_HUMAN",9,-5.81413613354098,0.000380489970804155,0.10909038084472,0.0246431827545006,"Non-significant",0.962213542081069,"MRPL2","Large ribosomal subunit protein uL2m","RM02_HUMAN"
-0.134356975555452,18.9474151134491,-4.82824064503919,0.00155770376914204,0.171867581314565,-0.699398424997887,"ALDOB_HUMAN",33,-5.80331772972141,0.000385254709908146,0.10909038084472,-0.309386253356929,"Non-significant",0.962213542081069,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
0.161172151565573,11.4473367929459,5.02900551624772,0.00122391847851901,0.16673088870689,-0.484204792927332,"S12A7_HUMAN",32,5.77967471983849,0.000395897486557792,0.10909038084472,-0.132741212844845,"Non-significant",0.962213542081069,"SLC12A7","Solute carrier family 12 member 7","S12A7_HUMAN"
-0.165397882461551,9.47144258022309,-5.14837330931273,0.00106329996200381,0.16673088870689,-0.359623409148242,"RAD21_HUMAN",27,-5.74598248141803,0.000411625777253176,0.10909038084472,0.0959780216217254,"Non-significant",0.962213542081069,"RAD21","Double-strand-break repair protein rad21 homolog","RAD21_HUMAN"
-0.387500047683714,8.84766733646393,-5.38229848872784,0.000811720676450694,0.16587029123364,-0.122645321914478,"RRP12_HUMAN",42,-5.72340436220637,0.000422549088348429,0.10909038084472,0.0368247032165545,"Non-significant",0.962213542081069,"RRP12","RRP12-like protein","RRP12_HUMAN"
-0.471793413162242,9.71074759960175,-6.42034992604908,0.000266833444038725,0.16587029123364,0.820591714422776,"RN181_HUMAN",6,-5.69100992719312,0.000438781203167409,0.10909038084472,0.0641086101532,"Non-significant",0.962213542081069,"RNF181","E3 ubiquitin-protein ligase RNF181","RN181_HUMAN"
0.118139028549173,12.3075970411301,4.41620579230039,0.00260239896681664,0.182033320834054,-1.16357902658295,"PCSK6_HUMAN",41,5.62747118883627,0.000472642833379656,0.10909038084472,-0.00358128547669878,"Non-significant",0.962213542081069,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN"
0.149147987365698,14.4790196418762,5.59695865641615,0.000637724772153279,0.16587029123364,0.0866322133274027,"VNN1_HUMAN",18,5.62428981653777,0.000474412048535965,0.10909038084472,-0.0617575645446777,"Non-significant",0.962213542081069,"VNN1","Pantetheinase","VNN1_HUMAN"
0.181807756423954,10.7552779912949,5.30632998394682,0.000885376192740446,0.16587029123364,-0.198574446487673,"ANXA3_HUMAN",21,5.59654443290164,0.000490153251349258,0.10909038084472,0.00743269920352319,"Non-significant",0.962213542081069,"ANXA3","Annexin A3","ANXA3_HUMAN"
-0.424400806426998,14.3336341381073,-5.66091524397838,0.000594190883660276,0.16587029123364,0.147500766795185,"TMT1B_HUMAN",11,-5.59544843210819,0.000490786710064432,0.10909038084472,0.111890077590999,"Non-significant",0.962213542081069,"TMT1B","Thiol S-methyltransferase TMT1B","TMT1B_HUMAN"
-0.158792495727528,10.8723647594452,-4.6358916994988,0.00197329061839839,0.171867581314565,-0.912301988421791,"AKA12_HUMAN",66,-5.58541932627577,0.000496625125167399,0.10909038084472,-0.0394449234008754,"Non-significant",0.962213542081069,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
-0.40594446659088,6.98342019319534,-5.83614340505849,0.000490868178432249,0.16587029123364,0.310845106456907,"ORC2_HUMAN",9,-5.5420860381559,0.000522741534094864,0.10909038084472,-0.0150790214539001,"Non-significant",0.962213542081069,"ORC2","Origin recognition complex subunit 2","ORC2_HUMAN"
-0.43422150611875,13.8464387655258,-5.46369806709849,0.000740224354521596,0.16587029123364,-0.0423759237807202,"RL8_HUMAN",12,-5.48208213699423,0.000561422566765917,0.10909038084472,0.0392473936080897,"Non-significant",0.962213542081069,"RPL8","Large ribosomal subunit protein uL2","RL8_HUMAN"
-0.151267766952513,8.68145525455475,-4.61341513020004,0.00202929633251315,0.171867581314565,-0.937612825112693,"ANKL2_HUMAN",44,-5.47450506896368,0.000566526017237254,0.10909038084472,0.00385379791259943,"Non-significant",0.962213542081069,"ANKLE2","Ankyrin repeat and LEM domain-containing protein 2","ANKL2_HUMAN"
-0.224587917327845,17.2927315235138,-5.83180257619915,0.000493173301627054,0.16587029123364,0.306858610149974,"CALM1_HUMAN",13,-5.46508574692845,0.000572941262408472,0.10909038084472,-0.0254988670349494,"Non-significant",0.962213542081069,"CALM1;CALM2;CALM3","Calmodulin-1;Calmodulin-2;Calmodulin-3","CALM1_HUMAN"
-0.712174773216248,7.34962922334671,-5.49164948981576,0.000717301511205841,0.16587029123364,-0.0150703514067034,"RPF1_HUMAN",7,-5.45317726451999,0.000581165934894353,0.10909038084472,0.0137445926666508,"Non-significant",0.962213542081069,"RPF1","Ribosome production factor 1","RPF1_HUMAN"
-0.185215473175049,15.9979360103607,-4.80405031401387,0.0016042549196329,0.171867581314565,-0.725810292351357,"TKFC_HUMAN",40,-5.43757801821747,0.000592135867646326,0.10909038084472,0.0346183776855487,"Non-significant",0.962213542081069,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-0.527241706848146,7.91737079620361,-5.5796851392027,0.000650079515635806,0.16587029123364,0.0700768063036525,"CF047_HUMAN",8,-5.43449744967795,0.000594328925886939,0.10909038084472,0.0418639183044753,"Non-significant",0.962213542081069,"C6orf47","Uncharacterized protein C6orf47","CF047_HUMAN"
0.21557092666626,9.86576771736145,5.20590623433389,0.000994297516517347,0.16673088870689,-0.300464856262634,"CPEB2_HUMAN",20,5.42358253826094,0.000602171120849203,0.10909038084472,0.0325973033904994,"Non-significant",0.962213542081069,"CPEB2","Cytoplasmic polyadenylation element-binding protein 2","CPEB2_HUMAN"
-0.265572786331177,9.12197482585907,-5.22724717694487,0.000969969424080731,0.16673088870689,-0.278666759381629,"ADDG_HUMAN",19,-5.40981080981267,0.00061222795256294,0.10909038084472,0.0459260940552007,"Non-significant",0.962213542081069,"ADD3","Gamma-adducin","ADDG_HUMAN"
-0.195463180541974,11.2049834728241,-4.69472962306717,0.00183453466004295,0.171867581314565,-0.846473694181179,"KI13B_HUMAN",81,-5.39472528684515,0.000623455642836971,0.10909038084472,0.0495972633361799,"Non-significant",0.962213542081069,"KIF13B","Kinesin-like protein KIF13B","KI13B_HUMAN"
0.136768817901631,12.4409730434418,4.70372668634252,0.00181427564784226,0.171867581314565,-0.836462401118933,"RBM47_HUMAN",28,5.38832453808203,0.000628287452235899,0.10909038084472,0.00155901908874867,"Non-significant",0.962213542081069,"RBM47","RNA-binding protein 47","RBM47_HUMAN"
-0.466674923896786,7.63057726621628,-5.22296347791588,0.000974799594480975,0.16673088870689,-0.283035905633318,"AP5Z1_HUMAN",16,-5.37662645527338,0.000637224358891243,0.10909038084472,-0.0135014057159264,"Non-significant",0.962213542081069,"AP5Z1","AP-5 complex subunit zeta-1","AP5Z1_HUMAN"
-0.4306344985962,13.1428537368775,-5.70352354085618,0.000567017249497642,0.16587029123364,0.187678725567262,"RL19_HUMAN",8,-5.37625033673843,0.000637513998456736,0.10909038084472,-0.0218405723571795,"Non-significant",0.962213542081069,"RPL19","Large ribosomal subunit protein eL19","RL19_HUMAN"
-0.165588378906246,13.5928719043732,-5.40043808283068,0.000795151165899238,0.16587029123364,-0.10466046740423,"KIME_HUMAN",17,-5.36476219251667,0.000646430504259741,0.10909038084472,0.0148425102233745,"Non-significant",0.962213542081069,"MVK","Mevalonate kinase","KIME_HUMAN"
-0.179001331329381,16.1285626888275,-5.09929699637784,0.00112634119543737,0.16673088870689,-0.410541549687688,"ENOG_HUMAN",20,-5.32030078372328,0.000682247360330684,0.10909038084472,-0.00286388397215021,"Non-significant",0.962213542081069,"ENO2","Gamma-enolase","ENOG_HUMAN"
0.116697788238524,12.3873355388641,4.28884809725635,0.00306527055829474,0.192394889886503,-1.31321426105797,"GT251_HUMAN",37,5.31863805469961,0.000683628261673655,0.10909038084472,0.0473797321319633,"Non-significant",0.962213542081069,"COLGALT1","Procollagen galactosyltransferase 1","GT251_HUMAN"
0.167406558990473,11.3383917808533,4.67111190570331,0.0018889045120016,0.171867581314565,-0.87282281084466,"BMP1_HUMAN",35,5.30161940534504,0.000697939395684354,0.10909038084472,0.0471332073211741,"Non-significant",0.962213542081069,"BMP1","Bone morphogenetic protein 1","BMP1_HUMAN"
0.120794296264652,17.1518425941467,4.53035466390266,0.00225185741379441,0.176816084135664,-1.03193389379554,"CLUS_HUMAN",28,5.30022671155294,0.00069912494502409,0.10909038084472,0.0693604946136475,"Non-significant",0.962213542081069,"CLU","Clusterin","CLUS_HUMAN"
-0.212390184402478,11.1639922857285,-5.00893453168868,0.00125346120422976,0.16673088870689,-0.505397762235707,"RL1D1_HUMAN",21,-5.25330915989828,0.000740379569504781,0.11334792126343,-0.00216555595394929,"Non-significant",0.945586440178839,"RSL1D1","Ribosomal L1 domain-containing protein 1","RL1D1_HUMAN"
0.157075166702272,10.6663337945938,4.52527332618608,0.00226631411758801,0.176816084135664,-1.03774432640544,"TRFM_HUMAN",39,5.22669964192101,0.000764954532353313,0.113675375144063,0.124365568161025,"Non-significant",0.944333603890149,"MELTF","Melanotransferrin","TRFM_HUMAN"
-0.226505994796753,9.56141102313995,-4.70349970902925,0.00181478371634055,0.171867581314565,-0.836714787104278,"TOP2B_HUMAN",59,-5.22078409022623,0.000770538037086946,0.113675375144063,0.0422048568725994,"Non-significant",0.944333603890149,"TOP2B","DNA topoisomerase 2-beta","TOP2B_HUMAN"
0.163377046585083,8.89971649646759,5.35693693041011,0.000835529615396668,0.16587029123364,-0.147884285974928,"MIGA1_HUMAN",16,5.2013914832326,0.000789156634169069,0.113698633926019,-0.13432240486145,"Non-significant",0.944244753271419,"MIGA1","Mitoguardin 1","MIGA1_HUMAN"
-0.198586344718933,8.0220587849617,-4.71594616061732,0.00178715215880477,0.171867581314565,-0.82288864984625,"RBBP6_HUMAN",33,-5.19162290842338,0.000798720992578642,0.113698633926019,-0.0602595806121951,"Non-significant",0.944244753271419,"RBBP6","E3 ubiquitin-protein ligase RBBP6","RBBP6_HUMAN"
-0.30089259147644,8.98237836360932,-6.53243529998695,0.000238473234366791,0.16587029123364,0.912532238492527,"RM20_HUMAN",7,-5.14919481288758,0.0008417566033208,0.11660834598828,0.0346212387085245,"Non-significant",0.933270364783344,"MRPL20","Large ribosomal subunit protein bL20m","RM20_HUMAN"
-0.682118177413933,9.52720773220062,-5.03253713546804,0.00121879992118191,0.16673088870689,-0.480483083648085,"REEP3_HUMAN",11,-5.14332815329402,0.000847903920792275,0.11660834598828,-0.00576305389405007,"Non-significant",0.933270364783344,"REEP3","Receptor expression-enhancing protein 3","REEP3_HUMAN"
-0.120015621185299,9.7161705493927,-4.0295866664579,0.00430962383715487,0.211929017058634,-1.62673139033472,"WDR81_HUMAN",61,-5.11847838953969,0.000874491393074685,0.117699595511898,-0.00294327735897504,"Non-significant",0.929225029656587,"WDR81","WD repeat-containing protein 81","WDR81_HUMAN"
-0.515947103500325,14.4602745771408,-4.94167483306367,0.00135832421488538,0.169560656608923,-0.576935063857987,"RL7_HUMAN",17,-5.10901896657575,0.000884850299017227,0.117699595511898,0.0572986602783203,"Non-significant",0.929225029656587,"RPL7","Large ribosomal subunit protein uL30","RL7_HUMAN"
0.137035846710198,11.9631984233856,4.66739041676611,0.00189763151761049,0.171867581314565,-0.876983808323766,"CSN1_HUMAN",23,5.0796017937905,0.000917929842530776,0.120130366811205,-0.0164830684661492,"Non-significant",0.920347196830766,"GPS1","COP9 signalosome complex subunit 1","CSN1_HUMAN"
-0.256137609481772,11.9813681840896,-4.62844568661486,0.00199165445077803,0.171867581314565,-0.920676893738614,"DHX30_HUMAN",57,-5.04672514024176,0.000956504245450019,0.120477092003171,0.024606704711875,"Non-significant",0.919095523731505,"DHX30","ATP-dependent RNA helicase DHX30","DHX30_HUMAN"
0.137835025787373,12.4602966308594,5.13790088705304,0.00107641899827878,0.16673088870689,-0.370453618033685,"IDH3G_HUMAN",17,5.03953160788944,0.000965178104340382,0.120477092003171,-0.0567076206207489,"Non-significant",0.919095523731505,"IDH3G","Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial","IDH3G_HUMAN"
-0.345456123352058,9.6139132976532,-4.77577487946672,0.00166061153230585,0.171867581314565,-0.756814719126949,"MAGD2_HUMAN",27,-5.02439363971944,0.000983712760008412,0.120477092003171,-0.132541179656982,"Non-significant",0.919095523731505,"MAGED2","Melanoma-associated antigen D2","MAGD2_HUMAN"
0.183292388916019,8.41015100479126,4.6117813725779,0.00203343453366998,0.171867581314565,-0.939456131733629,"AP4B1_HUMAN",27,5.01316631795805,0.000997709886412211,0.120477092003171,0.0166811943054004,"Non-significant",0.919095523731505,"AP4B1","AP-4 complex subunit beta-1","AP4B1_HUMAN"
-0.256124019622824,12.1295983791351,-6.38872753932201,0.000275499303001416,0.16587029123364,0.794321697116637,"SH3L1_HUMAN",8,-5.00742048467876,0.00100495710269041,0.120477092003171,0.0310807228088006,"Non-significant",0.919095523731505,"SH3BGRL","Adapter SH3BGRL","SH3L1_HUMAN"
0.214447259902922,11.2399767637253,4.87970510160532,0.00146352201529288,0.171867581314565,-0.643554306683581,"CO9_HUMAN",18,5.00371007797179,0.00100966751986882,0.120477092003171,0.0378770828246502,"Non-significant",0.919095523731505,"C9","Complement component C9","CO9_HUMAN"
-0.460181713104255,15.1503915786743,-4.83067970387445,0.00155309301432973,0.171867581314565,-0.696741160539885,"RL10A_HUMAN",15,-4.96274599012305,0.001063302143898,0.123364453317153,-0.0190696716308487,"Non-significant",0.908809961470835,"RPL10A","Large ribosomal subunit protein uL1","RL10A_HUMAN"
0.128373622894273,13.3620164394379,5.29259064678844,0.000899469166167136,0.16587029123364,-0.212412010488083,"SRPRB_HUMAN",16,4.96202532898105,0.00106427307520344,0.123364453317153,-0.035631418228153,"Non-significant",0.908809961470835,"SRPRB","Signal recognition particle receptor subunit beta","SRPRB_HUMAN"
-0.644225120544432,6.21792340278625,-4.96113068745607,0.00132703261058889,0.168242853161223,-0.556159737314257,"SGSM3_HUMAN",7,-4.92692540314297,0.00111275194139977,0.127167172570672,0.0348291397095011,"Non-significant",0.895624984689202,"SGSM3","Small G protein signaling modulator 3","SGSM3_HUMAN"
-0.530037522315975,7.35071438550949,-5.30396891408652,0.000887780599732542,0.16587029123364,-0.200950093665795,"D19L4_HUMAN",5,-4.90108255585929,0.00114998154738674,0.128694521915344,-0.0376253128051758,"Non-significant",0.890439939129584,"DPY19L4","Probable C-mannosyltransferase DPY19L4","D19L4_HUMAN"
0.115351915359456,12.3128408193588,4.56152483622611,0.00216535283825004,0.175696729295608,-0.996392736094805,"SERPH_HUMAN",21,4.87776781763741,0.0011847347400574,0.128694521915344,0.0270833969116246,"Non-significant",0.890439939129584,"SERPINH1","Serpin H1","SERPH_HUMAN"
-0.107661008834897,10.6311603784561,-3.66793059400008,0.00704806655610045,0.226678343100824,-2.08341974008235,"SPTN2_HUMAN",105,-4.86651977665299,0.00120190859906494,0.128694521915344,0.133903503417971,"Non-significant",0.890439939129584,"SPTBN2","Spectrin beta chain, non-erythrocytic 2","SPTN2_HUMAN"
-0.245729684829696,14.6056214570999,-4.74691923743783,0.00172037148793294,0.171867581314565,-0.788602552386502,"RL5_HUMAN",17,-4.84963991891753,0.00122819175476425,0.128694521915344,-0.277432441711425,"Non-significant",0.890439939129584,"RPL5","Large ribosomal subunit protein uL18","RL5_HUMAN"
-0.455235481262221,16.6977138519287,-4.75625329454718,0.00170078656014946,0.171867581314565,-0.778303725599923,"H4_HUMAN",13,-4.84853171086911,0.00122993906080658,0.128694521915344,0.0336034297943133,"Non-significant",0.890439939129584,"H4C16","Histone H4","H4_HUMAN"
-0.425726294517517,8.0556645989418,-4.65951160794419,0.00191625363361372,0.171867581314565,-0.88580129819699,"NOC3L_HUMAN",19,-4.8319509408307,0.00125640739384209,0.128694521915344,0.021104812622073,"Non-significant",0.890439939129584,"NOC3L","Nucleolar complex protein 3 homolog","NOC3L_HUMAN"
-0.352697372436524,7.47387039661407,-4.67467102528393,0.00188059937558976,0.171867581314565,-0.868845680918002,"ARHGQ_HUMAN",18,-4.83193250312574,0.00125643716913793,0.128694521915344,0.265463948249815,"Non-significant",0.890439939129584,"ARHGEF26","Rho guanine nucleotide exchange factor 26","ARHGQ_HUMAN"
-0.3799649477005,7.2743347287178,-4.64301062080368,0.00195590668294912,0.171867581314565,-0.904304279775468,"DHX33_HUMAN",19,-4.81376952588411,0.00128614504045298,0.128694521915344,-0.0273926258086998,"Non-significant",0.890439939129584,"DHX33","ATP-dependent RNA helicase DHX33","DHX33_HUMAN"
-0.177388429641724,14.2786811590195,-4.16961578238718,0.0035807903158605,0.194996863240886,-1.45592450266438,"TLN1_HUMAN",148,-4.81255491441465,0.0012881587694832,0.128694521915344,-0.00272417068481445,"Non-significant",0.890439939129584,"TLN1","Talin-1","TLN1_HUMAN"
-0.09054803848265,11.976881980896,-3.81191676114919,0.00578123012399422,0.220273509078498,-1.8989764219791,"FHI2A_HUMAN",31,-4.80136342008063,0.00130687556286196,0.128694521915344,0.11151599884035,"Non-significant",0.890439939129584,"FHIP2A","FHF complex subunit HOOK interacting protein 2A","FHI2A_HUMAN"
-0.241601467132579,9.91314172744751,-5.40555929793563,0.000790541079541456,0.16587029123364,-0.0995930430529937,"EMC4_HUMAN",10,-4.79341567612285,0.00132034697936169,0.128694521915344,-0.0323200225829989,"Non-significant",0.890439939129584,"EMC4","ER membrane protein complex subunit 4","EMC4_HUMAN"
-0.415631771087646,6.94806170463562,-4.58206726133368,0.00211033255415599,0.174726921881854,-0.973065031247309,"VIR_HUMAN",25,-4.7885689066446,0.00132863631290544,0.128694521915344,-0.115663766860974,"Non-significant",0.890439939129584,"VIRMA","Protein virilizer homolog","VIR_HUMAN"
-0.21249723434445,11.9437644481659,-4.76274152618248,0.00168731687702911,0.171867581314565,-0.771154043684039,"SEC12_HUMAN",16,-4.78643308982172,0.00133230710388081,0.128694521915344,-0.0059783458709699,"Non-significant",0.890439939129584,"PREB","Guanine nucleotide-exchange factor SEC12","SEC12_HUMAN"
-0.471451520919796,8.76457011699676,-4.50667153069087,0.00232010905948397,0.177266892185067,-1.05905475491852,"LTN1_HUMAN",52,-4.73788462010351,0.00141879162667828,0.135436179516089,0.253805994987485,"Non-significant",0.868265305626254,"LTN1","E3 ubiquitin-protein ligase listerin","LTN1_HUMAN"
0.0980174541473744,14.3854333162308,3.6431466942566,0.00729478436618688,0.226678343100824,-2.11550543382822,"VIME_HUMAN",46,4.72077690750336,0.00145070570285327,0.135750015195092,-0.0119411945342982,"Non-significant",0.867260113126634,"VIM","Vimentin","VIME_HUMAN"
-0.494196176528936,9.82065212726593,-4.6476655954979,0.00194463023925683,0.171867581314565,-0.899079592247238,"H2AW_HUMAN",11,-4.7054171865001,0.00148002398960738,0.135750015195092,-0.0371959209442014,"Non-significant",0.867260113126634,"MACROH2A2","Core histone macro-H2A.2","H2AW_HUMAN"
-0.271041631698608,8.61604154109955,-4.58651646604203,0.00209861850935655,0.174726921881854,-0.968022555779559,"NOC4L_HUMAN",17,-4.70285047633873,0.0014849857209911,0.135750015195092,-0.00418567657470881,"Non-significant",0.867260113126634,"NOC4L","Nucleolar complex protein 4 homolog","NOC4L_HUMAN"
-0.334202289581292,14.0511212348938,-4.71235719880578,0.00179507217388612,0.171867581314565,-0.826872601422739,"RL13_HUMAN",12,-4.68908735266638,0.00151190132195125,0.135750015195092,-0.0694556236266983,"Non-significant",0.867260113126634,"RPL13","Large ribosomal subunit protein eL13","RL13_HUMAN"
0.102103471755969,14.7010329961777,3.68194018793355,0.0069125832626429,0.226678343100824,-2.06532597176241,"LSS_HUMAN",45,4.67939386860161,0.00153117596259947,0.135750015195092,-0.0784363746643244,"Non-significant",0.867260113126634,"LSS","Lanosterol synthase","LSS_HUMAN"
-0.361340045928968,14.3457279205322,-4.71459413729022,0.00179013125920332,0.171867581314565,-0.824389201878243,"RL18_HUMAN",11,-4.66946624932924,0.00155119301124344,0.135750015195092,-0.0505421161651753,"Non-significant",0.867260113126634,"RPL18","Large ribosomal subunit protein eL18","RL18_HUMAN"
-0.345367908477799,15.4605026245117,-4.46692342624925,0.00243979349090863,0.178346706173267,-1.10479886572569,"NB5R3_HUMAN",23,-4.66694597313148,0.00155631973189015,0.135750015195092,-0.0473756790161257,"Non-significant",0.867260113126634,"CYB5R3","NADH-cytochrome b5 reductase 3","NB5R3_HUMAN"
