"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.65900802612305,11.7889649868011,-14.8090493818741,6.44542546502238e-07,0.000158479340070277,6.85715735338959,"DPYD_HUMAN",55,-17.5741119204222,8.48020802962219e-08,2.45744314115551e-05,-0.00681018829346058,"Non-significant",4.60951652182465,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
0.683107137680054,14.3975669145584,16.3402861590157,3.09410278557681e-07,9.65598077006548e-05,7.59182998673964,"VNN1_HUMAN",18,16.6146149462644,1.32867019582028e-07,3.61302460779884e-05,0.180277585983276,"Non-significant",4.4421290805037,"VNN1","Pantetheinase","VNN1_HUMAN"
-1.31687557697296,8.42975705862045,-18.3037123840565,1.32144360365906e-07,5.95677411116091e-05,8.42282982000116,"PP13G_HUMAN",8,-16.5845883565766,1.34800342023357e-07,3.61302460779884e-05,-0.110714912414576,"Non-significant",4.4421290805037,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN"
-0.794696331024172,9.32597947120667,-15.8091527099714,3.96060470911389e-07,0.000114772666463393,7.34636739962624,"PDK1_HUMAN",21,-16.5353722262574,1.38037666800301e-07,3.61302460779884e-05,-0.326834678649899,"Non-significant",4.4421290805037,"PDK1","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial","PDK1_HUMAN"
0.807535886764525,11.6078559160232,15.6183822906538,4.33620274748842e-07,0.000121323962390072,7.25584590272215,"DDB2_HUMAN",18,15.9719584057291,1.82011854986572e-07,4.61513809800327e-05,0.0427429676056015,"Non-significant",4.33581529912269,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
0.58694243431091,9.82451426982879,14.0819709166084,9.36720365688364e-07,0.00019488587300501,6.47739191248886,"PERM_HUMAN",27,15.544519478033,2.25899494628696e-07,5.55438939217345e-05,0.609221935272226,"Up in BT",4.25536367717051,"MPO","Myeloperoxidase","PERM_HUMAN"
0.883234977722168,12.6202135086059,14.8680538091559,6.25757033335151e-07,0.000158479340070277,6.8870539985312,"LG3BP_HUMAN",20,15.4249447968489,2.4021204611874e-07,5.65900110235213e-05,-0.0810043811798256,"Non-significant",4.24726022146573,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
-0.348240852355953,14.3948490619659,-11.2690774761498,4.81899845387546e-06,0.000585363521776272,4.77806531547284,"PFKAL_HUMAN",43,-15.3938129935205,2.44102832859655e-07,5.65900110235213e-05,-0.0992734432220495,"Non-significant",4.24726022146573,"PFKL","ATP-dependent 6-phosphofructokinase, liver type","PFKAL_HUMAN"
0.336416721344003,11.8235216140747,9.83685037296155,1.28639056517955e-05,0.000999382020705457,3.73806788463529,"GOGB1_HUMAN",194,15.2483869215245,2.63236423926738e-07,5.9330565103932e-05,-0.0659630298614493,"Non-significant",4.22672151513211,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN"
0.470230102539052,11.546374797821,12.1557045672072,2.77132718535224e-06,0.00039450085582365,5.35773838782319,"MDR1_HUMAN",52,15.1228006639432,2.81115645862488e-07,6.08345580504857e-05,0.347458839416502,"Non-significant",4.21584964265242,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
3.0119535923004,8.61357605457305,14.6759079768289,6.89311221802478e-07,0.000164502095697215,6.78919953915345,"AMY1B_HUMAN",12,15.0695867360574,2.89097806910904e-07,6.08345580504857e-05,-0.0565412044525004,"Non-significant",4.21584964265242,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
0.970137357711794,9.60694491863251,13.8182797414914,1.07754416816238e-06,0.000213248619035844,6.33424795616416,"PTPRF_HUMAN",57,15.0480394659746,2.92401745621018e-07,6.08345580504857e-05,-0.153055667877226,"Non-significant",4.21584964265242,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-0.36820816993713,15.2576681375504,-11.144627629389,5.22441043268104e-06,0.000605583803582485,4.69301467998872,"ACOHC_HUMAN",48,-14.9266019980692,3.11830278643066e-07,6.3254772022746e-05,0.0994436740875493,"Non-significant",4.19890670517239,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
0.779427766799952,10.39455139637,13.2449422758702,1.47400765442063e-06,0.000264086074052191,6.01242878556741,"LAMC1_HUMAN",52,14.7132102904515,3.49567682635506e-07,6.75493073515722e-05,-0.271538496017476,"Non-significant",4.17037909986079,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
0.77676725387574,9.64380311965943,18.56485035271,1.18793925628772e-07,5.95677411116091e-05,8.52510376725975,"COTL1_HUMAN",9,14.712766361694,3.49651332113142e-07,6.75493073515722e-05,-0.337792873382575,"Non-significant",4.17037909986079,"COTL1","Coactosin-like protein","COTL1_HUMAN"
0.529046535491954,13.7273621559143,13.8673456951734,1.04962867155398e-06,0.000212917176024726,6.36110970419898,"ANX13_HUMAN",21,14.6303358929092,3.65578684126046e-07,6.89838475115986e-05,-0.0959279537201247,"Non-significant",4.16125258691184,"ANXA13","Annexin A13","ANX13_HUMAN"
-0.594428062438976,12.1247746944427,-12.6093131589253,2.11770910995506e-06,0.000321823720861898,5.63763178750792,"CERU_HUMAN",44,-14.4575711098744,4.0166078445184e-07,7.32647166153928e-05,-0.58020377159119,"Up in CM",4.13510512588303,"CP","Ceruloplasmin","CERU_HUMAN"
0.400732278823826,13.4374738931656,10.3974163490883,8.63623684690661e-06,0.000799134318280211,4.16165998896765,"APOB_HUMAN",239,14.4365163598689,4.06323915170406e-07,7.32647166153928e-05,-0.0228500366210742,"Non-significant",4.13510512588303,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-0.595602273941028,9.91488969326019,-13.5326671917843,1.25761566344663e-06,0.000231915761209227,6.1757844297791,"LX15B_HUMAN",22,-14.3221646066701,4.32731060432099e-07,7.63299961814359e-05,0.147660970687875,"Non-significant",4.11730475934487,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN"
0.812907457351702,10.8116437196732,13.0523466754521,1.64222644144641e-06,0.00026872178820672,5.90092971833687,"TRFL_HUMAN",33,14.0681260868783,4.98542555926212e-07,8.43074745365971e-05,-0.0617110729217547,"Non-significant",4.07413391996487,"LTF","Lactotransferrin","TRFL_HUMAN"
-0.870549440383925,11.2531315088272,-13.7053586140814,1.14502140865033e-06,0.000216062876971832,6.27202859900916,"APOL3_HUMAN",18,-14.067429207149,4.98737833097937e-07,8.43074745365971e-05,-0.0487852096557493,"Non-significant",4.07413391996487,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
-0.4532310962677,16.2290209531784,-11.951250372118,3.13797157334224e-06,0.000438991402518947,5.22800487222923,"ALDOA_HUMAN",29,-13.5949170741135,6.53174897285616e-07,0.00010816043095052,0.304747104644782,"Non-significant",3.96593159101172,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
1.7311465740204,9.65588557720185,13.080368020078,1.61645997528343e-06,0.00026872178820672,5.91726143624338,"CO6A1_HUMAN",22,13.5588144970323,6.6701433669005e-07,0.000108217193690968,0.0262033939361608,"Non-significant",3.96570373246525,"COL6A1","Collagen alpha-1(VI) chain","CO6A1_HUMAN"
-0.258757829666152,12.7128444910049,-8.59759163085054,3.34461763529767e-05,0.00177374035900688,2.71539429856433,"OPLA_HUMAN",65,-13.5252079829194,6.80191875553284e-07,0.000108217193690968,-0.0298888683319252,"Non-significant",3.96570373246525,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
0.664888620376626,11.8113924264908,13.0811344042784,1.61576168103421e-06,0.00026872178820672,5.91770758216219,"ASM3A_HUMAN",18,13.3722067610415,7.43978614299431e-07,0.000116028276440638,0.0409572124481201,"Non-significant",3.9354361590003,"SMPDL3A","Cyclic GMP-AMP phosphodiesterase SMPDL3A","ASM3A_HUMAN"
-0.430494785308825,10.7317152023315,-11.3640540556149,4.53333350759486e-06,0.00057474168875976,4.84234078478068,"IFIT1_HUMAN",34,-13.3407902683867,7.5788743546387e-07,0.000116028276440638,0.00021576881407448,"Non-significant",3.9354361590003,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
0.650357484817524,16.2189325094223,13.0376613372322,1.6559143961469e-06,0.00026872178820672,5.89235564000611,"STOM_HUMAN",17,13.1853361149378,8.31127085293053e-07,0.000124884540186441,0.125089168548548,"Non-significant",3.9034913208515,"STOM","Stomatin","STOM_HUMAN"
0.722258329391455,12.2117205858231,12.415950180945,2.37239292144814e-06,0.000343742788654111,5.51963060954316,"MA1A1_HUMAN",24,13.11960365218,8.64447029613646e-07,0.000126478972265664,-0.110500574111974,"Non-significant",3.89798167202244,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
-1.07480871677399,8.02581733465195,-13.2170055291631,1.49716039023919e-06,0.000264086074052191,5.99636387804788,"CO6A3_HUMAN",12,-13.0963113323098,8.76609829857398e-07,0.000126478972265664,-0.0425374507904053,"Non-significant",3.89798167202244,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN"
0.389124155044581,12.7681614160538,12.4890488559786,2.27226731545595e-06,0.000335221399956538,5.5644653249406,"SQSTM_HUMAN",20,13.0738845147111,8.88501530582061e-07,0.000126478972265664,0.0260238647460813,"Non-significant",3.89798167202244,"SQSTM1","Sequestosome-1","SQSTM_HUMAN"
0.433214426040632,10.1715923547745,11.2415028369979,4.90568393896802e-06,0.000585363521776272,4.75930201788238,"ITA2_HUMAN",32,12.9890861620192,9.35121909875979e-07,0.000128821950888727,0.0456902980804497,"Non-significant",3.89001012814399,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
-0.4121334552765,11.4127398729325,-10.1848016658501,1.00224643885248e-05,0.000853737058851874,4.00363536045034,"CGNL1_HUMAN",84,-12.986274678857,9.36713717332372e-07,0.000128821950888727,-0.186458110809324,"Non-significant",3.89001012814399,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
0.5989284515381,13.4477634429931,11.4743272747311,4.22526080506182e-06,0.000552963970520509,4.91629147655841,"ITIH2_HUMAN",47,12.9420780113573,9.62138869882867e-07,0.000130113246503826,-0.161051511764525,"Non-significant",3.88567848675384,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
0.368216276168853,11.6470431089401,10.3369951289232,9.00694886343541e-06,0.000803364435680103,4.11707216599295,"NEP_HUMAN",39,12.7327398061107,1.09351917777644e-06,0.000145455977188164,-0.151326894760132,"Non-significant",3.83726842768952,"MME","Neprilysin","NEP_HUMAN"
-0.435091018676779,18.25257396698,-11.5420493118535,4.04775440929123e-06,0.000538417693065394,4.96135083552005,"LDHA_HUMAN",24,-12.5884091659445,1.19575188872889e-06,0.000156489206857196,0.0275413990020752,"Non-significant",3.80551561060319,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
2.04314184188843,11.9571633338928,14.3436292511961,8.17138429808278e-07,0.000184173922762899,6.61653193322497,"Q6VBP1_HBV",1,12.4810901363081,1.27869259755162e-06,0.000164687487881489,0.0703468322753746,"Non-significant",3.78333939506487,"S","Large envelope protein","Q6VBP1_HBV"
-0.406853675842296,11.0819220542908,-10.7506298633102,6.78356501158889e-06,0.000695673934550975,4.41736852989894,"IFIT3_HUMAN",30,-12.3203301532228,1.41521886106518e-06,0.00017942321622942,-0.105357408523576,"Non-significant",3.74612136269671,"IFIT3","Interferon-induced protein with tetratricopeptide repeats 3","IFIT3_HUMAN"
-0.364849328994749,12.8107446432114,-9.82954022601623,1.29325994791808e-05,0.000999382020705457,3.73239332450046,"XDH_HUMAN",47,-12.2864230404127,1.4460481478211e-06,0.000180511302637237,-0.0241940021514893,"Non-significant",3.74349559974557,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
-0.19703435897825,16.5239799022674,-6.5393478275864,0.000217128980732211,0.00515141681187473,0.695664185411819,"FAS_HUMAN",149,-12.1993989390424,1.52866062853486e-06,0.000187932611211089,-0.161646366119374,"Non-significant",3.72599785193705,"FASN","Fatty acid synthase","FAS_HUMAN"
-0.512396335601817,9.95485925674439,-12.6231137756259,2.10074243617187e-06,0.000321823720861898,5.64598073541529,"MET17_HUMAN",15,-12.1670715531123,1.56068025691105e-06,0.000189005367232482,-0.000256538391123939,"Non-significant",3.72352586288309,"METTL17","Ribosome assembly protein METTL17, mitochondrial","MET17_HUMAN"
1.14346504211426,8.59123420715332,11.4054829995226,4.41472559441004e-06,0.000568588626556239,4.87020833632768,"LAMA5_HUMAN",58,12.0910428696758,1.63897691151333e-06,0.000192594638380719,0.152845144271851,"Non-significant",3.71535580731574,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
-0.371217489242552,13.7283297777176,-11.0444640158777,5.57863331297302e-06,0.000611689604073826,4.62386824512235,"BUP1_HUMAN",23,-12.0597867886311,1.67242888808311e-06,0.000192594638380719,-0.0122480392456268,"Non-significant",3.71535580731574,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
-0.508961677551275,13.6404047012329,-10.6624406207464,7.20031579605549e-06,0.000712480028892613,4.35430279668455,"PLOD2_HUMAN",38,-12.0313702987675,1.70350401491316e-06,0.000192594638380719,0.0280516147613543,"Non-significant",3.71535580731574,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
-0.328809261322025,16.1024653911591,-9.5629268070052,1.57427363452034e-05,0.00107341649331916,3.52267051947519,"TKFC_HUMAN",40,-12.0310698541766,1.70383599251323e-06,0.000192594638380719,0.0418372154235769,"Non-significant",3.71535580731574,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-0.61682963371277,9.00996673107147,-11.1789313810927,5.10896167682012e-06,0.000600784276024905,4.71655300740512,"MDR3_HUMAN",28,-12.0264060823489,1.70899851656541e-06,0.000192594638380719,-0.0716564655303973,"Non-significant",3.71535580731574,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
-0.816234827041651,11.8940950632095,-11.2774025044019,4.79316652955444e-06,0.000585363521776272,4.78372105191963,"BCAP_HUMAN",31,-11.9871041261741,1.75320346183891e-06,0.000194869765607684,-0.0801794528961501,"Non-significant",3.71025553722057,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
2.40589952468873,9.91771221160889,11.6952283419156,3.67634201929017e-06,0.000497163985742007,5.06228549354673,"GPC3_HUMAN",10,11.9557477114743,1.78938739000274e-06,0.000196203909222732,-0.154229164123537,"Non-significant",3.70729234386255,"GPC3","Glypican-3","GPC3_HUMAN"
-0.433815956115723,11.6066257953644,-9.93746758414091,1.19588058928249e-05,0.000950607408904324,3.81576973702163,"KPB2_HUMAN",54,-11.8479998624992,1.92022278648245e-06,0.000207742502526915,-0.0292418003082275,"Non-significant",3.68247464104539,"PHKA2","Phosphorylase b kinase regulatory subunit alpha, liver isoform","KPB2_HUMAN"
-0.722676038742053,11.7386456727981,-12.652507998415,2.06511199390403e-06,0.000321823720861898,5.66373125407967,"PSB10_HUMAN",11,-11.7749651903171,2.01496888806653e-06,0.000213277445621231,-0.0951108932495082,"Non-significant",3.67105506935204,"PSMB10","Proteasome subunit beta type-10","PSB10_HUMAN"
-0.484841585159273,14.5432575941086,-11.1147504029946,5.32735316357057e-06,0.000608818923510022,4.67245457066772,"GBP1_HUMAN",22,-11.7682386640117,2.02395406862642e-06,0.000213277445621231,-0.167012333869932,"Non-significant",3.67105506935204,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
0.323862075805666,8.64279127120972,9.7741606349645,1.34665703916181e-05,0.00102119394539803,3.68927456133254,"DNLI4_HUMAN",31,11.7206150084973,2.08886237784115e-06,0.000215977876049682,0.250542402267455,"Non-significant",3.66559073404186,"LIG4","DNA ligase 4","DNLI4_HUMAN"
0.711714267730713,8.55775618553162,16.0433822730772,3.54862308941422e-07,0.000106642695361137,7.4557883994372,"S10AE_HUMAN",7,11.7105924265465,2.10281639239893e-06,0.000215977876049682,-0.264083862304698,"Non-significant",3.66559073404186,"S100A14","Protein S100-A14","S10AE_HUMAN"
0.327555179595922,11.2551684379578,8.93713561478633,2.54590677112498e-05,0.00151406300009604,3.00830236481671,"UN45A_HUMAN",54,11.4766772254948,2.45994202897018e-06,0.000249499620288301,-0.174000978469847,"Non-significant",3.60293011098977,"UNC45A","Protein unc-45 homolog A","UN45A_HUMAN"
-0.398587226867646,10.2245914936066,-9.41397007749617,1.7607132928702e-05,0.00115213126277007,3.40310709400525,"VCIP1_HUMAN",60,-11.4509172382022,2.5032421185559e-06,0.000250756870987192,-0.0393004417419984,"Non-significant",3.60074715804457,"VCPIP1","Deubiquitinating protein VCPIP1","VCIP1_HUMAN"
-0.63097834587095,14.6743117570877,-10.6148559690241,7.43707368862152e-06,0.000727041155535844,4.32006111888538,"SERA_HUMAN",27,-11.321997534087,2.73311852840939e-06,0.000270445411457485,-0.0430424213409761,"Non-significant",3.56792038266562,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN"
-0.364659786224378,15.4596107006073,-10.3922970373249,8.6669731339239e-06,0.000799134318280211,4.1578919436754,"PBLD_HUMAN",23,-11.294104091357,2.78589617435184e-06,0.000272346524803504,0.0685358047485494,"Non-significant",3.56487816204053,"PBLD","Phenazine biosynthesis-like domain-containing protein","PBLD_HUMAN"
0.383838653564448,11.4923272132873,9.71021737758209,1.41140955923637e-05,0.00104110701487672,3.63920077120356,"TFR1_HUMAN",34,11.2671443306537,2.83798923037204e-06,0.000274136245419509,-0.255450487136823,"Non-significant",3.56203353963374,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
2.38493919372559,7.30674695968628,11.2568222113368,4.85731067285131e-06,0.000585363521776272,4.76973186363622,"LORF1_HUMAN",5,11.2471951102377,2.87723542245734e-06,0.000274657508444927,0.128872632980348,"Non-significant",3.56120852396239,"L1RE1","LINE-1 retrotransposable element ORF1 protein","LORF1_HUMAN"
-0.698248386383051,9.19015216827393,-13.7542266931419,1.11525257042719e-06,0.000215456175153482,6.29902347730156,"HBB_HUMAN",8,-11.2185739173224,2.93460315570213e-06,0.000276876395411245,-0.050359964370724,"Non-significant",3.55771406765497,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
0.867724180221529,15.328555226326,17.8405976199864,1.60198378219474e-07,6.49924820436408e-05,8.23692501385837,"S10A6_HUMAN",4,11.1653959973034,3.04460936704567e-06,0.000283953567864467,0.0128560066223002,"Non-significant",3.5467526700546,"S100A6","Protein S100-A6","S10A6_HUMAN"
1.5592143535614,8.10714662075043,11.8331443540964,3.37445972771928e-06,0.000464074003910411,5.1520140904291,"LCAT_HUMAN",4,11.0067594207475,3.40105459651268e-06,0.000313592693137544,0.157567024230959,"Non-significant",3.50363406514262,"LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT_HUMAN"
