"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_B1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.24547147750855,8.64223742485046,13.2348253416775,1.12127031699662e-06,0.000771641808452029,6.19351600096365,"LAMA5_HUMAN",58,14.2052396190258,3.63956350354584e-07,0.000268467438797918,-0.0279452800750768,"Non-significant",3.57110838038495,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
-0.619681835174577,12.7456274032593,-12.4911476404101,1.73877375940352e-06,0.000993992136351199,5.79440949205533,"PURA1_HUMAN",29,-13.9870289037585,4.12526077945074e-07,0.000278936383037194,0.177912712097175,"Non-significant",3.55449483488509,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
0.464801073074351,11.5436602830887,10.5538118960621,6.16143009565793e-06,0.00202014046082892,4.60205333240081,"MDR1_HUMAN",52,13.3788726009026,5.90633862304303e-07,0.000368646396825932,0.104073047637939,"Non-significant",3.4333900065629,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-1.21607255935669,8.48015856742859,-14.3488523369755,6.05381595347575e-07,0.000614008283081278,6.73991212319639,"PP13G_HUMAN",8,-13.1657585192666,6.72179135399921e-07,0.00038957582175964,0.0164256095886248,"Non-significant",3.40940800457117,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN"
-0.815845966339076,11.8031988143921,-12.4002529563934,1.83755016579591e-06,0.000993992136351199,5.74358098356254,"VTDB_HUMAN",21,-12.9840340309396,7.51694327137153e-07,0.000406616518026057,0.0640685558319074,"Non-significant",3.3908149829487,"GC","Vitamin D-binding protein","VTDB_HUMAN"
0.785242795944249,12.571217417717,12.2035075051178,2.07364317809715e-06,0.00105159629669252,5.63196232249521,"LG3BP_HUMAN",20,12.7238241799442,8.84425935369443e-07,0.000448514502474229,0.0465459823608008,"Non-significant",3.34822350971531,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
0.768089294433572,11.6772093772888,11.1168552874472,4.18078862130416e-06,0.0016961459436631,4.97357023727211,"FLNC_HUMAN",102,12.5908039639928,9.62216670886799e-07,0.000459260356916205,0.0745558738708461,"Non-significant",3.33794104100835,"FLNC","Filamin-C","FLNC_HUMAN"
-0.491438150405926,16.0211509466171,-10.4855189648604,6.46617500298249e-06,0.00202014046082892,4.55546527298146,"TKFC_HUMAN",40,-12.4890317270398,1.02688579722388e-06,0.000462897297704144,-0.379045009613025,"Non-significant",3.3345153545285,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-0.5571913719177,11.8398733139038,-10.1052764171034,8.50396122174389e-06,0.00215628566728844,4.28973900656627,"DPYD_HUMAN",55,-11.8103369645749,1.60479908591014e-06,0.000685333672793415,0.185412287712095,"Non-significant",3.16409792928124,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
2.00808358192445,8.6144210100174,10.8694472839625,4.9466473340012e-06,0.00174509115078633,4.81303508292001,"PGBM_HUMAN",106,11.3384887492931,2.21929877741846e-06,0.000900369513998669,0.00841593742370428,"Non-significant",3.04557921838753,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
2.5272057056427,9.97836530208587,10.9989654047345,4.52778069642368e-06,0.00174509115078633,4.89759485837158,"GPC3_HUMAN",10,11.2137810028565,2.42270012136893e-06,0.000936085180227976,-0.201328516006448,"Non-significant",3.02868463030057,"GPC3","Glypican-3","GPC3_HUMAN"
1.62849617004395,8.14376783370972,13.0658432369488,1.23630065440922e-06,0.000771641808452029,6.10537674756836,"COL11_HUMAN",2,10.9303069684941,2.96677368707951e-06,0.00105354061187104,-0.0273828506469762,"Non-significant",2.97734871855465,"COLEC11","Collectin-11","COL11_HUMAN"
0.790188074111926,12.7179492712021,10.1394594239596,8.29405796675716e-06,0.00215628566728844,4.31407526638229,"K2C7_HUMAN",37,10.9212006786051,2.98637343764284e-06,0.00105354061187104,-0.0201724767684901,"Non-significant",2.97734871855465,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
-1.03968024253845,8.94670403003693,-13.2530750439534,1.10958261566395e-06,0.000771641808452029,6.20294811031828,"THRSP_HUMAN",5,-10.7102589579742,3.48322699482534e-06,0.0011776209931672,-0.0968103408813512,"Non-significant",2.92899446087393,"THRSP","Thyroid hormone-inducible hepatic protein","THRSP_HUMAN"
0.634024620056135,10.4537279605865,9.64652547433598,1.19801136340972e-05,0.00266437664796048,3.95421556299733,"ITA7_HUMAN",33,10.5075450374655,4.04864381798665e-06,0.00126368534559491,-0.528003573417664,"Up in CM",2.89836105080324,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
-0.6261258125305,11.3753433227539,-10.2036091496729,7.91559102004641e-06,0.00215628566728844,4.35950388199112,"APOL3_HUMAN",18,-10.507336645146,4.04927520156122e-06,0.00126368534559491,0.119778394699098,"Non-significant",2.89836105080324,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
-0.329731464385976,16.4576313495636,-7.46925004576434,7.55834465686522e-05,0.00792648925040241,2.10243429425752,"FAS_HUMAN",149,-10.3401359614258,4.59298143983823e-06,0.00138027597788324,0.368746757507324,"Non-significant",2.860034070346,"FASN","Fatty acid synthase","FAS_HUMAN"
0.537921190261848,13.417259812355,9.04001798895609,1.92688833564932e-05,0.00355335726260422,3.48371753721241,"ITIH2_HUMAN",47,10.2577826678351,4.89022289212507e-06,0.00139413744893483,0.143347740173359,"Non-significant",2.85569440674644,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
-0.646997690200825,14.3820041418076,-10.2281490631466,7.77594947426695e-06,0.00215628566728844,4.37679914234998,"NDRG1_HUMAN",15,-10.2332788861331,4.98274414827584e-06,0.00139413744893483,0.115032196044925,"Non-significant",2.85569440674644,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.82843852043152,8.54805243015289,-12.0678234046125,2.25625012797054e-06,0.00107689491402076,5.55368743839205,"CDO1_HUMAN",7,-10.1266558234723,5.4086074505468e-06,0.00143231146017328,-0.0125439167023007,"Non-significant",2.84396253319674,"CDO1","Cysteine dioxygenase type 1","CDO1_HUMAN"
0.492561340332031,9.00733280181885,9.21504634655381,1.67538546175105e-05,0.00328060379330021,3.62278125872037,"FLRT3_HUMAN",27,10.0955344818085,5.54041758518516e-06,0.00143231146017328,-0.0851862430572492,"Non-significant",2.84396253319674,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
0.655435085296622,10.5194926261902,9.62811018542465,1.21496100535541e-05,0.00266437664796048,3.94039152536707,"ANXA3_HUMAN",21,10.070565454183,5.64875113699099e-06,0.00143231146017328,-0.00540232658384987,"Non-significant",2.84396253319674,"ANXA3","Annexin A3","ANXA3_HUMAN"
-0.352828979492202,15.2653577327728,-7.9360666289233,4.92313133663359e-05,0.00618548558404902,2.53963687779101,"ACOHC_HUMAN",48,-9.90383358264023,6.43539398725817e-06,0.00158232687310948,0.408411026001,"Non-significant",2.80070379610766,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
-0.371586322784433,13.7281453609467,-8.92938991046439,2.10747368580432e-05,0.00371740032317744,3.39439657231959,"BUP1_HUMAN",23,-9.80849237906131,6.93940532793358e-06,0.00165606867149568,-0.108758211135875,"Non-significant",2.78092165847307,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
-1.24190092086792,7.7056987285614,-10.1205630787606,8.40936714945747e-06,0.00215628566728844,4.30063333058621,"TSP3_HUMAN",7,-9.68697098249744,7.64642735498879e-06,0.00176224853660407,-0.076884269714375,"Non-significant",2.75393284140417,"THBS3","Thrombospondin-3","TSP3_HUMAN"
1.72351455688478,11.8248491287231,9.95852995653629,9.47510848466498e-06,0.00226120677189917,4.18423285638438,"Q15194_HBV",5,9.65924717689876,7.81870191246567e-06,0.00176224853660407,0.0789232254028303,"Non-significant",2.75393284140417,"PreC-C","Capsid protein","Q15194_HBV"
1.529390335083,9.55500745773315,9.29204221397713,1.57653286108388e-05,0.00319799690870866,3.68309702206268,"CO6A1_HUMAN",22,9.60542673568691,8.16557210819398e-06,0.00177541766103957,0.236032009124756,"Non-significant",2.75069946427217,"COL6A1","Collagen alpha-1(VI) chain","CO6A1_HUMAN"
-0.344208240509076,11.4467024803162,-7.4010450550316,8.06100605154882e-05,0.00809699078740407,2.03650537789014,"CGNL1_HUMAN",84,-9.5629893188445,8.45113061797598e-06,0.00177541766103957,-0.0955004692077495,"Non-significant",2.75069946427217,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
0.346099615097048,13.4101575613022,7.23367311124009,9.45937644935116e-05,0.00892481168721341,1.87242459988018,"APOB_HUMAN",239,9.5510349856374,8.53355789752815e-06,0.00177541766103957,-0.167718648910526,"Non-significant",2.75069946427217,"APOB","Apolipoprotein B-100","APOB_HUMAN"
0.64515876770021,10.0353081226349,11.667329067206,2.90935128458005e-06,0.00131147090683792,5.3162613334413,"TBB3_HUMAN",8,9.4646529651769,9.15637830202355e-06,0.00185601806564895,0.0300011634826749,"Non-significant",2.73141780086852,"TUBB3","Tubulin beta-3 chain","TBB3_HUMAN"
0.676475524902354,10.2934625148773,8.71936301633503,2.50465937272344e-05,0.0041475114592404,3.22170874839917,"TRFM_HUMAN",39,9.41756311281163,9.51702070411968e-06,0.00185601806564895,-0.4379496574402,"Non-significant",2.73141780086852,"MELTF","Melanotransferrin","TRFM_HUMAN"
0.707571029663095,9.60920500755311,10.4839845085791,6.4732132094592e-06,0.00202014046082892,4.55441459138997,"COTL1_HUMAN",9,9.40609820449498,9.60719235361791e-06,0.00185601806564895,-0.534646749496449,"Up in CM",2.73141780086852,"COTL1","Coactosin-like protein","COTL1_HUMAN"
-0.417565107345599,11.6173261404037,-8.42070368958015,3.22111379252526e-05,0.00488897844276106,2.96890201282463,"ACO12_HUMAN",27,-9.32426658845903,1.02790061270596e-05,0.00193962455151073,-0.0505933761596999,"Non-significant",2.71228232727968,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
-1.77067494392395,8.65393888950348,-9.17155008867911,1.73427511319152e-05,0.00328060379330021,3.58847736985311,"HBB_HUMAN",8,-9.22132026814706,1.11992647819035e-05,0.00206524623728102,-0.618325948715215,"Up in CM",2.68502816041582,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
0.69428253173829,10.2753732204437,8.73787953405257,2.46647919058987e-05,0.0041475114592404,3.23709974041491,"CCN1_HUMAN",22,9.12979278288295,1.20945951438236e-05,0.00218078988882188,0.00109672546390094,"Non-significant",2.66138617510031,"CCN1","CCN family member 1","CCN1_HUMAN"
-0.396137714385972,12.2239198684692,-7.74961567630301,5.82826087932237e-05,0.00666063503870728,2.3679008755252,"CERU_HUMAN",44,-9.08537888801257,1.25574260355924e-05,0.00221502075766949,0.0677316188812505,"Non-significant",2.65462219950905,"CP","Ceruloplasmin","CERU_HUMAN"
-0.395899772644052,10.7490127086639,-7.89305351769353,5.1171468419479e-05,0.00623807063296092,2.50035194070127,"IFIT1_HUMAN",34,-9.02048357035017,1.32693878277247e-05,0.00229080452838634,-0.394453763961792,"Non-significant",2.64001196705895,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
-0.47486591339112,18.9379715919495,-7.9288514550789,4.95509690612751e-05,0.00618548558404902,2.53306091830252,"ALDOB_HUMAN",33,-8.74211678782898,1.6874664585624e-05,0.00281742148612005,-0.161012887954724,"Non-significant",2.55014817772016,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
0.955382585525506,9.59956753253937,8.23375647315569,3.7846723376027e-05,0.00542530010487096,2.80617342985161,"PTPRF_HUMAN",57,8.70980543301939,1.73591509030344e-05,0.00281742148612005,0.211195468902577,"Non-significant",2.55014817772016,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
1.52950811386108,11.7003464698791,9.98751042382296,9.27389532777122e-06,0.00226120677189917,4.20520247608011,"Q6VBP1_HBV",1,8.67257085140407,1.79366544617493e-05,0.00281742148612005,-0.084699392318722,"Non-significant",2.55014817772016,"S","Large envelope protein","Q6VBP1_HBV"
-0.339962720870949,12.8231879472733,-7.15234469191329,0.000102345062492157,0.009330649854622,1.79150002970171,"XDH_HUMAN",47,-8.65462147490011,1.82226213568276e-05,0.00281742148612005,-0.0965180397033745,"Non-significant",2.55014817772016,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
-0.775837421417226,12.2891373634338,-8.22572989453127,3.81121648974174e-05,0.00542530010487096,2.79910745391644,"ATTY_HUMAN",28,-8.64989559137768,1.82987505019574e-05,0.00281742148612005,0.176823616027832,"Non-significant",2.55014817772016,"TAT","Tyrosine aminotransferase","ATTY_HUMAN"
0.698158502578735,7.27523124217987,9.82303575564858,1.04829244142863e-05,0.00243024139135768,4.08530808726374,"ARP6_HUMAN",8,8.64344867994575,1.84031721425145e-05,0.00281742148612005,0.19579529762265,"Non-significant",2.55014817772016,"ACTR6","Actin-related protein 6","ARP6_HUMAN"
-0.628458976745605,9.43773674964905,-8.83199745794078,2.28217631120195e-05,0.00393991033810481,3.31483104741086,"IGHA1_HUMAN",12,-8.55715810335433,1.98662471948814e-05,0.00293100104024952,-0.106468439102201,"Non-significant",2.53298402742491,"IGHA1","Immunoglobulin heavy constant alpha 1","IGHA1_HUMAN"
-0.478142023086543,10.2706660032272,-8.49890034540349,3.01366104898336e-05,0.00477064812314034,3.03593322514253,"EST3_HUMAN",16,-8.55708613289059,1.98675199918318e-05,0.00293100104024952,-0.17795515060425,"Non-significant",2.53298402742491,"CES3","Carboxylesterase 3","EST3_HUMAN"
-0.519578456878648,11.7247631549835,-11.3331189998028,3.61892776267106e-06,0.00154547262454279,5.11053692162409,"MBL2_HUMAN",8,-8.48891427785383,2.1114692147839e-05,0.00305936807299225,0.0685636997222936,"Non-significant",2.51436826984331,"MBL2","Mannose-binding protein C","MBL2_HUMAN"
2.04704749584198,7.13780111074447,8.48194214809116,3.05735398574436e-05,0.00477064812314034,3.02144763805167,"LORF1_HUMAN",5,8.46457401949377,2.15807827205448e-05,0.00307204335078072,0.0335965156554945,"Non-significant",2.51257266010146,"L1RE1","LINE-1 retrotransposable element ORF1 protein","LORF1_HUMAN"
0.762914776802064,7.57608538866043,8.94930333905262,2.07362034179798e-05,0.00371740032317744,3.41055717134098,"MIEAP_HUMAN",9,8.41815039590633,2.25016488080959e-05,0.00313388499258915,0.00227212905885033,"Non-significant",2.50391694532766,"SPATA18","Mitochondria-eating protein","MIEAP_HUMAN"
-0.737607955932599,10.7588639259338,-8.19187304999566,3.92548648989534e-05,0.00547982842206413,2.76922990050338,"RCN2_HUMAN",17,-8.4041576337242,2.27876774171506e-05,0.00313388499258915,-0.200697183609025,"Non-significant",2.50391694532766,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
-0.465927362442052,15.7308918237686,-8.408933675708,3.25369529096743e-05,0.00488897844276106,2.95876019611676,"BAAT_HUMAN",15,-8.34107667177571,2.41280598008187e-05,0.00326291795373072,0.0147445201873744,"Non-significant",2.48639384643584,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
0.708542585372953,10.0425952672958,7.80622594046706,5.53525052449372e-05,0.00641614610796315,2.42044246811076,"CDHR2_HUMAN",30,8.24541740895525,2.63302302191316e-05,0.00347465252266438,-0.0415585041046178,"Non-significant",2.45908861986087,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
-0.47300815582277,11.9528408050537,-7.93628373200117,4.92217306128934e-05,0.00618548558404902,2.53983466078795,"KNG1_HUMAN",19,-8.23635116240943,2.65502164660083e-05,0.00347465252266438,-0.0502796173096005,"Non-significant",2.45908861986087,"KNG1","Kininogen-1","KNG1_HUMAN"
0.570070505142201,10.1287504434585,7.46065265117049,7.61974564371935e-05,0.00792648925040241,2.09415328946846,"AGRIN_HUMAN",63,8.20909923042255,2.72237995313065e-05,0.00350625253011144,-0.0382673740387247,"Non-significant",2.4551568080128,"AGRN","Agrin","AGRIN_HUMAN"
-0.3324143886566,14.7326768636703,-7.56405501603252,6.91651500640308e-05,0.00755810631207818,2.19319089283263,"PUR6_HUMAN",21,-8.08546456860628,3.05265215236357e-05,0.00382770556206327,-0.0722661018371245,"Non-significant",2.41706147677012,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
0.630669593811048,11.5194227695465,7.8450303930989,5.34387311297281e-05,0.00628408499111035,2.45625603501626,"DDB2_HUMAN",18,8.08067273354084,3.06631576946158e-05,0.00382770556206327,0.00233244895935059,"Non-significant",2.41706147677012,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
-0.421777486801142,8.92802894115448,-8.17478841883932,3.98459301086744e-05,0.00547982842206413,2.75410857196586,"PDK4_HUMAN",15,-8.06364186368433,3.11542824513178e-05,0.0038300886031817,-0.0173659324645747,"Non-significant",2.41679117918339,"PDK4","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 4, mitochondrial","PDK4_HUMAN"
-0.685934543609628,12.6495001316071,-10.9069693956676,4.8210003989862e-06,0.00174509115078633,4.83765113911493,"CRP_HUMAN",5,-7.99975897174251,3.30755112854572e-05,0.00396213075446174,0.0178639888763499,"Non-significant",2.40207119638853,"CRP","C-reactive protein","CRP_HUMAN"
1.0152268409729,8.78556323051453,9.16845687041383,1.73855019856925e-05,0.00328060379330021,3.58603148582917,"TSN4_HUMAN",4,7.97921670230172,3.37208501405948e-05,0.00396213075446174,0.0976018905639755,"Non-significant",2.40207119638853,"TSPAN4","Tetraspanin-4","TSN4_HUMAN"
0.320936441421523,10.4843183755875,6.6667568722195,0.000166198353939866,0.0123718664575052,1.29146373466937,"M4K4_HUMAN",44,7.96689720994889,3.41145376162828e-05,0.00396213075446174,-0.139174461364753,"Non-significant",2.40207119638853,"MAP4K4","Mitogen-activated protein kinase kinase kinase kinase 4","M4K4_HUMAN"
-0.2737202644348,16.2669894695282,-6.03537564766622,0.000324916391668508,0.0173445500131465,0.595624973948754,"AOXA_HUMAN",91,-7.96481566101778,3.41815569154944e-05,0.00396213075446174,0.196645975112919,"Non-significant",2.40207119638853,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-0.238255500793453,12.2015929222107,-5.73792063043306,0.000453188371824331,0.021012402565615,0.248793643264756,"TENS1_HUMAN",76,-7.93084721988476,3.52960524527913e-05,0.00403369252960491,-0.084393024444573,"Non-significant",2.39429720919343,"TNS1","Tensin-1","TENS1_HUMAN"
1.34547281265259,8.00027585029602,8.36177496344471,3.38797192573455e-05,0.00499818258280185,2.91798666791677,"LCAT_HUMAN",4,7.89738715418764,3.64332565557765e-05,0.00403891928883238,-0.116458177566527,"Non-significant",2.39373482540514,"LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT_HUMAN"
0.888901114463808,7.13191682100296,7.62830467677005,6.51603683807277e-05,0.00724261957590718,2.25411856281789,"TGM1_HUMAN",20,7.88839988146092,3.67455624492668e-05,0.00403891928883238,-0.00898933410645064,"Non-significant",2.39373482540514,"TGM1","Protein-glutamine gamma-glutamyltransferase K","TGM1_HUMAN"
-0.312618255615249,11.1290397644043,-6.87633303921857,0.000134397810992111,0.011127590187653,1.51087918628716,"IFIT3_HUMAN",30,-7.88583871585512,3.6835103201084e-05,0.00403891928883238,-0.124661684036255,"Non-significant",2.39373482540514,"IFIT3","Interferon-induced protein with tetratricopeptide repeats 3","IFIT3_HUMAN"
-0.401759862899778,9.69640815258026,-6.79869824515086,0.000145316159604178,0.0117688998947769,1.43024832382655,"SORL_HUMAN",64,-7.86661410992796,3.75149615721626e-05,0.00405861864262037,-0.35549306869507,"Non-significant",2.39162175409943,"SORL1","Sortilin-related receptor","SORL_HUMAN"
-0.292409420013428,16.5569679737091,-6.48387198011281,0.000200846569745808,0.0138230856081674,1.0953801446571,"PGM1_HUMAN",40,-7.82882203947771,3.88922250488851e-05,0.00415225676377175,0.11157011985779,"Non-significant",2.38171579879125,"PGM1","Phosphoglucomutase-1","PGM1_HUMAN"
-0.386265039444003,14.4518777132034,-8.59366407640651,2.78195238941397e-05,0.004514552337541,3.11636233036216,"PGDH_HUMAN",12,-7.68276911789697,4.47649351144522e-05,0.00460317813744624,0.0194789171218881,"Non-significant",2.33694221810777,"HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]","PGDH_HUMAN"
-0.312202215194695,11.2037605047226,-7.04855515670412,0.00011327925408535,0.0101005260181157,1.68707069724348,"NADE_HUMAN",23,-7.68126765641298,4.48301826435751e-05,0.00460317813744624,0.0983179807662955,"Non-significant",2.33694221810777,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN"
-0.475410938262877,13.7243933677673,-8.11836473957695,4.18695060477946e-05,0.00566215286786342,2.70395469828828,"NDRG2_HUMAN",12,-7.65718850288255,4.5891042464012e-05,0.00460317813744624,-0.0934019088745242,"Non-significant",2.33694221810777,"NDRG2","Protein NDRG2","NDRG2_HUMAN"
0.644467592239364,10.4763213396072,7.29418873742775,8.92487121709926e-05,0.00872486807898113,1.93212977316634,"EPHA2_HUMAN",25,7.65137030289654,4.61515144229379e-05,0.00460317813744624,-0.124857902526857,"Non-significant",2.33694221810777,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
-0.271519184112549,16.5866858959198,-6.38486862761038,0.000222885800384903,0.0141288701900243,0.987398079581979,"DHSO_HUMAN",34,-7.64926648425611,4.62461006695859e-05,0.00460317813744624,0.0266783237457009,"Non-significant",2.33694221810777,"SORD","Sorbitol dehydrogenase","DHSO_HUMAN"
0.944626569747919,8.77520930767059,7.3956319337521,8.10246314113503e-05,0.00809699078740407,2.03124989609282,"QSOX1_HUMAN",20,7.64320829038741,4.6519670602735e-05,0.00460317813744624,-0.0408227443695246,"Non-significant",2.33694221810777,"QSOX1","Sulfhydryl oxidase 1","QSOX1_HUMAN"
-0.342725753784205,17.2675433158875,-6.30996530442783,0.000241338124541905,0.014642299866634,0.904832302560651,"AL1L1_HUMAN",79,-7.57133099620753,4.99054684668599e-05,0.00487871049566387,-0.141585588455225,"Non-significant",2.31169495230504,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-0.467444419860826,17.3481912612915,-6.95379749773759,0.000124402209715849,0.0108537583831656,1.59058234697545,"HPT_HUMAN",33,-7.55496945458917,5.07136353770737e-05,0.00489869568392352,-0.248002767562863,"Non-significant",2.30991953888574,"HP","Haptoglobin","HPT_HUMAN"
0.62505984306337,13.5632504224777,7.47337660727923,7.52906889467927e-05,0.00792648925040241,2.10640598540679,"IL18_HUMAN",14,7.51351085776254,5.28268876833159e-05,0.00504279254896971,-0.0202974081039429,"Non-significant",2.29732889753408,"IL18","Interleukin-18","IL18_HUMAN"
1.7113527059555,8.27775007486343,7.9958092331595,4.66709423017347e-05,0.00618548558404902,2.59387350728425,"DMBT1_HUMAN",1,7.49326527579164,5.38940262161885e-05,0.00508483870602504,0.00882148742675071,"Non-significant",2.29372281859065,"DMBT1","Scavenger receptor cysteine-rich domain-containing protein DMBT1","DMBT1_HUMAN"
2.19314813613895,15.0356252193451,7.1572734136743,0.000101855759524088,0.009330649854622,1.796426797533,"FIBA_HUMAN",43,7.39803497923417,5.92431706028435e-05,0.00552527685369508,0.0853660106659007,"Non-significant",2.25764595601033,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
1.03047585487365,8.36183512210846,7.70890335244192,6.04964525218525e-05,0.00681761410780988,2.329897018288,"CDN1A_HUMAN",6,7.34621295383084,6.23982473541317e-05,0.00575340203444801,0.136155366897583,"Non-significant",2.24007527741865,"CDKN1A","Cyclin-dependent kinase inhibitor 1","CDN1A_HUMAN"
0.246923923492425,10.7640821933746,5.89043612025229,0.000381569352539064,0.0189233870291699,0.428193485565043,"AT2B1_HUMAN",40,7.33079124185411,6.33726135600949e-05,0.00575490705353194,0.0211000442505256,"Non-significant",2.23996168618956,"ATP2B1","Plasma membrane calcium-transporting ATPase 1","AT2B1_HUMAN"
