"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.65880751609805,14.9063638448715,66.3589754086629,1.31505332289546e-11,8.20795589382595e-09,17.4836774944813,"FINC_HUMAN",120,97.4678978258112,1.00591570438498e-13,7.42000002307247e-11,0.0205533504486244,"Non-significant",10.1295960933705,"FN1","Fibronectin","FINC_HUMAN"
2.12747597694397,11.7303963899612,66.5045090309374,1.29378332814442e-11,8.20795589382595e-09,17.4978690839195,"TSP1_HUMAN",50,79.2525447735554,5.36588946500618e-13,3.62823559325501e-10,0.00161218643187411,"Non-significant",9.44030452052907,"THBS1","Thrombospondin-1","TSP1_HUMAN"
-3.27033138275145,10.7379982471466,-87.4006446175496,1.69157545787996e-12,1.52504925169311e-09,19.1446685430016,"ISG20_HUMAN",11,-76.1373497512428,7.42226608366826e-13,4.34281345352807e-10,0.0530223846435565,"Non-significant",9.36222882544859,"ISG20","Interferon-stimulated gene 20 kDa protein","ISG20_HUMAN"
-1.67915439605713,11.8170657157898,-62.3338164065616,2.09509952149914e-11,9.99978677496707e-09,17.0724074568094,"SAMH1_HUMAN",38,-76.0479518913027,7.49314621017907e-13,4.34281345352807e-10,-0.0540585517883496,"Non-significant",9.36222882544859,"SAMHD1","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1","SAMH1_HUMAN"
-2.19198083877565,11.5468947887421,-63.0997098720729,1.9130868651158e-11,9.99978677496707e-09,17.1535493979116,"DDX60_HUMAN",75,-75.1585531939378,8.24129075878413e-13,4.45798888111829e-10,0.170181751251221,"Non-significant",9.35086101904892,"DDX60","Probable ATP-dependent RNA helicase DDX60","DDX60_HUMAN"
1.76452422142027,15.1824027299881,64.7780934719953,1.573562567628e-11,9.11991905266687e-09,17.3265442642453,"FIBG_HUMAN",29,74.3315579921871,9.0129380374526e-13,4.48657764683177e-10,-0.272861957550075,"Non-significant",9.34808481174254,"FGG","Fibrinogen gamma chain","FIBG_HUMAN"
1.56808042526245,14.5732765197754,59.9338095065102,2.80603962398234e-11,1.26490030605515e-08,16.8087529034718,"FIBB_HUMAN",38,73.9461530887101,9.40002711315504e-13,4.48657764683177e-10,-0.386913299560547,"Non-significant",9.34808481174254,"FGB","Fibrinogen beta chain","FIBB_HUMAN"
-4.04512643814089,14.4682176113129,-62.7895770887155,1.98453795182088e-11,9.99978677496707e-09,17.1208621185158,"ISG15_HUMAN",15,-63.7128075404807,3.13541803368904e-12,1.41337677363071e-09,0.115496397018401,"Non-significant",8.84974204983104,"ISG15","Ubiquitin-like protein ISG15","ISG15_HUMAN"
-3.09780597686765,10.0940454006195,-59.1514614972544,3.09423471635393e-11,1.32140107834188e-08,16.7196004169544,"CMPK2_HUMAN",26,-62.7253769123557,3.55747093697701e-12,1.51922732540166e-09,0.10043358802795,"Non-significant",8.81837723681473,"CMPK2","UMP-CMP kinase 2, mitochondrial","CMPK2_HUMAN"
-3.31117653846742,14.3215636014938,-57.5652920563735,3.78775440351383e-11,1.53669196150556e-08,16.5337548799981,"OAS3_HUMAN",45,-62.1579370359224,3.82868653927931e-12,1.55329812898562e-09,-0.108104228973387,"Non-significant",8.8087451808798,"OAS3","2'-5'-oligoadenylate synthase 3","OAS3_HUMAN"
-2.56786751747132,10.2468146085739,-52.0718068150902,7.98676088109892e-11,2.94566262678348e-08,15.8324619421762,"IFIH1_HUMAN",45,-56.981356242902,7.73227012814169e-12,2.98760189617817e-09,0.103867769241301,"Non-significant",8.52467727359418,"IFIH1","Interferon-induced helicase C domain-containing protein 1","IFIH1_HUMAN"
-1.77184844017028,11.4815813302994,-49.4216744422604,1.17772527665168e-10,3.98169287281321e-08,15.4583068116967,"STAT2_HUMAN",35,-55.5290948656726,9.52613576349268e-12,3.51341207204453e-09,0.0206174850463761,"Non-significant",8.45427091080577,"STAT2","Signal transducer and activator of transcription 2","STAT2_HUMAN"
-1.3047149181366,11.1797448396683,-50.3212914085493,1.0299067466622e-10,3.63333188800744e-08,15.5881679692352,"TAP1_HUMAN",24,-55.0036674343004,1.02868292309906e-11,3.62901445131554e-09,0.164190292358402,"Non-significant",8.44021130236596,"TAP1","Antigen peptide transporter 1","TAP1_HUMAN"
-1.08357310295108,11.9517425298691,-42.5656340508053,3.57279664078563e-10,1.03534542654766e-07,14.3595453395084,"PML_HUMAN",44,-54.7018546848092,1.0754505198112e-11,3.63591896572837e-09,0.0991265773773495,"Non-significant",8.4393858045285,"PML","Protein PML","PML_HUMAN"
-1.37199640274047,11.071581363678,-52.7638625162358,7.23985082095619e-11,2.79734045529707e-08,15.9261065039431,"T23O_HUMAN",17,-50.375020404523,2.09265335183748e-11,6.79191571872372e-09,0.427001953124997,"Non-significant",8.16800771191609,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
-2.41018056869505,9.74413394927977,-48.5634577542489,1.34153154444299e-10,4.35407478064418e-08,15.3315688089903,"IRF9_HUMAN",16,-48.9089106241563,2.65638588198469e-11,8.2899673255476e-09,0.29853367805481,"Non-significant",8.08144718119428,"IRF9","Interferon regulatory factor 9","IRF9_HUMAN"
-1.34288334846495,11.773956656456,-45.0880292681061,2.32954524943279e-10,7.00071487181395e-08,14.7878242494457,"TAP2_HUMAN",22,-47.5885737157304,3.31330358915772e-11,9.95709086015768e-09,-0.3260338306427,"Non-significant",8.0018675298422,"TAP2","Antigen peptide transporter 2","TAP2_HUMAN"
1.86376690864567,13.6364377737045,46.4398838570187,1.87039069834034e-10,5.83705774089751e-08,15.0053747273554,"FGL1_HUMAN",17,46.5673887820818,3.94747431595902e-11,1.1439216642747e-08,0.0683412551879847,"Non-significant",7.94160371499936,"FGL1","Fibrinogen-like protein 1","FGL1_HUMAN"
-0.868959426879872,11.1146783828735,-32.5827462787527,2.5947477891554e-09,4.8962287351644e-07,12.3099235374077,"PAR14_HUMAN",91,-44.4514036800365,5.74560081235676e-11,1.60757948246423e-08,0.0892190933227504,"Non-significant",7.79382754534479,"PARP14","Protein mono-ADP-ribosyltransferase PARP14","PAR14_HUMAN"
-1.19861865043643,11.8094435930252,-40.6120375563,5.06443801631739e-10,1.41699482980687e-07,14.0060914555545,"5NT3A_HUMAN",23,-43.4040448238023,6.96461617693418e-11,1.88369652198813e-08,-1.19861865043643,"Up in D",7.72498906409211,"NT5C3A","Cytosolic 5'-nucleotidase 3A","5NT3A_HUMAN"
0.771195650100724,13.0961199998855,29.86136144377,4.94926487279691e-09,8.7744498721766e-07,11.6242603030355,"FAT1_HUMAN",153,43.0739823819341,7.40705799066727e-11,1.93873769471852e-08,0.0767586231231707,"Non-significant",7.71248094566205,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
-0.976721763610829,10.9404737949371,-32.1082752800151,2.89258464897313e-09,5.33418905494727e-07,12.1950715045171,"RN213_HUMAN",232,-41.6161322137842,9.77859673119835e-11,2.47948543365448e-08,0.0218071937560751,"Non-significant",7.60563843873486,"RNF213","E3 ubiquitin-protein ligase RNF213","RN213_HUMAN"
-0.939758300781227,10.5416519641876,-33.3397766499115,2.18871016929884e-09,4.55363956761301e-07,12.4893404861545,"PAR10_HUMAN",43,-40.7967154557963,1.14797647496078e-10,2.8226306417672e-08,-0.558408737182649,"Up in D",7.54934594818578,"PARP10","Protein mono-ADP-ribosyltransferase PARP10","PAR10_HUMAN"
-1.43100786209105,11.67555809021,-37.8725505879962,8.50465291564398e-10,2.2260243147592e-07,13.4747925515924,"E2AK2_HUMAN",23,-40.0780343262091,1.32488270761945e-10,3.12721389773854e-08,0.0155279636382986,"Non-significant",7.5048424125113,"EIF2AK2","Interferon-induced, double-stranded RNA-activated protein kinase","E2AK2_HUMAN"
-1.15605664253234,10.0544141530991,-34.0370319210846,1.87745494408856e-09,4.00886037271962e-07,12.6505714376272,"TDRD7_HUMAN",52,-39.9887132873301,1.34893377398138e-10,3.12721389773854e-08,-0.0270137786865003,"Non-significant",7.5048424125113,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN"
0.542097091674801,11.4979150295257,23.5115170296432,2.89207327456974e-08,3.7848842822353e-06,9.71789996109039,"VP13C_HUMAN",153,38.7240484647185,1.74787168480902e-10,3.93950856959455e-08,-0.0935515165328971,"Non-significant",7.40455795046492,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN"
-1.09340047836303,16.3919870853424,-38.9160452066501,6.95115269877205e-10,1.88005509992788e-07,13.6823619860829,"HLAA_HUMAN",17,-37.5912350452023,2.22040093816547e-10,4.8692792465607e-08,-0.119057178497313,"Non-significant",7.3125353185404,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN"
-1.59222340583801,10.2544268369675,-34.1457608833061,1.83359255577594e-09,4.00886037271962e-07,12.6753761883529,"GBP4_HUMAN",27,-36.4946288255552,2.81856076115962e-10,6.01836895159189e-08,0.729865789413473,"Up in BM2",7.22052119168254,"GBP4","Guanylate-binding protein 4","GBP4_HUMAN"
-2.12182760238647,12.9257776737213,-36.718772659225,1.06989860757091e-09,2.71286165682199e-07,13.2373633997548,"UB2L6_HUMAN",12,-35.8057853517024,3.28616085269459e-10,6.83689978429843e-08,0.110716342926025,"Non-significant",7.16514078596879,"UBE2L6","Ubiquitin/ISG15-conjugating enzyme E2 L6","UB2L6_HUMAN"
-1.81248450279239,10.969586968422,-33.0649904747875,2.32713431847676e-09,4.7205919650301e-07,12.4247507508416,"SLFN5_HUMAN",37,-35.6149134949875,3.43071380368377e-10,6.95920295077252e-08,-0.131790161132775,"Non-significant",7.15744049801923,"SLFN5","Schlafen family member 5","SLFN5_HUMAN"
2.6340034008026,10.3966802358627,32.6991437428879,2.52709699744369e-09,4.88211072315669e-07,12.3378129231177,"TSP4_HUMAN",21,34.0817288969475,4.88936903006471e-10,9.67618056340124e-08,0.168293714523301,"Non-significant",7.01429603603596,"THBS4","Thrombospondin-4","TSP4_HUMAN"
-1.74758648872378,9.44722282886506,-34.365912542153,1.74829098138848e-09,4.00886037271962e-07,12.7253267020697,"HLAF_HUMAN",14,-33.9446629852155,5.05056476947822e-10,9.7572101284634e-08,0.133117675781252,"Non-significant",7.01067434206862,"HLA-F","HLA class I histocompatibility antigen, alpha chain F","HLAF_HUMAN"
-0.723872184753425,11.6790328025818,-25.9833187683254,1.38378419290096e-08,2.00500445378542e-06,10.518866497579,"DSRAD_HUMAN",59,-33.2229129081594,6.00423675027725e-10,1.12691285763564e-07,0.0423669815063761,"Non-significant",6.94810966595142,"ADAR","Double-stranded RNA-specific adenosine deaminase","DSRAD_HUMAN"
-0.73763012886047,11.9241014719009,-26.8283407424899,1.09253503615929e-08,1.64163505248083e-06,10.7742545867986,"DTX3L_HUMAN",43,-33.1502634425375,6.11093982449692e-10,1.12691285763564e-07,0.112886428833008,"Non-significant",6.94810966595142,"DTX3L","E3 ubiquitin-protein ligase DTX3L","DTX3L_HUMAN"
-0.727449655532872,13.1317220926285,-28.0133063711833,7.93847100821923e-09,1.28825507521382e-06,11.1181880891209,"HOIL1_HUMAN",29,-32.4917803664368,7.18145466922801e-10,1.29489607080258e-07,0.290006637573251,"Non-significant",6.88776508694043,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN"
-0.99551630020142,8.73146653175354,-27.365758465523,9.4362772106674e-09,1.50129320171285e-06,10.9322274583675,"TRNK1_HUMAN",78,-32.2119427779073,7.69892746177068e-10,1.35802385706103e-07,0.10390186309815,"Non-significant",6.86709260052757,"TRANK1","TPR and ankyrin repeat-containing protein 1","TRNK1_HUMAN"
-1.53500270843505,11.0491869449615,-34.9528612806207,1.54201380236914e-09,3.79148484618886e-07,12.8567401497162,"NAT8_HUMAN",11,-31.7906413141124,8.55885188609807e-10,1.45236781667564e-07,0.181790828704834,"Non-significant",6.83792338327542,"NAT8","N-acetyltransferase 8","NAT8_HUMAN"
-0.913730382919301,12.0350283384323,-28.8186211589491,6.43768542892309e-09,1.08823707438087e-06,11.3430616436261,"RO52_HUMAN",27,-31.7630962205513,8.61872375811054e-10,1.45236781667564e-07,0.197606086730975,"Non-significant",6.83792338327542,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN"
0.401169538497872,12.5705598592758,17.9564917388636,2.08999375916148e-07,1.71295044058952e-05,7.5437946174374,"LRP1_HUMAN",189,31.5745526889647,9.04139219342438e-10,1.45236781667564e-07,0.112459421157824,"Non-significant",6.83792338327542,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
-1.21446800231932,10.4634919166565,-29.72654725451,5.11777270975616e-09,8.83523569509819e-07,11.5885150903033,"IFIT5_HUMAN",24,-31.5675372957902,9.05756201641326e-10,1.45236781667564e-07,-0.119675874710085,"Non-significant",6.83792338327542,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN"
-0.801616191864021,11.5523841381073,-26.8297927281963,1.09209838659192e-08,1.64163505248083e-06,10.7746859636521,"PARP9_HUMAN",37,-31.5368138973261,9.12876000128884e-10,1.45236781667564e-07,0.00888586044312589,"Non-significant",6.83792338327542,"PARP9","Protein mono-ADP-ribosyltransferase PARP9","PARP9_HUMAN"
-0.714491605758628,15.0618659257889,-28.4035634911593,7.16667509624322e-09,1.1867428924677e-06,11.2280272274576,"GBP1_HUMAN",22,-30.1320051796882,1.31670282896697e-09,2.05456283735346e-07,-0.0538597106933594,"Non-significant",6.68728057160895,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
0.939629316329953,10.4906448125839,26.5738834952893,1.17220358988614e-08,1.72931998697021e-06,10.6982674164351,"TRFL_HUMAN",33,29.7380231172414,1.46356865964806e-09,2.24064077441214e-07,-0.213901281356851,"Non-significant",6.64962776514983,"LTF","Lactotransferrin","TRFL_HUMAN"
-0.8617784976959,11.7094234228134,-29.8409061226281,4.97442314666161e-09,8.7744498721766e-07,11.6188481087301,"APOL3_HUMAN",18,-29.5388703508259,1.54474216370066e-09,2.32111813264206e-07,-0.0384566783905242,"Non-significant",6.63430275568842,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
0.450869083404527,17.0392401218414,20.6710969755335,7.45426272255769e-08,8.24745206346644e-06,8.68097354277667,"SBP1_HUMAN",39,28.3470785365818,2.15019599093916e-09,3.17212550372369e-07,-0.0315372943877996,"Non-significant",6.498649638348,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
-1.44761109352112,9.41046011447906,-27.1849358313874,9.90999682373274e-09,1.5463406582263e-06,10.8794504529643,"TREX1_HUMAN",15,-27.2554825354537,2.94663997465233e-09,4.22222993083212e-07,0.153019428253172,"Non-significant",6.37445811992164,"TREX1","Three-prime repair exonuclease 1","TREX1_HUMAN"
-0.615975618362427,12.1492058038712,-22.4310637617148,4.08897355588634e-08,4.95193006454653e-06,9.33957846391035,"AMPE_HUMAN",38,-27.1772935051741,3.01532894972890e-09,4.22222993083212e-07,-0.0502469539642174,"Non-significant",6.37445811992164,"ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN"
-1.57464408874507,12.099221944809,-34.5511796844282,1.67998042835811e-09,4.00886037271962e-07,12.7670811154317,"BST2_HUMAN",7,-27.1741715517403,3.01810865156844e-09,4.22222993083212e-07,-0.0316247940063494,"Non-significant",6.37445811992164,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
-0.574285984039344,16.2298390865326,-21.8698923371781,4.92653086978121e-08,5.74583712393669e-06,9.1355429865641,"AMPL_HUMAN",38,-26.9437469379435,3.23143850013301e-09,4.44404948984394e-07,0.12914299964905,"Non-significant",6.35222111331208,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
-0.638039827346798,13.4772704839706,-23.0438884565083,3.35320952338086e-08,4.2512409488613e-06,9.55643080683384,"CN37_HUMAN",30,-26.5668790799023,3.61782537499915e-09,4.81686412461935e-07,0.192676305770874,"Non-significant",6.3172356042067,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN"
0.535802841186522,10.6838595867157,20.0572016419865,9.2996699959639e-08,9.56556642779905e-06,8.43762299293066,"AKA12_HUMAN",66,26.5637384757782,3.62125599706409e-09,4.81686412461935e-07,-0.215122938156131,"Non-significant",6.3172356042067,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
-0.991411209106474,11.935658454895,-24.4347792089733,2.17740203602004e-08,2.94457335337777e-06,10.0270452527726,"NUB1_HUMAN",27,-26.3332331389531,3.88330549723297e-09,5.08211948460457e-07,0.0331265926360995,"Non-significant",6.29395512856262,"NUB1","NEDD8 ultimate buster 1","NUB1_HUMAN"
-0.7474887371063,11.7449296712875,-22.007367738572,4.70468420362927e-08,5.61379523944822e-06,9.18602428729126,"UBA7_HUMAN",43,-25.4724338800229,5.06824430816559e-09,6.52757687562788e-07,-0.0389878749847252,"Non-significant",6.18524800476517,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN"
0.729865789413477,11.8105887174606,22.61073387931,3.85585017259618e-08,4.81328743083775e-06,9.40378798780477,"A0AAG2UXZ5_HUMAN",30,25.3310363305893,5.29932308848638e-09,6.71854805312165e-07,0.036457300186175,"Non-significant",6.17272457228084,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN"
2.20823097229004,8.69572782516479,24.627772056059,2.05469335177287e-08,2.8257257383534e-06,10.0901133318953,"AMY1B_HUMAN",12,24.9431754750706,5.99626848588472e-09,7.4851880760721e-07,0.108677864074705,"Non-significant",6.1257972829129,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
0.4313452243805,12.5798140764237,19.8802038595079,9.92414669085419e-08,9.59854106896591e-06,8.36605005360945,"PROS_HUMAN",30,24.7190305624982,6.44561690805288e-09,7.92420236241531e-07,0.0499792098999254,"Non-significant",6.10104444230081,"PROS1","Vitamin K-dependent protein S","PROS_HUMAN"
0.353781461715723,14.3005617856979,15.1399714347871,7.23202567640444e-07,4.73231099502787e-05,6.16647685532869,"UTRN_HUMAN",162,24.5417945879438,6.82774614386089e-09,8.26870630019213e-07,0.00621724128727408,"Non-significant",6.08256243369268,"UTRN","Utrophin","UTRN_HUMAN"
-0.487240791320756,15.4068384170532,-18.7350254686193,1.5324998552647e-07,1.35159824191498e-05,7.88677070800875,"AMPN_HUMAN",49,-24.2474135594073,7.51994862049434e-09,8.97306810392516e-07,0.0717263221741256,"Non-significant",6.04705903602182,"ANPEP","Aminopeptidase N","AMPN_HUMAN"
0.899675607681246,10.9802983999252,23.8898435432709,2.57119035468579e-08,3.42010467834763e-06,9.84609417595099,"FSTL1_HUMAN",17,23.8350952735602,8.62574081644073e-09,1.01433711571884e-06,-0.029694080352801,"Non-significant",5.99381768290758,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
-0.666065454483046,11.2536429166794,-20.6457465509016,7.52170880818975e-08,8.24745206346644e-06,8.67107139477343,"PCKGC_HUMAN",35,-23.6511170565093,9.17712889089865e-09,1.06376034029645e-06,-0.0448720455169642,"Non-significant",5.97315620532158,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN"
-0.794207811355594,13.6186238527298,-24.8394569265643,1.92901964497108e-08,2.69863196539575e-06,10.1586926381523,"PSB9_HUMAN",15,-23.3983260704352,1.0000391837905e-08,1.12081730703732e-06,-0.014087200164802,"Non-significant",5.95046517153672,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN"
1.07763719558715,9.48711538314819,21.2780748026522,6.02706055568189e-08,6.88782666884547e-06,8.91442271440593,"PTPRF_HUMAN",57,23.379740589434,1.00641146691458e-08,1.12081730703732e-06,-0.0688765048980722,"Non-significant",5.95046517153672,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-0.732899665832502,14.8357136249542,-22.4372217518907,4.08072409102465e-08,4.95193006454653e-06,9.34178799437493,"APOL2_HUMAN",21,-23.3740361755875,1.00837642856451e-08,1.12081730703732e-06,0.0862841606140012,"Non-significant",5.95046517153672,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
0.534794807434075,17.0994215011597,17.639629500152,2.38012012057594e-07,1.85695140945704e-05,7.39992839917838,"AHNK_HUMAN",315,22.9384541239191,1.1719486388928e-08,1.27318562541175e-06,-0.125434398651123,"Non-significant",5.89510827331808,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN"
0.547017097473127,15.7407579421997,19.9975618520461,9.50498029934777e-08,9.59854106896591e-06,8.4135783055299,"APOE_HUMAN",29,22.9264950966279,1.17684153199262e-08,1.27318562541175e-06,-0.56597125530243,"Up in D",5.89510827331808,"APOE","Apolipoprotein E","APOE_HUMAN"
0.521463155746499,14.9783028364182,17.6402324150585,2.37952645105943e-07,1.85695140945704e-05,7.40020457975527,"CO3_HUMAN",111,22.8245580487344,1.21949068589469e-08,1.30196676649335e-06,-0.0943539142608625,"Non-significant",5.88540010126149,"C3","Complement C3","CO3_HUMAN"
-0.437830448150628,13.7255938053131,-18.4277874176216,1.7295009340795e-07,1.49289048714054e-05,7.75315663631551,"EHD4_HUMAN",31,-22.3956876467121,1.41895289932341e-08,1.48230467462163e-06,0.0312082767486546,"Non-significant",5.82906252179018,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
-0.764171361923225,11.7705537080765,-19.8515209480437,1.00297492666718e-07,9.59854106896591e-06,8.3543905516123,"PNPT1_HUMAN",42,-22.371778143614,1.43110558427537e-08,1.48230467462163e-06,-0.264941453933712,"Non-significant",5.82906252179018,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1_HUMAN"
-0.616985797882096,9.82885575294495,-20.053201439467,9.31328257081741e-08,9.56556642779905e-06,8.43601252698916,"ECE1_HUMAN",28,-22.3481886869969,1.44321012195106e-08,1.48230467462163e-06,0.2151539325714,"Non-significant",5.82906252179018,"ECE1","Endothelin-converting enzyme 1","ECE1_HUMAN"
-0.354756116867051,11.8734480142594,-15.6983720325163,5.56151046881774e-07,3.72942941685844e-05,6.45847296601829,"ITA6_HUMAN",48,-22.2611013136883,1.48890260319421e-08,1.49163524694493e-06,0.202111482620239,"Non-significant",5.82633736292616,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
-1.0571792125702,10.3416160345078,-20.4799130051254,7.98034534162548e-08,8.63366961359322e-06,8.60598691929371,"CMTR1_HUMAN",42,-22.2608036060547,1.4890615602975e-08,1.49163524694493e-06,-0.0629513263702499,"Non-significant",5.82633736292616,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN"
0.500240802764875,11.2278437614441,17.6502679186391,2.36966939580982e-07,1.85695140945704e-05,7.40480021986983,"CBPD_HUMAN",54,22.1723100143355,1.53716651081837e-08,1.52104500838784e-06,0.0652058124542254,"Non-significant",5.81785793479297,"CPD","Carboxypeptidase D","CBPD_HUMAN"
0.511627197265627,11.9927139282227,17.9933078587851,2.05895902169237e-07,1.70473403081754e-05,7.56034597794869,"PCSK6_HUMAN",41,21.7978477213301,1.76095852072573e-08,1.72149607676729e-06,-0.12331128120425,"Non-significant",5.76409396270096,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN"
-0.59563946723938,15.3201183080673,-19.2256189990096,1.26833003185802e-07,1.15631796387595e-05,8.09562049058721,"TYPH_HUMAN",30,-21.682993291574,1.83675567107408e-08,1.7742185137018e-06,0.256039619445797,"Non-significant",5.75099289326937,"TYMP","Thymidine phosphorylase","TYPH_HUMAN"
1.75454032421112,8.76229220628738,19.7642896946697,1.03588098584303e-07,9.77341665015155e-06,8.31882596568299,"PGBM_HUMAN",106,21.0119266767656,2.35994701179627e-08,2.25277765337822e-06,0.326923608779907,"Non-significant",5.6472816705381,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
0.952482461929325,11.881955742836,19.8446690772752,1.00551638016034e-07,9.59854106896591e-06,8.35160275892806,"APOA5_HUMAN",23,20.8790358824975,2.48231344701736e-08,2.34203387315103e-06,-0.581735849380525,"Up in D",5.6304068279587,"APOA5","Apolipoprotein A-V","APOA5_HUMAN"
