"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.231152057647675,11.895245552063,8.4639292226839,4.19608277798268e-05,0.00330553550102441,2.68831653886199,"HS74L_HUMAN",49,11.5832305719571,2.53355535804899e-06,0.000478076004074639,-0.0341284275055003,"Non-significant",3.32050305416973,"HSPA4L","Heat shock 70 kDa protein 4L","HS74L_HUMAN"
-0.520681858062723,12.5158071517944,-11.1522187669362,6.05700217116354e-06,0.00109214479148491,4.66175157261771,"3BHS7_HUMAN",18,-11.3627086987878,2.93637952424917e-06,0.000541495078630859,0.0407977104187029,"Non-significant",3.266405486099,"HSD3B7","3 beta-hydroxysteroid dehydrogenase type 7","3BHS7_HUMAN"
-0.405575037002551,11.5515483617783,-11.2439857776192,5.71284398502978e-06,0.00109214479148491,4.71996118651704,"IN35_HUMAN",18,-11.3183062303057,3.02586575797862e-06,0.000545597216894189,0.0491588115691997,"Non-significant",3.26312785369355,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN"
-0.47359108924865,11.1933406591415,-11.2079109132401,5.8454404488546e-06,0.00109214479148491,4.69714110977582,"FSTL1_HUMAN",17,-11.2395773900255,3.19211668558579e-06,0.000548454214223487,0.0638706684112744,"Non-significant",3.26085962212767,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
-0.160150289535522,10.8068450689316,-6.31219485707032,0.000297656653200599,0.00928917724642178,0.626692953037295,"HECD1_HUMAN",119,-11.2048083719833,3.26876475344311e-06,0.000548454214223487,0.0144004821777344,"Non-significant",3.26085962212767,"HECTD1","E3 ubiquitin-protein ligase HECTD1","HECD1_HUMAN"
0.285687446594224,13.3765304088592,9.72559716388118,1.59667901862455e-05,0.00205642119954279,3.68396542333641,"ANT3_HUMAN",28,11.1873658957982,3.30798888142396e-06,0.000548454214223487,-0.0394232273101753,"Non-significant",3.26085962212767,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
-0.362980842590325,11.6118063926697,-10.6869249619064,8.20407379612101e-06,0.00138683030795262,4.35828829044076,"VTDB_HUMAN",21,-11.1833268284293,3.31714656530954e-06,0.000548454214223487,-0.0573518276214493,"Non-significant",3.26085962212767,"GC","Vitamin D-binding protein","VTDB_HUMAN"
-0.361406803131102,14.5395259857178,-10.1180210317111,1.20853311368774e-05,0.00175107815793971,3.96732845268415,"SERA_HUMAN",27,-11.1560751475465,3.37967842139196e-06,0.000548454214223487,0.113953828811651,"Non-significant",3.26085962212767,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN"
-0.889162778854368,6.62186920642853,-10.9314360240223,6.98486524997111e-06,0.00123206949213621,4.51951565819213,"GAS6_HUMAN",14,-11.084241936541,3.55090768988685e-06,0.000564942450896901,0.0866384506225479,"Non-significant",3.24799579028829,"GAS6","Growth arrest-specific protein 6","GAS6_HUMAN"
-0.4606773853302,11.0481954813004,-10.862470402572,7.30673345180269e-06,0.00126142202612611,4.47444027573813,"APOL3_HUMAN",18,-11.0251612971756,3.69901221412978e-06,0.00057718817510479,0.0823040008544904,"Non-significant",3.23868257490935,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
0.971827983856201,8.3551139831543,11.5647931879027,4.67178115913838e-06,0.00102450898176348,4.91937822502033,"HBB_HUMAN",8,10.996977899737,3.77208215210474e-06,0.000577484426078828,-0.148140668868976,"Non-significant",3.23845972357301,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
-0.342471837997424,10.8020042181015,-9.99198296246931,1.3202436363337e-05,0.00181567065512062,3.87757779784697,"DNJC1_HUMAN",25,-10.896852639291,4.04500517812911e-06,0.000607799481765549,0.215084075927724,"Non-significant",3.21623967455298,"DNAJC1","DnaJ homolog subfamily C member 1","DNJC1_HUMAN"
-1.0690314769745,10.6141790151596,-10.4630708690661,9.53360381330397e-06,0.00151677767335585,4.20715438300264,"INHBE_HUMAN",16,-10.7671472442395,4.43188847955836e-06,0.000653824420420665,0.0634708404540749,"Non-significant",3.18453886250163,"INHBE","Inhibin beta E chain","INHBE_HUMAN"
-0.489185810089126,10.9316816329956,-9.65873380806062,1.6759074889173e-05,0.00212473646329296,3.63451332568829,"MX1_HUMAN",43,-10.6437318997562,4.8386973453624e-06,0.000687237834931392,-0.108795166015629,"Non-significant",3.16289293903477,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
-0.173777818679801,12.1599014997482,-6.51115752488295,0.000243468587430225,0.00839586945825129,0.839927723629792,"ACACB_HUMAN",121,-10.6372736904022,4.86110474914924e-06,0.000687237834931392,0.0196442604064817,"Non-significant",3.16289293903477,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN"
-0.391632795333873,16.0222469568253,-10.2717152833865,1.08643170789943e-05,0.0016324642366474,4.07520285289985,"ENOG_HUMAN",20,-10.6225933522242,4.9124715831921e-06,0.000687237834931392,0.0183153152465998,"Non-significant",3.16289293903477,"ENO2","Gamma-enolase","ENOG_HUMAN"
-0.294378757476826,10.7780253887177,-9.07525694667958,2.5901143967078e-05,0.0025629497823033,3.18772803928638,"SHRM1_HUMAN",33,-10.5862737300035,5.04217690891831e-06,0.00069342751591463,-0.0605847835541002,"Non-significant",3.15899892908748,"SHROOM1","Protein Shroom1","SHRM1_HUMAN"
-0.48346924781799,8.6882461309433,-10.3311040856153,1.04301804826567e-05,0.0015968015931373,4.1164319357859,"COQ8B_HUMAN",18,-10.5269835383852,5.26220555130611e-06,0.000707477245206057,-0.148322343826274,"Non-significant",3.15028752391727,"COQ8B","Atypical kinase COQ8B, mitochondrial","COQ8B_HUMAN"
0.297796726226775,13.6047677993774,9.37119540224781,2.07089790457628e-05,0.00229954979842591,3.41781691997349,"DNJC3_HUMAN",27,10.5122000509665,5.31872220329917e-06,0.000707477245206057,-0.110224962234497,"Non-significant",3.15028752391727,"DNAJC3","DnaJ homolog subfamily C member 3","DNJC3_HUMAN"
0.273378133773825,13.4012995958328,8.77190974850381,3.27907357506412e-05,0.00296392443410378,2.94410179267724,"ADRO_HUMAN",35,10.4713444788539,5.47846433532859e-06,0.000716971929304132,0.0157263278961501,"Non-significant",3.14449784738236,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN"
-0.351376771926875,12.568029999733,-9.39698094280353,2.03150584048007e-05,0.00229954979842591,3.43752113521639,"PURA1_HUMAN",29,-10.4239115256977,5.67067301151009e-06,0.000724274512866269,0.0682311058044505,"Non-significant",3.14009679730142,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
-0.373006582260098,11.8061288595199,-11.4062719957083,5.15676710612284e-06,0.00107287200766874,4.82162314798792,"QKI_HUMAN",14,-10.4023060782661,5.76070685699414e-06,0.000724274512866269,-0.0394964218139755,"Non-significant",3.14009679730142,"QKI","KH domain-containing RNA-binding protein QKI","QKI_HUMAN"
-0.264595270156875,11.3297573328018,-8.82829017960961,3.13681403081616e-05,0.00292629274562067,2.98999478296949,"OGFR_HUMAN",31,-10.3813458554594,5.84957799005743e-06,0.000724274512866269,-0.182100534439087,"Non-significant",3.14009679730142,"OGFR","Opioid growth factor receptor","OGFR_HUMAN"
0.963520765304565,7.12800860404968,11.9555304296537,3.68115580107592e-06,0.000878497004997942,5.15400777750774,"PHLA3_HUMAN",5,10.3716247631342,5.89131351357823e-06,0.000724274512866269,-0.132405996322674,"Non-significant",3.14009679730142,"PHLDA3","Pleckstrin homology-like domain family A member 3","PHLA3_HUMAN"
-0.491271018981923,13.145320892334,-12.3285833313305,2.95124751283284e-06,0.00076580401982178,5.36996059764543,"CRIP2_HUMAN",10,-10.337171632884,6.04192736738782e-06,0.000731704457596788,-0.00632452964784846,"Non-significant",3.13566429920497,"CRIP2","Cysteine-rich protein 2","CRIP2_HUMAN"
-0.382963895797728,8.80246198177338,-10.360753162805,1.02207705046481e-05,0.00159483330528298,4.13692130668666,"NELFE_HUMAN",17,-10.2857405174307,6.27481582092046e-06,0.000747465325698616,0.225310087203949,"Non-significant",3.1264089490999,"NELFE","Negative elongation factor E","NELFE_HUMAN"
-0.320888280868527,9.64700448513031,-8.64940521328371,3.61381911550507e-05,0.00310209095012468,2.84339954967951,"PLCG1_HUMAN",51,-10.2682440776701,6.35631100236684e-06,0.000747465325698616,0.0453400611877477,"Non-significant",3.1264089490999,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN"
-0.31673216819765,10.2272170782089,-10.4865582247216,9.38329633612519e-06,0.00151677767335585,4.22317346747134,"T23O_HUMAN",17,-10.1970298649683,6.70041140813867e-06,0.000776673402366245,-0.0449354648590088,"Non-significant",3.1097615672587,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
-0.297206640243523,12.173416018486,-9.35428415431476,2.09719848513085e-05,0.00229954979842591,3.40486456343313,"DBNL_HUMAN",24,-10.1768109072426,6.80185728181808e-06,0.000777327746262984,0.130405426025401,"Non-significant",3.10939583012824,"DBNL","Drebrin-like protein","DBNL_HUMAN"
-0.342683315277098,12.2793562412262,-9.48317840834548,1.90580671239792e-05,0.00227407583299952,3.50299777998935,"CP51A_HUMAN",22,-10.0167261111542,7.66830445594271e-06,0.000857632165462975,-0.0100022554397601,"Non-significant",3.06669893914721,"CYP51A1","Lanosterol 14-alpha demethylase","CP51A_HUMAN"
0.337918281555147,16.3365769386292,9.1721431844233,2.40555621041894e-05,0.00244514771576967,3.26386430083051,"EST2_HUMAN",26,10.0065099845815,7.72763954892323e-06,0.000857632165462975,-0.12058806419375,"Non-significant",3.06669893914721,"CES2","Cocaine esterase","EST2_HUMAN"
-0.23441672325135,14.3379369974136,-7.88974651075681,6.78300911738235e-05,0.00445462188059838,2.18730375637346,"PFKAL_HUMAN",43,-9.99050308705104,7.82163917232687e-06,0.000857632165462975,0.118672847747801,"Non-significant",3.06669893914721,"PFKL","ATP-dependent 6-phosphofructokinase, liver type","PFKAL_HUMAN"
-0.244487047195424,11.1804715394974,-7.58352872401943,8.86640325268116e-05,0.00513871399944678,1.90644174617982,"KI13B_HUMAN",81,-9.95692767442858,8.02297770963236e-06,0.000867979215146093,-0.586797237396239,"Up in BM2",3.06149067442655,"KIF13B","Kinesin-like protein KIF13B","KI13B_HUMAN"
0.453514337539701,13.7651282548904,9.5087676993959,1.87019031457685e-05,0.00226835530799734,3.52232040965301,"ANX13_HUMAN",21,9.91005781302311,8.31376673092649e-06,0.000887603990193915,-0.207525253295895,"Non-significant",3.05178075407939,"ANXA13","Annexin A13","ANX13_HUMAN"
0.227064609527577,17.5965044498443,7.48969526599066,9.64145376644219e-05,0.00536771184796149,1.81837692188001,"ENPL_HUMAN",60,9.89133915656148,8.43316750208e-06,0.000888658715738664,0.112709999084475,"Non-significant",3.05126499530529,"HSP90B1","Endoplasmin","ENPL_HUMAN"
-0.332538366317751,10.2272404432297,-11.6089848203888,4.54589354696142e-06,0.00102450898176348,4.94636161570759,"PAR6B_HUMAN",13,-9.85034638490888,8.70138121923136e-06,0.000905166759139016,0.34288084506988,"Non-significant",3.04327140322324,"PARD6B","Partitioning defective 6 homolog beta","PAR6B_HUMAN"
-0.720865249633801,10.9817652702332,-9.16927996772615,2.41079390265681e-05,0.00244514771576967,3.26162569362634,"EHD2_HUMAN",32,-9.68198094344018,9.90721632341824e-06,0.00101755890187615,-0.00716900825499778,"Non-significant",2.99244044203454,"EHD2","EH domain-containing protein 2","EHD2_HUMAN"
0.157984733581531,15.9371294975281,6.21914151776604,0.000327502841995995,0.0098420668887241,0.525204162227584,"HYOU1_HUMAN",62,9.64555152436093,1.01919599896886e-05,0.00103366046922399,0.0187003612518364,"Non-significant",2.98562209234228,"HYOU1","Hypoxia up-regulated protein 1","HYOU1_HUMAN"
-0.227191925048828,16.1799325942993,-7.2601247181765,0.000118774964743619,0.00600969990002383,1.59883120422047,"TERA_HUMAN",74,-9.62969102022526,1.03187697815064e-05,0.00103366046922399,0.0487596988677748,"Non-significant",2.98562209234228,"VCP","Transitional endoplasmic reticulum ATPase","TERA_HUMAN"
-0.81948900222778,9.09604120254517,-9.50668824623766,1.87305651510749e-05,0.00226835530799734,3.52075216169011,"PCAT1_HUMAN",13,-9.60716894599708,1.05018715773581e-05,0.00103917299974004,-0.00732231140137607,"Non-significant",2.98331214582287,"LPCAT1","Lysophosphatidylcholine acyltransferase 1","PCAT1_HUMAN"
-0.295274257659873,11.9118084907532,-9.25784458310445,2.25454363257528e-05,0.00240702197825209,3.3305515658746,"TMOD1_HUMAN",20,-9.5594049810328,1.09022855429082e-05,0.00105823895548454,0.121893167495751,"Non-significant",2.97541625542863,"TMOD1","Tropomodulin-1","TMOD1_HUMAN"
-0.235132455825802,11.632156252861,-7.44003844920507,0.000100820532580398,0.00541760133349236,1.77138412994847,"MYO1D_HUMAN",58,-9.55321685609526,1.09553946587012e-05,0.00105823895548454,0.0427947044372612,"Non-significant",2.97541625542863,"MYO1D","Unconventional myosin-Id","MYO1D_HUMAN"
-0.438052177429197,9.14765739440918,-9.14887329034984,2.44849684146169e-05,0.00245272881131113,3.24565069291799,"PDK1_HUMAN",21,-9.53466675552443,1.11163339443606e-05,0.00106115216028872,0.248168587684633,"Non-significant",2.97422233745992,"PDK1","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial","PDK1_HUMAN"
-0.403029441833475,11.4385142326355,-9.18317859928313,2.38548824839696e-05,0.00244514771576967,3.27248588598818,"CASP1_HUMAN",20,-9.50523035442799,1.13771547418659e-05,0.00107342132064535,-0.0944440364837735,"Non-significant",2.96922978286427,"CASP1","Caspase-1","CASP1_HUMAN"
-0.529575109481797,12.7336651086807,-9.87107254501342,1.4384277240275e-05,0.00193296350222387,3.79036652684822,"EDF1_HUMAN",12,-9.42318262276081,1.21408308232055e-05,0.00113230691148839,0.0345559120178489,"Non-significant",2.94603584178723,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN"
-0.414507150650021,9.90591466426849,-9.58547892851093,1.76782147563301e-05,0.00220678514665943,3.57993217357331,"MET17_HUMAN",15,-9.36133567288307,1.27542490263859e-05,0.00117445624938317,0.128490924835207,"Non-significant",2.93016315683901,"METTL17","Ribosome assembly protein METTL17, mitochondrial","MET17_HUMAN"
