"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_B2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.321631908416778,11.3498463630676,10.4473658033556,8.19426258298307e-06,0.00423820523774243,4.31447893500135,"S12A4_HUMAN",38,13.2113751838373,7.31183887316703e-07,0.000539347823789793,0.183246135711675,"Non-significant",3.26813106925909,"SLC12A4","Solute carrier family 12 member 4","S12A4_HUMAN"
0.746588945388824,10.9946271181107,11.7543901413277,3.47333540728768e-06,0.00281826434947323,5.09827675343694,"EHD2_HUMAN",32,12.6061914619825,1.06119786057543e-06,0.000717546620059085,0.0616257190704239,"Non-significant",3.14414987692615,"EHD2","EH domain-containing protein 2","EHD2_HUMAN"
-0.954189777374298,10.8391282558441,-12.0174465895079,2.95300494039113e-06,0.00266229800959262,5.24283433469655,"CNBP_HUMAN",11,-11.8036579278642,1.78474923957651e-06,0.00111151757195001,0.0431542396545392,"Non-significant",2.95408366716148,"CNBP","CCHC-type zinc finger nucleic acid binding protein","CNBP_HUMAN"
0.338137626647972,11.6285297870636,9.32283672115315,1.85681570925196e-05,0.00521834033034874,3.54058310565852,"DPYD_HUMAN",55,11.6400587981926,1.992034540604e-06,0.00111151757195001,-0.0243692398071236,"Non-significant",2.95408366716148,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
0.402449846267704,16.2036303281784,10.3622514352125,8.69360500817133e-06,0.00423820523774243,4.25934353671457,"ALDOA_HUMAN",29,11.5942291746237,2.05481434301826e-06,0.00111151757195001,0.243216037750241,"Non-significant",2.95408366716148,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.32812857627869,9.77722799777984,9.53271958954275,1.5839549383746e-05,0.00521834033034874,3.69280114408474,"NGEF_HUMAN",33,11.2083326905036,2.68020528518297e-06,0.00132111168901732,0.00541996955872648,"Non-significant",2.8790604648431,"NGEF","Ephexin-1","NGEF_HUMAN"
-0.205631971359249,11.5140770673752,-7.09890413565746,0.000123864604606172,0.00894515582290194,1.66706316554252,"FYCO1_HUMAN",81,-11.162349901827,2.76791948647948e-06,0.00132111168901732,-0.16852784156799,"Non-significant",2.8790604648431,"FYCO1","FYVE and coiled-coil domain-containing protein 1","FYCO1_HUMAN"
-0.341263771057097,11.9060962200165,-10.8295773923808,6.31511944982755e-06,0.00403415341389915,4.55562223638336,"BODG_HUMAN",18,-10.842124270913,3.47526994480676e-06,0.00156657446289789,0.406711816787748,"Non-significant",2.80504895727313,"BBOX1","Gamma-butyrobetaine dioxygenase","BODG_HUMAN"
0.382622241973875,12.434502363205,9.02012417626435,2.34800954291329e-05,0.00523070723872378,3.31429044450938,"LIMC1_HUMAN",62,10.7373645126171,3.74870807735232e-06,0.00158499942675443,-0.0158287286758423,"Non-significant",2.79997089051717,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
0.257677078247077,10.8371369838715,8.5015278033053,3.56642381685194e-05,0.00559066580677642,2.90708575450683,"RHG17_HUMAN",36,10.6805964303845,3.90682629222191e-06,0.00158499942675443,0.00977087020874023,"Non-significant",2.79997089051717,"ARHGAP17","Rho GTPase-activating protein 17","RHG17_HUMAN"
0.561077356338496,8.67347800731659,9.91335905644815,1.19628594073698e-05,0.00458445636308408,3.95951302923366,"BICC1_HUMAN",25,10.5257708239777,4.37711572213732e-06,0.00168104400150127,-0.151049852371225,"Non-significant",2.7744209187086,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN"
0.548915386199953,10.2185688018799,10.5055223015975,7.87159094238928e-06,0.00423820523774243,4.35184613482115,"TAGL_HUMAN",15,10.4325048832701,4.69064000566622e-06,0.00168104400150127,0.0787138938903986,"Non-significant",2.7744209187086,"TAGLN","Transgelin","TAGL_HUMAN"
0.352373361587549,10.8069549798965,9.4696047298255,1.6609694197307e-05,0.00521834033034874,3.64742079764516,"DNJC1_HUMAN",25,10.3611178140951,4.94751441617279e-06,0.00168104400150127,0.385369539260867,"Non-significant",2.7744209187086,"DNAJC1","DnaJ homolog subfamily C member 1","DNJC1_HUMAN"
0.350972652435303,16.3514959812165,9.13597437751211,2.1446251734186e-05,0.00523070723872378,3.40185491682094,"ALDOC_HUMAN",31,10.354454918438,4.97227705644941e-06,0.00168104400150127,0.0135064125061,"Non-significant",2.7744209187086,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
0.366837978363074,13.4399032592773,9.0132502132855,2.36073927223909e-05,0.00523070723872378,3.30905678396364,"PFKAP_HUMAN",34,10.2378112569815,5.42889841668043e-06,0.00173983839161596,-0.47540295124054,"Non-significant",2.75949109015935,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN"
0.435391902923586,9.72181749343872,9.81405092425879,1.28600920021399e-05,0.00458445636308408,3.89106192971018,"DAPK3_HUMAN",20,10.2027727541901,5.5750305868887e-06,0.00173983839161596,0.104675412178038,"Non-significant",2.75949109015935,"DAPK3","Death-associated protein kinase 3","DAPK3_HUMAN"
0.495245218276978,14.0002719163894,10.2344201652782,9.50898950055059e-06,0.00423820523774243,4.17552583272849,"NDRG1_HUMAN",15,10.0911837907763,6.0703720665259e-06,0.00181364572521995,0.100388526916475,"Non-significant",2.74144754341067,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.609970808029201,16.2770406007767,-9.37454871928584,1.78500347603548e-05,0.00521834033034874,3.57843678987845,"SAP_HUMAN",30,-10.0060410434438,6.48127723828776e-06,0.00181364572521995,0.052935361862172,"Non-significant",2.74144754341067,"PSAP","Prosaposin","SAP_HUMAN"
0.387815952301027,9.63476824760437,10.173952102568,9.92431593752849e-06,0.00423820523774243,4.13544887272513,"T2FB_HUMAN",16,9.94922142488088,6.77266865866272e-06,0.00181364572521995,-0.157181501388552,"Non-significant",2.74144754341067,"GTF2F2","General transcription factor IIF subunit 2","T2FB_HUMAN"
0.619244575500478,12.7784998416901,10.2949692168637,9.11254185830366e-06,0.00423820523774243,4.21537970692798,"EDF1_HUMAN",12,9.92747753038238,6.88800795482749e-06,0.00181364572521995,0.0816385746002251,"Non-significant",2.74144754341067,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN"
0.281969308853151,14.0211900472641,8.01694715112238,5.37466489685344e-05,0.00683145765727187,2.50275889387451,"VILI_HUMAN",46,9.90707029060344,6.99824603628953e-06,0.00181364572521995,0.191565752029412,"Non-significant",2.74144754341067,"VIL1","Villin-1","VILI_HUMAN"
0.306085109710668,12.5453841686249,8.67817073354341,3.08591460139007e-05,0.00547443244114515,3.04864822225243,"PURA1_HUMAN",29,9.8790786202699,7.15265753106215e-06,0.00181364572521995,0.0419607162475497,"Non-significant",2.74144754341067,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
0.312041997909549,12.180833697319,9.00015047244635,2.38521281529184e-05,0.00523070723872378,3.29907109776016,"DBNL_HUMAN",24,9.82671207726161,7.45180225476461e-06,0.00183224010591394,-0.155527591705326,"Non-significant",2.73701761481624,"DBNL","Drebrin-like protein","DBNL_HUMAN"
0.605790376663215,10.3663173913956,9.79977893768006,1.29951314211158e-05,0.00458445636308408,3.88115964232479,"RASF4_HUMAN",14,9.7540493436912,7.89018081390973e-06,0.0018829684448254,0.0140395164489746,"Non-significant",2.72515695791909,"RASSF4","Ras association domain-containing protein 4","RASF4_HUMAN"
0.548549652099613,9.42674136161804,9.1985206246684,2.04307071561297e-05,0.00521834033034874,3.44863172285119,"FMO1_HUMAN",22,9.64269528841398,8.61867444035647e-06,0.00199805498311578,0.0734620094299245,"Non-significant",2.6993925648912,"FMO1","Flavin-containing monooxygenase 1","FMO1_HUMAN"
0.948179006576536,8.62621200084686,10.7950277628762,6.46339590592666e-06,0.00403415341389915,4.53424878229865,"MYL9_HUMAN",5,9.4897014072359,9.74442902513669e-06,0.0021962860308322,-0.212316274642945,"Non-significant",2.65831110068697,"MYL9","Myosin regulatory light polypeptide 9","MYL9_HUMAN"
-0.310244083404502,13.3642520904541,-8.41652983305403,3.82703076676228e-05,0.0058521532742446,2.83788149438958,"ANT3_HUMAN",28,-9.43722138466853,1.01674744370349e-05,0.00222164562279479,-0.0538861751556414,"Non-significant",2.65332521467453,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
0.466721296310425,8.67987215518951,9.18910429796784,2.05800949680996e-05,0.00521834033034874,3.44161163316581,"COQ8B_HUMAN",18,9.40886097497124,1.04045518444913e-05,0.00222164562279479,0.0675213336944758,"Non-significant",2.65332521467453,"COQ8B","Atypical kinase COQ8B, mitochondrial","COQ8B_HUMAN"
0.231559038162247,14.7132872343063,7.32301297458744,0.000100272382423893,0.00836607420042281,1.88000314177451,"THRB_HUMAN",42,9.35153249011375,1.09027644459995e-05,0.00226833412089332,0.0098204612731756,"Non-significant",2.64429297439431,"F2","Prothrombin","THRB_HUMAN"
0.42443990707395,11.4492194652557,8.88961101560025,2.6034186379565e-05,0.00528103470709477,3.2141844334189,"CASP1_HUMAN",20,9.24094291197395,1.19404482264037e-05,0.00237669214548093,-0.0856125354767237,"Non-significant",2.62402706908275,"CASP1","Caspase-1","CASP1_HUMAN"
-0.489300251007084,7.98792362213135,-8.79001963915153,2.81927887053554e-05,0.00544657827512509,3.13673790576355,"RBM28_HUMAN",22,-9.22675009178331,1.20813839508191e-05,0.00237669214548093,-0.127505779266375,"Non-significant",2.62402706908275,"RBM28","RNA-binding protein 28","RBM28_HUMAN"
0.955459594726552,10.5573930740356,8.89596974353376,2.59027773499052e-05,0.00528103470709477,3.21909794954029,"INHBE_HUMAN",16,9.16859974741585,1.26784187271236e-05,0.00237669214548093,-0.10879588127135,"Non-significant",2.62402706908275,"INHBE","Inhibin beta E chain","INHBE_HUMAN"
0.379920959472646,10.2338407039642,8.74260030997376,2.92904021463765e-05,0.00547443244114515,3.09953613941862,"RT09_HUMAN",21,9.16694439437294,1.26958872024852e-05,0.00237669214548093,0.0546047687530749,"Non-significant",2.62402706908275,"MRPS9","Small ribosomal subunit protein uS9m","RT09_HUMAN"
0.356433391571052,9.7953052520752,8.64133821599564,3.17980396375003e-05,0.00548955943869526,3.01937916617439,"LX15B_HUMAN",22,9.148890379875,1.28881506533351e-05,0.00237669214548093,0.00143766403197887,"Non-significant",2.62402706908275,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN"
0.292978048324596,12.5363594293595,9.26870204354991,1.93547835565584e-05,0.00521834033034874,3.50070792111804,"PCNA_HUMAN",17,9.07063904571573,1.37596760263524e-05,0.00248102247284051,-0.0404686927795499,"Non-significant",2.60536930191625,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN"
0.358330011367823,12.8669983148575,7.91209579319404,5.88900620668729e-05,0.00683145765727187,2.41206632139714,"K2C7_HUMAN",37,8.89534574486281,1.59594336661083e-05,0.00281510532101745,-0.121981143951425,"Non-significant",2.55050535232913,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
0.215509653091473,11.9473234415054,6.82032356114642,0.000162238744189973,0.0100488944302095,1.39382738880302,"EGFR_HUMAN",45,8.84007279117037,1.67319110052415e-05,0.00288651610020687,-0.196889400482178,"Non-significant",2.53962601578132,"EGFR","Epidermal growth factor receptor","EGFR_HUMAN"
0.580565929412824,10.4946782588959,9.06811522396565,2.26124719258026e-05,0.00523070723872378,3.35071050210903,"NTPCR_HUMAN",12,8.81637265865817,1.70757669225942e-05,0.00288651610020687,0.0300559997558505,"Non-significant",2.53962601578132,"NTPCR","Cancer-related nucleoside-triphosphatase","NTPCR_HUMAN"
0.230750083923347,10.7462110519409,7.28038854481449,0.000104343663197475,0.0084204878924893,1.83996397649007,"SHRM1_HUMAN",33,8.78417872131935,1.75554766345461e-05,0.0029070436206675,0.0508348941803245,"Non-significant",2.53654845152057,"SHROOM1","Protein Shroom1","SHRM1_HUMAN"
0.279963731765722,11.2977491617203,7.80387218289743,6.4782232202848e-05,0.00720058948073847,2.31721719844783,"ACO12_HUMAN",27,8.72319148046631,1.85057464868434e-05,0.00291173979799208,-0.0849480628967285,"Non-significant",2.53584743751328,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
-0.668609857559204,7.99438631534576,-10.0202794261621,1.10744733733313e-05,0.0044929138475605,4.03233797543523,"NSA2_HUMAN",7,-8.71460546834294,1.8644051558128e-05,0.00291173979799208,-0.0821602344512993,"Non-significant",2.53584743751328,"NSA2","Ribosome biogenesis protein NSA2 homolog","NSA2_HUMAN"
-0.254012823104876,11.2919396162033,-6.98837930459802,0.000137728624862604,0.0091809474617096,1.55981012745341,"UN45A_HUMAN",54,-8.69832102363783,1.89095240416749e-05,0.00291173979799208,-0.0165433883666992,"Non-significant",2.53584743751328,"UNC45A","Protein unc-45 homolog A","UN45A_HUMAN"
0.664164304733275,9.01837885379791,8.67114860828363,3.10357274208377e-05,0.00547443244114515,3.0430780940104,"PCAT1_HUMAN",13,8.68418344401043,1.91433996401068e-05,0.00291173979799208,0.217500925064076,"Non-significant",2.53584743751328,"LPCAT1","Lysophosphatidylcholine acyltransferase 1","PCAT1_HUMAN"
0.202082157135024,14.3217697143555,6.6225012155524,0.000197507152932471,0.0110549617706321,1.19385422544897,"PFKAL_HUMAN",43,8.6694001023308,1.9391393851902e-05,0.00291173979799208,-0.246305704116798,"Non-significant",2.53584743751328,"PFKL","ATP-dependent 6-phosphofructokinase, liver type","PFKAL_HUMAN"
0.309642791748027,12.0814621448517,8.12619510314792,4.8914905112261e-05,0.0067270430522184,2.59601754864253,"ABI1_HUMAN",22,8.63201224867731,2.00346313645923e-05,0.00291173979799208,-0.0727930068969496,"Non-significant",2.53584743751328,"ABI1","Abl interactor 1","ABI1_HUMAN"
0.496989846229553,7.80998581647873,7.93867007304657,5.75363824848184e-05,0.00683145765727187,2.43516315315379,"SAMD9_HUMAN",42,8.62852558322464,2.00958132471724e-05,0.00291173979799208,0.105100631713867,"Non-significant",2.53584743751328,"SAMD9","Sterile alpha motif domain-containing protein 9","SAMD9_HUMAN"
-0.455563306808479,11.3301733732224,-8.50149995786827,3.56650587624639e-05,0.00559066580677642,2.90706319975033,"EKI2_HUMAN",16,-8.55837013124501,2.13719492737645e-05,0.00303888104220867,-0.0347073078155535,"Non-significant",2.51728630015813,"ETNK2","Ethanolamine kinase 2","EKI2_HUMAN"
0.35232615470885,12.8610676527023,7.71433655162739,7.01564486652732e-05,0.00739284966844191,2.23777980544054,"P4HA2_HUMAN",32,8.53876219462509,2.17444997497004e-05,0.00303888104220867,0.0918312072753995,"Non-significant",2.51728630015813,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
0.405074596405049,11.0203940868378,8.33250239321725,4.10575744576057e-05,0.00605711198452751,2.76876114151925,"APOL3_HUMAN",18,8.5205561855486,2.20968673268809e-05,0.00303888104220867,0.0639109611511497,"Non-significant",2.51728630015813,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
0.471576929092427,11.4365018606186,7.92588939055468,5.81830386125215e-05,0.00683145765727187,2.42406437677812,"RTKN_HUMAN",29,8.48763585802737,2.2750205095184e-05,0.00307658606903871,0.195192098617525,"Non-significant",2.5119309308,"RTKN","Rhotekin","RTKN_HUMAN"
0.318442583084121,13.4441250562668,8.49595905351677,3.5828767802856e-05,0.00559066580677642,2.90257356171767,"CAVN1_HUMAN",17,8.45321267986815,2.34563517326812e-05,0.00312007931080287,0.139436960220337,"Non-significant",2.50583436630006,"CAVIN1","Caveolae-associated protein 1","CAVN1_HUMAN"
-0.603782892227173,8.83878028392792,-8.01704236287142,5.3742212437286e-05,0.00683145765727187,2.50284071721552,"PUM3_HUMAN",25,-8.43126856919964,2.39191691551961e-05,0.00313032481492357,-0.089213848114051,"Non-significant",2.5044105959967,"PUM3","Pumilio homolog 3","PUM3_HUMAN"
0.227067708969148,15.450800538063,6.70758491791974,0.000181389099178415,0.0106651532661859,1.2804796395904,"KPYM_HUMAN",44,8.36665702392969,2.53416836862531e-05,0.00326384795921043,-0.0773410797118999,"Non-significant",2.48627008031458,"PKM","Pyruvate kinase PKM","KPYM_HUMAN"
0.35033631324767,11.7947937250137,8.68211682909285,3.07604091096223e-05,0.00547443244114515,3.05177629773526,"QKI_HUMAN",14,8.19941514651496,2.94789957982786e-05,0.00373738393605051,0.0546100139618009,"Non-significant",2.42743228541413,"QKI","KH domain-containing RNA-binding protein QKI","QKI_HUMAN"
0.421921968460074,10.4243797063827,7.46046631665319,8.83020449356266e-05,0.00831999586807524,2.00767105600198,"TRFM_HUMAN",39,8.16519792275389,3.04146440672201e-05,0.00379668341479114,0.0514209270477295,"Non-significant",2.42059561485426,"MELTF","Melanotransferrin","TRFM_HUMAN"
0.317835092544556,9.82541143894196,6.97757619171976,0.000139173840003732,0.0091809474617096,1.54924619461244,"LAMB2_HUMAN",62,8.13869981170787,3.1161823541587e-05,0.00380197199835334,0.0785026550293253,"Non-significant",2.41999108605169,"LAMB2","Laminin subunit beta-2","LAMB2_HUMAN"
0.441366910934423,10.8060799837113,8.95124461101059,2.47912272946438e-05,0.00528103470709477,3.26165294716396,"P5CR3_HUMAN",11,8.13060373225532,3.13941488648846e-05,0.00380197199835334,0.00979828834532448,"Non-significant",2.41999108605169,"PYCR3","Pyrroline-5-carboxylate reductase 3","P5CR3_HUMAN"
0.48734760284424,10.1656963825226,7.91121711384457,5.89354246991658e-05,0.00683145765727187,2.41130132912701,"HDAC7_HUMAN",17,8.08533922058229,3.2728917618774e-05,0.003905329964099,-0.192107439041125,"Non-significant",2.4083422663876,"HDAC7","Histone deacetylase 7","HDAC7_HUMAN"
0.459831953048706,8.89977419376373,7.76490922638486,6.70623225559631e-05,0.00731566988165532,2.28275705839221,"CDK18_HUMAN",19,8.028769855564,3.44861507148235e-05,0.00401091524237173,-0.11323928833005,"Non-significant",2.39675651532057,"CDK18","Cyclin-dependent kinase 18","CDK18_HUMAN"
0.519366502761825,12.9989415407181,7.52056106331294,8.35761943583895e-05,0.008116969492715,2.06280120040918,"BGH3_HUMAN",32,8.02513991317093,3.46024238311586e-05,0.00401091524237173,0.111910104751585,"Non-significant",2.39675651532057,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
0.307924509048496,11.2308212518692,7.89114951081504,5.99821245137465e-05,0.00685485856766957,2.39380753532831,"SHLB2_HUMAN",18,8.00035825432552,3.54079118732896e-05,0.00401384392333076,-0.1503939628601,"Non-significant",2.39643951888243,"SH3GLB2","Endophilin-B2","SHLB2_HUMAN"
-0.572413921356224,15.8205893039703,-8.13368952858205,4.86016702647724e-05,0.0067270430522184,2.6023693660824,"COX5A_HUMAN",12,-7.99402580047523,3.56170523144953e-05,0.00401384392333076,0.205818057060245,"Non-significant",2.39643951888243,"COX5A","Cytochrome c oxidase subunit 5A, mitochondrial","COX5A_HUMAN"
0.3039734363556,12.3703194856644,7.99572643498321,5.47457386365437e-05,0.00683145765727187,2.48449822546973,"PSME3_HUMAN",17,7.96473579243913,3.66023595453043e-05,0.00401668376715552,0.0995450019836497,"Non-significant",2.39613235885472,"PSME3","Proteasome activator complex subunit 3","PSME3_HUMAN"
0.279592990875248,10.2086474895477,8.05946604234401,5.18054937696791e-05,0.00683145765727187,2.53920370554432,"T23O_HUMAN",17,7.963859047298,3.66323143664664e-05,0.00401668376715552,-0.0754692554473859,"Non-significant",2.39613235885472,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
0.609041690826427,10.8957936763763,7.93598847434857,5.7671393776904e-05,0.00683145765727187,2.43283589701863,"RM01_HUMAN",13,7.94901424746084,3.71436415101281e-05,0.00401844676284239,0.102833032608032,"Non-significant",2.39594178091504,"MRPL1","Large ribosomal subunit protein uL1m","RM01_HUMAN"
-0.250600576400753,13.8665851354599,-7.51461828426367,8.40307416056273e-05,0.008116969492715,2.05736779880705,"ANX13_HUMAN",21,-7.93073080578875,3.77842971347281e-05,0.00403397088093662,0.206516981124876,"Non-significant",2.39426724104992,"ANXA13","Annexin A13","ANX13_HUMAN"
0.31499719619752,10.0134384632111,7.33128962683689,9.95025267857008e-05,0.00836607420042281,1.88775298142926,"ASCC2_HUMAN",25,7.91437818330949,3.83676667841392e-05,0.00404305517255202,0.207008004188538,"Non-significant",2.3932903321337,"ASCC2","Activating signal cointegrator 1 complex subunit 2","ASCC2_HUMAN"
0.336616754531864,10.0839887857437,7.34603876011566,9.81468979032653e-05,0.00836607420042281,1.9015433873482,"TRIP4_HUMAN",25,7.89244271471003,3.91659109364312e-05,0.00407425899151542,-0.513051867485043,"Up in BT",2.38995136733121,"TRIP4","Activating signal cointegrator 1","TRIP4_HUMAN"
0.353318691253671,14.3647224903107,7.13319888421992,0.000119884040107113,0.00891767852109481,1.70003956749969,"PRS4_HUMAN",30,7.7715161601607,4.39099777491574e-05,0.0044075421886542,0.0120468139648739,"Non-significant",2.35580352197543,"PSMC1","26S proteasome regulatory subunit 4","PRS4_HUMAN"
0.321567773818952,12.1186493635178,7.749512778552,6.79878805982772e-05,0.00731566988165532,2.26909396797633,"SH3G1_HUMAN",17,7.77004864246436,4.39713224367732e-05,0.0044075421886542,-0.00858330726624068,"Non-significant",2.35580352197543,"SH3GL1","Endophilin-A2","SH3G1_HUMAN"
0.884832620620728,7.28355097770691,7.57110447598905,7.98191689831706e-05,0.008116969492715,2.1088497872778,"LENG9_HUMAN",14,7.76937834337833,4.3999373586516e-05,0.0044075421886542,-0.0234940052032488,"Non-significant",2.35580352197543,"LENG9","Leukocyte receptor cluster member 9","LENG9_HUMAN"
0.335898637771578,15.9943798780441,7.42102439469796,9.15654099371463e-05,0.00834788467674163,1.97126167843628,"ENOG_HUMAN",20,7.71477553059005,4.63523067973752e-05,0.00458661728480368,0.0189111232757497,"Non-significant",2.33850749663108,"ENO2","Gamma-enolase","ENOG_HUMAN"
0.572337508201596,8.35826879739761,7.44934693244509,8.92087306535057e-05,0.00831999586807524,1.99742478434933,"MRTFA_HUMAN",18,7.69003878537929,4.7463778577181e-05,0.00460367829019662,-0.165873765945475,"Non-significant",2.33689503292974,"MRTFA","Myocardin-related transcription factor A","MRTFA_HUMAN"
-0.210689306259153,8.26868307590485,-5.93807651204345,0.000403829245031943,0.0152917351883736,0.461764169435793,"UBR5_HUMAN",69,-7.68574976388373,4.76594745349416e-05,0.00460367829019662,-0.166930675506586,"Non-significant",2.33689503292974,"UBR5","E3 ubiquitin-protein ligase UBR5","UBR5_HUMAN"
-0.292693614959724,13.9347860813141,-7.1243673324961,0.000120895321336015,0.00891767852109481,1.69156114903812,"ASAH1_HUMAN",24,-7.664409251737,4.86465385441263e-05,0.00461049412132536,-0.113039493560793,"Non-significant",2.33625252739447,"ASAH1","Acid ceramidase","ASAH1_HUMAN"
-0.526563167572025,14.7008173465729,-7.46215568338295,8.81651931206208e-05,0.00831999586807524,2.00922652402549,"RL7_HUMAN",17,-7.65594253183424,4.90443950338681e-05,0.00461049412132536,0.145347118377725,"Non-significant",2.33625252739447,"RPL7","Large ribosomal subunit protein uL30","RL7_HUMAN"
0.295737504959101,12.2784022092819,7.15778071370513,0.000117118461425986,0.00888130089729396,1.72358883038016,"PLIN3_HUMAN",23,7.63886935950556,4.98576615150145e-05,0.00461049412132536,0.0143063068389999,"Non-significant",2.33625252739447,"PLIN3","Perilipin-3","PLIN3_HUMAN"
-0.2767720222473,17.4775197505951,-6.62731390321482,0.000196554160600173,0.0110549617706321,1.19877918084511,"SCP2_HUMAN",39,-7.60962757862079,5.12854301646236e-05,0.00461049412132536,-0.159059047698978,"Non-significant",2.33625252739447,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
0.249852657318115,9.6114866733551,6.33830959494726,0.000264025927795531,0.012778220203072,0.897612614908825,"PLCG1_HUMAN",51,7.60189396766954,5.16705504463501e-05,0.00461049412132536,-0.0134639739989986,"Non-significant",2.33625252739447,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN"
0.273299455642727,10.6282402276993,6.82495169648585,0.00016150209043908,0.0100488944302095,1.39844594510869,"KLC1_HUMAN",29,7.60044053434624,5.17432851396157e-05,0.00461049412132536,0.0965061187743999,"Non-significant",2.33625252739447,"KLC1","Kinesin light chain 1","KLC1_HUMAN"
