"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.50892710685732,11.1587577547346,34.5119348122409,1.47388394158246e-08,7.97272953466674e-06,10.683495897533,"DPYD_HUMAN",55,41.1816521768642,1.29802547612993e-09,7.02145247554551e-07,-0.0733528137207085,"Non-significant",6.15357303931388,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
0.829685052235934,16.6884111676897,26.6104236901806,7.79480264871019e-08,2.29311574104395e-05,9.11337490942778,"AL1L1_HUMAN",79,40.5836108906951,1.43744052996204e-09,7.28962028757e-07,-0.111896912256867,"Non-significant",6.13729509326062,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-1.0932992299398,12.1549316133772,-35.9393775913897,1.13637918225355e-08,6.58612906057523e-06,10.9143812116725,"PEG10_HUMAN",23,-40.1281972616444,1.55512965914947e-09,7.42254238490518e-07,-0.130831162134806,"Non-significant",6.12944731377532,"PEG10","Retrotransposon-derived protein PEG10","PEG10_HUMAN"
-1.80240313212074,15.1066442217146,-33.1362039440682,1.91328064462206e-08,9.13197597086082e-06,10.4476292741204,"FIBA_HUMAN",43,-37.0790429020748,2.6978229722278e-09,1.21611864425869e-06,0.827154000600174,"Up in DM",5.91502405332536,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
1.13359657923379,17.9067603519985,32.6353581474841,2.1095608308672e-08,9.50943143425358e-06,10.3582988332102,"LDHA_HUMAN",24,36.2925643314373,3.132489425675e-09,1.32635370254617e-06,0.067791342735287,"Non-significant",5.87734064593105,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
-0.519207080205222,13.4775509153094,-18.2064457548606,8.74352895051943e-07,7.14161875187576e-05,6.62522856272388,"FAT1_HUMAN",153,-36.070565496621,3.26929677728905e-09,1.32635370254617e-06,-0.145650784174597,"Non-significant",5.87734064593105,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
1.3920301596324,13.8430168969291,37.915869983398,8.05885796609928e-09,6.21865997577526e-06,11.2127442246623,"NDRG1_HUMAN",15,35.5768025129151,3.59877350534295e-09,1.39049753439775e-06,0.533823490142817,"Up in DM",5.85682977688138,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
0.770172516504902,11.1981333323888,24.4149763508379,1.35134153559499e-07,2.52361882886507e-05,8.56522132913148,"KPB2_HUMAN",54,34.3659039103979,4.58031796034501e-09,1.59822610257128e-06,0.106471061706525,"Non-significant",5.796361780621,"PHKA2","Phosphorylase b kinase regulatory subunit alpha, liver isoform","KPB2_HUMAN"
0.723174571990956,16.6831223624093,25.3999601547017,1.04966053720665e-07,2.45732369061634e-05,8.81846851317486,"G6PI_HUMAN",35,34.2681958196861,4.67203276169308e-09,1.59822610257128e-06,-0.0788350900014247,"Non-significant",5.796361780621,"GPI","Glucose-6-phosphate isomerase","G6PI_HUMAN"
-1.62973674138389,15.4235807146345,-31.1571106609918,2.83946477987704e-08,1.06783580302762e-05,10.0831388923477,"FIBG_HUMAN",29,-34.0645583918833,4.8700026651555e-09,1.59822610257128e-06,-0.122473716735833,"Non-significant",5.796361780621,"FGG","Fibrinogen gamma chain","FIBG_HUMAN"
0.789478381474797,15.8067824499948,25.9990711282562,9.04359178129239e-08,2.29311574104395e-05,8.96659404546153,"FTCD_HUMAN",36,34.0103697680999,4.92428550212989e-09,1.59822610257128e-06,0.0995808839797991,"Non-significant",5.796361780621,"FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN"
-0.98510050773619,11.2638260977609,-27.3597088619721,6.52634810909111e-08,2.11819154228661e-05,9.28752025133209,"TRFM_HUMAN",39,-33.6089130153396,5.34867364802769e-09,1.61488703047951e-06,-0.407465219497682,"Non-significant",5.79185785336718,"MELTF","Melanotransferrin","TRFM_HUMAN"
4.07607340812685,9.75735827854702,37.1436930147698,9.19693365902182e-09,6.21865997577526e-06,11.0989902130725,"NUA4L_HUMAN",5,33.4472182402035,5.53129318304473e-09,1.61488703047951e-06,-0.675008773803709,"Up in BDM",5.79185785336718,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-0.822082757949795,13.8955065863473,-23.0026849957633,1.97652702324536e-07,3.20750805332257e-05,8.17938554659802,"APOB_HUMAN",239,-33.2950483133719,5.70968539794664e-09,1.61488703047951e-06,-0.211960395177217,"Non-significant",5.79185785336718,"APOB","Apolipoprotein B-100","APOB_HUMAN"
1.46513144175211,14.5770683288574,29.8023439617905,3.77512009724515e-08,1.33179671604553e-05,9.81482905921516,"CP2C8_HUMAN",33,33.2246200076526,5.79446816781422e-09,1.61488703047951e-06,0.0802411238352594,"Non-significant",5.79185785336718,"CYP2C8","Cytochrome P450 2C8","CP2C8_HUMAN"
-1.12348484992982,11.5633141653878,-31.062592990983,2.89529056773572e-08,1.06783580302762e-05,10.0649365394426,"ANXA3_HUMAN",21,-33.081884710368,5.97074327266273e-09,1.61488703047951e-06,0.0730227629343663,"Non-significant",5.79185785336718,"ANXA3","Annexin A3","ANXA3_HUMAN"
0.939922571182251,15.4760439736503,26.2619229422936,8.4803285333901e-08,2.29311574104395e-05,9.03023278764068,"TKFC_HUMAN",40,32.4765072710185,6.78971845962578e-09,1.77715405101302e-06,0.216739813486736,"Non-significant",5.75027492413332,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
0.652558644612601,11.4255992344448,21.974810055391,2.64518455328257e-07,3.83268347595264e-05,7.88017979711206,"KPBB_HUMAN",49,31.889782884385,7.70806256111752e-09,1.95447561315336e-06,-0.0799243450165008,"Non-significant",5.70896974408003,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN"
0.635587851206497,14.9346343449184,23.743751361113,1.61454286223637e-07,2.78731931578423e-05,8.38532406787555,"CBS_HUMAN",31,31.696485921016,8.04109777390448e-09,1.97713537386245e-06,-0.782367070515933,"Up in BDM",5.70396359365614,"CBS","Cystathionine beta-synthase","CBS_HUMAN"
0.616928259531688,12.6648871558053,21.4291829903158,3.1045933295651e-07,4.34321901311918e-05,7.71453458272562,"SRBS1_HUMAN",46,31.4553164407911,8.47990187930237e-09,2.02370364260763e-06,0.302154938379916,"Non-significant",5.69385308659696,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN"
0.815381050109895,18.2361210414341,25.2621409388235,1.08679188346188e-07,2.45732369061634e-05,8.78377428695399,"ADH1G_HUMAN",33,31.3059782256126,8.76531447865893e-09,2.03205033370967e-06,0.219397624333682,"Non-significant",5.69206553881842,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
-1.47382521629334,15.0647162028721,-26.269089298062,8.46554847393787e-08,2.29311574104395e-05,9.03195653746037,"FINC_HUMAN",120,-30.2372851336063,1.11601407692841e-08,2.51537172783253e-06,-0.0785415967305489,"Non-significant",5.59939782475641,"FN1","Fibronectin","FINC_HUMAN"
0.936697562535574,13.9729194641113,26.4499481812736,8.10220050616783e-08,2.29311574104395e-05,9.07526290607264,"AL8A1_HUMAN",26,29.9914006090189,1.18119871869664e-08,2.59033686581203e-06,-0.282646179199219,"Non-significant",5.58664375350561,"ALDH8A1","2-aminomuconic semialdehyde dehydrogenase","AL8A1_HUMAN"
-0.685345808664922,12.0434905460903,-22.5909200431948,2.21780128336648e-07,3.46062300254531e-05,8.06147544970545,"TFR1_HUMAN",34,-29.0618658919841,1.47013660926442e-08,3.1391285388346e-06,-0.00178058942154991,"Non-significant",5.5031909007499,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
-0.794587612152073,10.3782997131347,-26.8261122898279,7.40259801827062e-08,2.29311574104395e-05,9.1641411807146,"DREB_HUMAN",21,-28.887150522453,1.53304341695113e-08,3.17672907842643e-06,-0.463013966878234,"Non-significant",5.49801982161021,"DBN1","Drebrin","DREB_HUMAN"
-1.10885485013325,11.0432303292411,-24.4836644242393,1.32731591279281e-07,2.52361882886507e-05,8.58328832834751,"LAMC1_HUMAN",52,-28.7987274312831,1.56604835022255e-08,3.17672907842643e-06,-0.0492165088653245,"Non-significant",5.49801982161021,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
-0.607583045959506,12.0544466291155,-20.7261006399826,3.83897959791461e-07,4.66359107615232e-05,7.49366035896248,"FPRP_HUMAN",40,-28.6609019621639,1.61912447278379e-08,3.20428682247992e-06,0.3193966547648,"Non-significant",5.49426861623165,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
-0.428642034530663,12.9253963742937,-15.3688193115571,2.55005188083049e-06,0.000130132836233073,5.47198973831783,"CO4B_HUMAN",83,-28.1056415369062,1.85480876617666e-08,3.5833138877994e-06,0.36045694351194,"Non-significant",5.4457151472432,"C4B_2","Complement C4-B","CO4B_HUMAN"
0.514416535695405,15.7190036773682,17.6688101656837,1.05717189667019e-06,7.79808433598359e-05,6.42244681529993,"C1TC_HUMAN",59,27.5210706973518,2.14628234079723e-08,4.04998486354157e-06,-0.124837875366209,"Non-significant",5.39254659991932,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","C1TC_HUMAN"
0.821947415669769,11.2780625479562,25.165761813737,1.11365961320885e-07,2.45732369061634e-05,8.75937160236312,"VTDB_HUMAN",21,26.9375969338728,2.49052200398778e-08,4.50113127566583e-06,0.32877175013224,"Non-significant",5.34667832066163,"GC","Vitamin D-binding protein","VTDB_HUMAN"
0.719753901163754,14.4062480926514,24.4734245563378,1.33086614925395e-07,2.52361882886507e-05,8.58059889697986,"GBP1_HUMAN",22,26.9285829266573,2.49631386991573e-08,4.50113127566583e-06,0.0889783700307092,"Non-significant",5.34667832066163,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
-1.67210062344872,10.5335058484759,-32.0203310570668,2.38322204161664e-08,9.66873182283871e-06,10.2459513564453,"SYUG_HUMAN",9,-26.6302725192038,2.69695283746478e-08,4.58227260284832e-06,-0.187909126281701,"Non-significant",5.33891907787225,"SNCG","Gamma-synuclein","SYUG_HUMAN"
-0.527423302332581,11.9173137119838,-17.890141143095,9.77034597870497e-07,7.48546535211607e-05,6.5067410501985,"MDR1_HUMAN",52,-26.56870347176,2.74061989496606e-08,4.58227260284832e-06,0.181500355402626,"Non-significant",5.33891907787225,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
0.827238162358602,13.1628299440656,24.1232183239474,1.45914585200009e-07,2.57380640068017e-05,8.48777880441953,"BUP1_HUMAN",23,26.5199182234318,2.77579385319261e-08,4.58227260284832e-06,-0.0510807037353658,"Non-significant",5.33891907787225,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
-0.9171166419983,11.1049935477121,-24.5990954589038,1.28804168330448e-07,2.52361882886507e-05,8.61351002362166,"ANGL3_HUMAN",22,-26.498012243144,2.79175543063289e-08,4.58227260284832e-06,-0.299673954645808,"Non-significant",5.33891907787225,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
0.554606755574525,16.657625743321,19.1274989818898,6.39359554925625e-07,5.82592564014852e-05,6.95761814238561,"SBP1_HUMAN",39,26.4546202776901,2.82368289551905e-08,4.58227260284832e-06,0.0383528868357335,"Non-significant",5.33891907787225,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
-0.793253262837752,15.9823657444545,-22.3708686354501,2.36059035520951e-07,3.54700558188333e-05,7.99740525054179,"APOE_HUMAN",29,-26.0500569759906,3.14229571493793e-08,4.96874956162502e-06,-0.1936175028483,"Non-significant",5.3037528923157,"APOE","Apolipoprotein E","APOE_HUMAN"
-0.734096288681043,10.3389553342547,-20.0050215335477,4.80847429091763e-07,4.77423262317445e-05,7.25793659179579,"AGRIN_HUMAN",63,-26.0002221008516,3.18431078635077e-08,4.96874956162502e-06,-0.143849293390911,"Non-significant",5.3037528923157,"AGRN","Agrin","AGRIN_HUMAN"
-0.864309708277387,10.7244766780308,-22.4025780441801,2.33937463420813e-07,3.54700558188333e-05,8.00668394503894,"ACSL4_HUMAN",30,-25.7578944281408,3.39797778067178e-08,5.20211164384355e-06,-0.239617983500134,"Non-significant",5.28382033153559,"ACSL4","Long-chain-fatty-acid--CoA ligase 4","ACSL4_HUMAN"
0.550210873285936,14.833017213004,18.2771615860994,8.53132156469821e-07,7.0635860383634e-05,6.65140677572185,"KPYR_HUMAN",45,25.6164834599678,3.53020780146095e-08,5.26859890668159e-06,-0.248720089594549,"Non-significant",5.27830486258593,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
-0.619510332743317,12.4643520627703,-17.9596476519753,9.53329251843044e-07,7.48277247442978e-05,6.53297569669192,"FLNC_HUMAN",102,-25.5417265499321,3.60247912917134e-08,5.26859890668159e-06,0.190105199813809,"Non-significant",5.27830486258593,"FLNC","Filamin-C","FLNC_HUMAN"
0.65001440048221,15.8324683053153,21.0028748354016,3.52823473962186e-07,4.61743494795029e-05,7.58163541071104,"CP2E1_HUMAN",29,25.4672527023497,3.67616095406065e-08,5.26859890668159e-06,-0.254684527715048,"Non-significant",5.27830486258593,"CYP2E1","Cytochrome P450 2E1","CP2E1_HUMAN"
0.759946664174407,16.9325196402413,20.6724239069359,3.90283675478856e-07,4.66359107615232e-05,7.4764410995439,"CNDP2_HUMAN",40,25.2965468401919,3.85163495503224e-08,5.26859890668159e-06,-0.223677714665733,"Non-significant",5.27830486258593,"CNDP2","Cytosolic non-specific dipeptidase","CNDP2_HUMAN"
-1.78493475914001,8.53764193398612,-26.0833385020986,8.85844165915984e-08,2.29311574104395e-05,8.98708409260736,"KCRB_HUMAN",12,-25.2588176556468,3.89169650174607e-08,5.26859890668159e-06,-0.0254248778025143,"Non-significant",5.27830486258593,"CKB","Creatine kinase B-type","KCRB_HUMAN"
-1.13424396514892,8.05176871163504,-21.7831060211963,2.79703317102795e-07,3.98160125433698e-05,7.82253800087559,"MYOF_HUMAN",76,-25.206862794032,3.94764403979877e-08,5.26859890668159e-06,0.440632422765107,"Non-significant",5.27830486258593,"MYOF","Myoferlin","MYOF_HUMAN"
-0.776020924250297,12.9744896207537,-23.2002402063158,1.87160696095567e-07,3.09922834310088e-05,8.23506026405224,"MFGM_HUMAN",22,-25.2012818688682,3.9537082726155e-08,5.26859890668159e-06,0.222721656163543,"Non-significant",5.27830486258593,"MFGE8","Lactadherin","MFGM_HUMAN"
-0.619569857915254,11.1981453214373,-19.9775708947699,4.85062278853855e-07,4.77423262317445e-05,7.24877087422539,"ITA7_HUMAN",33,-25.1947086723822,3.96086434936624e-08,5.26859890668159e-06,0.355236848195391,"Non-significant",5.27830486258593,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
-0.814313809076962,11.5522775650024,-24.3753364436146,1.36543491960191e-07,2.52361882886507e-05,8.5547663952466,"PRS23_HUMAN",19,-25.113937784044,4.05001556387723e-08,5.30029456214514e-06,0.300282080968248,"Non-significant",5.27569999395404,"PRSS23","Serine protease 23","PRS23_HUMAN"
-0.718532323837284,12.3451516287668,-22.1160320540583,2.53939195995072e-07,3.74629570237093e-05,7.92226390814935,"MA1A1_HUMAN",24,-24.8422731482861,4.36711752346538e-08,5.54264829288227e-06,0.082784732182775,"Non-significant",5.25628267856189,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
0.649424632390346,10.4633874893188,19.9583013679755,4.88046427471042e-07,4.77423262317445e-05,7.24232820850525,"IFIT1_HUMAN",34,24.8384154455857,4.37182019650561e-08,5.54264829288227e-06,0.268225828806559,"Non-significant",5.25628267856189,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
-0.987588485081949,14.8081284931728,-24.1863940996744,1.43498515031441e-07,2.57380640068017e-05,8.50464486371548,"VNN1_HUMAN",18,-24.6390337089858,4.62293136491704e-08,5.69501352329832e-06,-0.0622065862019863,"Non-significant",5.24450524031414,"VNN1","Pantetheinase","VNN1_HUMAN"
0.797478516896584,12.3320819309779,20.2235792265156,4.48755145062718e-07,4.77423262317445e-05,7.33040268880186,"XDH_HUMAN",47,24.6317783811452,4.63237481559883e-08,5.69501352329832e-06,-0.114595333735167,"Non-significant",5.24450524031414,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
-0.392677704493176,14.4848923001971,-13.7487273751348,5.13137087450649e-06,0.000202116229493911,4.70732019110237,"IQGA1_HUMAN",91,-24.5301860885189,4.76694603061826e-08,5.77298508842337e-06,-0.0944803555806413,"Non-significant",5.23859956427927,"IQGAP1","Ras GTPase-activating-like protein IQGAP1","IQGA1_HUMAN"
-0.833669900894174,12.7360854830061,-23.2351115316425,1.85376158160362e-07,3.09922834310088e-05,8.24482835734529,"LG3BP_HUMAN",20,-24.3835536459233,4.96912217819995e-08,5.88041904669589e-06,0.160566250483226,"Non-significant",5.23059172440292,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
0.648636500040702,16.9038415636335,21.0854432170019,3.44122087278046e-07,4.57738789536733e-05,7.60761990970219,"ADH4_HUMAN",25,24.2955895284083,5.09509756595419e-08,5.88041904669589e-06,0.406768798828125,"Non-significant",5.23059172440292,"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4","ADH4_HUMAN"
0.431503931681339,14.9573349271502,14.414528181512,3.81528261608813e-06,0.000162079597627954,5.03232727339065,"GDE_HUMAN",104,24.281192974436,5.11606041957257e-08,5.88041904669589e-06,-0.187875111897789,"Non-significant",5.23059172440292,"AGL","Glycogen debranching enzyme","GDE_HUMAN"
-1.44444195429483,9.73660005841936,-22.9285521698918,2.01763761341442e-07,3.21002188142051e-05,8.15834500426058,"ITA3_HUMAN",23,-24.2610556042097,5.14554784712112e-08,5.88041904669589e-06,0.0810410181681327,"Non-significant",5.23059172440292,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
0.862101395924903,10.9843187332154,21.165152773241,3.35955935843777e-07,4.57738789536733e-05,7.63259256139814,"ACO12_HUMAN",27,23.6424017863289,6.15341838506911e-08,6.93456066339594e-06,-0.240374286969503,"Non-significant",5.15898104829031,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.924528678258309,11.5632557187761,20.8176046157919,3.73287748100232e-07,4.66359107615232e-05,7.52289572299623,"BCAP_HUMAN",31,23.4191064510656,6.57120652433466e-08,7.21821675176731e-06,-0.0221836566925173,"Non-significant",5.1415700808962,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
-0.607008616129566,10.0612350191389,-17.6151801844621,1.07771367496161e-06,7.80765067735584e-05,6.40184685380338,"FA5_HUMAN",56,-23.4130185738281,6.58304214482106e-08,7.21821675176731e-06,0.319941997528078,"Non-significant",5.1415700808962,"F5","Coagulation factor V","FA5_HUMAN"
0.674465020497644,11.706237929208,19.3526440561655,5.93581555191219e-07,5.60037295211808e-05,7.03613879008392,"GYS2_HUMAN",33,23.3057642411445,6.79560091327268e-08,7.35193410803927e-06,-0.41193350156148,"Non-significant",5.13359839398364,"GYS2","Glycogen [starch] synthase, liver","GYS2_HUMAN"
0.756354173024494,14.2658264977591,20.3284602067611,4.34236092768972e-07,4.77423262317445e-05,7.36485920887505,"SERA_HUMAN",27,23.0512702513968,7.33205194149537e-08,7.82793019122282e-06,0.0242989857991542,"Non-significant",5.10635305599588,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN"
1.07804385821022,10.2446475710188,20.7589210496173,3.80052810524631e-07,4.66359107615232e-05,7.50416359087081,"VLDLR_HUMAN",32,22.9129917156909,7.64371100328032e-08,8.05468455592423e-06,-0.186081250508627,"Non-significant",5.09395146310373,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN"
0.579235394795749,15.4030136380877,17.073141871558,1.31334631390277e-06,8.66381462683501e-05,6.18970533611007,"TRFE_HUMAN",51,22.5845986332968,8.44635641983979e-08,8.58681195736234e-06,-0.370926141738892,"Non-significant",5.06616804761416,"TF","Serotransferrin","TRFE_HUMAN"
0.59320052464804,16.3351761954171,19.3062813125139,6.02690864411624e-07,5.62095824578841e-05,7.02005417176112,"F16P1_HUMAN",26,22.5841321844002,8.44756294165331e-08,8.58681195736234e-06,0.501428127288815,"Up in DM",5.06616804761416,"FBP1","Fructose-1,6-bisphosphatase 1","F16P1_HUMAN"
-0.748255729675339,11.3430591310774,-20.6450870954414,3.93582856886584e-07,4.66359107615232e-05,7.46765168141198,"SCMC1_HUMAN",23,-22.5631194514662,8.50211924339056e-08,8.58681195736234e-06,0.19657818476359,"Non-significant",5.06616804761416,"SLC25A24","Mitochondrial adenyl nucleotide antiporter SLC25A24","SCMC1_HUMAN"
0.986347198486337,10.5360577447074,20.0940527245339,4.67465056689823e-07,4.77423262317445e-05,7.28756520800506,"PCKGC_HUMAN",35,22.5238520449717,8.60515225167733e-08,8.58681195736234e-06,-0.14146463076275,"Non-significant",5.06616804761416,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN"
0.690318346023576,12.0934655325753,17.6194657442481,1.07605538092993e-06,7.80765067735584e-05,6.40349552328106,"TENS1_HUMAN",76,22.4964773156884,8.67782327463288e-08,8.58681195736234e-06,0.0403800805409826,"Non-significant",5.06616804761416,"TNS1","Tensin-1","TENS1_HUMAN"
0.510566631952907,14.2117911747524,16.8464750992742,1.4291273935085e-06,9.03028193077893e-05,6.09880699790288,"CP2A6_HUMAN",38,22.4151787437859,8.8978073123333e-08,8.69841066653884e-06,-0.0489591757456331,"Non-significant",5.06056009241665,"CYP2A6","Cytochrome P450 2A6","CP2A6_HUMAN"
-0.968564033508295,9.79791096278599,-20.3680115188207,4.28902044337814e-07,4.77423262317445e-05,7.37779995958305,"PERM_HUMAN",27,-22.3134810210272,9.18200433426836e-08,8.86937894860161e-06,0.184336264928181,"Non-significant",5.05210678925939,"MPO","Myeloperoxidase","PERM_HUMAN"
0.389179070790604,11.0255695070539,13.2776365019031,6.38115252714225e-06,0.000225018174439928,4.46748780113495,"CGNL1_HUMAN",84,22.2515344238567,9.36018786169871e-08,8.88060413345083e-06,-0.344020406405133,"Non-significant",5.05155748884984,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
0.719651778539037,12.619089944022,20.2754308383848,4.41508322226023e-07,4.77423262317445e-05,7.34746308126915,"AK1D1_HUMAN",23,22.2065450334939,9.49207006738981e-08,8.88060413345083e-06,-0.0915619532267424,"Non-significant",5.05155748884984,"AKR1D1","Aldo-keto reductase family 1 member D1","AK1D1_HUMAN"
-0.78236707051593,11.573431287493,-20.6204531013161,3.96583416631144e-07,4.66359107615232e-05,7.45971974836052,"5NTD_HUMAN",22,-22.186092544567,9.55272477955576e-08,8.88060413345083e-06,-0.0889205137888744,"Non-significant",5.05155748884984,"NT5E","5'-nucleotidase","5NTD_HUMAN"
