"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.573161602020278,13.4379231929779,-16.080252816129,3.59452664206109e-07,0.000243049909780697,7.35296355594058,"ITIH2_HUMAN",47,-19.5364332654622,3.62564300303319e-08,2.67440612060103e-05,-0.121185064315776,"Non-significant",4.57277264249528,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
-0.68888139724735,11.2920966148377,-17.4774773017914,1.92964974892759e-07,0.000156571780627985,7.90616533937521,"K1C19_HUMAN",26,-19.1555190421453,4.24765726151847e-08,2.87212425166341e-05,-0.117648601531924,"Non-significant",4.54179677590448,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
-0.587899208068869,14.0935704708099,-15.4788750687869,4.77370115142337e-07,0.000245412775295674,7.09465019888242,"VIME_HUMAN",46,-18.3596418079934,5.97262708202116e-08,3.72783816488613e-05,-0.132450103759764,"Non-significant",4.42854294975757,"VIM","Vimentin","VIME_HUMAN"
0.523422718048103,17.6008450984955,14.9497480511944,6.18108826809699e-07,0.000278629723374105,6.85633596655703,"SCP2_HUMAN",39,17.8591196887718,7.45473441749315e-08,4.3205510759671e-05,-0.00301718711855159,"Non-significant",4.3644608564286,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-0.576748371124266,10.0982778072357,-17.509243275426,1.90361456418858e-07,0.000156571780627985,7.91803320625101,"SIL1_HUMAN",14,-16.1681803555499,1.65128870916596e-07,8.93237105744839e-05,0.00219941139221902,"Non-significant",4.04903324430468,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
-0.807495117187498,11.5292778015137,-15.450490290321,4.83929554440569e-07,0.000245412775295674,7.08213438371753,"DDB2_HUMAN",18,-15.8726829933818,1.91282858443728e-07,9.14572606090125e-05,-0.0709159374237007,"Non-significant",4.03878181104857,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
-0.57512927055363,16.1077591180801,-15.8312835288515,4.03751075564107e-07,0.000245412775295674,7.2475878008546,"STOM_HUMAN",17,-15.8692148816746,1.91616148675525e-07,9.14572606090125e-05,-0.0725934505462646,"Non-significant",4.03878181104857,"STOM","Stomatin","STOM_HUMAN"
-0.515116214752172,12.1061363220215,-14.0782747894852,9.64446485308309e-07,0.000401162186150461,6.4395161275701,"PAI1_HUMAN",22,-15.0527460755615,2.91676472532469e-07,0.000131481272118247,0.0826590061187247,"Non-significant",3.88113610264896,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
-0.592641115188627,14.2800534963608,-14.0308327859874,9.88814853710774e-07,0.000401162186150461,6.41590604091576,"VNN1_HUMAN",18,-14.354652771888,4.25038570649799e-07,0.000181513840118551,0.0266100168228149,"Non-significant",3.74109025515703,"VNN1","Pantetheinase","VNN1_HUMAN"
-0.88004684448242,9.11784768104553,-15.0201980455329,5.96912844500071e-07,0.000278629723374105,6.88868642447976,"LBP_HUMAN",10,-13.9512056820927,5.32534095513314e-07,0.000210285607767031,0.0854167938232422,"Non-significant",3.67719045000151,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
-0.488480806350724,10.2723125219345,-12.3308007470643,2.55723274894686e-06,0.000745506324185051,5.50015406157213,"ITA2_HUMAN",32,-13.91284648606,5.44244239968899e-07,0.000210285607767031,0.197705745697002,"Non-significant",3.67719045000151,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
-1.0446264743805,9.53927338123322,-12.5158500497166,2.29293295767574e-06,0.000745506324185051,5.60685546095726,"PTPRF_HUMAN",57,-13.3315056345582,7.62053383649397e-07,0.000264329052137552,0.120419979095452,"Non-significant",3.57785510137972,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-0.495625257492049,10.9896856546402,-12.8738148558729,1.86438891132965e-06,0.000657723983762121,5.80815398423647,"PRS23_HUMAN",19,-13.3081740158723,7.72635465675172e-07,0.000264329052137552,-0.0369540452957171,"Non-significant",3.57785510137972,"PRSS23","Serine protease 23","PRS23_HUMAN"
-0.4173135757446,11.1176900863647,-12.3394301914191,2.54417163311428e-06,0.000745506324185051,5.50517082866843,"5NTD_HUMAN",22,-13.2687011009097,7.90914259370569e-07,0.000264329052137552,-0.080940246582049,"Non-significant",3.57785510137972,"NT5E","5'-nucleotidase","5NTD_HUMAN"
0.361843824386574,14.7012940645218,12.3350419994335,2.55080398938355e-06,0.000745506324185051,5.50262023752416,"PUR6_HUMAN",21,13.219406811672,8.14422763549272e-07,0.000264329052137552,0.0824592113494891,"Non-significant",3.57785510137972,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
-0.69548678398133,9.95821392536164,-16.5987650474796,2.83703967271896e-07,0.000209270362767651,7.56560952930554,"PRIO_HUMAN",8,-12.8603832274653,1.01119011891039e-06,0.000315569100955343,-0.0344024896621704,"Non-significant",3.50090552745738,"PRNP","Major prion protein","PRIO_HUMAN"
-0.307634592056251,11.581172823906,-9.73658359176732,1.41201163006634e-05,0.00182566176145123,3.7854615720619,"MDR1_HUMAN",52,-12.6801625669351,1.12958581183495e-06,0.000337596715619448,-0.254008769989001,"Non-significant",3.47160178715091,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
0.354873657226605,17.2429151535034,9.94257860084999,1.21582381882212e-05,0.00164419907765377,3.9384353980505,"AL1L1_HUMAN",79,12.6303465102579,1.16498743373731e-06,0.000337596715619448,-0.00922656059264604,"Non-significant",3.47160178715091,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
0.3546895980835,17.2899312973022,10.3939465611194,8.84159309127174e-06,0.00133240267571149,4.26253809048483,"SBP1_HUMAN",39,12.5264325688194,1.24289101606428e-06,0.000347752334632607,-0.0334339141845739,"Non-significant",3.45872994569349,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
0.322491645812946,12.5417728424072,9.46423348222092,1.728168449125e-05,0.00195874484322296,3.57811637108594,"CING_HUMAN",80,12.3407984325101,1.3969639606569e-06,0.00037686684134813,0.00836777687072576,"Non-significant",3.42381207229578,"CGN","Cingulin","CING_HUMAN"
0.44454002380373,11.8990676403046,11.6169907199808,3.95203803852035e-06,0.000943142254251591,5.07074788078733,"VTDB_HUMAN",21,12.2710544947481,1.46026793369212e-06,0.00037686684134813,0.144546270370487,"Non-significant",3.42381207229578,"GC","Vitamin D-binding protein","VTDB_HUMAN"
0.4673526287079,10.5821202993393,12.1616316197675,2.82914813377072e-06,0.000791576136462609,5.40098540151756,"T23O_HUMAN",17,12.2317030673769,1.49739462310389e-06,0.00037686684134813,-0.099987268447876,"Non-significant",3.42381207229578,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
0.322543621063224,10.8072745800018,10.0871535756738,1.0964046394213e-05,0.00156074162180078,4.04387588716928,"IFIT1_HUMAN",34,12.1500843949995,1.57780518300724e-06,0.00037686684134813,-0.4173135757446,"Non-significant",3.42381207229578,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
-0.710167169570921,9.527960896492,-11.4091872145473,4.50648164113138e-06,0.00101571088989278,4.9401533359228,"PERM_HUMAN",27,-12.1038718438293,1.62546330514839e-06,0.00037686684134813,0.0215127468109007,"Non-significant",3.42381207229578,"MPO","Myeloperoxidase","PERM_HUMAN"
-0.647700786590599,12.3442697525025,-11.4909261961832,4.2785771573749e-06,0.000991896430141142,4.9918344338126,"RIR2B_HUMAN",23,-12.1037154995396,1.62562724268974e-06,0.00037686684134813,0.0472307205200266,"Non-significant",3.42381207229578,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
0.452407598495476,11.449135184288,11.7724593194031,3.58726855512693e-06,0.0008820332441303,5.16676370666319,"APOL3_HUMAN",18,12.0144647692085,1.72229659355107e-06,0.000384214291878079,-0.22499406337738,"Non-significant",3.41542648442918,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
0.772452592849699,12.3829509019852,11.3276275946503,4.74757515766005e-06,0.00104113040079064,4.88817693413294,"ATTY_HUMAN",28,11.9881376945621,1.75202474728727e-06,0.000384214291878079,-0.205756664276123,"Non-significant",3.41542648442918,"TAT","Tyrosine aminotransferase","ATTY_HUMAN"
0.374116182327249,11.6247891187668,10.5917787475957,7.71893395684364e-06,0.0012280672573692,4.39998674659052,"ACO12_HUMAN",27,11.8752252009058,1.88618433490607e-06,0.000389511111973572,-0.159491539001476,"Non-significant",3.40948014826107,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.445009469985926,13.9376760721207,12.3207027901118,2.57261240783601e-06,0.000745506324185051,5.49427843942967,"GNMT_HUMAN",15,11.8645453732647,1.89945588607606e-06,0.000389511111973572,0.0737719535827743,"Non-significant",3.40948014826107,"GNMT","Glycine N-methyltransferase","GNMT_HUMAN"
-0.312928676605225,11.3541979789734,-9.66801272241814,1.48500956686937e-05,0.00182566176145123,3.73381127528243,"S12A4_HUMAN",38,-11.8355762532446,1.93598265907215e-06,0.000389511111973572,0.0154783725738739,"Non-significant",3.40948014826107,"SLC12A4","Solute carrier family 12 member 4","S12A4_HUMAN"
0.329843521118178,17.1141519546509,10.6183599745587,7.58067653556395e-06,0.0012280672573692,4.41824773537564,"GSTM1_HUMAN",24,11.8105283598185,1.96819763260001e-06,0.000389511111973572,0.19323801994325,"Non-significant",3.40948014826107,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN"
-0.333204030990597,14.6624647378922,-9.67938684714979,1.47261366672324e-05,0.00182566176145123,3.74240423360043,"THRB_HUMAN",42,-11.7510934985006,2.04705912279766e-06,0.000395472326723339,0.246578216552724,"Non-significant",3.40288390096993,"F2","Prothrombin","THRB_HUMAN"
-0.567996740341169,10.0474859476089,-10.8032356455191,6.69255958805083e-06,0.0012280672573692,4.54392501615602,"CDHR2_HUMAN",30,-11.671751061002,2.1578844046797e-06,0.000407187768827235,-0.0140597820282249,"Non-significant",3.39020527588402,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
-0.505750894546502,10.5695468187332,-10.7591885781443,6.89303247973541e-06,0.0012280672573692,4.51419149168046,"EPHA2_HUMAN",25,-11.5357513822118,2.36376313355489e-06,0.000435073639898144,0.300314188003536,"Non-significant",3.36143722880468,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
0.675627470016472,10.796967625618,11.2465984800771,5.00154876477776e-06,0.00106796228098439,4.83612977271042,"RCN2_HUMAN",17,11.5052395345218,2.41290532356624e-06,0.000435073639898144,0.0537698268890736,"Non-significant",3.36143722880468,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
0.468189239501946,11.9750423431397,11.0840148386299,5.558551112323e-06,0.00110989282547883,4.73045025073868,"KNG1_HUMAN",19,11.4612227793263,2.48581829835873e-06,0.00043847673201919,-0.0585927963256747,"Non-significant",3.35805344773416,"KNG1","Kininogen-1","KNG1_HUMAN"
0.508599996566801,13.4205774068833,12.0248219406846,3.07295169341919e-06,0.000804320323883977,5.31962704509924,"S22A1_HUMAN",13,11.3219512997716,2.73320508149602e-06,0.000471855873005504,0.186789274215698,"Non-significant",3.32619063508824,"SLC22A1","Solute carrier family 22 member 1","S22A1_HUMAN"
0.574168443679802,10.6329838037491,10.6098019678947,7.62488358667468e-06,0.0012280672573692,4.41237378225932,"PLIN2_HUMAN",25,11.2761351531799,2.82049695524083e-06,0.000472163068554322,-0.0665712356567507,"Non-significant",3.32590798538588,"PLIN2","Perilipin-2","PLIN2_HUMAN"
-0.518366336822499,13.2272651195526,-11.8999574386993,3.31625014925566e-06,0.000840876678470638,5.24445015183541,"SDCB1_HUMAN",13,-11.2603100036805,2.85136681774239e-06,0.000472163068554322,-0.250938653945949,"Non-significant",3.32590798538588,"SDCBP","Syntenin-1","SDCB1_HUMAN"
-1.11647057533264,8.67348897457123,-10.6426546037892,7.45674094704983e-06,0.0012280672573692,4.43489548323335,"LAMA5_HUMAN",58,-11.2185812604831,2.93458827462366e-06,0.000472862761854818,-0.213611125946045,"Non-significant",3.32526488551458,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
0.311407566070521,16.6826860904694,9.53929398795212,1.63375621279978e-05,0.00194945557509668,3.63585220058777,"ALDOC_HUMAN",31,11.2001786633031,2.97214701190482e-06,0.000472862761854818,0.0604939460754252,"Non-significant",3.32526488551458,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
0.415060758590698,13.7199321985245,12.9337933007585,1.80179869060001e-06,0.000657723983762121,5.84124052690939,"NDRG2_HUMAN",12,10.9991966625747,3.4191736609545e-06,0.00053352259778817,-0.0390322208404505,"Non-significant",3.27284718095018,"NDRG2","Protein NDRG2","NDRG2_HUMAN"
-0.37665820121768,10.0629335641861,-9.91795979929032,1.23757941682278e-05,0.0016461835062459,3.92032400367615,"GLSK_HUMAN",24,-10.7609224447044,4.04903988114307e-06,0.000619885086709337,-0.186568021774299,"Non-significant",3.20768881184612,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN"
0.234060764312773,16.4874536991119,7.44169534203221,9.23403198744999e-05,0.00571946072871521,1.83172097400769,"FAS_HUMAN",149,10.6876953104905,4.2678319138717e-06,0.000639828602155117,-0.0425932407379008,"Non-significant",3.19393634962157,"FASN","Fatty acid synthase","FAS_HUMAN"
-0.391532421112073,12.1199867725372,-10.8436574003075,6.51433424753905e-06,0.0012280672573692,4.57109727972483,"TNR6_HUMAN",16,-10.665406470499,4.33701911739357e-06,0.000639828602155117,0.125782489776624,"Non-significant",3.19393634962157,"FAS","Tumor necrosis factor receptor superfamily member 6","TNR6_HUMAN"
0.348228931426997,14.2534794807434,10.0247737004403,1.1462369158133e-05,0.00159258992156885,3.99857311965018,"GLNA_HUMAN",20,10.5035323806269,4.87866998835396e-06,0.000706884433669715,0.174482822418218,"Non-significant",3.1506515818495,"GLUL","Glutamine synthetase","GLNA_HUMAN"
-2.2079246044159,14.8438848257065,-10.0104523392618,1.15803309554551e-05,0.00159258992156885,3.98813143519276,"FIBA_HUMAN",43,-10.4006652735766,5.26187483453163e-06,0.000736676311002978,-0.0795042514801008,"Non-significant",3.13272329534954,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
-0.581601381301882,9.27379763126373,-10.3632718812046,9.03156854376782e-06,0.00133240267571149,4.24097995009541,"TRI22_HUMAN",15,-10.3996386000298,5.26586468303829e-06,0.000736676311002978,-0.136994600296026,"Non-significant",3.13272329534954,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN"
-0.497934103012073,11.5389226675034,-9.251549760028,2.0306434195999e-05,0.00216591753296186,3.41202029968774,"CO5_HUMAN",67,-10.3335428427905,5.52995852421403e-06,0.000752316497695713,0.0532534122467005,"Non-significant",3.1235994143477,"C5","Complement C5","CO5_HUMAN"
-0.363766670227076,11.7450354099274,-8.97719545680354,2.51217898244611e-05,0.00248583173945948,3.19214289275962,"FPRP_HUMAN",40,-10.3254975026251,5.56309956393182e-06,0.000752316497695713,0.0477099418640243,"Non-significant",3.1235994143477,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
-0.565870046615599,11.3395751714707,-12.1041066908727,2.92890753450102e-06,0.000792171857831377,5.36690387404082,"TSN6_HUMAN",9,-10.2737261562405,5.78172636855243e-06,0.000756522624953306,0.150262117385864,"Non-significant",3.12117807921324,"TSPAN6","Tetraspanin-6","TSN6_HUMAN"
0.312098026275622,13.3651790618897,9.04935322609523,2.37418254718787e-05,0.00237828607257807,3.2505992687854,"ANT3_HUMAN",28,10.2663334313068,5.81371885365971e-06,0.000756522624953306,0.0683846473694256,"Non-significant",3.12117807921324,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
0.409983873367347,12.1272963285446,9.6695716268923,1.48330372168291e-05,0.00182566176145123,3.73498960331236,"PALMD_HUMAN",22,10.2525460976321,5.87391241952899e-06,0.000756522624953306,-0.0393500328064,"Non-significant",3.12117807921324,"PALMD","Palmdelphin","PALMD_HUMAN"
0.335767745971671,11.4440448284149,8.35057499023359,4.17243106435983e-05,0.00339895957204589,2.66481387552016,"CGNL1_HUMAN",84,10.1098058938474,6.53959501020732e-06,0.000829098029887847,0.0266909599304004,"Non-significant",3.08139411682927,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-1.94281601905825,15.2639745473861,-9.68756097733368,1.46377688230903e-05,0.00182566176145123,3.74857336770386,"FIBG_HUMAN",29,-10.0577517716172,6.80292234403864e-06,0.000849214029223531,-0.0188252925872803,"Non-significant",3.07098283979568,"FGG","Fibrinogen gamma chain","FIBG_HUMAN"
0.24241399765015,11.3145439624786,7.68061931450525,7.43976052320211e-05,0.00507279133489596,2.05908265581953,"ACD10_HUMAN",51,9.9805105995858,7.21568986486359e-06,0.000887092538840957,0.00316381454464931,"Non-significant",3.05203107350343,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN"
-0.450000762939455,9.6131317615509,-9.40799070020415,1.80292385546451e-05,0.00195874484322296,3.53455543477717,"DREB_HUMAN",21,-9.86576951544849,7.88129370800155e-06,0.000940909317039627,-0.0259461402892995,"Non-significant",3.02645223099045,"DBN1","Drebrin","DREB_HUMAN"
0.260175704956048,16.5460329055786,8.00111631621594,5.61406673568886e-05,0.00410383220661075,2.35453790629377,"PGM1_HUMAN",40,9.86245693962783,7.90149905025002e-06,0.000940909317039627,0.0706820487976252,"Non-significant",3.02645223099045,"PGM1","Phosphoglucomutase-1","PGM1_HUMAN"
-0.391454458236645,12.9221283197403,-8.48674455630671,3.72704126396769e-05,0.0031313986328646,2.78249761523905,"CO4B_HUMAN",83,-9.84622825215497,8.00132399257262e-06,0.000940909317039627,0.137620449066151,"Non-significant",3.02645223099045,"C4B_2","Complement C4-B","CO4B_HUMAN"
-2.2967791557312,7.99364447593689,-9.6205423256991,1.53802297192533e-05,0.00186261468570181,3.69783799987124,"MIME_HUMAN",7,-9.81056586841108,8.22565661764115e-06,0.000953471111364861,-0.0899794101715088,"Non-significant",3.0206924608402,"OGN","Mimecan","MIME_HUMAN"
-0.235321044921877,11.871689081192,-7.49071228366329,8.82976494990525e-05,0.0055970757737322,1.87887379419053,"HS74L_HUMAN",49,-9.70073686783037,8.96170381783978e-06,0.00102415865884439,0.117005348205574,"Non-significant",2.98963275886495,"HSPA4L","Heat shock 70 kDa protein 4L","HS74L_HUMAN"
-0.5574791431427,11.2308911085129,-9.22097290070459,2.07882148697267e-05,0.00216591753296186,3.38783223331089,"IGSF8_HUMAN",21,-9.62361180145599,9.52234386621196e-06,0.00107311525181172,-0.164983391761783,"Non-significant",2.96935363261194,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
0.2289025783539,12.4040693044662,7.45573706967167,9.11615214799744e-05,0.00568988142529625,1.8452558015114,"CLMN_HUMAN",42,9.52187472014039,1.0322483007712e-05,0.00114735105650102,-0.0426294803619243,"Non-significant",2.94030368011585,"CLMN","Calmin","CLMN_HUMAN"
-0.494297981262225,12.0651206970215,-8.92103633838861,2.62580561901746e-05,0.0025592047012036,3.14633264529133,"MA1A1_HUMAN",24,-9.43731842191016,1.10446123936365e-05,0.00121102682381036,0.100993871688843,"Non-significant",2.9168462372832,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
-0.581790924072266,10.3269836902618,-8.57590665713116,3.46429778241164e-05,0.00305117868349972,2.85860638016774,"TENA_HUMAN",56,-9.27123653098845,1.26324048181452e-05,0.00135327896233624,0.096200704574585,"Non-significant",2.86861266954027,"TNC","Tenascin","TENA_HUMAN"
-1.44567775726318,11.9776103496551,-10.6207847933248,7.56820332491841e-06,0.0012280672573692,4.41991114336129,"Q6VBP1_HBV",1,-9.26451949837841,1.27017598452424e-05,0.00135327896233624,-0.157723665237429,"Non-significant",2.86861266954027,"S","Large envelope protein","Q6VBP1_HBV"
-0.792682886123687,10.5093089342117,-8.77876228517548,2.9403204021911e-05,0.00271649284368416,3.02902655520219,"TRFL_HUMAN",33,-9.23721854331578,1.29880382874081e-05,0.00135327896233624,-0.418489575386047,"Non-significant",2.86861266954027,"LTF","Lactotransferrin","TRFL_HUMAN"
-0.439740896225004,13.568561911583,-9.47455767524845,1.71482687964262e-05,0.00195874484322296,3.58608465975812,"IL18_HUMAN",14,-9.23039497978459,1.30607058606744e-05,0.00135327896233624,0.074585318565366,"Non-significant",2.86861266954027,"IL18","Interleukin-18","IL18_HUMAN"
-0.804989218711847,8.12584429979325,-10.4622221753583,8.43463896046987e-06,0.00131612808702409,4.31028339544169,"GTR1_HUMAN",6,-9.21926606491289,1.31801949418134e-05,0.00135327896233624,0.207712888717625,"Non-significant",2.86861266954027,"SLC2A1","Solute carrier family 2, facilitated glucose transporter member 1","GTR1_HUMAN"
0.384707450866699,15.8412036895752,9.41412864211734,1.79459190134389e-05,0.00195874484322296,3.53932192099206,"BAAT_HUMAN",15,9.20262895037902,1.33610971756251e-05,0.00135327896233624,0.183577060699465,"Non-significant",2.86861266954027,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
-0.268313407897924,10.5259823799133,-8.04369503111481,5.41166393636362e-05,0.00399184010724131,2.39299304594915,"BI2L1_HUMAN",28,-9.18917201146933,1.35094399740246e-05,0.00135327896233624,0.022626399993948,"Non-significant",2.86861266954027,"BAIAP2L1","BAR/IMD domain-containing adapter protein 2-like 1","BI2L1_HUMAN"
-2.037211894989,14.5370638370514,-8.82053377169835,2.84380945489831e-05,0.00268310115314476,3.06365484082513,"FIBB_HUMAN",38,-9.15900916517896,1.38486366130928e-05,0.00137033948144677,-0.0131189823150493,"Non-significant",2.8631718294457,"FGB","Fibrinogen beta chain","FIBB_HUMAN"
-0.38232874870295,10.6385492086411,-8.6918293291568,3.15315762687942e-05,0.00284274677605551,2.9564544795998,"ANXA3_HUMAN",21,-9.13615481629643,1.41119508200319e-05,0.00137675703633866,0.0215630531311497,"Non-significant",2.861142695246,"ANXA3","Annexin A3","ANXA3_HUMAN"
-2.1126182079315,14.8533726930618,-8.77628450181774,2.9461593572123e-05,0.00271649284368416,3.0269675597234,"FINC_HUMAN",120,-9.12411966713895,1.42528458284998e-05,0.00137675703633866,0.423037052154536,"Non-significant",2.861142695246,"FN1","Fibronectin","FINC_HUMAN"
0.525156497955326,8.94530200958252,8.55248735046553,3.53124411095096e-05,0.00305117868349972,2.83868763738448,"MDR3_HUMAN",28,9.09864858300419,1.45562196049693e-05,0.00137847652240952,0.1213014125824,"Non-significant",2.86060062620298,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
0.287655830383324,11.5236976146698,7.81110566340137,6.62656123078039e-05,0.00459554853218394,2.18066674942688,"BAIP2_HUMAN",36,9.09415975954082,1.4610424072864e-05,0.00137847652240952,-0.120860815048252,"Non-significant",2.86060062620298,"BAIAP2","BAR/IMD domain-containing adapter protein 2","BAIP2_HUMAN"
-0.443987131118774,9.98479640483856,-9.44031940923396,1.75952092903216e-05,0.00195874484322296,3.55962605016363,"MTAP2_HUMAN",13,-9.0394520018779,1.52893870700213e-05,0.00142595501938107,-0.0375976562500249,"Non-significant",2.84589417374271,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
0.345774888992327,12.2964650392533,8.55126959708041,3.53476455815841e-05,0.00305117868349972,2.83765050787315,"HRG_HUMAN",21,9.01361971087438,1.56221130054881e-05,0.00144042982871058,0.0566992759704625,"Non-significant",2.84150789375016,"HRG","Histidine-rich glycoprotein","HRG_HUMAN"
0.477545022964422,10.7781993150711,10.7413977771682,6.97590954834701e-06,0.0012280672573692,4.50214507314766,"TTC36_HUMAN",9,8.96291503260374,1.62988524563118e-05,0.00147846310421233,-0.0548672676086515,"Non-significant",2.83018950903907,"TTC36","Tetratricopeptide repeat protein 36","TTC36_HUMAN"
0.236214876174978,12.8120468854904,7.143124346357,0.00012190591924516,0.00672887502554578,1.53868392798414,"XDH_HUMAN",47,8.95560881875239,1.63990238327717e-05,0.00147846310421233,-0.0651829242706263,"Non-significant",2.83018950903907,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
