"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
3.27576804161072,14.3392678499222,31.2507440823175,2.48999905393938e-09,7.65701788863082e-07,12.3984571801897,"OAS3_HUMAN",45,32.9177593004102,5.28962192073746e-10,1.78833301103599e-07,-0.155971765518174,"Non-significant",6.7475516066872,"OAS3","2'-5'-oligoadenylate synthase 3","OAS3_HUMAN"
1.87316036224364,10.8801081180573,34.6779484715513,1.13123344234969e-09,5.03941739199002e-07,13.1862155697103,"NAT8_HUMAN",11,32.2863955588117,6.19321309024479e-10,1.91975970236535e-07,-0.64778983592987,"Up in CM",6.7167531288318,"NAT8","N-acetyltransferase 8","NAT8_HUMAN"
2.47551584243773,9.71146631240844,31.5599793688587,2.31098020580289e-09,7.593747522127e-07,12.4737423548793,"IRF9_HUMAN",16,32.2535381543423,6.24477090251543e-10,1.91975970236535e-07,-0.134537935256958,"Non-significant",6.7167531288318,"IRF9","Interferon regulatory factor 9","IRF9_HUMAN"
4.28665637969974,11.9918022155762,30.8388932536685,2.75327174596428e-09,7.65701788863082e-07,12.2967958119216,"OAS2_HUMAN",31,32.163734204857,6.38815774758003e-10,1.91975970236535e-07,0.648947477340673,"Up in D",6.7167531288318,"OAS2","2'-5'-oligoadenylate synthase 2","OAS2_HUMAN"
0.893845558166497,10.564608335495,26.0999565345623,9.72789255086757e-09,2.13330054480377e-06,10.998457989049,"PAR10_HUMAN",43,31.9819871753833,6.68978291631124e-10,1.93860352081962e-07,0.0269448757171702,"Non-significant",6.71251100284851,"PARP10","Protein mono-ADP-ribosyltransferase PARP10","PAR10_HUMAN"
-0.800268173217802,11.2186725139618,-23.7161406366839,2.00407991551509e-08,3.78165219406732e-06,10.239509068168,"CGNL1_HUMAN",84,-31.626057209282,7.32787602473088e-10,2.03633254451311e-07,-0.0798680782317991,"Non-significant",6.69115129782157,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
1.28421473503115,16.2965799570084,31.5162346876644,2.33539803456659e-09,7.593747522127e-07,12.4631462328891,"HLAA_HUMAN",17,31.5210489206493,7.52895937088901e-10,2.03633254451311e-07,1.20364665985108,"Up in D",6.69115129782157,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN"
0.997740745544426,11.9930231571197,27.9046742806967,5.8685759634072e-09,1.44295834445715e-06,11.5228273980091,"RO52_HUMAN",27,31.094065157387,8.41281436348264e-10,2.20198631436446e-07,-0.100132942199707,"Non-significant",6.6571853845534,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN"
1.58230280876159,10.2593871355057,28.8605557658382,4.54847528598205e-09,1.15332276470182e-06,11.7850167342577,"GBP4_HUMAN",27,30.8134979617478,9.05677381856005e-10,2.29645821136863e-07,0.0263516902923762,"Non-significant",6.6389414530273,"GBP4","Guanylate-binding protein 4","GBP4_HUMAN"
0.783584833145124,11.6849571466446,22.2021507914166,3.29381231052912e-08,5.15510546960433e-06,9.71239675861818,"FLNC_HUMAN",102,29.1776840830787,1.41139452270328e-09,3.47031974461043e-07,0.942255020141625,"Up in D",6.45963050880494,"FLNC","Filamin-C","FLNC_HUMAN"
4.61374557018282,8.76343137025834,27.4244136727462,6.69189309591339e-09,1.59700060530121e-06,11.3871534122269,"OASL_HUMAN",28,28.5260589857752,1.6958000013079e-09,3.97235303564621e-07,-0.087877750396725,"Non-significant",6.40095216132978,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN"
0.735988140106173,11.7506799697876,22.7064488772294,2.78145267248126e-08,4.81800062907636e-06,9.89221499093652,"UBA7_HUMAN",43,28.4896580327672,1.71348725964527e-09,3.97235303564621e-07,0.0393736362457258,"Non-significant",6.40095216132978,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN"
1.75097346305847,8.83655440807343,26.1499000664668,9.58841769174709e-09,2.13330054480377e-06,11.0135180578366,"SAMD9_HUMAN",42,28.1568692130916,1.88513506796712e-09,4.24888498374589e-07,0.1749107837677,"Non-significant",6.3717250249944,"SAMD9","Sterile alpha motif domain-containing protein 9","SAMD9_HUMAN"
-0.540354251861547,16.3523199558258,-18.0125407613593,1.58096860621981e-07,1.78166378762049e-05,8.02535023401526,"FAS_HUMAN",149,-27.9417293030614,2.00633372225214e-09,4.3998356276632e-07,0.29260110855102,"Non-significant",6.35656354790751,"FASN","Fatty acid synthase","FAS_HUMAN"
3.13636350631712,10.8049821853638,27.3115755548095,6.90378585171951e-09,1.60049481145292e-06,11.3548807157141,"ISG20_HUMAN",11,27.5911867727742,2.22298271011859e-09,4.68957205171354e-07,-0.647095203399649,"Up in CM",6.3288667871483,"ISG20","Interferon-stimulated gene 20 kDa protein","ISG20_HUMAN"
2.26777005195615,11.0626474618912,30.7257057648992,2.83103939683171e-09,7.65701788863082e-07,12.2685730092013,"PLS1_HUMAN",7,27.5440797667112,2.25404621662347e-09,4.68957205171354e-07,-0.199110031127951,"Non-significant",6.3288667871483,"PLSCR1","Phospholipid scramblase 1","PLS1_HUMAN"
0.805855989456225,13.0925189256668,23.9176074750957,1.8802646338872e-08,3.63249219984779e-06,10.3068635086279,"HOIL1_HUMAN",29,27.3785766103235,2.36710345486954e-09,4.80166935820287e-07,0.162096977233876,"Non-significant",6.31860774866297,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN"
0.872359752655024,11.9951841831207,24.4228275222096,1.606035369173e-08,3.20003587602884e-06,10.4730506544225,"NUB1_HUMAN",27,27.21855536179,2.48249159251282e-09,4.9129114101583e-07,-0.424278736114527,"Non-significant",6.3086610670124,"NUB1","NEDD8 ultimate buster 1","NUB1_HUMAN"
-0.997066020965576,11.9639780521393,-24.4008554818139,1.61697647174245e-08,3.20003587602884e-06,10.4659026090646,"HRG_HUMAN",21,-25.5444449766825,4.1550055201624e-09,7.86211235838648e-07,-0.444315671920776,"Non-significant",6.10446075391728,"HRG","Histidine-rich glycoprotein","HRG_HUMAN"
1.93277668952942,11.9201556444168,29.4089232044013,3.94452815317180e-09,1.0324484333818e-06,11.9309117314112,"BST2_HUMAN",7,25.5357334856212,4.16651258825017e-09,7.86211235838648e-07,-0.104166507721001,"Non-significant",6.10446075391728,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
0.681629657745354,12.5490539073944,19.7314480641114,7.99107442776224e-08,1.08621638986254e-05,8.762978273272,"LIMC1_HUMAN",62,25.2217804134578,4.60604657041253e-09,8.49396860734711e-07,-0.733887910842901,"Up in CM",6.07088934844083,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
1.09131026268005,10.8831795454025,21.6033507445563,4.04596542871447e-08,6.07943768307207e-06,9.49305681243228,"RN213_HUMAN",232,25.0715846738909,4.83451719432483e-09,8.53865144131322e-07,-0.362015485763525,"Non-significant",6.06861071453851,"RNF213","E3 ubiquitin-protein ligase RNF213","RN213_HUMAN"
0.961212635040301,11.2769732475281,25.1848624610007,1.27369311749814e-08,2.71966998825786e-06,10.7166288296036,"T23O_HUMAN",17,25.0676032343909,4.84074397708168e-09,8.53865144131322e-07,-0.0201115608215492,"Non-significant",6.06861071453851,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
0.906192779541023,9.15775871276855,22.1932734653138,3.30374025658646e-08,5.15510546960433e-06,9.70919183605271,"PHAR4_HUMAN",29,24.5601995629819,5.7131033607876e-09,9.73661855776897e-07,-0.257902383804323,"Non-significant",6.01159184360168,"PHACTR4","Phosphatase and actin regulator 4","PHAR4_HUMAN"
-0.603540897369426,15.0193417072296,-17.9690012858328,1.60981814434089e-07,1.78932389358657e-05,8.00573129846279,"CO3_HUMAN",111,-24.5354826831381,5.75989266419658e-09,9.73661855776897e-07,-0.206968069076549,"Non-significant",6.01159184360168,"C3","Complement C3","CO3_HUMAN"
0.97891354560851,10.4446815252304,21.6944633913653,3.91991638592765e-08,6.00117010479565e-06,9.52685075125974,"TRFM_HUMAN",39,24.4073136598302,6.00950921521826e-09,9.80051149188774e-07,0.249639511108407,"Non-significant",6.00875125774551,"MELTF","Melanotransferrin","TRFM_HUMAN"
1.10989332199096,10.5157792568207,22.9629839549674,2.55579854185615e-08,4.60838874858239e-06,9.98202965791609,"IFIT5_HUMAN",24,24.3924365138819,6.0392602242345e-09,9.80051149188774e-07,0.0319254398345947,"Non-significant",6.00875125774551,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN"
1.6996088027954,11.5177011489868,22.6329556073875,2.85018523780707e-08,4.81800062907636e-06,9.86628081015187,"STAT2_HUMAN",35,24.0562210044326,6.75766957569775e-09,1.07513197916101e-06,-0.125413179397599,"Non-significant",5.96853822011754,"STAT2","Signal transducer and activator of transcription 2","STAT2_HUMAN"
0.724823951721172,11.9305045604706,19.9406500264297,7.38336291197538e-08,1.03290701151324e-05,8.84813682571147,"DTX3L_HUMAN",43,23.9072659801683,7.10617435966459e-09,1.10883651450613e-06,0.0125129222869891,"Non-significant",5.95513248097595,"DTX3L","E3 ubiquitin-protein ligase DTX3L","DTX3L_HUMAN"
-0.409827947616551,12.5748890638351,-14.2528675080947,9.00362905495248e-07,5.93946716681987e-05,6.1250437271678,"LRP1_HUMAN",189,-23.8370480677018,7.27740969748651e-09,1.1141302318001e-06,0.362257719039901,"Non-significant",5.95306404107754,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
0.806347131729106,10.3581587076187,20.87989025419,5.22642922791251e-08,7.43986785180388e-06,9.21917596286293,"ITA2_HUMAN",32,23.6630678340958,7.72195470290705e-09,1.14422331781513e-06,-0.051538228988651,"Non-significant",5.94148920611129,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
0.942255020141626,11.343780040741,22.3928552146257,3.08846518770256e-08,5.11424623122828e-06,9.78091249440729,"5NTD_HUMAN",22,23.6238168559833,7.82640272059154e-09,1.14422331781513e-06,-0.142434120178249,"Non-significant",5.94148920611129,"NT5E","5'-nucleotidase","5NTD_HUMAN"
0.607116937637324,11.7472676038742,18.5532284845464,1.2673139657686e-07,1.55802810882522e-05,8.26498854026313,"ITA6_HUMAN",48,23.5976064519184,7.89703053951781e-09,1.14422331781513e-06,-0.0867617130279488,"Non-significant",5.94148920611129,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
1.34011006355285,9.34404647350311,22.2592761315946,3.23072639643314e-08,5.15510546960433e-06,9.7329872327474,"MLKL_HUMAN",19,22.9652942538329,9.83761059350491e-09,1.4003924974684e-06,0.056626558303817,"Non-significant",5.85375022461138,"MLKL","Mixed lineage kinase domain-like protein","MLKL_HUMAN"
0.69064593315125,14.8568404912949,21.5053937493191,4.18661500018131e-08,6.1763989293584e-06,9.45655303903885,"APOL2_HUMAN",21,22.6519061495872,1.09935025700034e-08,1.52431446881205e-06,0.0589997768401993,"Non-significant",5.81692542802181,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
1.28099846839905,9.4937664270401,22.6422254615993,2.84141103661421e-08,4.81800062907636e-06,9.86955698343791,"TREX1_HUMAN",15,22.6289763296915,1.10838740029469e-08,1.52431446881205e-06,-0.255016326904274,"Non-significant",5.81692542802181,"TREX1","Three-prime repair exonuclease 1","TREX1_HUMAN"
2.022093296051,12.5692689418793,34.4853810264232,1.1800459754475e-09,5.03941739199002e-07,13.1445250097418,"HLAB_HUMAN",2,21.5415436354079,1.64989080530518e-08,2.23120233237437e-06,-0.205405473709124,"Non-significant",5.65146104475456,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN"
1.24566340446471,10.0096107721329,19.3943356010152,9.09297259364067e-08,1.2095144200787e-05,8.62373562053292,"TDRD7_HUMAN",52,21.0910740839304,1.95664457414334e-08,2.60265804501623e-06,0.174021005630497,"Non-significant",5.58458288871679,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN"
-0.647095203399651,11.7692034244537,-17.9302973473641,1.63596307278308e-07,1.79381140169756e-05,7.98825015497151,"A0AAG2UXZ5_HUMAN",30,-20.3738928281772,2.58602341089343e-08,3.38435386386923e-06,-0.0213115215301745,"Non-significant",5.47052423396306,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN"
0.87539553642274,10.365929722786,19.2193962659523,9.73173530898189e-08,1.27360161769482e-05,8.55047493644659,"CCN1_HUMAN",22,20.2232827580737,2.74530513204396e-08,3.53577870498488e-06,0.0411036014556494,"Non-significant",5.45151492414862,"CCN1","CCN family member 1","CCN1_HUMAN"
0.640054702758848,12.1230249404907,16.6974869917504,2.78321704590181e-07,2.62593291981945e-05,7.41025856077729,"HKDC1_HUMAN",55,20.1714665965198,2.8026215257539e-08,3.55319860311986e-06,-0.102318286895775,"Non-significant",5.4493805172986,"HKDC1","Hexokinase HKDC1","HKDC1_HUMAN"
0.598121166229273,10.7965631484985,16.1115534861797,3.63065674949263e-07,3.23726910608606e-05,7.12018695149226,"CEIP2_HUMAN",61,19.8841332235714,3.14581738422762e-08,3.9269480393266e-06,0.0492286682128924,"Non-significant",5.4059448451984,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN"
-0.551005840301528,17.1634032726288,-15.4518194570647,4.95255980018559e-07,4.10642095463783e-05,6.78063492689657,"AL1L1_HUMAN",79,-19.8458355312769,3.1950162591157e-08,3.92793362522194e-06,-0.0792195796966251,"Non-significant",5.40583585959267,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
1.01620411872863,10.5448895692825,18.277915363518,1.41724715059501e-07,1.66660048984462e-05,8.14388183339478,"PAR12_HUMAN",33,19.7806204324957,3.28078974887351e-08,3.97318328691936e-06,-0.000149250030549553,"Non-significant",5.40086140004365,"PARP12","Protein mono-ADP-ribosyltransferase PARP12","PAR12_HUMAN"
1.21789574623108,10.2612577676773,18.3183726705327,1.39400917994608e-07,1.66660048984462e-05,8.16179626756236,"CMTR1_HUMAN",42,19.7354108307956,3.34176412082284e-08,3.98751089358185e-06,-0.144191265106224,"Non-significant",5.39929811747306,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN"
0.633433341979947,15.1023950576782,18.0604877675482,1.54987147217019e-07,1.78166378762049e-05,8.04689880714486,"GBP1_HUMAN",22,19.2039301111234,4.16233983288432e-08,4.89122971199446e-06,-0.0278940200805735,"Non-significant",5.31058194046865,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
-0.608876705169671,17.118243932724,-16.3236573932841,3.29414973640105e-07,3.00322819788294e-05,7.22640016260974,"SBP1_HUMAN",39,-19.1712644370626,4.21969533940858e-08,4.89122971199446e-06,0.117859125137327,"Non-significant",5.31058194046865,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
-0.527900457382229,15.3779903650284,-17.5241944912026,1.94120569293679e-07,2.04557701201157e-05,7.80245705133716,"PBLD_HUMAN",23,-19.1049891628939,4.33880286524233e-08,4.95664531644711e-06,-0.0744810104370224,"Non-significant",5.30481215687071,"PBLD","Phenazine biosynthesis-like domain-containing protein","PBLD_HUMAN"
1.45342683792113,11.7186849117279,18.3033194083514,1.40260491406746e-07,1.66660048984462e-05,8.15513548527945,"TAP2_HUMAN",22,19.067159541447,4.40847346965932e-08,4.95664531644711e-06,0.00722229480743497,"Non-significant",5.30481215687071,"TAP2","Antigen peptide transporter 2","TAP2_HUMAN"
-0.481935501098652,11.4678342342377,-13.9822736445156,1.03712413966008e-06,6.57439474156401e-05,5.96961475812299,"VP13C_HUMAN",153,-19.0399324899137,4.45939250801872e-08,4.95664531644711e-06,-0.0458755493164009,"Non-significant",5.30481215687071,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN"
1.80794453620908,12.3357132673264,24.9879057158407,1.35145255585753e-08,2.8117143687764e-06,10.6544682976659,"IFM3_HUMAN",3,18.6988060748005,5.15644386071349e-08,5.65397101159855e-06,-0.147467613220215,"Non-significant",5.2476464225064,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
0.970395326614371,12.3675221204758,17.8519296494688,1.69038177957943e-07,1.82876770126767e-05,7.95273523500704,"SP100_HUMAN",21,18.6089796879469,5.35972909127457e-08,5.74484886642432e-06,1.12352669239044,"Up in D",5.24072139210038,"SP100","Nuclear autoantigen Sp-100","SP100_HUMAN"
0.74492049217222,10.1139854192734,17.2857472144936,2.15014551479341e-07,2.16842769532931e-05,7.69130179605596,"TLR3_HUMAN",25,18.5998325759973,5.38092819630574e-08,5.74484886642432e-06,0.206768274307249,"Non-significant",5.24072139210038,"TLR3","Toll-like receptor 3","TLR3_HUMAN"
-0.388895750045801,14.318118929863,-12.4016057653994,2.50197309460814e-06,0.000115346645963923,4.99934002611044,"UTRN_HUMAN",162,-18.3833155929692,5.91118531522288e-08,6.16437527460745e-06,-0.310930609703062,"Non-significant",5.21011093018558,"UTRN","Utrophin","UTRN_HUMAN"
0.69847083091735,12.1079581975937,16.2294338404401,3.4390922925279e-07,3.10053276239682e-05,7.17938903683684,"AMPE_HUMAN",38,18.3776507500756,5.9258229161866e-08,6.16437527460745e-06,0.172603011131288,"Non-significant",5.21011093018558,"ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN"
0.632591485977152,10.5080708265304,17.4348710250344,2.01666877670672e-07,2.07129752584789e-05,7.76099978174447,"ANXA3_HUMAN",21,18.3004565592871,6.12938505493524e-08,6.29542156148665e-06,-0.472068786621101,"Non-significant",5.20097518284009,"ANXA3","Annexin A3","ANXA3_HUMAN"
-0.531236171722403,13.6483204364777,-16.7883527026665,2.67295227181465e-07,2.55737006771247e-05,7.454320058726,"BUP1_HUMAN",23,-18.2126308576971,6.37055820064345e-08,6.46133865500262e-06,-0.394812822341922,"Non-significant",5.18967749589769,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
0.998613595962578,12.6779028177261,17.4540018734618,2.00023200751288e-07,2.07129752584789e-05,7.76989713305883,"LG3BP_HUMAN",20,18.0962632924752,6.70663158904619e-08,6.64001942522662e-06,-0.0251088142395233,"Non-significant",5.17783065011144,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
-0.839396953582764,8.89868307113648,-16.7832353655468,2.6790295261962e-07,2.55737006771247e-05,7.45184504585553,"MDR3_HUMAN",28,-18.0949968120856,6.71039675706905e-08,6.64001942522662e-06,-0.100925922393825,"Non-significant",5.17783065011144,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
0.806982278823876,12.551980137825,16.4706412445678,3.08159363818731e-07,2.8413694068468e-05,7.29919228511998,"ITA5_HUMAN",29,17.8508536704016,7.48244521648909e-08,7.31476632368584e-06,0.069953918457049,"Non-significant",5.1357995432167,"ITGA5","Integrin alpha-5","ITA5_HUMAN"
1.56669783592224,9.60684621334076,17.7800339429353,1.74210827265742e-07,1.85992980583452e-05,7.92001215753645,"CDHR5_HUMAN",12,17.8191123393114,7.5899304927848e-08,7.33151143076856e-06,-0.554284811019881,"Up in CM",5.13480648397046,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN"
1.21801447868345,15.1973065137863,21.3235949218527,4.46252852934359e-08,6.46588508698105e-06,9.38833030326672,"HLAC_HUMAN",7,17.68054795161,8.07983088807737e-08,7.62990409627016e-06,-0.446219563484193,"Non-significant",5.1174809208554,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN"
1.37655115127564,10.3623671531677,16.855511133332,2.59462040198316e-07,2.53647589658933e-05,7.48673073642317,"K1C19_HUMAN",26,17.6786156045016,8.08690845796442e-08,7.62990409627016e-06,0.625819921493575,"Up in D",5.1174809208554,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
0.63343238830565,12.639571428299,15.4714053540797,4.90623906051413e-07,4.10642095463783e-05,6.79092202873744,"K2C7_HUMAN",37,17.6488041244862,8.19698224303911e-08,7.64486366896774e-06,0.156511545181251,"Non-significant",5.11663025496624,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
