Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007229~integrin-mediated signaling pathway	3	14.285714285714285	0.005846696171524273	2335, 335, 83706	21	111	19256	24.782496782496782	0.8897284683434352	0.07083007971587404	0.06423685421040705
UP_KW_BIOLOGICAL_PROCESS	KW-0391~Immunity	6	28.57142857142857	0.006071361025065438	730, 2267, 2244, 2243, 727, 5648	16	961	11447	4.466831425598335	0.1516198048406251	0.04098168691919171	0.04098168691919171
GOTERM_BP_DIRECT	GO:0032914~positive regulation of transforming growth factor beta1 production	2	9.523809523809524	0.006216469762297456	7057, 4060	21	6	19256	305.6507936507936	0.9041228932997539	0.07083007971587404	0.06423685421040705
GOTERM_BP_DIRECT	GO:0042158~lipoprotein biosynthetic process	2	9.523809523809524	0.006216469762297456	335, 348	21	6	19256	305.6507936507936	0.9041228932997539	0.07083007971587404	0.06423685421040705
BIOCARTA	h_intrinsicPathway:Intrinsic Prothrombin Activation Pathway	3	14.285714285714285	0.006512745261771865	2244, 2266, 2243	10	23	1623	21.169565217391302	0.08741736624652174	0.014110948067172373	0.014110948067172373
KEGG_PATHWAY	hsa04613:Neutrophil extracellular trap formation	4	19.047619047619047	0.006746237759536829	2244, 2266, 2243, 727	19	191	8662	9.547533755855607	0.2822871554156956	0.08264141255432615	0.07926829367455773
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	4	19.047619047619047	0.006870244628939085	7057, 2244, 2266, 2243	21	407	20521	9.603837603837603	0.39544256381916876	0.033435190527503544	0.026106929589968523
GOTERM_MF_DIRECT	GO:0005543~phospholipid binding	3	14.285714285714285	0.007229510873243124	335, 348, 116519	20	128	18883	22.128515625	0.4196841658136722	0.06024592394369271	0.05140985509861777
GOTERM_BP_DIRECT	GO:0034384~high-density lipoprotein particle clearance	2	9.523809523809524	0.007248972131467689	335, 348	21	7	19256	261.98639455782313	0.935141056827366	0.08016510357152504	0.07270292637736712
GOTERM_CC_DIRECT	GO:0005579~membrane attack complex	2	9.523809523809524	0.007771667572881095	730, 727	21	8	20521	244.297619047619	0.43421876080743427	0.03545823330127	0.0276865657283889
GOTERM_BP_DIRECT	GO:0032489~regulation of Cdc42 protein signal transduction	2	9.523809523809524	0.008280455354378454	335, 348	21	8	19256	229.23809523809524	0.9561251148078996	0.0841473300877378	0.07631446691467711
GOTERM_BP_DIRECT	GO:0034372~very-low-density lipoprotein particle remodeling	2	9.523809523809524	0.008280455354378454	348, 116519	21	8	19256	229.23809523809524	0.9561251148078996	0.0841473300877378	0.07631446691467711
GOTERM_BP_DIRECT	GO:0010757~negative regulation of plasminogen activation	2	9.523809523809524	0.008280455354378454	7057, 1522	21	8	19256	229.23809523809524	0.9561251148078996	0.0841473300877378	0.07631446691467711
UP_KW_CELLULAR_COMPONENT	KW-0473~Membrane attack complex	2	9.523809523809524	0.00890045104543841	730, 727	21	8	17910	213.21428571428572	0.1409988715424595	0.037746813418231905	0.037746813418231905
GOTERM_BP_DIRECT	GO:0065003~macromolecular complex assembly	3	14.285714285714285	0.009278114957855787	2244, 2266, 2243	21	141	19256	19.5096251266464	0.9699488909264576	0.089766822164733	0.0814108679738669
GOTERM_BP_DIRECT	GO:1905920~positive regulation of CoA-transferase activity	2	9.523809523809524	0.009310920384107945	335, 348	21	9	19256	203.76719576719574	0.9703207245582026	0.089766822164733	0.0814108679738669
UP_SEQ_FEATURE	CARBOHYD:N-linked (Glc) (glycation) lysine	2	9.523809523809524	0.009686327557246854	335, 348	21	10	20562	195.82857142857142	0.9004256033326636	0.2550732923408338	0.24969199925347446
GOTERM_BP_DIRECT	GO:0034380~high-density lipoprotein particle assembly	2	9.523809523809524	0.010340368173214086	335, 348	21	10	19256	183.3904761904762	0.9799237881069168	0.09482874227142674	0.0860015987089269
GOTERM_BP_DIRECT	GO:0033622~integrin activation	2	9.523809523809524	0.010340368173214086	2335, 83706	21	10	19256	183.3904761904762	0.9799237881069168	0.09482874227142674	0.0860015987089269
GOTERM_MF_DIRECT	GO:0005178~integrin binding	3	14.285714285714285	0.010705236314728037	7057, 2335, 83706	20	157	18883	18.04108280254777	0.5539040525195316	0.08028927236046028	0.06851351241425944
UP_KW_CELLULAR_COMPONENT	KW-0162~Chylomicron	2	9.523809523809524	0.011113775982854793	348, 116519	21	10	17910	170.57142857142856	0.1730341859116138	0.037746813418231905	0.037746813418231905
UP_KW_CELLULAR_COMPONENT	KW-0850~VLDL	2	9.523809523809524	0.013322404735846553	348, 116519	21	12	17910	142.14285714285714	0.20387816826673266	0.037746813418231905	0.037746813418231905
UP_SEQ_FEATURE	DISULFID:Interchain	3	14.285714285714285	0.013471900004135926	7057, 2267, 2243	21	183	20562	16.051522248243558	0.9598262806623369	0.3192840300980214	0.3125480800959535
GOTERM_MF_DIRECT	GO:0043394~proteoglycan binding	2	9.523809523809524	0.013999771535330567	7057, 2335	20	14	18883	134.87857142857143	0.6526429099851846	0.09545298774089024	0.08145321620555966
KEGG_PATHWAY	hsa04512:ECM-receptor interaction	3	14.285714285714285	0.014353269535617132	7057, 2335, 1291	19	89	8662	15.3672383205204	0.5075717092438945	0.135330329436834	0.12980664252104487
GOTERM_CC_DIRECT	GO:0034362~low-density lipoprotein particle	2	9.523809523809524	0.01452477602100635	335, 348	21	15	20521	130.29206349206348	0.6563337885798667	0.06237109703138021	0.04870071959984482
GOTERM_BP_DIRECT	GO:0000302~response to reactive oxygen species	2	9.523809523809524	0.015472381773039378	348, 1291	21	15	19256	122.26031746031745	0.997157557101307	0.13851465587292394	0.12562100439539112
GOTERM_MF_DIRECT	GO:0030021~extracellular matrix structural constituent conferring compression resistance	2	9.523809523809524	0.015984515640434325	2331, 4060	20	16	18883	118.01875	0.7013620902691898	0.09990322275271453	0.08525075008231639
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	10	47.61904761904761	0.01602124633070432	7057, 1522, 730, 2335, 2244, 2243, 2331, 727, 5648, 1291	21	4422	20562	2.214253408283259	0.9782421535266473	0.3451850345797204	0.33790264988394564
GOTERM_BP_DIRECT	GO:0006957~complement activation, alternative pathway	2	9.523809523809524	0.01649574606634834	730, 727	21	16	19256	114.61904761904762	0.9980774959766805	0.14111990292733068	0.12798374175058447
