"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_CTRL","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
1.197070757548,19.6,5.32530871124131,0.00104673895394654,0.0636789505354662,-0.319288889215858,"ATPA_HUMAN",11,5.63974341188383,0.000675294630584591,0.0483614846980196,-1.2,"Up in CTRL.myr",1.316,"ATP5F1A","ATP synthase subunit alpha, mitochondrial"
0.677385965983063,23.36,4.6745511110538,0.00219597282135041,0.0730160963099011,-1.05789716989946,"CO3_HUMAN",96,5.66257642468667,0.000658899809333741,0.0483614846980196,-0.68,"Up in CTRL.myr",1.316,"C3","Complement C3"
1.21797736485798,16.05,5.36491464514695,0.00100246543904581,0.0636789505354662,-0.276528075693174,"KAIN_HUMAN",7,5.64734249294862,0.000669788484774686,0.0483614846980196,-1.22,"Up in CTRL.myr",1.316,"SERPINA4","Kallistatin"
-0.658511638641357,16.99,-4.72092955738019,0.00207890059115869,0.0730160963099011,-1.00297670175001,"AMPN_HUMAN",8,-5.35183012182841,0.000926008461659605,0.0498037982766904,0.66,"Up in CTRL",1.303,"ANPEP","Aminopeptidase N"
0.809135119120288,16.09,5.14195581201984,0.0012820971542138,0.0636789505354662,-0.520482301685258,"APOA2_HUMAN",4,5.40348938868886,0.000874303397869368,0.0498037982766904,-0.81,"Up in CTRL.myr",1.303,"APOA2","Apolipoprotein A-II"
0.998675028483085,19.62,5.04101068730593,0.00143636730531127,0.0636789505354662,-0.633543249999375,"APOE_HUMAN",21,5.44538099545884,0.000834719859337356,0.0498037982766904,-1,"Up in CTRL.myr",1.303,"APOE","Apolipoprotein E"
0.858276049296059,20.51,4.87662064209876,0.00173357763900704,0.0701722079093719,-0.821191871730468,"APOH_HUMAN",14,5.32913547044854,0.000949786837925291,0.0498037982766904,-0.86,"Up in CTRL.myr",1.303,"APOH","Beta-2-glycoprotein 1"
-1.85186553001407,13.75,-5.6220531087992,0.000761002727945058,0.0590411283097374,-0.00484640366368705,"STML3_HUMAN",1,-5.31687914588424,0.000962909096649224,0.0498037982766904,1.85,"Up in CTRL",1.303,"STOML3","Stomatin-like protein 3"
0.864592234293589,16.53,4.97787109740409,0.0015432697008152,0.0653083677935885,-0.705097044169513,"FHR2_HUMAN",4,5.19710338396093,0.00110226668308578,0.0513105140976431,-0.86,"Non-significant",1.29,"CFHR2","Complement factor H-related protein 2"
0.879258314768439,20.74,4.75106844735551,0.00200652295480757,0.0730160963099011,-0.967476330387759,"PLMN_HUMAN",25,5.19932889827453,0.00109948225829362,0.0513105140976431,-0.88,"Non-significant",1.29,"PLG","Plasminogen"
3.32490460077922,17.29,5.12711398174322,0.00130358024922845,0.0636789505354662,-0.537002787499765,"KIF1A_HUMAN",1,5.10283185567753,0.00122768941843658,0.054427564217355,-3.32,"Non-significant",1.264,"KIF1A","Kinesin-like protein KIF1A"
1.47901487350464,19.16,5.45566375097945,0.000908665054819125,0.0636789505354662,-0.179476600418325,"LRCC1_HUMAN",1,5.00589127762907,0.00137332770121379,0.0556315429224169,-1.48,"Non-significant",1.255,"LRRCC1","Leucine-rich repeat and coiled-coil domain-containing protein 1"
1.1076005299886,17.43,6.0018546675528,0.000514344846371367,0.0590411283097374,0.378097459542092,"PIWL3_HUMAN",1,5.0052477940378,0.00137435605501137,0.0556315429224169,-1.11,"Non-significant",1.255,"PIWIL3","Piwi-like protein 3"
1.40126840273539,14.7,5.05576097140311,0.00141259293764354,0.0636789505354662,-0.61692019379323,"APOBR_HUMAN",2,4.88948025428427,0.00157397108940937,0.0591504615863639,-1.4,"Non-significant",1.228,"APOBR","Apolipoprotein B receptor"
0.562673727671338,16.57,4.24668454611062,0.00369487893085812,0.104240372261482,-1.58126837380459,"G6PE_HUMAN",8,4.88043492560727,0.00159086528222554,0.0591504615863639,-0.56,"Non-significant",1.228,"H6PD","GDH/6PGL endoplasmic bifunctional protein"
0.863893667856861,17.68,4.37785250887748,0.0031410391325746,0.0974769144142317,-1.41762307123196,"M0R1Q1_HUMAN",96,4.84862055153534,0.00165189258995216,0.0591504615863639,-0.86,"Non-significant",1.228,"C3","Complement C3 (Fragment)"
-0.678480625152563,17.44,-4.39102391525126,0.00309067153467568,0.0974769144142317,-1.40134627437677,"HSPB1_HUMAN",6,-4.81253711986853,0.00172424942451162,0.0594546746007525,0.68,"Non-significant",1.226,"HSPB1","Heat shock protein beta-1"
0.561532656351737,18.29,4.08475920252415,0.00453115118621358,0.111013204062233,-1.78715117688037,"C4BPA_HUMAN",8,4.64777582241823,0.00210208522734294,0.0698943338091529,-0.56,"Non-significant",1.156,"C4BPA","C4b-binding protein alpha chain"
0.731548786163341,22.68,4.18202766105498,0.00400660500044676,0.109710272218116,-1.66296812908868,"A1BG_HUMAN",10,4.56049380181668,0.00233846552519156,0.0735853098114274,-0.73,"Non-significant",1.133,"A1BG","Alpha-1B-glycoprotein"
0.712072690327989,22.03,4.09835940590161,0.00445348995454702,0.111013204062233,-1.76969605456183,"ANGT_HUMAN",16,4.49683643601607,0.00252924802789009,0.0735853098114274,-0.71,"Non-significant",1.133,"AGT","Angiotensinogen"
1.01288986206053,19.92,4.26762062791333,0.00359971682727135,0.104240372261482,-1.5549597036519,"KNG1_HUMAN",18,4.5125715687148,0.0024805503750451,0.0735853098114274,-1.01,"Non-significant",1.133,"KNG1","Kininogen-1"
0.577356656392396,21.82,3.99977998730155,0.00505120999220635,0.112978793678267,-1.89688718636586,"VTNC_HUMAN",11,4.53667709593763,0.00240793051916386,0.0735853098114274,-0.58,"Non-significant",1.133,"VTN","Vitronectin"
1.57440741856893,16,4.6940900161456,0.00214578670866788,0.0730160963099011,-1.03471645093571,"YKT6_HUMAN",1,4.44963638609156,0.00268172359761328,0.0756571111932716,-1.57,"Non-significant",1.121,"YKT6","Synaptobrevin homolog YKT6"
0.681960105895968,22.33,3.96018083310269,0.00531550991632008,0.112978793678267,-1.94841441436669,"AMBP_HUMAN",15,4.3475006404762,0.00304731254214543,0.0766769723442539,-0.68,"Non-significant",1.115,"AMBP","Protein AMBP"
0.605936686197921,27.45,3.90073084054974,0.00574103159073829,0.118775564688386,-2.0262347177704,"FETUA_HUMAN",13,4.35840316025984,0.00300580077225282,0.0766769723442539,-0.61,"Non-significant",1.115,"AHSG","Alpha-2-HS-glycoprotein"
0.947714646657293,16.93,4.14214194339926,0.0042132000173459,0.111013204062233,-1.71370567104505,"HRG_HUMAN",12,4.38148837121924,0.00291993037298429,0.0766769723442539,-0.95,"Non-significant",1.115,"HRG","Histidine-rich glycoprotein"
-0.950881958007798,15.8,-4.67801353375576,0.00218698588981865,0.0730160963099011,-1.05378481496625,"IMB1_HUMAN",2,-4.35688823115369,0.00301153172942224,0.0766769723442539,0.95,"Non-significant",1.115,"KPNB1","Importin subunit beta-1"
0.439664840698271,20.82,3.50852320575364,0.00966848102947414,0.14425226959003,-2.55301566549337,"CFAB_HUMAN",31,4.32392625825394,0.00313923355965378,0.0769112222115175,-0.44,"Non-significant",1.114,"CFB","Complement factor B"
2.75137583414713,15.62,4.31229899430656,0.00340550037117374,0.102274865985895,-1.4990555420082,"A0A6Q8PFV8_HUMAN",1,4.2892250247982,0.00328010346462798,0.0774782751609765,-2.75,"Non-significant",1.111,"GNB4","Guanine nucleotide-binding protein subunit beta-4"
-0.523927052815804,17.35,-3.78195890263516,0.00670650872901628,0.126575691861521,-2.1833466292519,"DPP4_HUMAN",7,-4.26683430530198,0.0033746585735898,0.0774782751609765,0.52,"Non-significant",1.111,"DPP4","Dipeptidyl peptidase 4"
-0.530053138732946,17.82,-3.99168864544988,0.00510402670185789,0.112978793678267,-1.90739566096638,"NPC2_HUMAN",4,-4.25817076348766,0.00341204004468318,0.0774782751609765,0.53,"Non-significant",1.111,"NPC2","NPC intracellular cholesterol transporter 2"
0.883240699768038,18.69,5.17077922894645,0.00124148931583993,0.0636789505354662,-0.488499673526615,"RFX5_HUMAN",1,4.19985806545552,0.00367572521212522,0.0814785755354423,-0.88,"Non-significant",1.089,"RFX5","DNA-binding protein RFX5"
0.731263637542682,22.04,3.7716993731367,0.00679783522349739,0.126575691861521,-2.19701895882605,"APOA1_HUMAN",25,4.09783180334003,0.00419216865331764,0.0901110339071425,-0.73,"Non-significant",1.045,"APOA1","Apolipoprotein A-I"
0.56505584716794,20.93,3.56019307698935,0.00901519435528229,0.13988576574613,-2.48234241317,"C1S_HUMAN",30,4.03659170917473,0.00453978107258966,0.0901110339071425,-0.57,"Non-significant",1.045,"C1S","Complement C1s subcomponent"
0.661054293314614,20.61,3.64765282478155,0.00801549847659454,0.134069043240289,-2.36357035664966,"CERU_HUMAN",38,4.04066206559223,0.0045157292284971,0.0901110339071425,-0.66,"Non-significant",1.045,"CP","Ceruloplasmin"
1.44714053471883,19.81,4.11818466940088,0.00434287624965007,0.111013204062233,-1.74430466803767,"EFTU_HUMAN",2,4.05309981562962,0.00444308923178591,0.0901110339071425,-1.45,"Non-significant",1.045,"TUFM","Elongation factor Tu, mitochondrial"
0.560448805491117,20,3.61337110620157,0.00839229434404935,0.135408374752856,-2.40999573508742,"IBP2_HUMAN",12,4.03501976988435,0.00454910697490408,0.0901110339071425,-0.56,"Non-significant",1.045,"IGFBP2","Insulin-like growth factor-binding protein 2"
0.639968395233169,17.06,3.82261017017267,0.00635752992457445,0.126575691861521,-2.12932968403926,"CBPB2_HUMAN",4,4.00002109336529,0.0047622354859,0.0904824742320999,-0.64,"Non-significant",1.043,"CPB2","Carboxypeptidase B2"
0.559949715932206,23.87,3.50147871911684,0.00976143177676896,0.14425226959003,-2.56267939913959,"HPT_HUMAN",42,4.00095273443866,0.00475642352562319,0.0904824742320999,-0.56,"Non-significant",1.043,"HP","Haptoglobin"
0.586341698964425,18.02,3.60952459861243,0.00843575266988794,0.135408374752856,-2.41521531360107,"CO2_HUMAN",9,3.97847142894903,0.0048988484780949,0.091216558662127,-0.59,"Non-significant",1.04,"C2","Complement C2"
-0.658285299936871,16.75,-3.95669443156544,0.00533949186019738,0.112978793678267,-1.95296283664956,"ML12A_HUMAN;ML12B_HUMAN",3,-3.95241490783286,0.005069746643181,0.0925477279372846,0.66,"Non-significant",1.034,"MYL12A;MYL12B","Myosin regulatory light chain 12B"
0.841276963551856,21.94,3.71490663577326,0.00732842184480466,0.128731334670059,-2.27298929425004,"TTHY_HUMAN",14,3.93644059646268,0.00517771231595067,0.0927009647336552,-0.84,"Non-significant",1.033,"TTR","Transthyretin"
-0.621787071228059,19.42,-3.7348153143713,0.00713748014499651,0.128613725976841,-2.24630308381735,"LAMP2_HUMAN",4,-3.90955942498105,0.00536507006252268,0.0942430231737474,0.62,"Non-significant",1.026,"LAMP2","Lysosome-associated membrane glycoprotein 2"
0.714123725891135,20.61,5.23514586214305,0.00115586145717329,0.0636789505354662,-0.417557012191558,"CO4A_HUMAN",1,3.87542024511908,0.00561368969608792,0.0967841686492195,-0.71,"Non-significant",1.014,"C4A","Complement C4-A"
-0.573853651682551,16.54,-3.81798798714435,0.0063961973120157,0.126575691861521,-2.13545891640552,"C1QBP_HUMAN",3,-3.80090706112351,0.00620080769719904,0.10496276301986,0.57,"Non-significant",0.979,"C1QBP","Complement component 1 Q subcomponent-binding protein, mitochondrial"
0.882364908854175,19.23,3.98459715242734,0.00515081244610691,0.112978793678267,-1.91661412061441,"APOC1_HUMAN",2,3.75781739187307,0.00657041310085048,0.105602963329003,-0.88,"Non-significant",0.976,"APOC1","Apolipoprotein C-I"
1.60566178957617,15.05,3.72995615617761,0.00718358082792238,0.128613725976841,-2.25281101302156,"CO6_HUMAN",2,3.70747736256662,0.0070326355815233,0.105602963329003,-1.61,"Non-significant",0.976,"C6","Complement component C6"
0.575770696004241,19.44,3.37817995012898,0.0115541889576063,0.155721702614202,-2.73289139569357,"HEP2_HUMAN",15,3.71520833092581,0.00695942343800463,0.105602963329003,-0.58,"Non-significant",0.976,"SERPIND1","Heparin cofactor 2"
0.474407672882059,21.09,3.27836517132844,0.0132645953542928,0.156320737656286,-2.87209791425086,"IC1_HUMAN",14,3.72885309709754,0.00683220832831472,0.105602963329003,-0.47,"Non-significant",0.976,"SERPING1","Plasma protease C1 inhibitor"
0.485180060068778,20.13,3.35825845133174,0.0118756615312657,0.155721702614202,-2.76057701175468,"ITIH1_HUMAN",8,3.77531726402725,0.00641750951293028,0.105602963329003,-0.49,"Non-significant",0.976,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1"
0.515002091725695,20.92,3.29410692413784,0.0129777445398149,0.156320737656286,-2.85006359860229,"ITIH4_HUMAN",26,3.73368392252195,0.00678777278546997,0.105602963329003,-0.52,"Non-significant",0.976,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4"
-0.584748744964614,17.78,-3.47137759311256,0.0101695987659558,0.147858240734098,-2.60404821404968,"LEG1_HUMAN",6,-3.75511353201478,0.00659438711313396,0.105602963329003,0.58,"Non-significant",0.976,"LGALS1","Galectin-1"
0.627657731374089,23.3,3.36605206796318,0.0117487673723149,0.155721702614202,-2.74974001182578,"VTDB_HUMAN",28,3.68692416572558,0.00723134857412237,0.106863262262031,-0.63,"Non-significant",0.971,"GC","Vitamin D-binding protein"
-0.658957640330001,17.75,-4.05626303443827,0.00469871616452675,0.112166788440369,-1.82382062487648,"SAA2_HUMAN",2,-3.62046024254189,0.00791651874090308,0.115160608559075,0.66,"Non-significant",0.939,"SAA2","Serum amyloid A-2 protein"
0.546189626057931,20.62,3.15277601701643,0.0158109885015255,0.175238455891908,-3.04889920196757,"FINC_HUMAN",73,3.57721183754484,0.00839973532759784,0.118487175605963,-0.55,"Non-significant",0.926,"FN1","Fibronectin"
1.85615984598795,15.84,3.64311527249572,0.00806430335279935,0.134069043240289,-2.36970553160623,"NDUV1_HUMAN",1,3.58455206022496,0.00831553486284498,0.118487175605963,-1.86,"Non-significant",0.926,"NDUFV1","NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial"
0.589686870574965,19.05,3.30936787896571,0.012705987103008,0.156320737656286,-2.82873041312537,"DCXR_HUMAN",6,3.55404341946481,0.00867157471373627,0.120496060574455,-0.59,"Non-significant",0.919,"DCXR","L-xylulose reductase"
-1.9785424868266,14.93,-3.46039416803574,0.0103230780319188,0.147858240734098,-2.61917330892994,"TCTP_HUMAN",1,-3.42571471856652,0.010358871217168,0.141825133870345,1.98,"Non-significant",0.848,"TPT1","Translationally-controlled tumor protein"
2.78226153055827,16.61,3.36825412865827,0.0117131780622863,0.155721702614202,-2.74667943185562,"F8VZY6_HUMAN",1,3.3766054235457,0.0110949363734938,0.149701242952503,-2.78,"Non-significant",0.825,"CDK17","Cyclin-dependent kinase 17 (Fragment)"
-0.976874510447193,20.02,-3.32468738388315,0.0124393086976953,0.156320737656286,-2.80734358204841,"ACTA_HUMAN",2,-3.23159810414789,0.0136137783696963,0.162287704503431,0.98,"Non-significant",0.79,"ACTA2","Actin, aortic smooth muscle"
1.70109709103904,15.1,3.34405068597435,0.0121107890971206,0.156320737656286,-2.78035233620454,"BTD_HUMAN",1,3.2899867554805,0.0125329909770621,0.162287704503431,-1.7,"Non-significant",0.79,"BTD","Biotinidase"
-0.550664742787685,19.95,-3.01429544588315,0.0192341259596302,0.201201924364221,-3.24573965048662,"CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN",6,-3.22768804880612,0.0136896159101958,0.162287704503431,0.55,"Non-significant",0.79,"CALM1;CALM2;CALM3","Calmodulin-1"
0.751555919647203,16.72,3.51439615880117,0.00959171764168813,0.14425226959003,-2.54496422865047,"CBG_HUMAN",2,3.29824581140185,0.0123876532727992,0.162287704503431,-0.75,"Non-significant",0.79,"SERPINA6","Corticosteroid-binding globulin"
0.526740233103425,21.5,2.95427928789647,0.0209543581950396,0.216063799868543,-3.33158440085325,"CLUS_HUMAN",19,3.23674910647614,0.0135145537971135,0.162287704503431,-0.53,"Non-significant",0.79,"CLU","Clusterin"
-0.629328886667849,17.96,-3.21337304104377,0.0145227188395309,0.164885990726869,-2.96337369629775,"MYL6_HUMAN",3,-3.22352154828649,0.0137709222940613,0.162287704503431,0.63,"Non-significant",0.79,"MYL6","Myosin light polypeptide 6"
0.88071982065833,14.3,3.59309162597395,0.00862417311424574,0.136086528294284,-2.43753801826925,"PCYOX_HUMAN",1,3.23193009095796,0.0136073599375243,0.162287704503431,-0.88,"Non-significant",0.79,"PCYOX1","Prenylcysteine oxidase 1"
-1.51477559407552,14.73,-3.36189503925752,0.0118162692481725,0.155721702614202,-2.75551940194331,"PIPNB_HUMAN",1,-3.28090273483684,0.0126949483785002,0.162287704503431,1.51,"Non-significant",0.79,"PITPNB","Phosphatidylinositol transfer protein beta isoform"
-0.830484549204527,16.08,-3.66158247326088,0.00786766052823546,0.134069043240289,-2.34475487052969,"RS12_HUMAN",1,-3.23597489477836,0.0135294182755576,0.162287704503431,0.83,"Non-significant",0.79,"RPS12","40S ribosomal protein S12"
-0.670117060343443,23.51,-3.05987385167948,0.0180278875337229,0.192919118320644,-3.18075267405668,"SODM_HUMAN",20,-3.26398304471437,0.013002584215933,0.162287704503431,0.67,"Non-significant",0.79,"SOD2","Superoxide dismutase [Mn], mitochondrial"
0.416558583577466,16.8,2.93092933398429,0.0216669257289979,0.219259867974968,-3.36506080721949,"ERP44_HUMAN",5,3.20825929346666,0.0140731697041978,0.163776512432602,-0.42,"Non-significant",0.786,"ERP44","Endoplasmic reticulum resident protein 44"
-0.737389008204195,16.01,-3.28446989534172,0.0131525557608828,0.156320737656286,-2.86354942967749,"HNRPC_HUMAN",2,-3.10324900911692,0.0163535964846438,0.187965411446956,0.74,"Non-significant",0.726,"HNRNPC","Heterogeneous nuclear ribonucleoproteins C1/C2"
0.554850260416675,18.28,2.86264090690318,0.0239013707132582,0.231793501396285,-3.46318983204967,"AL4A1_HUMAN",6,3.04593045314738,0.0177607584832966,0.192270536604059,-0.55,"Non-significant",0.716,"ALDH4A1","Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial"
0.477114995320655,17.63,2.80577780999888,0.0259467553072826,0.245370635335236,-3.54512821291922,"CPN2_HUMAN",11,3.07666957350221,0.0169908600959316,0.192270536604059,-0.48,"Non-significant",0.716,"CPN2","Carboxypeptidase N subunit 2"
-0.584057490030947,18.64,-3.38686796272654,0.0114169276296943,0.155721702614202,-2.72083303118259,"S10AA_HUMAN",2,-3.0621431020106,0.0173502002557693,0.192270536604059,0.58,"Non-significant",0.716,"S100A10","Protein S100-A10"
2.35615619023638,17.2,3.04578746241341,0.0183918830620293,0.194577762849424,-3.20081746879022,"TBCD_HUMAN",1,3.04834795867841,0.0176988935387692,0.192270536604059,-2.36,"Non-significant",0.716,"TBCD","Tubulin-specific chaperone D"
-0.386370182037385,17.2,-2.77880498221751,0.0269804325900645,0.248700819221287,-3.58405778537363,"TGM2_HUMAN",5,-3.05301505905946,0.0175801037337061,0.192270536604059,0.39,"Non-significant",0.716,"TGM2","Protein-glutamine gamma-glutamyltransferase 2"
0.672995090484598,15.91,3.23511609411475,0.014088177962155,0.161927082503287,-2.93278393748681,"CO4B_HUMAN",2,3.02380428506035,0.018337702270609,0.196234492114218,-0.67,"Non-significant",0.707,"C4B","Complement C4-B"
-0.329497973124155,18.73,-2.55456901282153,0.0374296852841389,0.295716604224202,-3.90869107321681,"TBA4A_HUMAN",12,-2.99779661522618,0.0190412449534869,0.199184259007824,0.33,"Non-significant",0.701,"TUBA4A","Tubulin alpha-4A chain"
0.483690102895114,21.3,2.72590222460518,0.0291349858686575,0.260814152343463,-3.66051064184986,"ZA2G_HUMAN",24,3.00226743237847,0.0189183057703682,0.199184259007824,-0.48,"Non-significant",0.701,"AZGP1","Zinc-alpha-2-glycoprotein"
0.586920420328816,20.01,3.80083328809254,0.00654195675232505,0.126575691861521,-2.15823532913312,"C1R_HUMAN",1,2.9702605800478,0.0198172361271184,0.200145315982253,-0.59,"Non-significant",0.699,"C1R","Complement C1r subcomponent"
-0.32267594337458,15.66,-2.54220408225691,0.0381159962480174,0.295716604224202,-3.92661672201216,"NLTP_HUMAN",9,-2.97891236569604,0.0195698928079214,0.200145315982253,0.32,"Non-significant",0.699,"SCP2","Non-specific lipid-transfer protein"
-0.546144008636475,17.76,-3.30934979414226,0.0127063055154428,0.156320737656286,-2.82875567724857,"PSB4_HUMAN",2,-2.96418023130809,0.019993033712513,0.200145315982253,0.55,"Non-significant",0.699,"PSMB4","Proteasome subunit beta type-4"
0.382696787516288,20.87,2.61163030288067,0.0344242418956572,0.286045806470205,-3.82597697593871,"THRB_HUMAN",18,2.9787290341609,0.0195751001613817,0.200145315982253,-0.38,"Non-significant",0.699,"F2","Prothrombin"
0.454263846079495,18.41,2.65024283439968,0.0325333666600892,0.283070694958347,-3.77002898499243,"TSK_HUMAN",8,2.88558254843368,0.0224190665599841,0.222044159227076,-0.45,"Non-significant",0.654,"TSKU","Tsukushin"
-0.366156578063954,19.88,-2.56274980378526,0.0369826435901954,0.295716604224202,-3.89683128376988,"SAA1_HUMAN",7,-2.87101965368516,0.0229015364682846,0.224435057389189,0.37,"Non-significant",0.649,"SAA1","Serum amyloid A-1 protein"
-0.46693102518719,22.38,-2.59980218292581,0.0350260171188006,0.286045806470205,-3.8431202467222,"ACTB_HUMAN;ACTG_HUMAN",24,-2.85727993774514,0.0233667172212286,0.225210496351587,0.47,"Non-significant",0.647,"ACTB;ACTG1","Actin, cytoplasmic 1"
-0.380368391672775,17.52,-2.86505795499988,0.0238182750152507,0.231793501396285,-3.45971123587871,"FRIH_HUMAN",3,-2.83753820967313,0.0240525020758737,0.225210496351587,0.38,"Non-significant",0.647,"FTH1","Ferritin heavy chain"
-0.390230973561636,17.07,-2.6037893248837,0.0348219553836721,0.286045806470205,-3.83734122265239,"GLU2B_HUMAN",5,-2.82686316174518,0.0244320731809993,0.225210496351587,0.39,"Non-significant",0.647,"PRKCSH","Glucosidase 2 subunit beta"
-0.458893775939952,16.86,-3.29834306411202,0.0129016914307028,0.156320737656286,-2.84413913487038,"NDUV2_HUMAN",2,-2.83013663297979,0.02431501725252,0.225210496351587,0.46,"Non-significant",0.647,"NDUFV2","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial"
-0.691988309224429,13.1,-3.25386678873969,0.0137245898831831,0.159719914765543,-2.90644696511176,"RHOA_HUMAN;RHOB_HUMAN;RHOC_HUMAN",1,-2.82917959995827,0.024349178961683,0.225210496351587,0.69,"Non-significant",0.647,"RHOA;RHOB;RHOC","Rho-related GTP-binding protein RhoC"
-0.618411540985097,19.46,-2.7428653502616,0.0284251921117721,0.259449547608429,-3.63598318222082,"RL40_HUMAN;RS27A_HUMAN;UBB_HUMAN;UBC_HUMAN",4,-2.82976930790296,0.0243281231490472,0.225210496351587,0.62,"Non-significant",0.647,"RPS27A;UBA52;UBB;UBC","Polyubiquitin-B"
-1.47823262214663,14.59,-2.84076260787683,0.0246675371486538,0.236757495725739,-3.49469343818977,"CNN3_HUMAN",1,-2.79852268806603,0.0254704635903231,0.230223316530008,1.48,"Non-significant",0.638,"CNN3","Calponin-3"
-0.473761081695578,15.97,-2.80191929323606,0.0260920439293108,0.245370635335236,-3.5506948675989,"ECHD3_HUMAN",3,-2.80023923605763,0.0254062763461325,0.230223316530008,0.47,"Non-significant",0.638,"ECHDC3","Enoyl-CoA hydratase domain-containing protein 3, mitochondrial"
-0.324793974558514,19.81,-2.41211041839998,0.0461733252023725,0.318424931580806,-4.11510396111153,"CATB_HUMAN",10,-2.78358983582531,0.0260360447710252,0.233072670017543,0.32,"Non-significant",0.633,"CTSB","Cathepsin B"
-0.454642613728833,16.56,-2.65571220453003,0.0322743862631011,0.283070694958347,-3.76210652836951,"DLDH_HUMAN",4,-2.77508745619958,0.0263639127830202,0.233760026676113,0.45,"Non-significant",0.631,"DLD","Dihydrolipoyl dehydrogenase, mitochondrial"
0.674106915791842,16.88,3.15949596184968,0.0156622991590957,0.175238455891908,-3.03939548436143,"CBPA1_HUMAN;CBPB1_HUMAN",1,2.74949093205477,0.0273772035519198,0.240454495347522,-0.67,"Non-significant",0.619,"CPA1;CPB1","Carboxypeptidase A1"
0.372343858083077,17.05,2.54602747465782,0.0379024028464228,0.295716604224202,-3.92107389932076,"CO2A1_HUMAN",4,2.69110300277422,0.0298432561641925,0.254574380185933,-0.37,"Non-significant",0.594,"COL2A1","Collagen alpha-1(II) chain"
1.16946450869245,15.56,2.63031900575283,0.0334951913358673,0.283883663392833,-3.79889438331524,"ECHB_HUMAN",4,2.67968166502459,0.0303520474765183,0.254574380185933,-1.17,"Non-significant",0.594,"HADHB","Trifunctional enzyme subunit beta, mitochondrial"
0.668318589528418,15.68,3.07236883823558,0.0177114095497066,0.191736305706707,-3.1629700733891,"FGF21_HUMAN",1,2.68716498729088,0.0300176773850197,0.254574380185933,-0.67,"Non-significant",0.594,"FGF21","Fibroblast growth factor 21"
