"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"hsa01230","hsa01230","Biosynthesis of amino acids","8/150","75/8753",3.94273865584914e-05,0.000785262115623288,0.000636371853224774,"383/5313/229/6470/230/5053/2752/5232",8
"hsa00983","hsa00983","Drug metabolism - other enzymes","8/150","80/8753",6.30250771952225e-05,0.00115869180381986,0.00093899710153206,"51733/2944/1806/7498/1576/2946/2948/2990",8
"hsa04146","hsa04146","Peroxisome","8/150","83/8753",8.21242563665568e-05,0.00140197837654336,0.00113615512567267,"51703/5264/7498/2053/1610/11001/6342/1962",8
"hsa04610","hsa04610","Complement and coagulation cascades","8/150","86/8753",0.000105796950100255,0.0016856980715974,0.001366079917084,"2243/2244/2266/730/727/5648/2162/3827",8
"hsa00630","hsa00630","Glyoxylate and dicarboxylate metabolism","5/150","30/8753",0.000139415156439014,0.00208251389930777,0.00168765715689333,"6470/55902/9380/125061/2752",5
"hsa00830","hsa00830","Retinol metabolism","7/150","68/8753",0.000152513824732106,0.00214416494770432,0.00173761880809335,"1558/125/1559/216/1576/126/8630",7
"hsa05204","hsa05204","Chemical carcinogenesis - DNA adducts","7/150","70/8753",0.000183284088150992,0.00243360539267151,0.00197217966197559,"1558/2944/6822/1559/1576/2946/2948",7
"hsa00670","hsa00670","One carbon pool by folate","4/150","20/8753",0.000324165261519178,0.00407765776332019,0.00330451014512625,"10840/6470/10841/160428",4
"hsa00900","hsa00900","Terpenoid backbone biosynthesis","4/150","23/8753",0.000569240214558438,0.00666163819097198,0.00539855286121491,"3158/2224/3422/3157",4
"hsa00590","hsa00590","Arachidonic acid metabolism","6/150","61/8753",0.000585332225984986,0.00666163819097198,0.00539855286121491,"1558/3248/8529/1559/2053/1573",6
"hsa00380","hsa00380","Tryptophan metabolism","5/150","42/8753",0.000705452583312274,0.00766378033689243,0.00621068303011763,"130013/23498/125061/1962/501",5
"hsa00071","hsa00071","Fatty acid degradation","5/150","43/8753",0.000787382263106673,0.00818192873402152,0.00663058747879304,"51703/125/126/1962/501",5
"hsa00330","hsa00330","Arginine and proline metabolism","5/150","50/8753",0.00157439484084114,0.0153454223945406,0.0124358410948931,"383/2628/1610/2593/501",5
"hsa00591","hsa00591","Linoleic acid metabolism","4/150","30/8753",0.00160516970654191,0.0153454223945406,0.0124358410948931,"1558/1559/1576/1573",4
"hsa00030","hsa00030","Pentose phosphate pathway","4/150","31/8753",0.00181868403055093,0.0160987216037657,0.0130463103945954,"229/230/2203/414328",4
"hsa00410","hsa00410","beta-Alanine metabolism","4/150","31/8753",0.00181868403055093,0.0160987216037657,0.0130463103945954,"51733/1806/1962/501",4
"hsa00430","hsa00430","Taurine and hypotaurine metabolism","3/150","16/8753",0.00234503166849576,0.0194124886399693,0.0157317679354959,"2330/2328/2329",3
"hsa04922","hsa04922","Glucagon signaling pathway","7/150","107/8753",0.0023554902533854,0.0194124886399693,0.0157317679354959,"32/5106/2203/5105/5207/91860/3708",7
"hsa00061","hsa00061","Fatty acid biosynthesis","3/150","18/8753",0.00333237105493887,0.0265478894043463,0.0215142552318861,"32/51703/2194",3
"hsa04976","hsa04976","Bile secretion","6/150","89/8753",0.00414116786780829,0.0319270684001994,0.0258735106172063,"10998/6822/1576/8647/366/6580",6
"hsa04152","hsa04152","AMPK signaling pathway","7/150","121/8753",0.00467865969148949,0.0349437395708121,0.0283182033958574,"32/2194/5106/2203/5105/5207/55012",7
"hsa04964","hsa04964","Proximal tubule bicarbonate reclamation","3/150","23/8753",0.00679384669759804,0.0492039200219979,0.0398745707291241,"5106/5105/10991",3
