"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.708483219146725,11.3063931465149,-20.69517091282,6.46004566232e-08,3.4944540336043e-05,9.1310970540739,"IGSF8_HUMAN",21,-21.7915459105576,1.76502517394522e-08,8.95088391336971e-06,-0.0654959678649742,"Non-significant",5.04813407532721,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
-0.723916769027747,16.1821528673172,-21.966374203458,4.14873117946651e-08,2.5894465223224e-05,9.54538096648108,"STOM_HUMAN",17,-21.5948098613837,1.8974375043465e-08,9.05635759427499e-06,-0.241121292114254,"Non-significant",5.04304643750803,"STOM","Stomatin","STOM_HUMAN"
0.66238021850582,16.5071997642517,18.6625291502092,1.38963418094047e-07,5.93446933902684e-05,8.39603821097406,"ALDOC_HUMAN",31,21.3967326468888,2.04211289288143e-08,9.20539111824438e-06,0.489370822906473,"Non-significant",5.03595775448351,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
0.3956844806671,10.7432795763016,13.1660323216867,1.79520416122896e-06,0.000296612683388984,5.80813293703084,"SYNE2_HUMAN",160,20.9967621016747,2.37356282602656e-08,1.01363625107261e-05,0.0107812881469727,"Non-significant",4.99411786600221,"SYNE2","Nesprin-2","SYNE2_HUMAN"
0.578396081924424,13.6751219034195,16.9697858287213,2.803590286408e-07,8.12440413711233e-05,7.70436295576856,"PLOD2_HUMAN",38,20.3996033517128,2.98676194633579e-08,1.21172932162843e-05,0.0951876640319824,"Non-significant",4.91659438285282,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
0.746945619583153,10.4423238039017,20.3944556907566,7.20120946041347e-08,3.65191334761218e-05,9.02824433722817,"T23O_HUMAN",17,20.2440587810161,3.17438255284843e-08,1.22623083441163e-05,0.0466558933257772,"Non-significant",4.91142776744019,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
1.92344880104065,10.400742650032,23.5730729100501,2.45338880991974e-08,1.80970880033534e-05,10.0255977531607,"NUA4L_HUMAN",5,20.1200763379431,3.33341973524902e-08,1.22623083441163e-05,0.199133872985851,"Non-significant",4.91142776744019,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.471219062805201,10.7067890167236,15.0671418969529,6.71501663575185e-07,0.000155673271378544,6.82298377739284,"KANK1_HUMAN",51,19.8551651439412,3.7040722409628e-08,1.22623083441163e-05,0.34841549396515,"Non-significant",4.91142776744019,"KANK1","KN motif and ankyrin repeat domain-containing protein 1","KANK1_HUMAN"
0.857482194900522,11.2465978860855,19.4455072502475,1.02517090179e-07,4.62124260951338e-05,8.69057968831707,"APOL3_HUMAN",18,19.792803681012,3.79790536025002e-08,1.22623083441163e-05,-0.0674338340759491,"Non-significant",4.91142776744019,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
-0.754878044128423,12.1954107284546,-18.4328959850618,1.52285026678818e-07,6.00731067789878e-05,8.30675178882776,"MA1A1_HUMAN",24,-19.786675356384,3.80726934496475e-08,1.22623083441163e-05,-0.39294373989105,"Non-significant",4.91142776744019,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
-1.07505345344543,9.55448687076569,-17.9354159039829,1.86399440012905e-07,6.57584807071613e-05,8.10858295838623,"PTPRF_HUMAN",57,-19.7083493286575,3.92925828132886e-08,1.22623083441163e-05,0.0702729225158674,"Non-significant",4.91142776744019,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
0.654079914092973,11.4848072528839,17.5526378900833,2.18572730306392e-07,7.09399653482425e-05,7.95152961631045,"ACO12_HUMAN",27,19.4416806373165,4.37864339518444e-08,1.31586342624172e-05,-0.153620243072526,"Non-significant",4.88078918390409,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.563544750213621,14.640594959259,16.9856889630083,2.78431105466026e-07,8.12440413711233e-05,7.71123960471903,"SERA_HUMAN",27,19.1725745085874,4.89138595549475e-08,1.41745377296016e-05,0.0437088012695259,"Non-significant",4.8484910957336,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN"
-0.447902441024802,13.3208082914352,-13.4069063155547,1.57374593215951e-06,0.000277595097685701,5.94521232435423,"FAT1_HUMAN",153,-18.9896549256024,5.27829473897164e-08,1.47683046593158e-05,-0.190615415573125,"Non-significant",4.83066935704846,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
0.813326120376594,10.2126439809799,16.5568933059199,3.36103233017651e-07,9.40393666450076e-05,7.52312863204283,"VLDLR_HUMAN",32,18.0924966185141,7.74833382010714e-08,2.09566602054498e-05,0.0900063514709508,"Non-significant",4.67867792826822,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN"
0.709682703018224,14.1074906587601,18.3812496178396,1.55476367064178e-07,6.00731067789878e-05,8.28648301074506,"NDRG1_HUMAN",15,17.6387602076049,9.4746079701631e-08,2.4235290031024e-05,0.336112022399899,"Non-significant",4.6155517785771,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.401246547698953,15.2052533626556,-13.2196751889433,1.74299670971007e-06,0.000294639068803906,5.8388904030855,"AMPN_HUMAN",49,-17.6192606919491,9.55791571349235e-08,2.4235290031024e-05,-0.0580265522003263,"Non-significant",4.6155517785771,"ANPEP","Aminopeptidase N","AMPN_HUMAN"
-0.562613010406475,11.5712621212006,-13.9921105762145,1.1531838431081e-06,0.000228217895194612,6.26753365518273,"CO5_HUMAN",67,-16.8912867927157,1.33428719872048e-07,3.28072919103574e-05,-0.572841167449926,"Up in BT",4.48402961712776,"C5","Complement C5","CO5_HUMAN"
-0.360127449035625,10.208135843277,-13.1334411475603,1.82778335832502e-06,0.000296612683388984,5.78938095026686,"ITA2_HUMAN",32,-16.5279035649023,1.58419619780261e-07,3.78063763205012e-05,0.0355522632598753,"Non-significant",4.42243494706033,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
-0.886093616485574,11.5685770511627,-16.0299496250847,4.26331011723083e-07,0.00011530832763737,7.2840340075465,"DDB2_HUMAN",18,-16.4233445600098,1.6655235903176e-07,3.86115954623914e-05,0.120692729949951,"Non-significant",4.41328225260551,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
0.532547712326052,11.7257348299026,13.5190712284768,1.48126641421978e-06,0.000273158992840439,6.00814978447629,"DPYD_HUMAN",55,16.1867189905364,1.86742204911482e-07,4.20896180736601e-05,-0.437310338020326,"Non-significant",4.37582501507532,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
-2.05740523338312,11.9668432474136,-17.0477600020169,2.71048260031275e-07,8.12440413711233e-05,7.7380071807197,"Q15194_HBV",5,-16.017745796704,2.02838101016041e-07,4.4481847341734e-05,-0.259642839431764,"Non-significant",4.351817184698,"PreC-C","Capsid protein","Q15194_HBV"
-0.556018114089976,11.225664973259,-14.4914803408971,8.92842009316844e-07,0.000185756924707612,6.53120321354339,"K1C19_HUMAN",26,-15.8783669021126,2.17289228852443e-07,4.63969684975979e-05,-0.0919702053069997,"Non-significant",4.33351039461269,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
-0.637409448623677,11.8251320123673,-15.5649460519288,5.29168537859796e-07,0.000130111318672557,7.06540802808177,"ASM3A_HUMAN",18,-15.7979576223622,2.26148745354463e-07,4.70505364052849e-05,0.0835924148559499,"Non-significant",4.32743542098216,"SMPDL3A","Cyclic GMP-AMP phosphodiesterase SMPDL3A","ASM3A_HUMAN"
-0.945108175277701,9.6454313993454,-14.8536942240242,7.45412253998131e-07,0.000168007639692801,6.71626567036218,"PERM_HUMAN",27,-15.7355271681497,2.33306636250114e-07,4.73262511633356e-05,-0.0701341629028498,"Non-significant",4.32489789577621,"MPO","Myeloperoxidase","PERM_HUMAN"
-0.735592365264898,12.3882155418396,-14.5585410788392,8.63228588229643e-07,0.000184322020128824,6.5658497356632,"RIR2B_HUMAN",23,-15.3628483299964,2.81695545486401e-07,5.57482355140648e-05,0.0657322406768746,"Non-significant",4.25376887390549,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
-0.370959281921424,13.9851005077362,-11.8111441689556,3.9346704249036e-06,0.000469498762171586,4.98450512812648,"VIME_HUMAN",46,-15.2325992320204,3.01181458787789e-07,5.78153248231469e-05,0.137782335281374,"Non-significant",4.23795703002268,"VIM","Vimentin","VIME_HUMAN"
0.637983083725002,11.8049691915512,13.8238014566412,1.25947245510446e-06,0.00024331808335042,6.17634513454747,"BCAP_HUMAN",31,15.1718393458789,3.10784146320756e-07,5.78153248231469e-05,0.04054498672485,"Non-significant",4.23795703002268,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
-0.618216991424573,10.4751567840576,-13.2766627383859,1.68940113589141e-06,0.000291655336523891,5.8714206196838,"LAMC1_HUMAN",52,-15.1416216885411,3.15687115834071e-07,5.78153248231469e-05,0.301751852035515,"Non-significant",4.23795703002268,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
0.619631290435777,9.92690420150756,14.3264766267045,9.70712452627574e-07,0.000196909021015503,6.44519715355516,"LX15B_HUMAN",22,15.1116129146176,3.20642052876708e-07,5.78153248231469e-05,0.0133011341095237,"Non-significant",4.23795703002268,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN"
-0.226980447769201,12.7902063131333,-8.13034576618172,5.44885079354265e-05,0.0023027070488961,2.16689343999074,"LRP1_HUMAN",189,-14.9786487640357,3.43669860115972e-07,6.06203748908913e-05,-0.1805739402771,"Non-significant",4.21738138217919,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
-0.477369546890273,11.801836848259,-12.6661966858724,2.3763963676682e-06,0.000357075557912219,5.51501010694741,"FPRP_HUMAN",40,-14.8676173838337,3.64322961999452e-07,6.28960960353947e-05,-0.0101001262664795,"Non-significant",4.20137631040375,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
0.381866693496725,16.1933387517929,12.4400949042979,2.70693792385037e-06,0.000379245173091871,5.3784099557879,"ALDOA_HUMAN",29,14.5642962579672,4.2819284757579e-07,7.23824326089574e-05,-0.0365152359009002,"Non-significant",4.14036682533263,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.452078580856325,10.7425071001053,12.4375785676331,2.71089721953765e-06,0.000379245173091871,5.37687521825499,"IFIT1_HUMAN",34,14.4050631940921,4.66676008667812e-07,7.64803451515261e-05,-0.200103759765625,"Non-significant",4.11645016078079,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
-0.827182769775426,10.9026317596436,-15.6186533491452,5.1596489076987e-07,0.000130111318672557,7.09103727654829,"CNBP_HUMAN",11,-14.3869781582031,4.71286327036764e-07,7.64803451515261e-05,-0.298559188842773,"Non-significant",4.11645016078079,"CNBP","CCHC-type zinc finger nucleic acid binding protein","CNBP_HUMAN"
0.257291555404649,15.2022098302841,9.60899721116979,1.70824321087518e-05,0.00119488667353803,3.41905419941825,"ACOHC_HUMAN",48,14.1020805877758,5.51073029585562e-07,8.76746384717109e-05,-0.021666288375874,"Non-significant",4.05712601626556,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
0.405255556106574,11.4093009233475,11.0269962581038,6.43856900955496e-06,0.000665278967738295,4.46251213269636,"CGNL1_HUMAN",84,14.0614897249345,5.63625232044546e-07,8.79472140924893e-05,-0.0555756092071498,"Non-significant",4.05577791315276,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
0.2358784675598,12.5850794315338,8.55150995518058,3.85002535448897e-05,0.00188187383893515,2.54285939338552,"CING_HUMAN",80,13.9041115785844,6.15408993074143e-07,9.42156333925207e-05,0.0309329032897772,"Non-significant",4.02587702785705,"CGN","Cingulin","CING_HUMAN"
0.949694156646725,15.2167253494263,12.6114011156289,2.45211215298058e-06,0.000361753418350626,5.48213973775649,"CP2C8_HUMAN",33,13.3738447464137,8.3329587111315e-07,0.000125210420337261,-0.288898944854699,"Non-significant",3.90235952650374,"CYP2C8","Cytochrome P450 2C8","CP2C8_HUMAN"
-1.718923330307,8.02729213237762,-14.6329067386782,8.31677975211105e-07,0.000182384732185484,6.60406460985091,"LCAT_HUMAN",4,-13.3219341312478,8.58902112941529e-07,0.000126711486261956,0.0529894828796742,"Non-significant",3.89718401499753,"LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT_HUMAN"
-0.354134321212728,11.6044226884842,-10.4797748892152,9.25306121959972e-06,0.000807304717589592,4.07600029972722,"MDR1_HUMAN",52,-13.273521520175,8.83578176703274e-07,0.000128024166531614,0.279583454132085,"Non-significant",3.89270804284681,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
0.179021358490001,16.5149734020233,6.70549432961239,0.000198647050797073,0.00476870464546584,0.761963445428036,"FAS_HUMAN",149,13.2411791133199,9.00504753790308e-07,0.000128187641618501,-0.114211559295654,"Non-significant",3.89215384248961,"FASN","Fatty acid synthase","FAS_HUMAN"
0.248370170593276,12.7076506614685,8.77499295465135,3.22043971265853e-05,0.00175373475359137,2.73583922251609,"OPLA_HUMAN",65,13.1819876355662,9.32430435496381e-07,0.00013044380264858,-0.0451633930206263,"Non-significant",3.88457654929246,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
0.44806385040285,12.616373538971,11.7249950143958,4.14731974437669e-06,0.000487700759505398,4.92888805326103,"PURA1_HUMAN",29,13.1013567950295,9.77975636597653e-07,0.000134496513819548,0.11716437339785,"Non-significant",3.87128897252815,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
-0.640134572982788,8.83552324771881,-12.147127004719,3.21501363470549e-06,0.000427649518557383,5.19753434200252,"DDX27_HUMAN",28,-13.0421563974696,1.01300019190108e-06,0.000135598853242714,0.24290204048155,"Non-significant",3.86774398327476,"DDX27","Probable ATP-dependent RNA helicase DDX27","DDX27_HUMAN"
-0.355984687805151,11.653158903122,-10.6977896676383,7.99245679172457e-06,0.000736692528294709,4.23229566234311,"NEP_HUMAN",39,-13.0315625684426,1.01941459795484e-06,0.000135598853242714,0.289699077606201,"Non-significant",3.86774398327476,"MME","Neprilysin","NEP_HUMAN"
0.260921478271499,14.134598493576,9.23825302872841,2.25076947382645e-05,0.00139388625796968,3.12228421808007,"SHOT1_HUMAN",49,12.9873997398949,1.04664828305764e-06,0.000136975873689188,-0.0208292007446254,"Non-significant",3.86335592077328,"SHTN1","Shootin-1","SHOT1_HUMAN"
-1.10512995719913,10.6655324697495,-12.1781263249497,3.15646320312834e-06,0.000426859040503055,5.21688460095098,"TRFL_HUMAN",33,-12.8215994988794,1.15640043529131e-06,0.000148937033840535,-0.1166911125183,"Non-significant",3.82699729960985,"LTF","Lactotransferrin","TRFL_HUMAN"
-0.686260581016541,7.31525629758835,-12.515929296315,2.59062071436643e-06,0.000375362437078022,5.42451149168181,"P121C_HUMAN",17,-12.7192991055074,1.23051236743325e-06,0.000156005896083646,0.0813009738922013,"Non-significant",3.80685898761859,"POM121C","Nuclear envelope pore membrane protein POM 121C","P121C_HUMAN"
1.1281088590622,8.33537369966507,13.418906208545,1.56354734590786e-06,0.000277595097685701,5.95197252112128,"PP13G_HUMAN",8,12.6013287666254,1.3226454860895e-06,0.000157977481134925,0.0325956344604492,"Non-significant",3.80140481504456,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN"
0.301834344863902,12.7792371511459,9.68620735712272,1.61475776837456e-05,0.0011393169158775,3.47952473946222,"XDH_HUMAN",47,12.5991069808871,1.32445312097231e-06,0.000157977481134925,0.0816664695739746,"Non-significant",3.80140481504456,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
0.470858812332173,12.0968588590622,11.8933480279518,3.7431468053768e-06,0.000467259895058883,5.03719241284248,"PALMD_HUMAN",22,12.5884641108227,1.33315049888054e-06,0.000157977481134925,-0.0161478519439751,"Non-significant",3.80140481504456,"PALMD","Palmdelphin","PALMD_HUMAN"
-0.2866997718811,11.8483800888062,-8.67521766343106,3.48602254541305e-05,0.00181572009260815,2.6502249183496,"GOGB1_HUMAN",194,-12.581463043042,1.33890659466958e-06,0.000157977481134925,-0.1214253902435,"Non-significant",3.80140481504456,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN"
-1.04771304130554,8.63911020755768,-11.8140971652356,3.9276021435014e-06,0.000469498762171586,4.98640425140335,"LAMA5_HUMAN",58,-12.5691041351752,1.34913570203451e-06,0.000157977481134925,0.0243811607361017,"Non-significant",3.80140481504456,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
0.395236015319824,11.0761132240295,11.0173525234316,6.47893974827466e-06,0.000665278967738295,4.45586477018544,"IFIT3_HUMAN",30,12.5268474533024,1.3847759341998e-06,0.000157977481134925,0.0219306945800763,"Non-significant",3.80140481504456,"IFIT3","Interferon-induced protein with tetratricopeptide repeats 3","IFIT3_HUMAN"
0.507690429687493,9.95250630378723,13.0067424629681,1.96092463761863e-06,0.000311979264894855,5.71601113501634,"MET17_HUMAN",15,12.5006640570591,1.40738714624024e-06,0.000157977481134925,-0.0333886146545268,"Non-significant",3.80140481504456,"METTL17","Ribosome assembly protein METTL17, mitochondrial","MET17_HUMAN"
-0.335196256637575,15.9735685586929,-10.7229260909152,7.85997294963138e-06,0.000736692528294709,4.25011663008468,"APOE_HUMAN",29,-12.4925582199244,1.41447053849737e-06,0.000157977481134925,0.0408346652984619,"Non-significant",3.80140481504456,"APOE","Apolipoprotein E","APOE_HUMAN"
0.303819894790655,14.3726385831833,9.7622480864835,1.52826938292457e-05,0.00111765863617999,3.53864181014501,"PFKAL_HUMAN",43,12.4847958968131,1.42129111693979e-06,0.000157977481134925,0.0569155216217254,"Non-significant",3.80140481504456,"PFKL","ATP-dependent 6-phosphofructokinase, liver type","PFKAL_HUMAN"
0.326651573181145,12.2363383769989,9.25239535035468,2.22682836625117e-05,0.00139388625796968,3.13380359922188,"ACACB_HUMAN",121,12.383415485763,1.51383151597964e-06,0.000165308249363138,0.0255246162414569,"Non-significant",3.78170547332815,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN"
-0.439573526382421,9.98327434062957,-11.0638242561407,6.28698301314015e-06,0.000662501041150898,4.48784472635884,"CDHR2_HUMAN",30,-12.3500268394907,1.54576813248764e-06,0.000165308249363138,0.199033737182617,"Non-significant",3.78170547332815,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
0.355219602584825,13.7203308343887,11.3534775649781,5.22544948669192e-06,0.000580812289520798,4.68421988160866,"BUP1_HUMAN",23,12.3473467072031,1.54836417939346e-06,0.000165308249363138,0.0487933158874476,"Non-significant",3.78170547332815,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
-0.779638767242433,9.11629700660706,-11.4204376348149,5.00978293255317e-06,0.000564574704371339,4.72890594800118,"RRP12_HUMAN",42,-12.2751784907248,1.62013403716344e-06,0.000170724254253821,-0.21148157119751,"Non-significant",3.7677047756613,"RRP12","RRP12-like protein","RRP12_HUMAN"
-0.61494445800783,9.91794276237489,-17.9976666078977,1.81690635317707e-07,6.57584807071613e-05,8.13374278302659,"PRIO_HUMAN",8,-12.2423988546969,1.65395458519998e-06,0.000170790057474086,-0.438466548919677,"Non-significant",3.76753741532045,"PRNP","Major prion protein","PRIO_HUMAN"
0.44660615921021,9.55175852775574,10.7145040825528,7.90408473028026e-06,0.000736692528294709,4.24415022023025,"FIL1L_HUMAN",39,12.2338957164133,1.66285611787686e-06,0.000170790057474086,0.219759702682499,"Non-significant",3.76753741532045,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
-0.204959630966197,12.406741976738,-7.23976369376567,0.000119506436353866,0.00363174241413959,1.31451385957403,"MPRI_HUMAN",111,-12.04657470554,1.8732000078195e-06,0.000189989310793092,0.174993753433224,"Non-significant",3.72127083270067,"IGF2R","Cation-independent mannose-6-phosphate receptor","MPRI_HUMAN"
-0.695619344711275,13.3651126623154,-15.2846603300832,6.04576898792459e-07,0.000144280498729471,6.9300076366068,"RL19_HUMAN",8,-11.9929175587901,1.93881348586493e-06,0.000194216452151952,-0.000867605209300848,"Non-significant",3.71171398361355,"RPL19","Large ribosomal subunit protein eL19","RL19_HUMAN"
0.356866121292123,15.3943117856979,9.84840838849437,1.43650027234989e-05,0.00108992928151384,3.60510776203893,"ACON_HUMAN",46,11.9151276033749,2.03854557679552e-06,0.000201716570855108,0.00579214096070046,"Non-significant",3.69525842337709,"ACO2","Aconitate hydratase, mitochondrial","ACON_HUMAN"
-0.470259666442871,8.68994569778442,-10.6378872203436,8.31842522463558e-06,0.000749952247474368,4.18966170818818,"TAXB1_HUMAN",33,-11.8173439242027,2.17213494625103e-06,0.000212345818721457,-0.144310712814326,"Non-significant",3.67295628623477,"TAX1BP1","Tax1-binding protein 1","TAXB1_HUMAN"
-0.321583032608025,11.0891946554184,-9.88036237949818,1.40405341805328e-05,0.00108992928151384,3.62961911489316,"P4K2A_HUMAN",32,-11.6579978017528,2.41130388538282e-06,0.000232920472928526,0.256106376647949,"Non-significant",3.63279233675893,"PI4K2A","Phosphatidylinositol 4-kinase type 2-alpha","P4K2A_HUMAN"
0.329709768295253,14.7173610925675,10.9752940069329,6.65836811592258e-06,0.000665278967738295,4.42680687095195,"PUR6_HUMAN",21,11.6122367246975,2.4853240776924e-06,0.000237246112545836,0.00826191902160733,"Non-significant",3.62480089508075,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
-0.718911767005918,8.08078187704086,-11.1891037411057,5.80061460139382e-06,0.000636029552374452,4.57339943351573,"CCPG1_HUMAN",19,-11.5556206067371,2.58043799004896e-06,0.000243461323851829,0.0244863033294731,"Non-significant",3.6135700207813,"CCPG1","Cell cycle progression protein 1","CCPG1_HUMAN"
0.424512147903423,14.5130928754807,10.8408399953608,7.27058395348721e-06,0.000702303788078515,4.33317324290091,"GBP1_HUMAN",22,11.4798711375307,2.71411605774159e-06,0.000251455358251088,-0.023291349411025,"Non-significant",3.59953910558258,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
0.267307281494125,11.7534501552582,8.68491174547869,3.45917018987125e-05,0.00181572009260815,2.65858125580673,"KPBB_HUMAN",49,11.4727107900218,2.72714709466302e-06,0.000251455358251088,-0.102359771728516,"Non-significant",3.59953910558258,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN"
