"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.452517906824731,14.2336577006749,10.2004168893279,3.10119801765861e-05,0.00867693817768344,3.15382067030741,"GLNA_HUMAN",20,10.7527424741348,1.32334328098995e-05,0.00373530417425716,0.00326069196066214,"Non-significant",2.4276740268278,"GLUL","Glutamine synthetase","GLNA_HUMAN"
-0.243713140487648,14.3249229703631,-7.34546637674071,0.000224631804761318,0.0191859206719298,1.20065306394616,"MVP_HUMAN",54,-10.7385295771308,1.33502367578824e-05,0.00373530417425716,-0.152513186136908,"Non-significant",2.4276740268278,"MVP","Major vault protein","MVP_HUMAN"
0.913872162501012,8.22751426696777,10.5611244696063,2.50283449939113e-05,0.00770577801511499,3.35542183400292,"HXK4_HUMAN",13,10.5727236069468,1.48029916499776e-05,0.00383416260443126,-0.118778864542641,"Non-significant",2.41632947291081,"GCK","Hexokinase-4","HXK4_HUMAN"
-0.261086543401127,13.9115150996617,-7.66664827989366,0.000174501536688197,0.0174803144282473,1.45738557506858,"VIME_HUMAN",46,-10.5646447674152,1.48782340555591e-05,0.00383416260443126,0.0261751015981009,"Non-significant",2.41632947291081,"VIM","Vimentin","VIME_HUMAN"
-0.429043690363565,10.9897247041975,-9.01179075466003,6.61571829183133e-05,0.012483706562772,2.42423783212288,"MX1_HUMAN",43,-10.5388733105824,1.51211736926054e-05,0.00383416260443126,-0.0807244777679248,"Non-significant",2.41632947291081,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
-0.754341125488278,9.04976667676653,-9.64517920122293,4.37282948371138e-05,0.0101015099315534,2.82607773925079,"RRP12_HUMAN",42,-10.4240460769291,1.62597889703178e-05,0.00390583926372233,-0.217331091562917,"Non-significant",2.40828563312056,"RRP12","RRP12-like protein","RRP12_HUMAN"
-0.174430529276561,10.8549940926688,-5.56745969377261,0.00109042556203263,0.0358207004466913,-0.439091662566232,"HECD1_HUMAN",119,-10.4137459213447,1.63665929216859e-05,0.00390583926372233,0.0594294865925828,"Non-significant",2.40828563312056,"HECTD1","E3 ubiquitin-protein ligase HECTD1","HECD1_HUMAN"
-0.342243035634338,11.9147787094116,-7.94405400380924,0.00014128145003626,0.0158712123067725,1.67062092914064,"FLNC_HUMAN",102,-10.2790272679129,1.78394065822553e-05,0.00413568414309771,-0.0547629197438315,"Non-significant",2.38345263726128,"FLNC","Filamin-C","FLNC_HUMAN"
0.277574221293126,11.9870376586914,7.63314596831981,0.00017908571931217,0.0175072473072163,1.4311081732524,"PLMN_HUMAN",50,10.2079978210927,1.86761403581276e-05,0.00420430600790986,-0.775408069292704,"Up in DM",2.37630568162807,"PLG","Plasminogen","PLMN_HUMAN"
-0.30516576766966,16.5150574275426,-8.50303857472575,9.40074754425985e-05,0.0147158967146568,2.07784189591891,"ALDOA_HUMAN",29,-10.167610562433,1.91717183007967e-05,0.00420430600790986,-0.136312723159788,"Non-significant",2.37630568162807,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.241887410481734,15.2856448037284,7.24204075426987,0.000244129021447027,0.0200087159598099,1.11564217062848,"KPYR_HUMAN",45,10.0785943928862,2.03175872723333e-05,0.00433044744534306,0.19842465718585,"Non-significant",2.36346722766422,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
0.334899107615101,11.6683190209525,8.69012209194909,8.24440165535937e-05,0.0139364739649137,2.20779756089131,"ACO12_HUMAN",27,10.0029298117276,2.13529264437773e-05,0.00433044744534306,0.226047356923358,"Non-significant",2.36346722766422,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
-0.597196817398057,10.5866449901036,-9.99221000336388,3.52063548078597e-05,0.00921497944874108,3.03346915910728,"TAGL_HUMAN",15,-9.96756732109426,2.18572254196453e-05,0.00433044744534306,-0.00757813453675027,"Non-significant",2.36346722766422,"TAGLN","Transgelin","TAGL_HUMAN"
-1.08651570479075,7.32764278139387,-11.1560133238934,1.78237066254482e-05,0.00766301693387674,3.66988318869018,"UBD_HUMAN",6,-9.89646575815286,2.29126206708617e-05,0.00433044744534306,0.018556912740074,"Non-significant",2.36346722766422,"UBD","Ubiquitin D","UBD_HUMAN"
0.269566535949709,11.2108741487776,8.12727757245333,0.000123300651472815,0.0153793808888351,1.80732239337038,"CFAB_HUMAN",28,9.88132485226962,2.31447575963376e-05,0.00433044744534306,0.0669953823089582,"Non-significant",2.36346722766422,"CFB","Complement factor B","CFAB_HUMAN"
-0.274650573730474,13.2688018253872,-6.94227978669776,0.000312454318642765,0.0225715133657404,0.862550966214569,"APOB_HUMAN",239,-9.87282472463959,2.32762478630525e-05,0.00433044744534306,-0.0604634284973162,"Non-significant",2.36346722766422,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-0.301283597946155,15.3362035751343,-7.97209234033036,0.000138345329659439,0.015810338096573,1.69174981124254,"SQOR_HUMAN",36,-9.83255760799242,2.39107719952315e-05,0.00433044744534306,0.314431031545,"Non-significant",2.36346722766422,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","SQOR_HUMAN"
-0.301801999409999,12.9200455801828,-8.11649984457762,0.000124283014907047,0.0153793808888351,1.79937009727304,"P4HA2_HUMAN",32,-9.82596397453038,2.40165313089029e-05,0.00433044744534306,0.0689136187235651,"Non-significant",2.36346722766422,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
-0.467888355255128,7.26617165974208,-9.45985482763896,4.9234963060709e-05,0.010512960270384,2.71170859521083,"RBM34_HUMAN",18,-9.73427711142734,2.55435006894436e-05,0.00441350838843463,0.0756316184997257,"Non-significant",2.3552160436439,"RBM34","RNA-binding protein 34","RBM34_HUMAN"
-0.385371923446646,12.8215116773333,-9.19209976946822,5.86527310294708e-05,0.0116075185261738,2.54183060000549,"SQSTM_HUMAN",20,-9.70788076410027,2.60033037417174e-05,0.00441350838843463,-0.034513632456461,"Non-significant",2.3552160436439,"SQSTM1","Sequestosome-1","SQSTM_HUMAN"
-0.358937263488786,10.3599450247629,-8.69608976079325,8.2102852851884e-05,0.0139364739649137,2.21189278705783,"ADAM9_HUMAN",25,-9.70188789375105,2.61089971216246e-05,0.00441350838843463,-0.0355184078216588,"Non-significant",2.3552160436439,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","ADAM9_HUMAN"
-0.34508236249286,10.8897654669625,-9.25709249201731,5.6190155402877e-05,0.0113981730234736,2.58357977091999,"PRS23_HUMAN",19,-9.65321283162148,2.69857293445747e-05,0.00446861648779344,-0.233357270558642,"Non-significant",2.34982691640299,"PRSS23","Serine protease 23","PRS23_HUMAN"
-0.302593946456899,11.0580862590245,-7.9777106698157,0.000137765393497334,0.015810338096573,1.69597443191808,"P4K2A_HUMAN",32,-9.5909540493878,2.81561818749942e-05,0.00456918519467406,-0.2520002524058,"Non-significant",2.34016123910012,"PI4K2A","Phosphatidylinositol 4-kinase type 2-alpha","P4K2A_HUMAN"
-0.404926300048864,16.8089387076242,-11.8027059921647,1.25502974467829e-05,0.00766301693387674,3.98821927506178,"FRIL_HUMAN",12,-9.55556220271913,2.88471394784076e-05,0.00458952332799606,0.0787059466043996,"Non-significant",2.33823241833443,"FTL","Ferritin light chain","FRIL_HUMAN"
-0.273619969685875,15.557991027832,-7.36474178294627,0.000221197388743798,0.0191859206719298,1.21636842699082,"KPYM_HUMAN",44,-9.50806132275732,2.98049127965689e-05,0.00459990753126829,0.0225276152292917,"Non-significant",2.33725089854964,"PKM","Pyruvate kinase PKM","KPYM_HUMAN"
-0.456326882044515,12.0810545512608,-8.25626303496796,0.00011220602844776,0.0153793808888351,1.90164651527264,"HKDC1_HUMAN",55,-9.46618687567648,3.06792080718313e-05,0.00459990753126829,-0.0782783826192404,"Non-significant",2.33725089854964,"HKDC1","Hexokinase HKDC1","HKDC1_HUMAN"
-0.212865273157812,12.8957802908761,-6.55098821049048,0.000436840764138355,0.026223438786721,0.51650832496888,"SRBS1_HUMAN",46,-9.3859498261282,3.24369142325753e-05,0.00459990753126829,-0.206228574116976,"Non-significant",2.33725089854964,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN"
-0.225186665852878,11.5231862749372,-7.07145730080056,0.00028064644612116,0.0217746565861654,0.972857474520961,"TFR1_HUMAN",34,-9.37900154175234,3.25944187372595e-05,0.00459990753126829,0.0220720767975155,"Non-significant",2.33725089854964,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
-0.483765999476137,16.0401866095407,-9.7415291027156,4.11459462046675e-05,0.0101015099315534,2.88453027406229,"FRIH_HUMAN",14,-9.35499108153133,3.31453990926816e-05,0.00459990753126829,0.196785291035971,"Non-significant",2.33725089854964,"FTH1","Ferritin heavy chain","FRIH_HUMAN"
-0.769924958546959,9.35411630358015,-10.7219694314698,2.27950352817628e-05,0.00766301693387674,3.4426008622291,"CAH12_HUMAN",8,-9.34690701520763,3.33332768897109e-05,0.00459990753126829,-0.135595480600983,"Non-significant",2.33725089854964,"CA12","Carbonic anhydrase 12","CAH12_HUMAN"
0.241005102793395,16.5011961800712,6.39996249022875,0.000499229790804024,0.0271245511461407,0.377977095720508,"FAS_HUMAN",149,9.34075622753523,3.34770326477191e-05,0.00459990753126829,-0.0432926019032855,"Non-significant",2.33725089854964,"FASN","Fatty acid synthase","FAS_HUMAN"
-0.277043819427501,11.7459689549037,-8.5382947002098,9.16934565515909e-05,0.0147158967146568,2.10256725854038,"GNA13_HUMAN",21,-9.3169208277181,3.40407849996861e-05,0.00459990753126829,0.0559968153635673,"Non-significant",2.33725089854964,"GNA13","Guanine nucleotide-binding protein subunit alpha-13","GNA13_HUMAN"
-0.255777994791677,13.0345411300659,-6.89344706702458,0.000325530964759293,0.0231698091934816,0.820353078081728,"ITAV_HUMAN",58,-9.3085605254103,3.42410636582147e-05,0.00459990753126829,0.225511709849032,"Non-significant",2.33725089854964,"ITGAV","Integrin alpha-V","ITAV_HUMAN"
0.433283885320016,10.5395798001971,8.33056766154082,0.000106333949026684,0.0153793808888351,1.95528226696861,"F261_HUMAN",31,9.27055966067913,3.51683940087749e-05,0.00459990753126829,0.114721218744915,"Non-significant",2.33725089854964,"PFKFB1","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1","F261_HUMAN"
-0.24355069796245,10.2704271589007,-6.80585726152038,0.000350574989101859,0.023629748927811,0.743968004753846,"LAMC1_HUMAN",52,-9.26593067418503,3.52832859808372e-05,0.00459990753126829,-0.0775903065999248,"Non-significant",2.33725089854964,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
-0.454982598622651,13.5436840057373,-9.7172375935747,4.17801482023996e-05,0.0101015099315534,2.86985748380797,"IL18_HUMAN",14,-9.24867530116653,3.57153283793323e-05,0.00459990753126829,-0.0440800984699994,"Non-significant",2.33725089854964,"IL18","Interleukin-18","IL18_HUMAN"
0.293584744135572,13.3954060418265,7.80011547188199,0.000157519691665564,0.0163860868996716,1.56093791736553,"ANT3_HUMAN",28,9.11282590224067,3.93340214327865e-05,0.00491659336904761,0.0378835995992173,"Non-significant",2.30833570891167,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
0.276892264684053,15.6873023169381,7.64265796777693,0.000177770374539839,0.0175072473072163,1.43858056608342,"APOE_HUMAN",29,9.11097655446804,3.93860696312662e-05,0.00491659336904761,-0.111227671305338,"Non-significant",2.30833570891167,"APOE","Apolipoprotein E","APOE_HUMAN"
0.556362072626753,9.94520936693464,8.15203696129118,0.00012107726466819,0.0153793808888351,1.82554940387704,"ABCBB_HUMAN",54,9.00716007868773,4.24369248669606e-05,0.0051170488183574,0.0256590048472169,"Non-significant",2.29098043969349,"ABCB11","Bile salt export pump","ABCBB_HUMAN"
0.531491994857783,9.82786818913051,8.37042765039278,0.000103328937399128,0.0153793808888351,1.98384612587857,"GLSL_HUMAN",27,9.00475034902801,4.25108505703624e-05,0.0051170488183574,0.0209430058796922,"Non-significant",2.29098043969349,"GLS2","Glutaminase liver isoform, mitochondrial","GLSL_HUMAN"
-0.140370448430335,14.0112784249442,-4.50690229540053,0.00334646784526893,0.0660826539385649,-1.62403151673394,"EPIPL_HUMAN",162,-8.98967072510971,4.29767878375644e-05,0.0051170488183574,0.135547717412324,"Non-significant",2.29098043969349,"EPPK1","Epiplakin","EPIPL_HUMAN"
-0.229050477345774,11.0405630384173,-6.52250238822649,0.000447898479426004,0.026223438786721,0.490595812814265,"KANK1_HUMAN",51,-8.97249766635961,4.35144649330368e-05,0.0051170488183574,-0.0239715576171982,"Non-significant",2.29098043969349,"KANK1","KN motif and ankyrin repeat domain-containing protein 1","KANK1_HUMAN"
-0.232090950012186,15.1040976388114,-6.51227835837084,0.000451944424078715,0.026223438786721,0.481270969982725,"AMPN_HUMAN",49,-8.79651481539164,4.94862117150375e-05,0.00573615888365449,0.0277121861775722,"Non-significant",2.24137882781816,"ANPEP","Aminopeptidase N","AMPN_HUMAN"
0.121389627456683,12.6246919631958,3.9881481858347,0.00613873902836007,0.0833807391927901,-2.26689006803545,"LRP1_HUMAN",189,8.7297705877445,5.1989585346669e-05,0.00594145768313905,-0.00113073984780954,"Non-significant",2.22610699170583,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
0.534531593322743,9.79829502105712,8.05102843683516,0.000130446029322767,0.0155652806165431,1.75082503802528,"ANO1_HUMAN",29,8.67618691662318,5.41032981929178e-05,0.00602294194244561,0.143957575162251,"Non-significant",2.22019132314804,"ANO1","Anoctamin-1","ANO1_HUMAN"
0.32901589075724,18.0263701847621,7.5334872948405,0.000193554494769077,0.0179224779650616,1.35225703106705,"BHMT1_HUMAN",31,8.65773161494241,5.48536834081242e-05,0.00602294194244561,-0.0553598403930824,"Non-significant",2.22019132314804,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN"
-0.37412524223331,11.1124909264701,-8.1383723673156,0.000122298631186585,0.0153793808888351,1.81549715695546,"IGSF8_HUMAN",21,-8.65588362975803,5.49294680479388e-05,0.00602294194244561,-0.015571594238283,"Non-significant",2.22019132314804,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
-0.315605481465692,13.2155169078282,-7.38916717472239,0.000216930892724573,0.0191859206719298,1.23622526815267,"BGH3_HUMAN",32,-8.57953122636054,5.81666629680746e-05,0.00623370749999178,-0.115945378939313,"Non-significant",2.20525357968507,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
-0.618794679641727,8.77179309300014,-8.08996189554436,0.000126740180458509,0.0153793808888351,1.77974222716694,"BICC1_HUMAN",25,-8.56761950901745,5.8690905799507e-05,0.00623370749999178,-0.203989346822103,"Non-significant",2.20525357968507,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN"
-0.358762820561713,14.1882453645979,-8.49851138649266,9.4309419418555e-05,0.0147158967146568,2.07465895559412,"RRAS_HUMAN",17,-8.55714186113257,5.91564552008093e-05,0.00623370749999178,-0.0221237341562901,"Non-significant",2.20525357968507,"RRAS","Ras-related protein R-Ras","RRAS_HUMAN"
-0.279578685760498,9.75971249171666,-6.69290205422365,0.000386166452277733,0.0250668367502522,0.644124753641025,"AGRIN_HUMAN",63,-8.50898228558498,6.13507364576382e-05,0.00638204968740098,-0.263950824737548,"Non-significant",2.19503981893285,"AGRN","Agrin","AGRIN_HUMAN"
0.262403170267749,13.7854821341378,7.5800545892036,0.000186634174483892,0.0179224779650616,1.38922973077173,"BUP1_HUMAN",23,8.4911891036863,6.21846144975507e-05,0.00638691091181172,0.250284433364875,"Non-significant",2.19470914158092,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
-0.23448181152345,10.3394381659372,-6.43071453921861,0.000485747828536069,0.0269637167424073,0.406415695080981,"PLXC1_HUMAN",46,-8.45951690159698,6.37008438215144e-05,0.0064608580845971,0.219821532567343,"Non-significant",2.18970979831183,"PLXNC1","Plexin-C1","PLXC1_HUMAN"
-0.389331261316933,13.2646243231637,-9.68760069011151,4.25691190619023e-05,0.0101015099315534,2.85189749672938,"RRAS2_HUMAN",12,-8.29641889981726,7.2201915082124e-05,0.00716830863693974,-0.0241857369740259,"Non-significant",2.1445833040666,"RRAS2","Ras-related protein R-Ras2","RRAS2_HUMAN"
-0.339666604995729,11.9863371167864,-8.24768138026222,0.000112907749803139,0.0153793808888351,1.89541915392718,"FADS1_HUMAN",17,-8.2921176860286,7.24428528751613e-05,0.00716830863693974,-0.0132029851277835,"Non-significant",2.1445833040666,"FADS1","Acyl-CoA (8-3)-desaturase","FADS1_HUMAN"
-0.428464253743519,11.083078793117,-8.0872682602179,0.000126992669404973,0.0153793808888351,1.77774623071632,"FSTL1_HUMAN",17,-8.23269137991876,7.5866435230535e-05,0.00738337618784731,-0.100840409596742,"Non-significant",2.13174500342582,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
-0.490272124608364,9.82058715820312,-11.9803077227256,1.14329877102766e-05,0.00766301693387674,4.07164693010892,"PRIO_HUMAN",8,-8.22309543387281,7.64362336429842e-05,0.00738337618784731,0.556362072626754,"Up in C",2.13174500342582,"PRNP","Major prion protein","PRIO_HUMAN"
0.281582991282146,9.66401386260986,6.51097647164215,0.000452462586904232,0.026223438786721,0.480082654379458,"SORL_HUMAN",64,8.15292073755143,8.07532543121304e-05,0.00758063968146577,0.178354064623519,"Non-significant",2.12029414550131,"SORL1","Sortilin-related receptor","SORL_HUMAN"
-0.219990730285655,17.4463582720075,-5.71411025019457,0.000944662310195029,0.0333260434127064,-0.288313861992114,"MYH9_HUMAN",143,-8.15058644558192,8.0901518274887e-05,0.00758063968146577,-0.201180299123134,"Non-significant",2.12029414550131,"MYH9","Myosin-9","MYH9_HUMAN"
-0.243184089660632,11.5740303312029,-6.33228769289053,0.000530419273798628,0.0276529009024402,0.314973083282902,"ITA6_HUMAN",48,-8.14463065343194,8.12811994438652e-05,0.00758063968146577,-0.0613406499226752,"Non-significant",2.12029414550131,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
-0.23997473716736,10.6652244840349,-6.15929048501264,0.00062069199518191,0.0281524197436571,0.151250551654218,"CEIP2_HUMAN",61,-8.11037469588316,8.35044958518298e-05,0.00769949408342894,0.179145415623987,"Non-significant",2.11353781041109,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN"
-0.47634633382159,10.5208198002407,-7.55692824527904,0.000190035089919441,0.0179224779650616,1.37089648089567,"EPHA2_HUMAN",25,-8.08107191489769,8.54609425584763e-05,0.00779134930246603,-0.0992390314737595,"Non-significant",2.10838732488567,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
-0.27067097028098,15.3503684997559,-7.09709120777362,0.000274781686537745,0.0217746565861654,0.994521407284812,"ZYX_HUMAN",25,-8.02511868054648,8.93423148605062e-05,0.0080547060308683,-0.00895627339680871,"Non-significant",2.09395030521391,"ZYX","Zyxin","ZYX_HUMAN"
0.257835070292188,17.3098512377058,6.13443982278801,0.000635036292732569,0.0281524197436571,0.127413050823434,"AL1L1_HUMAN",79,7.91902958437851,9.7260819709114e-05,0.0086722449573599,-0.121718565622984,"Non-significant",2.06186846349397,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
