"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.549143552780103,12.4828108549118,16.2070254957099,3.33402913899716e-07,0.000169076952711394,7.49364445027326,"LIMC1_HUMAN",62,21.1416742999462,1.91918742992739e-08,1.32927914339729e-05,-0.1277482509613,"Non-significant",4.87638380934526,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
0.838056564331042,10.3472602367401,19.5439976493592,8.19181911766407e-08,6.64684203207263e-05,8.78581887686119,"CCN1_HUMAN",22,20.751874196552,2.22993962022019e-08,1.32927914339729e-05,0.0603611469268746,"Non-significant",4.87638380934526,"CCN1","CCN family member 1","CCN1_HUMAN"
0.547735929489122,11.5670326948166,15.5642473133318,4.50857105284665e-07,0.000215191444251751,7.20529524888148,"FLNC_HUMAN",102,20.7388835737482,2.24122519124313e-08,1.32927914339729e-05,-0.0329790115356445,"Non-significant",4.87638380934526,"FLNC","Filamin-C","FLNC_HUMAN"
0.833270788192726,12.7394906282425,18.4202618134066,1.27849568675971e-07,8.64476166864027e-05,8.38541417492057,"K2C7_HUMAN",37,20.6795897908216,2.29355533738749e-08,1.32927914339729e-05,0.0247554779052752,"Non-significant",4.87638380934526,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
3.16148793697357,7.48641401529312,19.5713138464495,8.10616887302503e-08,6.64684203207263e-05,8.79515953326247,"MIME_HUMAN",7,19.5697258138716,3.57631959489716e-08,1.93455047953304e-05,0.00949764251708984,"Non-significant",4.71341993345547,"OGN","Mimecan","MIME_HUMAN"
0.789646625518806,10.3500480651855,17.2406536694018,2.09998052734552e-07,0.000131071092299089,7.92849195200399,"TRFM_HUMAN",39,19.3958813259381,3.84243778350531e-08,1.94859626096013e-05,0.030685663223224,"Non-significant",4.71027813512601,"MELTF","Melanotransferrin","TRFM_HUMAN"
-0.339332580566396,16.4528307914734,-11.4784486962786,4.25778706128728e-06,0.000746169495414478,4.96956356898389,"FAS_HUMAN",149,-18.7282883958935,5.09161538727447e-08,2.43019807366736e-05,0.183993339538572,"Non-significant",4.61435832772061,"FASN","Fatty acid synthase","FAS_HUMAN"
1.24236488342285,8.64068412780762,16.3256404365325,3.15734800082784e-07,0.000169076952711394,7.54530282940799,"LAMA5_HUMAN",58,17.5293512058879,8.65517596462076e-08,3.8376323970373e-05,-0.0969462394714249,"Non-significant",4.41593662824157,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
0.654406785964973,10.5189784765244,16.4984110462966,2.91856600159176e-07,0.000169076952711394,7.61971028730092,"ANXA3_HUMAN",21,17.4473435970785,8.98632185650834e-08,3.8376323970373e-05,-0.113276004791257,"Non-significant",4.41593662824157,"ANXA3","Annexin A3","ANXA3_HUMAN"
0.60010290145874,9.0611035823822,15.1934199252039,5.39514243038044e-07,0.00023040097726372,7.03220946209646,"FLRT3_HUMAN",27,16.8076339173573,1.2115529853624e-07,4.91527046161524e-05,0.123497247695919,"Non-significant",4.30845258022139,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
-0.469162940979,16.7639102935791,-14.1076693973766,9.3545367918206e-07,0.000287033377112642,6.49476594252576,"ALDOC_HUMAN",31,-16.5946158935162,1.34151220669185e-07,5.18334764052269e-05,-0.111865758895876,"Non-significant",4.28538966260604,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
0.74081063270569,9.52313578128815,15.3951607827571,4.8906692723168e-07,0.000220460502642103,7.12700267926466,"DREB_HUMAN",21,16.1651874513664,1.65372843372905e-07,6.09925114148976e-05,-0.158904075622576,"Non-significant",4.21472348385534,"DBN1","Drebrin","DREB_HUMAN"
0.910974264144876,10.4603246450424,14.5538257795723,7.42650272665168e-07,0.000261994100539355,6.72136141626152,"LAMC1_HUMAN",52,15.8747630280625,1.91083275356416e-07,6.74108563583462e-05,-0.0583704710006705,"Non-significant",4.17127015573701,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
0.940228462219254,9.59199047088624,14.3606464759811,8.20026581999739e-07,0.000266147827453835,6.62426553471723,"PTPRF_HUMAN",57,15.6256617887845,2.16730744025823e-07,7.32730523760638e-05,-0.0322020053863241,"Non-significant",4.13505571643875,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
0.574562788009626,10.1309965848923,13.1925320721708,1.53540740211328e-06,0.000389321739398349,6.00281657879393,"AGRIN_HUMAN",63,15.5141086833817,2.29446886788176e-07,7.44692815759704e-05,-0.530174136161802,"Up in CM",4.12802283588534,"AGRN","Agrin","AGRIN_HUMAN"
0.825525522232073,12.5913587808609,14.6542210290617,7.0570896455955e-07,0.000261994100539355,6.77122194015583,"LG3BP_HUMAN",20,15.2557396941412,2.62229733286034e-07,8.18358483031875e-05,0.0312545299530074,"Non-significant",4.08705641136764,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
0.66598486900333,11.03242790699,14.9481529863071,6.08920442669826e-07,0.000247039023591148,6.91489372181522,"FSTL1_HUMAN",17,15.1689199778455,2.74396660077737e-07,8.24612777729909e-05,0.418891668319699,"Non-significant",4.0837499399026,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
-0.748304605483998,10.649116396904,-13.7080632777918,1.15703734286527e-06,0.00031150056426545,6.28459626403191,"PLIN2_HUMAN",25,-14.5789457529164,3.75918092839777e-07,0.000108935693046498,0.132110834121709,"Non-significant",3.96282979927691,"PLIN2","Perilipin-2","PLIN2_HUMAN"
2.74954223632812,8.48237037658692,14.068072558285,9.55127086768712e-07,0.000287033377112642,6.47425055572715,"AMY1B_HUMAN",12,14.4590944428304,4.01325729520993e-07,0.000112288171356322,0.0734596252441513,"Non-significant",3.94966599071312,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
0.734143257141106,10.503787279129,12.9816470680817,1.72891317381232e-06,0.000425103075524642,5.88393296579638,"ITA7_HUMAN",33,14.0419321923325,5.05941629321722e-07,0.000133110357962727,0.00144672393795098,"Non-significant",3.87578814864982,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
-0.364638328552278,11.4364874362946,-10.5411586662319,7.89611748020023e-06,0.00115332074369123,4.33250463961037,"CGNL1_HUMAN",84,-13.9973553188921,5.18817206794837e-07,0.000133110357962727,-0.085131883621214,"Non-significant",3.87578814864982,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
0.42884230613708,14.2200208902359,11.5705771243697,4.0168955076804e-06,0.000740752048848153,5.02922931951868,"VIME_HUMAN",46,13.9765192379884,5.2496074128756e-07,0.000133110357962727,0.0555915832519744,"Non-significant",3.87578814864982,"VIM","Vimentin","VIME_HUMAN"
0.662021875381475,10.0193349123001,12.4901747937745,2.29598957190571e-06,0.000517645408333106,5.59829337328266,"CDHR2_HUMAN",30,13.508118225514,6.87004344862301e-07,0.000168919795582203,0.495736360549975,"Non-significant",3.77231945280701,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
1.49632167816162,9.53847312927246,12.2011837048167,2.72585726197433e-06,0.000552940145591493,5.42448617849562,"CO6A1_HUMAN",22,12.6629317547433,1.14169313634156e-06,0.000272461709066924,-0.111794710159302,"Non-significant",3.56469452351365,"COL6A1","Collagen alpha-1(VI) chain","CO6A1_HUMAN"
0.699587106704726,10.4225379228592,12.489665518991,2.29667669460092e-06,0.000517645408333106,5.59799097163859,"TAGL_HUMAN",15,12.5290684363562,1.24084445982914e-06,0.000285825753796588,-0.00271916389467464,"Non-significant",3.54389864248752,"TAGLN","Transgelin","TAGL_HUMAN"
-3.02576422691344,9.45020973682403,-12.3552420148874,2.48640411869761e-06,0.000542517096480677,5.5176947433242,"Q15194_HBV",5,-12.472734922832,1.28541454802239e-06,0.000285825753796588,0.120606660842893,"Non-significant",3.54389864248752,"PreC-C","Capsid protein","Q15194_HBV"
-0.422654628753671,12.8441410064697,-11.0663863945778,5.55390902069742e-06,0.000851101688251117,4.69638782340793,"PURA1_HUMAN",29,-12.4506524246757,1.30337107351168e-06,0.000285825753796588,0.177397727966307,"Non-significant",3.54389864248752,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
0.497580289840677,14.3048034906387,11.9976656265399,3.08294284827908e-06,0.000595595196927059,5.29937288490603,"VNN1_HUMAN",18,12.2990195718541,1.43450836995147e-06,0.0003063052872049,0.0572717189788747,"Non-significant",3.51384550667336,"VNN1","Pantetheinase","VNN1_HUMAN"
0.536683559417723,13.5190622806549,12.589468181411,2.1663341151905e-06,0.000516989265019286,5.65699465713348,"IL18_HUMAN",14,12.1279125996383,1.60047308533452e-06,0.000332980477292417,-0.0746490955352748,"Non-significant",3.47758122851386,"IL18","Interleukin-18","IL18_HUMAN"
-0.462958097457902,11.9578658342362,-11.486565474829,4.23592411747882e-06,0.000746169495414478,4.97484060322148,"KNG1_HUMAN",19,-11.9081091786205,1.8459655429868e-06,0.000368967461810463,0.0649251937866495,"Non-significant",3.43301193134566,"KNG1","Kininogen-1","KNG1_HUMAN"
0.495736360549976,11.1205207109451,11.2181038186691,5.03108915375119e-06,0.00082592622567961,4.79818755829653,"5NTD_HUMAN",22,11.8929460803545,1.86439067466465e-06,0.000368967461810463,-0.21412110328675,"Non-significant",3.43301193134566,"NT5E","5'-nucleotidase","5NTD_HUMAN"
-1.29031217098236,7.91806560754776,-11.6618627860433,3.79321370203746e-06,0.000715770604147254,5.08785452192097,"CO6A3_HUMAN",12,-11.8219870034244,1.95338664733498e-06,0.000377375696582762,-0.278600692749025,"Non-significant",3.42322607232123,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN"
0.601201534271251,12.0684924125671,11.0648989525022,5.55932825700138e-06,0.000851101688251117,4.69538260733747,"PAI1_HUMAN",22,11.6326012896449,2.21502250193874e-06,0.000406192329839223,-0.0158734321594238,"Non-significant",3.39126828166965,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
2.31218314170835,9.8708540201187,11.3400196885009,4.65088083822867e-06,0.000786192648362237,4.87895484887417,"GPC3_HUMAN",10,11.6118258283409,2.24602774084157e-06,0.000406192329839223,-0.571404218673713,"Up in CM",3.39126828166965,"GPC3","Glypican-3","GPC3_HUMAN"
0.432115793228148,13.4531656503678,9.59485035302766,1.55072131743973e-05,0.00188604236397893,3.62833669074185,"APOB_HUMAN",239,11.6073766418412,2.25273044648324e-06,0.000406192329839223,-0.0704498291015252,"Non-significant",3.39126828166965,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-2.33329582214354,9.76894450187683,-12.0842860822934,2.9248987309418e-06,0.000578844592752726,5.35290191270105,"Q6VBP1_HBV",1,-11.4619198362719,2.48464466033727e-06,0.000433951873333458,0.0702888965606743,"Non-significant",3.36255843247982,"S","Large envelope protein","Q6VBP1_HBV"
-1.00441431999203,11.3359173536301,-13.8988459310931,1.04462498668194e-06,0.00029944260180916,6.3858098744144,"NUA4L_HUMAN",5,-11.4448007590001,2.51364777503975e-06,0.000433951873333458,-0.0979521274566686,"Non-significant",3.36255843247982,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.378906250000025,14.7709527015686,10.3149809102349,9.23228428842864e-06,0.0012915647364881,4.17008693673284,"APOA1_HUMAN",25,11.3661474869017,2.65184526027188e-06,0.000448272342538459,0.00548052787780051,"Non-significant",3.34845805536456,"APOA1","Apolipoprotein A-I","APOA1_HUMAN"
0.598953008651733,9.55489599704742,13.6558917869659,1.19010568058035e-06,0.00031150056426545,6.25663552005163,"COTL1_HUMAN",9,11.243783577887,2.88400734668804e-06,0.000477568073694424,0.359235048294082,"Non-significant",3.3209647142945,"COTL1","Coactosin-like protein","COTL1_HUMAN"
0.535247802734354,10.9414989948272,10.733277551123,6.93021769651046e-06,0.00104132937758307,4.46771754419551,"PRS23_HUMAN",19,11.1194777733561,3.1433047041293e-06,0.000510095487386103,-0.0403707027435267,"Non-significant",3.29234851848407,"PRSS23","Serine protease 23","PRS23_HUMAN"
0.525601863861104,13.348958492279,10.2595756726631,9.59712233599138e-06,0.00131984831583448,4.12975497693202,"MUC18_HUMAN",27,11.0336640071223,3.3374581389023e-06,0.000530983045863789,-0.069394111633299,"Non-significant",3.27491934559528,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
0.464629888534557,10.1873000860214,9.83924073176916,1.29567692715782e-05,0.0016174034749167,3.81653784717024,"ITA2_HUMAN",32,10.8353909842328,3.83927726359009e-06,0.000593141668327904,0.0280137062072772,"Non-significant",3.22684156561558,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
0.706336498260475,9.78420710563659,10.1079141840612,1.06813673131557e-05,0.00143643952835201,4.01823226170915,"FIL1L_HUMAN",39,10.8226270491295,3.87435400805754e-06,0.000593141668327904,0.146190881729101,"Non-significant",3.22684156561558,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
-0.29589223861695,17.6625640392304,-8.78947685328695,2.88648472261639e-05,0.00278820679039398,2.97400399201329,"SCP2_HUMAN",39,-10.7580559964171,4.05736552564402e-06,0.000605316053670814,0.0343706607818497,"Non-significant",3.21801780795066,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
0.491274833679197,10.0541515350342,11.09715082632,5.44314411735379e-06,0.000851101688251117,4.71714709505084,"SIL1_HUMAN",14,10.7424331442975,4.10307899333187e-06,0.000605316053670814,-0.131766557693449,"Non-significant",3.21801780795066,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
0.444040775299051,10.9870762825012,10.5239926722043,7.98953043880163e-06,0.00115332074369123,4.32030166328058,"MMP14_HUMAN",17,10.6561446853735,4.36613558534735e-06,0.000632621859634079,-0.0680646896362269,"Non-significant",3.1988558055369,"MMP14","Matrix metalloproteinase-14","MMP14_HUMAN"
-0.317944765090951,14.7399116754532,-9.91706371284871,1.22461584393789e-05,0.00157722745360509,3.87551201997952,"PUR6_HUMAN",21,-10.6141585920977,4.50088837063485e-06,0.000640705407707565,-0.0538799762725954,"Non-significant",3.19334161044291,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
-0.888612270355223,8.64388871192932,-11.2002902847099,5.08951334532666e-06,0.00082592622567961,4.78630955238691,"PP13G_HUMAN",8,-10.4557848008979,5.05253263852752e-06,0.000705333912498317,0.0619962215423744,"Non-significant",3.15160523474774,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN"
-1.602991938591,7.45237046480179,-10.09251114544,1.07989661362427e-05,0.00143643952835201,4.00681289677124,"ESIP1_HUMAN",18,-10.435426473434,5.12875287618939e-06,0.000705333912498317,-0.131636381149274,"Non-significant",3.15160523474774,"EPSTI1","Epithelial-stromal interaction protein 1","ESIP1_HUMAN"
0.4188916683197,11.0738180875778,9.58909780503435,1.5573679860314e-05,0.00188604236397893,3.62385097956507,"4F2_HUMAN",23,10.2387679028514,5.93476019191976e-06,0.000802577403287282,-0.0156724452972252,"Non-significant",3.09551307207015,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
0.534837722778352,13.4157180786133,9.23048139263295,2.04232051056754e-05,0.00215212839256429,3.33898884704161,"ITIH2_HUMAN",47,10.1258191006614,6.46088620548089e-06,0.000859403781496261,0.0161967277526855,"Non-significant",3.06580273969174,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
0.392591953277615,10.2107727527618,8.91617822812906,2.60953366082278e-05,0.00262978661620821,3.08057981530841,"ADA10_HUMAN",33,9.94963468118208,7.38842490002699e-06,0.000966930316755145,-0.00466799736022416,"Non-significant",3.01460482285513,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN"
-0.297232866287199,10.9822064638138,-7.69692982481065,7.26971360405781e-05,0.00444190812061598,1.99286399674574,"SYNE2_HUMAN",160,-9.90281446033191,7.6592095461709e-06,0.000986457559644932,0.0267224311827992,"Non-significant",3.00592159465761,"SYNE2","Nesprin-2","SYNE2_HUMAN"
-0.469522476196271,11.7497911453247,-14.6080755620974,7.22425184559234e-07,0.000261994100539355,6.74835464008426,"MBL2_HUMAN",8,-9.77376352145418,8.46452407922521e-06,0.00106139122384557,-0.122568607330349,"Non-significant",2.97412450767253,"MBL2","Mannose-binding protein C","MBL2_HUMAN"
0.367723703384426,11.4842697381973,8.6695787219762,3.17917400350036e-05,0.00293134293913658,2.87184037410543,"TFR1_HUMAN",34,9.7679978619848,8.50264105865938e-06,0.00106139122384557,0.0253653526306152,"Non-significant",2.97412450767253,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
0.2474551200867,11.2589857578277,7.73843493207852,7.00580111365269e-05,0.00438285608693385,2.03229941059833,"G6PD_HUMAN",38,9.632615094335,9.45492718739036e-06,0.00116097513286356,-0.0125591754912993,"Non-significant",2.93517708239389,"G6PD","Glucose-6-phosphate 1-dehydrogenase","G6PD_HUMAN"
-0.361541748046875,16.0860991477966,-8.41933167569712,3.90339382039245e-05,0.00301639404368232,2.65439630338192,"TKFC_HUMAN",40,-9.61510185391675,9.58655828221081e-06,0.00116097513286356,0.0371487140655251,"Non-significant",2.93517708239389,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
0.368441104888927,11.495480298996,8.28942416454044,4.35089033679646e-05,0.00321649325574985,2.53921299417351,"MDR1_HUMAN",52,9.58196616791353,9.84122345777806e-06,0.00117428951671193,-0.0345878601074485,"Non-significant",2.93022481619801,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-0.24983954429625,15.3168524503708,-7.50788407641196,8.62077724902311e-05,0.00503230119414198,1.81093782024247,"ACOHC_HUMAN",48,-9.5560548193976,1.00456120985445e-05,0.00118130574735638,-0.0766577720642232,"Non-significant",2.92763768307698,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
0.440973997116098,11.1474958658218,9.05514042044065,2.33946806301812e-05,0.00243364664914475,3.19586480464218,"IGSF8_HUMAN",21,9.50469062976752,1.04648784406453e-05,0.00121302890953423,0.0373556613922101,"Non-significant",2.91612884867871,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
0.295328140258798,10.6451666355133,7.70552696814061,7.21414995094637e-05,0.00444190812061598,2.00104725986298,"CEIP2_HUMAN",61,9.44816358251709,1.09489254521596e-05,0.00122360725905649,-0.0537390708923233,"Non-significant",2.91235795522542,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN"
0.565835952758791,8.53680205345154,8.98573446336548,2.47022663519109e-05,0.00253714163518234,3.13849231175558,"ITA3_HUMAN",23,9.4366535240448,1.10505089761171e-05,0.00122360725905649,-0.099279522895813,"Non-significant",2.91235795522542,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
-0.492998361587523,9.07188236713409,-8.80593066690282,2.84872519851971e-05,0.00278820679039398,2.98792407479425,"MDR3_HUMAN",28,-9.43386726438356,1.10752567526065e-05,0.00122360725905649,0.067492008209225,"Non-significant",2.91235795522542,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
0.297106742858901,12.2739315032959,9.44597110033844,1.73347887184728e-05,0.00200934965230984,3.51140174716348,"CCD50_HUMAN",17,9.40713024826845,1.13158959235665e-05,0.00122360725905649,-0.138998508453367,"Non-significant",2.91235795522542,"CCDC50","Coiled-coil domain-containing protein 50","CCD50_HUMAN"
-0.896433591842653,8.82152855396271,-8.90859338654523,2.62524914854406e-05,0.00262978661620821,3.07423932082388,"RELN_HUMAN",51,-9.39936388559465,1.13868804696578e-05,0.00122360725905649,0.280122995376587,"Non-significant",2.91235795522542,"RELN","Reelin","RELN_HUMAN"
-0.409601688385008,9.37847113609314,-10.0617482076621,1.10382076389355e-05,0.00144458091584391,3.98395438133682,"CP39A_HUMAN",13,-9.39131713917809,1.14609504175861e-05,0.00122360725905649,0.1460177898407,"Non-significant",2.91235795522542,"CYP39A1","24-hydroxycholesterol 7-alpha-hydroxylase","CP39A_HUMAN"
0.528198957443237,9.11687505245209,10.5036289070431,8.10195740576784e-06,0.00115332074369123,4.30579930363897,"TIMP3_HUMAN",10,9.37311716193611,1.16304647151217e-05,0.00122557909998049,-0.258617520332335,"Non-significant",2.91165865374977,"TIMP3","Metalloproteinase inhibitor 3","TIMP3_HUMAN"
0.446734666824341,9.21737134456635,12.2569977039328,2.63623049841411e-06,0.000548471134977745,5.45840237420214,"SYUG_HUMAN",9,9.35270525373613,1.18239054444083e-05,0.00122998934328114,0.17312550544739,"Non-significant",2.91009865130389,"SNCG","Gamma-synuclein","SYUG_HUMAN"
0.546275854110702,10.5027447938919,11.4548208772965,4.32215507573089e-06,0.000746169495414478,4.95417974390403,"CD44_HUMAN",8,9.27721727815475,1.25710062953802e-05,0.00129115373519892,-0.2843074798584,"Non-significant",2.88902204404378,"CD44","CD44 antigen","CD44_HUMAN"
0.589658260345455,8.05584526062012,8.47627764772157,3.72365212005288e-05,0.00301639404368232,2.70438633608514,"MAP1B_HUMAN",55,9.16059331854166,1.38305883325229e-05,0.00139130579990035,-0.195425510406498,"Non-significant",2.85657740443416,"MAP1B","Microtubule-associated protein 1B","MAP1B_HUMAN"
-0.492944478988626,11.9646495580673,-8.74981550756067,2.97982675823005e-05,0.00284450756662102,2.94035132915277,"VTDB_HUMAN",21,-9.15046407641554,1.3946443474269e-05,0.00139130579990035,0.0234558582305766,"Non-significant",2.85657740443416,"GC","Vitamin D-binding protein","VTDB_HUMAN"
0.359235048294082,10.1082683801651,8.35462623140367,4.11950153529847e-05,0.00309496624605665,2.59722490168306,"A4_HUMAN",27,9.14058113370509,1.40605220103314e-05,0.00139130579990035,-0.068040132522599,"Non-significant",2.85657740443416,"APP","Amyloid-beta precursor protein","A4_HUMAN"
-0.58787202835083,8.65481472015381,-8.52353674556476,3.58149869172815e-05,0.00301034124180465,2.74564345520048,"C163A_HUMAN",29,-9.03512555843895,1.53445594034646e-05,0.00150006933734593,-0.169021129608176,"Non-significant",2.82388866619047,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","C163A_HUMAN"
0.411042451858521,9.14574944972992,9.31662275885654,1.91201287745348e-05,0.00212521540926815,3.40836509941648,"INGR1_HUMAN",14,9.01496653010667,1.56045682205438e-05,0.00150732698263682,-0.304223537445054,"Non-significant",2.82179252648361,"IFNGR1","Interferon gamma receptor 1","INGR1_HUMAN"
-0.310916423797632,18.3146612644196,-8.2288969423048,4.57875738136596e-05,0.00328779091968172,2.48499591801906,"LDHA_HUMAN",24,-8.96112327264457,1.63233551996781e-05,0.00155805734039951,0.1345100402832,"Non-significant",2.80741656324827,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
0.62295341491699,10.4655642509461,8.51768849743588,3.59875647590647e-05,0.00301034124180465,2.74054916220993,"EPHA2_HUMAN",25,8.94729845458682,1.65137948329255e-05,0.00155805734039951,0.0321428775787513,"Non-significant",2.80741656324827,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
0.644764184951784,9.17625343799591,9.31757637086069,1.91062345141819e-05,0.00212521540926815,3.40912970489546,"LBP_HUMAN",10,8.86781308812821,1.7657775155794e-05,0.0016428014228787,-0.0588958263397501,"Non-significant",2.78441492966298,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
0.336532592773427,12.7418656349182,8.45475502259685,3.79047395541377e-05,0.00301639404368232,2.68552831907548,"SQSTM_HUMAN",20,8.85721002202104,1.78169244778562e-05,0.0016428014228787,0.0248904228210431,"Non-significant",2.78441492966298,"SQSTM1","Sequestosome-1","SQSTM_HUMAN"
-0.571404218673711,10.0279761552811,-9.24342572223548,2.0221190471034e-05,0.00215212839256429,3.34945297298,"A1BG_HUMAN",11,-8.81680614877024,1.84381455605223e-05,0.00168097879863008,-0.0197048187255486,"Non-significant",2.77443776407155,"A1BG","Alpha-1B-glycoprotein","A1BG_HUMAN"
1.09526085853577,7.40161430835724,8.73131701187466,3.02451402436342e-05,0.00285359381321917,2.92460741245076,"ALS_HUMAN",10,8.79373389613265,1.88036553525017e-05,0.00169525399477999,-0.0652425289154248,"Non-significant",2.77076522355685,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","ALS_HUMAN"
