"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.382622241973873,12.434502363205,-9.02012417626434,2.34800954291332e-05,0.00523070723872415,3.31429044450937,"LIMC1_HUMAN",62,-10.7373645126171,3.74870807735233e-06,0.00158499942675429,0.0158287286758423,"Non-significant",2.7999708905172,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
-0.257677078247074,10.8371369838715,-8.50152780330533,3.56642381685186e-05,0.00559066580677585,2.90708575450685,"RHG17_HUMAN",36,-10.6805964303846,3.90682629222156e-06,0.00158499942675429,-0.00977087020874023,"Non-significant",2.7999708905172,"ARHGAP17","Rho GTPase-activating protein 17","RHG17_HUMAN"
-0.561077356338497,8.67347800731659,-9.91335905644818,1.19628594073696e-05,0.00458445636308435,3.95951302923367,"BICC1_HUMAN",25,-10.5257708239777,4.37711572213722e-06,0.00168104400150111,0.151049852371225,"Non-significant",2.77442091870864,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN"
-0.548915386199951,10.2185688018799,-10.5055223015974,7.87159094238957e-06,0.00423820523774275,4.35184613482111,"TAGL_HUMAN",15,-10.43250488327,4.69064000566642e-06,0.00168104400150111,-0.0787138938903986,"Non-significant",2.77442091870864,"TAGLN","Transgelin","TAGL_HUMAN"
-0.352373361587551,10.8069549798965,-9.46960472982547,1.66096941973074e-05,0.0052183403303486,3.64742079764514,"DNJC1_HUMAN",25,-10.361117814095,4.94751441617295e-06,0.00168104400150111,-0.385369539260867,"Non-significant",2.77442091870864,"DNAJC1","DnaJ homolog subfamily C member 1","DNJC1_HUMAN"
-0.350972652435303,16.3514959812165,-9.1359743775122,2.14462517341844e-05,0.00523070723872415,3.40185491682101,"ALDOC_HUMAN",31,-10.3544549184381,4.97227705644892e-06,0.00168104400150111,-0.0135064125061,"Non-significant",2.77442091870864,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.366837978363076,13.4399032592773,-9.01325021328548,2.36073927223913e-05,0.00523070723872415,3.30905678396362,"PFKAP_HUMAN",34,-10.2378112569815,5.42889841668057e-06,0.00173983839161608,0.47540295124054,"Non-significant",2.75949109015931,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN"
-0.435391902923584,9.72181749343872,-9.81405092425871,1.28600920021407e-05,0.00458445636308435,3.89106192971012,"DAPK3_HUMAN",20,-10.2027727541901,5.5750305868891e-06,0.00173983839161608,-0.104675412178038,"Non-significant",2.75949109015931,"DAPK3","Death-associated protein kinase 3","DAPK3_HUMAN"
-0.495245218276974,14.0002719163894,-10.2344201652782,9.5089895005506e-06,0.00423820523774275,4.17552583272848,"NDRG1_HUMAN",15,-10.0911837907763,6.07037206652597e-06,0.00181364572521965,-0.100388526916475,"Non-significant",2.74144754341074,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
0.609970808029196,16.2770406007767,9.37454871928569,1.78500347603568e-05,0.0052183403303486,3.57843678987834,"SAP_HUMAN",30,10.0060410434437,6.48127723828857e-06,0.00181364572521965,-0.052935361862172,"Non-significant",2.74144754341074,"PSAP","Prosaposin","SAP_HUMAN"
-0.387815952301024,9.63476824760437,-10.1739521025679,9.92431593752924e-06,0.00423820523774275,4.13544887272506,"T2FB_HUMAN",16,-9.94922142488077,6.77266865866326e-06,0.00181364572521965,0.157181501388552,"Non-significant",2.74144754341074,"GTF2F2","General transcription factor IIF subunit 2","T2FB_HUMAN"
-0.619244575500478,12.7784998416901,-10.2949692168638,9.11254185830325e-06,0.00423820523774275,4.21537970692802,"EDF1_HUMAN",12,-9.92747753038243,6.88800795482723e-06,0.00181364572521965,-0.0816385746002251,"Non-significant",2.74144754341074,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN"
-0.281969308853148,14.0211900472641,-8.01694715112234,5.37466489685361e-05,0.00683145765727234,2.50275889387448,"VILI_HUMAN",46,-9.90707029060343,6.99824603628958e-06,0.00181364572521965,-0.191565752029412,"Non-significant",2.74144754341074,"VIL1","Villin-1","VILI_HUMAN"
-0.306085109710676,12.5453841686249,-8.67817073354359,3.08591460138961e-05,0.0054744324411454,3.04864822225257,"PURA1_HUMAN",29,-9.8790786202701,7.152657531061e-06,0.00181364572521965,-0.0419607162475497,"Non-significant",2.74144754341074,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
-0.312041997909548,12.180833697319,-9.00015047244626,2.38521281529201e-05,0.00523070723872415,3.29907109776009,"DBNL_HUMAN",24,-9.82671207726151,7.45180225476519e-06,0.00183224010591408,0.155527591705326,"Non-significant",2.73701761481621,"DBNL","Drebrin-like protein","DBNL_HUMAN"
-0.605790376663217,10.3663173913956,-9.79977893767999,1.29951314211166e-05,0.00458445636308435,3.88115964232474,"RASF4_HUMAN",14,-9.75404934369113,7.89018081391016e-06,0.0018829684448255,-0.0140395164489746,"Non-significant",2.72515695791907,"RASSF4","Ras association domain-containing protein 4","RASF4_HUMAN"
-0.548549652099611,9.42674136161804,-9.19852062466847,2.04307071561286e-05,0.0052183403303486,3.44863172285124,"FMO1_HUMAN",22,-9.64269528841405,8.61867444035599e-06,0.00199805498311567,-0.0734620094299245,"Non-significant",2.69939256489123,"FMO1","Flavin-containing monooxygenase 1","FMO1_HUMAN"
-0.94817900657654,8.62621200084686,-10.7950277628763,6.4633959059263e-06,0.00403415341389892,4.5342487822987,"MYL9_HUMAN",5,-9.48970140723597,9.74442902513617e-06,0.00219628603083208,0.212316274642945,"Non-significant",2.658311100687,"MYL9","Myosin regulatory light polypeptide 9","MYL9_HUMAN"
0.310244083404497,13.3642520904541,8.41652983305407,3.82703076676216e-05,0.00585215327424454,2.83788149438962,"ANT3_HUMAN",28,9.43722138466861,1.01674744370343e-05,0.00222164562279472,0.0538861751556414,"Non-significant",2.65332521467455,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
-0.466721296310425,8.67987215518951,-9.18910429796788,2.0580094968099e-05,0.0052183403303486,3.44161163316583,"COQ8B_HUMAN",18,-9.40886097497128,1.04045518444909e-05,0.00222164562279472,-0.0675213336944758,"Non-significant",2.65332521467455,"COQ8B","Atypical kinase COQ8B, mitochondrial","COQ8B_HUMAN"
-0.231559038162247,14.7132872343063,-7.32301297458746,0.00010027238242389,0.00836607420042312,1.88000314177453,"THRB_HUMAN",42,-9.3515324901138,1.0902764445999e-05,0.00226833412089323,-0.0098204612731756,"Non-significant",2.64429297439433,"F2","Prothrombin","THRB_HUMAN"
-0.424439907073948,11.4492194652557,-8.88961101560026,2.60341863795648e-05,0.00528103470709472,3.21418443341891,"CASP1_HUMAN",20,-9.24094291197396,1.19404482264036e-05,0.0023766921454809,0.0856125354767237,"Non-significant",2.62402706908276,"CASP1","Caspase-1","CASP1_HUMAN"
0.489300251007082,7.98792362213135,8.7900196391515,2.8192788705356e-05,0.00544657827512521,3.13673790576353,"RBM28_HUMAN",22,9.22675009178329,1.20813839508193e-05,0.0023766921454809,0.127505779266375,"Non-significant",2.62402706908276,"RBM28","RNA-binding protein 28","RBM28_HUMAN"
-0.955459594726552,10.5573930740356,-8.89596974353369,2.59027773499065e-05,0.00528103470709472,3.21909794954024,"INHBE_HUMAN",16,-9.16859974741578,1.26784187271243e-05,0.0023766921454809,0.10879588127135,"Non-significant",2.62402706908276,"INHBE","Inhibin beta E chain","INHBE_HUMAN"
-0.379920959472644,10.2338407039642,-8.74260030997373,2.92904021463772e-05,0.0054744324411454,3.09953613941859,"RT09_HUMAN",21,-9.16694439437291,1.26958872024855e-05,0.0023766921454809,-0.0546047687530749,"Non-significant",2.62402706908276,"MRPS9","Small ribosomal subunit protein uS9m","RT09_HUMAN"
-0.356433391571052,9.7953052520752,-8.64133821599566,3.17980396374999e-05,0.00548955943869519,3.0193791661744,"LX15B_HUMAN",22,-9.14889037987502,1.28881506533349e-05,0.0023766921454809,-0.00143766403197887,"Non-significant",2.62402706908276,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN"
-0.292978048324599,12.5363594293595,-9.26870204355004,1.93547835565565e-05,0.0052183403303486,3.50070792111813,"PCNA_HUMAN",17,-9.07063904571585,1.3759676026351e-05,0.00248102247284026,0.0404686927795499,"Non-significant",2.6053693019163,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN"
-0.358330011367826,12.8669983148575,-7.91209579319415,5.88900620668674e-05,0.00683145765727234,2.41206632139723,"K2C7_HUMAN",37,-8.89534574486294,1.59594336661065e-05,0.00281510532101714,0.121981143951425,"Non-significant",2.55050535232918,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
-0.215509653091475,11.9473234415054,-6.82032356114654,0.000162238744189955,0.0100488944302083,1.39382738880313,"EGFR_HUMAN",45,-8.84007279117056,1.67319110052387e-05,0.00288651610020677,0.196889400482178,"Non-significant",2.53962601578134,"EGFR","Epidermal growth factor receptor","EGFR_HUMAN"
-0.580565929412824,10.4946782588959,-9.06811522396569,2.26124719258018e-05,0.00523070723872415,3.35071050210907,"NTPCR_HUMAN",12,-8.81637265865821,1.70757669225937e-05,0.00288651610020677,-0.0300559997558505,"Non-significant",2.53962601578134,"NTPCR","Cancer-related nucleoside-triphosphatase","NTPCR_HUMAN"
-0.230750083923351,10.7462110519409,-7.28038854481465,0.00010434366319746,0.00842048789248951,1.83996397649022,"SHRM1_HUMAN",33,-8.78417872131956,1.7555476634543e-05,0.00290704362066698,-0.0508348941803245,"Non-significant",2.53654845152065,"SHROOM1","Protein Shroom1","SHRM1_HUMAN"
-0.279963731765726,11.2977491617203,-7.80387218289751,6.47822322028437e-05,0.00720058948073799,2.31721719844789,"ACO12_HUMAN",27,-8.72319148046639,1.85057464868421e-05,0.00291173979799228,0.0849480628967285,"Non-significant",2.53584743751325,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.668609857559202,7.99438631534576,10.0202794261621,1.10744733733313e-05,0.00449291384756052,4.03233797543523,"NSA2_HUMAN",7,8.71460546834293,1.86440515581282e-05,0.00291173979799228,0.0821602344512993,"Non-significant",2.53584743751325,"NSA2","Ribosome biogenesis protein NSA2 homolog","NSA2_HUMAN"
0.254012823104876,11.2919396162033,6.98837930459813,0.000137728624862589,0.00918094746170984,1.55981012745353,"UN45A_HUMAN",54,8.69832102363803,1.89095240416716e-05,0.00291173979799228,0.0165433883666992,"Non-significant",2.53584743751325,"UNC45A","Protein unc-45 homolog A","UN45A_HUMAN"
-0.664164304733273,9.01837885379791,-8.67114860828358,3.10357274208391e-05,0.0054744324411454,3.04307809401036,"PCAT1_HUMAN",13,-8.68418344401038,1.91433996401076e-05,0.00291173979799228,-0.217500925064076,"Non-significant",2.53584743751325,"LPCAT1","Lysophosphatidylcholine acyltransferase 1","PCAT1_HUMAN"
-0.20208215713502,14.3217697143555,-6.6225012155523,0.00019750715293249,0.0110549617706322,1.19385422544888,"PFKAL_HUMAN",43,-8.66940010233069,1.93913938519037e-05,0.00291173979799228,0.246305704116798,"Non-significant",2.53584743751325,"PFKL","ATP-dependent 6-phosphofructokinase, liver type","PFKAL_HUMAN"
-0.309642791748026,12.0814621448517,-8.1261951031479,4.89149051122619e-05,0.00672704305221853,2.59601754864251,"ABI1_HUMAN",22,-8.63201224867728,2.00346313645927e-05,0.00291173979799228,0.0727930068969496,"Non-significant",2.53584743751325,"ABI1","Abl interactor 1","ABI1_HUMAN"
-0.496989846229551,7.80998581647873,-7.9386700730465,5.75363824848219e-05,0.00683145765727234,2.43516315315373,"SAMD9_HUMAN",42,-8.62852558322456,2.00958132471737e-05,0.00291173979799228,-0.105100631713867,"Non-significant",2.53584743751325,"SAMD9","Sterile alpha motif domain-containing protein 9","SAMD9_HUMAN"
0.455563306808477,11.3301733732224,8.50149995786829,3.56650587624634e-05,0.00559066580677585,2.90706319975035,"EKI2_HUMAN",16,8.55837013124503,2.13719492737642e-05,0.00303888104220873,0.0347073078155535,"Non-significant",2.51728630015812,"ETNK2","Ethanolamine kinase 2","EKI2_HUMAN"
-0.352326154708852,12.8610676527023,-7.71433655162748,7.01564486652675e-05,0.00739284966844131,2.23777980544062,"P4HA2_HUMAN",32,-8.5387621946252,2.17444997496984e-05,0.00303888104220873,-0.0918312072753995,"Non-significant",2.51728630015812,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
-0.405074596405047,11.0203940868378,-8.33250239321723,4.10575744576066e-05,0.00605711198452764,2.76876114151923,"APOL3_HUMAN",18,-8.52055618554857,2.20968673268814e-05,0.00303888104220873,-0.0639109611511497,"Non-significant",2.51728630015812,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
-0.471576929092423,11.4365018606186,-7.92588939055458,5.81830386125265e-05,0.00683145765727234,2.42406437677804,"RTKN_HUMAN",29,-8.48763585802726,2.27502050951861e-05,0.003076586069039,-0.195192098617525,"Non-significant",2.51193093079996,"RTKN","Rhotekin","RTKN_HUMAN"
-0.318442583084124,13.4441250562668,-8.49595905351689,3.58287678028524e-05,0.00559066580677585,2.90257356171777,"CAVN1_HUMAN",17,-8.45321267986827,2.34563517326786e-05,0.00312007931080253,-0.139436960220337,"Non-significant",2.50583436630011,"CAVIN1","Caveolae-associated protein 1","CAVN1_HUMAN"
0.603782892227169,8.83878028392792,8.01704236287139,5.37422124372875e-05,0.00683145765727234,2.50284071721549,"PUM3_HUMAN",25,8.43126856919961,2.39191691551968e-05,0.00313032481492365,0.089213848114051,"Non-significant",2.50441059599669,"PUM3","Pumilio homolog 3","PUM3_HUMAN"
-0.227067708969146,15.450800538063,-6.70758491791984,0.000181389099178398,0.0106651532661849,1.28047963959049,"KPYM_HUMAN",44,-8.36665702392988,2.53416836862485e-05,0.00326384795920985,0.0773410797118999,"Non-significant",2.48627008031466,"PKM","Pyruvate kinase PKM","KPYM_HUMAN"
-0.350336313247675,11.7947937250137,-8.68211682909302,3.07604091096182e-05,0.0054744324411454,3.05177629773539,"QKI_HUMAN",14,-8.1994151465151,2.94789957982746e-05,0.00373738393605,-0.0546100139618009,"Non-significant",2.42743228541419,"QKI","KH domain-containing RNA-binding protein QKI","QKI_HUMAN"
-0.421921968460072,10.4243797063827,-7.4604663166532,8.83020449356257e-05,0.00831999586807423,2.00767105600199,"TRFM_HUMAN",39,-8.16519792275391,3.04146440672196e-05,0.00379668341479107,-0.0514209270477295,"Non-significant",2.42059561485427,"MELTF","Melanotransferrin","TRFM_HUMAN"
-0.317835092544552,9.82541143894196,-6.97757619171974,0.000139173840003735,0.00918094746170984,1.54924619461242,"LAMB2_HUMAN",62,-8.13869981170785,3.11618235415873e-05,0.00380197199835302,-0.0785026550293253,"Non-significant",2.41999108605173,"LAMB2","Laminin subunit beta-2","LAMB2_HUMAN"
-0.441366910934427,10.8060799837113,-8.9512446110107,2.47912272946416e-05,0.00528103470709472,3.26165294716405,"P5CR3_HUMAN",11,-8.13060373225541,3.1394148864882e-05,0.00380197199835302,-0.00979828834532448,"Non-significant",2.41999108605173,"PYCR3","Pyrroline-5-carboxylate reductase 3","P5CR3_HUMAN"
-0.487347602844237,10.1656963825226,-7.9112171138445,5.89354246991698e-05,0.00683145765727234,2.41130132912695,"HDAC7_HUMAN",17,-8.08533922058222,3.27289176187762e-05,0.00390532996409927,0.192107439041125,"Non-significant",2.40834226638757,"HDAC7","Histone deacetylase 7","HDAC7_HUMAN"
-0.459831953048706,8.89977419376373,-7.76490922638489,6.70623225559615e-05,0.00731566988165519,2.28275705839224,"CDK18_HUMAN",19,-8.02876985556403,3.44861507148225e-05,0.00401091524237174,0.11323928833005,"Non-significant",2.39675651532057,"CDK18","Cyclin-dependent kinase 18","CDK18_HUMAN"
-0.519366502761823,12.9989415407181,-7.52056106331293,8.35761943583902e-05,0.00811696949271507,2.06280120040918,"BGH3_HUMAN",32,-8.02513991317092,3.46024238311588e-05,0.00401091524237174,-0.111910104751585,"Non-significant",2.39675651532057,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
-0.307924509048499,11.2308212518692,-7.89114951081507,5.99821245137445e-05,0.00685485856766934,2.39380753532834,"SHLB2_HUMAN",18,-8.00035825432556,3.54079118732883e-05,0.00401384392333041,0.1503939628601,"Non-significant",2.39643951888246,"SH3GLB2","Endophilin-B2","SHLB2_HUMAN"
0.572413921356226,15.8205893039703,8.13368952858216,4.86016702647681e-05,0.00672704305221853,2.60236936608249,"COX5A_HUMAN",12,7.99402580047533,3.56170523144922e-05,0.00401384392333041,-0.205818057060245,"Non-significant",2.39643951888246,"COX5A","Cytochrome c oxidase subunit 5A, mitochondrial","COX5A_HUMAN"
-0.303973436355601,12.3703194856644,-7.99572643498324,5.47457386365423e-05,0.00683145765727234,2.48449822546975,"PSME3_HUMAN",17,-7.96473579243916,3.66023595453033e-05,0.00401668376715501,-0.0995450019836497,"Non-significant",2.39613235885477,"PSME3","Proteasome activator complex subunit 3","PSME3_HUMAN"
-0.279592990875251,10.2086474895477,-8.05946604234415,5.18054937696727e-05,0.00683145765727234,2.53920370554444,"T23O_HUMAN",17,-7.96385904729814,3.66323143664617e-05,0.00401668376715501,0.0754692554473859,"Non-significant",2.39613235885477,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
-0.609041690826425,10.8957936763763,-7.9359884743485,5.76713937769075e-05,0.00683145765727234,2.43283589701857,"RM01_HUMAN",13,-7.94901424746078,3.71436415101304e-05,0.00401844676284265,-0.102833032608032,"Non-significant",2.39594178091501,"MRPL1","Large ribosomal subunit protein uL1m","RM01_HUMAN"
0.25060057640075,13.8665851354599,7.51461828426366,8.4030741605628e-05,0.00811696949271507,2.05736779880704,"ANX13_HUMAN",21,7.93073080578874,3.77842971347282e-05,0.00403397088093664,-0.206516981124876,"Non-significant",2.39426724104992,"ANXA13","Annexin A13","ANX13_HUMAN"
-0.31499719619752,10.0134384632111,-7.33128962683693,9.95025267856969e-05,0.00836607420042312,1.8877529814293,"ASCC2_HUMAN",25,-7.91437818330954,3.83676667841374e-05,0.00404305517255183,-0.207008004188538,"Non-significant",2.39329033213372,"ASCC2","Activating signal cointegrator 1 complex subunit 2","ASCC2_HUMAN"
-0.336616754531864,10.0839887857437,-7.34603876011568,9.81468979032634e-05,0.00836607420042312,1.90154338734822,"TRIP4_HUMAN",25,-7.89244271471005,3.91659109364303e-05,0.00407425899151533,0.513051867485043,"Up in BT",2.38995136733122,"TRIP4","Activating signal cointegrator 1","TRIP4_HUMAN"
-0.353318691253676,14.3647224903107,-7.13319888422014,0.000119884040107088,0.00891767852109463,1.70003956749991,"PRS4_HUMAN",30,-7.77151616016096,4.39099777491466e-05,0.00440754218865431,-0.0120468139648739,"Non-significant",2.35580352197542,"PSMC1","26S proteasome regulatory subunit 4","PRS4_HUMAN"
-0.321567773818948,12.1186493635178,-7.7495127785519,6.79878805982837e-05,0.00731566988165519,2.26909396797624,"SH3G1_HUMAN",17,-7.77004864246426,4.39713224367774e-05,0.00440754218865431,0.00858330726624068,"Non-significant",2.35580352197542,"SH3GL1","Endophilin-A2","SH3G1_HUMAN"
-0.884832620620726,7.28355097770691,-7.57110447598902,7.98191689831726e-05,0.00811696949271507,2.10884978727778,"LENG9_HUMAN",14,-7.76937834337831,4.3999373586517e-05,0.00440754218865431,0.0234940052032488,"Non-significant",2.35580352197542,"LENG9","Leukocyte receptor cluster member 9","LENG9_HUMAN"
-0.335898637771574,15.9943798780441,-7.42102439469788,9.15654099371534e-05,0.00834788467674227,1.9712616784362,"ENOG_HUMAN",20,-7.71477553058996,4.63523067973791e-05,0.00458661728480407,-0.0189111232757497,"Non-significant",2.33850749663105,"ENO2","Gamma-enolase","ENOG_HUMAN"
-0.572337508201601,8.35826879739761,-7.44934693244522,8.9208730653495e-05,0.00831999586807423,1.99742478434946,"MRTFA_HUMAN",18,-7.69003878537943,4.74637785771747e-05,0.00460367829019653,0.165873765945475,"Non-significant",2.33689503292975,"MRTFA","Myocardin-related transcription factor A","MRTFA_HUMAN"
0.210689306259155,8.26868307590485,5.93807651204348,0.000403829245031931,0.0152917351883751,0.461764169435826,"UBR5_HUMAN",69,7.68574976388375,4.76594745349407e-05,0.00460367829019653,0.166930675506586,"Non-significant",2.33689503292975,"UBR5","E3 ubiquitin-protein ligase UBR5","UBR5_HUMAN"
0.292693614959726,13.9347860813141,7.12436733249612,0.000120895321336013,0.00891767852109463,1.69156114903814,"ASAH1_HUMAN",24,7.66440925173703,4.86465385441253e-05,0.00461049412132553,0.113039493560793,"Non-significant",2.33625252739445,"ASAH1","Acid ceramidase","ASAH1_HUMAN"
0.526563167572027,14.7008173465729,7.46215568338294,8.81651931206219e-05,0.00831999586807423,2.00922652402549,"RL7_HUMAN",17,7.65594253183423,4.90443950338685e-05,0.00461049412132553,-0.145347118377725,"Non-significant",2.33625252739445,"RPL7","Large ribosomal subunit protein uL30","RL7_HUMAN"
-0.295737504959103,12.2784022092819,-7.15778071370511,0.000117118461425989,0.00888130089729416,1.72358883038014,"PLIN3_HUMAN",23,-7.63886935950553,4.98576615150158e-05,0.00461049412132553,-0.0143063068389999,"Non-significant",2.33625252739445,"PLIN3","Perilipin-3","PLIN3_HUMAN"
0.2767720222473,17.4775197505951,6.62731390321493,0.00019655416060015,0.0110549617706322,1.19877918084523,"SCP2_HUMAN",39,7.60962757862095,5.12854301646155e-05,0.00461049412132553,0.159059047698978,"Non-significant",2.33625252739445,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-0.249852657318115,9.6114866733551,-6.33830959494724,0.000264025927795537,0.0127782202030731,0.8976126149088,"PLCG1_HUMAN",51,-7.6018939676695,5.1670550446352e-05,0.00461049412132553,0.0134639739989986,"Non-significant",2.33625252739445,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN"
