"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_CTRL","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.252548217773459,10.0814988613129,5.31662469791529,0.000833204508911676,0.209320763796045,-0.155206682556593,"TRFM_HUMAN",39,5.96445049935167,0.000305554456170097,0.120971757480604,0.0991151332855225,"Non-significant",0.91731600986537,"MELTF","Melanotransferrin","TRFM_HUMAN"
-1.10467517375946,8.98693877458572,-5.86751480343882,0.000448545560334881,0.17410965908316,0.376477900094044,"HBB_HUMAN",8,-5.95068418368787,0.000310398658152714,0.120971757480604,0.0442042350769025,"Non-significant",0.91731600986537,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
-0.890061140060403,11.6130796670914,-6.49609690507718,0.000231810930912683,0.150911182796188,0.923928752880832,"SSRG_HUMAN",3,-5.91641291131418,0.000322828543623455,0.120971757480604,0.0131099224090772,"Non-significant",0.91731600986537,"SSR3","Translocon-associated protein subunit gamma","SSRG_HUMAN"
0.270506381988524,8.89552760124207,6.15228055260702,0.000330662111395161,0.16795568620678,0.631994795322392,"FRMD8_HUMAN",14,5.89835186779029,0.000329598163011156,0.120971757480604,-0.0244402885437012,"Non-significant",0.91731600986537,"FRMD8","FERM domain-containing protein 8","FRMD8_HUMAN"
-0.563400268554687,7.14686143398285,-10.4086189571932,8.88489908711014e-06,0.018051893720236,3.25579826990599,"TM164_HUMAN",2,-5.83637615881313,0.000354039014369621,0.120971757480604,-0.00422382354736239,"Non-significant",0.91731600986537,"TMEM164","Transmembrane protein 164","TM164_HUMAN"
1.12502157688141,5.26484793424606,5.78160153971555,0.000492742975133837,0.17410965908316,0.296858072745234,"YJU2B_HUMAN",6,5.79787840093006,0.000370218262593761,0.120971757480604,-0.129293203353875,"Non-significant",0.91731600986537,"YJU2B","Probable splicing factor YJU2B","YJU2B_HUMAN"
0.296640396118164,10.0765521526337,5.52153586869112,0.000658694991065961,0.198267192310854,0.048479053641957,"CCN1_HUMAN",22,5.79345364635698,0.000372129191216328,0.120971757480604,-0.447567701339723,"Non-significant",0.91731600986537,"CCN1","CCN family member 1","CCN1_HUMAN"
-0.160101890563972,16.9184408187866,-4.85045765580998,0.00145320540054442,0.243932427768735,-0.645687375831765,"ALDOC_HUMAN",31,-5.71798645236742,0.000406443657052031,0.124587721135111,-0.00358724594116033,"Non-significant",0.904524757885826,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.322545886039734,6.9354287981987,-6.72564893337801,0.000184253854086192,0.150226150858283,1.10920404766102,"POMT1_HUMAN",9,-5.63921665687142,0.000445997113768483,0.124587721135111,0.182503223419173,"Non-significant",0.904524757885826,"POMT1","Protein O-mannosyl-transferase 1","POMT1_HUMAN"
-0.103086948394775,12.728259563446,-3.38335093728908,0.0102855786031302,0.474948280157041,-2.43907222297212,"LRP1_HUMAN",189,-5.62387057168334,0.000454183464862792,0.124587721135111,0.0368986129760653,"Non-significant",0.904524757885826,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
-0.475657463073723,11.6002957820892,-7.19986946500559,0.000116741103088104,0.150226150858283,1.468928671783,"NUA4L_HUMAN",5,-5.62180582647265,0.00045529740371374,0.124587721135111,-0.0103378295898491,"Non-significant",0.904524757885826,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.21745991706848,8.86978209018707,5.12963147652858,0.00103768288245128,0.218773561458048,-0.347375257834729,"FLRT3_HUMAN",27,5.61332744531252,0.000459902994223372,0.124587721135111,-0.0207085609436248,"Non-significant",0.904524757885826,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
0.144230365753174,10.712735414505,4.41744416388801,0.00250534812990541,0.302052833211667,-1.13591637678883,"AT2B1_HUMAN",40,5.54078714490522,0.000501459867171077,0.13146336582256,0.00927734375,"Non-significant",0.881195252783994,"ATP2B1","Plasma membrane calcium-transporting ATPase 1","AT2B1_HUMAN"
2.06566751003265,5.15140897035599,5.29098627486457,0.000858412609008362,0.209320763796045,-0.181196574688085,"CLD23_HUMAN",4,5.40863819757866,0.00058813228557123,0.149367221401168,-0.0152835845947248,"Non-significant",0.825744697878575,"CLDN23","Claudin-23","CLD23_HUMAN"
0.230919599533101,13.201617360115,4.84942991150227,0.00145503812788885,0.243932427768735,-0.646811122487101,"MUC18_HUMAN",27,5.2447694961848,0.000719089670374431,0.173334973244874,0.0363807678222994,"Non-significant",0.761113802231996,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
-0.302256822586061,9.63674700260162,-5.30104687010054,0.000848422116374342,0.209320763796045,-0.170984571562601,"PCOC2_HUMAN",14,-5.23798115509985,0.000725161694392236,0.173334973244874,-0.0454521179199503,"Non-significant",0.761113802231996,"PCOLCE2","Procollagen C-endopeptidase enhancer 2","PCOC2_HUMAN"
0.557084441184998,7.63749831914902,5.22501422464896,0.000927223759893889,0.209320763796045,-0.248594585645876,"TGFB2_HUMAN",9,5.1478135376954,0.000811348729014003,0.175270628590323,0.0214192867279017,"Non-significant",0.75629085578233,"TGFB2","Transforming growth factor beta-2 proprotein","TGFB2_HUMAN"
0.344022750854496,9.6030502319336,4.79756491648427,0.00155089828118583,0.243932427768735,-0.703765805083997,"FIL1L_HUMAN",39,5.14062363037332,0.000818687394957337,0.175270628590323,-0.28608524799347,"Non-significant",0.75629085578233,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
0.221061587333679,8.145004093647,4.57910531661947,0.00203779372349161,0.279813727253474,-0.948954621650491,"SHAN2_HUMAN",39,5.12311080953088,0.000836867136576988,0.175270628590323,0.0878159999847377,"Non-significant",0.75629085578233,"SHANK2","SH3 and multiple ankyrin repeat domains protein 2","SHAN2_HUMAN"
0.323703527450558,9.19087874889374,5.07781760123119,0.00110369337022025,0.218773561458048,-0.401701452923466,"NAGPA_HUMAN",15,5.11206376014069,0.000848560933297781,0.175270628590323,-0.1485114097595,"Non-significant",0.75629085578233,"NAGPA","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","NAGPA_HUMAN"
0.664728641510008,6.78011810779572,6.6192498687366,0.00020479501347661,0.150911182796188,1.02426225671954,"ZDH24_HUMAN",1,5.10254914464745,0.000858775391038774,0.175270628590323,-0.0694632530212758,"Non-significant",0.75629085578233,"ZDHHC24","Probable palmitoyltransferase ZDHHC24","ZDH24_HUMAN"
0.18995261192322,9.1415046453476,4.8084571256124,0.00153020683462611,0.243932427768735,-0.69176483274247,"RBM5_HUMAN",22,5.09896445159651,0.000862658440213229,0.175270628590323,0.0293095111846995,"Non-significant",0.75629085578233,"RBM5","RNA-binding protein 5","RBM5_HUMAN"
-0.349530935287472,10.3921762704849,-5.5307394041852,0.000651864547522514,0.198267192310854,0.0574607648509264,"SDC4_HUMAN",9,-5.01990570234157,0.000953349388181472,0.188685173258124,-0.205806255340601,"Non-significant",0.724262225034683,"SDC4","Syndecan-4","SDC4_HUMAN"
0.170648574829103,8.56618452072144,4.40962310688853,0.00253075838152875,0.302052833211667,-1.1450805142155,"DNLI4_HUMAN",31,5.00214771265563,0.000975117174460591,0.188685173258124,-0.200010538101202,"Non-significant",0.724262225034683,"LIG4","DNA ligase 4","DNLI4_HUMAN"
0.644096732139587,6.82379335165024,5.09764274810482,0.00107790638994336,0.218773561458048,-0.380859413194226,"GNB5_HUMAN",7,4.97625723641231,0.00100782909388941,0.190479698745098,-0.0553829669952748,"Non-significant",0.720151304465026,"GNB5","Guanine nucleotide-binding protein subunit beta-5","GNB5_HUMAN"
0.374934911727909,8.43170630931854,4.93805897950915,0.00130590993087998,0.243932427768735,-0.550594695644703,"HXK4_HUMAN",13,4.93681629408474,0.00105997938246992,0.195783010030296,-0.278451919555675,"Non-significant",0.708224998795593,"GCK","Hexokinase-4","HXK4_HUMAN"
-0.359906315803528,6.6758206486702,-5.15537525108128,0.00100650925871517,0.218773561458048,-0.320558072259185,"KDM1B_HUMAN",10,-4.89000656601164,0.00112571350166984,0.200898440973713,-0.00954890251155049,"Non-significant",0.69702343348142,"KDM1B","Lysine-specific histone demethylase 2","KDM1B_HUMAN"
0.297331213951111,6.90739113092422,4.51456963018468,0.00221192706398291,0.285338591253796,-1.02302708524845,"RHG21_HUMAN",42,4.88219098497079,0.00113711434536616,0.200898440973713,-0.0329129695892245,"Non-significant",0.69702343348142,"ARHGAP21","Rho GTPase-activating protein 21","RHG21_HUMAN"
-0.143594741821275,12.1777954101563,-3.92407864900714,0.00482013798758423,0.380322926457253,-1.73526202063666,"PLMN_HUMAN",50,-4.854227678502,0.00117894457975366,0.201225975020554,-0.0718111991882342,"Non-significant",0.696315959600317,"PLG","Plasminogen","PLMN_HUMAN"
-0.278451919555675,10.1744523048401,-5.23643837925316,0.000914885688536623,0.209320763796045,-0.236869580076275,"A1BG_HUMAN",11,-4.83282742458504,0.00121208643904182,0.201225975020554,-0.0853004455566495,"Non-significant",0.696315959600317,"A1BG","Alpha-1B-glycoprotein","A1BG_HUMAN"
-0.417008996009826,8.1151265501976,-5.39850155184043,0.000758007499782813,0.209320763796045,-0.0729625690405591,"ZFY21_HUMAN",7,-4.83208846565578,0.00121324877273374,0.201225975020554,0.104643344879157,"Non-significant",0.696315959600317,"ZFYVE21","Zinc finger FYVE domain-containing protein 21","ZFY21_HUMAN"
0.930193185806274,6.37076663970947,4.7619044093237,0.00162081347354641,0.243932427768735,-0.743204856143825,"MIME_HUMAN",7,4.80932673973229,0.00124965119569902,0.203118305348919,-0.272355794906613,"Non-significant",0.692250935513043,"OGN","Mimecan","MIME_HUMAN"
0.475917220115662,6.82615703344345,5.25872722803678,0.000891330573194697,0.209320763796045,-0.214058851893774,"RNH1_HUMAN",6,4.75126628917227,0.00134798975060008,0.21480613143386,-0.0515551567077992,"Non-significant",0.667953326278409,"RNASEH1","Ribonuclease H1","RNH1_HUMAN"
-0.146302461624126,10.7288421392441,-3.88702556396011,0.00507031634403747,0.387819148795998,-1.78198554656309,"CFAH_HUMAN",45,-4.69187850226312,0.00145732849579401,0.227763628563806,-0.0146183967590297,"Non-significant",0.642515626943445,"CFH","Complement factor H","CFAH_HUMAN"
-0.158202409744252,10.9842134714126,-4.09066956948846,0.00384896081601628,0.35891470143901,-1.52810192560626,"ITIH4_HUMAN",32,-4.66500295578438,0.00150993806212089,0.230614804284064,0.0311486721038516,"Non-significant",0.637112816674861,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4","ITIH4_HUMAN"
-0.136798143386871,11.1714087724686,-3.74878994480351,0.00613463314431084,0.417674809321619,-1.95832787989658,"PRG4_HUMAN",49,-4.6307033574902,0.00158009104672859,0.230614804284064,-0.163809776306151,"Non-significant",0.637112816674861,"PRG4","Proteoglycan 4","PRG4_HUMAN"
-0.245769143104556,8.11154836416245,-4.81872108928271,0.00151098525764985,0.243932427768735,-0.680475467912221,"HEXD_HUMAN",13,-4.62536818003301,0.00159131693656871,0.230614804284064,-0.0575110912322998,"Non-significant",0.637112816674861,"HEXD","Hexosaminidase D","HEXD_HUMAN"
-0.270061016082773,11.8996534347534,-5.84844178557742,0.000457965009077695,0.17410965908316,0.358904845025446,"ANGL8_HUMAN",8,-4.59399062219007,0.00165911223658258,0.230614804284064,0.23704600334168,"Non-significant",0.637112816674861,"ANGPTL8","Angiopoietin-like protein 8","ANGL8_HUMAN"
-0.759035825729368,8.95881927013397,-5.0815060719545,0.00109884483004436,0.218773561458048,-0.3978185618965,"RL37_HUMAN",2,-4.58899964655149,0.00167018128234067,0.230614804284064,-0.088187694549573,"Non-significant",0.637112816674861,"RPL37","Large ribosomal subunit protein eL37","RL37_HUMAN"
-0.110916614532474,15.3863139152527,-3.47781474434253,0.00898350215295149,0.459175610044256,-2.31288487084315,"ACOHC_HUMAN",48,-4.58666204152816,0.00167539312386515,0.230614804284064,0.000526905059823335,"Non-significant",0.637112816674861,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
-1.22987270355225,8.88115835189819,-4.58261478180622,0.00202876315173322,0.279813727253474,-0.944948014342475,"KMT2C_HUMAN",3,-4.57720202329417,0.00169666537394703,0.230614804284064,-0.0692937374114742,"Non-significant",0.637112816674861,"KMT2C","Histone-lysine N-methyltransferase 2C","KMT2C_HUMAN"
0.520931243896485,6.6169764995575,4.77588806954647,0.00159299443032293,0.243932427768735,-0.727712374866107,"SGSM3_HUMAN",7,4.57459340761579,0.00170258253439693,0.230614804284064,0.081850528717025,"Non-significant",0.637112816674861,"SGSM3","Small G protein signaling modulator 3","SGSM3_HUMAN"
0.23540091514587,9.27043092250824,4.35786570285574,0.00270615588945068,0.314184698765224,-1.20600244761483,"DREB_HUMAN",21,4.54892171099959,0.00176202027851314,0.231481484264686,0.138372182846069,"Non-significant",0.635483741593196,"DBN1","Drebrin","DREB_HUMAN"
0.257959127426128,10.2017239332199,4.55053646033101,0.00211296124057829,0.279813727253474,-0.981652865983766,"TAGL_HUMAN",15,4.54725880971429,0.00176594709295073,0.231481484264686,0.00671219825744984,"Non-significant",0.635483741593196,"TAGLN","Transgelin","TAGL_HUMAN"
0.20686101913455,11.6727857589722,4.22487095731093,0.0032205210702708,0.339911360234945,-1.36474198603173,"PEG10_HUMAN",23,4.46974208572493,0.00195993164157154,0.252831181762729,-0.0463442802429253,"Non-significant",0.597169365388146,"PEG10","Retrotransposon-derived protein PEG10","PEG10_HUMAN"
-0.354460477828979,7.35156178474426,-6.02039229405288,0.000380343654459216,0.17410965908316,0.515236799364465,"ENTR1_HUMAN",5,-4.45770208138047,0.00199207531138975,0.252962438369758,-0.0240564346313743,"Non-significant",0.596943961115903,"ENTR1","Endosome-associated-trafficking regulator 1","ENTR1_HUMAN"
-0.299754619598403,12.9345209598541,-4.55829637534179,0.00209224916963369,0.279813727253474,-0.972756802412768,"FHR3_HUMAN",12,-4.44205549876381,0.00203470150763876,0.25440029465508,0.00840163230895996,"Non-significant",0.594482390008682,"CFHR3","Complement factor H-related protein 3","FHR3_HUMAN"
-0.136988401412996,11.2913674116135,-4.07014410435665,0.00395627603171249,0.35891470143901,-1.55336606842898,"NADE_HUMAN",23,-4.41005207219145,0.00212498955680519,0.258547082972127,-0.0799798965453995,"Non-significant",0.587460357742058,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN"
-0.329677104949925,10.7930762767792,-4.31548229868483,0.00285964977307766,0.322782968136141,-1.25624771911247,"INHBE_HUMAN",16,-4.40697350792257,0.00213390025015476,0.258547082972127,-0.016404390335099,"Non-significant",0.587460357742058,"INHBE","Inhibin beta E chain","INHBE_HUMAN"
-0.480220794677731,7.03884565830231,-4.27463762074907,0.00301656569508607,0.331292289242764,-1.30497243036645,"AMOL2_HUMAN",15,-4.38859656886394,0.00218793724761541,0.258547082972127,0.0314197540283505,"Non-significant",0.587460357742058,"AMOTL2","Angiomotin-like protein 2","AMOL2_HUMAN"
0.205365180969238,9.10153532028198,4.84611165019485,0.00146097273591019,0.243932427768735,-0.650440631629036,"CCNK_HUMAN",12,4.37814366002215,0.00221933140464719,0.258547082972127,0.012133121490475,"Non-significant",0.587460357742058,"CCNK","Cyclin-K","CCNK_HUMAN"
-0.517952203750601,13.0543092489243,-4.78281302061279,0.00157941183148243,0.243932427768735,-0.720053190822266,"DEF1_HUMAN",5,-4.37563619014472,0.00222693439252478,0.258547082972127,0.0499823093414307,"Non-significant",0.587460357742058,"DEFA1B","Neutrophil defensin 1","DEF1_HUMAN"
-0.204148769378653,9.89260554313659,-5.38778628750599,0.000767409127276696,0.209320763796045,-0.08366071026306,"ARPIN_HUMAN",10,-4.33557784941896,0.00235228502291762,0.266067774977892,0.00844860076905007,"Non-significant",0.575007722204581,"ARPIN","Arpin","ARPIN_HUMAN"
-0.108517646789574,15.4949841499329,-3.36593608217669,0.0105468295510661,0.478849629952593,-2.46247197164098,"KPYM_HUMAN",44,-4.33405763015962,0.00235718959005885,0.266067774977892,-0.0308218002319354,"Non-significant",0.575007722204581,"PKM","Pyruvate kinase PKM","KPYM_HUMAN"
-0.0938127040863002,12.2738143205643,-2.98625822712987,0.0183939183951685,0.589529797800177,-2.9819457985174,"TENS1_HUMAN",76,-4.3193426409353,0.0024052374830154,0.267772123622824,-0.0232639312744247,"Non-significant",0.572234637133333,"TNS1","Tensin-1","TENS1_HUMAN"
0.182503223419173,10.9556238651276,4.05086831666791,0.00406001134837185,0.35891470143901,-1.5771589393197,"4F2_HUMAN",23,4.30194983128813,0.00246339482486382,0.270540672184706,-0.12870454788208,"Non-significant",0.567767435261416,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
0.374599695205688,7.4550312757492,4.16348826605761,0.00349294632532856,0.341796001840519,-1.43906747785221,"TRI13_HUMAN",15,4.25198990178096,0.00263904128893424,0.285966514068914,-0.0420490503311166,"Non-significant",0.543684818641999,"TRIM13","E3 ubiquitin-protein ligase TRIM13","TRI13_HUMAN"
-0.199128627777075,13.8394868373871,-3.79883757891623,0.0057238566628262,0.407516602485875,-1.89411814606139,"FIBA_HUMAN",43,-4.22354531613408,0.00274503425601305,0.292603784033768,-0.0463175773620605,"Non-significant",0.533720061756988,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
-0.168106794357305,11.374009013176,-3.60744216520454,0.00747550925555781,0.430875629219279,-2.14185403273208,"CO5_HUMAN",67,-4.21107414246501,0.00279294256995701,0.292603784033768,-0.378493905067442,"Non-significant",0.533720061756988,"C5","Complement C5","CO5_HUMAN"
-0.362205982208252,9.86192631721497,-4.70413272544071,0.00174151316535063,0.257332318087356,-0.807581480381327,"MOT4_HUMAN",7,-4.20712377361595,0.00280830505163454,0.292603784033768,0.00695180892944514,"Non-significant",0.533720061756988,"SLC16A3","Monocarboxylate transporter 4","MOT4_HUMAN"
-0.1485114097595,12.0184953212738,-3.73239637435624,0.00627598967479383,0.417674809321619,-1.97944935775354,"A0AAG2UXZ5_HUMAN",30,-4.18985714619528,0.00287652800180198,0.295918266717021,-0.0443241596221995,"Non-significant",0.528828225479624,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN"
-0.188581466674805,8.39288377761841,-4.46863937956654,0.00234572780630355,0.288844392148924,-1.07620077212903,"OSBL1_HUMAN",13,-4.1551657524208,0.00301904817657074,0.299354690471763,0.00099277496337713,"Non-significant",0.523813932674317,"OSBPL1A","Oxysterol-binding protein-related protein 1","OSBL1_HUMAN"
0.1262698173523,11.3635427951813,3.53488573142092,0.00828296316340731,0.451782829724907,-2.23727387089134,"TFR1_HUMAN",34,4.15395574788418,0.00302415421822424,0.299354690471763,-0.0401680469512993,"Non-significant",0.523813932674317,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
-0.134468793869027,12.092539191246,-4.05031748649728,0.0040630186455505,0.35891470143901,-1.57783980163868,"MPI_HUMAN",19,-4.14674929986288,0.00305475728517929,0.299354690471763,-0.0372502803802757,"Non-significant",0.523813932674317,"MPI","Mannose-6-phosphate isomerase","MPI_HUMAN"
-0.1978211402893,17.4830029010773,-3.7938856525074,0.00576315019196067,0.407516602485875,-1.90045297978813,"HPT_HUMAN",33,-4.145349276729,0.00306074117914453,0.299354690471763,-0.0757749080657764,"Non-significant",0.523813932674317,"HP","Haptoglobin","HPT_HUMAN"
0.134269714355494,18.8670310974121,3.40598452818608,0.00995628013669894,0.466831098442523,-2.40872280518671,"K1C18_HUMAN",55,4.13408870333899,0.00310933106827782,0.299354690471763,0.000655889511126162,"Non-significant",0.523813932674317,"KRT18","Keratin, type I cytoskeletal 18","K1C18_HUMAN"
-0.471014380455016,6.7690047621727,-4.00898653207219,0.0042956905926784,0.371902489184955,-1.62907781643756,"VIP1_HUMAN",16,-4.12914151399101,0.00313093991511011,0.299354690471763,0.137134552001955,"Non-significant",0.523813932674317,"PPIP5K1","Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1","VIP1_HUMAN"
-0.150247335433924,14.2392896413803,-3.95522691319304,0.0046201252679569,0.376229517962565,-1.69616506015061,"ASGR1_HUMAN",20,-4.11223858696754,0.00320599609366784,0.30081097334761,-0.0258736610412509,"Non-significant",0.521706325070455,"ASGR1","Asialoglycoprotein receptor 1","ASGR1_HUMAN"
-0.16495966911315,13.1513320207596,-3.72139718422705,0.00637279147974415,0.417674809321619,-1.99364513802994,"C4BPA_HUMAN",30,-4.1090879671539,0.00322019868109291,0.30081097334761,-0.0104353427887247,"Non-significant",0.521706325070455,"C4BPA","C4b-binding protein alpha chain","C4BPA_HUMAN"
-0.490804076194759,6.55889528989792,-4.07718187135294,0.00391911926826244,0.35891470143901,-1.544695215252,"RSBN1_HUMAN",10,-4.09456741824309,0.00328653441176528,0.303518922322914,0.0552072525024432,"Non-significant",0.51781422846267,"RSBN1","Lysine-specific demethylase 9","RSBN1_HUMAN"
0.39905786514282,7.68250072002411,4.3993705935742,0.00256449433882183,0.302052833211667,-1.15711027209095,"NDK6_HUMAN",7,4.08305285767245,0.00334018053320157,0.304931433565037,-0.0441830158233252,"Non-significant",0.515797804495899,"NME6","Nucleoside diphosphate kinase 6","NDK6_HUMAN"
-0.191334247589127,13.0373902320862,-3.98622033491103,0.00442997390680158,0.375024978547671,-1.65742730729274,"IC1_HUMAN",18,-4.07036822533154,0.00340036809955802,0.304931433565037,-0.04353976249695,"Non-significant",0.515797804495899,"SERPING1","Plasma protease C1 inhibitor","IC1_HUMAN"
-0.178205490112303,12.2929313182831,-3.62617746475622,0.00728099075379327,0.4244054903279,-2.11734650320174,"PCSK6_HUMAN",41,-4.06031570359722,0.00344889312690619,0.304931433565037,0.0471541881561244,"Non-significant",0.515797804495899,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN"
0.229585409164429,7.91798603534698,3.88905578985025,0.00505625183889814,0.387819148795998,-1.77941943553638,"M4K3_HUMAN",21,4.05489728016532,0.00347535640373062,0.304931433565037,0.0323891639709259,"Non-significant",0.515797804495899,"MAP4K3","Mitogen-activated protein kinase kinase kinase kinase 3","M4K3_HUMAN"
