"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa02010","Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","2/21","45/9521",0.0444444444444444,20.1502645502646,6.05389421195314,0.00433256543538479,0.0231919679188244,0.0152914074190051,"5244/8647",2,"Downres_DEq_MS_CM_vs_DM"
"hsa05332","Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","2/21","45/9521",0.0444444444444444,20.1502645502646,6.05389421195314,0.00433256543538479,0.0231919679188244,0.0152914074190051,"3123/3122",2,"Downres_DEq_MS_CM_vs_DM"
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecule (CAM) interaction","3/21","160/9521",0.01875,8.50089285714286,4.49860798370304,0.00495951024545471,0.0242313540578817,0.0159767169612407,"3689/3123/3122",3,"Downres_DEq_MS_CM_vs_DM"
"hsa04672","Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","2/21","50/9521",0.04,18.1352380952381,5.71141274240765,0.00532557232041356,0.0242313540578817,0.0159767169612407,"3123/3122",2,"Downres_DEq_MS_CM_vs_DM"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","2/21","50/9521",0.04,18.1352380952381,5.71141274240765,0.00532557232041356,0.0242313540578817,0.0159767169612407,"3043/3689",2,"Downres_DEq_MS_CM_vs_DM"
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","2/21","54/9521",0.037037037037037,16.7918871252205,5.47130646210306,0.00618823790883373,0.0268156976049461,0.0176806797395249,"3123/3122",2,"Downres_DEq_MS_CM_vs_DM"
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","2/21","56/9521",0.0357142857142857,16.1921768707483,5.36068182585645,0.00664197131284613,0.0274736086122272,0.0181144672168531,"3689/3310",2,"Downres_DEq_MS_CM_vs_DM"
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","2/21","66/9521",0.0303030303030303,13.7388167388167,4.88243657109802,0.00912959128558913,0.0361214263908092,0.0238163250928412,"3123/3122",2,"Downres_DEq_MS_CM_vs_DM"
"hsa05230","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","2/21","71/9521",0.028169014084507,12.7712944332663,4.68062461047055,0.0105069422601692,0.0398388227364748,0.026267355650423,"2645/27165",2,"Downres_DEq_MS_CM_vs_DM"
"hsa05166","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","3/21","224/9521",0.0133928571428571,6.07206632653061,3.61163486386507,0.0124979535447034,0.0440303259582056,0.0290309841482674,"3689/3123/3122",3,"Downres_DEq_MS_CM_vs_DM"
"hsa05133","Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","2/21","78/9521",0.0256410256410256,11.6251526251526,4.42989877585085,0.0125800931309159,0.0440303259582056,0.0290309841482674,"3689/713",2,"Downres_DEq_MS_CM_vs_DM"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","3/21","238/9521",0.0126050420168067,5.71488595438175,3.46323382493888,0.0147086962433641,0.0495737540054125,0.0326859916519203,"731/713/1536",3,"Downres_DEq_MS_CM_vs_DM"
