"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05226","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","2/3","150/9521",0.0133333333333333,42.3155555555556,9.05466753751091,0.000732072700754484,0.00264672437965083,0.00053349427585347,"1643/1026",2,"Upres_DEq_MS_BM2_vs_B2"
"hsa05161","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","2/3","163/9521",0.0122699386503067,38.9406952965235,8.67388816870698,0.000864130970711776,0.00290101111596096,0.000584750280932781,"1643/1026",2,"Upres_DEq_MS_BM2_vs_B2"
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","2/3","170/9521",0.0117647058823529,37.3372549019608,8.48699212003012,0.000939717218155152,0.00294444728355281,0.000593505611466412,"1643/1026",2,"Upres_DEq_MS_BM2_vs_B2"
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","2/3","201/9521",0.00995024875621891,31.5787728026534,7.77886753509843,0.0013119957872046,0.00377238449744521,0.000760391052116616,"1643/1026",2,"Upres_DEq_MS_BM2_vs_B2"
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","2/3","205/9521",0.00975609756097561,30.9626016260163,7.69924185006616,0.00136447949907593,0.00377238449744521,0.000760391052116616,"1643/1026",2,"Upres_DEq_MS_BM2_vs_B2"
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","1/3","41/9521",0.024390243902439,77.4065040650407,8.70410938638481,0.0128646044611821,0.0335909116486421,0.00677084445325373,"1026",1,"Upres_DEq_MS_BM2_vs_B2"
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","1/3","58/9521",0.0172413793103448,54.7183908045977,7.28498769365085,0.0181661838305001,0.0434220049387975,0.00875247579953365,"50484",1,"Upres_DEq_MS_BM2_vs_B2"
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","1/3","59/9521",0.0169491525423729,53.7909604519774,7.22104994254885,0.0184774489101266,0.0434220049387975,0.00875247579953365,"50484",1,"Upres_DEq_MS_BM2_vs_B2"
"hsa03420","Genetic Information Processing","Replication and repair","hsa03420","Nucleotide excision repair","1/3","63/9521",0.0158730158730159,50.3756613756614,6.98055249087126,0.019721851371564,0.0441393816411195,0.00889707580672061,"1643",1,"Upres_DEq_MS_BM2_vs_B2"
"hsa05211","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","1/3","70/9521",0.0142857142857143,45.3380952380952,6.6098776647119,0.0218970240002896,0.0467800058188005,0.0094293404785936,"1026",1,"Upres_DEq_MS_BM2_vs_B2"
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/3","75/9521",0.0133333333333333,42.3155555555556,6.377148193512,0.0234487471110296,0.0479170049660171,0.00965852283749504,"1026",1,"Upres_DEq_MS_BM2_vs_B2"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","1/3","81/9521",0.0123456790123457,39.1810699588477,6.12647771622289,0.0253086474343567,0.0485487570438775,0.00978586368185661,"50484",1,"Upres_DEq_MS_BM2_vs_B2"
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","1/3","85/9521",0.0117647058823529,37.3372549019608,5.97411892196861,0.0265472680970985,0.0485487570438775,0.00978586368185661,"50484",1,"Upres_DEq_MS_BM2_vs_B2"
"hsa04012","Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","1/3","86/9521",0.0116279069767442,36.9031007751938,5.93767582137907,0.026856759215762,0.0485487570438775,0.00978586368185661,"1026",1,"Upres_DEq_MS_BM2_vs_B2"
