"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","11/219","88/9521",0.125,5.43436073059361,6.4120928498299,5.0176803916195e-06,0.000127266620841985,0.00010371473345357,"2266/2244/2243/100293534/727/2162/10544/5648/1604/7035/732",11,"Downres_DEq_MS_BD_vs_D"
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","7/219","39/9521",0.179487179487179,7.80318463880108,6.53201163951255,2.54432619998156e-05,0.000591555841495712,0.000482082858943874,"3105/3134/3133/3106/3107/958/3122",7,"Downres_DEq_MS_BD_vs_D"
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","9/219","70/9521",0.128571428571429,5.58962818003914,5.91343742953359,2.94180916272215e-05,0.000631357504922676,0.000514518849512538,"3105/3134/3133/3106/1604/3107/958/5880/3122",9,"Downres_DEq_MS_BD_vs_D"
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","16/219","214/9521",0.0747663551401869,3.25045875474758,5.10887705549233,3.29238532233856e-05,0.000653148543350417,0.000532277250947708,"6890/25939/6891/3105/3134/3133/3106/6892/3107/684/60489/5880/567/3710/59345/5600",16,"Downres_DEq_MS_BD_vs_D"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","10/219","89/9521",0.112359550561798,4.88481863424145,5.64958073835088,3.51155130833557e-05,0.000653148543350417,0.000532277250947708,"7057/7060/2335/375790/3675/3339/1291/3911/3915/1311",10,"Downres_DEq_MS_BD_vs_D"
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","15/219","196/9521",0.076530612244898,3.32715963097568,5.0510556584043,4.45336222501648e-05,0.000776555037987248,0.000632846210923394,"6772/3105/3134/6773/7098/3133/3106/3459/3107/3717/148022/3710/59345/5600/1026",15,"Downres_DEq_MS_BD_vs_D"
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","7/219","54/9521",0.12962962962963,5.63563335024522,5.24145828853675,0.00021866945154438,0.0035887515871107,0.00292461929000532,"3105/3134/3133/3106/3107/958/3122",7,"Downres_DEq_MS_BD_vs_D"
"hsa05163","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","15/219","227/9521",0.066079295154185,2.87278981352966,4.38180449997432,0.000231874078438233,0.0035940482157926,0.00292893572764083,"6890/6891/3105/3134/3133/3106/6892/3107/4193/5880/567/3710/59345/5600/1026",15,"Downres_DEq_MS_BD_vs_D"
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","13/219","182/9521",0.0714285714285714,3.10534898891063,4.40009412060252,0.000286084900171526,0.00420093090251872,0.00342350905468419,"6772/3929/972/11151/8767/3606/3459/3717/527/3122/5600/9902/3656",13,"Downres_DEq_MS_BD_vs_D"
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","7/219","59/9521",0.11864406779661,5.15803730361427,4.9155857804763,0.000382201733815825,0.00533171418673076,0.00434503023706411,"9027/50484/2950/2940/6240/2878/221357",7,"Downres_DEq_MS_BD_vs_D"
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","6/219","44/9521",0.136363636363636,5.92839352428394,5.02746018877625,0.00047019127502902,0.00624682693967127,0.0050907927521939,"3105/3134/3133/3106/3107/3122",6,"Downres_DEq_MS_BD_vs_D"
"hsa05332","Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","6/219","45/9521",0.133333333333333,5.79665144596651,4.94862170907967,0.000532256150916945,0.00674997573208307,0.0055008291195244,"3105/3134/3133/3106/3107/3122",6,"Downres_DEq_MS_BD_vs_D"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","6/219","50/9521",0.12,5.21698630136986,4.58713623006932,0.000943864588222606,0.0114016550319141,0.00929167133330862,"7057/7060/3606/958/1311/3040",6,"Downres_DEq_MS_BD_vs_D"
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","11/219","157/9521",0.0700636942675159,3.04601111014164,3.96624443160255,0.000980787529627021,0.0114016550319141,0.00929167133330862,"3105/3134/3133/3106/3107/4193/7048/3710/5600/11200/1026",11,"Downres_DEq_MS_BD_vs_D"
"hsa05161","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","11/219","163/9521",0.0674846625766871,2.93388800179287,3.82107854280185,0.00133199494833034,0.0148023241145478,0.0120630145585449,"6772/64135/23586/3339/6773/7098/3717/148022/7048/5600/1026",11,"Downres_DEq_MS_BD_vs_D"
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","12/219","189/9521",0.0634920634920635,2.76031021236501,3.75046493668213,0.00137942805368546,0.0148023241145478,0.0120630145585449,"6772/115361/4939/6773/4940/834/8767/3606/728358/148022/3710/5600",12,"Downres_DEq_MS_BD_vs_D"
"hsa05166","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","13/219","224/9521",0.0580357142857143,2.52309605348989,3.53942122190182,0.00198372419735033,0.0198610619568443,0.0161855852959003,"3105/3134/8829/3133/3106/3107/958/6513/567/7048/3122/11200/1026",13,"Downres_DEq_MS_BD_vs_D"
"hsa00534","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","4/219","24/9521",0.166666666666667,7.24581430745814,4.70060582124496,0.00201546428186738,0.0198610619568443,0.0161855852959003,"2131/2132/64132/2135",4,"Downres_DEq_MS_BD_vs_D"
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","6/219","58/9521",0.103448275862069,4.49740198393954,4.09918475414546,0.00206441145787988,0.0198610619568443,0.0161855852959003,"51251/129607/4907/50484/6240/1633",6,"Downres_DEq_MS_BD_vs_D"
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","12/219","204/9521",0.0588235294117647,2.5573462261617,3.44996409145336,0.00262242303309852,0.0243885342078162,0.0198752061455887,"7057/2335/3339/7078/2719/4193/3549/967/3481/3710/5600/1026",12,"Downres_DEq_MS_BD_vs_D"
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","7/219","83/9521",0.0843373493975904,3.66655663750894,3.74371031649315,0.00292309510157112,0.02630785591414,0.021439339284868,"25939/23586/197259/11277/834/3606/661",7,"Downres_DEq_MS_BD_vs_D"
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","7/219","85/9521",0.0823529411764706,3.58028471662638,3.66636324747164,0.00334359793858619,0.0291519945270484,0.0237571432478493,"51251/129607/4907/50484/6240/2766/1633",7,"Downres_DEq_MS_BD_vs_D"
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","10/219","159/9521",0.0628930817610063,2.7342695499842,3.38363264762226,0.00365038239207425,0.0302688586636786,0.0246673211520641,"3434/4599/6772/23586/4939/6773/4940/7098/148022/1026",10,"Downres_DEq_MS_BD_vs_D"
"hsa00561","Metabolism","Lipid metabolism","hsa00561","Glycerolipid metabolism","6/219","65/9521",0.0923076923076923,4.01306638566913,3.73993462758732,0.00368867811672069,0.0302688586636786,0.0246673211520641,"231/8611/1606/9388/84649/4023",6,"Downres_DEq_MS_BD_vs_D"
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecule (CAM) interaction","10/219","160/9521",0.0625,2.7171803652968,3.3609894305491,0.00381738607851555,0.0304300204544525,0.0247986584348679,"5792/3105/3134/3133/3106/3107/958/4756/5802/3122",10,"Downres_DEq_MS_BD_vs_D"
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","8/219","112/9521",0.0714285714285714,3.10534898891063,3.43885399503072,0.00422582820558164,0.0327501685932577,0.0266894412984104,"6772/3911/3915/3459/958/3717/3122/5600",8,"Downres_DEq_MS_BD_vs_D"
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","6/219","72/9521",0.0833333333333333,3.62290715372907,3.42774578404893,0.00611157075760082,0.0460845470640711,0.0375561673866793,"64135/23586/9636/79132/64343/5600",6,"Downres_DEq_MS_BD_vs_D"
