"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","8/130","39/9521",0.205128205128205,15.0232741617357,10.3244275939452,4.19547428461082e-08,6.08704660251845e-07,4.46230859959059e-07,"10840/27232/6470/1491/635/875/10841/23743",8,"Upres_DEq_MS_BDM_vs_B2"
"hsa04910","Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","13/130","138/9521",0.0942028985507246,6.89927536231884,8.21299547313066,4.34789043037032e-08,6.08704660251845e-07,4.46230859959059e-07,"5313/2194/5261/5257/5256/2203/32/2998/5105/2538/810/5507/90673",13,"Upres_DEq_MS_BDM_vs_B2"
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","10/130","79/9521",0.126582278481013,9.27069133398247,8.68475538738158,1.03145963687787e-07,1.33296322304217e-06,9.77172287568509e-07,"126/2944/127/130/125/124/1571/1559/1548/1555",10,"Upres_DEq_MS_BDM_vs_B2"
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","9/130","63/9521",0.142857142857143,10.4626373626374,8.86578197155557,1.586036570767e-07,1.9032438849204e-06,1.39523517879503e-06,"3248/247/1571/1559/1558/8529/1557/4051/1555",9,"Upres_DEq_MS_BDM_vs_B2"
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","11/130","117/9521",0.094017094017094,6.88566732412886,7.53644547645972,5.11016452586508e-07,5.72338426896889e-06,4.19571403176291e-06,"230/26007/48/5313/6470/26227/5211/229/2203/9104/414328",11,"Upres_DEq_MS_BDM_vs_B2"
"hsa00030","Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","6/130","31/9521",0.193548387096774,14.1751861042184,8.64447712219777,3.21155291263744e-06,3.37213055826931e-05,2.4720505972275e-05,"230/5211/229/2203/9104/414328",6,"Upres_DEq_MS_BDM_vs_B2"
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","6/130","41/9521",0.146341463414634,10.7178236397749,7.33653515519291,1.75376127796127e-05,0.000173312879233819,0.000127052674626296,"27232/6470/1491/635/875/26227",6,"Upres_DEq_MS_BDM_vs_B2"
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","6/130","42/9521",0.142857142857143,10.4626373626374,7.23085762753683,2.0233227891048e-05,0.000188843460316448,0.000138437875044012,"64577/316/1644/125061/23498/130013",6,"Upres_DEq_MS_BDM_vs_B2"
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","10/130","144/9521",0.0694444444444444,5.08600427350427,5.81275923262764,2.59807021261268e-05,0.000229724103009963,0.000168406767244146,"126/2194/127/130/125/2168/124/1571/32/79602",10,"Upres_DEq_MS_BDM_vs_B2"
"hsa04152","Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","9/130","122/9521",0.0737704918032787,5.40283732660782,5.75845477409287,4.15104082113294e-05,0.000348687428975167,0.000255616724248713,"2194/5211/2203/32/5207/2998/5105/2538/79602",9,"Upres_DEq_MS_BDM_vs_B2"
"hsa03320","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","7/130","76/9521",0.0921052631578947,6.74564777327935,5.91669311336405,7.52218834916258e-05,0.000601775067933006,0.000441150895665174,"1582/116519/2168/123/5105/345/10998",7,"Upres_DEq_MS_BDM_vs_B2"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","7/130","81/9521",0.0864197530864197,6.3292497625831,5.66704703107325,0.0001130753300817,0.00086348433880571,0.000633005436342532,"1806/51733/7498/2944/1807/1571/1548",7,"Upres_DEq_MS_BDM_vs_B2"
"hsa00071","Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","5/130","43/9521",0.116279069767442,8.51610017889088,5.81169301133028,0.000278969691561155,0.00203769166009887,0.00149379651774165,"126/127/130/125/124",5,"Upres_DEq_MS_BDM_vs_B2"
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","6/130","71/9521",0.0845070422535211,6.18916576381365,5.16351025975004,0.000399861745377745,0.00279903221764421,0.00205192211443843,"2944/1571/1559/1558/1557/1548",6,"Upres_DEq_MS_BDM_vs_B2"
"hsa00591","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","4/130","30/9521",0.133333333333333,9.7651282051282,5.65714282594385,0.000690625231940549,0.00456686972709014,0.00334789322098713,"1571/1559/1558/1557",4,"Upres_DEq_MS_BDM_vs_B2"
"hsa04931","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","7/130","109/9521",0.0642201834862385,4.70338743824982,4.57515349312388,0.00070677745776395,0.00456686972709014,0.00334789322098713,"32/2998/5105/2538/10998/5507/90673",7,"Upres_DEq_MS_BDM_vs_B2"
"hsa01240","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","8/130","154/9521",0.051948051948052,3.8045954045954,4.12823630143439,0.00119922838384351,0.00733823065284502,0.00537952998986759,"122622/6470/554235/125061/55191/23498/9104/8630",8,"Upres_DEq_MS_BDM_vs_B2"
"hsa00360","Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","3/130","16/9521",0.1875,13.7322115384615,5.99683371257321,0.00122303844214084,0.00733823065284502,0.00537952998986759,"1644/6898/4282",3,"Upres_DEq_MS_BDM_vs_B2"
"hsa00430","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","3/130","17/9521",0.176470588235294,12.9244343891403,5.78952942141272,0.00147037208425362,0.0085180175915382,0.00624441139229304,"2326/570/1036",3,"Upres_DEq_MS_BDM_vs_B2"
"hsa00760","Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","4/130","38/9521",0.105263157894737,7.70931174089069,4.87563430930468,0.00170991659779747,0.0095755329476658,0.00701965761201065,"316/554235/55191/54981",4,"Upres_DEq_MS_BDM_vs_B2"
"hsa00770","Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","3/130","21/9521",0.142857142857143,10.4626373626374,5.10733413796483,0.00276351609703032,0.0146136078527176,0.0107129832003005,"1806/51733/1807",3,"Upres_DEq_MS_BDM_vs_B2"
"hsa05230","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","5/130","71/9521",0.0704225352112676,5.15763813651138,4.13708255841631,0.00278354435289859,0.0146136078527176,0.0107129832003005,"3939/5211/27165/5163/9123",5,"Upres_DEq_MS_BDM_vs_B2"
"hsa00340","Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","3/130","22/9521",0.136363636363636,9.98706293706294,4.96505895589925,0.00316818747884591,0.016128954437761,0.0118238575765541,"10841/131669/443",3,"Upres_DEq_MS_BDM_vs_B2"
"hsa00220","Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","3/130","23/9521",0.130434782608696,9.55284280936455,4.83161761308842,0.00360737457321514,0.0173153979514327,0.0126936187989826,"383/27165/162417",3,"Upres_DEq_MS_BDM_vs_B2"
"hsa04964","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","3/130","23/9521",0.130434782608696,9.55284280936455,4.83161761308842,0.00360737457321514,0.0173153979514327,0.0126936187989826,"27165/10991/5105",3,"Upres_DEq_MS_BDM_vs_B2"
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","6/130","110/9521",0.0545454545454545,3.99482517482517,3.71692810792365,0.00388305498784593,0.0181209232766144,0.0132841354847361,"230/3939/7018/5211/229/5163",6,"Upres_DEq_MS_BDM_vs_B2"
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","4/130","51/9521",0.0784313725490196,5.74419306184012,3.99674723024597,0.00505132385560424,0.0229357407497706,0.0168137949105461,"55908/345/344/4018",4,"Upres_DEq_MS_BDM_vs_B2"
"hsa00410","Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","3/130","31/9521",0.0967741935483871,7.08759305210918,3.99417954721406,0.00845788666718955,0.0364339733355857,0.0267091157911249,"1806/51733/1807",3,"Upres_DEq_MS_BDM_vs_B2"
"hsa04981","Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","3/130","31/9521",0.0967741935483871,7.08759305210918,3.99417954721406,0.00845788666718955,0.0364339733355857,0.0267091157911249,"6470/635/23743",3,"Upres_DEq_MS_BDM_vs_B2"
"hsa00052","Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","3/130","32/9521",0.09375,6.86610576923077,3.91064942837612,0.00924104969084245,0.0378657645868666,0.0277587371971391,"2582/5211/2538",3,"Upres_DEq_MS_BDM_vs_B2"
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","3/130","32/9521",0.09375,6.86610576923077,3.91064942837612,0.00924104969084245,0.0378657645868666,0.0277587371971391,"48/6470/125061",3,"Upres_DEq_MS_BDM_vs_B2"
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","4/130","61/9521",0.0655737704918033,4.80252206809584,3.5053010468814,0.00950339757424699,0.038013590296988,0.0278671056688446,"7018/4495/4496/4494",4,"Upres_DEq_MS_BDM_vs_B2"
"hsa00140","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","4/130","64/9521",0.0625,4.57740384615385,3.37843441240418,0.0112151615373463,0.0438173753087019,0.032121760094725,"1109/6718/1571/8630",4,"Upres_DEq_MS_BDM_vs_B2"
