"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","7/182","81/9521",0.0864197530864197,4.52089268755935,4.44235520562103,0.000877691948111164,0.00672897160218559,0.00506426543159658,"1806/1890/7498/51733/1807/3251/10",7,"Upres_DEq_MS_BDM_vs_D"
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","7/182","83/9521",0.0843373493975904,4.41195551436515,4.35819241282202,0.00101502669426572,0.00739635421399108,0.00556654169168919,"23586/25939/103/11277/834/197259/3665",7,"Upres_DEq_MS_BDM_vs_D"
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","5/182","41/9521",0.121951219512195,6.37965692843742,4.81888232212025,0.00103620421355431,0.00739635421399108,0.00556654169168919,"875/635/26227/1491/27232",5,"Upres_DEq_MS_BDM_vs_D"
"hsa03050","Genetic Information Processing","Folding, sorting and degradation","hsa03050","Proteasome","5/182","46/9521",0.108695652173913,5.68621595795509,4.44749619912,0.00175500481208551,0.01210953320339,0.00911370919960195,"5698/5721/5696/5699/5720",5,"Upres_DEq_MS_BDM_vs_D"
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","11/182","214/9521",0.0514018691588785,2.6889955838554,3.48846623870094,0.00266179559137711,0.0175629783346342,0.0132180055607723,"25939/6890/6891/3105/684/3106/3134/3107/6892/567/55080",11,"Upres_DEq_MS_BDM_vs_D"
"hsa00410","Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","4/182","31/9521",0.129032258064516,6.75008862105636,4.47637291519049,0.00271504979086133,0.0175629783346342,0.0132180055607723,"1806/51733/55748/1807",4,"Upres_DEq_MS_BDM_vs_D"
"hsa00430","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","3/182","17/9521",0.176470588235294,9.23173884938591,4.74205745277424,0.0038348676356459,0.0240550788054152,0.0181040003213906,"2326/570/1036",3,"Upres_DEq_MS_BDM_vs_D"
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","10/182","196/9521",0.0510204081632653,2.66904014352994,3.29590267063372,0.00434290290173592,0.0264406147252746,0.0198993693330315,"6772/5610/6773/10379/3105/7098/3106/3134/3107/3665",10,"Upres_DEq_MS_BDM_vs_D"
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","9/182","168/9521",0.0535714285714286,2.80249215070644,3.29045939858526,0.00489532002504345,0.0282585091924789,0.0212675278946701,"6772/5610/6773/10616/10379/7098/834/197259/7128",9,"Upres_DEq_MS_BDM_vs_D"
"hsa04910","Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","8/182","138/9521",0.0579710144927536,3.03264851090938,3.35764635246191,0.00491452333782242,0.0282585091924789,0.0212675278946701,"5105/5257/5256/10580/5261/2998/51422/2308",8,"Upres_DEq_MS_BDM_vs_D"
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","4/182","39/9521",0.102564102564103,5.36545505776275,3.81343044978356,0.00630445487538444,0.0352708691676913,0.0265450731595134,"3105/3106/3134/3107",4,"Upres_DEq_MS_BDM_vs_D"
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","5/182","63/9521",0.0793650793650794,4.15184022326879,3.50379585071149,0.00693668335096416,0.0376414619915552,0.0283291959051623,"1558/247/1573/3248/8529",5,"Upres_DEq_MS_BDM_vs_D"
"hsa00770","Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","3/182","21/9521",0.142857142857143,7.47331240188383,4.14551405356212,0.00709186965058287,0.0376414619915552,0.0283291959051623,"1806/51733/1807",3,"Upres_DEq_MS_BDM_vs_D"
"hsa04964","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","3/182","23/9521",0.130434782608696,6.82345914954611,3.90330824716253,0.0091832412268331,0.0475232733488613,0.0357663079360868,"5105/27165/10991",3,"Upres_DEq_MS_BDM_vs_D"
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","4/182","44/9521",0.0909090909090909,4.75574425574426,3.48570709245982,0.00966564964153036,0.0487997433121167,0.036726987084634,"3105/3106/3134/3107",4,"Upres_DEq_MS_BDM_vs_D"
