"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-983168","R-HSA-983168","Antigen processing: Ubiquitination & Proteasome degradation","6/39","309/10955",0.000713679210468602,0.0137128362582896,0.00751241274177476,"151636/9246/57674/5698/5696/6737",6
"R-HSA-196849","R-HSA-196849","Metabolism of water-soluble vitamins and cofactors","4/39","124/10955",0.000946788371787349,0.0168968829788733,0.00925675451787228,"54625/84875/10560/2356",4
"R-HSA-9705671","R-HSA-9705671","SARS-CoV-2 activates/modulates innate and adaptive immune responses","4/39","126/10955",0.00100501906194042,0.0168968829788733,0.00925675451787228,"9636/6772/64135/3106",4
"R-HSA-9694631","R-HSA-9694631","Maturation of nucleoprotein","2/39","15/10955",0.00125933066429651,0.0199270558056331,0.010916798328267,"54625/84875",2
"R-HSA-9678108","R-HSA-9678108","SARS-CoV-1 Infection","4/39","142/10955",0.00156499247910343,0.0233879431599347,0.0128128039224843,"54625/684/84875/64135",4
"R-HSA-453279","R-HSA-453279","Mitotic G1 phase and G1/S transition","4/39","149/10955",0.0018674031378896,0.0260360556113136,0.0142635405422967,"5698/4176/7153/5696",4
"R-HSA-68949","R-HSA-68949","Orc1 removal from chromatin","3/39","71/10955",0.00201707760331379,0.0260360556113136,0.0142635405422967,"5698/4176/5696",3
"R-HSA-197264","R-HSA-197264","Nicotinamide salvaging","2/39","19/10955",0.00203255452727727,0.0260360556113136,0.0142635405422967,"54625/84875",2
"R-HSA-8939902","R-HSA-8939902","Regulation of RUNX2 expression and activity","3/39","73/10955",0.00218424348243102,0.026707340762452,0.0146312960545618,"6772/5698/5696",3
"R-HSA-168928","R-HSA-168928","DDX58/IFIH1-mediated induction of interferon-alpha/beta","3/39","82/10955",0.00304226881255013,0.0355813178511298,0.0194927978836164,"9636/9246/64135",3
"R-HSA-912694","R-HSA-912694","Regulation of IFNA/IFNB signaling","2/39","26/10955",0.00380281312175542,0.0426231970730087,0.0233506068879719,"6772/11274",2
"R-HSA-69052","R-HSA-69052","Switching of origins to a post-replicative state","3/39","92/10955",0.00420966991576828,0.0452960482936667,0.0248148963455815,"5698/4176/5696",3
"R-HSA-196854","R-HSA-196854","Metabolism of vitamins and cofactors","4/39","191/10955",0.00457221087600607,0.0470126365663669,0.0257553086256755,"54625/84875/10560/2356",4
"R-HSA-9683701","R-HSA-9683701","Translation of Structural Proteins","2/39","29/10955",0.00471874047320412,0.0470126365663669,0.0257553086256755,"54625/84875",2
"R-HSA-9711123","R-HSA-9711123","Cellular response to chemical stress","4/39","199/10955",0.00528606604631116,0.0496881343729456,0.0272210479836133,"85441/5698/5696/6737",4
"R-HSA-196807","R-HSA-196807","Nicotinate metabolism","2/39","31/10955",0.00538029856008549,0.0496881343729456,0.0272210479836133,"54625/84875",2
"R-HSA-9705683","R-HSA-9705683","SARS-CoV-2-host interactions","4/39","203/10955",0.00566960744351381,0.0496881343729456,0.0272210479836133,"9636/6772/64135/3106",4
"R-HSA-5656169","R-HSA-5656169","Termination of translesion DNA synthesis","2/39","32/10955",0.00572614187941009,0.0496881343729456,0.0272210479836133,"9636/9246",2
