CTRL_1;CTRL_2;CTRL_3;CTRL_4;CTRL.myr_1;CTRL.myr_2;CTRL.myr_3;CTRL.myr_4;HBV_1;HBV_2;HBV_3;HBV_4;HBV.myr_1;HBV.myr_2;HBV.myr_3;HBV.myr_4;Protein_Names;Peptides;Genes;Protein.Ids;First.Protein.Description
16.261033433878975;15.565786362957873;15.88595846708903;15.543554484955111;16.471260824552548;16.5844061786485;16.54227014312289;16.92351319630841;16.59288912699648;16.808562029957525;16.721673310670628;16.714446772467436;16.752524386180564;16.984084627831212;17.02552891278743;16.976351551879535;"A0A0A0MSJ8_HUMAN;T1ECW5_HUMAN";1;PPP6R2;T1ECW5;Serine/threonine-protein phosphatase 6 regulatory subunit 2 (Fragment)
20.487698746271125;20.501506788563784;20.564916075363666;20.638563185032826;20.584674458355767;20.64654816327725;20.57329030056965;20.699231841516315;20.762083522779623;20.67644437552355;20.690076430019992;20.774861040085913;20.722599101635442;20.668580328993045;20.7657458042197;20.779164671586816;HARS1_HUMAN;25;HARS1;SYH_HUMAN;Histidine--tRNA ligase, cytoplasmic
19.367401952868704;19.246362527978487;19.16701870315554;19.104926303807776;19.18428940020035;19.267614250027634;19.113884573072962;19.25805299466579;19.46149743290012;19.4160779630033;19.13319992145679;19.224647071009798;19.17834876005054;19.242625205643275;19.409397151779647;19.286632208208975;SUMO1_HUMAN;4;SUMO1;SUMO1_HUMAN;Small ubiquitin-related modifier 1
24.80918522835559;24.86010470982978;24.843811241708192;24.974239169146074;25.102747368979816;25.24093759812378;25.091330943201523;25.256296380983045;25.23536392699734;25.226744235560005;25.23112828763022;25.344272200574082;25.43448468556505;25.324517891524412;25.41028480708484;25.353515559665997;SODC_HUMAN;13;SOD1;SODC_HUMAN;Superoxide dismutase [Cu-Zn]
17.37472536927713;17.10238584211763;17.218402414860133;17.222691148840237;16.77320361131071;17.252443689737888;17.154926860747025;17.440796187711026;17.24186215063598;17.223407842581288;17.130449904182736;16.944712061043486;16.754939682030045;17.048710362021247;17.1696999541465;16.72912945963647;S4R341_HUMAN;1;NOLC1;S4R341;Nucleolar and coiled-body phosphoprotein 1
24.607418366179733;24.08456317481661;24.821008039707714;25.0044332576362;24.782492977942194;24.710754734541915;25.102447037349002;24.723736760425332;24.353693902180694;24.02110061767484;24.111079619595685;24.14913277327091;24.20216478607088;23.98318429016808;24.00756319965462;24.085997857637587;RS27A_HUMAN;16;RPS27A;RS27A_HUMAN;Ubiquitin-40S ribosomal protein S27a
22.763093198696193;22.77621533814866;22.757307394921312;22.94766012189768;23.022835106809705;23.14877756739151;23.179152832380314;23.498858456244864;23.363525757010905;23.496605129748747;23.253972675037563;23.373954778777637;23.575597872117232;23.558369794556956;23.47464370845843;23.604186257811637;RET4_HUMAN;12;RBP4;RETBP_HUMAN;Retinol-binding protein 4
20.811932806963753;20.78990770634957;20.852471598548806;20.8760072609708;20.885131816559426;20.865390447501476;20.784510245181206;20.98575717929232;20.805680903989728;20.947743937670605;20.86207127248339;20.844969283228533;20.826537625825875;20.877198744215907;20.912982868924143;20.867420525993033;RASN_HUMAN;13;NRAS;RASH_HUMAN;GTPase NRas
17.993988738987245;17.82339212074782;17.89436187656165;17.94753421075526;17.77769838264552;17.999614707417667;18.011369228781415;18.115150360441998;17.75421551775639;17.785050102441982;17.731776430741814;18.043219573139634;17.64780972579406;17.560265654174774;17.82133178995347;17.77927049473833;R4GN18_HUMAN;1;CD46;R4GN18;Membrane cofactor protein (Fragment)
20.683109414982223;20.711576237710116;20.446271578865048;20.557016754113487;20.389477997713264;20.439429159788745;20.508555003770706;20.355297321305216;20.380099551229964;20.400610556550255;20.380099551229964;20.363309186115092;20.265026652522373;20.40044378425123;20.360664935861074;20.301688200971064;S23IP_HUMAN;28;SEC23IP;Q9Y6Y8;SEC23-interacting protein
16.776163118764924;16.807493287749313;16.7142991883583;16.82434970163393;16.748205955407848;17.092757140919854;16.780988233207886;16.75112558336727;16.945889580031572;16.711277105034846;16.78164146238619;16.720164082580183;16.726231466301535;16.744912653913065;16.802478499937845;16.736111206587754;ZHX2_HUMAN;3;ZHX2;Q9Y6X8;Zinc fingers and homeoboxes protein 2
18.212923795517;18.099445414232353;18.159772810206004;18.220482248181227;18.111899779895673;17.90207475730514;18.109580731412947;18.162642102687066;18.10950931692699;18.09676661957517;18.081982669325676;18.03041389242253;17.977291105058775;17.806669187129053;17.99965324130664;17.77132826119484;ENPP4_HUMAN;5;ENPP4;Q9Y6X5;Bis(5'-adenosyl)-triphosphatase ENPP4
15.626299382535981;15.616278887524643;15.630341078318722;15.722316589866505;15.97455575118268;15.730825672270313;15.755437904705879;16.017152035667745;16.215478017941845;15.827151635724126;16.108710253872733;15.761873226652018;15.98346349669213;15.752532226112027;16.24910789589694;16.109485851395714;F169A_HUMAN;3;FAM169A;Q9Y6X4;Soluble lamin-associated protein of 75 kDa
18.596189756144412;18.537715121278563;18.708100458360434;18.681759998467093;18.526338760953777;18.496128191416055;18.67764394880979;18.393578994371413;18.49330820687152;18.44295159284828;18.419207206544996;18.40751673513926;18.24660144295497;18.31428672354661;18.27974205559063;18.41138685210987;PIAS3_HUMAN;1;PIAS3;Q9Y6X2;E3 SUMO-protein ligase PIAS3
19.25088128575113;19.354475388072117;19.442380643019227;19.357539118445814;19.286453981147872;19.368715327513005;19.25060375900341;19.31336579310823;19.276353898422602;19.290426149846738;19.408514262427964;19.377706202159715;19.29927287022235;19.240034296202843;19.30148056546345;19.309152130250343;WASF2_HUMAN;9;WASF2;Q9Y6W5;Wiskott-Aldrich syndrome protein family member 2
18.246666383876452;18.24433131316077;18.05654246361669;18.21803813556084;18.059951723500692;18.20107096431742;18.193077721413708;18.183475465123337;18.144971846759564;18.159620080719943;18.14505645836365;18.129413835759294;18.016541717840973;18.110518993402536;18.16362019605899;18.121351388258933;CAN7_HUMAN;13;CAPN7;Q9Y6W3;Calpain-7
17.1736868947596;16.852102743287322;16.710766083296154;16.80657479441852;16.88464752193668;16.94173540096048;16.864174051196933;16.495795704325396;16.882225100135678;16.60534495361993;17.0783384726701;16.536697987458986;16.5948829452949;16.894604639383815;16.61291168076354;16.952422756392938;DDX49_HUMAN;2;DDX49;Q9Y6V7;Probable ATP-dependent RNA helicase DDX49
17.362448998517674;17.252425209640013;17.183034391814818;17.455993375291925;17.30678264310947;17.784999000352002;17.339397698301653;17.511853008985863;17.443510176099448;17.458919206967593;17.317553936686163;17.339110585287163;17.440779969454145;17.661235315253492;17.470690645535957;17.603278609868397;M3K4_HUMAN;1;MAP3K4;Q9Y6R4;Mitogen-activated protein kinase kinase kinase 4
17.64395480813533;17.669950771374634;17.636773288860173;17.674054304939634;17.59118629412933;17.79778182985176;17.56028058334238;17.840064856247146;17.756745246913727;17.67510249456843;17.697524181787482;17.74882834468265;17.87366639231799;17.990569360082013;17.932975952992518;18.006775316551906;S4A4_HUMAN;4;SLC4A4;Q9Y6R1;Electrogenic sodium bicarbonate cotransporter 1
18.382252498275687;18.51826126618421;18.592800092064135;18.43431058346176;18.389185973532058;18.426973117295564;18.54169030379351;18.397524232973986;18.37311578954765;18.332207046876547;18.380621708841844;18.48543233060457;18.291971055006368;18.30576341187977;18.381090855285947;18.26333798059847;NUMBL_HUMAN;1;NUMBL;Q9Y6R0;Numb-like protein
23.496251586287812;23.401441524826513;23.517480531783708;23.54970148606622;23.4187976391284;23.272358689267616;23.394850974581548;23.199766387032497;23.063006598938937;23.12917766144004;23.190693389155687;23.070879247838107;22.94846063115528;22.887627080878474;22.981394471006897;22.94679314551375;SQOR_HUMAN;44;SQOR;Q9Y6N5;Sulfide:quinone oxidoreductase, mitochondrial
17.884432890180733;17.895385939898507;17.841613485008246;17.868798445364977;17.98049663618346;17.824181860017994;17.910724699450125;17.918711861859038;17.75056960756873;17.817552062255714;17.97498027240534;18.00678079420115;18.01082856321864;17.88494556863558;17.953241590706906;17.886649213371978;COX11_HUMAN;4;COX11;Q9Y6N1;Cytochrome c oxidase assembly protein COX11, mitochondrial
20.57907649987679;20.566366263162998;20.461249611368576;20.448451090315057;20.47318252561639;20.32278637692707;20.594685436690277;20.431503725382832;20.44233811643767;20.443906719876733;20.60184694217483;20.43903341296391;20.567081524014153;20.51350786303125;20.600050818865505;20.45776761841538;NDUB9_HUMAN;11;NDUFB9;Q9Y6M9;NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9
21.467521969923606;21.3822176625918;21.33926937454653;21.374321019801446;21.3670904906681;21.302960153248385;21.37990924438546;21.25858903585964;21.31151108014162;21.262396553179624;21.365831156696355;21.2784347113944;21.321740965627654;21.187329115251412;21.332915055871634;21.228025976695417;ZNT1_HUMAN;13;SLC30A1;Q9Y6M5;Zinc transporter 1
16.857519391018435;16.630494661505576;16.727747656815378;16.388990977715054;15.84587223609596;16.46542929635237;16.189272480361772;16.388639582509814;16.30369514268794;16.612839707591252;16.25413730937695;16.685980651862963;15.93333104273774;16.454646300762587;16.469072588216097;16.28855610938145;"KC1G1_HUMAN;KC1G2_HUMAN;KC1G3_HUMAN";2;"CSNK1G1;CSNK1G2;CSNK1G3";Q9Y6M4;Casein kinase I isoform gamma-2
21.506294988770076;21.57701200434032;21.48093216681193;21.419980745319908;21.16937088159495;21.27340634024199;21.42368837928153;21.31407536000621;21.529409582815603;21.683186535351968;21.593650990217313;21.413673376110786;21.600903802680495;21.74825428208422;21.36914255611394;21.431549632990883;SO1B1_HUMAN;10;SLCO1B1;Q9Y6L6;Solute carrier organic anion transporter family member 1B1
20.684222975784884;20.872171351953316;20.738898759254802;20.696016642033747;20.732776901292873;20.63602448197311;20.658129528136723;20.752854279805604;20.653684807142835;20.536294652008454;20.80461790154551;20.7897644602591;20.768252182170492;20.639376040680418;20.71473183538579;21.012035224937428;NEMO_HUMAN;7;IKBKG;Q9Y6K9;NF-kappa-B essential modulator
18.284652426648044;18.23271602436907;18.183291297062667;18.211517613585954;18.109193010274986;18.185649777969495;18.293615336407687;18.13506293418396;18.067450117038153;18.202305603587632;18.14937500764405;18.147358974347487;17.974851473097964;18.216930540132587;18.0545778225246;17.999383482467575;OAS3_HUMAN;10;OAS3;Q9Y6K5;2'-5'-oligoadenylate synthase 3
21.524315013583195;21.358348576094357;21.819405740410915;21.512201303227208;21.533954182429188;21.273241271833697;21.558283368776536;21.395980682947375;21.342875489473574;21.48995376966244;21.530243434865984;21.52276445401415;21.378555226811503;21.45827843634152;21.45727165152067;21.40142329554811;CEPT1_HUMAN;5;CEPT1;Q9Y6K0;Choline/ethanolaminephosphotransferase 1
18.655736843658495;18.588187580904567;18.740070596077693;18.779315387063715;18.780084752629637;18.673671387924607;18.882529617972022;18.883535264265273;18.776751080179963;18.74989233586335;18.90003833624404;18.825952537523726;18.917322541931664;18.794352401806652;18.868105127467476;18.808408054164996;TX264_HUMAN;6;TEX264;Q9Y6I9;Testis-expressed protein 264
18.205029555005872;18.34000653682292;18.266448003384518;18.398079799302156;18.4112295979654;17.906409147310054;18.143368265563563;18.183858265601273;17.96444804601594;18.26392018846997;18.10551979914111;18.216499578830902;18.50898241138177;18.226459233152962;18.363852423446726;18.092679727750863;PXMP4_HUMAN;4;PXMP4;Q9Y6I8;Peroxisomal membrane protein 4
17.893876228333575;17.966680055385126;17.87390665628855;17.799477681546676;17.620004986354186;17.816646201887327;17.729952597462116;17.67839382071708;17.956154916761125;18.037064287621803;17.972390879431515;17.923878744775415;17.95276968044567;17.93918318094212;17.980981870972293;17.91914847854535;EPN1_HUMAN;9;EPN1;Q9Y6I3;Epsin-1
20.923183833256527;20.78047088359821;20.90301831630865;21.07527544134174;21.15723219698735;21.325522865528324;21.181893519309124;21.281913052375153;20.931900351030144;20.677571692856976;21.043167497251794;20.855006830451487;21.18865162228286;20.931056321655316;21.173122015444974;20.97240490381208;CHCH2_HUMAN;5;CHCHD2;Q9Y6H1;Coiled-coil-helix-coiled-coil-helix domain-containing protein 2
19.588079584130483;19.574090861587568;19.59486035342926;19.59390169512125;19.55170826162069;19.559985703673792;19.56867054869701;19.594765609494843;19.53205528176235;19.53517853647627;19.55816843782674;19.51539570331034;19.470164340280498;19.504952791268728;19.442129515526087;19.535651282645766;DC1L1_HUMAN;29;DYNC1LI1;Q9Y6G9;Cytoplasmic dynein 1 light intermediate chain 1
18.56595738340632;18.588224188145883;18.75256358541184;18.734107577956046;18.813774929506224;18.731023964413044;18.76039184775202;18.851126803563556;18.83176803387233;18.753755386759778;18.66815093279223;18.911836675367187;18.836873252626997;18.717609491258433;18.77818303248634;18.895110757305645;COMDA_HUMAN;5;COMMD10;Q9Y6G5;COMM domain-containing protein 10
18.61967550416944;18.483603248702202;18.643151576798136;18.65363583024319;18.401708687537678;18.513627371051825;18.5383518869934;18.595829299475533;18.387495694493772;18.52520344123009;18.68707490835086;18.31789393824301;18.394207272909195;18.35134474443311;18.50252494395509;18.502855107231415;BZW2_HUMAN;7;BZW2;Q9Y6E2;Basic leucine zipper and W2 domain-containing protein 2
19.060595670692017;19.041621723549703;19.119898591858437;19.183657186874868;18.996570031495388;19.031577369260013;18.98397889858496;18.921187183979736;19.033941828468013;18.947879459256434;18.96339001759723;19.08627879112585;18.9590142451087;18.85468883854487;18.916523878528697;18.893277827080123;STK24_HUMAN;18;STK24;Q9Y6E0;Serine/threonine-protein kinase 24
17.598437846058552;17.711734181629208;17.519321427449224;17.51680804090483;17.45588905807731;17.556753008843376;17.394286835337365;17.342135450528442;17.60216964448081;17.553704282353397;17.16089561445073;17.45951967106742;17.479425039995768;17.619596703801726;17.40386084886307;17.44242519333161;MD1L1_HUMAN;4;MAD1L1;Q9Y6D9;Mitotic spindle assembly checkpoint protein MAD1
17.348122986027292;17.25675232463707;17.084289369270998;17.15147246379166;17.127188301043205;17.24244843613444;16.94163225266887;16.967226258835993;17.16582952287862;17.18852123710946;17.071546159788426;17.008658401979815;16.993966633122653;17.062689150956047;17.138021755101818;17.131012891439642;BIG1_HUMAN;10;ARFGEF1;Q9Y6D6;Brefeldin A-inhibited guanine nucleotide-exchange protein 1
17.9224101873265;17.7930634676281;17.44730120292601;17.635052046312488;17.262516989246436;17.00976302292832;17.57001131845087;16.583460379245636;17.92552546514813;17.194429841364826;17.31343222603307;17.211983325606678;17.202889057519908;16.685090956928548;17.349609516561337;17.040995996010327;SELK_HUMAN;1;SELENOK;Q9Y6D0;Selenoprotein K
23.626047648286644;23.515039514399874;23.680877565905952;23.594480429144905;23.658486955628973;23.575620952283625;23.730666239549464;23.61104866882962;23.551075487039302;23.59715462672166;23.584307442093824;23.517600672272174;23.63145329802165;23.644582461653826;23.49173323855251;23.55925711117005;MTCH2_HUMAN;26;MTCH2;Q9Y6C9;Mitochondrial carrier homolog 2
15.68481709422195;16.02642185896547;16.261110586981083;15.960250869636049;16.297648908149903;16.120331040287205;15.958582167133423;15.864737498629221;16.192468131340377;16.10324067413931;16.319560993589633;15.776690046152304;16.287250643254616;16.007736873074833;15.85501687115962;16.13249772142132;AP4B1_HUMAN;1;AP4B1;Q9Y6B7;AP-4 complex subunit beta-1
23.63492402212524;23.772213072857543;23.66319715252019;23.581161037048354;23.592177788836082;23.70864104935439;23.52536452370578;23.677386735538487;23.793414784598507;23.943582941235007;23.660718873419405;23.770439680210746;23.894950209883476;24.006356557174044;23.926682191020525;23.86031787574084;SAR1B_HUMAN;12;SAR1B;Q9Y6B6;GTP-binding protein SAR1b
20.377443559697515;20.45110040972352;20.275726682185585;20.351387882712327;20.216035322642934;20.317971200150435;20.420484556812816;19.9001916836179;20.235927740504913;20.335294390507716;20.803270306423876;20.601665617072676;20.773034543126762;20.656253762148346;20.634855353952954;20.301442607354968;SPCS1_HUMAN;1;SPCS1;Q9Y6A9;Signal peptidase complex subunit 1
18.42760748215108;18.24405252342863;18.251639586582346;18.421197817472592;18.374564067587947;18.314499162497345;18.476208256822584;18.571108227733124;18.304765737469232;18.532565197086868;18.34835211527953;18.31954423554698;18.301982858134437;18.325485534752584;18.353599147846165;18.385744462509976;CFA20_HUMAN;4;CFAP20;Q9Y6A4;Cilia- and flagella-associated protein 20
19.06001507531552;19.14202476627973;19.17324037780745;19.16145668905179;19.187596129862253;19.1731549626449;19.205447250464093;19.113986283770107;19.08930046845454;19.22846642702425;19.228464078312463;19.24220185301133;19.113111337348474;19.17714941617737;19.135556492601314;19.101726947887105;NFS1_HUMAN;18;NFS1;Q9Y697;Cysteine desulfurase, mitochondrial
20.977535679978804;21.03377652304193;21.10789772555689;21.133992560065707;21.045435728806872;21.138068016707056;21.12930188577527;21.26112849693257;21.224055860944937;21.13939896528287;21.162281908824898;21.213118462690815;21.194212192330163;21.172841323603457;21.21508739722305;21.19423023079085;CLIC4_HUMAN;22;CLIC4;Q9Y696;Chloride intracellular channel protein 4
17.168397904810575;16.851041377418618;17.408959919656127;16.755826451133082;16.937120903368257;17.20044845870567;17.121260315095512;17.060062587351077;17.053830450816065;17.159063220183477;17.01942784264558;17.261984700563023;17.227127040850167;17.46144747230769;16.95313926182996;17.168672118132232;S22A7_HUMAN;1;SLC22A7;Q9Y694;Solute carrier family 22 member 7
19.46970739135136;19.60204637346846;19.58267676136368;19.552933590370916;19.45775960414418;19.576731594988672;19.535740498481395;19.447583716327838;19.44210926140399;19.49568134539855;19.456841675584435;19.445447350216153;19.502074246236678;19.42867299644554;19.37330911893285;19.47126439738742;AUP1_HUMAN;7;AUP1;Q9Y679;Lipid droplet-regulating VLDL assembly factor AUP1
21.2650838998267;21.331040478139727;21.21407361291901;21.24237981581839;21.125106939894508;21.19997301873258;21.165223522182497;21.104408074842816;21.246723204784885;21.287430575653467;21.2268801761323;21.201762588179456;21.117910650004607;21.18574534347931;21.132192190339882;21.155157930883053;COPG1_HUMAN;57;COPG1;Q9Y678;Coatomer subunit gamma-1
18.271376395026145;18.35281934178022;18.43210143013732;18.354120219689076;18.33435622252241;18.2670701189147;18.453576093889485;18.255872268678058;18.212667364518328;18.272424759303032;18.30980494449945;18.371559713385793;18.31290510734504;18.260083377785456;18.196803810043562;18.11264312484194;RT18B_HUMAN;7;MRPS18B;Q9Y676;28S ribosomal protein S18b, mitochondrial
20.208839228979816;20.211527119415788;19.99727873338944;20.227138795259336;20.13481985098205;19.999344941372666;20.23307427554537;20.198181226683825;20.159260363534546;20.434632299543914;20.26523273218764;20.037179605928664;20.185969111362372;20.357135293399423;20.238740592597196;20.18839808473595;ALG5_HUMAN;8;ALG5;Q9Y673;Dolichyl-phosphate beta-glucosyltransferase
17.943361876427947;17.77779468365422;18.298984369009105;17.902098316991125;17.868050853745157;18.05599729240051;17.823678217979264;17.483603248702202;17.721653287005775;17.81648996156184;17.61733114437576;17.653110973379025;17.841122036903993;17.82496495388615;17.6126597589501;17.631212588226703;ALG6_HUMAN;3;ALG6;Q9Y672;Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase
18.59304456006097;18.435312146876115;18.611936138851412;18.571660072736336;18.43801208765113;18.404526244906496;18.475741346011404;18.338601471746763;18.311375816636797;18.30363361060491;18.308539015282342;18.24470294901946;18.100698266328816;18.11688202837763;18.090158950792368;18.112805998601353;S12A7_HUMAN;10;SLC12A7;Q9Y666;Solute carrier family 12 member 7
13.835112851193594;14.638186995945642;13.160690817084939;14.852709932534113;14.54799703475283;14.273533373135486;16.048459201637222;14.925280895280903;13.924153715432793;15.357098342059263;14.256820495049348;15.084638170302624;13.419420382563493;15.215859055658294;14.540037201162267;14.830223033628345;"HS3SA_HUMAN;HS3SB_HUMAN";1;"HS3ST3A1;HS3ST3B1";Q9Y663;Heparan sulfate glucosamine 3-O-sulfotransferase 3B1
19.789982506988444;19.7215915456229;19.77745439131665;19.863463382591743;20.280650715715264;20.281658409701343;20.203974036854152;20.519135187407542;20.453021395146607;20.40478400339457;20.415995468486724;20.535497514746538;20.699977354693;20.69764634572683;20.680107087492424;20.61033460441361;CBPQ_HUMAN;12;CPQ;Q9Y646;Carboxypeptidase Q
19.41828088319902;19.50222967514818;19.443516246468512;19.43273966041085;19.279526703104302;19.277412275472233;19.276433417234763;19.223346560327183;19.322601559319843;19.158493817510465;19.281110492639183;19.28315619485788;19.052231047231235;18.929954733966305;19.175018304979435;18.922058788956793;NPTN_HUMAN;5;NPTN;Q9Y639;Neuroplastin
17.24040936982176;16.93909707234309;17.051134577655166;17.03662438432434;17.138121778330518;17.051941745154686;16.809228021644042;17.238283439759748;17.261700120883454;17.08483952297946;17.020307207094465;17.14074990280493;17.017014981417198;17.056807035580608;17.15070920386772;17.037697083895583;GPC6_HUMAN;3;GPC6;Q9Y625;Glypican-6
20.685789071616895;20.521868773220433;20.671235243874435;20.744428193270473;20.703158396728252;20.69083521148655;20.727152675504033;20.798951105200043;20.673264211509842;20.78625845866624;20.667982948696032;20.718390726681328;20.759241285053953;20.742644962625018;20.66957541346388;20.781055491046054;JAM1_HUMAN;12;F11R;Q9Y624;Junctional adhesion molecule A
21.404186307458858;21.33279489364174;21.47811982756194;21.340801988510446;21.43086596862844;21.411404438678765;21.51559782547061;21.49831554373057;21.44888458183175;21.497838196259895;21.480429308678268;21.405017817024362;21.537276233695977;21.6273575408188;21.580921905397744;21.506992244660918;ORNT1_HUMAN;19;SLC25A15;Q9Y619;Mitochondrial ornithine transporter 1
21.993617730088168;22.013122948720955;22.026304596714038;22.092572632685727;22.0911977551454;22.176376491106236;22.08705552884077;22.223661193503823;22.218836945981188;22.149196359853754;22.197782415060537;22.256825446490975;22.28574706018851;22.218381719637094;22.320127345062016;22.280152269801697;SERC_HUMAN;25;PSAT1;Q9Y617;Phosphoserine aminotransferase
19.10595197614117;19.069740823944706;19.152750267737794;19.177375737887804;19.12037458177474;19.153737561728345;19.13405023511795;19.139863570801047;18.989491517469244;18.96425342702819;18.982793087453985;19.112276591639276;19.050191425234875;18.9925649825544;18.957887059897192;19.10411752927735;LRRF2_HUMAN;10;LRRFIP2;Q9Y608;Leucine-rich repeat flightless-interacting protein 2
20.709583651779578;20.697222120975074;20.718022745566905;20.74027486961601;20.683203672652073;20.769423027250074;20.641300328744865;20.641838317065687;20.531771706088808;20.592907736062678;20.60555005086015;20.611253587346926;20.52736818587659;20.492293304748824;20.451351993141056;20.57821972419905;TRUA_HUMAN;14;PUS1;Q9Y606;tRNA pseudouridine synthase A
20.34039997075275;20.28626896267978;20.396080013126106;20.465859310909035;20.57761138102176;20.6192832506395;20.602834763621196;20.727609736069006;20.606697984610495;20.582516899543915;20.689103924352974;20.660795024315323;20.764669150976648;20.620348713644596;20.702414525968656;20.688660107471648;HEBP2_HUMAN;9;HEBP2;Q9Y5Z4;Heme-binding protein 2
19.6453206833633;19.51313578274294;19.50541809859319;19.604511604479665;19.584155102926974;19.41580571319528;19.58875854811528;19.423692482183007;19.41944589572924;19.55182089268379;19.6150494453086;19.576334870249422;19.592287304467302;19.57405204555095;19.446681497656275;19.548914075356983;PEX16_HUMAN;10;PEX16;Q9Y5Y5;Peroxisomal membrane protein PEX16
22.604100270774108;22.6115935527681;22.745068632038414;22.638373158163105;22.751408394711024;22.77384749913756;22.616853919697594;22.705737838737654;22.613436076857305;22.608479088432002;22.59100910453352;22.752944089263;22.72579102359116;22.69171924258645;22.50071450090019;22.660268413059505;NUBP2_HUMAN;9;NUBP2;Q9Y5Y2;Cytosolic Fe-S cluster assembly factor NUBP2
17.039079689301108;16.81508303668986;16.25659201935305;16.218262391103305;16.432688693925797;16.224378583320842;16.184724279623328;16.065151032779262;16.50892749369266;16.729859686061808;16.842534499225305;16.177043787227667;16.76480681310364;17.071504261780934;16.63934070865223;16.719963623816092;LIPE_HUMAN;3;LIPG;Q9Y5X9;Endothelial lipase
19.7444840377075;19.702223424516845;19.762078655160266;19.777464023335636;19.776188827005434;19.789692831879886;19.787433918496923;19.85551334265394;19.84069802840841;19.85028299864267;19.806996367385093;19.88540741936852;19.856572944547835;19.81068459189478;19.817986048935804;19.861433782516514;SNX5_HUMAN;19;SNX5;Q9Y5X3;Sorting nexin-5
