Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2023	Cytoplasmic Vesicle Lumen (GO:0060205)	28/115	5.745702e-22	1.305841e-20	0	0	1.571769e+01	7.687271e+02	VCP;HSP90AB1;PSMD14;PSMD13;GDI2;PYGL;C3;CAND1;CCT8;HSPA8;XRCC6;HSP90AA1;GSN;XRCC5;AHSG;IDH1;PGAM1;APOA1;EEF2;APRT;EEF1A1;PKM;PSMC3;PSMC2;PPIE;ALDOC;ALDOA;PPIA
GO_Cellular_Component_2023	Vacuolar Lumen (GO:0005775)	28/161	8.609591e-18	1.793665e-16	0	0	1.025722e+01	4.030437e+02	PYGB;VCP;SDC4;HEXB;GDI2;C3;PSAP;GPC3;CCT8;APOB;CTSD;HSPA8;CCT2;CD74;DYNC1H1;HSP90AA1;LUM;PA2G4;LYZ;TUBB4B;HSPG2;PRDX6;ACLY;OGN;SDC1;MAN2B1;AGRN;FMOD
GO_Cellular_Component_2023	Vesicle (GO:0031982)	30/235	3.737158e-15	7.186842e-14	0	0	7.139399e+00	2.371741e+02	CLTC;GDI2;TYRP1;C8B;ACTB;CORO1C;CST3;TUBA1C;OLFML3;CFL1;APOE;RPS27A;CLIC1;SPTAN1;FGB;FGA;APLP2;APOA1;TUBB4B;YWHAZ;F5;MYL6;PKM;OGN;COL6A3;TAGLN2;EZR;PPIA;GAPDH;HSPA1A
GO_Cellular_Component_2023	Lysosomal Lumen (GO:0043202)	17/86	2.994451e-12	5.347235e-11	0	0	1.172033e+01	3.109902e+02	CD74;HSPA8;HSP90AA1;SDC4;LUM;HEXB;HSPG2;PSAP;OGN;GPC3;SDC1;MAN2B1;APOB;AGRN;FMOD;CTSD;CTSB
GO_Cellular_Component_2023	Cytosolic Small Ribosomal Subunit (GO:0022627)	12/41	3.470798e-11	5.784664e-10	0	0	1.948716e+01	4.693298e+02	RPS14;RPS25;RPS9;RPS16;RPS18;RACK1;RPS3;RPSA;RPS2;RPS27A;RPS10;RPS13
GO_Cellular_Component_2023	Small Ribosomal Subunit (GO:0015935)	12/42	4.766226e-11	7.447228e-10	0	0	1.883663e+01	4.476879e+02	RPS14;RPS25;RPS9;RPS16;RPS18;RACK1;RPS3;RPSA;RPS2;RPS27A;RPS10;RPS13
GO_Cellular_Component_2023	Basement Membrane (GO:0005604)	12/46	1.552515e-10	2.283111e-09	0	0	1.661715e+01	3.753145e+02	LAMA5;FRAS1;LAMB2;SMOC1;TNC;LAMB1;ANG;LAMC1;NID1;AGRN;HSPG2;THBS4
GO_Cellular_Component_2023	High-Density Lipoprotein Particle (GO:0034364)	8/18	1.467292e-09	2.037906e-08	0	0	3.735179e+01	7.597297e+02	APOM;APOC2;APOH;APOC3;LCAT;APOE;CLU;PLTP
GO_Cellular_Component_2023	Extracellular Membrane-Bounded Organelle (GO:0065010)	12/57	2.282529e-09	2.880807e-08	0	0	1.254811e+01	2.496821e+02	FGB;FGA;PKM;OLFML3;CLTC;OGN;COL6A3;APOE;C8B;TUBB4B;SPTAN1;F5
GO_Cellular_Component_2023	Actin Cytoskeleton (GO:0015629)	27/327	2.318051e-09	2.880807e-08	0	0	4.336425e+00	8.621914e+01	NOTCH3;WDR1;DHX9;SLC2A1;ACTB;CORO1C;CFL1;FLNA;FLNB;RAC1;SPTAN1;SPTBN1;ACTR3;GSN;ACTN1;PARVB;SEPTIN9;H1-0;EEF1A1;ACTA1;MYH9;TAGLN2;ANG;HNRNPC;EZR;ALDOA;FERMT3
GO_Cellular_Component_2023	Cytoskeleton (GO:0005856)	38/599	2.419878e-09	2.880807e-08	0	0	3.310541e+00	6.567964e+01	NOTCH3;SHMT2;DHX9;CLU;ACTB;CORO1C;PPP2CA;TUBA1C;TUBB3;TUBB1;CFL1;FLNA;FLNB;RAC1;CCT8;SPTAN1;SPTBN1;ACTR3;CCT3;GSN;KRT1;KRT8;PARVB;TUBB4B;SEPTIN9;H1-0;TUBA4A;EML4;ACTA1;MYH9;ANG;TAGLN2;ALDOC;HNRNPC;P4HB;EZR;ALDOA;GAPDH
GO_Cellular_Component_2023	Polymeric Cytoskeletal Fiber (GO:0099513)	24/265	2.981241e-09	3.387773e-08	0	0	4.777118e+00	9.377925e+01	CCT3;CCT2;DYNC1H1;ACTN1;KRT2;KRT8;KRT10;SEPTIN9;TUBB4B;TUBA4A;EML4;TUBA1C;ACTA1;KRT18;TUBB3;DPYSL2;TCP1;TUBB1;RAC1;CCT8;EZR;CCT7;CCT5;CCT4
GO_Cellular_Component_2023	Extracellular Vesicle (GO:1903561)	12/60	4.262195e-09	4.632821e-08	0	0	1.176205e+01	2.266956e+02	FGB;FGA;PKM;OLFML3;CLTC;OGN;COL6A3;APOE;C8B;TUBB4B;SPTAN1;F5
GO_Cellular_Component_2023	Triglyceride-Rich Plasma Lipoprotein Particle (GO:0034385)	7/14	5.806148e-09	5.806148e-08	0	0	4.658571e+01	8.834677e+02	APOM;APOC2;APOH;APOC3;APOE;APOB;PCYOX1
GO_Cellular_Component_2023	Very-Low-Density Lipoprotein Particle (GO:0034361)	7/14	5.806148e-09	5.806148e-08	0	0	4.658571e+01	8.834677e+02	APOM;APOC2;APOH;APOC3;APOE;APOB;PCYOX1
GO_Cellular_Component_2023	Azurophil Granule (GO:0042582)	18/155	6.086953e-09	5.852839e-08	0	0	6.243606e+00	1.181110e+02	PIGR;PYGB;CCT2;DYNC1H1;VCP;B4GALT1;HEXB;GDI2;PA2G4;LYZ;TUBB4B;PRDX6;C3;RAP1B;ACLY;PSAP;MAN2B1;CCT8
GO_Cellular_Component_2023	Golgi Lumen (GO:0005796)	14/100	2.749877e-08	2.546182e-07	0	0	7.681119e+00	1.337216e+02	APP;TGFB1;SDC4;F10;LUM;PROS1;F2;HSPG2;F9;OGN;GPC3;SDC1;AGRN;FMOD
GO_Cellular_Component_2023	Azurophil Granule Lumen (GO:0035578)	13/89	5.153654e-08	4.601477e-07	0	0	8.055587e+00	1.351806e+02	PYGB;CCT2;DYNC1H1;VCP;HEXB;GDI2;PA2G4;LYZ;TUBB4B;PRDX6;C3;MAN2B1;CCT8
GO_Cellular_Component_2023	Tertiary Granule Lumen (GO:1904724)	10/53	1.521184e-07	1.311366e-06	0	0	1.089175e+01	1.709853e+02	CST3;FTH1;IDH1;HBB;QSOX1;ALDOC;LYZ;CTSD;SPTAN1;LTF
GO_Cellular_Component_2023	Endocytic Vesicle Lumen (GO:0071682)	7/21	1.728287e-07	1.440239e-06	0	0	2.328452e+01	3.625625e+02	HSP90AA1;HBB;HYOU1;APOE;APOB;HSP90B1;LTF
GO_Cellular_Component_2023	Chylomicron (GO:0042627)	5/8	2.301608e-07	1.856135e-06	0	0	7.729068e+01	1.181348e+03	APOC2;APOH;APOC3;APOE;APOB
GO_Cellular_Component_2023	Ribosome (GO:0005840)	10/61	6.041531e-07	4.719946e-06	0	0	9.179480e+00	1.314450e+02	RPS25;RPL30;RPS9;RPS18;DHX9;RPS3;RRBP1;RPL10A;RPS10;RPS13
GO_Cellular_Component_2023	Nucleus (GO:0005634)	138/4487	1.321577e-06	1.001195e-05	0	0	1.671555e+00	2.262731e+01	EIF4A1;RPL30;CSE1L;PEBP1;ENO1;RPL10A;CLU;ACTB;TUBB3;SNRPD1;RPS18;FTH1;CFL1;FAM53C;SNRPD3;RPS13;PDIA3;RPS9;RARS1;KRT2;APLP2;RPL22;KRT1;KRT8;ACOT13;RPSA;PGD;KRT9;EEF1A1;DDX39B;NCL;SUB1;PPIE;PFN1;PPIB;PPIA;KPNB1;ANKRD17;VCP;PSMD14;SHMT2;DHX9;PSMD13;MACROH2A1;HSP90B1;LDHA;PRDX1;APOE;PLTP;HSPA8;XRCC6;TGFB1;HSPA5;XRCC5;HMGA1;ARPC4;PA2G4;H1-1;EEF2;H1-0;PRDX6;H1-2;H1-5;CS;RPS25;EHD3;HNRNPK;EIF5;EIF6;H2AC21;ALB;UBA1;HNRNPC;YWHAE;FEN1;HSP90AB1;RPLP0;ADK;PRPF19;TUBA1C;C1QBP;RACK1;RAC1;METTL16;CLIC1;ZNF366;H3-3A;ACTR3;HSP90AA1;TPI1;DCXR;YWHAZ;H2BC12;EEF1G;PSMA6;UGDH;PKM;H2BC11;MYH9;ANG;ALDOA;GAPDH;LTF;LAMA5;PCNA;SRSF1;HSPA13;PPP2CA;UGP2;ATP5F1B;CAND1;PSMB2;RBBP4;LMNA;RPS3;FLNA;RPS2;RPS27A;HNRNPA1;H2AZ1;CD74;NPM1;GSN;MDH2;GDF15;AHNAK2;AKR1C3;KRT10;TUBB4B;DHRS2;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;PSMC2;RAN;HSPA1A
GO_Cellular_Component_2023	Intracellular Membrane-Bounded Organelle (GO:0043231)	154/5175	1.670347e-06	1.228196e-05	0	0	1.634898e+00	2.174819e+01	EIF4A1;RPL30;CSE1L;PEBP1;ENO1;RPL10A;CLU;ACTB;TUBB3;SNRPD1;RPS18;FTH1;CFL1;FAM53C;SNRPD3;CCN2;RPS13;PDIA3;RPS9;G6PD;RARS1;KRT2;APLP2;RPL22;KRT1;KRT8;AP1B1;ACOT13;RPSA;PGD;KRT9;EEF1A1;DDX39B;NCL;SUB1;PPIE;PFN1;PPIB;PPIA;KPNB1;ANKRD17;VCP;PSMD14;SHMT2;DHX9;PSMD13;COPB1;MACROH2A1;HSP90B1;VTN;LDHA;PRDX1;PSAP;APOE;APOB;PLTP;HSPA8;XRCC6;TGFB1;HSPA5;XRCC5;HMGA1;ARPC4;PA2G4;H1-1;EEF2;H1-0;PRDX6;H1-2;H1-5;CS;RPS25;EHD3;HNRNPK;EIF5;EIF6;P4HA1;H2AC21;ALB;UBA1;MAN2B1;HNRNPC;YWHAE;FEN1;SERPINA1;HSP90AB1;RPLP0;ADK;PRPF19;SERPINA5;TUBA1C;C1QBP;RACK1;QSOX1;RAC1;METTL16;CLIC1;SPTAN1;ZNF366;H3-3A;ACTR3;HSP90AA1;TPI1;DCXR;YWHAZ;H2BC12;EEF1G;PSMA6;UGDH;PKM;H2BC11;BLVRB;MYH9;ANG;ALDOA;GAPDH;LTF;LAMA5;PCNA;SRSF1;TYRP1;HSPA13;PPP2CA;GANAB;UGP2;ATP5F1B;CAND1;PSMB2;RBBP4;LMNA;RPS3;FLNA;RPS2;RPS27A;HNRNPA1;H2AZ1;CD74;NPM1;GSN;MDH2;GDF15;AHNAK2;AKR1C3;KRT10;TUBB4B;DHRS2;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;PSMC2;RAN;HSPA1A
GO_Cellular_Component_2023	Microtubule (GO:0005874)	16/185	2.413721e-06	1.724087e-05	0	0	4.469745e+00	5.781320e+01	CCT3;CCT2;DYNC1H1;SEPTIN9;TUBB4B;TUBA4A;EML4;TUBA1C;TUBB3;DPYSL2;TUBB1;TCP1;CCT8;CCT7;CCT5;CCT4
GO_Cellular_Component_2023	Platelet Dense Granule (GO:0042827)	6/20	2.749489e-06	1.909368e-05	0	0	1.991076e+01	2.549392e+02	LGALS3BP;ITIH4;ITIH3;CLEC3B;RARRES2;APOH
GO_Cellular_Component_2023	Low-Density Lipoprotein Particle (GO:0034362)	4/6	2.970570e-06	2.007142e-05	0	0	9.253428e+01	1.177661e+03	APOM;APOC2;APOE;APOB
GO_Cellular_Component_2023	Platelet Dense Granule Lumen (GO:0031089)	5/13	4.841720e-06	3.185342e-05	0	0	2.897660e+01	3.546226e+02	LGALS3BP;ITIH4;ITIH3;CLEC3B;RARRES2
GO_Cellular_Component_2023	Endocytic Vesicle (GO:0030139)	16/196	5.104873e-06	3.272354e-05	0	0	4.194215e+00	5.110783e+01	PDIA3;CD74;CEMIP;HSP90AA1;LRP1;CLTC;HBB;APOA1;IGF2R;RAB11B;HSP90B1;EHD3;HYOU1;APOE;APOB;RPS27A
GO_Cellular_Component_2023	Spherical High-Density Lipoprotein Particle (GO:0034366)	4/7	6.814252e-06	4.258907e-05	0	0	6.168637e+01	7.338515e+02	APOM;APOC2;APOC3;CLU
GO_Cellular_Component_2023	Tertiary Granule (GO:0070820)	14/162	1.034701e-05	6.309153e-05	0	0	4.449153e+00	5.107099e+01	COPB1;IDH1;HBB;LYZ;CLU;CST3;FTH1;QSOX1;ALDOC;RAC1;ALDOA;CTSD;SPTAN1;LTF
GO_Cellular_Component_2023	Microtubule Cytoskeleton (GO:0015630)	21/342	1.618639e-05	9.634753e-05	0	0	3.102159e+00	3.422097e+01	CCT3;CCT2;DYNC1H1;SHMT2;CLTC;SEPTIN9;TUBB4B;TUBA4A;EML4;PPP2CA;TUBA1C;TUBB3;DPYSL2;TCP1;TUBB1;CCT8;CCT7;SPTAN1;GAPDH;CCT5;CCT4
GO_Cellular_Component_2023	Lysosome (GO:0005764)	25/503	8.902456e-05	5.175847e-04	0	0	2.484310e+00	2.317016e+01	LRP1;SDC4;HEXB;CLTC;CLU;PSAP;GPC3;VPS35;APOB;CTSD;CTSB;CD74;HSPA8;HSP90AA1;LUM;AP1B1;HSPG2;OGN;COL6A1;SDC1;UBA1;MAN2B1;FMOD;AGRN;PCYOX1
GO_Cellular_Component_2023	Keratin Filament (GO:0045095)	6/39	1.642128e-04	9.330271e-04	0	0	8.438782e+00	7.353848e+01	KRT18;KRT2;KRT1;KRT8;KRT10;KRT9
GO_Cellular_Component_2023	Membrane Attack Complex (GO:0005579)	3/6	1.842266e-04	1.023481e-03	0	0	4.615566e+01	3.969084e+02	C7;C9;C8B
GO_Cellular_Component_2023	Cortical Actin Cytoskeleton (GO:0030864)	6/44	3.247488e-04	1.764939e-03	0	0	7.326541e+00	5.885014e+01	EEF1A1;GSN;WDR1;SLC2A1;SPTAN1;SPTBN1
GO_Cellular_Component_2023	Cortical Cytoskeleton (GO:0030863)	7/63	3.801008e-04	2.021813e-03	0	0	5.808631e+00	4.574340e+01	EEF1A1;GSN;WDR1;SLC2A1;EZR;SPTAN1;SPTBN1
GO_Cellular_Component_2023	Intracellular Non-Membrane-Bounded Organelle (GO:0043232)	43/1195	5.765826e-04	3.003034e-03	0	0	1.790597e+00	1.335498e+01	FEN1;VCP;DHX9;CLTC;RRBP1;CLU;MACROH2A1;ACTB;RAP1B;RPS14;RPS18;RPS3;FLNA;RPS2;RAC1;RPS27A;HNRNPA1;RPS10;RPS13;SPTBN1;CCT3;RPS9;XRCC6;NPM1;GSN;RARS1;XRCC5;KRT1;PA2G4;TUBB4B;TUBA4A;H1-5;EEF1A1;RPS25;EIF6;NCL;SUB1;ANG;ALDOC;P4HB;GAPDH;RAN;FERMT3
GO_Cellular_Component_2023	Cytosolic Large Ribosomal Subunit (GO:0022625)	6/52	8.114249e-04	4.057124e-03	0	0	6.049881e+00	4.305530e+01	RPL30;RPLP1;RPL12;RPLP0;RPL22;RPL10A
GO_Cellular_Component_2023	Large Ribosomal Subunit (GO:0015934)	6/52	8.114249e-04	4.057124e-03	0	0	6.049881e+00	4.305530e+01	RPL30;RPLP1;RPL12;RPLP0;RPL22;RPL10A
GO_Cellular_Component_2023	COPII-coated ER To Golgi Transport Vesicle (GO:0030134)	7/76	1.185183e-03	5.809720e-03	0	0	4.711111e+00	3.174280e+01	CD74;SEC23A;SERPINA1;LMAN2;USO1;HLA-A;F5
GO_Cellular_Component_2023	Bounding Membrane Of Organelle (GO:0098588)	31/819	1.558071e-03	7.490725e-03	0	0	1.866171e+00	1.206350e+01	NOTCH3;ARF1;COPA;SERPINA1;B4GALT1;LRP1;PROS1;COPB1;USO1;TYRP1;SLC2A1;CORO1C;MAN2A1;LMAN2;VPS35;QSOX1;MAN1A1;RAC1;RPS27A;APOB;CTSD;CD74;APLP2;AP1B1;HLA-A;IGF2R;F5;EXT1;EHD3;B4GAT1;UBA1
GO_Cellular_Component_2023	Specific Granule Lumen (GO:0035580)	6/61	1.884320e-03	8.888304e-03	0	0	5.057569e+00	3.173214e+01	QSOX1;LYZ;CTSD;SPTAN1;KPNB1;LTF
GO_Cellular_Component_2023	Asymmetric Synapse (GO:0032279)	9/133	2.245462e-03	1.014524e-02	0	0	3.377084e+00	2.059631e+01	RPS14;RPS25;RPL30;RPS18;RPL12;RPLP0;RPS3;RPS13;RTN4
GO_Cellular_Component_2023	Endocytic Vesicle Membrane (GO:0030666)	10/159	2.247721e-03	1.014524e-02	0	0	3.126197e+00	1.906305e+01	CD74;DMBT1;LRP1;CLTC;TYRP1;HLA-A;APOE;APOB;RPS27A;IGF2R
GO_Cellular_Component_2023	Clathrin-Coated Endocytic Vesicle (GO:0045334)	7/85	2.272534e-03	1.014524e-02	0	0	4.165598e+00	2.535541e+01	CD74;CEMIP;CLTC;TYRP1;APOE;APOB;IGF2R
GO_Cellular_Component_2023	Clathrin-Coated Vesicle Membrane (GO:0030665)	7/90	3.142172e-03	1.374158e-02	0	0	3.913655e+00	2.255377e+01	CD74;HSPA8;CLTC;TYRP1;APOE;APOB;IGF2R
GO_Cellular_Component_2023	U2-type Catalytic Step 2 Spliceosome (GO:0071007)	4/29	3.188047e-03	1.374158e-02	0	0	7.394043e+00	4.250352e+01	SNRPD1;PPIE;SNRPD3;PRPF19
GO_Cellular_Component_2023	Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669)	6/68	3.279144e-03	1.389468e-02	0	0	4.484944e+00	2.565465e+01	CD74;CLTC;TYRP1;APOE;APOB;IGF2R
GO_Cellular_Component_2023	Intermediate Filament (GO:0005882)	6/69	3.528171e-03	1.470071e-02	0	0	4.413528e+00	2.492309e+01	KRT18;KRT2;KRT1;KRT8;KRT10;KRT9
GO_Cellular_Component_2023	Cortical Granule (GO:0060473)	2/5	4.357470e-03	1.754732e-02	0	0	3.069804e+01	1.668704e+02	HEXB;MYH9
GO_Cellular_Component_2023	Serine Protease Inhibitor Complex (GO:0097180)	2/5	4.357470e-03	1.754732e-02	0	0	3.069804e+01	1.668704e+02	SERPINE1;SERPINA5
GO_Cellular_Component_2023	Cytoplasmic Vesicle Membrane (GO:0030659)	17/389	4.421924e-03	1.754732e-02	0	0	2.140159e+00	1.160219e+01	CD74;B4GALT1;LRP1;APLP2;COPB1;TYRP1;AP1B1;CLU;IGF2R;CORO1C;EHD3;VPS35;UBA1;RAC1;RPS27A;APOB;CTSD
GO_Cellular_Component_2023	Small-Subunit Processome (GO:0032040)	6/73	4.666661e-03	1.822914e-02	0	0	4.149183e+00	2.226996e+01	RPS14;RPS9;RPS16;XRCC5;RPS27A;RPS13
GO_Cellular_Component_2023	Postsynaptic Density (GO:0014069)	9/151	5.216498e-03	2.006345e-02	0	0	2.946273e+00	1.548540e+01	RPS14;RPS25;RPL30;RPS18;RPL12;RPLP0;RPS3;RPS13;RTN4
GO_Cellular_Component_2023	X Chromosome (GO:0000805)	2/6	6.444101e-03	2.436615e-02	0	0	2.302235e+01	1.161383e+02	MACROH2A2;MACROH2A1
GO_Cellular_Component_2023	Early Endosome (GO:0005769)	14/307	6.530129e-03	2.436615e-02	0	0	2.230578e+00	1.122277e+01	APP;LRP1;AP1B1;APOA1;APOC3;HLA-A;IGF2R;HSPD1;EHD3;APOC2;VPS35;APOE;APOB;LTF
GO_Cellular_Component_2023	Supramolecular Fiber (GO:0099512)	4/36	7.033228e-03	2.585746e-02	0	0	5.774527e+00	2.862496e+01	LTBP4;MYH9;FBLN1;FBLN5
GO_Cellular_Component_2023	Lysosomal Membrane (GO:0005765)	15/356	9.957139e-03	3.607659e-02	0	0	2.053355e+00	9.464871e+00	PIGR;CD74;HSPA8;B4GALT1;LRP1;CLTC;AP1B1;CLU;EEF1A1;RAP1B;PSAP;COL6A1;VPS35;UBA1;CTSD
GO_Cellular_Component_2023	Golgi Membrane (GO:0000139)	17/427	1.074258e-02	3.836637e-02	0	0	1.937960e+00	8.785816e+00	NOTCH3;CD74;ARF1;COPA;B4GALT1;PROS1;COPB1;USO1;AP1B1;SLC2A1;HLA-A;EXT1;B4GAT1;MAN2A1;LMAN2;QSOX1;MAN1A1
GO_Cellular_Component_2023	Endosome Membrane (GO:0010008)	15/361	1.120754e-02	3.946318e-02	0	0	2.023156e+00	9.086336e+00	PDIA3;APLP2;CLTC;TYRP1;HLA-A;IGF2R;RAB11B;CORO1C;EHD3;VPS35;UBA1;RAC1;APOB;RPS27A;CTSD
GO_Cellular_Component_2023	Euchromatin (GO:0000791)	4/44	1.419009e-02	4.927115e-02	0	0	4.617730e+00	1.964942e+01	H2AZ1;H1-1;H1-0;H1-2
