Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-174824~Plasma lipoprotein assembly, remodeling, and clearance	9	10.465116279069768	2.3310551319041877E-8	341, 9388, 344, 335, 336, 348, 338, 4018, 116519	72	75	11044	18.406666666666666	1.0023486926136194E-5	1.6705895111980013E-6	1.4918752844186801E-6
UP_KW_BIOLOGICAL_PROCESS	KW-0443~Lipid metabolism	18	20.930232558139537	2.4559015747994066E-8	9388, 63874, 2330, 2194, 1558, 57733, 344, 3248, 335, 3158, 3422, 348, 338, 55902, 6822, 8529, 4758, 32	54	756	11447	5.0471781305114645	1.3998629327938161E-6	1.3998638976356617E-6	1.1297147244077272E-6
GOTERM_CC_DIRECT	GO:0005615~extracellular space	27	31.3953488372093	2.7281711475747354E-8	9388, 2331, 2671, 1514, 3959, 730, 335, 2267, 2244, 2266, 338, 7018, 5858, 7057, 5176, 2243, 4060, 116519, 383, 10404, 344, 1522, 2335, 348, 4018, 727, 5648	85	1931	20521	3.3756785572851613	3.764869143663141E-6	4.183195759614594E-7	3.5163094790963257E-7
KEGG_PATHWAY	hsa04979:Cholesterol metabolism	8	9.30232558139535	4.874079916908874E-8	341, 9388, 344, 335, 336, 348, 338, 4018	61	51	8662	22.27450980392157	6.092581485428461E-6	6.092599896136092E-6	5.848895900290648E-6
GOTERM_CC_DIRECT	GO:0034364~high-density lipoprotein particle	6	6.976744186046512	5.074599723176417E-8	341, 344, 335, 336, 348, 116519	85	25	20521	57.94164705882353	7.002923268273342E-6	7.002947617983455E-7	5.886535678884643E-7
WIKIPATHWAYS	WP5304:Cholesterol metabolism	9	10.465116279069768	5.1374892285798817E-8	341, 9388, 344, 335, 336, 3422, 348, 338, 4018	64	72	8414	16.43359375	1.0634546440457804E-5	7.978803292710186E-6	7.284994310735387E-6
WIKIPATHWAYS	WP430:Statin inhibition of cholesterol production	7	8.13953488372093	8.790973696480619E-8	341, 344, 335, 336, 348, 338, 116519	64	31	8414	29.686491935483872	1.8197150775112192E-5	7.978803292710186E-6	7.284994310735387E-6
REACTOME_PATHWAY	R-HSA-8963898~Plasma lipoprotein assembly	6	6.976744186046512	1.0320475434735137E-7	341, 344, 335, 336, 348, 338	72	19	11044	48.43859649122807	4.4377061947264984E-5	6.339720624194441E-6	5.66151795276899E-6
GAD_DISEASE	Cardiovascular Diseases|	8	9.30232558139535	1.0968290680368917E-7	341, 2244, 2266, 348, 338, 2243, 7018, 116519	76	67	12924	20.304791830322074	1.4663530236946887E-4	2.8048542463198608E-5	2.6097521932848965E-5
WIKIPATHWAYS	WP4522:Metabolic pathway of LDL HDL and TG including diseases	6	6.976744186046512	1.1563483032913312E-7	9388, 344, 335, 336, 348, 338	64	17	8414	46.400735294117645	2.3936124798562552E-5	7.978803292710186E-6	7.284994310735387E-6
GAD_DISEASE	myocardial infarction	8	9.30232558139535	1.2170649184734516E-7	2244, 2266, 348, 338, 2243, 4018, 8529, 383	76	68	12924	20.006191950464398	1.6270835111209525E-4	2.8048542463198608E-5	2.6097521932848965E-5
REACTOME_PATHWAY	R-HSA-114608~Platelet degranulation 	10	11.627906976744185	1.235902179178301E-7	7057, 6694, 3959, 2335, 335, 2244, 2266, 2243, 7018, 83706	72	129	11044	11.890611541774334	5.314238489539935E-5	6.6429742130833685E-6	5.932330460055845E-6
GAD_DISEASE	Chronic renal failure|Kidney Failure, Chronic	21	24.418604651162788	1.2587229228062202E-7	9388, 7057, 2330, 26007, 2194, 116519, 1558, 2328, 122622, 2335, 11309, 336, 3158, 2244, 2266, 348, 338, 635, 5424, 6822, 8529	76	903	12924	3.9547123623011022	1.682771051570997E-4	2.8048542463198608E-5	2.6097521932848965E-5
GAD_DISEASE	Type 2 Diabetes| edema | rosiglitazone	33	38.372093023255815	1.5172366546228834E-7	9388, 2194, 23523, 1558, 730, 335, 336, 3158, 2267, 2244, 2266, 338, 55902, 635, 7018, 8529, 7057, 5176, 2243, 4060, 116519, 383, 341, 344, 2335, 3248, 56288, 348, 5424, 5105, 51733, 4018, 727	76	2198	12924	2.5531104832144056	2.0283398244669293E-4	2.8979220103297074E-5	2.6963462833583815E-5
UP_KW_CELLULAR_COMPONENT	KW-0850~VLDL	5	5.813953488372093	1.689416274004782E-7	341, 344, 348, 338, 116519	80	12	17910	93.28125	5.06823640522569E-6	2.5341244110071733E-6	1.9428287151054996E-6
REACTOME_PATHWAY	R-HSA-76005~Response to elevated platelet cytosolic Ca2+	10	11.627906976744185	1.7151469501723587E-7	7057, 6694, 3959, 2335, 335, 2244, 2266, 2243, 7018, 83706	72	134	11044	11.4469320066335	7.37486056134884E-5	8.194590984156825E-6	7.317960320735397E-6
GAD_DISEASE	Alzheimer's disease   	21	24.418604651162788	2.8657734349462273E-7	5264, 2243, 116519, 1291, 341, 1558, 3437, 3248, 56288, 3434, 3433, 3158, 2244, 2266, 348, 338, 7018, 5105, 3698, 5858, 32	76	950	12924	3.7590581717451523	3.830805690853145E-4	4.7894238531538826E-5	4.4562776913413836E-5
REACTOME_PATHWAY	R-HSA-8963888~Chylomicron assembly	5	5.813953488372093	3.1987930394858806E-7	344, 335, 336, 348, 338	72	10	11044	76.69444444444446	1.3753866338162002E-4	1.3754810069789287E-5	1.2283365271625781E-5
GAD_DISEASE	myocardial infarct	9	10.465116279069768	4.6732413405527387E-7	1558, 9388, 7057, 335, 2244, 2266, 348, 2243, 4018	76	121	12924	12.648542844715093	6.246173585379156E-4	6.942359635910013E-5	6.459458030719563E-5
WIKIPATHWAYS	WP5115:Network map of SARS CoV 2 signaling pathway	12	13.953488372093023	5.175011419984394E-7	341, 1514, 3959, 1522, 2335, 3434, 335, 336, 2244, 2266, 2243, 7018	64	218	8414	7.236811926605505	1.0711702668397827E-4	2.399230546483285E-5	2.1906018033108254E-5
WIKIPATHWAYS	WP3601:Lipid particles composition	5	5.813953488372093	5.795242865901655E-7	344, 335, 336, 348, 338	64	10	8414	65.734375	1.1995436697764816E-4	2.399230546483285E-5	2.1906018033108254E-5
GAD_DISEASE	cholesterol; coronary heart disease; lipoproteins	4	4.651162790697675	7.477681767689488E-7	341, 344, 348, 4018	76	4	12924	170.05263157894737	9.992668262640558E-4	9.997660523400845E-5	9.302236119005724E-5
GOTERM_BP_DIRECT	GO:0034375~high-density lipoprotein particle remodeling	5	5.813953488372093	7.679186841905902E-7	341, 9388, 335, 336, 348	85	17	19256	66.62975778546713	6.19518635126326E-4	1.9853127010884022E-4	1.9090491400800498E-4
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) (complex) asparagine	8	9.30232558139535	7.7409577528727E-7	3959, 5176, 730, 2335, 2266, 7018, 3698, 5648	84	126	20562	15.541950113378684	4.3494737702998165E-4	4.350418257114457E-4	4.334936341608712E-4
GOTERM_BP_DIRECT	GO:0043691~reverse cholesterol transport	5	5.813953488372093	9.84045948494871E-7	9388, 344, 335, 336, 348	85	18	19256	62.928104575163395	7.93810236989767E-4	1.9853127010884022E-4	1.9090491400800498E-4
UP_KW_CELLULAR_COMPONENT	KW-0345~HDL	5	5.813953488372093	1.2921769803590276E-6	344, 335, 336, 348, 116519	80	19	17910	58.91447368421052	3.876458308915698E-5	1.2921769803590276E-5	9.906690182752546E-6
GAD_DISEASE	cholesterol cholesterol, HDL cholesterol, LDL lipoprotein triglycerides	5	5.813953488372093	1.3603764648072649E-6	341, 344, 335, 348, 116519	76	15	12924	56.684210526315795	0.0018171715115444798	1.5405365588315643E-4	1.433378817641336E-4
GAD_DISEASE	Cardiovascular Diseases	10	11.627906976744185	1.3826805314868192E-6	341, 9388, 344, 335, 2244, 348, 338, 4059, 4018, 116519	76	189	12924	8.997493734335839	0.001846937456702391	1.5405365588315643E-4	1.433378817641336E-4
GOTERM_MF_DIRECT	GO:0004866~endopeptidase inhibitor activity	6	6.976744186046512	1.5456149886238845E-6	7057, 6694, 3698, 4018, 727, 5858	84	45	18883	29.973015873015875	3.9559947276590623E-4	1.978387185438572E-4	1.8547379863486613E-4
GAD_DISEASE	Hypercholesterolemia|LDLC levels	10	11.627906976744185	1.6455513537316228E-6	1558, 9388, 1610, 335, 336, 348, 338, 5105, 2194, 32	76	193	12924	8.81101718025634	0.002197685515338943	1.6790427420999452E-4	1.5622506889845412E-4
GAD_DISEASE	Diseases in Twins|Obstetric Labor, Premature	5	5.813953488372093	1.8058717361101292E-6	344, 335, 348, 338, 116519	76	16	12924	53.14144736842105	0.0024115402448882106	1.6790427420999452E-4	1.5622506889845412E-4
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	6	6.976744186046512	1.8600967985053886E-6	81027, 2267, 2244, 2266, 2243, 83706	85	47	19256	28.92015018773467	0.0014999734261208486	2.358259625921436E-4	2.267669727032261E-4
GAD_DISEASE	LDL cholesterol	6	6.976744186046512	1.8837427921839324E-6	341, 344, 335, 348, 338, 116519	76	36	12924	28.342105263157894	0.002515397557706467	1.6790427420999452E-4	1.5622506889845412E-4
GOTERM_BP_DIRECT	GO:0042157~lipoprotein metabolic process	5	5.813953488372093	1.9055746819154774E-6	341, 335, 336, 348, 116519	85	21	19256	53.938375350140056	0.0015366184246143888	2.358259625921436E-4	2.267669727032261E-4
GOTERM_BP_DIRECT	GO:0008203~cholesterol metabolic process	7	8.13953488372093	2.0455783620136372E-6	341, 335, 336, 348, 338, 6822, 116519	85	86	19256	18.43939808481532	0.0016494216330474876	2.358259625921436E-4	2.267669727032261E-4
GAD_DISEASE	lipids	5	5.813953488372093	2.3511576934013117E-6	335, 336, 348, 338, 116519	76	17	12924	50.015479876160995	0.0031385659036781144	1.9646861475484712E-4	1.82802510661952E-4
GAD_DISEASE	Coronary Disease|Coronary heart disease	7	8.13953488372093	2.5657263976474387E-6	341, 344, 2267, 348, 338, 4018, 116519	76	68	12924	17.50541795665635	0.0034245035609644647	2.017868349208603E-4	1.8775080227490667E-4
GOTERM_BP_DIRECT	GO:0034384~high-density lipoprotein particle clearance	4	4.651162790697675	2.767706489006606E-6	344, 335, 336, 348	85	7	19256	129.45210084033613	0.002231049728118717	2.791923920785414E-4	2.684675294336408E-4
GAD_DISEASE	Hyperlipidemias	6	6.976744186046512	3.6609711189459743E-6	1558, 344, 335, 336, 348, 338	76	41	12924	24.885750962772786	0.004882767688883072	2.670826379931568E-4	2.485047132860786E-4
GAD_DISEASE	lipoprotein	5	5.813953488372093	3.795489993919207E-6	341, 335, 348, 338, 4018	76	19	12924	44.75069252077562	0.005061725824314411	2.670826379931568E-4	2.485047132860786E-4
REACTOME_PATHWAY	R-HSA-556833~Metabolism of lipids	18	20.930232558139537	4.28596082220685E-6	5264, 5476, 5641, 63874, 2194, 116519, 1558, 57733, 3248, 335, 336, 3158, 3422, 84498, 6822, 8529, 4758, 32	72	758	11044	3.6424802110817946	0.001841269881941332	1.6754210486808597E-4	1.4961899597522093E-4
GAD_DISEASE	heart disease, ischemic	6	6.976744186046512	4.660230478721407E-6	1558, 2335, 2244, 348, 338, 116519	76	43	12924	23.728274173806607	0.006211371843752755	3.0073222655664303E-4	2.7981367975801345E-4
GAD_DISEASE	Cholesterol, total	5	5.813953488372093	4.723542825497011E-6	9388, 335, 348, 338, 116519	76	20	12924	42.51315789473684	0.006295491501782657	3.0073222655664303E-4	2.7981367975801345E-4
GAD_DISEASE	cholesterol	5	5.813953488372093	5.809362269516181E-6	341, 335, 348, 338, 116519	76	21	12924	40.48872180451128	0.007737053629459423	3.5305078883377883E-4	3.2849303014900586E-4
WIKIPATHWAYS	WP2806:Complement system	8	9.30232558139535	6.1845739778720755E-6	7057, 730, 335, 2244, 2266, 2243, 727, 5648	64	95	8414	11.071052631578947	0.0012793916519694415	2.133678022365866E-4	1.9481408030297038E-4
GOTERM_BP_DIRECT	GO:0042632~cholesterol homeostasis	7	8.13953488372093	6.924547418286355E-6	9388, 344, 335, 336, 348, 338, 116519	85	106	19256	14.960266370699221	0.0055725445636838344	6.209010851730099E-4	5.970498662878014E-4
GAD_DISEASE	Hypertriglyceridemia	5	5.813953488372093	7.069180990441632E-6	9388, 335, 348, 338, 116519	76	22	12924	38.64832535885167	0.00940700308492981	4.109345645313244E-4	3.823504848743213E-4
GOTERM_BP_DIRECT	GO:0007160~cell-matrix adhesion	7	8.13953488372093	7.713733726344712E-6	2335, 2267, 2244, 2266, 2243, 4059, 83706	85	108	19256	14.68322440087146	0.006205671910757937	6.224983117160183E-4	5.985857371643496E-4
REACTOME_PATHWAY	R-HSA-975634~Retinoid metabolism and transport	6	6.976744186046512	8.509297396736638E-6	344, 335, 336, 348, 338, 2719	72	44	11044	20.916666666666664	0.003652327415962331	3.0491649004972955E-4	2.722975166955724E-4
GOTERM_CC_DIRECT	GO:0031093~platelet alpha granule lumen	6	6.976744186046512	8.673783526846577E-6	7057, 2335, 2244, 2266, 2243, 83706	85	68	20521	21.302076124567474	0.0011962712143510634	1.0881655697316614E-4	9.146898991947298E-5
UP_KW_BIOLOGICAL_PROCESS	KW-0753~Steroid metabolism	7	8.13953488372093	9.310312388894562E-6	1558, 335, 3158, 3422, 348, 338, 6822	54	107	11447	13.867947386638974	5.305494854408455E-4	2.65343903083495E-4	2.141371849445749E-4
UP_KW_CELLULAR_COMPONENT	KW-0162~Chylomicron	4	4.651162790697675	9.693760255772287E-6	344, 348, 338, 116519	80	10	17910	89.55	2.907719348600457E-4	7.270320191829216E-5	5.573912147069065E-5
GAD_DISEASE	cardiovascular disease risk	4	4.651162790697675	1.029493694372638E-5	2244, 2266, 348, 2243	76	8	12924	85.02631578947368	0.013670105310281233	5.735137789067571E-4	5.336208982498174E-4
GAD_DISEASE	cardiovascular disease	6	6.976744186046512	1.0969243881289796E-5	81027, 341, 335, 348, 338, 116519	76	51	12924	20.006191950464398	0.014558938151688294	5.866351627713783E-4	5.458295755329803E-4
INTERPRO	IPR029058:AB_hydrolase	7	8.13953488372093	1.3068616745909722E-5	9388, 57447, 5476, 63874, 59342, 54504, 2194	86	125	20603	13.415906976744187	0.004758717535470414	0.003673959943414435	0.0036035004376503226
REACTOME_PATHWAY	R-HSA-6806667~Metabolism of fat-soluble vitamins	6	6.976744186046512	1.3151918944878796E-5	344, 335, 336, 348, 338, 2719	72	48	11044	19.17361111111111	0.0056394008777027604	4.350250112536833E-4	3.88487451910266E-4
GOTERM_MF_DIRECT	GO:0005201~extracellular matrix structural constituent	7	8.13953488372093	1.3362729303769816E-5	7057, 2335, 2244, 2266, 2243, 4148, 4060	84	118	18883	13.33545197740113	0.003415037009052657	0.001140286233921691	0.0010690183443015852
KEGG_PATHWAY	hsa01100:Metabolic pathways	26	30.23255813953488	1.3442789035308432E-5	9388, 130013, 2330, 2194, 1558, 2328, 122622, 1610, 2588, 3158, 55902, 635, 2628, 8529, 2329, 32, 5053, 5232, 26007, 383, 57733, 3422, 27232, 5105, 51733, 4758	61	1546	8662	2.388098318240621	0.0016789489095054844	8.40174314706777E-4	8.06567342118506E-4
GAD_DISEASE	lipid levels	5	5.813953488372093	1.419581060338366E-5	341, 335, 348, 338, 116519	76	26	12924	32.702429149797574	0.01880094871885285	7.29992260643229E-4	6.792149381003567E-4
UP_KW_PTM	KW-0873~Pyrrolidone carboxylic acid	7	8.13953488372093	1.4567062651117182E-5	5176, 2335, 336, 2244, 2331, 2719, 4060	75	102	14237	13.027320261437909	3.349887600233581E-4	3.4960950362681237E-4	3.059083156734608E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0445~Lipid transport	8	9.30232558139535	1.4750511359450858E-5	341, 344, 335, 336, 348, 338, 4018, 116519	54	175	11447	9.69058201058201	8.404319875509048E-4	2.802597158295663E-4	2.2617450751157982E-4
REACTOME_PATHWAY	R-HSA-216083~Integrin cell surface interactions	7	8.13953488372093	1.66949875937561E-5	7057, 2335, 2244, 2266, 2243, 1291, 4060	72	85	11044	12.63202614379085	0.007153197808057454	5.127746189510802E-4	4.57919659714453E-4
GAD_DISEASE	Brain Ischemia|Stroke	7	8.13953488372093	1.9116948360065664E-5	2244, 348, 338, 2243, 7018, 727, 116519	76	96	12924	12.399671052631579	0.025235722878031996	9.466429613854738E-4	8.807956948119144E-4
GAD_DISEASE	Coronary Disease|Coronary heart disease|Inflammation|Insulin Resistance	6	6.976744186046512	2.2549448788769928E-5	9388, 335, 336, 348, 338, 116519	76	59	12924	17.29348795718109	0.029699006414339313	0.0010767361796637641	0.0010018397961867782
GOTERM_CC_DIRECT	GO:0034362~low-density lipoprotein particle	4	4.651162790697675	2.9054330113480337E-5	344, 335, 348, 338	85	15	20521	64.37960784313725	0.004001528267084331	3.3412479630502386E-4	2.8085852443030993E-4
REACTOME_PATHWAY	R-HSA-8964058~HDL remodeling	4	4.651162790697675	2.958424915351739E-5	9388, 344, 335, 348	72	10	11044	61.355555555555554	0.012640840148549382	8.480818090674985E-4	7.573567783300452E-4
GAD_DISEASE	obesity	10	11.627906976744185	2.9688880996319843E-5	341, 335, 2244, 348, 338, 2243, 635, 5105, 2194, 116519	76	276	12924	6.16132723112128	0.03891711318131086	0.0013687597893820562	0.0012735506192904098
GAD_DISEASE	atherosclerosis, coronary	8	9.30232558139535	3.1240690466760473E-5	341, 344, 335, 2244, 348, 338, 635, 116519	76	155	12924	8.77691001697793	0.04090913189536782	0.0013922934384686253	0.0012954472980216676
GAD_DISEASE	HDL cholesterol	5	5.813953488372093	3.3257699121753914E-5	9388, 335, 348, 338, 116519	76	32	12924	26.570723684210524	0.04349215002126805	0.0014343723782511285	0.0013345992808858668
GOTERM_CC_DIRECT	GO:0031091~platelet alpha granule	4	4.651162790697675	3.565350242358251E-5	7057, 2244, 2266, 2243	85	16	20521	60.35588235294117	0.00490818634197232	3.7847564111187585E-4	3.181389447027362E-4
SMART	SM01212:Fib_alpha	3	3.488372093023256	3.881961432242738E-5	2244, 2266, 2243	40	3	10690	267.25	0.002365240836590954	0.0023679964736680703	0.002329176859345643
GOTERM_MF_DIRECT	GO:0005102~receptor binding	10	11.627906976744185	4.355634141251886E-5	2335, 335, 336, 2267, 2244, 2266, 348, 2243, 4018, 727	84	380	18883	5.915726817042606	0.011088727996969805	0.002787605850401207	0.002613380484751132
REACTOME_PATHWAY	R-HSA-76002~Platelet activation, signaling and aggregation	10	11.627906976744185	4.402376407891054E-5	7057, 6694, 3959, 2335, 335, 2244, 2266, 2243, 7018, 83706	72	263	11044	5.832277144064217	0.018752576141282673	0.001183138659620721	0.001056570337893853
UP_SEQ_FEATURE	SITE:Cleavage; by plasmin; to break down fibrin clots	3	3.488372093023256	4.8168314998713755E-5	2244, 2266, 2243	84	3	20562	244.78571428571428	0.026708103149119755	0.009023531009759044	0.0089914187997599
UP_SEQ_FEATURE	SITE:Cleavage; by hementin; to prevent blood coagulation	3	3.488372093023256	4.8168314998713755E-5	2244, 2266, 2243	84	3	20562	244.78571428571428	0.026708103149119755	0.009023531009759044	0.0089914187997599
INTERPRO	IPR037579:Fibrinogen	3	3.488372093023256	5.032821840293747E-5	2244, 2266, 2243	86	3	20603	239.56976744186048	0.018202557226358662	0.003673959943414435	0.0036035004376503226
INTERPRO	IPR018202:Ser_caboxypep_ser_AS	3	3.488372093023256	5.032821840293747E-5	5476, 59342, 54504	86	3	20603	239.56976744186048	0.018202557226358662	0.003673959943414435	0.0036035004376503226
INTERPRO	IPR012290:Fibrinogen_a/b/g_coil_dom	3	3.488372093023256	5.032821840293747E-5	2244, 2266, 2243	86	3	20603	239.56976744186048	0.018202557226358662	0.003673959943414435	0.0036035004376503226
INTERPRO	IPR001563:Peptidase_S10	3	3.488372093023256	5.032821840293747E-5	5476, 59342, 54504	86	3	20603	239.56976744186048	0.018202557226358662	0.003673959943414435	0.0036035004376503226
GAD_DISEASE	Coronary Disease	9	10.465116279069768	5.2234199603916866E-5	341, 344, 335, 336, 2244, 348, 338, 4018, 116519	76	229	12924	6.683291197425879	0.06745600492971504	0.0021687823500168755	0.0020179246398062773
GAD_DISEASE	Hypercholesterolemia	5	5.813953488372093	5.353015523601862E-5	335, 348, 338, 116519, 32	76	36	12924	23.61842105263158	0.0690705033433674	0.0021687823500168755	0.0020179246398062773
GOTERM_BP_DIRECT	GO:0034370~triglyceride-rich lipoprotein particle remodeling	3	3.488372093023256	5.62515137827289E-5	344, 336, 116519	85	3	19256	226.54117647058823	0.044381255634259986	0.004126815602060202	0.003968288608672511
INTERPRO	IPR020837:Fibrinogen_CS	4	4.651162790697675	6.260675372819145E-5	2267, 2244, 2266, 2243	86	19	20603	50.43574051407589	0.02259304706695564	0.00380857751846498	0.0037355363057820896
