"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D3BM_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
1.037640335,11.699849725,43.2844673764167,7.75081612419831e-10,1.4518139802415e-07,13.6333051485214,"ACD10_HUMAN",56,51.9682982537798,9.29948864088684e-11,2.11852404740636e-08,1.037640335,"Up in D8CM",7.67396660195017,"ACAD10","ACD10_HUMAN"
0.846564532499999,15.70201194125,45.8403789883446,5.17269451870772e-10,1.17839573238344e-07,14.0394135389876,"GBP1_HUMAN",23,51.2692802151958,1.02771520057972e-10,2.27963458570697e-08,0.846564532499999,"Up in D8CM",7.64213476270551,"GBP1","GBP1_HUMAN"
1.064282655,12.6095546475,45.4710121570623,5.47630218937198e-10,1.18358336292863e-07,13.9824763350544,"CAP2_HUMAN",27,50.6441042453378,1.12512882692119e-10,2.43172073900479e-08,1.064282655,"Up in D8CM",7.61408630130432,"CAP2","CAP2_HUMAN"
-1.112866645,12.667845845,-43.9185887350256,6.9956927065288e-10,1.3713184610077e-07,13.7367614991264,"PCKGC_HUMAN",38,-50.2577563336815,1.19055481279609e-10,2.45952456975109e-08,-1.112866645,"Up in D3BM",7.60914883463991,"PCK1","PCKGC_HUMAN"
-1.3364048025,15.78123044875,-49.5042074564713,3.00769724706108e-10,8.7420276191303e-08,14.5747344414598,"NDRG1_HUMAN",18,-50.2246908604627,1.19635196772802e-10,2.45952456975109e-08,-1.3364048025,"Up in D3BM",7.60914883463991,"NDRG1","NDRG1_HUMAN"
1.3932693025,16.66671907875,48.7743246314492,3.33988121441719e-10,8.79745586135077e-08,14.4721760185597,"LEG4_HUMAN",17,48.8806015365005,1.46151143913e-10,2.93311426676827e-08,1.3932693025,"Up in D8CM",7.53267101766716,"LGALS4","LEG4_HUMAN"
0.738261464999997,14.350317835,36.3526949339937,2.64953866847048e-09,3.07954886140421e-07,12.3682562456755,"MYO1C_HUMAN",72,48.432101054778,1.56438498905231e-10,3.0665583890051e-08,0.738261464999997,"Up in D8CM",7.51334876168534,"MYO1C","MYO1C_HUMAN"
-1.621378185,12.5980304475,-45.8457009702072,5.16846261044441e-10,1.17839573238344e-07,14.0402297404398,"OAT_HUMAN",22,-47.7891029637349,1.72652985302808e-10,3.30748184799403e-08,-1.621378185,"Up in D3BM",7.48050253061368,"OAT","OAT_HUMAN"
-0.889595037500001,13.40688204875,-40.841654585078,1.16711309350216e-09,1.92457551441102e-07,13.2168573035838,"MA1A1_HUMAN",31,-47.4217940026737,1.82767351875742e-10,3.42343557546807e-08,-0.889595037500001,"Up in D3BM",7.4655378405678,"MAN1A1","MA1A1_HUMAN"
1.1144218475,11.19123959375,41.1026517223348,1.11589493992812e-09,1.88906050065468e-07,13.2627658031205,"MILK2_HUMAN",50,47.1568346448193,1.90481242324617e-10,3.49036172077e-08,1.1144218475,"Up in D8CM",7.45712956295658,"MICALL2","MILK2_HUMAN"
-2.29178405,11.5979846725,-60.2424337173945,7.52688528759362e-11,4.07931047475627e-08,15.8863259450005,"F13A_HUMAN",7,-46.6113899306571,2.07553126988845e-10,3.684041016383e-08,-2.29178405,"Up in D3BM",7.43367554321741,"F13A1","F13A_HUMAN"
1.015800235,10.8236228225,42.5310426281689,8.77181296317474e-10,1.60733937970869e-07,13.5079560584359,"APBA1_HUMAN",25,46.5436412252386,2.09792346406909e-10,3.684041016383e-08,1.015800235,"Up in D8CM",7.43367554321741,"APBA1","APBA1_HUMAN"
-3.210119485,12.8544121975,-44.6794260397891,6.19802710339436e-10,1.24388501082169e-07,13.8585008327173,"TSP1_HUMAN",52,-46.3997608278728,2.14639387586255e-10,3.69223550605008e-08,-3.210119485,"Up in D3BM",7.43271060566453,"THBS1","TSP1_HUMAN"
0.713419914999998,15.623055935,36.6812693233589,2.48695205316815e-09,2.95246744452878e-07,12.43443279981,"AGM1_HUMAN",38,46.2217666822038,2.20812446868341e-10,3.7224562293065e-08,0.713419914999998,"Up in D8CM",7.42917040021982,"PGM3","AGM1_HUMAN"
1.93940735,16.18655014,45.5926592733504,5.37412119160354e-10,1.18358336292863e-07,14.0012912766491,"TPM1_HUMAN",16,45.8761139169045,2.33384480880465e-10,3.85725056733616e-08,1.93940735,"Up in D8CM",7.41372214840985,"TPM1","TPM1_HUMAN"
-0.982906342500002,10.60623860375,-38.791067698238,1.67757469971172e-09,2.28521748377477e-07,12.8435611716655,"LAMC1_HUMAN",57,-45.723629557985,2.39187347901803e-10,3.86315254121157e-08,-0.982906342500002,"Up in D3BM",7.41305814287809,"LAMC1","LAMC1_HUMAN"
0.652535912500001,11.85370802875,34.2061004127688,4.06577513249624e-09,4.03181395197774e-07,11.9182748000207,"ITA6_HUMAN",49,45.5707523966947,2.45170070525206e-10,3.86315254121157e-08,0.652535912500001,"Up in D8CM",7.41305814287809,"ITGA6","ITA6_HUMAN"
0.802596805,16.02365315,41.1093214182501,1.11462009441841e-09,1.88906050065468e-07,13.2639344006537,"SCRB2_HUMAN",23,45.5125792858869,2.47491086991843e-10,3.86315254121157e-08,0.802596805,"Up in D8CM",7.41305814287809,"SCARB2","SCRB2_HUMAN"
1.60786151875,10.365766048125,44.8110801999003,6.07080041401166e-10,1.24388501082169e-07,13.8793074381103,"TAGL_HUMAN",17,45.2434604654653,2.58558166481872e-10,3.92590437784557e-08,1.60786151875,"Up in D8CM",7.40606028259637,"TAGLN","TAGL_HUMAN"
-0.5646004675,11.85636758875,-30.264761630493,9.61212379988766e-09,6.32973371166039e-07,11.0023231203913,"SPTN2_HUMAN",127,-45.1899157242692,2.60826486130445e-10,3.92590437784557e-08,-0.5646004675,"Up in D3BM",7.40606028259637,"SPTBN2","SPTN2_HUMAN"
0.632746454999999,11.733869435,34.3871513913591,3.91757949037794e-09,3.97846717161394e-07,11.9574583669134,"S12A4_HUMAN",39,44.9694830463033,2.70405576749356e-10,3.99868176564968e-08,0.632746454999999,"Up in D8CM",7.39808315773738,"SLC12A4","S12A4_HUMAN"
-0.958568094999997,17.8764770025,-39.882202755957,1.37986580414559e-09,2.07694443984699e-07,13.045032289974,"NNMT_HUMAN",24,-43.2760108051329,3.58889630465279e-10,5.13952277032538e-08,-0.958568094999997,"Up in D3BM",7.28907720548653,"NNMT","NNMT_HUMAN"
0.846587897500003,11.61566555625,36.0957024932507,2.78518217429127e-09,3.16545618107904e-07,12.3160132463032,"RIGI_HUMAN",49,43.2619883904895,3.59748301636252e-10,5.13952277032538e-08,0.846587897500003,"Up in D8CM",7.28907720548653,"RIGI","RIGI_HUMAN"
1.33272433,11.933277965,39.0447247413406,1.60231753699924e-09,2.2509890865611e-07,12.8909894626365,"HKDC1_HUMAN",46,42.6853216971875,3.97165493259979e-10,5.57951323781394e-08,1.33272433,"Up in D8CM",7.25340368768472,"HKDC1","HKDC1_HUMAN"
-1.2513570775,11.97299218125,-40.7332274657042,1.18917554446291e-09,1.92457551441102e-07,13.1976820143095,"PDCD4_HUMAN",21,-42.4659846702017,4.12541663783407e-10,5.65342394416015e-08,-1.2513570775,"Up in D3BM",7.24768844604424,"PDCD4","PDCD4_HUMAN"
1.4090890925,10.81656026625,41.0782559815775,1.12057213231384e-09,1.88906050065468e-07,13.2584894881051,"CCN1_HUMAN",20,42.4201304999041,4.15840888050693e-10,5.65342394416015e-08,1.4090890925,"Up in D8CM",7.24768844604424,"CCN1","CCN1_HUMAN"
-1.4871854785,9.85885667825,-39.1893577987002,1.56113412043481e-09,2.24823542545668e-07,12.9178703200174,"IREB2_HUMAN",35,-41.8822980786265,4.56859072554096e-10,6.03362387674712e-08,-1.4871854785,"Up in D3BM",7.21942176630961,"IREB2","IREB2_HUMAN"
0.707320215000003,17.2091274275,31.9552840171402,6.56113036206002e-09,5.32421798604194e-07,11.4106326649752,"AHNK_HUMAN",309,41.8666048495684,4.58123060993968e-10,6.03362387674712e-08,0.707320215000003,"Up in D8CM",7.21942176630961,"AHNAK","AHNK_HUMAN"
1.0288052575,15.67829632625,52.7260834307463,1.9278160820057e-10,6.49698591263807e-08,15.0052140168546,"CSRP1_HUMAN",12,41.5149738463604,4.87512176084171e-10,6.30672656563362e-08,1.0288052575,"Up in D8CM",7.20019599786521,"CSRP1","CSRP1_HUMAN"
1.433794975,12.1592016225,39.9559753828698,1.36202097145342e-09,2.07694443984699e-07,13.058417818472,"FHL2_HUMAN",21,41.4425955067947,4.93823648513251e-10,6.30672656563362e-08,1.433794975,"Up in D8CM",7.20019599786521,"FHL2","FHL2_HUMAN"
-1.28677821075,10.658168912125,-37.3210830002916,2.20194338065296e-09,2.6564008211645e-07,12.5613453066687,"PTPRF_HUMAN",72,-41.2265872576658,5.1321803807504e-10,6.45658931781271e-08,-1.28677821075,"Up in D3BM",7.18999683674423,"PTPRF","PTPRF_HUMAN"
0.986172914999997,13.654586195,52.9233946250353,1.87767570070507e-10,6.49698591263807e-08,15.0304578284223,"RRAS2_HUMAN",12,40.8743224622524,5.46729625917272e-10,6.77703531890689e-08,0.986172914999997,"Up in D8CM",7.16896025100356,"RRAS2","RRAS2_HUMAN"
0.719109294999997,12.65062058,38.4485018138703,1.78569822819282e-09,2.38915085165671e-07,12.7789263768497,"BCAT2_HUMAN",20,40.6283305672656,5.71604257973258e-10,6.9826844789226e-08,0.719109294999997,"Up in D8CM",7.15597758163916,"BCAT2","BCAT2_HUMAN"
1.0857040875,16.05583083625,41.8481906919747,9.83151474309346e-10,1.76318803764968e-07,13.3920001538348,"BAAT_HUMAN",15,40.124285807934,6.26691387387388e-10,7.54625957755471e-08,1.0857040875,"Up in D8CM",7.12226825994065,"BAAT","BAAT_HUMAN"
0.710664512500001,12.73713910375,32.796916384476,5.46535435260893e-09,4.7125987600548e-07,11.6050305221356,"PLOD3_HUMAN",38,39.3941594434682,7.17507532155867e-10,8.51812815287578e-08,0.710664512500001,"Up in D8CM",7.06965583037308,"PLOD3","PLOD3_HUMAN"
-0.619810342500003,13.25441062375,-29.7325910022235,1.08873359929923e-08,6.78992136459908e-07,10.8685480688936,"TENS1_HUMAN",81,-39.2457410815292,7.3774397372153e-10,8.63672771458163e-08,-0.619810342500003,"Up in D3BM",7.06365077195241,"TNS1","TENS1_HUMAN"
0.555761574999998,10.8404835475,27.6709437585337,1.8027320388497e-08,8.73288985946213e-07,10.324381757899,"DYST_HUMAN",277,39.0355865520209,7.67515301217776e-10,8.85108682948422e-08,0.555761574999998,"Up in D8CM",7.05300339878604,"DST","DYST_HUMAN"
2.04519915575,8.912361502625,40.6323134643588,1.2101376469781e-09,1.92457551441102e-07,13.1797805257627,"DAPK2_HUMAN",11,38.9587801613458,7.78734308370778e-10,8.85108682948422e-08,2.04519915575,"Up in D8CM",7.05300339878604,"DAPK2","DAPK2_HUMAN"
2.6562929155,8.43013381975,37.6910262793687,2.05423329192598e-09,2.58778217598229e-07,12.6335777586357,"BICC1_HUMAN",24,38.8090760054706,8.01140342404884e-10,8.85108682948422e-08,2.6562929155,"Up in D8CM",7.05300339878604,"BICC1","BICC1_HUMAN"
-1.12487841,14.4533,-35.9130300998737,2.88641970242072e-09,3.16545618107904e-07,12.2786170491666,"AK1D1_HUMAN",30,-38.8055874602239,8.0167112022261e-10,8.85108682948422e-08,-1.12487841,"Up in D3BM",7.05300339878604,"AKR1D1","AK1D1_HUMAN"
0.560588597499997,11.81505477375,30.7264192123729,8.6425204340717e-09,6.03139517427994e-07,11.1162893007136,"SHRM1_HUMAN",33,38.7605583615987,8.08558175193125e-10,8.85108682948422e-08,0.560588597499997,"Up in D8CM",7.05300339878604,"SHROOM1","SHRM1_HUMAN"
0.715366839999998,18.986866715,31.2688068885973,7.64280875372605e-09,5.70099424647406e-07,11.2477882732056,"K1C18_HUMAN",62,38.5345033440062,8.44163099833601e-10,9.1223727801249e-08,0.715366839999998,"Up in D8CM",7.0398921845569,"KRT18","K1C18_HUMAN"
-0.884885310000005,13.82874441,-37.9910834761403,1.94269638572777e-09,2.51922889773837e-07,12.6915598048309,"GPX2_HUMAN",18,-38.4358763232356,8.60252243252919e-10,9.17856475744158e-08,-0.884885310000005,"Up in D3BM",7.03722522366309,"GPX2","GPX2_HUMAN"
-0.507480857499999,15.28111255125,-27.9040602021855,1.69971349530151e-08,8.52790776898596e-07,10.3880858674839,"THRB_HUMAN",47,-38.2436761526926,8.92615945999356e-10,9.40482476103572e-08,-0.507480857499999,"Up in D3BM",7.02664929219486,"F2","THRB_HUMAN"
0.413482427499996,15.44312727625,23.4468879752431,5.75074583641647e-08,1.90090339824135e-06,9.05888116435274,"MYH14_HUMAN",140,37.8699012213931,9.59589833026225e-10,9.98565765750377e-08,0.413482427499996,"Non-significant",7.00062332712585,"MYH14","MYH14_HUMAN"
0.923184875,13.8779833325,37.3112028987297,2.20605122175247e-09,2.6564008211645e-07,12.5594047688379,"CBPQ_HUMAN",18,37.7952264928883,9.73643361381927e-10,1.00083413330345e-07,0.923184875,"Up in D8CM",6.99963789151153,"CPQ","CBPQ_HUMAN"
-0.4361791625,10.96370792375,-25.9856568530672,2.80048650653571e-08,1.19823861744109e-06,9.84590785804949,"TCOF_HUMAN",44,-37.6907910730422,9.93691129305128e-10,1.00211072581311e-07,-0.4361791625,"Non-significant",6.99908428949385,"TCOF1","TCOF_HUMAN"
0.813393349999998,16.08390057,32.9696908555738,5.26715428640092e-09,4.67335194527088e-07,11.6442450115751,"DPYL2_HUMAN",35,37.665260853958,9.9866296082929e-10,1.00211072581311e-07,0.813393349999998,"Up in D8CM",6.99908428949385,"DPYSL2","DPYL2_HUMAN"
0.562918662500001,12.66992902875,27.7996590650451,1.74499687653622e-08,8.70330098954071e-07,10.359627480343,"HIP1R_HUMAN",75,37.2336424374394,1.08714020052787e-09,1.05963129233469e-07,0.562918662500001,"Up in D8CM",6.97484522488631,"HIP1R","HIP1R_HUMAN"
0.645732402499998,12.70985603375,31.1653788602892,7.82280591317202e-09,5.70795563182525e-07,11.2229088747366,"LIMD1_HUMAN",33,37.1991973232808,1.09457593339599e-09,1.05963129233469e-07,0.645732402499998,"Up in D8CM",6.97484522488631,"LIMD1","LIMD1_HUMAN"
0.568556547499997,10.56059777625,28.4975249014352,1.46640346068121e-08,7.83829078533971e-07,10.5476937245589,"NOTC2_HUMAN",52,37.166385170459,1.10171285788704e-09,1.05963129233469e-07,0.568556547499997,"Up in D8CM",6.97484522488631,"NOTCH2","NOTC2_HUMAN"
2.51652502975,9.486972212625,35.837954086436,2.92923931811798e-09,3.16545618107904e-07,12.2631841387767,"TRFM_HUMAN",35,37.1184112170767,1.11224282952422e-09,1.05963129233469e-07,2.51652502975,"Up in D8CM",6.97484522488631,"MELTF","TRFM_HUMAN"
0.905318737499996,10.97253680125,33.2589143377489,4.95343457613559e-09,4.48951613357493e-07,11.7093749085291,"BMP1_HUMAN",34,37.0886080553511,1.11884191502891e-09,1.05963129233469e-07,0.905318737499996,"Up in D8CM",6.97484522488631,"BMP1","BMP1_HUMAN"
2.37515878475,9.377508877625,35.6957848803352,3.01232632261755e-09,3.2140377940941e-07,12.2338571529074,"FIL1L_HUMAN",33,36.9954139950077,1.13976553991785e-09,1.05989152430917e-07,2.37515878475,"Up in D8CM",6.97473858077735,"FILIP1L","FIL1L_HUMAN"
-0.55469751,13.8150146,-28.485990718997,1.47057486828123e-08,7.83829078533971e-07,10.5446262163762,"GEPH_HUMAN",45,-36.9477330988485,1.15064213129891e-09,1.05989152430917e-07,-0.55469751,"Up in D3BM",6.97473858077735,"GPHN","GEPH_HUMAN"
0.665137049999998,13.7880371825,34.9780350378112,3.47510912664043e-09,3.61625862079656e-07,12.0837230294201,"GNAS1_HUMAN",20,36.9207921690246,1.15683972281936e-09,1.05989152430917e-07,0.665137049999998,"Up in D8CM",6.97473858077735,"GNAS","GNAS1_HUMAN"
0.881934879999999,10.7179137475,33.883514486508,4.34595539205567e-09,4.07022866662636e-07,11.8478726654855,"GLSK_HUMAN",25,36.6643926474126,1.21775685615358e-09,1.10370672478694e-07,0.881934879999999,"Up in D8CM",6.95714631132349,"GLS","GLSK_HUMAN"
0.875377177499999,16.96657347625,31.1469993494673,7.85529544776046e-09,5.70795563182525e-07,11.218478129664,"FLNB_HUMAN",187,36.5479490694102,1.24661798758603e-09,1.11784500184709e-07,0.875377177499999,"Up in D8CM",6.95161841067962,"FLNB","FLNB_HUMAN"
2.01463151075,10.578439832125,35.9448682470093,2.86847675158749e-09,3.16545618107904e-07,12.2851506108951,"RDH5_HUMAN",16,36.420215159066,1.279173703979e-09,1.13496370008831e-07,2.01463151075,"Up in D8CM",6.94501802842984,"RDH5","RDH5_HUMAN"
-4.05354428225,8.831674456375,-35.8802023942025,2.90505452867415e-09,3.16545618107904e-07,12.271873433381,"TSP3_HUMAN",12,-36.3338714857731,1.30172655291431e-09,1.13603712606253e-07,-4.05354428225,"Up in D3BM",6.94460747550825,"THBS3","TSP3_HUMAN"
0.691561462500001,11.04004490375,32.0624730548498,6.40851569947467e-09,5.32421798604194e-07,11.4357073978702,"ITB3_HUMAN",27,36.3126479181074,1.30733896343653e-09,1.13603712606253e-07,0.691561462500001,"Up in D8CM",6.94460747550825,"ITGB3","ITB3_HUMAN"
-1.1298279775,11.18193459375,-34.2646173122102,4.0171889123151e-09,4.03105777879809e-07,11.9309649277699,"PACN3_HUMAN",23,-35.9864961667002,1.3971341628016e-09,1.20167794471987e-07,-1.1298279775,"Up in D3BM",6.9202119096809,"PACSIN3","PACN3_HUMAN"
