"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1B_vs_D1CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D1CM_vs_D1B"
1.3435554525,14.51592993625,50.3186488247636,1.74804223083538e-10,8.66720468453611e-08,14.9860789446287,"APOB_HUMAN",250,-60.6018904053791,1.34690789610332e-11,9.46090554687906e-09,-1.3435554525,"Up in D1B",8.02406729328203,"APOB","APOB_HUMAN",1.3435554525
1.1817102425,16.67951106875,47.7179688585474,2.56456353085214e-10,1.08083530007763e-07,14.6389725608329,"CO3_HUMAN",118,-59.2519535531595,1.60149739667997e-11,1.0383862735858e-08,-1.1817102425,"Up in D1B",7.98364106143868,"C3","CO3_HUMAN",1.1817102425
5.506120922,10.974602104,55.1713750725122,8.9877229887026e-11,5.1755294022315e-08,15.5699084620006,"PGBM_HUMAN",175,-57.4487994318892,2.03078621980019e-11,1.1654672217769e-08,-5.506120922,"Up in D1B",7.93349993630179,"HSPG2","PGBM_HUMAN",5.506120922
4.3498816475,10.87971401125,58.7736911028527,5.68997376712743e-11,4.36007171664701e-08,15.9563825380938,"ANGL8_HUMAN",9,-57.2914764437249,2.0740311219188e-11,1.1654672217769e-08,-4.3498816475,"Up in D1B",7.93349993630179,"ANGPTL8","ANGL8_HUMAN",4.3498816475
3.06500542225,9.519600093875,53.2225094977918,1.16549995189214e-10,6.13999943406176e-08,15.3447529146334,"NID1_HUMAN",42,-56.094293376359,2.43940056038312e-11,1.28510670771683e-08,-3.06500542225,"Up in D1B",7.89106080957118,"NID1","NID1_HUMAN",3.06500542225
4.4255374665,8.78939086175,54.9849992945779,9.21021960297456e-11,5.1755294022315e-08,15.5488863202783,"TSP3_HUMAN",12,-55.5424264574817,2.63191901182713e-11,1.30496737357005e-08,-4.4255374665,"Up in D1B",7.88440034629935,"THBS3","TSP3_HUMAN",4.4255374665
3.48153686425,9.539064645375,55.836391816358,8.2422131374593e-11,5.1755294022315e-08,15.6440666012797,"MIME_HUMAN",10,-54.3026945440365,3.13030604012518e-11,1.46585275623417e-08,-3.48153686425,"Up in D1B",7.83390965204592,"OGN","MIME_HUMAN",3.48153686425
4.40138113225,9.073129831375,47.808155539019,2.52983034075652e-10,1.08083530007763e-07,14.6514483560223,"LAMB1_HUMAN",56,-49.7795392063168,6.10488970621629e-11,2.60555376327217e-08,-4.40138113225,"Up in D1B",7.58409996112645,"LAMB1","LAMB1_HUMAN",4.40138113225
2.64425659275,10.014727831125,47.7890480566531,2.53714420743915e-10,1.08083530007763e-07,14.648807881591,"QSOX1_HUMAN",23,-49.6978610990877,6.18235558968364e-11,2.60555376327217e-08,-2.64425659275,"Up in D1B",7.58409996112645,"QSOX1","QSOX1_HUMAN",2.64425659275
1.2728950995,10.14999044025,42.984080544551,5.45238880780852e-10,2.18848501242943e-07,13.9351969520489,"MFGM_HUMAN",22,-45.3928137903012,1.2394465667872e-10,4.97490243402347e-08,-1.2728950995,"Up in D1B",7.30321543206011,"MFGE8","MFGM_HUMAN",1.2728950995
1.484148265,16.1202830075,40.7128606979432,8.06676489572496e-10,2.95629396982894e-07,13.5598188835878,"APOE_HUMAN",35,-44.072069413062,1.55464188008604e-10,5.95639836692964e-08,-1.484148265,"Up in D1B",7.22501626411433,"APOE","APOE_HUMAN",1.484148265
1.24892116,13.5339649925,39.5497734707035,9.94251827547366e-10,3.49189527266531e-07,13.3569191092606,"BGH3_HUMAN",36,-43.6410076467597,1.67641519568667e-10,6.14369725410561e-08,-1.24892116,"Up in D1B",7.21157019338521,"TGFBI","BGH3_HUMAN",1.24892116
1.4840426425,11.04865241125,39.1189326325586,1.0759796282962e-09,3.62777291476348e-07,13.2798127239702,"LAMC1_HUMAN",57,-42.865795665404,1.92352164453318e-10,6.75556830907091e-08,-1.4840426425,"Up in D1B",7.17033811028197,"LAMC1","LAMC1_HUMAN",1.4840426425
1.7014708525,11.32413053375,38.2593862439915,1.26294121423495e-09,3.94271536843941e-07,13.1227134841894,"APOA5_HUMAN",27,-40.3252108402371,3.07324728287561e-10,9.93245392602716e-08,-1.7014708525,"Up in D1B",7.00294344084281,"APOA5","APOA5_HUMAN",1.7014708525
1.140173675,15.323578955,36.8918886375327,1.6418703874408e-09,4.89728725410617e-07,12.863403375969,"APOA1_HUMAN",30,-40.2608327665815,3.11112786183365e-10,9.93245392602716e-08,-1.140173675,"Up in D1B",7.00294344084281,"APOA1","APOA1_HUMAN",1.140173675
0.972553012500001,15.10770642625,34.784853824666,2.50831172342037e-09,6.82018048926139e-07,12.4396230886734,"ITIH2_HUMAN",51,-40.1434032690952,3.18159041407917e-10,9.93245392602716e-08,-0.972553012500001,"Up in D1B",7.00294344084281,"ITIH2","ITIH2_HUMAN",0.972553012500001
1.06182837475,9.618248820125,35.6080874285982,2.11930812706548e-09,5.95454940101164e-07,12.6088568456834,"NRP1_HUMAN",26,-38.4352969388529,4.44020268707634e-10,1.33665958747737e-07,-1.06182837475,"Up in D1B",6.87397918219498,"NRP1","NRP1_HUMAN",1.06182837475
3.34794115975,11.205892205125,38.6865833379949,1.16576376011027e-09,3.77931643614211e-07,13.2013441481334,"F13A_HUMAN",7,-37.1049498254776,5.81611337870037e-10,1.69048343686432e-07,-3.34794115975,"Up in D1B",6.77198908003791,"F13A1","F13A_HUMAN",3.34794115975
1.0566902175,11.76551461375,42.577863861007,5.83911061355521e-10,2.23717560734804e-07,13.8699913105685,"TFPI1_HUMAN",12,-36.5652817113278,6.50697842118251e-10,1.82824403707158e-07,-1.0566902175,"Up in D1B",6.73796583437911,"TFPI","TFPI1_HUMAN",1.0566902175
1.6140141525,14.28617691875,34.5748282099908,2.62015934119102e-09,6.90166346465596e-07,12.3956652087856,"LG3BP_HUMAN",20,-35.7677977867357,7.70429573669971e-10,2.09482286337554e-07,-1.6140141525,"Up in D1B",6.67885269475544,"LGALS3BP","LG3BP_HUMAN",1.6140141525
1.247895,13.24009335,31.8733406219222,4.7067162057573e-09,1.02152200354929e-06,11.7998799440376,"CO5_HUMAN",77,-34.9739148192388,9.14913967630086e-10,2.34527854650453e-07,-1.247895,"Up in D1B",6.6298055691426,"C5","CO5_HUMAN",1.247895
2.21007108675,10.760564804125,33.7403901941692,3.12423188040496e-09,7.7453383882157e-07,12.2177696559271,"VWA1_HUMAN",22,-34.9575947832716,9.18189489081141e-10,2.34527854650453e-07,-2.21007108675,"Up in D1B",6.6298055691426,"VWA1","VWA1_HUMAN",2.21007108675
1.23676133,15.271598935,32.4867622730094,4.10329768543548e-09,9.8819131972959e-07,11.9403242786509,"FGL1_HUMAN",19,-33.4704863091022,1.28071301185297e-09,3.17503822850256e-07,-1.23676133,"Up in D1B",6.4982510412924,"FGL1","FGL1_HUMAN",1.23676133
5.55371558875,8.919529975625,32.1677581706317,4.40534170743092e-09,1.02152200354929e-06,11.8676833732988,"DMBT1_HUMAN",10,-32.9037671701848,1.45949433025199e-09,3.51487934562685e-07,-5.55371558875,"Up in D1B",6.45408957830499,"DMBT1","DMBT1_HUMAN",5.55371558875
4.35608112725,9.715491711375,32.0361853652187,4.53722508482224e-09,1.02152200354929e-06,11.8374736607306,"TSP4_HUMAN",10,-32.6105333910441,1.56295522819947e-09,3.65948600513705e-07,-4.35608112725,"Up in D1B",6.43657990936203,"THBS4","TSP4_HUMAN",4.35608112725
2.4293447765,9.33730000425,36.7596744908716,1.6849131613368e-09,4.89728725410617e-07,12.837697997569,"THYG_HUMAN",6,-32.4489384626638,1.62349491964354e-09,3.69849693991227e-07,-2.4293447765,"Up in D1B",6.43197473629147,"TG","THYG_HUMAN",2.4293447765
1.3836050025,10.83687329375,29.9392949484541,7.38378381929207e-09,1.55594784532032e-06,11.3353728959783,"SMOC1_HUMAN",19,-30.854020940092,2.38693025511819e-09,5.29458818957664e-07,-1.3836050025,"Up in D1B",6.27616781345066,"SMOC1","SMOC1_HUMAN",1.3836050025
4.61052942225,8.545919656375,28.5609790843879,1.03610417508901e-08,2.07936240281554e-06,10.9825625109564,"MATN3_HUMAN",20,-29.458040657844,3.4001923914072e-09,7.34877478645418e-07,-4.61052942225,"Up in D1B",6.13378506198203,"MATN3","MATN3_HUMAN",4.61052942225
1.43311881825,10.380274533375,33.7416871828243,3.1233671685813e-09,7.7453383882157e-07,12.2180502695435,"COTL1_HUMAN",8,-28.5620707756698,4.30479211589265e-09,9.07127318621479e-07,-1.43311881825,"Up in D1B",6.04233175385035,"COTL1","COTL1_HUMAN",1.43311881825
0.902573109999999,10.668954135,25.0914965783754,2.62483968272131e-08,4.80973340992564e-06,10.0015539961377,"HXK2_HUMAN",39,-27.3379001934395,6.01391798122566e-09,1.23637352838417e-06,-0.902573109999999,"Up in D1B",5.90785030205564,"HK2","HXK2_HUMAN",0.902573109999999
2.27069115675,10.140429139125,25.9134064933326,2.08316754648366e-08,4.08349284867693e-06,10.2471036977074,"LAMA5_HUMAN",106,-27.0540605175455,6.51233381987316e-09,1.30696337542169e-06,-2.27069115675,"Up in D1B",5.88373658233156,"LAMA5","LAMA5_HUMAN",2.27069115675
-0.558044912500003,11.45649170875,-23.3136867558609,4.44340688062242e-08,7.64356665240131e-06,9.43875770091381,"HMDH_HUMAN",32,26.7942894103255,7.00966196566019e-09,1.37405676066395e-06,0.558044912500003,"Up in D1CM",5.86199532671316,"HMGCR","HMDH_HUMAN",-0.558044912500003
8.56129920475,10.986784517625,25.2369603662964,2.51828544169646e-08,4.71702844179099e-06,10.0456543852229,"DKK1_HUMAN",5,-25.7775985844088,9.41403253686493e-09,1.73075719565036e-06,-8.56129920475,"Up in D1B",5.76176385412661,"DKK1","DKK1_HUMAN",8.56129920475
0.783405064999997,15.53921926,22.9462789470572,4.97831004918224e-08,8.06964911626098e-06,9.31662775786417,"CO4B_HUMAN",87,-25.7751678095275,9.42080051244601e-09,1.73075719565036e-06,-0.783405064999997,"Up in D1B",5.76176385412661,"C4B","CO4B_HUMAN",0.783405064999997
3.44129252175,10.128346084125,25.5841606319805,2.2832553592389e-08,4.37399077796017e-06,10.149789879149,"FMOD_HUMAN",8,-25.7663681920584,9.44534713488155e-09,1.73075719565036e-06,-3.44129252175,"Up in D1B",5.76176385412661,"FMOD","FMOD_HUMAN",3.44129252175
7.88285958625,10.244765101875,24.2677646815772,3.33418283413852e-08,5.97953768275608e-06,9.74639579945688,"GPC3_HUMAN",12,-24.9909682926517,1.1921051204111e-08,2.13792639573302e-06,-7.88285958625,"Up in D1B",5.67000725070687,"GPC3","GPC3_HUMAN",7.88285958625
-0.485419750000002,15.22076273,-21.3035915055277,8.46571535668635e-08,1.27424133466981e-05,8.74361751667615,"HMCS1_HUMAN",32,24.797161308269,1.26491839122891e-08,2.22124939993093e-06,0.485419750000002,"Non-significant",5.653402676511,"HMGCS1","HMCS1_HUMAN",-0.485419750000002
2.50197815825,9.052949785875,22.9523631635353,4.96887630749962e-08,8.06964911626098e-06,9.31866736709721,"TENA_HUMAN",61,-23.8365871939423,1.70865252051932e-08,2.93923103988926e-06,-2.50197815825,"Up in D1B",5.53176627462651,"TNC","TENA_HUMAN",2.50197815825
1.14414548975,10.336530447625,29.5885942950357,8.036567202514e-09,1.65220060853635e-06,11.2474039023571,"MOT4_HUMAN",7,-22.8657590346018,2.3440430195007e-08,3.95158772227428e-06,-1.14414548975,"Up in D1B",5.40322837260701,"SLC16A3","MOT4_HUMAN",1.14414548975
4.20226764625,9.807718276875,23.1121139881849,4.72830071871393e-08,7.97096935160794e-06,9.37201270963682,"COMP_HUMAN",4,-22.794511110672,2.40029928749202e-08,3.96708288122945e-06,-4.20226764625,"Up in D1B",5.40152872604851,"COMP","COMP_HUMAN",4.20226764625
0.982890362500001,13.16374766875,21.6839956848167,7.46042744315409e-08,1.16451746145085e-05,8.88041214374565,"H2AW_HUMAN",17,-22.1234601772278,3.0119075846453e-08,4.88218635211063e-06,-0.982890362500001,"Up in D1B",5.31138564766591,"MACROH2A2","H2AW_HUMAN",0.982890362500001
2.053158283,8.656380415,21.3752584305331,8.26510148786757e-08,1.26666437165883e-05,8.76958656316364,"EXT1_HUMAN",17,-21.9882775025722,3.15537738145118e-08,5.01824074495321e-06,-2.053158283,"Up in D1B",5.29944850768926,"EXT1","EXT1_HUMAN",2.053158283
0.979637385000002,11.235646605,20.5877392706226,1.08046036442909e-07,1.49298367406111e-05,8.47903221936822,"G6PD_HUMAN",38,-21.8774744765313,3.27873640583449e-08,5.11786466014424e-06,-0.979637385000002,"Up in D1B",5.29091120303846,"G6PD","G6PD_HUMAN",0.979637385000002
0.826239347500003,10.93202316875,20.7930394099877,1.00661501509129e-07,1.41412632703408e-05,8.55589455699917,"FSCN1_HUMAN",22,-21.7233536762761,3.45947138464883e-08,5.30179714567363e-06,-0.826239347500003,"Up in D1B",5.27557689301182,"FSCN1","FSCN1_HUMAN",0.826239347500003
1.04738021025,10.451201797375,24.1806256923117,3.42121460371507e-08,6.00779539473214e-06,9.71884981594841,"TIMP3_HUMAN",9,-21.4808267648601,3.76710060065897e-08,5.67015910052758e-06,-1.04738021025,"Up in D1B",5.24640475494981,"TIMP3","TIMP3_HUMAN",1.04738021025
1.0438115625,13.69015419375,20.2720589504746,1.20634005176971e-07,1.61400639624871e-05,8.35925696634231,"MA1A1_HUMAN",31,-21.3393993489737,3.96067841220122e-08,5.85694005902528e-06,-1.0438115625,"Up in D1B",5.23232922059689,"MAN1A1","MA1A1_HUMAN",1.0438115625
-0.590275527500003,11.69815433125,-19.6846145248614,1.48760480468534e-07,1.92908013826042e-05,8.13107367051347,"GBP4_HUMAN",26,21.236250087505,4.1089444099637e-08,5.92740123389309e-06,0.590275527500003,"Up in D1CM",5.22713567377872,"GBP4","GBP4_HUMAN",-0.590275527500003
-0.38455772,14.151747465,-18.1731140663933,2.62614518445081e-07,3.20808373329505e-05,7.50980588715924,"GBP2_HUMAN",29,21.1763516955578,4.19790998962831e-08,5.92740123389309e-06,0.38455772,"Non-significant",5.22713567377872,"GBP2","GBP2_HUMAN",-0.38455772
2.219717382,9.2090805165,31.8548027238475,4.72646317931218e-09,1.02152200354929e-06,11.7955859738848,"GSTA3_HUMAN",2,-21.1367906139547,4.25786004109516e-08,5.92740123389309e-06,-2.219717382,"Up in D1B",5.22713567377872,"GSTA3","GSTA3_HUMAN",2.219717382
0.461549999999999,13.4045432825,22.0782958349489,6.55901503015123e-08,1.04313089979518e-05,9.01953249022474,"FBX2_HUMAN",16,-21.1160905288968,4.28961294658297e-08,5.92740123389309e-06,-0.461549999999999,"Non-significant",5.22713567377872,"FBXO2","FBX2_HUMAN",0.461549999999999
0.395434374999999,13.357914925,19.1129299158458,1.83494139864335e-07,2.34344258320678e-05,7.90209163128896,"OAT_HUMAN",22,-20.7222982257235,4.94758715333635e-08,6.72632453475357e-06,-0.395434374999999,"Non-significant",5.17222218247894,"OAT","OAT_HUMAN",0.395434374999999
0.434535027500001,14.04805827125,17.0408350972487,4.14500326394254e-07,4.50568404312178e-05,7.00861941000877,"PLMN_HUMAN",53,-20.2419885423645,5.90945679970937e-08,7.80556220067966e-06,-0.434535027500001,"Non-significant",5.1075958111333,"PLG","PLMN_HUMAN",0.434535027500001
1.4679458175,13.23490440625,20.8763691722715,9.78290980341596e-08,1.41146018911864e-05,8.58686433615899,"APOM_HUMAN",9,-20.2342313560362,5.92663401166803e-08,7.80556220067966e-06,-1.4679458175,"Up in D1B",5.1075958111333,"APOM","APOM_HUMAN",1.4679458175
1.606619838,9.7812316435,21.2218364790329,8.70135567387657e-08,1.28673205219484e-05,8.71387959304363,"GTR1_HUMAN",7,-19.9460923392491,6.60640025522999e-08,8.56697657712825e-06,-1.606619838,"Up in D1B",5.06717242049706,"SLC2A1","GTR1_HUMAN",1.606619838
0.360991720000001,12.3145953425,15.3406811128551,8.71236125024394e-07,8.12543288119731e-05,6.18919317698181,"AKA12_HUMAN",65,-19.0496094927912,9.35418281397608e-08,1.19464252937885e-05,-0.360991720000001,"Non-significant",4.92276202839208,"AKAP12","AKA12_HUMAN",0.360991720000001
-0.69747901,9.57677638525,-19.7446438073068,1.45568348324167e-07,1.91718063753813e-05,8.1547152670502,"IRF9_HUMAN",13,18.8916676946743,9.96148441451404e-08,1.25321421089461e-05,0.69747901,"Up in D1CM",4.90197468905516,"IRF9","IRF9_HUMAN",-0.69747901
0.676126480000001,9.869518995,17.5644293104098,3.34462153710259e-07,3.918549153893e-05,7.24446580359068,"ITA2_HUMAN",31,-18.8048761895311,1.03140577158375e-07,1.2784881248058e-05,-0.676126480000001,"Up in D1B",4.89330330154869,"ITGA2","ITA2_HUMAN",0.676126480000001
4.6967208375,8.80086052375,18.1267207794525,2.67426211643296e-07,3.22019362563049e-05,7.48990414019908,"CO6A2_HUMAN",10,-18.6241418156159,1.10943425482148e-07,1.35378257037606e-05,-4.6967208375,"Up in D1B",4.86845108163943,"COL6A2","CO6A2_HUMAN",4.6967208375
3.1583699,8.36224752725,18.1736440478795,2.62560122047932e-07,3.20808373329505e-05,7.51003293720606,"ECM1_HUMAN",10,-18.5913997669962,1.1242707311226e-07,1.35378257037606e-05,-3.1583699,"Up in D1B",4.86845108163943,"ECM1","ECM1_HUMAN",3.1583699
0.638877627499998,11.37494647625,16.9014129292112,4.39337511903036e-07,4.57182208374159e-05,6.94458049930159,"PCSK6_HUMAN",46,-18.4206969243294,1.20533768459851e-07,1.43095652725083e-05,-0.638877627499998,"Up in D1B",4.84437355999415,"PCSK6","PCSK6_HUMAN",0.638877627499998
0.632704020000004,16.1342319225,16.7088999625372,4.76458570063276e-07,4.83863769525705e-05,6.8552742097386,"KPYM_HUMAN",47,-18.219257894788,1.30960135381444e-07,1.53314302934749e-05,-0.632704020000004,"Up in D1B",4.81441732723383,"PKM","KPYM_HUMAN",0.632704020000004
4.158523681,8.4670993695,17.4755470007847,3.46717012720242e-07,3.99864098798252e-05,7.20493705648691,"COCH_HUMAN",15,-18.0029775494233,1.4330193258673e-07,1.63669760228398e-05,-4.158523681,"Up in D1B",4.78603155381405,"COCH","COCH_HUMAN",4.158523681
4.071585894,8.05827176575,17.444975940493,3.51049274066564e-07,3.99864098798252e-05,7.19129388431959,"ANGL2_HUMAN",23,-17.9965345963582,1.43689195122808e-07,1.63669760228398e-05,-4.071585894,"Up in D1B",4.78603155381405,"ANGPTL2","ANGL2_HUMAN",4.071585894
3.1915085305,9.22064959975,17.3544593810013,3.6424118611557e-07,4.09358527702419e-05,7.15075550444532,"RELN_HUMAN",85,-17.9431882114234,1.46941360041686e-07,1.65142496505516e-05,-3.1915085305,"Up in D1B",4.78214115433878,"RELN","RELN_HUMAN",3.1915085305
3.91393303925,9.125072360375,17.5625208925213,3.3472006060066e-07,3.918549153893e-05,7.24361920995364,"ATS13_HUMAN",7,-17.9001535163769,1.49625413406185e-07,1.65946396000096e-05,-3.91393303925,"Up in D1B",4.7800321750979,"ADAMTS13","ATS13_HUMAN",3.91393303925
0.80377101925,10.322782040375,17.0266937599813,4.16945492185905e-07,4.50568404312178e-05,7.00214823500068,"EXT2_HUMAN",24,-17.8031438312817,1.55880968221828e-07,1.68887699944876e-05,-0.80377101925,"Up in D1B",4.77240197885164,"EXT2","EXT2_HUMAN",0.80377101925
-0.309540987499998,12.98460972375,-15.1258687883973,9.62256881837451e-07,8.6285779329871e-05,6.07928101597325,"ABHD2_HUMAN",29,17.7970336218813,1.56284738352121e-07,1.68887699944876e-05,0.309540987499998,"Non-significant",4.77240197885164,"ABHD2","ABHD2_HUMAN",-0.309540987499998
1.5180488825,8.56602877375,18.9357380018198,1.96066816789229e-07,2.4666376100245e-05,7.82967470265483,"FUT6_HUMAN",6,-17.4800222423718,1.78944071427734e-07,1.90926528868907e-05,-1.5180488825,"Up in D1B",4.71913372304213,"FUT6","FUT6_HUMAN",1.5180488825
-0.642694948999997,9.839606523,-16.7895356310167,4.60493096061469e-07,4.73353208134405e-05,6.89280651447277,"AJUBA_HUMAN",19,17.2980908455312,1.93608759033733e-07,2.03739894834518e-05,0.642694948999997,"Up in D1CM",4.69092392234965,"AJUBA","AJUBA_HUMAN",-0.642694948999997
1.0344483875,11.05989921125,17.082247290088,4.07432882635144e-07,4.50568404312178e-05,7.0275387261461,"B4GA1_HUMAN",14,-17.2723902550065,1.95787536856044e-07,2.03739894834518e-05,-1.0344483875,"Up in D1B",4.69092392234965,"B4GAT1","B4GA1_HUMAN",1.0344483875
-0.291728020000001,11.32633209,-14.6886457601922,1.18289526668833e-06,9.87190515140195e-05,5.85073794243992,"NUB1_HUMAN",27,17.0968713111414,2.11427677864015e-07,2.17332182526315e-05,0.291728020000001,"Non-significant",4.6628759586371,"NUB1","NUB1_HUMAN",-0.291728020000001
0.403474094999996,11.7798055425,20.2855751141552,1.20062055677666e-07,1.61400639624871e-05,8.36442528833798,"ANGL4_HUMAN",13,-17.0270052512002,2.18041255553065e-07,2.21210740380381e-05,-0.403474094999996,"Non-significant",4.65519379068246,"ANGPTL4","ANGL4_HUMAN",0.403474094999996
0.778607845000003,12.533901215,15.9872533533562,6.51049904626085e-07,6.45611723069796e-05,6.51104622063494,"PLOD1_HUMAN",42,-17.0021538819272,2.2044966415888e-07,2.21210740380381e-05,-0.778607845000003,"Up in D1B",4.65519379068246,"PLOD1","PLOD1_HUMAN",0.778607845000003
0.900034189499999,9.436867833,15.8590918998397,6.89131545799975e-07,6.67665494200919e-05,6.44829074171959,"BMP1_HUMAN",34,-16.6652233895011,2.56244696344798e-07,2.54104299469448e-05,-0.900034189499999,"Up in D1B",4.59498798658261,"BMP1","BMP1_HUMAN",0.900034189499999
2.65397238725,8.242868780875,20.84758287113,9.87971896523901e-08,1.41146018911864e-05,8.5761805872971,"PGAM4_HUMAN",1,-16.5473793721374,2.70275816846924e-07,2.64901727930549e-05,-2.65397238725,"Up in D1B",4.57691520882902,"PGAM4","PGAM4_HUMAN",2.65397238725
0.4470701225,10.34609031625,14.4834976084602,1.30582134563482e-06,0.000105834308868807,5.74119388651439,"LIMC1_HUMAN",55,-16.3994644455654,2.89128119943449e-07,2.80121945172797e-05,-0.4470701225,"Non-significant",4.55265286656338,"LIMCH1","LIMC1_HUMAN",0.4470701225
-0.435308694749999,9.671086669125,-15.1711140974393,9.42222332795427e-07,8.6285779329871e-05,6.10255906394345,"CASL_HUMAN",25,16.3529156297003,2.95364077825522e-07,2.81668990830218e-05,0.435308694749999,"Non-significant",4.55026096221763,"NEDD9","CASL_HUMAN",-0.435308694749999
-0.44109392,11.6612315175,-15.3257755025867,8.77226708018692e-07,8.12543288119731e-05,6.1816157300057,"IFIT3_HUMAN",23,16.3201509679867,2.99844293391283e-07,2.81668990830218e-05,0.44109392,"Non-significant",4.55026096221763,"IFIT3","IFIT3_HUMAN",-0.44109392
6.244055749,9.4826359755,15.8807149509797,6.82532909222604e-07,6.67665494200919e-05,6.45891404427101,"HBSAG_HBVD3",7,-16.3135950966809,3.0074990123051e-07,2.81668990830218e-05,-6.244055749,"Up in D1B",4.55026096221763,"S","HBSAG_HBVD3",6.244055749
1.1615641125,11.00821983875,15.4051333218928,8.45861279266518e-07,8.1020053669744e-05,6.22187461137623,"CPVL_HUMAN",20,-15.9045343237629,3.63856427423368e-07,3.33802309463345e-05,-1.1615641125,"Up in D1B",4.47651066291226,"CPVL","CPVL_HUMAN",1.1615641125
0.538439037499995,10.52693355125,14.7372527653939,1.15572803172405e-06,9.74163157940205e-05,5.87647332490718,"CDHR2_HUMAN",33,-15.9017446101816,3.64335181760918e-07,3.33802309463345e-05,-0.538439037499995,"Up in D1B",4.47651066291226,"CDHR2","CDHR2_HUMAN",0.538439037499995
-0.225135084999998,12.933713555,-11.1831998403861,7.90411594035283e-06,0.000465900652176462,3.73837976819697,"MYLK_HUMAN",99,15.7097650327955,3.99051844099786e-07,3.61678278915817e-05,0.225135084999998,"Non-significant",4.44167757260488,"MYLK","MYLK_HUMAN",-0.225135084999998
-0.55979514,15.5674935575,-14.8421214818824,1.0994910553861e-06,9.45674500596885e-05,5.93171452078092,"GBP1_HUMAN",23,15.5899406101728,4.22603609333557e-07,3.76568703656559e-05,0.55979514,"Up in D1CM",4.42415577670928,"GBP1","GBP1_HUMAN",-0.55979514
