"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D2B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-1.5092859275,11.24292826625,-42.2542186801645,7.37857760071889e-10,3.10970152982297e-07,13.6164385878262,"HLAE_HUMAN",13,-40.7176839778708,3.57491843078958e-10,1.04955472931848e-07,-1.5092859275,"Up in D1BM",6.97899491008654,"HLA-E","HLAE_HUMAN"
0.977993967500002,12.53088331125,37.9363021184738,1.5924925071893e-09,5.36924773723943e-07,12.8881458743948,"HEP2_HUMAN",25,40.663701303561,3.61099622140656e-10,1.04955472931848e-07,0.977993967500002,"Up in D2B",6.97899491008654,"SERPIND1","HEP2_HUMAN"
1.7284522065,10.36687898675,37.2973686771735,1.79761228006183e-09,5.61187922542266e-07,12.7711237147912,"PEG10_HUMAN",23,38.7330130481108,5.21784000422454e-10,1.46603911318695e-07,1.7284522065,"Up in D2B",6.83385444278175,"PEG10","PEG10_HUMAN"
0.606702564999996,10.599597335,29.7198557619988,9.06415991646137e-09,1.3891237079246e-06,11.1571425729534,"MYO7A_HUMAN",98,38.3783959147993,5.59384374505116e-10,1.52098415893665e-07,0.606702564999996,"Up in D2B",6.81787530910428,"MYO7A","MYO7A_HUMAN"
0.497766017500002,10.19038462625,31.1124504087274,6.54345418430204e-09,1.17350585786132e-06,11.4891746991396,"MRTFB_HUMAN",29,38.0654203895604,5.95130275190287e-10,1.56303611408636e-07,0.497766017500002,"Non-significant",6.80603098745283,"MRTFB","MRTFB_HUMAN"
-0.971170665000001,15.0356601475,-35.721131974479,2.44581389878325e-09,7.26546500124123e-07,12.4710876623774,"SQSTM_HUMAN",24,-37.9255336404853,6.1193726141713e-10,1.56303611408636e-07,-0.971170665000001,"Up in D1BM",6.80603098745283,"SQSTM1","SQSTM_HUMAN"
1.299568894,9.6118973505,37.5967423408376,1.69797438774488e-09,5.50470235165446e-07,12.8262746308522,"ABCG8_HUMAN",14,36.6886149688318,7.86352126100397e-10,1.94121560304351e-07,1.299568894,"Up in D2B",6.7119262265838,"ABCG8","ABCG8_HUMAN"
0.704129694999999,12.0883431425,32.2521070205941,5.06485422625337e-09,1.04867149535679e-06,11.7478852707999,"PROS_HUMAN",31,36.568726897134,8.06057018703557e-10,1.94121560304351e-07,0.704129694999999,"Up in D2B",6.7119262265838,"PROS1","PROS_HUMAN"
0.673167229999999,15.8209800725,35.0129974097709,2.82107589136149e-09,7.26546500124123e-07,12.330768703548,"MTND_HUMAN",19,35.5369504884416,1.00078137245313e-09,2.29592292097517e-07,0.673167229999999,"Up in D2B",6.63904269622052,"ADI1","MTND_HUMAN"
0.957375290000002,11.358899235,32.3116325462282,4.99877905765658e-09,1.04867149535679e-06,11.7610922735338,"NEP_HUMAN",38,35.4640069430416,1.01644686605004e-09,2.29592292097517e-07,0.957375290000002,"Up in D2B",6.63904269622052,"MME","NEP_HUMAN"
0.4100151075,12.06388807125,24.0209373006827,4.11041326861922e-08,3.13541350817736e-06,9.58043928702367,"CGNL1_HUMAN",88,35.3789806715372,1.03505838174228e-09,2.29592292097517e-07,0.4100151075,"Non-significant",6.63904269622052,"CGNL1","CGNL1_HUMAN"
0.452617642500002,13.37674117125,25.1035167070169,3.00709540952005e-08,2.7550877398744e-06,9.91074563072848,"TENS1_HUMAN",81,34.8783516369901,1.15277892691721e-09,2.42217503956955e-07,0.452617642500002,"Non-significant",6.61579447557268,"TNS1","TENS1_HUMAN"
0.773427724999999,11.9816609625,34.777957388832,2.95981917149746e-09,7.26546500124123e-07,12.2834036808557,"BODG_HUMAN",18,34.8496385990077,1.15997655529549e-09,2.42217503956955e-07,0.773427724999999,"Up in D2B",6.61579447557268,"BBOX1","BODG_HUMAN"
0.358076335,12.35098326,23.4218477232483,4.91584066492285e-08,3.42443148468056e-06,9.3904505228518,"DSG2_HUMAN",47,34.7778929670723,1.17818456071126e-09,2.42217503956955e-07,0.358076335,"Non-significant",6.61579447557268,"DSG2","DSG2_HUMAN"
-0.915519952500002,10.67381369875,-34.1318950679358,3.38301454165558e-09,7.7068728571932e-07,12.1511199324108,"OGFD1_HUMAN",18,-34.4909206767373,1.25431755787095e-09,2.51729587983196e-07,-0.915519952500002,"Up in D1BM",6.5990657350173,"OGFOD1","OGFD1_HUMAN"
0.974697117500002,10.89928793875,34.9763389648989,2.84221945580913e-09,7.26546500124123e-07,12.3234076289526,"HEPS_HUMAN",15,33.8970835048877,1.43020549621615e-09,2.80353537851301e-07,0.974697117500002,"Up in D2B",6.55229395906039,"HPN","HEPS_HUMAN"
-0.87538004,13.4985537525,-33.4065347113505,3.94253398554292e-09,8.74516288530035e-07,11.9988392688609,"HMOX1_HUMAN",18,-33.7278846650285,1.48531054356832e-09,2.84538240266758e-07,-0.87538004,"Up in D1BM",6.54585935872124,"HMOX1","HMOX1_HUMAN"
0.511896849999999,13.0337468375,30.4375482191918,7.64883458101507e-09,1.31263926083148e-06,11.3305242670502,"GBA1_HUMAN",23,33.5149116896309,1.55811658033116e-09,2.85517048539696e-07,0.511896849999999,"Up in D2B",6.5443679544386,"GBA1","GBA1_HUMAN"
-0.558296439999999,13.60515964,-28.5587956369945,1.2033952618534e-08,1.66980505859507e-06,10.8659001895489,"ESF1_HUMAN",32,-33.4810907228247,1.57004580971485e-09,2.85517048539696e-07,-0.558296439999999,"Up in D1BM",6.5443679544386,"ESF1","ESF1_HUMAN"
-0.474735500000005,10.289034485,-25.5335309149764,2.66572578627534e-08,2.49660029472387e-06,10.0375385919229,"TMF1_HUMAN",54,-33.2608944508007,1.65028585429635e-09,2.85517048539696e-07,-0.474735500000005,"Non-significant",6.5443679544386,"TMF1","TMF1_HUMAN"
0.636300325000001,12.38807714,29.910945947078,8.66015765596451e-09,1.37729186570047e-06,11.2037886174473,"AS3MT_HUMAN",27,33.2449350447866,1.65627938831232e-09,2.85517048539696e-07,0.636300325000001,"Up in D2B",6.5443679544386,"AS3MT","AS3MT_HUMAN"
0.785432102500003,13.26568615375,32.1401411007759,5.19185296332377e-09,1.04867149535679e-06,11.7229626442272,"QORX_HUMAN",20,33.195140205574,1.67513857070901e-09,2.85517048539696e-07,0.785432102500003,"Up in D2B",6.5443679544386,"TP53I3","QORX_HUMAN"
0.486388207499999,13.04460406125,24.9417988031693,3.14815100871441e-08,2.79323840552144e-06,9.86242794808976,"MYLK_HUMAN",99,33.1468527057306,1.69365908494303e-09,2.85517048539696e-07,0.486388207499999,"Non-significant",6.5443679544386,"MYLK","MYLK_HUMAN"
-1.170485258,9.983461261,-34.4650630133945,3.15674472834057e-09,7.39116703199518e-07,12.2197238640904,"INGR1_HUMAN",13,-32.9943254205727,1.75369882537772e-09,2.89841713708016e-07,-1.170485258,"Up in D1BM",6.53783911117151,"IFNGR1","INGR1_HUMAN"
0.480168819999999,12.3048524875,25.8623626850666,2.43431780792078e-08,2.38455839559151e-06,10.1328805263034,"KLC4_HUMAN",45,32.8675382777187,1.80544204813767e-09,2.9265521199524e-07,0.480168819999999,"Non-significant",6.53364373698422,"KLC4","KLC4_HUMAN"
0.899105785,14.86840427,30.1944846454282,8.09790503775499e-09,1.31263926083148e-06,11.2723538923452,"KLKB1_HUMAN",31,32.6713699774237,1.88893869061589e-09,2.9490706551802e-07,0.899105785,"Up in D2B",6.53031482229822,"KLKB1","KLKB1_HUMAN"
0.405892610000002,11.7994138,23.0057245936639,5.58120345020826e-08,3.73364792712742e-06,9.25530015206303,"FYCO1_HUMAN",84,32.6705230386614,1.88930852271599e-09,2.9490706551802e-07,0.405892610000002,"Non-significant",6.53031482229822,"FYCO1","FYCO1_HUMAN"
0.393493420000002,14.555684685,23.8213052960785,4.36082479155631e-08,3.19629497113288e-06,9.5177188197624,"ES8L2_HUMAN",44,32.4322752938573,1.99667155194451e-09,3.00693627967293e-07,0.393493420000002,"Non-significant",6.5218757749855,"EPS8L2","ES8L2_HUMAN"
-0.928743600000006,10.804234625,-32.0052231216472,5.34973001546352e-09,1.04867149535679e-06,11.6927904296795,"TRAF1_HUMAN",18,-32.4300050318897,1.99772727087062e-09,3.00693627967293e-07,-0.928743600000006,"Up in D1BM",6.5218757749855,"TRAF1","TRAF1_HUMAN"
0.517926216750002,9.841863394125,26.469445392757,2.0646338647949e-08,2.23112805722515e-06,10.3053359712172,"CRBG1_HUMAN",40,32.2518516940981,2.08257492007249e-09,3.01926373272216e-07,0.517926216750002,"Up in D2B",6.52009894969192,"CRYBG1","CRBG1_HUMAN"
0.7753977775,10.78339552875,29.5400555907972,9.46399099996201e-09,1.42449964533357e-06,11.1129270451187,"IFIT1_HUMAN",29,32.2170449664385,2.09962373650578e-09,3.01926373272216e-07,0.7753977775,"Up in D2B",6.52009894969192,"IFIT1","IFIT1_HUMAN"
1.09430218,10.3375496875,41.7178342660809,8.08320940269063e-10,3.24444628834663e-07,13.53149212764,"CALL4_HUMAN",9,32.1678231606255,2.12400331329267e-09,3.01926373272216e-07,1.09430218,"Up in D2B",6.52009894969192,"CALML4","CALL4_HUMAN"
1.6719336525,9.42609477125,30.7736803552163,7.07375963330865e-09,1.24218166560747e-06,11.4100604776118,"EHD2_HUMAN",29,32.1019438463256,2.15713584528359e-09,3.01926373272216e-07,1.6719336525,"Up in D2B",6.52009894969192,"EHD2","EHD2_HUMAN"
-0.866030217499999,16.07317996125,-30.2759902735811,7.9440561945718e-09,1.31263926083148e-06,11.2919219551475,"AACT_HUMAN",24,-32.0473864374173,2.1850170565435e-09,3.01926373272216e-07,-0.866030217499999,"Up in D1BM",6.52009894969192,"SERPINA3","AACT_HUMAN"
-0.64910197,11.2672876125,-28.5420474525659,1.2084245886143e-08,1.66980505859507e-06,10.8615978774645,"IP3KC_HUMAN",29,-31.7759471565066,2.3299346880545e-09,3.16758378800183e-07,-0.64910197,"Up in D1BM",6.4992718884617,"ITPKC","IP3KC_HUMAN"
-0.727433444999999,11.412390115,-35.0427048470729,2.80407281600795e-09,7.26546500124123e-07,12.3367269089207,"NOSIP_HUMAN",14,-31.4643204757643,2.50988021996823e-09,3.35806037684321e-07,-0.727433444999999,"Up in D1BM",6.47391149965297,"NOSIP","NOSIP_HUMAN"
-0.3681261525,14.26057469875,-22.0131392010293,7.62538908997123e-08,4.59102890281196e-06,8.92180196974571,"CSDE1_HUMAN",55,-31.0519540700992,2.77265263427178e-09,3.49103753671509e-07,-0.3681261525,"Non-significant",6.45704548149215,"CSDE1","CSDE1_HUMAN"
-1.31341672,8.93269908425,-29.2308879252487,1.01993847766992e-08,1.50825639092627e-06,11.0361498548292,"LAMB3_HUMAN",46,-31.0401893614329,2.78059317142251e-09,3.49103753671509e-07,-1.31341672,"Up in D1BM",6.45704548149215,"LAMB3","LAMB3_HUMAN"
0.500560997500003,12.44691169375,23.9472397379413,4.20090123033685e-08,3.13541350817736e-06,9.55735254305839,"EPIPL_HUMAN",173,31.0209251399737,2.79365105558421e-09,3.49103753671509e-07,0.500560997500003,"Up in D2B",6.45704548149215,"EPPK1","EPIPL_HUMAN"
0.7255630475,10.77623820375,27.422231907357,1.60605193216123e-08,1.96194372988217e-06,10.5670776036386,"PTPRK_HUMAN",45,30.9814244086435,2.82064328837389e-09,3.49103753671509e-07,0.7255630475,"Up in D2B",6.45704548149215,"PTPRK","PTPRK_HUMAN"
0.521384717500005,17.65632796125,25.9688003343487,2.36437893705701e-08,2.37254167386352e-06,10.1634472377482,"BHMT1_HUMAN",37,30.9699049458992,2.82857038628202e-09,3.49103753671509e-07,0.521384717500005,"Up in D2B",6.45704548149215,"BHMT","BHMT1_HUMAN"
0.528293374999997,14.71367681,25.7526605107147,2.50887704169608e-08,2.40310506641548e-06,10.1012266460722,"PLOD2_HUMAN",41,30.9277828145692,2.85777185945357e-09,3.49103753671509e-07,0.528293374999997,"Up in D2B",6.45704548149215,"PLOD2","PLOD2_HUMAN"
-0.381777527499999,13.05933320625,-24.2601665996414,3.83161321706658e-08,3.04685545345795e-06,9.65484196536417,"C1R_HUMAN",31,-30.6785239534481,3.03770977414702e-09,3.65783652661218e-07,-0.381777527499999,"Non-significant",6.43677570760118,"C1R","C1R_HUMAN"
1.458625315,13.06786084,31.7448570535479,5.67011053113269e-09,1.08176591532141e-06,11.6341248818964,"SCD_HUMAN",11,30.5153457363897,3.16243880738342e-09,3.7037031834828e-07,1.458625315,"Up in D2B",6.43136382515984,"SCD","SCD_HUMAN"
0.643520594999998,12.26917994,26.9618864255322,1.81130243500954e-08,2.07846700486329e-06,10.4419413860686,"BAIP2_HUMAN",35,30.4864813353493,3.18509945260855e-09,3.7037031834828e-07,0.643520594999998,"Up in D2B",6.43136382515984,"BAIAP2","BAIP2_HUMAN"
0.648404840000003,13.238770605,27.5159595420364,1.56758393880977e-08,1.94311250297464e-06,10.5922590596238,"FDFT_HUMAN",29,30.4580238705082,3.20762050532975e-09,3.7037031834828e-07,0.648404840000003,"Up in D2B",6.43136382515984,"FDFT1","FDFT_HUMAN"
-0.555360794999999,17.2353100775,-26.2247261487198,2.20537924481437e-08,2.28224969695563e-06,10.2363650276781,"A1AT_HUMAN",33,-30.2424256061738,3.38421419451418e-09,3.78652242639409e-07,-0.555360794999999,"Up in D1BM",6.42175946664067,"SERPINA1","A1AT_HUMAN"
-0.851789235,10.521510005,-27.9427791165981,1.40516167297094e-08,1.79456177901091e-06,10.7056896499651,"TAXB1_HUMAN",32,-30.2322336888635,3.39283040814056e-09,3.78652242639409e-07,-0.851789235,"Up in D1BM",6.42175946664067,"TAX1BP1","TAXB1_HUMAN"
-0.768012525,11.33146882,-28.0506383510441,1.36720826787013e-08,1.77295361382728e-06,10.7340363054848,"ASNS_HUMAN",27,-30.207182245408,3.41411441933742e-09,3.78652242639409e-07,-0.768012525,"Up in D1BM",6.42175946664067,"ASNS","ASNS_HUMAN"
-0.381230355,18.3233318325,-22.0795970790645,7.46454066948296e-08,4.55931980457042e-06,8.94463870643131,"HS71A_HUMAN;HS71B_HUMAN",53,-30.1533551951618,3.46035914843963e-09,3.78796977431138e-07,-0.381230355,"Non-significant",6.42159349506004,"HSPA1A;HSPA1B","HS71A_HUMAN;HS71B_HUMAN"
0.693978307500004,14.39952778875,26.9338628546988,1.82473079083976e-08,2.07846700486329e-06,10.4342444996327,"NHRF3_HUMAN",36,30.0949335740869,3.5113544969378e-09,3.7945137249601e-07,0.693978307500004,"Up in D2B",6.42084387196822,"PDZK1","NHRF3_HUMAN"
0.997093917500001,14.73197686625,28.7079758264565,1.15963410922597e-08,1.65670439096029e-06,10.9040922350057,"TMPS6_HUMAN",21,29.7593107978979,3.82130370586109e-09,4.07718594135482e-07,0.997093917500001,"Up in D2B",6.38963948195894,"TMPRSS6","TMPS6_HUMAN"
-1.029660225,12.0485758775,-34.7296395636226,2.98929468766897e-09,7.26546500124123e-07,12.2736169953364,"SDC4_HUMAN",10,-29.5559961544254,4.02406618188843e-09,4.2398567308922e-07,-1.029660225,"Up in D1BM",6.37264881841533,"SDC4","SDC4_HUMAN"
1.303216695,14.118279575,28.1810744264448,1.32286001037097e-08,1.74224797303389e-06,10.7681476499847,"CP1A2_HUMAN",25,29.3764205661929,4.21331404211054e-09,4.38444741493207e-07,1.303216695,"Up in D2B",6.35808513428611,"CYP1A2","CP1A2_HUMAN"
-0.3898041275,10.22583234375,-23.9224463032446,4.23185132519147e-08,3.13541350817736e-06,9.54956793239897,"P66A_HUMAN",29,-29.0546226674394,4.57817071836693e-09,4.70602451037986e-07,-0.3898041275,"Non-significant",6.32734581521886,"GATAD2A","P66A_HUMAN"
0.770903825000001,11.0087727325,27.2573817400867,1.676347139103e-08,2.01856143364275e-06,10.5225460669326,"MFGM_HUMAN",22,28.542682834804,5.23467771001897e-09,5.31603595394577e-07,0.770903825000001,"Up in D2B",6.27441209045552,"MFGE8","MFGM_HUMAN"
-0.893203735,12.814370155,-26.3678760041991,2.12177013286597e-08,2.26384815821864e-06,10.2767985906146,"PIGR_HUMAN",36,-28.4211422535235,5.40577065342745e-09,5.42443343306428e-07,-0.893203735,"Up in D1BM",6.26564561595747,"PIGR","PIGR_HUMAN"
-0.498412847500004,12.84756052375,-23.011536618091,5.57123098171666e-08,3.73364792712742e-06,9.25720627098362,"AGRIN_HUMAN",69,-28.3328202251917,5.53406996702685e-09,5.48784420612581e-07,-0.498412847500004,"Non-significant",6.26059822627001,"AGRN","AGRIN_HUMAN"
0.9252712725,11.92703044375,26.6878244281508,1.94761978608927e-08,2.13201132168136e-06,10.3662713384385,"HTRA1_HUMAN",27,28.2478321412473,5.66078498465311e-09,5.54822751577221e-07,0.9252712725,"Up in D2B",6.25584573815058,"HTRA1","HTRA1_HUMAN"
0.462073324499997,10.05039286525,22.6385078176852,6.2545093596476e-08,4.02437094599005e-06,9.13378440302921,"PKP4_HUMAN",53,28.040363718603,5.98412596103019e-09,5.79772387649695e-07,0.462073324499997,"Non-significant",6.23674247228031,"PKP4","PKP4_HUMAN"
-0.515760660000002,13.829535365,-24.5679775238233,3.50399323518389e-08,2.89560382150638e-06,9.74938054440073,"CFAB_HUMAN",30,-27.9363910328006,6.15398680395986e-09,5.89454031483837e-07,-0.515760660000002,"Up in D1BM",6.2295500576619,"CFB","CFAB_HUMAN"
0.556421757499999,14.99373984375,23.7370836469418,4.47164323134871e-08,3.22149408521695e-06,9.4910829888306,"PH4H_HUMAN",41,27.377416327549,7.16605266895455e-09,6.78681549961999e-07,0.556421757499999,"Up in D2B",6.16833395699478,"PAH","PH4H_HUMAN"
-0.549446345000003,13.7977737175,-23.9877188665485,4.15092235887639e-08,3.13541350817736e-06,9.57004292016612,"RAGP1_HUMAN",33,-27.1666325321942,7.59555204703739e-09,7.11365646716424e-07,-0.549446345000003,"Up in D1BM",6.14790711160137,"RANGAP1","RAGP1_HUMAN"
0.616947892499999,10.83284604625,23.6626505965961,4.57225558373177e-08,3.2223100384933e-06,9.46745562347632,"LIMC1_HUMAN",55,27.1130293887381,7.70936652984823e-09,7.14090664616381e-07,0.616947892499999,"Up in D2B",6.14624664446632,"LIMCH1","LIMC1_HUMAN"
1.28657078775,10.126384616125,25.8223385849792,2.4612241121896e-08,2.38455839559151e-06,10.121349485414,"S4A4_HUMAN",26,26.9096370860182,8.15910774623771e-09,7.39694118310644e-07,1.28657078775,"Up in D2B",6.13094783458373,"SLC4A4","S4A4_HUMAN"
0.656243799999999,12.1530654425,23.9756283097665,4.16577913351461e-08,3.13541350817736e-06,9.56625497151962,"KANK2_HUMAN",45,26.9086792627089,8.16129469722267e-09,7.39694118310644e-07,0.656243799999999,"Up in D2B",6.13094783458373,"KANK2","KANK2_HUMAN"
1.215280295,11.339191795,26.1266303465364,2.2648396711312e-08,2.30004019132107e-06,10.2085118365839,"EKI2_HUMAN",17,26.6148139566723,8.86465933222705e-09,7.9489588841853e-07,1.215280295,"Up in D2B",6.0996897493891,"ETNK2","EKI2_HUMAN"
0.629822254999997,13.00035572,24.0120807441876,4.12116947122842e-08,3.13541350817736e-06,9.57766901422475,"APOA4_HUMAN",29,26.190493555974,1.00045029335072e-08,8.87662686595077e-07,0.629822254999997,"Up in D2B",6.0517520355511,"APOA4","APOA4_HUMAN"
0.626092195,15.021535515,27.7539985434956,1.47451331237961e-08,1.85502577761906e-06,10.6557689952683,"BAAT_HUMAN",15,26.1224007168289,1.02024260711733e-08,8.95794264103331e-07,0.626092195,"Up in D2B",6.04779172273108,"BAAT","BAAT_HUMAN"
-0.68085765875,9.455258607875,-24.3044642602298,3.78238414823757e-08,3.03635390338042e-06,9.66852935000109,"UTP25_HUMAN",26,-26.0076610437472,1.05460309622741e-08,9.16417474031018e-07,-0.68085765875,"Up in D1BM",6.03790663837952,"UTP25","UTP25_HUMAN"
0.411154985,11.7970429675,22.5787983224063,6.37250589371362e-08,4.06923122561456e-06,9.11382205696191,"STAT6_HUMAN",27,25.8849294554911,1.09281245774317e-08,9.39930225134403e-07,0.411154985,"Non-significant",6.02690438465969,"STAT6","STAT6_HUMAN"
