"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5B_vs_D8BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.150424239999996,14.1131562,3.4074087608927,0.0108985280577936,0.0487858167812758,-3.47013907516904,"THOC4_HUMAN",9,2.87281566319501,0.0218845210724592,0.0767004690726648,0.150424239999996,"Non-significant",1.11520198005301,"ALYREF","THOC4_HUMAN"
-0.421918869999999,10.8122804175,-3.20985239494851,0.014359539495306,0.0586417434137277,-3.76224098958693,"CO4A_HUMAN",3,-2.87218486399138,0.0219051658418035,0.076740915577956,-0.421918869999999,"Non-significant",1.11497302364067,"C4A","CO4A_HUMAN"
-1.0304812195,7.54897099725,-2.79155001343625,0.0261672615670675,0.0873174377469566,-4.39077630288036,"NB5R4_HUMAN",16,-2.87098009683753,0.0219446518517513,0.0768471751147591,-1.0304812195,"Non-significant",1.11437209244037,"CYB5R4","NB5R4_HUMAN"
-0.0742969550000012,16.78960371,-2.85350727265298,0.0239120761884932,0.0821098672717507,-4.29709381057708,"SAR1B_HUMAN",18,-2.87070340366469,0.0219537308905374,0.0768471751147591,-0.0742969550000012,"Non-significant",1.11437209244037,"SAR1B","SAR1B_HUMAN"
0.15719938,10.3115625375,2.73834754958642,0.0282813032994312,0.092360753781831,-4.47130425698188,"PLCD1_HUMAN",27,2.86923142401847,0.0220020963279185,0.0769845039219697,0.15719938,"Non-significant",1.11359668441785,"PLCD1","PLCD1_HUMAN"
1.70888865,6.02092951525,2.79946698446737,0.0258670829765565,0.0865900088996802,-4.3787988267463,"FABPH_HUMAN",5,2.86880936741895,0.0220159844945589,0.0770011341513016,1.70888865,"Non-significant",1.11350287804798,"FABP3","FABPH_HUMAN"
-0.3292124275,11.56999194625,-2.96956943421254,0.0202195348294672,0.0744888370094314,-4.12202343301317,"NU5M_HUMAN",7,-2.8680431172843,0.0220412220314657,0.0770574286616443,-0.3292124275,"Non-significant",1.11318548710463,"MT-ND5","NU5M_HUMAN"
-0.283481837500002,10.54717457375,-3.14339477053091,0.0157738269659197,0.062304399013935,-3.86131347795263,"CLN6_HUMAN",6,-2.86725786553018,0.0220671167028237,0.0771159729220984,-0.283481837500002,"Non-significant",1.11285565783157,"CLN6","CLN6_HUMAN"
0.2766215775,13.88298809375,6.22830549410529,0.000391255717087235,0.00591020508840198,0.130745264414517,"CTRO_HUMAN",2,2.86688702448126,0.0220793566779362,0.0771267705919289,0.2766215775,"Non-significant",1.11279485278719,"CIT","CTRO_HUMAN"
0.104665514999997,11.58524263,2.81645493568337,0.0252350715626286,0.0850825672805586,-4.35310405897571,"ARFG1_HUMAN",18,2.86561740153469,0.022121315449487,0.0772259398429239,0.104665514999997,"Non-significant",1.11223679761231,"ARFGAP1","ARFG1_HUMAN"
0.147297860000004,12.50791359,2.81785468366564,0.0251837222948006,0.0850114518313474,-4.35098728959498,"PGTB1_HUMAN",17,2.86529429126015,0.0221320069277446,0.0772259398429239,0.147297860000004,"Non-significant",1.11223679761231,"PGGT1B","PGTB1_HUMAN"
-0.342386007500002,9.356914878,-2.82302154738872,0.0249951235493473,0.0845440996779489,-4.34317423639644,"FHR5_HUMAN",12,-2.86508565080328,0.0221389135464626,0.0772259398429239,-0.342386007500002,"Non-significant",1.11223679761231,"CFHR5","FHR5_HUMAN"
-0.0792269699999988,11.2235307675,-2.68952366166221,0.0303783207102358,0.0969185712591133,-4.5452461807729,"PPIP2_HUMAN",22,-2.86457689250368,0.0221557643756536,0.0772259398429239,-0.0792269699999988,"Non-significant",1.11223679761231,"PSTPIP2","PPIP2_HUMAN"
-0.181820157499999,15.60286462375,-2.79430492610598,0.0260623953554333,0.0871745755757728,-4.38660823926904,"RS8_HUMAN",18,-2.86442254941204,0.0221608790899772,0.0772259398429239,-0.181820157499999,"Non-significant",1.11223679761231,"RPS8","RS8_HUMAN"
-0.134084465000001,12.4664682125,-2.75976014637296,0.0274097725203109,0.0902840846321612,-4.43888663087957,"ASM_HUMAN",21,-2.86436707252619,0.022162717817064,0.0772259398429239,-0.134084465000001,"Non-significant",1.11223679761231,"SMPD1","ASM_HUMAN"
0.183891297500001,12.04364395125,3.53391003577244,0.00916020193786479,0.0431830772562988,-3.28524184071411,"BL1S2_HUMAN",7,2.86379756267041,0.0221816028604466,0.0772559415090105,0.183891297500001,"Non-significant",1.11206811040991,"BLOC1S2","BL1S2_HUMAN"
0.1988945,11.371833325,2.94324506147091,0.0210008517691072,0.0760582360080111,-4.16167348569753,"SDHF2_HUMAN",11,2.86355477484999,0.0221896588436724,0.0772559415090105,0.1988945,"Non-significant",1.11206811040991,"SDHAF2","SDHF2_HUMAN"
-0.0786089899999993,13.2776312825,-2.71404085162757,0.0293057626565822,0.0946792922316334,-4.50811240997393,"SNX1_HUMAN",21,-2.86318055935311,0.0222020817227438,0.0772672778038843,-0.0786089899999993,"Non-significant",1.11200438807304,"SNX1","SNX1_HUMAN"
0.263422489250001,9.429944038375,3.2053383445132,0.0144511937800709,0.0587971340407027,-3.76895845317845,"RCAN1_HUMAN",6,2.86190437553659,0.0222445018904162,0.0773829576699622,0.263422489250001,"Non-significant",1.11135467503871,"RCAN1","RCAN1_HUMAN"
-0.0604369625000007,15.21668970375,-2.53175738333118,0.038328761654992,0.113478444675071,-4.78415093779295,"HNRPF_HUMAN",25,-2.8615268110945,0.0222570682621013,0.0773947311803846,-0.0604369625000007,"Non-significant",1.11128860388004,"HNRNPF","HNRPF_HUMAN"
-0.079070567499997,12.11409378125,-2.46562916369331,0.0422735221245927,0.121077519448059,-4.88412142861297,"PUR4_HUMAN",53,-2.86070783570293,0.0222843514225903,0.077446488803219,-0.079070567499997,"Non-significant",1.1109982670972,"PFAS","PUR4_HUMAN"
0.622812032500001,6.80854892725,2.84375745789219,0.024252995099778,0.0828988222611633,-4.31182746957678,"SIN3B_HUMAN",6,2.86052854726313,0.0222903288452497,0.077446488803219,0.622812032500001,"Non-significant",1.1109982670972,"SIN3B","SIN3B_HUMAN"
-0.115666865,10.14226532,-2.74668796816179,0.0279384438384918,0.0916168420693295,-4.45867626979011,"MACOI_HUMAN",21,-2.85917735726798,0.0223354308867884,0.0775712183538275,-0.115666865,"Non-significant",1.11029938735962,"MACO1","MACOI_HUMAN"
0.132693527500001,10.58597695875,2.9823402728321,0.0198515966497934,0.0735836007744539,-4.10280182972898,"RAD_HUMAN",13,2.8588554231934,0.0223461909038398,0.0775766240232559,0.132693527500001,"Non-significant",1.11026912393644,"RRAD","RAD_HUMAN"
-0.156880859999998,10.6672611225,-2.75312193411008,0.0276769204879643,0.0909862569395674,-4.44893563934229,"WFS1_HUMAN",22,-2.85821582564109,0.0223675842282321,0.0776189244379449,-0.156880859999998,"Non-significant",1.11003237955403,"WFS1","WFS1_HUMAN"
0.167833566500004,9.391375184,2.94615672722803,0.020912887639733,0.075817088135617,-4.15728605870063,"DJC17_HUMAN",12,2.85719325154221,0.0224018317311952,0.0777057776387836,0.167833566500004,"Non-significant",1.10954668900659,"DNAJC17","DJC17_HUMAN"
0.120349882499994,16.79506731125,2.82594055994533,0.0248892297351554,0.0842873914976395,-4.33876064394238,"BAP31_HUMAN",17,2.85676092618758,0.0224163273664153,0.0777240737850739,0.120349882499994,"Non-significant",1.10944444461353,"BCAP31","BAP31_HUMAN"
-0.2095353625,10.52742898375,-2.73642703926656,0.0283608719901508,0.0924494306150042,-4.47421221201074,"LAS1L_HUMAN",33,-2.85455902397536,0.0224903077252258,0.0779176540369651,-0.2095353625,"Non-significant",1.1083641317729,"LAS1L","LAS1L_HUMAN"
-0.29904270175,8.131278991625,-3.84381485245758,0.00604345649156932,0.0326331164429454,-2.84039871937389,"HLAG_HUMAN",3,-2.85454898321631,0.0224906456604504,0.0779176540369651,-0.29904270175,"Non-significant",1.1083641317729,"HLA-G","HLAG_HUMAN"
0.164504052499993,18.06828403625,2.83749791766896,0.0244745551707989,0.0835206581112,-4.32128853959873,"PRDX3_HUMAN",15,2.85424206488233,0.0225009779612956,0.0779214228577488,0.164504052499993,"Non-significant",1.10834312576975,"PRDX3","PRDX3_HUMAN"
0.0994892125,16.29335021875,2.58440648370768,0.0354602331331855,0.107865140772147,-4.70446079917033,"TCPB_HUMAN",42,2.85361866164829,0.0225219798419271,0.0779346867665055,0.0994892125,"Non-significant",1.10826920576226,"CCT2","TCPB_HUMAN"
-0.0450859050000023,14.06105876,-2.25731646472335,0.05763454918239,0.150478366207764,-5.19731606339892,"MP2K1_HUMAN",29,-2.85357949090286,0.0225233001498644,0.0779346867665055,-0.0450859050000023,"Non-significant",1.10826920576226,"MAP2K1","MP2K1_HUMAN"
0.106258155000001,15.050604225,2.83599971189249,0.0245278992140375,0.0836349767294182,-4.32355322893843,"NDUV2_HUMAN",17,2.85256481581566,0.0225575293828789,0.0779985057546791,0.106258155000001,"Non-significant",1.10791371716482,"NDUFV2","NDUV2_HUMAN"
-1.28856027125,7.406834065875,-2.77213743087785,0.0269188295618922,0.0891897855256247,-4.42015221139527,"KLH25_HUMAN",20,-2.85225937083645,0.0225678439257109,0.0779985057546791,-1.28856027125,"Non-significant",1.10791371716482,"KLHL25","KLH25_HUMAN"
0.239242549999993,17.618083955,2.87856624109493,0.0230587259886124,0.0802021941919364,-4.2592422522191,"ACBP_HUMAN",11,2.8522102023776,0.0225695047497523,0.0779985057546791,0.239242549999993,"Non-significant",1.10791371716482,"DBI","ACBP_HUMAN"
-0.149737119999998,15.971470475,-2.84811325212054,0.0241000613416483,0.0824927372686081,-4.30524467586303,"HMGB1_HUMAN",15,-2.8513654205083,0.022598059886882,0.0780545091574817,-0.149737119999998,"Non-significant",1.10760200297125,"HMGB1","HMGB1_HUMAN"
0.401754857499999,19.53091597375,2.80729591609492,0.025573784888168,0.0859495346181691,-4.3669562778404,"FABPL_HUMAN",11,2.8509464808532,0.0226122347505975,0.0780545091574817,0.401754857499999,"Non-significant",1.10760200297125,"FABP1","FABPL_HUMAN"
0.0928163499999961,16.3089151375,2.77418358727076,0.0268385582748001,0.0890117995065399,-4.41705545181791,"STA10_HUMAN",19,2.8506480363459,0.0226223382972052,0.0780545091574817,0.0928163499999961,"Non-significant",1.10760200297125,"STARD10","STA10_HUMAN"
-0.0967240325000009,16.03074812875,-2.80675365893152,0.0255939870039201,0.0859610886896922,-4.36777647371844,"LRC59_HUMAN",18,-2.85063585672254,0.0226227507262697,0.0780545091574817,-0.0967240325000009,"Non-significant",1.10760200297125,"LRRC59","LRC59_HUMAN"
-0.0610764024999995,12.44544112625,-2.24905678914988,0.058348904901066,0.151750360817984,-5.20965564669457,"ECM29_HUMAN",86,-2.84858510461058,0.0226923055232882,0.0782566375355673,-0.0610764024999995,"Non-significant",1.10647881642921,"ECPAS","ECM29_HUMAN"
0.321084022500001,7.80837929225,2.90799524854324,0.0220972530729886,0.0784573488425529,-4.21482371275029,"SHC2_HUMAN",8,2.84836151004905,0.0226999025714156,0.0782566375355673,0.321084022500001,"Non-significant",1.10647881642921,"SHC2","SHC2_HUMAN"
-0.263634204999999,9.29420590375,-2.92623470384052,0.0215226039457238,0.0770990347039974,-4.18731423695757,"MAP12_HUMAN",9,-2.8480566165917,0.0227102661716539,0.0782603571385407,-0.263634204999999,"Non-significant",1.10645817454237,"METAP1D","MAP12_HUMAN"
-0.138176917500001,13.55539965625,-3.27520921759733,0.0130997709166351,0.0549890284145008,-3.66518759055781,"ARP5L_HUMAN",10,-2.84652465171119,0.0227624136453962,0.078392609414321,-0.138176917500001,"Non-significant",1.10572487917619,"ARPC5L","ARP5L_HUMAN"
-0.193493127499998,8.7577308415,-2.72392193107919,0.0288847133580782,0.0936420188058619,-4.49314829573858,"DHX37_HUMAN",32,-2.84638290427948,0.0227672449693033,0.078392609414321,-0.193493127499998,"Non-significant",1.10572487917619,"DHX37","DHX37_HUMAN"
-0.195197582500004,8.88975381875,-2.76022449233525,0.0273911864555363,0.090258135509662,-4.43818373149043,"DCA10_HUMAN",20,-2.84583845806324,0.0227858118201259,0.0784150189770343,-0.195197582500004,"Non-significant",1.10560074810432,"DCAF10","DCA10_HUMAN"
0.130935192500001,10.54593658625,2.63160636401921,0.0330772793424583,0.102957307081825,-4.63297740747138,"CK5P2_HUMAN",64,2.84564657294765,0.0227923592945467,0.0784150189770343,0.130935192500001,"Non-significant",1.10560074810432,"CDK5RAP2","CK5P2_HUMAN"
-0.0976622124999995,10.94249832625,-2.54420026057329,0.0376299028720892,0.112118222449219,-4.76532340913999,"LAMC1_HUMAN",57,-2.8447120975205,0.022824273332198,0.0784927784239482,-0.0976622124999995,"Non-significant",1.10517029783946,"LAMC1","LAMC1_HUMAN"
0.162591217500001,13.52479851375,3.82961067009397,0.00615785341748275,0.0330602206725873,-2.8605186410823,"ARF5_HUMAN",7,2.84414562588009,0.0228436420171997,0.078496900845355,0.162591217500001,"Non-significant",1.10514748939908,"ARF5","ARF5_HUMAN"
-0.0601072299999963,15.3533499225,-2.60887635725939,0.0342034257078408,0.105411581459375,-4.66740479288549,"APOL2_HUMAN",22,-2.84413231068104,0.022844097493612,0.078496900845355,-0.0601072299999963,"Non-significant",1.10514748939908,"APOL2","APOL2_HUMAN"
0.0784208725000006,11.96490752625,2.45818456563809,0.0427429940636574,0.121963675342779,-4.89536449517378,"HERC4_HUMAN",49,2.84303793232813,0.0228815655159266,0.078555315712137,0.0784208725000006,"Non-significant",1.10482442161907,"HERC4","HERC4_HUMAN"
0.191005468500002,9.07249271875,2.77225178583046,0.0269143367719791,0.0891897855256247,-4.41997913810402,"KATL1_HUMAN",18,2.84293732797275,0.0228850130975305,0.078555315712137,0.191005468500002,"Non-significant",1.10482442161907,"KATNAL1","KATL1_HUMAN"
0.0700280650000025,16.053675295,2.41556098670236,0.0455356535858591,0.127176946346987,-4.95968038283596,"ACOX1_HUMAN",43,2.84281936338963,0.02288905628058,0.078555315712137,0.0700280650000025,"Non-significant",1.10482442161907,"ACOX1","ACOX1_HUMAN"
-0.2002341725,11.20465290375,-4.19540266357436,0.0038360443947424,0.0240759629212834,-2.35118785725323,"CS012_HUMAN",5,-2.84242360122931,0.0229026262840442,0.0785698970078178,-0.2002341725,"Non-significant",1.1047438161432,"C19orf12","CS012_HUMAN"
-0.213617801750001,9.471559524625,-2.94246378096563,0.0210245212835053,0.0760582360080111,-4.16285082985109,"SNIP1_HUMAN",10,-2.84093741585615,0.0229536598463781,0.0786517271289777,-0.213617801750001,"Non-significant",1.10429173617675,"SNIP1","SNIP1_HUMAN"
-0.1348536025,12.01514184375,-2.74899754280432,0.0278442703319183,0.0913938296836992,-4.45517962652471,"AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",20,-2.84072061292191,0.0229611144490862,0.0786517271289777,-0.1348536025,"Non-significant",1.10429173617675,"AMY1B;AMY1C;AMY1A","AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN"
-0.084023712499997,15.77869737125,-2.4674303649919,0.0421607310425239,0.12087510270661,-4.88140080296431,"M2GD_HUMAN",63,-2.84049718581977,0.022968799455585,0.0786517271289777,-0.084023712499997,"Non-significant",1.10429173617675,"DMGDH","M2GD_HUMAN"
-0.0814924199999982,13.7337520125,-2.63399181415171,0.0329613424830647,0.102729362527315,-4.62936412004134,"CLPT1_HUMAN",24,-2.84045588695821,0.0229702202658532,0.0786517271289777,-0.0814924199999982,"Non-significant",1.10429173617675,"CLPTM1","CLPT1_HUMAN"
-0.15652156,11.154603125,-2.85943824691536,0.0237071530057067,0.081595587049858,-4.28813283003382,"MLX_HUMAN",14,-2.84037118174542,0.0229731346768944,0.0786517271289777,-0.15652156,"Non-significant",1.10429173617675,"MLX","MLX_HUMAN"
-0.177369475249998,7.547897040875,-2.74097745454379,0.0281727212806812,0.0921132147691472,-4.46732226516705,"UBP38_HUMAN",22,-2.83981048347547,0.0229924360584856,0.0786858479646671,-0.177369475249998,"Non-significant",1.10410337060825,"USP38","UBP38_HUMAN"
-0.0864198225000017,12.21664774125,-2.53729874059782,0.0380158918655525,0.112858764496465,-4.77576675744787,"ELP2_HUMAN",37,-2.83749509395579,0.023072319575303,0.0789271841315865,-0.0864198225000017,"Non-significant",1.1027733911504,"ELP2","ELP2_HUMAN"
-0.256448983749999,8.466802001125,-2.92322270899149,0.0216164039800063,0.077270852055756,-4.19185592885523,"SVEP1_HUMAN",9,-2.83698949254158,0.0230898017814253,0.0789549449150643,-0.256448983749999,"Non-significant",1.10262066512276,"SVEP1","SVEP1_HUMAN"
-0.43178761,7.86275285475,-2.74734616984425,0.0279115716718478,0.0915790726438322,-4.45767975755968,"NCOR2_HUMAN",36,-2.8366266826424,0.0231023551733963,0.0789658360732187,-0.43178761,"Non-significant",1.10256076205154,"NCOR2","NCOR2_HUMAN"
0.0984005874999987,15.57938480375,2.93898593527648,0.0211302270508059,0.0762731866000455,-4.1680921282112,"PSB4_HUMAN",15,2.83403791770241,0.0231921340505016,0.0792405747513897,0.0984005874999987,"Non-significant",1.10105238307731,"PSMB4","PSB4_HUMAN"
0.183456420749998,9.091699838625,2.70224562070416,0.0298167623490981,0.0958525895654263,-4.52597680810744,"IREB2_HUMAN",35,2.83284014777375,0.023233795725933,0.0793507553378807,0.183456420749998,"Non-significant",1.10044893485101,"IREB2","IREB2_HUMAN"
0.184661387500002,11.55695581625,3.8617174198288,0.00590254888158378,0.0321254864083534,-2.81507839045875,"CD302_HUMAN",6,2.83194801486106,0.0232648771170335,0.0794247262938336,0.184661387500002,"Non-significant",1.10004427312382,"CD302","CD302_HUMAN"
-0.132090327500002,11.70099294125,-2.95166997141359,0.0207473897527968,0.0754083611666442,-4.14897969365868,"SRS10_HUMAN",13,-2.83160276684609,0.0232769169648192,0.0794336571240732,-0.132090327500002,"Non-significant",1.09999544208057,"SRSF10","SRS10_HUMAN"
-0.188856601499999,9.5457327365,-2.92241638089316,0.0216415877626433,0.0772953149370003,-4.19307184184095,"PR38B_HUMAN",11,-2.82933713722451,0.0233560873823379,0.0796572076798404,-0.188856601499999,"Non-significant",1.09877492150806,"PRPF38B","PR38B_HUMAN"
0.209046841000003,9.665462494,2.82433538454869,0.0249474028092377,0.0844165629382035,-4.34118765967327,"P20D2_HUMAN",13,2.82918750320072,0.0233613260629452,0.0796572076798404,0.209046841000003,"Non-significant",1.09877492150806,"PM20D2","P20D2_HUMAN"
-0.117539882500001,12.48254108375,-2.82995808404955,0.0247442532254424,0.0839381628878888,-4.3326865451256,"F185A_HUMAN",16,-2.82629230545424,0.0234629277957919,0.0799712973678648,-0.117539882500001,"Non-significant",1.09706585840146,"FAM185A","F185A_HUMAN"
-1.4444231985,7.94941568375,-2.76693705041271,0.0271239731467619,0.089658027315316,-4.42802316719871,"ZDH14_HUMAN",4,-2.8260015994812,0.0234731549592697,0.0799738169570267,-1.4444231985,"Non-significant",1.09705217566193,"ZDHHC14","ZDH14_HUMAN"
0.152343511750002,9.772247433625,3.02445077564005,0.0186876498411526,0.0703915355422609,-4.03948993468103,"YTHD1_HUMAN",11,2.82547503116704,0.0234916916711668,0.0799884003900332,0.152343511750002,"Non-significant",1.09697298815622,"YTHDF1","YTHD1_HUMAN"
0.140172719999999,15.44132483,2.83170104973441,0.0246816320841098,0.0838909974199082,-4.33005152192739,"CNPY2_HUMAN",15,2.82534093468106,0.0234964146833221,0.0799884003900332,0.140172719999999,"Non-significant",1.09697298815622,"CNPY2","CNPY2_HUMAN"
-0.0504088399999993,11.1083629125,-2.12990809861315,0.0697009185823161,0.17145453429238,-5.38671626135472,"ARI1A_HUMAN",55,-2.82434857548745,0.0235313972784094,0.0800751504480068,-0.0504088399999993,"Non-significant",1.09650223669564,"ARID1A","ARI1A_HUMAN"
-0.0554208775000031,11.26299142875,-2.23753981278894,0.0593598968132731,0.153291841372267,-5.22684874506969,"ARGAL_HUMAN",46,-2.82395876587907,0.023545153641569,0.080089628750922,-0.0554208775000031,"Non-significant",1.09642371946967,"ARHGEF10L","ARGAL_HUMAN"
-0.076218364999999,10.77895534,-2.70766929776608,0.0295806519706147,0.0953116649313115,-4.5177622325115,"RINT1_HUMAN",20,-2.82341304115416,0.0235644262946585,0.0800957210510454,-0.076218364999999,"Non-significant",1.09639068458439,"RINT1","RINT1_HUMAN"
-0.828333974000001,7.60095936075,-2.74653185040383,0.0279448215636785,0.0916168420693295,-4.45891263201135,"SMAL1_HUMAN",15,-2.8233699302778,0.0235659494847067,0.0800957210510454,-0.828333974000001,"Non-significant",1.09639068458439,"SMARCAL1","SMAL1_HUMAN"
-1.12451124175,6.367138981875,-2.76748080591557,0.0271024469187197,0.0896220184691599,-4.42720014612108,"MFSD6_HUMAN",5,-2.82201774153899,0.0236137769200842,0.0802259273113218,-1.12451124175,"Non-significant",1.09568525430273,"MFSD6","MFSD6_HUMAN"
0.0718882074999989,10.64485561875,2.56612537791473,0.0364302715019959,0.109858492132464,-4.73213836727239,"PAF1_HUMAN",25,2.82155415965709,0.0236301972165908,0.0802493683878502,0.0718882074999989,"Non-significant",1.09555837707575,"PAF1","PAF1_HUMAN"
-0.2327525625,13.53942430125,-2.88657808585101,0.0227926911768846,0.0797472209917248,-4.24714581753168,"CP4F3_HUMAN",10,-2.81902113101685,0.0237201282533442,0.080522336305855,-0.2327525625,"Non-significant",1.09408363281442,"CYP4F3","CP4F3_HUMAN"
0.118126870000001,10.1709742525,2.91212274431385,0.0219658138411285,0.0780564270096427,-4.20859705462061,"B3GLT_HUMAN",14,2.81534500564029,0.023851276549846,0.0809349476806168,0.118126870000001,"Non-significant",1.09186390969134,"B3GLCT","B3GLT_HUMAN"
0.157220840500001,9.80085539825,2.83001658149611,0.0247421488346624,0.0839381628878888,-4.33259810676351,"DNJC9_HUMAN",14,2.81393172114981,0.0239018968622583,0.0810497670633108,0.157220840500001,"Non-significant",1.09124822897418,"DNAJC9","DNJC9_HUMAN"
-0.109670637500001,10.88609790875,-2.73734724003459,0.0283227180399647,0.0924494306150042,-4.47281887569494,"KC1D_HUMAN",19,-2.81386345992595,0.0239043446339294,0.0810497670633108,-0.109670637500001,"Non-significant",1.09124822897418,"CSNK1D","KC1D_HUMAN"
0.250028850000003,14.2906647925,3.05322561015587,0.0179339663410021,0.0683975668045625,-3.9962931034536,"SH3L3_HUMAN",7,2.81298319657782,0.0239359332563013,0.0811242386077057,0.250028850000003,"Non-significant",1.09084936624734,"SH3BGRL3","SH3L3_HUMAN"
0.195207117499999,11.33838844375,3.03127402016728,0.018505950277209,0.0700119635936243,-4.02924190207124,"CALL4_HUMAN",9,2.81221138090982,0.0239636658887374,0.0811633991335323,0.195207117499999,"Non-significant",1.09063977294939,"CALML4","CALL4_HUMAN"
0.146433595000001,15.46841085,3.03354560531836,0.0184458746326054,0.0698473842220264,-4.02583081678338,"TMED2_HUMAN",11,2.81212572211741,0.0239667458112898,0.0811633991335323,0.146433595000001,"Non-significant",1.09063977294939,"TMED2","TMED2_HUMAN"
0.0995442875000006,11.76849782375,2.90753043990553,0.0221121065734487,0.0784700483046986,-4.2155249642025,"WASH3_HUMAN;WASH2_HUMAN",15,2.81117427140113,0.0240009835746778,0.0812419396959231,0.0995442875000006,"Non-significant",1.0902197161242,"WASH3P;WASH2P","WASH3_HUMAN;WASH2_HUMAN"
-0.0726635449999993,13.97584665,-2.46013647917027,0.0426193877188112,0.121675947906902,-4.89241691144481,"DJC11_HUMAN",34,-2.81072443765057,0.0240171884472308,0.0812419396959231,-0.0726635449999993,"Non-significant",1.0902197161242,"DNAJC11","DJC11_HUMAN"
0.087145569999997,15.5979350825,2.70412980924743,0.0297345158140994,0.0956976837713034,-4.52312302788148,"NDUBA_HUMAN",20,2.81067824304362,0.0240188532117974,0.0812419396959231,0.087145569999997,"Non-significant",1.0902197161242,"NDUFB10","NDUBA_HUMAN"
-0.0695104599999965,10.5125579825,-2.31070549464672,0.0532253502977667,0.142288765512171,-5.11738417425775,"ZZEF1_HUMAN",100,-2.80903379770328,0.0240781940428978,0.0814029236523733,-0.0695104599999965,"Non-significant",1.08935999679027,"ZZEF1","ZZEF1_HUMAN"
0.0901851674999961,16.46011638625,2.5171246553716,0.0391677498185521,0.115209020590728,-4.8062860263144,"GDIB_HUMAN",41,2.80859061906456,0.0240942124690685,0.0814029236523733,0.0901851674999961,"Non-significant",1.08935999679027,"GDI2","GDIB_HUMAN"
0.258823632499997,10.19060671375,3.33732718060855,0.0120113823140276,0.0519999699665839,-3.57331838615756,"DPOE3_HUMAN",5,2.80855722514585,0.0240954199208295,0.0814029236523733,0.258823632499997,"Non-significant",1.08935999679027,"POLE3","DPOE3_HUMAN"
-0.378529667500002,7.01506465675,-2.79946818936936,0.0258670375669511,0.0865900088996802,-4.37879700399858,"PIGQ_HUMAN",9,-2.80796473725169,0.0241168534580861,0.081442691425564,-0.378529667500002,"Non-significant",1.0891478826994,"PIGQ","PIGQ_HUMAN"
0.213171958750005,8.864045381625,2.71182044283507,0.0294012549141583,0.0948802860026003,-4.5114752051288,"GGYF1_HUMAN",23,2.80665348542624,0.0241643591037269,0.0815704376793409,0.213171958750005,"Non-significant",1.08846720740949,"GIGYF1","GGYF1_HUMAN"
0.0457446624999989,11.07207000375,1.99428256315134,0.0853203421318745,0.19579775764486,-5.58557300908135,"LAMB2_HUMAN",76,2.80615638880536,0.0241823939420998,0.0815986383258445,0.0457446624999989,"Non-significant",1.08831708845822,"LAMB2","LAMB2_HUMAN"
0.194108482499999,13.25792765625,3.1445228245127,0.0157486213717196,0.0622631939691483,-3.85962876541659,"TSTD1_HUMAN",8,2.80470657796649,0.0242350735075422,0.0817404474025601,0.194108482499999,"Non-significant",1.08756298952715,"TSTD1","TSTD1_HUMAN"
-0.0479505075000013,15.03090107375,-2.25718806889735,0.0576455860107805,0.150478366207764,-5.19750793827264,"IF2G_HUMAN",30,-2.80446631130057,0.0242438152220192,0.0817404474025601,-0.0479505075000013,"Non-significant",1.08756298952715,"EIF2S3","IF2G_HUMAN"
-0.131022694999999,11.740531565,-2.78958691575876,0.026242256501371,0.0875029281759647,-4.39374650837243,"DEK_HUMAN",16,-2.80367808111457,0.0242725167147593,0.0818044955572595,-0.131022694999999,"Non-significant",1.08722282906629,"DEK","DEK_HUMAN"
0.828137754999999,6.89773160225,2.78590534679279,0.0263835078990176,0.0878304060350787,-4.39931706687902,"TTP_HUMAN",4,2.80322629740732,0.0242889832376425,0.0818272740647838,0.828137754999999,"Non-significant",1.08710191635832,"ZFP36","TTP_HUMAN"
-0.349836349500001,7.48364126675,-2.73584018041861,0.0283852327003952,0.0924494306150042,-4.47510082056178,"KBTB6_HUMAN",15,-2.8015181758705,0.024351345474757,0.0819792313480918,-0.349836349500001,"Non-significant",1.08629615802302,"KBTBD6","KBTB6_HUMAN"
0.129813907499997,10.36033380125,3.00540215002624,0.0192049631694847,0.0716930699425822,-4.06811541822618,"SAHH3_HUMAN",12,2.80145812839462,0.0243535407872371,0.0819792313480918,0.129813907499997,"Non-significant",1.08629615802302,"AHCYL2","SAHH3_HUMAN"
0.199627875000001,13.09625697,2.92377310775356,0.0215992312784659,0.077242223354344,-4.1910259663148,"PG12B_HUMAN",10,2.801146910066,0.0243649221035061,0.0819848017606597,0.199627875000001,"Non-significant",1.08626664911921,"PLA2G12B","PG12B_HUMAN"
0.0828595125000007,16.05185818625,2.50170804312256,0.0400721498880188,0.116955731096298,-4.8295991331114,"TYPH_HUMAN",35,2.79945606871359,0.0244268531362732,0.0821603930908407,0.0828595125000007,"Non-significant",1.08533749155325,"TYMP","TYPH_HUMAN"
0.0645394350000004,12.4308810225,2.34336104957318,0.0506984036201605,0.137363177150219,-5.06836160625264,"KS6A3_HUMAN",42,2.79785304842851,0.024485718518499,0.0823255370532221,0.0645394350000004,"Non-significant",1.08446542747314,"RPS6KA3","KS6A3_HUMAN"
