"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBVM_vs_Null","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.360308629133236,20.6816933626988,5.63230505672525,0.000212520141271846,0.0599227091966891,1.01531413708798,"P40261",11,5.91031572699505,0.000117945909215021,0.035925251711357,-0.360308629133243,"Non-significant",1.44460018028572,"NNMT","Nicotinamide N-methyltransferase","P40261"
-0.315947784946303,18.3062310700928,-5.84255057547874,0.000159120823228538,0.0592371464696906,1.27925796794764,"P49736",8,-5.94049965216734,0.000113045737161033,0.035925251711357,0.315947784946303,"Non-significant",1.44460018028572,"MCM2","DNA replication licensing factor MCM2","P49736"
0.203323997297669,21.8819545827552,5.01533109417311,0.000514995877953496,0.0841704238577165,0.197944687805967,"Q08380",22,6.01241786089412,0.000102226528324331,0.035925251711357,-0.203323997297677,"Non-significant",1.44460018028572,"LGALS3BP","Galectin-3-binding protein","Q08380"
0.359270810984395,20.0749435824759,5.78126769912557,0.000173015168679973,0.0599227091966891,1.20308286301352,"Q13510",12,6.11387470052038,8.88074390667051e-05,0.035925251711357,-0.359270810984398,"Non-significant",1.44460018028572,"ASAH1","Acid ceramidase","Q13510"
0.43850615907969,20.4600130918351,7.07866240269151,3.26774963923718e-05,0.0273714879156605,2.68703506983647,"Q6UXH0",3,6.03332613299408,9.92931750144926e-05,0.035925251711357,-0.438506159079694,"Non-significant",1.44460018028572,"ANGPTL8","Angiopoietin-like protein 8","Q6UXH0"
0.20696713176493,24.1965108634944,4.83536340940056,0.000673573448625586,0.102582174528183,-0.0525025755396751,"Q96HE7",40,6.01463383154574,0.000101911286288477,0.035925251711357,-0.206967131764937,"Non-significant",1.44460018028572,"ERO1A","ERO1-like protein alpha","Q96HE7"
0.347708641519407,23.275973760325,5.41371635794049,0.000289004333893964,0.0646461076109581,0.733052778785463,"O14773",15,5.78628155896343,0.000140599929940025,0.0409634839360046,-0.347708641519414,"Non-significant",1.38760311380376,"TPP1","Tripeptidyl-peptidase 1","O14773"
-0.694743562370057,16.6467651572229,-5.93032188227633,0.00014126834109775,0.0591649471060016,1.38727535605243,"P08183",3,-5.73584956354557,0.000151103534844063,0.0421811794688139,0.694743562370061,"Up in Null",1.3748812806981,"ABCB1","ATP-dependent translocase ABCB1","P08183"
0.243086748041176,21.6333494591676,5.26009952127382,0.000360150602563677,0.0685397933422641,0.52987899308181,"P09382",12,5.70751937374796,0.000157368972798142,0.0421811794688139,-0.243086748041176,"Non-significant",1.3748812806981,"LGALS1","Galectin-1","P09382"
0.284001891273324,18.811526199959,5.38967847281712,0.000299064219659708,0.0646461076109581,0.701522567055065,"P50897",10,5.65513264155566,0.000169697265556045,0.0437362067881176,-0.28400189127332,"Non-significant",1.35915888573425,"PPT1","Palmitoyl-protein thioesterase 1","P50897"
0.568508446792659,16.3537545368456,8.06780900225779,1.05038259072415e-05,0.0117310229007375,3.65066968519057,"Q9H2I8",1,5.61586355832462,0.000179613159897685,0.0445773253509032,-0.568508446792656,"Up in HBVM",1.35088599283628,"LRMDA","Leucine-rich melanocyte differentiation-associated protein","Q9H2I8"
0.341904955829065,18.1246950594697,5.39583348416677,0.000296453149317988,0.0646461076109581,0.70960529045017,"P01130",8,5.49999717981013,0.00021264674357446,0.0476724519694024,-0.341904955829065,"Non-significant",1.32173251013724,"LDLR","Low-density lipoprotein receptor","P01130"
0.294891292985103,18.324055533005,5.56453136373563,0.000233604395617651,0.0599227091966891,0.928656815768612,"P10301",7,5.51900008300129,0.000206812708767862,0.0476724519694024,-0.294891292985106,"Non-significant",1.32173251013724,"RRAS","Ras-related protein R-Ras","P10301"
0.546322697151428,19.4330445786566,5.40886877038548,0.000291003521713934,0.0646461076109581,0.726702087080668,"P16444",7,5.49749826497365,0.000213426885402488,0.0476724519694024,-0.546322697151425,"Up in HBVM",1.32173251013724,"DPEP1","Dipeptidase 1","P16444"
0.235054350452323,21.9566005771489,4.80389626728241,0.000706278963080263,0.105172785146685,-0.0968439224591302,"P09104",20,5.41904897586052,0.000239536726867762,0.0512269261366991,-0.235054350452334,"Non-significant",1.29050170311099,"ENO2","Gamma-enolase","P09104"
-0.305257930063501,19.0894897796074,-5.01550937802528,0.000514860131938602,0.0841704238577165,0.198190118043895,"Q01581",16,-5.40481264104567,0.000244629404025425,0.0512269261366991,0.305257930063497,"Non-significant",1.29050170311099,"HMGCS1","Hydroxymethylglutaryl-CoA synthase, cytoplasmic","Q01581"
0.830494588570399,17.0603652149042,5.29669463469209,0.000341650756455876,0.0685397933422641,0.578640406622736,"P50479",4,5.32413666774076,0.000275753430981299,0.0558369180275341,-0.830494588570403,"Non-significant",1.25307856102555,"PDLIM4","PDZ and LIM domain protein 4","P50479"
-0.416048611811838,17.7678782631263,-5.19243127727097,0.000397237984844245,0.0719430199038185,0.439119972401744,"Q9UHG0",8,-5.30601291734964,0.000283309239357732,0.0558369180275341,0.416048611811838,"Non-significant",1.25307856102555,"DCDC2","Doublecortin domain-containing protein 2","Q9UHG0"
-0.348550839484268,18.1113530327581,-5.54099076314717,0.000241443538025758,0.0599227091966891,0.898376892576151,"Q96CX6",5,-5.27044852221979,0.000298783728390672,0.0572042789698827,0.348550839484268,"Non-significant",1.24257148408279,"LRRC58","Leucine-rich repeat-containing protein 58","Q96CX6"
-0.262742898352478,21.5670711869437,-5.24476456237259,0.000368218558472095,0.0685397933422641,0.509378761253577,"P04004",7,-5.1815599592865,0.000341527283056657,0.0618591263722325,0.262742898352474,"Non-significant",1.2085962177696,"VTN","Vitronectin","P04004"
-0.701169330730966,18.1926313160176,-5.13632442864933,0.000431082616741813,0.0760180161786023,0.363283322745484,"P33991",5,-5.18149824677166,0.000341559121888166,0.0618591263722325,0.701169330730963,"Non-significant",1.2085962177696,"MCM4","DNA replication licensing factor MCM4","P33991"
-0.347655127917024,16.0678575115319,-5.62121712735691,0.000215825083476556,0.0599227091966891,1.00118946182716,"Q9UNY4",4,-5.11529198263649,0.000377602654900625,0.0665872471181339,0.347655127917022,"Non-significant",1.17660893954682,"TTF2","Transcription termination factor 2","Q9UNY4"
0.289468726148076,18.835043903599,4.853977320795,0.000654988215436844,0.102071535619588,-0.0263499614808254,"P09497",8,4.94340750162542,0.00049137935198216,0.0829131534118474,-0.289468726148076,"Non-significant",1.0813765671452,"CLTB","Clathrin light chain B","P09497"
0.468960418189305,18.5163031143699,5.09980862703015,0.000454753894800562,0.0781360474117581,0.313642714338739,"Q92485",4,4.93874688344737,0.0004949300308124,0.0829131534118474,-0.468960418189301,"Non-significant",1.0813765671452,"SMPDL3B","Acid sphingomyelinase-like phosphodiesterase 3b","Q92485"
0.273233825669593,18.6179461907349,4.70568685669102,0.000819667387165951,0.107743443116936,-0.236278214837678,"Q8WUF5",10,4.9177887450175,0.000511236236248463,0.083555951685389,-0.273233825669589,"Non-significant",1.0780226098991,"PPP1R13L","RelA-associated inhibitor","Q8WUF5"
-0.336218086959306,19.6169845273038,-4.60634166987281,0.000954232777234321,0.11474678251602,-0.378919391679683,"Q14534",14,-4.86402105499539,0.000555727612198418,0.0886650173652762,0.336218086959306,"Non-significant",1.05224769653771,"SQLE","Squalene monooxygenase","Q14534"
-0.546063509638108,15.8878687866754,-5.27876399979585,0.000350584952449389,0.0685397933422641,0.554776791730757,"P10589",2,-4.80265181841671,0.000611566187694682,0.0953047679940015,0.546063509638104,"Non-significant",1.02088537153706,"NR2F2","COUP transcription factor 2","P10589"
-0.516508645425802,18.3210152678722,-4.68018325316395,0.000852171688583435,0.107743443116936,-0.272744496152347,"P33992",6,-4.72782454464168,0.000687790702593417,0.100193163001706,0.516508645425802,"Non-significant",0.999161912919255,"MCM5","DNA replication licensing factor MCM5","P33992"
0.508726552753995,18.2671462738342,4.69034087928895,0.000839064828925003,0.107743443116936,-0.258207989400539,"Q8N129",6,4.73549505639563,0.000679534071741932,0.100193163001706,-0.508726552753995,"Non-significant",0.999161912919255,"CNPY4","Protein canopy homolog 4","Q8N129"
-0.759816672804957,16.0390403611579,-4.68084181387542,0.000851315365134465,0.107743443116936,-0.27180152775568,"Q9NTJ3",5,-4.74544124622099,0.000668983532465794,0.100193163001706,0.759816672804956,"Non-significant",0.999161912919255,"SMC4","Structural maintenance of chromosomes protein 4","Q9NTJ3"
0.200794454906202,22.2510708110957,4.04928572900575,0.0022954941865508,0.167196810261705,-1.20706668555366,"P10253",28,4.65810319881103,0.000767884537680953,0.102911885740001,-0.200794454906205,"Non-significant",0.987534463787628,"GAA","Lysosomal alpha-glucosidase","P10253"
0.423915436478193,21.3927318375026,4.55058265803777,0.00103985669933658,0.120139305900938,-0.459672996873397,"P12277",9,4.68256879590038,0.000738711816055054,0.102911885740001,-0.423915436478197,"Non-significant",0.987534463787628,"CKB","Creatine kinase B-type","P12277"
-0.325478886491606,20.3484934947395,-4.35332570060307,0.00141421950269449,0.135638636805688,-0.749272632341404,"P19823",25,-4.66944394068599,0.000754213461863146,0.102911885740001,0.325478886491602,"Non-significant",0.987534463787628,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","P19823"
0.240903178681599,18.2883953052067,4.59983741336013,0.000963824031867522,0.11474678251602,-0.388313689000642,"Q8N8N7",8,4.67412051156656,0.000748650982360386,0.102911885740001,-0.240903178681602,"Non-significant",0.987534463787628,"PTGR2","Prostaglandin reductase 2","Q8N8N7"
0.552952691036253,18.1739807059206,4.9901385526688,0.00053456642898354,0.085288800967112,0.163210583835607,"O00115",2,4.60379389231221,0.000837076188086014,0.104142168883623,-0.552952691036253,"Non-significant",0.982373381870806,"DNASE2","Deoxyribonuclease-2-alpha","O00115"
0.277638420330604,21.5932248748305,4.34516257926307,0.00143249739555377,0.135638636805688,-0.761386406444226,"P06731",13,4.61055395241943,0.000828116367942076,0.104142168883623,-0.277638420330607,"Non-significant",0.982373381870806,"CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","P06731"
0.217205284298458,19.7073145161491,4.68695871524786,0.000843405075942811,0.107743443116936,-0.263046323259182,"P37802",7,4.60218059648579,0.000839229535847727,0.104142168883623,-0.217205284298455,"Non-significant",0.982373381870806,"TAGLN2","Transgelin-2","P37802"
0.328110833329376,18.7168968860298,4.69457335205431,0.000833666766227314,0.107743443116936,-0.252155865244434,"Q16651",6,4.63627594551051,0.000794938475705309,0.104142168883623,-0.328110833329379,"Non-significant",0.982373381870806,"PRSS8","Prostasin","Q16651"
-0.372628600989092,22.3897897850553,-4.23107938720057,0.00171573103628402,0.14032467516486,-0.931726818235108,"P49327",131,-4.5803345161402,0.000868970801760559,0.105872242592682,0.372628600989088,"Non-significant",0.975217887569166,"FASN","Fatty acid synthase","P49327"
-0.212310872045954,20.382941948672,-4.15349312124938,0.00194166250250041,0.152569668960282,-1.04866421408112,"Q4G0N4",15,-4.55241189171898,0.000908611674025778,0.108725121922263,0.212310872045947,"Non-significant",0.963670096652864,"NADK2","NAD kinase 2, mitochondrial","Q4G0N4"
0.33882709847548,19.7077786236244,4.32274062799847,0.00148399662435611,0.135638636805688,-0.794711610593109,"P00738",11,4.50194563111593,0.000985169739719175,0.111036546261561,-0.33882709847548,"Non-significant",0.954534055200397,"HP","Haptoglobin","P00738"
0.23274229193143,22.873943743194,4.09381845391792,0.00213664083706988,0.160493883991096,-1.1391890513086,"P07602",19,4.48655490050623,0.00100984742443161,0.111036546261561,-0.232742291931427,"Non-significant",0.954534055200397,"PSAP","Prosaposin","P07602"
0.383048047263223,21.2288751598801,4.29994631624112,0.00153835791631581,0.135638636805688,-0.828667779307934,"P09668",10,4.44656482853613,0.00107705946978085,0.111036546261561,-0.383048047263223,"Non-significant",0.954534055200397,"CTSH","Pro-cathepsin H","P09668"
-0.774379039339117,21.0224783826326,-4.36170064364202,0.00139572297893724,0.135638636805688,-0.736855031158109,"P22309",7,-4.4620119227634,0.00105055553099038,0.111036546261561,0.77437903933912,"Non-significant",0.954534055200397,"UGT1A1","UDP-glucuronosyltransferase 1A1","P22309"
0.32470840330695,22.2010765063979,4.25880180577054,0.00164186714464076,0.14032467516486,-0.890156061675683,"Q16790",13,4.47313956375442,0.00103188872900352,0.111036546261561,-0.324708403306946,"Non-significant",0.954534055200397,"CA9","Carbonic anhydrase 9","Q16790"
-0.363395282087588,18.9010736164921,-4.31247589663354,0.00150822142313399,0.135638636805688,-0.809993102869692,"Q16819",10,-4.4635734487124,0.00104791474784576,0.111036546261561,0.363395282087588,"Non-significant",0.954534055200397,"MEP1A","Meprin A subunit alpha","Q16819"
-0.81471381615335,17.1037091379955,-4.36803463799482,0.00138190371660341,0.135638636805688,-0.72747064548062,"Q5XKE5",6,-4.45762404184861,0.00105801368045133,0.111036546261561,0.814713816153354,"Non-significant",0.954534055200397,"KRT79","Keratin, type II cytoskeletal 79","Q5XKE5"
-0.311731291780109,18.6862217920419,-4.42074455891567,0.00127235785548648,0.133869584755806,-0.649614113923964,"Q96QD8",7,-4.44883347567075,0.00107312327694793,0.111036546261561,0.311731291780102,"Non-significant",0.954534055200397,"SLC38A2","Sodium-coupled neutral amino acid transporter 2","Q96QD8"
0.293590043330312,21.2046012580379,4.36254471155741,0.00139387302810222,0.135638636805688,-0.735604115596017,"Q99538",9,4.50033837893052,0.000987716871049384,0.111036546261561,-0.293590043330308,"Non-significant",0.954534055200397,"LGMN","Legumain","Q99538"
0.302242791655132,17.1439239264906,6.7949197320048,4.61985314039398e-05,0.0337184136694507,2.38489385247885,"Q9H190",2,4.43458503570294,0.0010980983009556,0.111490253253083,-0.302242791655129,"Non-significant",0.952763098027703,"SDCBP2","Syntenin-2","Q9H190"
0.208653882905011,21.540594535548,3.95981413461159,0.00265328668499597,0.180001633342323,-1.34425071136411,"O15118",21,4.4168794346498,0.00112998793123686,0.113015658615197,-0.208653882905015,"Non-significant",0.946861379710895,"NPC1","NPC intracellular cholesterol transporter 1","O15118"
-0.369444980000303,18.3750435462264,-4.30742968429049,0.00152028312627871,0.135638636805688,-0.817511387579707,"Q9Y2E5",8,-4.40401506200587,0.00115376808079195,0.113697057490983,0.369444980000299,"Non-significant",0.944250774819435,"MAN2B2","Epididymis-specific alpha-mannosidase","Q9Y2E5"
0.261765058719451,17.7745444496065,4.69683643474463,0.000830795581350991,0.107743443116936,-0.248921016396938,"Q02083",5,4.38371966507275,0.00119236051066703,0.115797214231591,-0.261765058719451,"Non-significant",0.936301888435876,"NAAA","N-acylethanolamine-hydrolyzing acid amidase","Q02083"
0.267378305428956,16.7686241183555,4.41953784090065,0.00127476039475515,0.133869584755806,-0.651391752045111,"P78504",6,4.31170035749685,0.00134062314468669,0.126528390035852,-0.267378305428952,"Non-significant",0.897812017946139,"JAG1","Protein jagged-1","P78504"
-0.345614225636897,17.9549310296737,-5.58513827482578,0.00022696588749266,0.0599227091966891,0.955086849377549,"Q9ULJ6",2,-4.319292843248,0.00132411776137915,0.126528390035852,0.345614225636893,"Non-significant",0.897812017946139,"ZMIZ1","Zinc finger MIZ domain-containing protein 1","Q9ULJ6"
-0.451002554095538,16.7358407954219,-4.24041695976366,0.00169046842430017,0.14032467516486,-0.91771218977255,"Q8IVH8",6,-4.27849997595315,0.00141537569126278,0.129923732974684,0.451002554095531,"Non-significant",0.886311509754566,"MAP4K3","Mitogen-activated protein kinase kinase kinase kinase 3","Q8IVH8"
0.363461086139679,18.3577909557971,4.7502604076673,0.00076597766702356,0.107743443116936,-0.172798827312182,"Q96BN2",3,4.28412856968314,0.00140240098997627,0.129923732974684,-0.363461086139676,"Non-significant",0.886311509754566,"TADA1","Transcriptional adapter 1","Q96BN2"
0.168742167455402,20.9356297757301,3.66322293181899,0.00431876646321759,0.21456255383933,-1.8061369546415,"P06865",22,4.22140642183808,0.00155432854718228,0.135282272414908,-0.168742167455399,"Non-significant",0.868759110252373,"HEXA","Beta-hexosaminidase subunit alpha","P06865"
0.262214345767596,18.3634937295174,3.95501354910795,0.00267406494107634,0.180001633342323,-1.35164116905428,"P08069",17,4.23833481700917,0.00151169590970873,0.135282272414908,-0.262214345767596,"Non-significant",0.868759110252373,"IGF1R","Insulin-like growth factor 1 receptor","P08069"
0.228029134073569,17.7671110774141,4.40772896604498,0.00129852612259564,0.133869584755806,-0.668799467264452,"Q14653",6,4.22611157017888,0.00154235406249181,0.135282272414908,-0.228029134073569,"Non-significant",0.868759110252373,"IRF3","Interferon regulatory factor 3","Q14653"
0.49817629696023,15.8649892837765,5.29851646037163,0.000340756720110561,0.0685397933422641,0.581062016473695,"Q9NX01",1,4.22133754927071,0.00155450454797014,0.135282272414908,-0.498176296960231,"Non-significant",0.868759110252373,"TXNL4B","Thioredoxin-like protein 4B","Q9NX01"
0.216186610971601,21.9902928561746,3.78407007659436,0.00353678235421287,0.192682752484394,-1.61669241811674,"P07686",24,4.19158302077276,0.0016325295932101,0.13651034229714,-0.216186610971601,"Non-significant",0.864834444356357,"HEXB","Beta-hexosaminidase subunit beta","P07686"
-0.79593868336692,18.1566962500288,-4.08833362339648,0.00215556626760165,0.160493883991096,-1.14753438018824,"P11388",9,-4.19809138386672,0.0016151189803195,0.13651034229714,0.79593868336692,"Non-significant",0.864834444356357,"TOP2A","DNA topoisomerase 2-alpha","P11388"
-0.299628838771085,21.8342690388261,-3.89795202702027,0.00293451129680106,0.181710191870884,-1.43971354035955,"P37268",29,-4.18508725362063,0.00165010263036388,0.13651034229714,0.299628838771088,"Non-significant",0.864834444356357,"FDFT1","Squalene synthase","P37268"
0.483079030522941,17.2929576583625,4.59163967131131,0.000976058290316842,0.11474678251602,-0.400163579270214,"Q9NPR2",2,4.19243678250811,0.00163023452375697,0.13651034229714,-0.483079030522951,"Non-significant",0.864834444356357,"SEMA4B","Semaphorin-4B","Q9NPR2"
-0.482317648729474,18.6349954803724,-4.14823542666223,0.00195806469640118,0.152569668960282,-1.05661982206175,"Q7Z5P4",5,-4.15832300666626,0.00172462450748445,0.140935473471382,0.48231764872947,"Non-significant",0.850979681171162,"HSD17B13","17-beta-hydroxysteroid dehydrogenase 13","Q7Z5P4"
0.270417469796392,20.5644398624736,3.90824370804645,0.00288564413247887,0.18112750343069,-1.42379810364605,"Q08495",14,4.14062418604765,0.00177583348120031,0.141105654948432,-0.270417469796396,"Non-significant",0.850455581116756,"DMTN","Dematin","Q08495"
0.2759407183589,17.6646483392155,4.12946857019494,0.00201780913423391,0.15541768975289,-1.08504857000219,"Q8NFZ8",7,4.14669130927832,0.0017581021962491,0.141105654948432,-0.2759407183589,"Non-significant",0.850455581116756,"CADM4","Cell adhesion molecule 4","Q8NFZ8"
0.537246242951241,19.0356922637892,4.40772166242407,0.00129854096539731,0.133869584755806,-0.66881024033411,"Q9NW97",2,4.13586297382815,0.00178987922259614,0.141105654948432,-0.537246242951237,"Non-significant",0.850455581116756,"TMEM51","Transmembrane protein 51","Q9NW97"
0.337327994844671,18.8196963030082,3.83533748555882,0.00325107823508903,0.191100660116944,-1.53682622771055,"O60437",47,4.10343972426897,0.00188867288417239,0.143818147691355,-0.337327994844671,"Non-significant",0.842186309050954,"PPL","Periplakin","O60437"
0.496718670926075,17.7383634016911,4.44749381605325,0.00122031173875424,0.133869584755806,-0.610267125779839,"P20827",2,4.10932287784006,0.00187033208698552,0.143818147691355,-0.496718670926075,"Non-significant",0.842186309050954,"EFNA1","Ephrin-A1","P20827"
-0.177277082087851,21.0277051856254,-3.69388939975106,0.0041046633242672,0.211579607199343,-1.75791159237957,"Q9UHJ6",16,-4.11110280550416,0.00186481991643566,0.143818147691355,0.177277082087851,"Non-significant",0.842186309050954,"SHPK","Sedoheptulokinase","Q9UHJ6"
0.237428479080272,21.4195860580279,3.84116420793782,0.003220167561027,0.190958786074707,-1.52776897510129,"P05162",13,4.08546606731147,0.00194587989306543,0.145136177688315,-0.237428479080275,"Non-significant",0.838224318699232,"LGALS2","Galectin-2","P05162"
0.306813873459511,18.4771579254423,3.99850020056927,0.00249189347978391,0.175770296926653,-1.2848039221142,"P42892",8,4.08440923047364,0.00194929950633463,0.145136177688315,-0.306813873459504,"Non-significant",0.838224318699232,"ECE1","Endothelin-converting enzyme 1","P42892"
0.279316084419726,18.9322615770838,3.80236835730455,0.00343191423267345,0.192682752484394,-1.58815109205978,"O43278",15,4.02406877777128,0.00215534096861862,0.145522412722706,-0.279316084419726,"Non-significant",0.837070113398454,"SPINT1","Kunitz-type protease inhibitor 1","O43278"
0.286054661207881,17.860943447667,3.79703769694766,0.00346212521694136,0.192682752484394,-1.5964617165384,"O95359",14,4.00223870752158,0.00223537845567222,0.145522412722706,-0.286054661207885,"Non-significant",0.837070113398454,"TACC2","Transforming acidic coiled-coil-containing protein 2","O95359"
0.284413368132693,18.7503581554919,3.88265461759522,0.00300875244142109,0.181836383299159,-1.46339455147731,"P05121",9,4.00201287462647,0.00223622246975422,0.145522412722706,-0.284413368132689,"Non-significant",0.837070113398454,"SERPINE1","Plasminogen activator inhibitor 1","P05121"
0.190796647548314,19.7288288508188,3.93006068722778,0.00278484705322165,0.180448542944364,-1.39010384031226,"P18887",9,4.07396654938492,0.00198342855569339,0.145522412722706,-0.190796647548311,"Non-significant",0.837070113398454,"XRCC1","DNA repair protein XRCC1","P18887"
-0.292605397173002,18.9939287060534,-3.7736320091739,0.00359809571454998,0.194442253090318,-1.63299096574537,"P32754",18,-4.00185792869148,0.00223680174756585,0.145522412722706,0.292605397173002,"Non-significant",0.837070113398454,"HPD","4-hydroxyphenylpyruvate dioxygenase","P32754"
-0.250822084109021,20.6183320758184,-4.24894865490397,0.0016677286041566,0.14032467516486,-0.904918273218607,"P50120",5,-4.00345656998482,0.00223083261679752,0.145522412722706,0.250822084109021,"Non-significant",0.837070113398454,"RBP2","Retinol-binding protein 2","P50120"
0.300413378357284,22.8945654037964,3.88198156710364,0.00301206365411233,0.181836383299159,-1.46443713092715,"P78330",11,4.04448281805418,0.00208320000023973,0.145522412722706,-0.300413378357277,"Non-significant",0.837070113398454,"PSPH","Phosphoserine phosphatase","P78330"
-0.333715516755529,17.9955500762028,-4.22002089339076,0.00174616486403404,0.140976515107133,-0.94834084284202,"Q6PK18",4,-4.01017730242045,0.00220591946890193,0.145522412722706,0.333715516755532,"Non-significant",0.837070113398454,"OGFOD3","2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3","Q6PK18"
-0.56661382096566,16.8493321208888,-4.60543504984473,0.000955563600060689,0.11474678251602,-0.380228444595854,"Q86VE9",1,-4.01597225681886,0.00218467122521082,0.145522412722706,0.566613820965664,"Non-significant",0.837070113398454,"SERINC5","Serine incorporator 5","Q86VE9"
-0.29481243170331,19.1241103955052,-3.90685212445735,0.00289220159186448,0.18112750343069,-1.42594932006842,"Q96LJ7",9,-4.0259266283322,0.00214866893103405,0.145522412722706,0.29481243170331,"Non-significant",0.837070113398454,"DHRS1","Dehydrogenase/reductase SDR family member 1","Q96LJ7"
0.26443369729143,18.2443316738648,4.23055914677656,0.00171715018109514,0.14032467516486,-0.932508014998841,"Q99470",5,4.02037887397286,0.0021686566126503,0.145522412722706,-0.264433697291434,"Non-significant",0.837070113398454,"SDF2","Stromal cell-derived factor 2","Q99470"
