"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","M_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.180414885514839,21.5870985193705,7.02311182643137,3.8283853898821e-05,0.00366485864251428,2.65257027361193,"O60716",42,9.01710491797299,9.55764594258211e-07,0.000227054907855317,-0.180414885514839,"Non-significant",3.6438691062649,"CTNND1","Catenin delta-1","O60716"
0.280272856659156,18.8985381987393,8.28257856491389,9.31917422700425e-06,0.00183669960279869,4.04430111234415,"O43278",15,8.93045433939272,1.05985689133613e-06,0.000236736700961448,-0.28027285665916,"Non-significant",3.62573440878207,"SPINT1","Kunitz-type protease inhibitor 1","O43278"
-0.262135769339292,20.7864481147853,-7.42381131099293,2.39670903516552e-05,0.00292006313538985,3.11715865235662,"P15144",40,-8.83390918209108,1.19030785440742e-06,0.00025729848168981,0.262135769339288,"Non-significant",3.58956277654007,"ANPEP","Aminopeptidase N","P15144"
-0.495179736001717,23.4235707532441,-7.69964402713278,1.75451453123533e-05,0.00241550144172828,3.42485777702713,"CATD_HUMAN",26,-8.65066017796361,1.48761748439001e-06,0.000289076550792931,0.495179736001724,"Non-significant",3.53898713584325,"CTSD","Cathepsin D","CATD_HUMAN"
0.477229924909739,21.1533263706315,8.08896736079513,1.14542565120602e-05,0.0020744587266842,3.84307577726433,"HBA_HUMAN",10,8.61557426627169,1.55311996743963e-06,0.000289076550792931,-0.477229924909739,"Non-significant",3.53898713584325,"HBA1","Hemoglobin subunit alpha","HBA_HUMAN"
0.632004300603839,22.4135949761429,8.8928656062383,4.98009490541954e-06,0.00134879013449924,4.65072713662306,"HBB_HUMAN",4,8.59337420559335,1.59615466039971e-06,0.000289076550792931,-0.632004300603842,"Up in M",3.53898713584325,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
-0.267691604650363,20.9303939242625,-7.57507830162046,2.01781736117328e-05,0.00255120644098532,3.28709699835503,"P06865",22,-8.61068622044622,1.56248770665132e-06,0.000289076550792931,0.267691604650363,"Non-significant",3.53898713584325,"HEXA","Beta-hexosaminidase subunit alpha","P06865"
-0.409680556735701,18.6881575363487,-8.64771471774839,6.37876420156694e-06,0.00158311477461852,4.41208474308116,"P21549",8,-8.69273794974429,1.41293569600653e-06,0.000289076550792931,0.409680556735697,"Non-significant",3.53898713584325,"AGXT","Serine--pyruvate aminotransferase","P21549"
0.274675616264208,20.7241007812254,7.24700644406902,2.94019149410456e-05,0.00328370386699911,2.91477996755735,"Q9HBL0",64,8.68266325905954,1.43044395555873e-06,0.000289076550792931,-0.274675616264208,"Non-significant",3.53898713584325,"TNS1","Tensin-1","Q9HBL0"
-0.360212730864081,20.664986305236,-7.98260717597727,1.28493486716e-05,0.00212438302969472,3.73064669455281,"Q06520",12,-8.49419086046042,1.804614084111e-06,0.00031822944677968,0.360212730864081,"Non-significant",3.49725963618465,"SULT2A1","Sulfotransferase 2A1","Q06520"
0.732859277237964,18.759699096788,8.32127852148328,8.94670833438506e-06,0.00183553290845771,4.08399941384359,"P02774",4,8.40543371443914,2.0159435116454e-06,0.000329483840769167,-0.732859277237964,"Up in M",3.48216588011966,"GC","Vitamin D-binding protein","P02774"
0.22627879569125,19.5957588107044,8.84330604355423,5.23332987568723e-06,0.00134879013449924,4.60300674478573,"Q8IYS1",11,8.41586410940305,1.98979052523017e-06,0.000329483840769167,-0.22627879569125,"Non-significant",3.48216588011966,"PM20D2","Peptidase M20 domain-containing protein 2","Q8IYS1"
-0.303452231263545,19.3293648065186,-7.62667072282703,1.90389203250439e-05,0.00250156480584547,3.34439143122651,"Q9HBR0",17,-8.41699355604664,1.9869804155272e-06,0.000329483840769167,0.303452231263538,"Non-significant",3.48216588011966,"SLC38A10","Putative sodium-coupled neutral amino acid transporter 10","Q9HBR0"
0.188826622735672,20.2524268086843,6.97300294749089,4.06464755060343e-05,0.00373112373104022,2.59296271840057,"O15460",28,8.3841006345446,2.07058529749103e-06,0.000330356954249699,-0.188826622735679,"Non-significant",3.48101654655059,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","O15460"
-0.544186107424844,16.0203466850499,-8.44988004160171,7.8208320581499e-06,0.00174691318738875,4.21468531653889,"O95255",5,-8.31508181846541,2.25848946080004e-06,0.000343957679018661,0.544186107424846,"Up in HBV",3.46349499027543,"ABCC6","Multidrug resistance-associated protein 6","O95255"
0.614374177192108,20.4589322645382,7.71284097186342,1.72888521946888e-05,0.00241550144172828,3.43933866536463,"Q8WTV0",9,8.31599581073373,2.25588527509294e-06,0.000343957679018661,-0.614374177192104,"Up in M",3.46349499027543,"SCARB1","Scavenger receptor class B member 1","Q8WTV0"
0.246920469446049,20.8571211272503,7.98706273522365,1.2787335507101e-05,0.00212438302969472,3.73538367700782,"P42785",13,8.29249389568724,2.3238797270841e-06,0.00034605151224868,-0.246920469446049,"Non-significant",3.46085924854771,"PRCP","Lysosomal Pro-X carboxypeptidase","P42785"
-0.545151485357323,17.6553875917114,-7.88459584889539,1.42996208093436e-05,0.00217385485990951,3.62583798181543,"Q6EMK4",7,-8.22594265031197,2.52858288753075e-06,0.000368348563681382,0.545151485357319,"Up in HBV",3.43374101927039,"VASN","Vasorin","Q6EMK4"
0.307096184347742,18.6685095614924,7.29317802166766,2.78642753491098e-05,0.00316472049346415,2.96802443275244,"P17301",21,8.20505141488758,2.59675108324237e-06,0.000370230404442704,-0.307096184347742,"Non-significant",3.43152791853968,"ITGA2","Integrin alpha-2","P17301"
0.162739800304696,19.6334590927716,6.7230362742805,5.50451955663137e-05,0.00426377624064372,2.29046725228338,"A0FGR8",26,8.14430864298232,2.80635150098866e-06,0.000385245595946606,-0.162739800304699,"Non-significant",3.41426231735197,"ESYT2","Extended synaptotagmin-2","A0FGR8"
0.423833841837926,17.1158968620832,8.46597378360604,7.69116244118012e-06,0.00174691318738875,4.23090752252785,"Q8NBJ4",6,8.14134017166379,2.81704733642496e-06,0.000385245595946606,-0.423833841837926,"Non-significant",3.41426231735197,"GOLM1","Golgi membrane protein 1","Q8NBJ4"
0.343049267212542,22.0317318961185,7.69364706947793,1.7662971294536e-05,0.00241550144172828,3.41827018867219,"P08833",11,8.07754491841268,3.05775758944413e-06,0.000409800672137303,-0.343049267212546,"Non-significant",3.38742733362325,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
0.236502198205176,20.6684759388512,6.80466893838665,4.98136119177323e-05,0.0040707440665942,2.39020446640795,"P06727",35,8.05072697337227,3.16542358375252e-06,0.000415911832053444,-0.236502198205169,"Non-significant",3.3809987244477,"APOA4","Apolipoprotein A-IV","P06727"
-5.56799392700194,18.9613086700439,-7.21900225614841,3.03791925182941e-05,0.00331913472212487,2.88234894785721,"P03138",3,-8.00131595875973,3.37454189890132e-06,0.000434861639702648,5.56799392700194,"Up in HBV",3.3616489009119,"S","Large envelope protein","P03138"
0.36252904018723,17.1330364095893,7.75066596069895,1.65765332229765e-05,0.00241476845928621,3.48072357708684,"O15440",8,7.77285777132806,4.55262174025247e-06,0.000575606005310034,-0.362529040187233,"Non-significant",3.23987468370797,"ABCC5","Multidrug resistance-associated protein 5","O15440"
0.239830644060831,20.4885282397409,6.83576235372533,4.79646422469674e-05,0.00406631106346029,2.42795030195691,"Q99873",20,7.69208353361253,5.0684553097658e-06,0.000628957759828531,-0.239830644060827,"Non-significant",3.2013785203566,"PRMT1","Protein arginine N-methyltransferase 1","Q99873"
0.184909172328581,19.5747416814113,6.48685413047316,7.38291036937719e-05,0.00504825330461189,1.99662728338569,"Q68CZ2",26,7.65853225282913,5.30074056961208e-06,0.000645822955581283,-0.184909172328574,"Non-significant",3.18988652217873,"TNS3","Tensin-3","Q68CZ2"
0.208370754880846,21.5913159558892,6.59900238648473,6.41657479495375e-05,0.00447890288551928,2.13713832140931,"O94925",24,7.62856458439241,5.51782816545657e-06,0.000648683623451307,-0.208370754880846,"Non-significant",3.18796706605082,"GLS","Glutaminase kidney isoform, mitochondrial","O94925"
-0.240229202855463,21.0857496128957,-7.93544742779819,1.35261486069616e-05,0.00212438302969472,3.68036148775999,"Q9NUI1",10,-7.63543549048606,5.46723039024735e-06,0.000648683623451307,0.24022920285546,"Non-significant",3.18796706605082,"DECR2","Peroxisomal 2,4-dienoyl-CoA reductase","Q9NUI1"
0.606280305933346,16.8032070838814,8.31149277034893,9.03933531996785e-06,0.00183553290845771,4.07397753630196,"P05543",3,7.57663901161356,5.9167466079471e-06,0.000683588258962991,-0.606280305933353,"Up in M",3.1652054051546,"SERPINA7","Thyroxine-binding globulin","P05543"
0.281956908032797,22.0468945908794,6.65509767187156,5.98531803786075e-05,0.00431264690018332,2.20675080041352,"P05556",23,7.53405747197587,6.26682939088099e-06,0.000702287527050435,-0.281956908032804,"Non-significant",3.15348504478501,"ITGB1","Integrin beta-1","P05556"
0.380795341168351,21.390880588427,6.93408585414221,4.2590338992072e-05,0.003805304821145,2.54643265758554,"Q14108",13,7.53154037485029,6.28820349545233e-06,0.000702287527050435,-0.380795341168351,"Non-significant",3.15348504478501,"SCARB2","Lysosome membrane protein 2","Q14108"
0.36026211060512,18.1822836257131,10.2986100045456,1.32882740654603e-06,0.000742039370938743,5.90169816687935,"Q92734",4,7.50036928880262,6.55943278467346e-06,0.000720569821149129,-0.36026211060512,"Non-significant",3.14232393092128,"TFG","Protein TFG","Q92734"
0.143435930060239,19.6148049378942,5.68544999508589,0.000211046506575931,0.00982099055948135,0.939151963154904,"O15031",50,7.48456982159056,6.70164752744149e-06,0.000724318388409443,-0.143435930060242,"Non-significant",3.14007048914226,"PLXNB2","Plexin-B2","O15031"
-0.150824182824842,20.2257383155177,-6.04037448932012,0.000131148254237558,0.00764195175344242,1.41920534666209,"Q86XP3",29,-7.42044925174081,7.313455211594e-06,0.000765741615201428,0.150824182824842,"Non-significant",3.11591774997903,"DDX42","ATP-dependent RNA helicase DDX42","Q86XP3"
0.385015595072648,17.6754670546839,7.11838346715477,3.41919321605849e-05,0.00347151723345575,2.76496544341274,"Q9NXX6",9,7.42829586463107,7.23548956471299e-06,0.000765741615201428,-0.385015595072655,"Non-significant",3.11591774997903,"NSMCE4A","Non-structural maintenance of chromosomes element 4 homolog A","Q9NXX6"
0.304728216872487,17.7816334795569,7.17310417422685,3.20579334248479e-05,0.00339562240375787,2.82897071714561,"Q13214",10,7.36947002977737,7.84231024312977e-06,0.000808481860603271,-0.304728216872483,"Non-significant",3.09232971963919,"SEMA3B","Semaphorin-3B","Q13214"
0.147011281953649,20.94310459236,5.64723344776729,0.000222368872586542,0.0101366926204246,0.886332540930439,"P06213",44,7.25452394652235,9.19018343459288e-06,0.000867372101340942,-0.147011281953645,"Non-significant",3.06179455086207,"INSR","Insulin receptor","P06213"
-0.293662891079137,22.2773696458774,-6.3719592141198,8.53817002998109e-05,0.00560924287950032,1.85080770220387,"P10253",28,-7.26393385704659,9.07107065543144e-06,0.000867372101340942,0.29366289107913,"Non-significant",3.06179455086207,"GAA","Lysosomal alpha-glucosidase","P10253"
0.27342799712002,22.4486966525176,6.32248945840376,9.09445635220128e-05,0.00584358721935696,1.78743596956141,"P35558",34,7.29952346249363,8.63522675791352e-06,0.000867372101340942,-0.273427997120017,"Non-significant",3.06179455086207,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","P35558"
0.194314657629089,19.7829091470646,6.62602000764376,6.20481384352066e-05,0.00437667974372968,2.17072181967037,"Q9BTT6",17,7.27355535400509,8.95097806505451e-06,0.000867372101340942,-0.194314657629093,"Non-significant",3.06179455086207,"LRRC1","Leucine-rich repeat-containing protein 1","Q9BTT6"
0.258121858738534,21.7902200466152,7.32303827004298,2.69164194429687e-05,0.00314630992757288,3.00230981728015,"Q9H3M7",10,7.28890783483715,8.76284652133934e-06,0.000867372101340942,-0.25812185873853,"Non-significant",3.06179455086207,"TXNIP","Thioredoxin-interacting protein","Q9H3M7"
0.241924019688373,20.3339693666666,6.89519664407108,4.46337662003616e-05,0.00393540614879767,2.49972901166952,"Q9Y6M5",13,7.26218394699951,9.09309634085428e-06,0.000867372101340942,-0.241924019688376,"Non-significant",3.06179455086207,"SLC30A1","Zinc transporter 1","Q9Y6M5"
0.174441055446067,20.5683125037481,6.2010434781859,0.000106330706312377,0.00665908470092743,1.6303508479936,"Q5T6V5",23,7.19905374266986,9.92705081773955e-06,0.000923905104578788,-0.174441055446067,"Non-significant",3.03437263340567,"C9orf64","Queuosine salvage protein","Q5T6V5"
0.31516107932611,20.0573519195357,8.04319654684106,1.20333194908434e-05,0.00212198089231952,3.79485895098936,"Q6ZNA5",6,7.18652084807569,1.01020978871125e-05,0.000927317232075899,-0.315161079326117,"Non-significant",3.03277166976956,"FRRS1","Ferric-chelate reductase 1","Q6ZNA5"
-0.338386689927002,18.8064075506372,-6.81997047315057,4.8894246515486e-05,0.00406631106346029,2.40879648653322,"P50897",10,-7.14585099615402,1.06931354119572e-05,0.000968306762101694,0.338386689927002,"Non-significant",3.01398703527139,"PPT1","Palmitoyl-protein thioesterase 1","P50897"
-0.309173605350377,21.2403674483329,-7.03003150732855,3.79694582893988e-05,0.00366485864251428,2.66077489115224,"Q99538",9,-7.12488851593334,1.10120539240133e-05,0.000983890311264177,0.309173605350384,"Non-significant",3.00705331606867,"LGMN","Legumain","Q99538"
0.278105815445599,19.8827121114181,6.98819025575384,3.99141391374116e-05,0.00371478675499715,2.61106496989689,"P51553",10,7.10819198862335,1.1273312155287e-05,0.000993979799376027,-0.27810581544561,"Non-significant",3.00262244166775,"IDH3G","Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial","P51553"
0.126523691872134,19.4066818915009,5.47448531141187,0.00028233867541713,0.0114602087471157,0.644817240095581,"Q9NQ66",33,7.03193148579548,1.25533262384153e-05,0.00109246544316391,-0.126523691872137,"Non-significant",2.96159229173108,"PLCB1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1","Q9NQ66"
-0.508734883110208,18.2378091326116,-6.95404407940826,4.15811675654302e-05,0.00376534329535065,2.57032093395403,"P00450",5,-7.01503434964474,1.2857351207104e-05,0.00110457833895902,0.508734883110208,"Up in HBV",2.95680347764575,"CP","Ceruloplasmin","P00450"
0.204986133671156,22.252897002598,5.92891085894833,0.000152001231407164,0.0083488545217984,1.27047636070803,"P02679",32,6.97593384173601,1.35913185168778e-05,0.00113844281726998,-0.204986133671156,"Non-significant",2.94368877863495,"FGG","Fibrinogen gamma chain","P02679"
-0.177614220430861,18.9904106425607,-6.72890734442912,5.46497592053513e-05,0.00426377624064372,2.29767142880895,"P34896",14,-6.98337345745393,1.34483067907831e-05,0.00113844281726998,0.177614220430861,"Non-significant",2.94368877863495,"SHMT1","Serine hydroxymethyltransferase, cytosolic","P34896"
-0.746891442263742,17.430013274343,-6.66458755735968,5.91551164786836e-05,0.00431264690018332,2.21848354872953,"P06493",4,-6.96640939189009,1.37767724377819e-05,0.00113973027290835,0.746891442263742,"Up in HBV",2.94319791607374,"CDK1","Cyclin-dependent kinase 1","P06493"
0.618945709030744,19.606774082803,8.19890406122612,1.01834958038576e-05,0.00189554459393472,3.9578745929964,"C9JQL5",2,6.89078608899802,1.53483512333291e-05,0.00125425977578705,-0.61894570903074,"Up in M",2.90161250536593,NA,"Putative dispanin subfamily A member 2d","C9JQL5"
-0.294045251112404,18.3082127851476,-7.65775572572571,1.83863629310953e-05,0.00246414036002539,3.37874995411108,"O60238",6,-6.79278362578613,1.76742035848823e-05,0.00142692576171441,0.294045251112408,"Non-significant",2.84559862122065,"BNIP3L","BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like","O60238"
0.214342863797107,20.925791574436,7.3806864624222,2.51839342476135e-05,0.0030135275605939,3.06817171358944,"P15586",9,6.7817588688463,1.79583929455465e-05,0.00143260941819175,-0.214342863797114,"Non-significant",2.84387219805017,"GNS","N-acetylglucosamine-6-sulfatase","P15586"
-0.17220416867487,21.9057103707729,-5.87903186996911,0.000162465428802983,0.00850616288305966,1.20332113091841,"Q08380",22,-6.75588295971073,1.86446544977746e-05,0.00146985682105397,0.172204168674867,"Non-significant",2.83272496787404,"LGALS3BP","Galectin-3-binding protein","Q08380"
0.188449141722511,18.03468205146,6.41410089379565,8.09322621725334e-05,0.00542327088818147,1.90451277202348,"Q8N3U4",14,6.73973877545445,1.90868929356641e-05,0.00147286428894243,-0.188449141722518,"Non-significant",2.83183726760318,"STAG2","Cohesin subunit SA-2","Q8N3U4"
0.308813799248551,19.2522307251793,6.18876996505172,0.000108035302309805,0.00670319037757412,1.61435557259519,"Q9BYK8",14,6.73845989471299,1.91223986178169e-05,0.00147286428894243,-0.308813799248558,"Non-significant",2.83183726760318,"HELZ2","Helicase with zinc finger domain 2","Q9BYK8"
0.216877396774223,21.7508188362969,5.9335142520368,0.000151072706801534,0.0083488545217984,1.27665545147578,"P05362",21,6.70378567826301,2.01123012063841e-05,0.00153150602709068,-0.21687739677423,"Non-significant",2.81488128973101,"ICAM1","Intercellular adhesion molecule 1","P05362"
-0.289057198999398,19.1093550898836,-7.04883417745303,3.71291991555567e-05,0.00365886416972626,2.6830363785172,"P15289",7,-6.66596227009542,2.12544916186855e-05,0.00156740903371544,0.289057198999394,"Non-significant",2.80481765451753,"ARSA","Arylsulfatase A","P15289"
-0.396187134244421,18.2875196407183,-6.66952695207057,5.87952690729105e-05,0.00431264690018332,2.2245853167895,"P33992",6,-6.65997558178767,2.14415040961784e-05,0.00156740903371544,0.396187134244421,"Non-significant",2.80481765451753,"MCM5","DNA replication licensing factor MCM5","P33992"
0.136307494183193,19.0579355134173,5.8243266857889,0.000174840431626303,0.00880276002734397,1.12923958532956,"P57737",20,6.66409621585957,2.13125969921924e-05,0.00156740903371544,-0.136307494183193,"Non-significant",2.80481765451753,"CORO7","Coronin-7","P57737"
0.242837017266712,18.4796036411873,6.35756696928414,8.69612103859803e-05,0.0056575443766646,1.83240752907392,"Q53FZ2",12,6.65749767665093,2.15194196540547e-05,0.00156740903371544,-0.242837017266712,"Non-significant",2.80481765451753,"ACSM3","Acyl-coenzyme A synthetase ACSM3, mitochondrial","Q53FZ2"
0.202787621246394,18.3742051446098,6.50902069446545,7.18010606005445e-05,0.00496019491839432,2.02454203525635,"Q96HP0",12,6.63303188656105,2.23050657704026e-05,0.00160716393255342,-0.202787621246394,"Non-significant",2.79393982244497,"DOCK6","Dedicator of cytokinesis protein 6","Q96HP0"
-0.183694230378485,20.1310403618228,-5.78075635863327,0.000185421903256472,0.00906943192497531,1.06991532654962,"P21397",22,-6.60812559606057,2.31362198944611e-05,0.00164931712247642,0.183694230378482,"Non-significant",2.78269583234805,"MAOA","Amine oxidase [flavin-containing] A","P21397"
0.25134093246735,17.6798106436983,7.31295104020175,2.72326482314919e-05,0.00314630992757288,2.99074077311766,"Q6H9L7",7,6.54481168210072,2.54006808781385e-05,0.00179168381646744,-0.251340932467357,"Non-significant",2.74673862909303,"ISM2","Isthmin-2","Q6H9L7"
0.21144386345404,19.6188896208846,6.65515738248308,5.98487603941523e-05,0.00431264690018332,2.20682466281994,"P09488",10,6.47845843254236,2.80282318596902e-05,0.00193435700061875,-0.211443863454047,"Non-significant",2.71346337043365,"GSTM2","Glutathione S-transferase Mu 2","P09488"
-0.267901342773154,18.256818432735,-6.6606022704818,5.94471908737407e-05,0.00431264690018332,2.21355791353977,"Q8N8N7",8,-6.47222801206877,2.82893577168539e-05,0.00193435700061875,0.267901342773147,"Non-significant",2.71346337043365,"PTGR2","Prostaglandin reductase 2","Q8N8N7"
