"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","MF_vs_HF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.802471747299048,18.9294495311152,8.34768030539761,7.89666358439819e-06,0.000403387898103008,3.98767787573554,"Q9Y624",2,7.58108871740966,1.42158895475664e-05,0.000544646268291136,-0.802471747299055,"Up in MF",3.26388546764167,"F11R","Junctional adhesion molecule A","Q9Y624"
-0.486427040385486,32.1100611461094,-6.41905900275851,7.51038212302253e-05,0.00127792082662887,1.62066313034535,"ALBU_BOVIN",67,-7.32481070646372,1.93465291948663e-05,0.000575829184613816,0.486427040385486,"Non-significant",3.23970632765603,"ALB","Albumin","ALBU_BOVIN"
0.666717708750802,18.3118899401748,7.12237394454897,3.14381318863515e-05,0.000837894558536239,2.53721494252863,"P08571",5,7.31964148608294,1.94686702926972e-05,0.000575829184613816,-0.666717708750802,"Up in MF",3.23970632765603,"CD14","Monocyte differentiation antigen CD14","P08571"
0.666998035180104,20.823378763802,7.07783266078446,3.3161453013878e-05,0.00084459656767864,2.48107665136876,"P31431",5,7.27339311391734,2.05992085089484e-05,0.000575829184613816,-0.666998035180107,"Up in MF",3.23970632765603,"SDC4","Syndecan-4","P31431"
1.13619696429591,17.7753094870921,7.4379072934719,2.16837595298929e-05,0.000738452477323575,2.92779148506013,"P55795",3,7.43334389814197,1.69639607978091e-05,0.000575829184613816,-1.13619696429591,"Up in MF",3.23970632765603,"HNRNPF;HNRNPH1","Heterogeneous nuclear ribonucleoprotein H","P55795"
1.08121764499903,19.1494025342625,7.21001675865389,2.83235326628815e-05,0.000826777405826016,2.64694538920054,"Q3LXA3",6,7.43825220713557,1.68639779472651e-05,0.000575829184613816,-1.08121764499904,"Up in MF",3.23970632765603,"TKFC","Triokinase/FMN cyclase","Q3LXA3"
1.25116945238024,19.6570016056196,7.23924390163504,2.73605002138916e-05,0.000826777405826016,2.6833239777278,"Q9BTM1",3,7.2707480138409,2.06659739991908e-05,0.000575829184613816,-1.25116945238025,"Up in MF",3.23970632765603,"H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2AJ;H2AW","Histone H2A type 1-B/E","Q9BTM1"
0.772675641319253,21.5140564539942,6.95033188988305,3.86850839049666e-05,0.000912075247451711,2.31898026343549,"P07737",6,7.22257877492144,2.1923548679152e-05,0.000584310232187833,-0.772675641319253,"Up in MF",3.23335650844618,"PFN1","Profilin-1","P07737"
1.05911261508146,18.1223768961972,6.91880431004591,4.01993585433377e-05,0.000912674325446888,2.27857593408301,"P23141",4,7.02194547142783,2.81228542504687e-05,0.000689572386221493,-1.05911261508146,"Up in MF",3.16142013806465,"CES1","Liver carboxylesterase 1","P23141"
0.943330266236739,18.114354466524,6.73892156839872,5.01612009724914e-05,0.000999969916752472,2.04557250176066,"P55072",8,7.02788291222768,2.79144245895611e-05,0.000689572386221493,-0.943330266236735,"Up in MF",3.16142013806465,"VCP","Transitional endoplasmic reticulum ATPase","P55072"
-0.499043934222222,24.3831852482489,-7.04625056697017,3.4445210753615e-05,0.00084459656767864,2.4411189149567,"P01042",4,-6.95988089586583,3.04047870093458e-05,0.000716851324489575,0.499043934222222,"Non-significant",3.14457090799905,"KNG1","Kininogen-1","P01042"
0.973518330179601,18.6300163169813,6.68220856589265,5.38319857305572e-05,0.000999969916752472,1.97123064674419,"O60701",6,6.89734579308584,3.2907026549213e-05,0.000747111380543243,-0.973518330179605,"Up in MF",3.12661464805146,"UGDH","UDP-glucose 6-dehydrogenase","O60701"
0.854401980835846,17.9236015394776,7.34638876386985,2.41220841987035e-05,0.000778254611252909,2.81577672784729,"Q04446",1,6.82573030169512,3.60479263935973e-05,0.000789192102831255,-0.854401980835849,"Up in MF",3.10281726923075,"GBE1","1,4-alpha-glucan-branching enzyme","Q04446"
0.433689517395244,22.9227924422896,6.06820706776874,0.000118723252197884,0.00177505740481227,1.13858528338511,"P05787",7,6.60820566518276,4.77361895194766e-05,0.000943944650820618,-0.433689517395241,"Non-significant",3.0250534702654,"KRT8","Keratin, type II cytoskeletal 8","P05787"
-0.344921743351261,25.7910019030753,-5.43157317626832,0.000284368181317781,0.00330576417045517,0.219790005060021,"P19823",44,-6.61278763992836,4.74516957851088e-05,0.000943944650820618,0.344921743351261,"Non-significant",3.0250534702654,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","P19823"
0.784809828504059,18.6514460277807,6.74126179217185,5.00156563589513e-05,0.000999969916752472,2.04863103813008,"SODC_HUMAN",3,6.63013907507802,4.63907602496715e-05,0.000943944650820618,-0.78480982850407,"Up in MF",3.0250534702654,"SOD1","Superoxide dismutase [Cu-Zn]","SODC_HUMAN"
0.634380318455971,19.0411408401004,7.65246733845525,1.69522228933437e-05,0.000649482039601232,3.18642322554598,"P05386",1,6.5758889745969,4.97955575958055e-05,0.000953896150194649,-0.634380318455978,"Up in MF",3.02049890396718,"RPLP1","60S acidic ribosomal protein P1","P05386"
0.794894046786034,19.0430680064048,6.56701928032725,6.22123818555924e-05,0.00112165264933759,1.81891978021039,"P30048",3,6.47703969385318,5.67100074994627e-05,0.00105343135142941,-0.794894046786041,"Up in MF",2.97739376064136,"PRDX3","Thioredoxin-dependent peroxide reductase, mitochondrial","P30048"
0.354367975285779,19.3135955804629,5.28752290467887,0.000349246166472686,0.00382299821513851,0.00390676124718858,"P07237",17,6.23327835926504,7.85743604752541e-05,0.00134072747126194,-0.354367975285779,"Non-significant",2.8726594919139,"P4HB","Protein disulfide-isomerase","P07237"
0.507598833999712,19.3488855550674,5.86284753404851,0.000156405005932239,0.00227722656682934,0.848473471383228,"Q15274",7,6.25267044520621,7.65401836053695e-05,0.00134072747126194,-0.507598833999708,"Up in MF",2.8726594919139,"QPRT","Nicotinate-nucleotide pyrophosphorylase [carboxylating]","Q15274"
1.58777880241515,15.7506958223031,6.19681784456884,0.00010018824011851,0.00157475362032427,1.31727187262566,"Q9BRF8",2,6.22118555781458,7.98721676509809e-05,0.00134072747126194,-1.58777880241515,"Up in MF",2.8726594919139,"CPPED1","Serine/threonine-protein phosphatase CPPED1","Q9BRF8"
1.36346568520323,15.4629802189836,6.25379986811886,9.29950135723588e-05,0.0015001564031541,1.39570746693872,"Q9Y2B0",1,6.21153085649131,8.09248228983555e-05,0.00134072747126194,-1.36346568520323,"Up in MF",2.8726594919139,"CNPY2","Protein canopy homolog 2","Q9Y2B0"
0.859113704293037,15.1942335112731,6.51076200964862,6.68082409141819e-05,0.00117009861943981,1.74388706067471,"Q13813",1,6.1707490301072,8.55383040103872e-05,0.00137986790416756,-0.859113704293033,"Up in MF",2.8601624869589,"SPTAN1","Spectrin alpha chain, non-erythrocytic 1","Q13813"
0.283129527366334,22.5708313785509,5.00926479732169,0.00052381644919548,0.00509643153262138,-0.421434462323568,"P32119",11,6.1292918252716,9.05185692260911e-05,0.00138719707338985,-0.283129527366341,"Non-significant",2.85786183611064,"PRDX2","Peroxiredoxin-2","P32119"
0.672620823745266,18.8045155820028,6.69217163280086,5.316666570697e-05,0.000999969916752472,1.98432148781503,"P39687",2,6.13311194672314,9.00469065872308e-05,0.00138719707338985,-0.67262082374527,"Up in MF",2.85786183611064,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A","P39687"
0.307005359375971,19.3711043597426,5.1380910045311,0.000433585519360383,0.00442979872279857,-0.223154865377466,"P14625",9,6.02135121486326,0.000105002860295525,0.00156992081368675,-0.307005359375982,"Non-significant",2.80412225271573,"HSP90B1","Endoplasmin","P14625"
0.62676983676695,19.0033427041736,6.73169404617931,5.06135954840014e-05,0.000999969916752472,2.03612198968307,"Q8TDB8",1,5.96938310300087,0.000112845037304078,0.00164700018731905,-0.626769836766957,"Up in MF",2.78330635143642,"SLC2A14;SLC2A3","Solute carrier family 2, facilitated glucose transporter member 3","Q8TDB8"
0.469254281342053,19.7082927391824,5.42096349889036,0.000288676140070183,0.00330576417045517,0.203990391744466,"P62258",9,5.88858060119047,0.000126310428486447,0.00180065796888819,-0.469254281342053,"Non-significant",2.74456877265034,"YWHAE","14-3-3 protein epsilon","P62258"
0.51389832915379,19.1036772081598,6.85856285648229,4.32740350102606e-05,0.000947392266474634,2.20101511000101,"Q9H0W9",2,5.8424486042235,0.000134761165552279,0.00187746805644425,-0.51389832915379,"Up in MF",2.72642744341994,"C11orf54","Ester hydrolase C11orf54","Q9H0W9"
0.604761746125686,18.731592934271,5.46847066566752,0.000269914205364573,0.00324426289977418,0.274611804649616,"O75874",8,5.77263165354118,0.00014872147949718,0.00189929722774524,-0.604761746125682,"Up in MF",2.7214070656639,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","O75874"
0.523965875376209,18.9107975913935,5.80939409802123,0.000168198046383761,0.00227722656682934,0.77198573520873,"P08865",4,5.81356231629582,0.000140359259397423,0.00189929722774524,-0.523965875376213,"Up in MF",2.7214070656639,"RPSA","40S ribosomal protein SA","P08865"
0.771102417086325,18.6522915394927,5.82278963513339,0.00016515562189543,0.00227722656682934,0.791191638366401,"P63244",3,5.77633590196827,0.000147943204402891,0.00189929722774524,-0.771102417086333,"Up in MF",2.7214070656639,"RACK1","Receptor of activated protein C kinase 1","P63244"
0.497461437498721,19.6507854127341,7.15928272588454,3.00834899572869e-05,0.000837894558536239,2.58354329709906,"P78417",1,5.80161523486663,0.000142746835944093,0.00189929722774524,-0.497461437498721,"Non-significant",2.7214070656639,"GSTO1","Glutathione S-transferase omega-1","P78417"
-0.357122678132384,25.4364480406506,-4.98729780636642,0.00054110624263044,0.0051030481035763,-0.455476427576667,"P04217",16,-5.75205381388451,0.0001531254189438,0.00191563024107244,0.357122678132388,"Non-significant",2.717688315591,"A1BG","Alpha-1B-glycoprotein","P04217"
1.26046315650015,17.0275352316972,5.60243593284356,0.000223702635355707,0.00279856562189895,0.472025443772404,"P06748",3,5.66828386591078,0.000172545917880784,0.00195871569742446,-1.26046315650016,"Up in MF",2.70802859616456,"NPM1","Nucleophosmin","P06748"
1.00339143515279,22.4240251378038,5.55197888889248,0.000240026618793464,0.00294272634640786,0.397971067992463,"P07148",5,5.68542433159681,0.000168367905255123,0.00195871569742446,-1.00339143515279,"Up in MF",2.70802859616456,"FABP1","Fatty acid-binding protein, liver","P07148"
0.303790176066929,20.3387229199083,4.75706834081729,0.000763670501818569,0.00678449300890989,-0.816275329202655,"P08238",15,5.67186396949941,0.000171664197881254,0.00195871569742446,-0.303790176066929,"Non-significant",2.70802859616456,"HSP90AA1","Heat shock protein HSP 90-alpha","P08238"
-0.237225611422087,20.0487684310507,-4.58851581344256,0.000987492802886064,0.008292234084509,-1.08497576485261,"P12259",9,-5.68428806258964,0.000168641499596819,0.00195871569742446,0.237225611422083,"Non-significant",2.70802859616456,"F5","Coagulation factor V","P12259"
0.696957397781105,18.8803000184258,6.08103400371392,0.000116718685527213,0.00177505740481227,1.15650984464756,"Q01105",2,5.70429305325517,0.000163893301764427,0.00195871569742446,-0.696957397781112,"Up in MF",2.70802859616456,"SET;SETSIP","Protein SETSIP","Q01105"
0.806778799142371,19.2118353746459,5.71743717073253,0.000190779638674329,0.00243641496890341,0.639456130544855,"Q99880",2,5.51418617130411,0.000215483729764356,0.00240166411537364,-0.806778799142371,"Up in MF",2.61948773092138,"H2BC11;H2BC12;H2BC13;H2BC14;H2BC15;H2BC17;H2BC18;H2BC21;H2BC3;H2BC4;H2BC5;H2BC9;H2BS1;H2BU1","Histone H2B type 1-K","Q99880"
-0.301369269336281,19.8800214461878,-4.63888057161274,0.000914102199013818,0.00789217814078127,-1.00429051024986,"CATD_HUMAN",15,-5.49774363962689,0.000220697851746943,0.00241585327001565,0.301369269336274,"Non-significant",2.61692944668902,"CTSD","Cathepsin D","CATD_HUMAN"
0.385585484370829,20.8515405298771,5.2910923676257,0.000347459815962821,0.00382299821513851,0.00929184742929579,"P18669",5,5.45502292155927,0.000234884479148188,0.002526038345927,-0.385585484370829,"Non-significant",2.5975600610261,"PGAM1","Phosphoglycerate mutase 1","P18669"
0.504460737347941,17.8703221234836,6.39828023686013,7.7133883499622e-05,0.00127792082662887,1.59258357944516,"O43493",1,5.414793753337,0.000249135292457515,0.00263310231511132,-0.504460737347941,"Up in MF",2.5795322650774,"TGOLN2","Trans-Golgi network integral membrane protein 2","O43493"
0.553532467754291,19.3182415586305,5.01585517578705,0.000518744849291049,0.00509643153262138,-0.411234574759876,"ALDOA_RABIT",12,5.35430328031884,0.00027232518695997,0.00269250547752357,-0.553532467754291,"Up in MF",2.56984340451806,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_RABIT"
0.273106972519244,20.2941197085252,4.43203150878882,0.00125815113791056,0.0100161902277815,-1.33776523290781,"P12814",15,5.35598920193067,0.000271648599083985,0.00269250547752357,-0.273106972519244,"Non-significant",2.56984340451806,"ACTN4","Alpha-actinin-4","P12814"
0.667724131831978,18.8251568407257,5.78203835895106,0.000174599753084794,0.00227722656682934,0.732685463176223,"P30046",1,5.36557852006455,0.000267834157021705,0.00269250547752357,-0.667724131831982,"Up in MF",2.56984340451806,"DDT","D-dopachrome decarboxylase","P30046"
0.931278739263803,19.2567948876337,5.25435943604934,0.000366320120810604,0.00387162472511897,-0.0462119320805536,"P42330",5,5.38093023353845,0.000261845873977162,0.00269250547752357,-0.93127873926381,"Up in MF",2.56984340451806,"AKR1C3","Aldo-keto reductase family 1 member C3","P42330"
-0.384467865003757,21.6753507053545,-4.93095259639248,0.000588295238983633,0.00546401487116617,-0.54310105346066,"P19652",7,-5.31323311990974,0.00028937426011522,0.00279429611012383,0.384467865003764,"Non-significant",2.55372757381998,"ORM2","Alpha-1-acid glycoprotein 2","P19652"
0.418666971289692,19.3572210553863,5.04157361709213,0.000499448447438688,0.0050190475127855,-0.371488402636057,"P55786",6,5.30774487703678,0.000291737277402814,0.00279429611012383,-0.418666971289689,"Non-significant",2.55372757381998,"NPEPPS","Puromycin-sensitive aminopeptidase","P55786"
0.568162595615849,17.3439594490763,5.7966187574102,0.000171155747876864,0.00227722656682934,0.753645389632204,"Q9GZV4",2,5.28562946727906,0.000301469559037939,0.00284308984138856,-0.568162595615853,"Up in MF",2.54620941642535,"EIF5A;EIF5A2;EIF5AL1","Eukaryotic translation initiation factor 5A-1","Q9GZV4"
0.73912359301584,22.2013486487715,4.99865727764345,0.000532090730975152,0.00509643153262138,-0.437864393209122,"P04406",12,5.23324191753664,0.000325929546703913,0.00302719412317422,-0.73912359301584,"Up in MF",2.51895972839256,"GAPDH","Glyceraldehyde-3-phosphate dehydrogenase","P04406"
0.694309668574114,18.5868173612962,5.41480379228566,0.000291209241769297,0.00330576417045517,0.194810186150741,"P62805",2,5.1623660945563,0.000362436205832627,0.00331602080858806,-0.69430966857411,"Up in MF",2.47938275284233,"H4C1","Histone H4","P62805"
0.36401434476824,21.4929435712558,4.67739632047279,0.000861889783413213,0.00754769196046143,-0.94281385270745,"P07858",8,5.11087927396943,0.000391671009757821,0.00353079895561095,-0.36401434476824,"Non-significant",2.45212701054637,"CTSB","Cathepsin B","P07858"
0.186389906779731,21.4161756200731,3.80559243437707,0.00342996656605807,0.0195010033407132,-2.37854995504005,"P02750",12,5.09701580416382,0.000399964043302788,0.00355330374702332,-0.186389906779741,"Non-significant",2.44936766613361,"LRG1","Leucine-rich alpha-2-glycoprotein","P02750"
0.508913734888612,21.4153431990217,4.7953637415474,0.000720757928462622,0.0065943971663819,-0.755757776574182,"P30086",8,5.07636814752545,0.000412662967004158,0.00361374855390784,-0.508913734888619,"Up in MF",2.44204206911028,"PEBP1","Phosphatidylethanolamine-binding protein 1","P30086"
0.724903657287999,15.5921550515992,5.27328195307103,0.000356471432737868,0.0038336313731283,-0.0175959232385603,"P78371",1,5.02585997037622,0.000445566942474604,0.00384693712305538,-0.724903657287998,"Up in MF",2.41488491203819,"CCT2","T-complex protein 1 subunit beta","P78371"
0.641784532543578,17.5903273346503,5.23152847200663,0.000378591724913737,0.00393350385376476,-0.0808061916649354,"Q15631",2,4.95769555398355,0.000494456495194712,0.0042097476604772,-0.641784532543582,"Up in MF",2.37574393574313,"TSN","Translin","Q15631"
0.396356176484769,21.4967542635468,4.41366979441663,0.0012947156861952,0.0100463381726286,-1.36763133965384,"P06733",20,4.87317729248615,0.00056310664385924,0.00472855305048923,-0.396356176484783,"Non-significant",2.32527173417227,"ENO1","Alpha-enolase","P06733"
0.352596005326134,20.1360885545164,4.43758267920118,0.00124731299882841,0.0100161902277815,-1.32874433167134,"O00299",7,4.77188800136625,0.00065892819931476,0.00545841873216146,-0.352596005326141,"Non-significant",2.26293315131697,"CLIC1","Chloride intracellular channel protein 1","O00299"
0.386013645104985,16.9300989881737,5.83233981970621,0.000163022680245091,0.00227722656682934,0.804868758090901,"P10253",1,4.63891769274359,0.00081168542465752,0.00663417553753413,-0.386013645104978,"Non-significant",2.17821304141258,"GAA","Lysosomal alpha-glucosidase","P10253"
0.467634968812352,18.1202280945326,4.58906965329484,0.000986652620338294,0.008292234084509,-1.08408669160852,"P60842",4,4.61366412193893,0.000844708122452235,0.00681323788241079,-0.467634968812352,"Non-significant",2.16664644751814,"EIF4A2","Eukaryotic initiation factor 4A-II","P60842"
0.316354323335613,25.8048207897533,4.06388050820676,0.00225427227211012,0.0145914788777973,-1.94428011377541,"P08833",16,4.59200387431566,0.000874162359594962,0.00695924060300925,-0.316354323335613,"Non-significant",2.15743814830842,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
-0.310092481208319,22.1292155083857,-4.05989759441941,0.00226876465683338,0.0145914788777973,-1.95092594457562,"P02763",12,-4.56145968207584,0.000917552685149062,0.00703074744995469,0.310092481208326,"Non-significant",2.15299850198798,"ORM1","Alpha-1-acid glycoprotein 1","P02763"
0.389224998409698,20.5633403061837,4.19831895818545,0.00181801572499426,0.0128096970048446,-1.72097417022776,"P07437",13,4.57685054031489,0.000895411585920287,0.00703074744995469,-0.389224998409695,"Non-significant",2.15299850198798,"TUBB4B","Tubulin beta-4B chain","P07437"
-0.297383043606004,20.8790645370041,-3.97577465462369,0.00259883053459357,0.016255950180672,-2.09167923757671,"Q15063",21,-4.56371235368459,0.000914276256707841,0.00703074744995469,0.297383043606008,"Non-significant",2.15299850198798,"POSTN","Periostin","Q15063"
-0.446063882717549,20.4871663419002,-4.42248058513975,0.00127703211591033,0.010036162654526,-1.3532949537011,"P02766",5,-4.54188774791287,0.000946546131616897,0.00716336763803898,0.446063882717546,"Non-significant",2.1448827594271,"TTR","Transthyretin","P02766"
-0.154395291070177,26.4574149927501,-3.16952625992278,0.00994889764200406,0.0451753648485073,-3.46863747677875,"P02760",19,-4.48903319398346,0.0010297765024538,0.00769820726834365,0.154395291070173,"Non-significant",2.1136104000372,"AMBP","Protein AMBP","P02760"
0.578021414577275,18.7851431151592,4.78119798277487,0.000736325126986151,0.00663775445356633,-0.778120477939507,"P61457",1,4.47153495534801,0.00105900288150414,0.00782131043809686,-0.578021414577275,"Up in MF",2.10672047605079,"PCBD1","Pterin-4-alpha-carbinolamine dehydratase","P61457"
0.745231659509871,16.1954942496427,4.55628943305152,0.00103771042480373,0.00859616878925253,-1.13677736938367,"P09960",2,4.45784705516852,0.00108247379026992,0.00789948135042212,-0.745231659509873,"Up in MF",2.10240142187968,"LTA4H","Leukotriene A-4 hydrolase","P09960"
0.471478660033853,18.2954356726202,4.27992713899076,0.0015973759760977,0.0116570413493797,-1.58642108621223,"Q92520",6,4.44890455837313,0.00109810310500454,0.0079192612160916,-0.471478660033856,"Non-significant",2.10131533163528,"FAM3C","Protein FAM3C","Q92520"
0.242031760365329,19.8136494472794,3.72216237439741,0.0039347859690035,0.0217299441351274,-2.52012778365406,"P11021",15,4.40993921386582,0.00116903086577553,0.00833274326419068,-0.242031760365329,"Non-significant",2.07921199878912,"HSPA5","Endoplasmic reticulum chaperone BiP","P11021"
1.25033166559556,18.9216423861691,4.15850495304134,0.00193710142540096,0.0131560636545081,-1.78689687161201,"KRHB4_HUMAN",3,4.22723909832179,0.00157204581717212,0.0105967347465984,-1.25033166559555,"Up in MF",1.97482793662147,"KRT84","Keratin, type II cuticular Hb4","KRHB4_HUMAN"
0.497450934933987,18.8202516016268,4.54115639827009,0.00106221904834157,0.0086818703551118,-1.16114923137406,"P05362",2,4.2281661405939,0.00156966729783045,0.0105967347465984,-0.497450934933987,"Non-significant",1.97482793662147,"ICAM1","Intercellular adhesion molecule 1","P05362"
0.656827499059755,16.7602168556476,4.38913722335677,0.00134533065927649,0.0103085961767061,-1.40760016452749,"P13489",1,4.22683341690394,0.0015730878661345,0.0105967347465984,-0.656827499059759,"Up in MF",1.97482793662147,"RNH1","Ribonuclease inhibitor","P13489"
0.60169368048426,17.257740459934,4.130589644602,0.00202547461004744,0.0133507089888073,-1.83322446675166,"P13639",5,4.2328484452231,0.00155771143316472,0.0105967347465984,-0.601693680484257,"Up in MF",1.97482793662147,"EEF2","Elongation factor 2","P13639"
0.760539455801833,16.7497150505646,4.3245182136791,0.0014889171224781,0.011130563366818,-1.51323299943473,"P28072",1,4.23127643890942,0.00156171472725221,0.0105967347465984,-0.760539455801833,"Up in MF",1.97482793662147,"PSMB6","Proteasome subunit beta type-6","P28072"
0.340370894342609,22.5896368760662,3.79690608432917,0.00347922021431799,0.0195666237741003,-2.39326314795724,"P00738",31,4.20775813729913,0.00162291260474656,0.0108135372468439,-0.340370894342612,"Non-significant",1.9660322195063,"HP","Haptoglobin","P00738"
0.530700140730524,18.5651146064454,3.98954703848953,0.00254152054898524,0.0160613618198758,-2.06858571579707,"P06744",8,4.1695460850938,0.0017277661471118,0.0113883940664466,-0.530700140730531,"Up in MF",1.94353751360778,"GPI","Glucose-6-phosphate isomerase","P06744"
0.758287129259493,18.805449078709,4.05543313818617,0.00228512556650659,0.0145914788777973,-1.95837727280168,"P29401",5,4.15255202040188,0.00177665642655367,0.0115860679731639,-0.7582871292595,"Up in MF",1.93606392790986,"TKT","Transketolase","P29401"
0.394123677071864,19.9091182019292,3.91608501468288,0.00286331968441434,0.0172079898680979,-2.19198445371972,"P07306",7,4.12978370379093,0.00184444119681132,0.0117987494303407,-0.394123677071867,"Non-significant",1.9281640218705,"ASGR1","Asialoglycoprotein receptor 1","P07306"
0.252785167468605,20.9555128083522,3.5831258448295,0.00495512663008851,0.0264129793412544,-2.757257779189,"P0DMV9",14,4.12868991128361,0.00184776500051012,0.0117987494303407,-0.252785167468609,"Non-significant",1.9281640218705,"HSPA1A;HSPA1B","Heat shock 70 kDa protein 1A","P0DMV9"
0.839842232804248,15.376977350547,4.15517030365125,0.00194744137055066,0.0131560636545081,-1.79242640083547,"P98172",1,4.10805412904579,0.00191166198296335,0.0120809154181086,-0.839842232804251,"Up in MF",1.91790015628025,"EFNB1","Ephrin-B1","P98172"
0.622154707905047,20.4654351902181,3.92432949012007,0.00282516942476614,0.017188143903864,-2.17810934811832,"O00391",7,4.0624418691377,0.0020612397657925,0.0128932650656204,-0.622154707905047,"Up in MF",1.88963708882029,"QSOX1","Sulfhydryl oxidase 1","O00391"
