"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010038","GO:0010038","response to metal ion","19/204","367/18614",2.40329026376374e-08,1.3785682023632e-06,1.09910833563395e-06,"383/5313/2243/7057/5176/3158/7018/3795/210/23498/2203/2244/2266/5641/2039/929/55532/1357/58",19
"GO:0034384","GO:0034384","high-density lipoprotein particle clearance","6/204","18/18614",2.67811154834012e-08,1.48755676303813e-06,1.18600301035603e-06,"348/335/345/344/336/9388",6
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","18/204","331/18614",2.70364545210936e-08,1.48755676303813e-06,1.18600301035603e-06,"32/116519/635/2330/348/27232/2053/130013/335/2203/345/344/341/8647/5207/2329/1717/648791",18
"GO:0016052","GO:0016052","carbohydrate catabolic process","13/204","162/18614",2.7823927516327e-08,1.50026617168035e-06,1.19613599975452e-06,"26007/5313/2548/229/230/55753/2203/4758/5207/57733/414328/2990/5232",13
"GO:0071827","GO:0071827","plasma lipoprotein particle organization","8/204","46/18614",3.31208280140418e-08,1.75085788874229e-06,1.39592839638129e-06,"116519/348/335/345/344/341/336/9388",8
"GO:0019318","GO:0019318","hexose metabolic process","15/204","228/18614",3.40432220564622e-08,1.76501012815812e-06,1.4072117295404e-06,"32/26007/2548/229/5106/230/27232/3795/2203/5105/5950/2517/5207/648791/5232",15
"GO:0009063","GO:0009063","amino acid catabolic process","11/204","113/18614",4.58604326407709e-08,2.332825026406e-06,1.85992062467635e-06,"383/6470/5053/10841/130013/23498/1610/125061/1428/23464/2752",11
"GO:0043691","GO:0043691","reverse cholesterol transport","6/204","20/18614",5.4903147506821e-08,2.72811818687178e-06,2.17508095330008e-06,"348/335/345/344/336/9388",6
"GO:0071825","GO:0071825","protein-lipid complex subunit organization","8/204","49/18614",5.56552300734227e-08,2.72811818687178e-06,2.17508095330008e-06,"116519/348/335/345/344/341/336/9388",8
"GO:1901658","GO:1901658","glycosyl compound catabolic process","7/204","34/18614",7.1712800981965e-08,3.45245913298889e-06,2.7525853309243e-06,"51733/1806/7498/2517/57733/2717/2990",7
"GO:1901606","GO:1901606","alpha-amino acid catabolic process","10/204","93/18614",7.34761787124519e-08,3.47529434752228e-06,2.77079144839939e-06,"383/6470/5053/130013/23498/1610/125061/1428/23464/2752",10
"GO:0042180","GO:0042180","cellular ketone metabolic process","14/204","216/18614",1.18950545391252e-07,5.52914948922097e-06,4.40829425932736e-06,"32/116519/635/8529/130013/66002/125061/345/57834/344/341/8630/8647/2329",14
"GO:0005996","GO:0005996","monosaccharide metabolic process","15/204","256/18614",1.55885380626312e-07,7.12316925709387e-06,5.67917836287119e-06,"32/26007/2548/229/5106/230/27232/3795/2203/5105/5950/2517/5207/648791/5232",15
"GO:0007596","GO:0007596","blood coagulation","14/204","224/18614",1.86212147349132e-07,8.36713248755434e-06,6.67096850678821e-06,"2243/7057/8529/348/2267/2244/2266/2039/57834/81027/83706/3705/2162/3827",14
"GO:0006633","GO:0006633","fatty acid biosynthetic process","12/204","161/18614",2.16767060784143e-07,9.58039337498441e-06,7.63828020916686e-06,"32/2194/1558/2944/116519/1559/345/1576/344/341/2946/2948",12
"GO:0050817","GO:0050817","coagulation","14/204","229/18614",2.44026853330688e-07,1.06112322028957e-05,8.46014999153249e-06,"2243/7057/8529/348/2267/2244/2266/2039/57834/81027/83706/3705/2162/3827",14
"GO:0007599","GO:0007599","hemostasis","14/204","230/18614",2.57365485155619e-07,1.10136086980881e-05,8.78095773914408e-06,"2243/7057/8529/348/2267/2244/2266/2039/57834/81027/83706/3705/2162/3827",14
"GO:0050994","GO:0050994","regulation of lipid catabolic process","8/204","61/18614",3.2475208294783e-07,1.36801814941773e-05,1.09069696279518e-05,"32/3248/116519/345/344/341/336/8647",8
"GO:0042537","GO:0042537","benzene-containing compound metabolic process","6/204","27/18614",3.93310992028745e-07,1.63133297616846e-05,1.30063327242542e-05,"2944/2053/23498/125061/2946/2948",6
"GO:0042759","GO:0042759","long-chain fatty acid biosynthetic process","6/204","28/18614",4.96026349884886e-07,2.0261924837722e-05,1.61544785720086e-05,"1558/2944/1559/1576/2946/2948",6
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process","10/204","114/18614",5.07078630505857e-07,2.04042386245342e-05,1.62679428671321e-05,"1558/3248/2944/8529/1559/66002/57834/6342/2946/1573",10
"GO:0015908","GO:0015908","fatty acid transport","10/204","116/18614",5.96341417920457e-07,2.35571811527461e-05,1.87817288434748e-05,"51703/7057/10998/8529/348/11001/83758/11309/6580/11000",10
"GO:0015718","GO:0015718","monocarboxylic acid transport","12/204","177/18614",6.02910051757969e-07,2.35571811527461e-05,1.87817288434748e-05,"51703/7057/10998/8529/348/11001/83758/11309/8647/366/6580/11000",12
"GO:1905952","GO:1905952","regulation of lipid localization","12/204","182/18614",8.11598870930874e-07,3.12581508004234e-05,2.49215773600127e-05,"32/51703/7057/8529/348/335/345/6342/344/341/336/9388",12
"GO:0015850","GO:0015850","organic hydroxy compound transport","15/204","296/18614",9.93050404462719e-07,3.7626044893711e-05,2.99985880341082e-05,"116519/10998/348/335/345/5950/6342/344/341/11309/336/8647/366/6580/9388",15
"GO:0032368","GO:0032368","regulation of lipid transport","11/204","153/18614",1.00484986363026e-06,3.7626044893711e-05,2.99985880341082e-05,"51703/7057/8529/348/335/345/6342/344/341/336/9388",11
"GO:0019373","GO:0019373","epoxygenase P450 pathway","5/204","18/18614",1.14853600447541e-06,4.24171653159686e-05,3.38184646162767e-05,"1558/8529/1559/66002/1573",5
"GO:0042632","GO:0042632","cholesterol homeostasis","9/204","99/18614",1.41235813523812e-06,5.1455642332459e-05,4.10246843834457e-05,"116519/348/2053/335/345/344/336/8647/9388",9
"GO:0006641","GO:0006641","triglyceride metabolic process","9/204","100/18614",1.53747371943717e-06,5.45398572052973e-05,4.34836750012561e-05,"116519/10998/5106/348/345/5105/344/341/336",9
"GO:0055092","GO:0055092","sterol homeostasis","9/204","100/18614",1.53747371943717e-06,5.45398572052973e-05,4.34836750012561e-05,"116519/348/2053/335/345/344/336/8647/9388",9
"GO:0042572","GO:0042572","retinol metabolic process","7/204","53/18614",1.72291578297495e-06,6.03244279337722e-05,4.80956121508523e-05,"1558/125/216/1576/5950/126/8630",7
"GO:0030258","GO:0030258","lipid modification","12/204","197/18614",1.87233484125819e-06,6.47155734875907e-05,5.15965957604483e-05,"32/1558/5264/8529/2053/11001/1576/6342/1962/8647/2329/160428",12
"GO:0008652","GO:0008652","amino acid biosynthetic process","8/204","78/18614",2.20517585993179e-06,7.50356481947877e-05,5.98246109689819e-05,"51733/635/1806/6470/5053/216/23743/2752",8
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance","7/204","55/18614",2.22657709776818e-06,7.50356481947877e-05,5.98246109689819e-05,"348/335/345/344/341/336/9388",7
"GO:0032371","GO:0032371","regulation of sterol transport","8/204","79/18614",2.43079515522093e-06,7.9919801688727e-05,6.37186611933393e-05,"348/335/345/6342/344/341/336/9388",8
"GO:0032374","GO:0032374","regulation of cholesterol transport","8/204","79/18614",2.43079515522093e-06,7.9919801688727e-05,6.37186611933393e-05,"348/335/345/6342/344/341/336/9388",8
"GO:0050878","GO:0050878","regulation of body fluid levels","16/204","361/18614",2.48214557795053e-06,8.06248732307786e-05,6.42808024118576e-05,"2243/7057/7498/8529/348/66002/2267/2244/2266/2039/57834/81027/83706/3705/2162/3827",16
"GO:0034308","GO:0034308","primary alcohol metabolic process","9/204","107/18614",2.71284252023596e-06,8.7069326601859e-05,6.94188524601734e-05,"1558/125/6822/55902/216/1576/5950/126/8630",9
"GO:0042363","GO:0042363","fat-soluble vitamin catabolic process","4/204","10/18614",2.79377879333593e-06,8.75817165910891e-05,6.98273720439653e-05,"8529/66002/1576/57834",4
"GO:0097267","GO:0097267","omega-hydroxylase P450 pathway","4/204","10/18614",2.79377879333593e-06,8.75817165910891e-05,6.98273720439653e-05,"1558/8529/1559/57834",4
"GO:0019395","GO:0019395","fatty acid oxidation","9/204","109/18614",3.16557506987209e-06,9.70580961408756e-05,7.73827238480665e-05,"32/5264/8529/11001/6342/1962/8647/2329/160428",9
"GO:0055088","GO:0055088","lipid homeostasis","11/204","172/18614",3.16806842002858e-06,9.70580961408756e-05,7.73827238480665e-05,"116519/348/2053/335/345/344/5424/336/8647/9388/63874",11
"GO:1901657","GO:1901657","glycosyl compound metabolic process","8/204","82/18614",3.22895069565779e-06,9.78118098370046e-05,7.79836466059517e-05,"51733/1806/7498/27232/2517/57733/2717/2990",8
"GO:0009259","GO:0009259","ribonucleotide metabolic process","18/204","464/18614",3.78360043200914e-06,0.000113339852941074,9.03638840019024e-05,"32/51703/5313/51733/229/1806/3158/6822/55902/7498/230/122622/55753/2203/11001/3157/5207/5232",18
"GO:0006094","GO:0006094","gluconeogenesis","8/204","84/18614",3.87632226335116e-06,0.000114841371670272,9.1561018643876e-05,"5106/230/27232/2203/5105/5950/5207/5232",8
"GO:0006090","GO:0006090","pyruvate metabolic process","9/204","112/18614",3.96596607363033e-06,0.000116220049288124,9.26602142145667e-05,"5313/229/5106/230/55753/2203/5105/5207/5232",9
"GO:0044262","GO:0044262","cellular carbohydrate metabolic process","14/204","290/18614",4.04722229629831e-06,0.000117325928073336,9.35419120434765e-05,"32/26007/2548/5106/27232/3795/2203/5105/5207/57733/414328/648791/2990/3705",14
"GO:0001523","GO:0001523","retinoid metabolic process","8/204","85/18614",4.23922606107332e-06,0.00012158461128355,9.69372857414527e-05,"1558/125/216/1576/5950/59342/126/8630",8
"GO:0019693","GO:0019693","ribose phosphate metabolic process","18/204","473/18614",4.93599377953057e-06,0.000140078307680152,0.00011168198667924,"32/51703/5313/51733/229/1806/3158/6822/55902/7498/230/122622/55753/2203/11001/3157/5207/5232",18
"GO:0019319","GO:0019319","hexose biosynthetic process","8/204","87/18614",5.0519687226781e-06,0.000140413481199383,0.00011194921466857,"5106/230/27232/2203/5105/5950/5207/5232",8
"GO:0097006","GO:0097006","regulation of plasma lipoprotein particle levels","8/204","87/18614",5.0519687226781e-06,0.000140413481199383,0.00011194921466857,"116519/348/335/345/344/341/336/9388",8
"GO:0034440","GO:0034440","lipid oxidation","9/204","116/18614",5.29917447399102e-06,0.000145781371243671,0.000116228939590652,"32/5264/8529/11001/6342/1962/8647/2329/160428",9
"GO:0016101","GO:0016101","diterpenoid metabolic process","8/204","88/18614",5.5054510650065e-06,0.000149926222941995,0.000119533557413538,"1558/125/216/1576/5950/59342/126/8630",8
"GO:0019216","GO:0019216","regulation of lipid metabolic process","15/204","344/18614",6.28481158080517e-06,0.000169438520218507,0.000135090371031623,"32/3248/116519/2330/348/2053/335/345/5105/344/341/336/8647/2329/1717",15
"GO:0009111","GO:0009111","vitamin catabolic process","4/204","12/18614",6.4728198593315e-06,0.000172779429116413,0.000137754019309587,"8529/66002/1576/57834",4
"GO:0006775","GO:0006775","fat-soluble vitamin metabolic process","6/204","43/18614",7.0002594769003e-06,0.000185026466173757,0.000147518367923946,"8529/66002/1576/5641/57834/2638",6
"GO:0006006","GO:0006006","glucose metabolic process","11/204","187/18614",7.07724162436302e-06,0.000185245081740609,0.000147692666294832,"32/2548/5106/230/27232/2203/5105/5950/5207/648791/5232",11
"GO:0031639","GO:0031639","plasminogen activation","5/204","26/18614",8.21049838126858e-06,0.000210814320341906,0.000168078573378952,"2243/7057/1522/2244/2266",5
"GO:0034377","GO:0034377","plasma lipoprotein particle assembly","5/204","26/18614",8.21049838126858e-06,0.000210814320341906,0.000168078573378952,"348/335/345/341/336",5
"GO:0030301","GO:0030301","cholesterol transport","9/204","124/18614",9.14721906342117e-06,0.000232650024480976,0.00018548779868427,"116519/348/335/345/6342/344/341/336/9388",9
"GO:0006690","GO:0006690","icosanoid metabolic process","9/204","125/18614",9.76454655097655e-06,0.000246030070106848,0.000196155475229652,"1558/3248/2944/8529/1559/66002/57834/1357/1573",9
"GO:0046364","GO:0046364","monosaccharide biosynthetic process","8/204","96/18614",1.05393602537393e-05,0.000263093659667418,0.00020975997697988,"5106/230/27232/2203/5105/5950/5207/5232",8
"GO:0030193","GO:0030193","regulation of blood coagulation","7/204","70/18614",1.1448962946738e-05,0.000283178019306473,0.000225772885922153,"2243/7057/348/2244/2266/2039/3827",7
"GO:0006639","GO:0006639","acylglycerol metabolic process","9/204","128/18614",1.1834668356681e-05,0.000288620663119192,0.000230112210717394,"116519/10998/5106/348/345/5105/344/341/336",9
"GO:0032369","GO:0032369","negative regulation of lipid transport","6/204","47/18614",1.18883026825762e-05,0.000288620663119192,0.000230112210717394,"7057/8529/345/344/341/336",6
"GO:0006790","GO:0006790","sulfur compound metabolic process","14/204","319/18614",1.19901759159308e-05,0.000288620663119192,0.000230112210717394,"32/51703/2944/635/3158/6822/55902/7498/27232/11001/2328/23743/3157/2990",14
"GO:0033344","GO:0033344","cholesterol efflux","7/204","71/18614",1.25843410080047e-05,0.000298051759770033,0.000237631459257538,"116519/348/335/345/344/341/336",7
"GO:0006638","GO:0006638","neutral lipid metabolic process","9/204","129/18614",1.26030788626794e-05,0.000298051759770033,0.000237631459257538,"116519/10998/5106/348/345/5105/344/341/336",9
"GO:0042182","GO:0042182","ketone catabolic process","4/204","14/18614",1.28659793113892e-05,0.00030162330629135,0.000240478990881984,"8529/66002/57834/8630",4
"GO:1900046","GO:1900046","regulation of hemostasis","7/204","72/18614",1.38113475580625e-05,0.000320994767383935,0.000255923518271902,"2243/7057/348/2244/2266/2039/3827",7
"GO:0065005","GO:0065005","protein-lipid complex assembly","5/204","29/18614",1.44318066645999e-05,0.000332548297160354,0.00026513494565104,"348/335/345/341/336",5
"GO:0070527","GO:0070527","platelet aggregation","7/204","73/18614",1.5135678668415e-05,0.000345811777034294,0.00027570968635953,"2243/2267/2244/2266/2039/81027/83706",7
"GO:1901616","GO:1901616","organic hydroxy compound catabolic process","7/204","74/18614",1.65632753394847e-05,0.000375248658111351,0.000299179197197946,"26007/6822/8529/348/66002/1576/8630",7
"GO:0030195","GO:0030195","negative regulation of blood coagulation","6/204","50/18614",1.71196994241952e-05,0.000384622580396919,0.000306652861615847,"2243/7057/348/2244/2266/3827",6
"GO:0072378","GO:0072378","blood coagulation, fibrin clot formation","4/204","15/18614",1.73941604992135e-05,0.000387559146329584,0.000308994134313998,"2243/2244/2266/2162",4
"GO:0050818","GO:0050818","regulation of coagulation","7/204","75/18614",1.81003287887598e-05,0.000398195365925646,0.000317474206317418,"2243/7057/348/2244/2266/2039/3827",7
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","9/204","135/18614",1.81669250774683e-05,0.000398195365925646,0.000317474206317418,"32/116519/635/130013/345/344/341/8647/2329",9
"GO:0015914","GO:0015914","phospholipid transport","8/204","104/18614",1.89987452700884e-05,0.000413069493936761,0.000329333088637696,"116519/348/335/345/6342/344/341/336",8
"GO:1900047","GO:1900047","negative regulation of hemostasis","6/204","51/18614",1.92265581695948e-05,0.000414678406601821,0.000330615846587896,"2243/7057/348/2244/2266/3827",6
"GO:0006766","GO:0006766","vitamin metabolic process","8/204","105/18614",2.03745616001534e-05,0.000435950937095346,0.000347576063387746,"6470/8529/66002/1576/5641/57834/160428/2638",8
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","7/204","77/18614",2.15288532828805e-05,0.000456110047859369,0.000363648570095592,"51703/3248/3158/10998/8529/66002/11001",7
"GO:0015918","GO:0015918","sterol transport","9/204","138/18614",2.16550764562312e-05,0.000456110047859369,0.000363648570095592,"116519/348/335/345/6342/344/341/336/9388",9
"GO:0009074","GO:0009074","aromatic amino acid family catabolic process","4/204","16/18614",2.29935210612586e-05,0.000480546765745374,0.000383131538205549,"5053/130013/23498/125061",4
"GO:0090277","GO:0090277","positive regulation of peptide hormone secretion","8/204","107/18614",2.33781072677947e-05,0.000484825978415188,0.000386543279682889,"2243/5106/2244/2266/5950/7447/2752/3708",8
"GO:0009072","GO:0009072","aromatic amino acid metabolic process","5/204","32/18614",2.38274461060903e-05,0.000487762195182609,0.000388884273997691,"5053/130013/23498/125061/143941",5
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","10/204","175/18614",2.38815318116114e-05,0.000487762195182609,0.000388884273997691,"51733/1806/7498/4758/216/2517/1514/57733/2717/2990",10
"GO:0002793","GO:0002793","positive regulation of peptide secretion","8/204","109/18614",2.67443739074161e-05,0.000539808617491726,0.000430379976931948,"2243/5106/2244/2266/5950/7447/2752/3708",8
"GO:0050819","GO:0050819","negative regulation of coagulation","6/204","54/18614",2.68302502759241e-05,0.000539808617491726,0.000430379976931948,"2243/7057/348/2244/2266/3827",6
"GO:0051384","GO:0051384","response to glucocorticoid","9/204","142/18614",2.71788681016427e-05,0.000542772062237251,0.000432742679637852,"383/5176/3158/5106/210/5105/336/5207/10013",9
