"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071621","GO:0071621","granulocyte chemotaxis","5/71","131/18614",0.000143519279209055,0.0118535926016832,0.0100629749926898,"3958/3929/6288/6364/6372",5
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","7/71","301/18614",0.000147984926363086,0.0118535926016832,0.0100629749926898,"8876/1687/754/3070/90441/10514/7009",7
"GO:0007033","GO:0007033","vacuole organization","6/71","217/18614",0.000178467942444809,0.013614554466504,0.0115579238916638,"54664/81631/2896/10159/537/1201",6
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","7/71","313/18614",0.000188173294138222,0.0137024371458832,0.0116325309103628,"290/7037/325/6372/10410/6317/3678",7
"GO:0097529","GO:0097529","myeloid leukocyte migration","6/71","241/18614",0.000313930908650056,0.021582963202189,0.018322615452545,"3958/3929/6288/6364/6372/140885",6
"GO:0097530","GO:0097530","granulocyte migration","5/71","156/18614",0.000323340272691971,0.021582963202189,0.018322615452545,"3958/3929/6288/6364/6372",5
"GO:0010762","GO:0010762","regulation of fibroblast migration","3/71","40/18614",0.000474823108127798,0.0304266647688293,0.0258303770821522,"6385/1201/9590",3
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","5/71","173/18614",0.000519223515089014,0.0319921565835616,0.0271593838661946,"8876/1687/754/3070/7009",5
"GO:0042119","GO:0042119","neutrophil activation","3/71","42/18614",0.000548714085964522,0.0325570357672283,0.0276389317374722,"306/6372/2896",3
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","7/71","381/18614",0.000614701835692791,0.033404998690741,0.0283588003866466,"8876/1687/3958/754/3070/7078/7009",7
"GO:0006868","GO:0006868","glutamine transport","2/71","10/18614",0.00063288290454633,0.033404998690741,0.0283588003866466,"54407/6509",2
"GO:0002697","GO:0002697","regulation of immune effector process","7/71","384/18614",0.000643843829549185,0.033404998690741,0.0283588003866466,"7037/3958/3929/6372/2896/3098/7009",7
"GO:0003333","GO:0003333","amino acid transmembrane transport","4/71","103/18614",0.000646413832342679,0.033404998690741,0.0283588003866466,"56262/54407/6509/1201",4
"GO:0050900","GO:0050900","leukocyte migration","7/71","393/18614",0.000737921714913712,0.0363567256660098,0.030864636021082,"3958/3929/6288/6364/6372/140885/1893",7
"GO:0032329","GO:0032329","serine transport","2/71","11/18614",0.000771615900527049,0.0363567256660098,0.030864636021082,"54407/6509",2
"GO:0035524","GO:0035524","proline transmembrane transport","2/71","11/18614",0.000771615900527049,0.0363567256660098,0.030864636021082,"54407/6509",2
"GO:0036230","GO:0036230","granulocyte activation","3/71","48/18614",0.000813283644180289,0.0372251542279092,0.0316018787452912,"306/6372/2896",3
"GO:0072337","GO:0072337","modified amino acid transport","3/71","49/18614",0.000863965211474155,0.0384464519105999,0.0326386857668014,"54407/6509/1201",3
"GO:0071674","GO:0071674","mononuclear cell migration","5/71","202/18614",0.00104368683975058,0.0447287867278162,0.0379720037140012,"3958/6288/6364/140885/1893",5
"GO:0015824","GO:0015824","proline transport","2/71","13/18614",0.00108890304768092,0.0447287867278162,0.0379720037140012,"54407/6509",2
"GO:0061795","GO:0061795","Golgi lumen acidification","2/71","13/18614",0.00108890304768092,0.0447287867278162,0.0379720037140012,"10159/537",2
"GO:0010761","GO:0010761","fibroblast migration","3/71","55/18614",0.00121029962791822,0.0484725000981249,0.0411501873492196,"6385/1201/9590",3
"GO:0048388","GO:0048388","endosomal lumen acidification","2/71","14/18614",0.00126725644015346,0.0495157272469718,0.0420358233807002,"10159/537",2
