"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903035","GO:1903035","negative regulation of response to wounding","7/67","93/18614",4.21077864034116e-08,1.93334893572235e-06,1.36771155836645e-06,"7057/2243/2266/2244/348/5345/1361",7
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance","6/67","55/18614",4.36654725239467e-08,1.94917817627729e-06,1.37890965865095e-06,"348/335/336/55937/341/344",6
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","7/67","97/18614",5.64564172348173e-08,2.43783162787112e-06,1.72459840703554e-06,"2267/2243/2266/2244/81027/83706/5341",7
"GO:0065005","GO:0065005","protein-lipid complex assembly","5/67","29/18614",5.764629860554e-08,2.43783162787112e-06,1.72459840703554e-06,"348/335/336/55937/341",5
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","7/67","100/18614",6.97558446226471e-08,2.87429852073318e-06,2.03336875013384e-06,"2243/2335/2266/2244/2192/83706/335",7
"GO:0034380","GO:0034380","high-density lipoprotein particle assembly","4/67","13/18614",1.0695530564828e-07,4.29692940441965e-06,3.03978237105638e-06,"348/335/336/55937",4
"GO:0006633","GO:0006633","fatty acid biosynthetic process","8/67","161/18614",1.11298383861975e-07,4.36235372844377e-06,3.0860655859033e-06,"116519/1559/1576/1558/2944/2194/341/344",8
"GO:0016042","GO:0016042","lipid catabolic process","10/67","330/18614",2.71189552059571e-07,1.01349211665054e-05,7.16976049508779e-06,"116519/348/1576/66002/5264/4758/336/341/57733/344",10
"GO:0045861","GO:0045861","negative regulation of proteolysis","10/67","330/18614",2.71189552059571e-07,1.01349211665054e-05,7.16976049508779e-06,"7057/3698/5176/5858/1522/2719/5345/143941/197/1361",10
"GO:0030301","GO:0030301","cholesterol transport","7/67","124/18614",3.0651564803251e-07,1.11947874179146e-05,7.91954305921317e-06,"116519/348/335/336/55937/341/344",7
"GO:0010755","GO:0010755","regulation of plasminogen activation","4/67","18/18614",4.51578625943918e-07,1.61263744864861e-05,1.14083021291095e-05,"7057/1522/5345/1361",4
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","11/67","446/18614",5.07401088132925e-07,1.77259467093394e-05,1.25398895923011e-05,"7057/2243/5176/2266/2244/348/727/5345/26007/335/1361",11
"GO:0031589","GO:0031589","cell-substrate adhesion","10/67","359/18614",5.86868186043331e-07,2.0065897339822e-05,1.41952439177334e-05,"7057/2267/2243/2335/2266/2244/2192/83706/11151/335",10
"GO:0061041","GO:0061041","regulation of wound healing","7/67","137/18614",6.03685863015778e-07,2.02108996222157e-05,1.42978230714263e-05,"7057/2243/2266/2244/348/5345/1361",7
"GO:0015918","GO:0015918","sterol transport","7/67","138/18614",6.34149343902824e-07,2.07975101153436e-05,1.47128096974232e-05,"116519/348/335/336/55937/341/344",7
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","8/67","220/18614",1.20118210304516e-06,3.86059927918714e-05,2.73110878166057e-05,"116519/1559/1576/1558/2944/2194/341/344",8
"GO:0044242","GO:0044242","cellular lipid catabolic process","8/67","222/18614",1.2855926921002e-06,4.05087736510788e-05,2.86571745607475e-05,"116519/66002/5264/4758/336/341/57733/344",8
"GO:0006631","GO:0006631","fatty acid metabolic process","10/67","394/18614",1.36367205829928e-06,4.21427114939798e-05,2.98130733393365e-05,"116519/1559/1576/1558/66002/2944/5264/2194/341/344",10
"GO:0042632","GO:0042632","cholesterol homeostasis","6/67","99/18614",1.49141739283166e-06,4.52209009486883e-05,3.19906809187328e-05,"116519/348/335/336/55937/344",6
"GO:0055092","GO:0055092","sterol homeostasis","6/67","100/18614",1.58216174697266e-06,4.70839616182419e-05,3.33086683573192e-05,"116519/348/335/336/55937/344",6
"GO:0034114","GO:0034114","regulation of heterotypic cell-cell adhesion","4/67","25/18614",1.83175695141943e-06,5.35206076532913e-05,3.78621532542198e-05,"2243/2266/2244/335",4
"GO:0015914","GO:0015914","phospholipid transport","6/67","104/18614",1.9914465471963e-06,5.71474035954366e-05,4.04278622363158e-05,"116519/348/335/336/341/344",6
"GO:0042178","GO:0042178","xenobiotic catabolic process","4/67","26/18614",2.15894943178519e-06,6.08672234540141e-05,4.30593792489013e-05,"1559/1576/1558/2944",4
"GO:1903034","GO:1903034","regulation of response to wounding","7/67","170/18614",2.56870994151918e-06,7.11709806210573e-05,5.03485796159839e-05,"7057/2243/2266/2244/348/5345/1361",7
"GO:1900024","GO:1900024","regulation of substrate adhesion-dependent cell spreading","5/67","61/18614",2.6423378704797e-06,7.19701179298453e-05,5.09139143642832e-05,"2243/2266/2244/2192/335",5
"GO:0016053","GO:0016053","organic acid biosynthetic process","9/67","331/18614",2.75431062199537e-06,7.31380722352919e-05,5.17401618014052e-05,"116519/1559/1576/1558/2328/2944/2194/341/344",9
"GO:0055088","GO:0055088","lipid homeostasis","7/67","172/18614",2.77624294110318e-06,7.31380722352919e-05,5.17401618014052e-05,"116519/348/335/336/55937/5424/344",7
"GO:0051604","GO:0051604","protein maturation","9/67","332/18614",2.82306740896733e-06,7.3172085906621e-05,5.17642241372618e-05,"7057/2243/2266/2244/2162/1522/5345/2192/1361",9
"GO:0042759","GO:0042759","long-chain fatty acid biosynthetic process","4/67","28/18614",2.94085319823961e-06,7.5015096659858e-05,5.30680276374065e-05,"1559/1576/1558/2944",4
"GO:0010955","GO:0010955","negative regulation of protein processing","4/67","29/18614",3.40216630218106e-06,8.41120191939224e-05,5.95034754065675e-05,"7057/1522/5345/1361",4
"GO:1903318","GO:1903318","negative regulation of protein maturation","4/67","29/18614",3.40216630218106e-06,8.41120191939224e-05,5.95034754065675e-05,"7057/1522/5345/1361",4
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","9/67","341/18614",3.51144810619314e-06,8.54984410098844e-05,6.0484273599499e-05,"2243/2335/2266/2244/348/5345/2192/57447/7018",9
"GO:0006869","GO:0006869","lipid transport","10/67","447/18614",4.20700516343774e-06,0.000100905332800664,7.13835911470976e-05,"7057/116519/348/11309/4018/335/336/55937/341/344",10
"GO:1905918","GO:1905918","regulation of CoA-transferase activity","3/67","10/18614",5.25310953584542e-06,0.000123135970173569,8.71102399288993e-05,"348/335/336",3
"GO:0006805","GO:0006805","xenobiotic metabolic process","6/67","123/18614",5.2871076179068e-06,0.000123135970173569,8.71102399288993e-05,"1559/1576/1558/66002/11309/2944",6
"GO:0006066","GO:0006066","alcohol metabolic process","9/67","366/18614",6.2304428763972e-06,0.000143033167176719,0.000101186139947503,"1559/348/1576/1558/26007/335/336/341/5341",9
"GO:0032371","GO:0032371","regulation of sterol transport","5/67","79/18614",9.52258831497755e-06,0.000212538880863457,0.000150356657604909,"348/335/336/341/344",5
"GO:0032374","GO:0032374","regulation of cholesterol transport","5/67","79/18614",9.52258831497755e-06,0.000212538880863457,0.000150356657604909,"348/335/336/341/344",5
"GO:0010876","GO:0010876","lipid localization","10/67","497/18614",1.0658696305795e-05,0.000233571501702928,0.000165235791988446,"7057/116519/348/11309/4018/335/336/55937/341/344",10
"GO:0015850","GO:0015850","organic hydroxy compound transport","8/67","296/18614",1.07556260896183e-05,0.000233571501702928,0.000165235791988446,"116519/348/11309/335/336/55937/341/344",8
"GO:0008203","GO:0008203","cholesterol metabolic process","6/67","140/18614",1.11284757497888e-05,0.000238446140398809,0.000168684263996799,"1559/348/1576/335/336/341",6
"GO:0051918","GO:0051918","negative regulation of fibrinolysis","3/67","13/18614",1.24233897863002e-05,0.000262689307718216,0.000185834639462662,"7057/5345/1361",3
"GO:0071634","GO:0071634","regulation of transforming growth factor beta production","4/67","40/18614",1.27070303539536e-05,0.000265197373750693,0.000187608923886122,"7057/2335/4060/5345",4
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","7/67","222/18614",1.47941741213551e-05,0.000304797920679714,0.000215623590432707,"7057/2243/2335/2266/2244/2192/335",7
"GO:0055090","GO:0055090","acylglycerol homeostasis","4/67","42/18614",1.54789819986962e-05,0.000310934050898811,0.000219964481034105,"116519/348/335/344",4
"GO:0070328","GO:0070328","triglyceride homeostasis","4/67","42/18614",1.54789819986962e-05,0.000310934050898811,0.000219964481034105,"116519/348/335/344",4
"GO:0015748","GO:0015748","organophosphate ester transport","6/67","149/18614",1.58742492886536e-05,0.000314937266751435,0.00022279648124426,"116519/348/335/336/341/344",6
"GO:1902652","GO:1902652","secondary alcohol metabolic process","6/67","150/18614",1.64893112999935e-05,0.000323150283647433,0.000228606626495417,"1559/348/1576/335/336/341",6
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","8/67","315/18614",1.68634690967719e-05,0.000325617855613457,0.000230352264148648,"2243/2335/2266/2244/348/5345/2192/57447",8
"GO:0071604","GO:0071604","transforming growth factor beta production","4/67","43/18614",1.70204728509834e-05,0.000325617855613457,0.000230352264148648,"7057/2335/4060/5345",4
"GO:0032368","GO:0032368","regulation of lipid transport","6/67","153/18614",1.84509224608997e-05,0.00034883096934901,0.000246773947464665,"7057/348/335/336/341/344",6
"GO:1900026","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","4/67","44/18614",1.86719539853431e-05,0.000348905000633097,0.000246826319512491,"2243/2266/2244/335",4
"GO:0034116","GO:0034116","positive regulation of heterotypic cell-cell adhesion","3/67","15/18614",1.96628041485063e-05,0.000362674506958499,0.000256567299325437,"2243/2266/2244",3
"GO:0016125","GO:0016125","sterol metabolic process","6/67","155/18614",1.98602094663023e-05,0.000362674506958499,0.000256567299325437,"1559/348/1576/335/336/341",6
"GO:0008202","GO:0008202","steroid metabolic process","8/67","323/18614",2.0193796410201e-05,0.00036462281832801,0.000257945595777848,"1559/348/1576/1558/174/335/336/341",8
"GO:0010466","GO:0010466","negative regulation of peptidase activity","7/67","236/18614",2.19437442256786e-05,0.000391817744118506,0.000277184137587519,"7057/3698/5176/5858/2719/5345/197",7
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","8/67","328/18614",2.25436188341381e-05,0.000398105444686372,0.00028163225379837,"116519/1559/1576/1558/2944/2194/341/344",8
"GO:0007160","GO:0007160","cell-matrix adhesion","7/67","239/18614",2.37971744144946e-05,0.000415674557435792,0.00029406119413792,"7057/2267/2243/2335/2266/2244/83706",7
"GO:0032369","GO:0032369","negative regulation of lipid transport","4/67","47/18614",2.43351072349168e-05,0.000420500186306572,0.000297474995061801,"7057/336/341/344",4
"GO:0009410","GO:0009410","response to xenobiotic stimulus","9/67","440/18614",2.69552989131694e-05,0.000460820908015566,0.00032599913579197,"7057/1559/1576/1558/66002/11309/2944/336/1361",9
"GO:0006641","GO:0006641","triglyceride metabolic process","5/67","100/18614",3.00117978584139e-05,0.000507673254299696,0.00035914395221149,"116519/348/336/341/344",5
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/67","50/18614",3.11670160728557e-05,0.000520383755995236,0.000368135758998366,"7057/2243/2266/2244",4
"GO:0006959","GO:0006959","humoral immune response","7/67","250/18614",3.17346658914332e-05,0.000520383755995236,0.000368135758998366,"2243/2244/730/727/7018/732/55012",7
"GO:0016485","GO:0016485","protein processing","7/67","250/18614",3.17346658914332e-05,0.000520383755995236,0.000368135758998366,"7057/2243/2266/2244/1522/5345/1361",7
"GO:0006957","GO:0006957","complement activation, alternative pathway","3/67","18/18614",3.49917196307653e-05,0.000551291112221959,0.000390000590311935,"730/727/732",3
"GO:0019373","GO:0019373","epoxygenase P450 pathway","3/67","18/18614",3.49917196307653e-05,0.000551291112221959,0.000390000590311935,"1559/1558/66002",3
"GO:0051917","GO:0051917","regulation of fibrinolysis","3/67","18/18614",3.49917196307653e-05,0.000551291112221959,0.000390000590311935,"7057/5345/1361",3
"GO:0070989","GO:0070989","oxidative demethylation","3/67","18/18614",3.49917196307653e-05,0.000551291112221959,0.000390000590311935,"1559/1576/1558",3
"GO:0051004","GO:0051004","regulation of lipoprotein lipase activity","3/67","19/18614",4.14457073139499e-05,0.000646633511199199,0.000457448787931179,"116519/341/344",3
"GO:0001676","GO:0001676","long-chain fatty acid metabolic process","5/67","110/18614",4.74558325335852e-05,0.000733283873860302,0.000518747966966316,"1559/1576/1558/66002/2944",5
"GO:1905952","GO:1905952","regulation of lipid localization","6/67","182/18614",4.89647381283394e-05,0.000749393658783251,0.000530144533118862,"7057/348/335/336/341/344",6
"GO:0010038","GO:0010038","response to metal ion","8/67","367/18614",5.00496136426016e-05,0.000758771029468497,0.000536778378689272,"7057/2243/5176/2266/2244/7018/1357/58",8
"GO:2000351","GO:2000351","regulation of endothelial cell apoptotic process","4/67","59/18614",6.01132955923605e-05,0.000898752656096898,0.000635805763327973,"7057/2243/2266/2244",4
"GO:0071466","GO:0071466","cellular response to xenobiotic stimulus","6/67","189/18614",6.04015475161574e-05,0.000898752656096898,0.000635805763327973,"1559/1576/1558/66002/11309/2944",6
"GO:0071636","GO:0071636","positive regulation of transforming growth factor beta production","3/67","22/18614",6.53610981143642e-05,0.000963626464860397,0.00068169952644629,"7057/4060/5345",3
"GO:0034113","GO:0034113","heterotypic cell-cell adhesion","4/67","61/18614",6.85555293838897e-05,0.000992511132611809,0.000702133444614518,"2243/2266/2244/335",4
"GO:0050994","GO:0050994","regulation of lipid catabolic process","4/67","61/18614",6.85555293838897e-05,0.000992511132611809,0.000702133444614518,"116519/336/341/344",4
"GO:0019835","GO:0019835","cytolysis","3/67","23/18614",7.49718837530856e-05,0.00107571265349293,0.000760992805012523,"730/727/732",3
"GO:0030199","GO:0030199","collagen fibril organization","4/67","64/18614",8.27951157807599e-05,0.00115697174834505,0.000818478032432226,"80781/4060/5345/2331",4
"GO:0046503","GO:0046503","glycerolipid catabolic process","4/67","64/18614",8.27951157807599e-05,0.00115697174834505,0.000818478032432226,"116519/336/341/344",4
"GO:1905953","GO:1905953","negative regulation of lipid localization","4/67","64/18614",8.27951157807599e-05,0.00115697174834505,0.000818478032432226,"7057/336/341/344",4
"GO:0006690","GO:0006690","icosanoid metabolic process","5/67","125/18614",8.72372480073237e-05,0.00119820732946811,0.000847649373350514,"1559/1558/66002/2944/1357",5
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","5/67","125/18614",8.72372480073237e-05,0.00119820732946811,0.000847649373350514,"2243/2335/2266/2244/335",5
"GO:0072577","GO:0072577","endothelial cell apoptotic process","4/67","65/18614",8.79863908580586e-05,0.00119825533990593,0.000847683337437139,"7057/2243/2266/2244",4
"GO:0006639","GO:0006639","acylglycerol metabolic process","5/67","128/18614",9.75954996936965e-05,0.00131794931098967,0.000932358599462116,"116519/348/336/341/344",5
"GO:0070613","GO:0070613","regulation of protein processing","4/67","67/18614",9.90733372523092e-05,0.00132675710803717,0.00093858951081135,"7057/1522/5345/1361",4
"GO:0006638","GO:0006638","neutral lipid metabolic process","5/67","129/18614",0.000101250199351724,0.00134470306081173,0.000951285039581222,"116519/348/336/341/344",5
"GO:0033622","GO:0033622","integrin activation","3/67","26/18614",0.000109218907426469,0.00143864577241259,0.00101774305453483,"2335/83706/5341",3
"GO:0030100","GO:0030100","regulation of endocytosis","6/67","214/18614",0.000119785925785081,0.00156500798972866,0.00110713564268624,"116519/348/2719/7018/341/344",6
"GO:0050996","GO:0050996","positive regulation of lipid catabolic process","3/67","27/18614",0.000122555325154933,0.00158827748003208,0.00112359720855117,"116519/336/344",3
"GO:1903317","GO:1903317","regulation of protein maturation","4/67","71/18614",0.000124242374145921,0.00159725996201995,0.00112995169749553,"7057/1522/5345/1361",4
"GO:0030198","GO:0030198","extracellular matrix organization","7/67","314/18614",0.000132895699123877,0.00169494752771485,0.00119905893946355,"80781/4148/4060/5345/2192/2331/1361",7
"GO:0043062","GO:0043062","extracellular structure organization","7/67","315/18614",0.000135532795260857,0.00170552606431091,0.00120654252740037,"80781/4148/4060/5345/2192/2331/1361",7
"GO:0030194","GO:0030194","positive regulation of blood coagulation","3/67","28/18614",0.000136909061789737,0.00170552606431091,0.00120654252740037,"7057/5345/1361",3
"GO:1900048","GO:1900048","positive regulation of hemostasis","3/67","28/18614",0.000136909061789737,0.00170552606431091,0.00120654252740037,"7057/5345/1361",3
"GO:0045229","GO:0045229","external encapsulating structure organization","7/67","317/18614",0.000140934674688079,0.0017421694017211,0.00123246517136134,"80781/4148/4060/5345/2192/2331/1361",7
"GO:0042157","GO:0042157","lipoprotein metabolic process","5/67","139/18614",0.000143874061736627,0.00176492837565465,0.0012485655819651,"348/335/336/55937/341",5
"GO:1901616","GO:1901616","organic hydroxy compound catabolic process","4/67","74/18614",0.000145943468635895,0.00177675116740821,0.00125692939495029,"348/1576/66002/26007",4
"GO:0035296","GO:0035296","regulation of tube diameter","5/67","142/18614",0.000159008656511657,0.00190691724637487,0.00134901295390879,"2243/2266/2244/348/5345",5
"GO:0097746","GO:0097746","blood vessel diameter maintenance","5/67","142/18614",0.000159008656511657,0.00190691724637487,0.00134901295390879,"2243/2266/2244/348/5345",5
"GO:0035150","GO:0035150","regulation of tube size","5/67","143/18614",0.000164314728024405,0.00195155065541247,0.00138058802465887,"2243/2266/2244/348/5345",5
"GO:0032372","GO:0032372","negative regulation of sterol transport","3/67","30/18614",0.000168802452459448,0.00195155065541247,0.00138058802465887,"336/341/344",3
"GO:0032375","GO:0032375","negative regulation of cholesterol transport","3/67","30/18614",0.000168802452459448,0.00195155065541247,0.00138058802465887,"336/341/344",3
"GO:0045907","GO:0045907","positive regulation of vasoconstriction","3/67","30/18614",0.000168802452459448,0.00195155065541247,0.00138058802465887,"2243/2266/2244",3
"GO:0050820","GO:0050820","positive regulation of coagulation","3/67","30/18614",0.000168802452459448,0.00195155065541247,0.00138058802465887,"7057/5345/1361",3
"GO:1902042","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/67","31/18614",0.00018640812876937,0.00213969902094556,0.00151369006820241,"2243/2266/2244",3
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","5/67","151/18614",0.000211795002108663,0.00241386218715334,0.00170764167433636,"116519/348/335/336/344",5
"GO:0006958","GO:0006958","complement activation, classical pathway","3/67","33/18614",0.000225099652975081,0.00254743057979545,0.00180213213649434,"730/727/732",3
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","4/67","86/18614",0.000260769921913515,0.00291652055868261,0.00206323794149099,"7057/2243/2266/2244",4
"GO:0120254","GO:0120254","olefinic compound metabolic process","5/67","158/18614",0.000261343472588859,0.00291652055868261,0.00206323794149099,"1559/1576/1558/66002/174",5
"GO:0018149","GO:0018149","peptide cross-linking","3/67","35/18614",0.000268643307896305,0.00295691640951618,0.00209181523091572,"7057/2335/2162",3
"GO:2000352","GO:2000352","negative regulation of endothelial cell apoptotic process","3/67","35/18614",0.000268643307896305,0.00295691640951618,0.00209181523091572,"2243/2266/2244",3
"GO:0060191","GO:0060191","regulation of lipase activity","4/67","89/18614",0.000297413721158867,0.00325131870681836,0.00230008463194827,"116519/336/341/344",4
"GO:0046461","GO:0046461","neutral lipid catabolic process","3/67","37/18614",0.000317288189103951,0.00342202765026879,0.00242084948238974,"116519/336/344",3
"GO:0046464","GO:0046464","acylglycerol catabolic process","3/67","37/18614",0.000317288189103951,0.00342202765026879,0.00242084948238974,"116519/336/344",3
"GO:0050673","GO:0050673","epithelial cell proliferation","8/67","488/18614",0.000353922741680027,0.00379169230586536,0.00268236183168021,"7057/2267/5176/348/2719/7060/335/1361",8
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","8/67","491/18614",0.000368693078581848,0.00392377335947702,0.00277580010364863,"2267/2243/2266/2244/5345/83706/11151/335",8
"GO:0090066","GO:0090066","regulation of anatomical structure size","8/67","492/18614",0.000373727021828749,0.00395117976367631,0.00279518825190477,"2243/2335/2266/2244/348/5345/11151/5341",8
"GO:0003018","GO:0003018","vascular process in circulatory system","6/67","265/18614",0.00037955079843031,0.00398652374560463,0.00282019169112304,"2243/2266/2244/348/5345/11309",6
"GO:0001667","GO:0001667","ameboidal-type cell migration","8/67","496/18614",0.000394427820072929,0.00411587991465712,0.00291170229445498,"7057/2335/5176/348/2719/11151/335/154796",8
"GO:0045807","GO:0045807","positive regulation of endocytosis","4/67","96/18614",0.000397085880126349,0.00411688393137446,0.0029124125673104,"116519/348/2719/7018",4
"GO:0008210","GO:0008210","estrogen metabolic process","3/67","40/18614",0.000400350824017021,0.00412412675766252,0.00291753636935481,"1559/1576/1558",3
"GO:0090130","GO:0090130","tissue migration","7/67","379/18614",0.000417666254067234,0.00427509344131238,0.00302433492720491,"7057/5176/348/11151/335/58/154796",7
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","5/67","177/18614",0.000440553381137576,0.00448081824992459,0.00316987109679269,"7057/5176/348/2719/1361",5
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","4/67","99/18614",0.000446348024468187,0.00451120298943633,0.00319136621268217,"7057/2243/2266/2244",4
"GO:0046486","GO:0046486","glycerolipid metabolic process","7/67","385/18614",0.000458780906654652,0.00460788073121266,0.00325975907359884,"116519/348/335/336/341/5341/344",7
"GO:0090207","GO:0090207","regulation of triglyceride metabolic process","3/67","42/18614",0.000462800358696792,0.00461937997779966,0.00326789400060501,"116519/348/344",3
"GO:0042363","GO:0042363","fat-soluble vitamin catabolic process","2/67","10/18614",0.000563746322250627,0.00549054751428338,0.00388418518679858,"1576/66002",2
"GO:0061365","GO:0061365","positive regulation of triglyceride lipase activity","2/67","10/18614",0.000563746322250627,0.00549054751428338,0.00388418518679858,"116519/344",2
