"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","24/544","205/9521",0.117073170731707,2.04899569583931,3.73756030164776,0.000629353711035793,0.0105665175694957,0.0087168104021578,"3134/5610/3105/6672/10379/3106/3107/3716/2934/4067/841/3066/3133/4193/6714/2959/578/3665/2960/2961/730394/245972/2965/3265",24,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa04144","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","27/544","252/9521",0.107142857142857,1.87519695378151,3.46610678234355,0.00117427287382766,0.0187296523375512,0.0154509588661534,"3134/5371/3105/3106/3107/30844/30845/9267/10938/58513/9765/3133/4193/28964/23111/6714/7048/26056/89853/79720/858/11021/23396/1759/8394/867/3265",27,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa05131","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","27/544","253/9521",0.106719367588933,1.86778510811439,3.44375108079173,0.00124583907616749,0.0189248888236871,0.0156120184983395,"10241/834/3678/10616/3606/8878/80201/8737/64121/9267/837/960/55072/23176/4193/8767/5580/6714/10670/5331/63916/10892/3710/8936/3098/5581/9181",27,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","23/544","204/9521",0.112745098039216,1.97324646770473,3.45901291525498,0.00135672824118093,0.0196725594971235,0.0162288067126906,"7057/2335/3678/8826/3339/3673/6237/960/2719/355/4193/7078/967/6714/3710/3549/858/7097/3481/4318/867/2247/3265",23,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","10/544","58/9521",0.172413793103448,3.01755831643002,3.79383103412738,0.00148362038225128,0.0205771696494852,0.0169750615818225,"51251/129607/4907/1890/124583/1633/10201/7371/6240/955",10,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa00534","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","6/544","24/9521",0.25,4.37545955882353,4.07565695286893,0.00188071144257676,0.024997789590916,0.0206218359931662,"2131/9653/2132/26229/126792/2135",6,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa00564","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","14/544","103/9521",0.135922330097087,2.37889063392347,3.46354952871979,0.00208395987975667,0.0265913280656951,0.0219364197869123,"43/23171/8611/51365/1606/3931/9663/259230/11145/56985/84803/79888/26279/1040",14,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa04130","Genetic Information Processing","Folding, sorting and degradation","hsa04130","SNARE interactions in vesicular transport","7/544","33/9521",0.212121212121212,3.71251114081996,3.84231949203994,0.00222385488290548,0.027284988755648,0.0225086526609866,"6809/8673/10791/6844/51272/10282/10228",7,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","11/544","72/9521",0.152777777777778,2.67389195261438,3.50956311162189,0.00241194817386269,0.0279952392794091,0.0230945712583807,"23586/64135/9636/8737/64343/841/57169/103/79132/7706/3665",11,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","10/544","62/9521",0.161290322580645,2.82287713472486,3.54472820463815,0.00249107985692948,0.0279952392794091,0.0230945712583807,"23385/151636/3066/6868/5663/4854/4851/23013/5664/51107",10,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","23/544","214/9521",0.107476635514019,1.88103868884002,3.20884929737972,0.00254502175267355,0.0279952392794091,0.0230945712583807,"6890/3134/25939/3105/6891/3106/684/3107/6892/567/8737/841/355/85363/3133/578/60489/3710/55080/59345/7097/10298/3265",23,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV"
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","20/544","182/9521",0.10989010989011,1.9232789269554,3.09578463926135,0.00366880208858763,0.0390115955419818,0.032182474461295,"6772/3606/3929/972/3716/841/3459/10312/9902/8767/6714/527/3717/537/10892/3656/23545/245972/7097/3684",20,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV"
