"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","9/175","42/9521",0.214285714285714,11.6583673469388,9.47237053349435,5.15963591715001e-08,9.19353308874001e-07,6.81368188102106e-07,"64577/316/125061/1644/23498/39/883/6999/130013",9,"Upres_DEq_MS_BDM_vs_DM"
"hsa00030","Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","8/175","31/9521",0.258064516129032,14.0401843317972,9.95075609705776,6.10544149927116e-08,9.97222111547623e-07,7.39079760438088e-07,"230/2821/2203/229/5236/9104/5211/414328",8,"Upres_DEq_MS_BDM_vs_DM"
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","11/175","79/9521",0.139240506329114,7.57547920433996,8.03033321291446,1.80681653997321e-07,2.72412339872884e-06,2.01895289486885e-06,"126/1571/127/1548/1559/1555/130/125/2944/2938/1549",11,"Upres_DEq_MS_BDM_vs_DM"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","11/175","81/9521",0.135802469135802,7.388430335097,7.90087672564373,2.34815052450917e-07,3.28741073431283e-06,2.43642686001703e-06,"1806/51733/1571/7498/1548/1890/1807/2944/2938/3251/1549",11,"Upres_DEq_MS_BDM_vs_DM"
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","8/175","37/9521",0.216216216216216,11.7633976833977,8.97592233903912,2.71971150981944e-07,3.55375637283074e-06,2.63382588319357e-06,"126/127/316/6898/130/1644/125/4282",8,"Upres_DEq_MS_BDM_vs_DM"
"hsa04910","Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","13/175","138/9521",0.0942028985507246,5.12517598343685,6.67937421777048,1.40145681065096e-06,1.71678459304743e-05,1.27237526230153e-05,"5256/5257/10580/5313/2998/2203/5105/5261/5836/32/2194/5507/2645",13,"Upres_DEq_MS_BDM_vs_DM"
"hsa04922","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","11/175","107/9521",0.102803738317757,5.59311081441923,6.53787067330456,3.9693042681054e-06,4.57637433263916e-05,3.3917274860591e-05,"3939/5256/5257/2998/2203/5105/5261/5836/32/5211/2645",11,"Upres_DEq_MS_BDM_vs_DM"
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","11/175","110/9521",0.1,5.44057142857143,6.40976232833808,5.20744817137791e-06,5.67033245327817e-05,4.20250203304182e-05,"230/3939/7018/5230/229/5163/5211/2597/2023/2027/5232",11,"Upres_DEq_MS_BDM_vs_DM"
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","8/175","61/9521",0.131147540983607,7.1351756440281,6.57765302035935,1.42480194196568e-05,0.000146979568750144,0.000108932226033941,"7018/4495/4502/4496/4494/4501/475/4493",8,"Upres_DEq_MS_BDM_vs_DM"
"hsa01240","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","12/175","154/9521",0.0779220779220779,4.23940630797774,5.5456203414254,2.53406775690865e-05,0.000248338640177047,0.000184053342343891,"122622/4522/210/6470/125061/554235/55191/23498/9104/6999/8630/79001",12,"Upres_DEq_MS_BDM_vs_DM"
"hsa00340","Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","5/175","22/9521",0.227272727272727,12.3649350649351,7.30237220639468,4.04847458288633e-05,0.000377857627736057,0.000280044858365069,"10841/55748/131669/3034/443",5,"Upres_DEq_MS_BDM_vs_DM"
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","8/175","71/9521",0.112676056338028,6.13022132796781,5.93709478091183,4.40329131197921e-05,0.00039229322597633,0.000290743636867527,"1558/1571/1548/1559/2944/2938/1557/1549",8,"Upres_DEq_MS_BDM_vs_DM"
"hsa03320","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","8/175","76/9521",0.105263157894737,5.72691729323308,5.6611990970866,7.21844435949682e-05,0.000615136997591903,0.000455901749020852,"10580/5105/1582/2168/10998/123/345/1622",8,"Upres_DEq_MS_BDM_vs_DM"
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","6/175","41/9521",0.146341463414634,7.9618118466899,6.11272209206078,9.32904663849086e-05,0.00076187214214342,0.000564652822856026,"875/26227/6470/635/27232/1491",6,"Upres_DEq_MS_BDM_vs_DM"
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","7/175","63/9521",0.111111111111111,6.04507936507937,5.49747461527629,0.000146114630823303,0.0011455387056547,0.000849002907520666,"1558/1571/1559/3248/1555/247/1557",7,"Upres_DEq_MS_BDM_vs_DM"
"hsa04981","Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","5/175","31/9521",0.161290322580645,8.77511520737327,5.93306605846369,0.000228461487345409,0.00172224813537308,0.00127642450419702,"4522/6470/635/23743/11309",5,"Upres_DEq_MS_BDM_vs_DM"
"hsa00500","Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","5/175","40/9521",0.125,6.80071428571429,5.03047514311012,0.000774179867940112,0.00561997237467637,0.00416517823687078,"2821/2998/5836/5236/2645",5,"Upres_DEq_MS_BDM_vs_DM"
"hsa00071","Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","5/175","43/9521",0.116279069767442,6.32624584717608,4.78984758714506,0.00108336549799755,0.00758355848598283,0.00562046762119028,"126/127/130/125/39",5,"Upres_DEq_MS_BDM_vs_DM"
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","9/175","144/9521",0.0625,3.40035714285714,3.97145606361036,0.00132457866877875,0.00895232479588396,0.00663491311402785,"126/1571/127/32/2194/130/125/2168/2309",9,"Upres_DEq_MS_BDM_vs_DM"
"hsa00591","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","4/175","30/9521",0.133333333333333,7.25409523809524,4.69454753929418,0.00208043852711633,0.01359219837716,0.0100737023418265,"1558/1571/1559/1557",4,"Upres_DEq_MS_BDM_vs_DM"
"hsa00410","Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","4/175","31/9521",0.129032258064516,7.02009216589862,4.59383604559899,0.00235480549597129,0.0148884476519475,0.0110344026636345,"1806/51733/55748/1807",4,"Upres_DEq_MS_BDM_vs_DM"
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","4/175","32/9521",0.125,6.80071428571429,4.49749667398201,0.00265309542245607,0.0162502094625434,0.0120436568519387,"48/6470/125061/39",4,"Upres_DEq_MS_BDM_vs_DM"
"hsa00360","Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","3/175","16/9521",0.1875,10.2010714285714,5.04019040320978,0.00286589726709292,0.0170216928590973,0.012615432946055,"6898/1644/4282",3,"Upres_DEq_MS_BDM_vs_DM"
"hsa00430","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","3/175","17/9521",0.176470588235294,9.60100840336134,4.85674418698231,0.00343337442399932,0.019792393738349,0.0146689062077989,"2326/570/1036",3,"Upres_DEq_MS_BDM_vs_DM"
"hsa01250","Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","4/175","37/9521",0.108108108108108,5.88169884169884,4.0709960715522,0.00453793150868274,0.0254124164486233,0.0188341217503223,"2821/6675/5236/2645",4,"Upres_DEq_MS_BDM_vs_DM"
"hsa00520","Metabolism","Glycan biosynthesis and metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","4/175","38/9521",0.105263157894737,5.72691729323308,3.99504372317216,0.00500023892773328,0.0264877521577223,0.0196310945100197,"2821/6675/5236/2645",4,"Upres_DEq_MS_BDM_vs_DM"
"hsa00760","Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","4/175","38/9521",0.105263157894737,5.72691729323308,3.99504372317216,0.00500023892773328,0.0264877521577223,0.0196310945100197,"316/554235/55191/4837",4,"Upres_DEq_MS_BDM_vs_DM"
"hsa04726","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","7/175","115/9521",0.0608695652173913,3.31165217391304,3.41266399956364,0.00521480824423368,0.0268974319965737,0.0199347240361287,"1558/1559/1644/247/1557/2790/2788",7,"Upres_DEq_MS_BDM_vs_DM"
"hsa00770","Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","3/175","21/9521",0.142857142857143,7.77224489795918,4.2511370835507,0.0063631893271352,0.0319791053363718,0.0237009481010704,"1806/51733/1807",3,"Upres_DEq_MS_BDM_vs_DM"
"hsa04152","Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","7/175","122/9521",0.0573770491803279,3.1216393442623,3.2272697051061,0.00716701801331693,0.035118388265253,0.026027591732572,"2998/2203/5105/32/2194/5211/2309",7,"Upres_DEq_MS_BDM_vs_DM"
"hsa00220","Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","3/175","23/9521",0.130434782608696,7.09639751552795,4.00539842765489,0.00824857412061072,0.0384933458961833,0.0285289029735408,"383/2875/162417",3,"Upres_DEq_MS_BDM_vs_DM"
"hsa04964","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","3/175","23/9521",0.130434782608696,7.09639751552795,4.00539842765489,0.00824857412061072,0.0384933458961833,0.0285289029735408,"5105/8671/10991",3,"Upres_DEq_MS_BDM_vs_DM"
