"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","22/342","214/9521",0.102803738317757,2.86197190796305,5.31751833933552,8.39410383508891e-06,0.0002176335213886,0.000187366607818,"6890/6891/25939/3105/684/3106/3107/6892/841/3134/8737/567/3133/60489/85363/3710/55080/578/4775/5600/59345/10298",22,"Upres_DEq_MS_B2_vs_BD"
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","19/342","168/9521",0.113095238095238,3.14847883597884,5.4230560850699,8.92114318166538e-06,0.0002176335213886,0.000187366607818,"6772/5610/10379/7098/834/6773/10616/2495/841/197259/2512/8737/8743/55072/3459/7128/148022/9555/3717",19,"Upres_DEq_MS_B2_vs_BD"
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","17/342","139/9521",0.122302158273381,3.40479195590896,5.51278478949547,9.36833039089998e-06,0.0002176335213886,0.000187366607818,"4599/6772/23586/64135/4938/4939/5610/10379/4940/6773/103/841/3665/7128/25898/578/9451",17,"Upres_DEq_MS_B2_vs_BD"
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","18/342","159/9521",0.113207547169811,3.151605428666,5.28093372791547,1.51712811452269e-05,0.000327266207561324,0.000281752364125643,"4599/3434/6772/23586/4938/4939/5610/10379/4940/7098/6773/841/8737/3665/148022/578/9451/9069",18,"Upres_DEq_MS_B2_vs_BD"
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","11/342","72/9521",0.152777777777778,4.25320825211176,5.34834028594899,4.63622525367964e-05,0.000933426684407501,0.000803612377304471,"9636/23586/64135/57169/103/841/8737/64343/3665/79132/5600",11,"Upres_DEq_MS_B2_vs_BD"
"hsa04142","Cellular Processes","Transport and catabolism","hsa04142","Lysosome","15/342","133/9521",0.112781954887218,3.13975728795673,4.79664565236087,8.13687599608325e-05,0.00153583534426071,0.00132224234936353,"10312/968/950/5641/54/1520/3988/537/527/967/1519/6272/1515/10947/8218",15,"Upres_DEq_MS_B2_vs_BD"
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","11/342","83/9521",0.132530120481928,3.68953005002466,4.75017164568812,0.000174055344367127,0.00309204199993367,0.00266202291385018,"23586/25939/11277/834/103/841/197259/8737/3665/3606/5440",11,"Upres_DEq_MS_B2_vs_BD"
"hsa03030","Genetic Information Processing","Replication and repair","hsa03030","DNA replication","7/342","36/9521",0.194444444444444,5.41317413905133,5.12056035723992,0.000246271649103876,0.00413189100163169,0.00355725715372265,"4175/4171/4174/4172/4173/2237/4176",7,"Upres_DEq_MS_B2_vs_BD"
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","17/342","182/9521",0.0934065934065934,2.60036308720519,4.20763321037871,0.000288306779701354,0.00458256039314784,0.00394525066959747,"6772/972/3929/841/10312/8767/9902/3606/1520/3459/537/527/11151/5600/3717/10892/3684",17,"Upres_DEq_MS_B2_vs_BD"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","18/342","203/9521",0.0886699507389163,2.46849883329012,4.08219845502846,0.000365673534112508,0.00552167036509887,0.0047537559434626,"3675/3678/7060/1291/7057/3912/3655/3371/5649/394/29780/7148/1311/7059/1293/1292/23396/10298",18,"Upres_DEq_MS_B2_vs_BD"
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","8/342","51/9521",0.156862745098039,4.36693039789015,4.65348244033432,0.000421106599184908,0.00605591395018296,0.00521370075181314,"27329/51129/3988/5360/9388/3931/255738/6272",8,"Upres_DEq_MS_B2_vs_BD"
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","9/342","70/9521",0.128571428571429,3.57932330827068,4.18070730630562,0.000842635252926742,0.0115670839265398,0.00995841662549785,"3105/3106/3107/958/841/3134/3133/1981/1604",9,"Upres_DEq_MS_B2_vs_BD"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","19/342","238/9521",0.0798319327731092,2.22245564892624,3.68647469674164,0.000930226544580271,0.0122142789766627,0.0105156044169944,"4599/6772/9636/23586/64135/4938/4939/5610/10379/4940/7098/834/6773/103/715/8829/5600/7113/1675",19,"Upres_DEq_MS_B2_vs_BD"
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","11/342","109/9521",0.100917431192661,2.80945866194538,3.66737058983713,0.00180512540702866,0.0227144947051107,0.0195555252428105,"6772/10379/7098/6773/3929/958/841/8737/3665/148022/5600",11,"Upres_DEq_MS_B2_vs_BD"
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","6/342","39/9521",0.153846153846154,4.28295096716149,3.96534123898943,0.00246025037523108,0.0297198245327915,0.0255866039024033,"3105/3106/3107/958/3134/3133",6,"Upres_DEq_MS_B2_vs_BD"
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","7/342","54/9521",0.12962962962963,3.60878275936755,3.71075643569213,0.00300483615817055,0.0349023276833656,0.0300483615817055,"3105/3106/3107/958/3134/3133/7038",7,"Upres_DEq_MS_B2_vs_BD"
"hsa05163","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","17/342","227/9521",0.0748898678414097,2.08487260736275,3.19318573432571,0.00334016545218555,0.0373603691318532,0.0321645562062312,"6890/6891/3105/3106/3107/6892/841/3134/8737/567/3133/3710/55080/578/4775/5600/59345",17,"Upres_DEq_MS_B2_vs_BD"
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","13/342","157/9521",0.0828025477707006,2.30515513837673,3.18284217032051,0.0042462376811746,0.0456445607466793,0.0392966417024392,"834/4240/7057/140885/961/3988/6513/23411/5467/2621/4775/5600/3717",13,"Upres_DEq_MS_B2_vs_BD"
"hsa04625","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","10/342","105/9521",0.0952380952380952,2.65135059871902,3.28423749629741,0.00438308695911821,0.0456445607466793,0.0392966417024392,"6772/10379/834/6773/841/3710/5580/4775/5600/10892",10,"Upres_DEq_MS_B2_vs_BD"
