"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","24/540","205/9521",0.117073170731707,2.06417344173442,3.7768315267329,0.000566590463328283,0.00903711789008611,0.00754459932747661,"3134/5610/3105/6672/10379/3106/3107/3716/2934/4067/841/3066/3133/6714/2959/578/3665/4193/2960/2961/730394/245972/2965/3265",24,"Downres_DEq_MS_BD_vs_CM"
"hsa03030","Genetic Information Processing","Replication and repair","hsa03030","DNA replication","8/540","36/9521",0.222222222222222,3.91810699588477,4.30117190600847,0.000748947592437218,0.011376870570832,0.00949793187401585,"4172/4171/2237/4176/4174/4173/4175/5424",8,"Downres_DEq_MS_BD_vs_CM"
"hsa05131","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","27/540","253/9521",0.106719367588933,1.88162055335968,3.48499340310436,0.00111729723035741,0.0162008098401824,0.0135251769990633,"10241/834/3678/10616/3606/8878/80201/8737/64121/9267/837/960/55072/23176/8767/3710/5580/6714/10670/4193/5331/63916/10892/8936/3098/5581/9181",27,"Downres_DEq_MS_BD_vs_CM"
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","10/540","58/9521",0.172413793103448,3.03991060025543,3.82088280745676,0.00140344614165013,0.0194651877907127,0.0162504290085805,"51251/129607/4907/1890/124583/1633/10201/7371/6240/955",10,"Downres_DEq_MS_BD_vs_CM"
"hsa00534","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","6/540","24/9521",0.25,4.40787037037037,4.09872210848095,0.00181093901885646,0.0240703977923004,0.0200950689373107,"2131/9653/2132/26229/126792/2135",6,"Downres_DEq_MS_BD_vs_CM"
"hsa04130","Genetic Information Processing","Folding, sorting and degradation","hsa04130","SNARE interactions in vesicular transport","7/540","33/9521",0.212121212121212,3.74001122334456,3.86611688125928,0.00213213220943261,0.026887649394564,0.0224470394219591,"6809/8673/10791/6844/51272/10282/10228",7,"Downres_DEq_MS_BD_vs_CM"
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","11/540","72/9521",0.152777777777778,2.69369855967078,3.53722306171458,0.00227644507900619,0.026887649394564,0.0224470394219591,"23586/64135/9636/8737/64343/841/57169/103/79132/7706/3665",11,"Downres_DEq_MS_BD_vs_CM"
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","23/540","214/9521",0.107476635514019,1.89497230875736,3.24686800567759,0.00231740621737391,0.026887649394564,0.0224470394219591,"6890/3134/25939/3105/3106/6891/684/3107/6892/567/8737/841/355/85363/3133/3710/60489/578/55080/59345/7097/10298/3265",23,"Downres_DEq_MS_BD_vs_CM"
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","10/540","62/9521",0.161290322580645,2.84378733572282,3.57138825102758,0.00236004446096487,0.026887649394564,0.0224470394219591,"23385/151636/3066/6868/5663/4854/23013/4851/5664/51107",10,"Downres_DEq_MS_BD_vs_CM"
"hsa05100","Human Diseases","Infectious disease: bacterial","hsa05100","Bacterial invasion of epithelial cells","11/540","78/9521",0.141025641025641,2.48649097815764,3.23226969302956,0.00431391410143227,0.0474530551157549,0.0396159806773998,"2335/3678/23176/6714/391/63916/858/8936/1759/867/8218",11,"Downres_DEq_MS_BD_vs_CM"
